arm,batch,edit_seconds,target_seconds,key_seconds,solve_seconds,evaluation_seconds,peak_gpu_bytes,compute_z,solve_calls,history_append_passes,edit_other_inclusive_seconds,checkpoint_bytes,snapshot_history_seconds,forward_backward_JVP_counts,arm_display_label
MEMIT_ORIGINAL,85,281.0832820683718,268.14381897915155,7.316758682951331,2.8528264509513974,17.64111487288028,38872490496,200,2,0,2.7698779553174973,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,86,287.76359131839126,274.83525052666664,7.263227720744908,2.8523650877177715,17.521410141140223,38872490496,200,2,0,2.812747983261943,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,87,275.32884555496275,262.7810432864353,6.989058095030487,2.853044838644564,18.223969374783337,38872490496,200,2,0,2.7056993348523974,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,88,279.1906358152628,266.72636699397117,7.10322034638375,2.852916484698653,18.291321185417473,38872490496,200,2,0,2.508131990209222,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,89,286.16303987428546,273.0747000304982,7.514801857061684,2.8528982419520617,18.324248811230063,38872490496,200,2,0,2.720639744773507,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,90,278.5008909124881,265.5939603280276,7.483537929132581,2.8528956891968846,1391.6166601041332,38872490496,200,2,0,2.5704969661310315,469811105,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,91,275.6946226246655,262.49909275583923,7.451166547834873,2.8528707092627883,18.43399020191282,38872490496,200,2,0,2.8914926117286086,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,92,266.7017025873065,253.3643068736419,7.650483739562333,2.850196841172874,17.73408359196037,38872490496,200,2,0,2.8367151329293847,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,93,268.78462911210954,255.70438160188496,7.354878734797239,2.8526603234931827,17.863786421716213,38872490496,200,2,0,2.872708451934159,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,94,276.16716110520065,263.0909630153328,7.459017297253013,2.8523238943889737,18.268490535207093,38872490496,200,2,0,2.764856898225844,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,95,268.7524084215984,255.33046488277614,7.731119063682854,2.8519941344857216,17.85331744235009,38872490496,200,2,0,2.838830340653658,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,96,258.94485922157764,245.99305192567408,7.325378688052297,2.8529810812324286,17.706446923315525,38872490496,200,2,0,2.7734475266188383,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,97,270.3682898860425,257.06115117669106,7.574545421637595,2.8524721330031753,18.44730550237,38872490496,200,2,0,2.8801211547106504,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,98,260.9479251038283,248.28963762149215,7.141648008488119,2.852788762189448,18.430507552810013,38872490496,200,2,0,2.663850711658597,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,99,244.73390118777752,231.79829554539174,7.259240373969078,2.8523463560268283,18.12588602025062,38872490496,200,2,0,2.8240189123898745,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,100,264.38706093560904,251.15764826443046,7.587115369737148,2.8521653339266777,1547.0241600712761,38872490496,200,2,0,2.7901319675147533,469814113,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
AlphaEdit_ORIGINAL,1,302.91873315069824,281.29090233612806,16.8575571347028,0.2897433564066887,23.567475355230272,38082036224,200,2,1,4.480530323460698,2113951137,NOT_RECORDED_SEPARATELY,NOT_RECORDED,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,2,319.36325626820326,301.5400759698823,14.37574302777648,0.24041758943349123,22.969120098277926,38082036224,200,2,1,3.207019681110978,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,3,300.83820289652795,283.14716027118266,14.554633505642414,0.2404069947078824,23.676817323081195,38082036224,200,2,1,2.896002124994993,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,4,317.5348711563274,299.3224019734189,14.630898882634938,0.2404341697692871,23.909279474057257,38082036224,200,2,1,3.34113613050431,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,5,307.0972579214722,288.69014206063,14.902875129133463,0.24045581743121147,90.95892964489758,38082036224,200,2,1,3.263784914277494,2113952289,NOT_RECORDED_SEPARATELY,NOT_RECORDED,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,6,309.37276848684996,290.6071763327345,15.176228468306363,0.24040102493017912,24.29718863312155,38082036224,200,2,1,3.3489626608788967,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,7,310.1840018592775,291.5235412577167,15.073407454416156,0.24039384722709656,24.136304971762,38082036224,200,2,1,3.346659299917519,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,8,309.09275584015995,290.02303981781006,15.36797529924661,0.24052234552800655,24.12797831557691,38082036224,200,2,1,3.4612183775752783,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,9,299.11257768422365,281.83388974610716,13.875421056523919,0.24044733494520187,23.407900562509894,38082036224,200,2,1,3.16281954664737,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,10,309.1051299534738,290.47088800370693,15.022847048006952,0.2404998941347003,169.82131529599428,38082036224,200,2,1,3.370895007625222,2113953825,NOT_RECORDED_SEPARATELY,NOT_RECORDED,AlphaEdit_BLUE (L4+L8)
