batch,population,metric,numerator,denominator,percent,request_denominator,ties,desired_strict_n,desired_strict_d,new_strict_n,true_strict_n,desired_token_correct,desired_token_d,all_prompt_strict_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_p95,new_nll_p99,new_nll_min,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_p95,true_nll_p99,true_nll_min,true_nll_max,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_p95,desired_margin_p99,desired_margin_min,desired_margin_max
86,CURRENT100,RS,100,100,100.0,100,0,97,100,97,0,98,101,97,0.10413208943151403,0.012678149156272411,0.06204991862177853,0.1864104054868221,2.4983012962341324,0.0004905451205559075,2.8271708488464355,10.931107416152955,10.812478065490723,14.55858383178711,16.164694786071774,18.278612957000743,4.061795234680176,19.985883712768555,10.82697532672144,10.79423443187261,14.54579281359911,16.16134341629222,18.264961422467614,3.826687812805176,19.95323559641838
86,CURRENT100,PS,176,200,88.0,100,0,132,200,132,6,134,202,49,1.8138226985713117,0.27210766077041626,5.978743600845337,8.552488660812362,11.740111885070798,0.0004936429904773831,12.268087387084961,8.259819814562798,7.87596583366394,13.40094175338745,14.67935705184936,17.96921056747436,0.13923737406730652,19.867116928100586,6.445997115991486,6.950310744345188,13.37690255846828,14.115229152236132,17.802552292868487,-9.596283882856369,19.852521168999374
86,CURRENT100,NS,631,1000,63.1,100,0,132,1000,102,132,132,1000,0,7.204919570804108,7.192684173583984,12.976574897766113,14.139924335479732,17.99423847198486,0.006058186292648315,23.532470703125,5.669513866878114,5.288467168807983,10.727972984313965,11.96688952445984,14.37110933303833,0.014276391826570034,16.438247680664062,1.5354057039259934,1.5980188846588135,8.404526529461146,10.53955977037549,12.85174643501639,-15.376947797834873,15.78861141204834
87,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,100,100,100,0.04537426288807182,0.01041358895599842,0.0923506878316403,0.13226281404495221,0.7105503112077722,0.00011932138295378536,0.8864139318466187,10.99634940624237,11.127351760864258,16.152614402770997,17.112623691558838,18.790417728424075,3.788222312927246,19.094907760620117,10.950975143354299,11.105057212524116,16.147566959355025,17.10874642691342,18.78475335081341,3.762315806001425,19.091965002706274
87,CURRENT100,PS,179,200,89.5,100,0,127,200,127,8,127,200,42,1.8253435462742345,0.41726113855838776,6.017539262771605,7.9131529331207195,11.023205451965328,0.001259249052964151,13.67742919921875,7.99070680886507,7.623547554016113,12.75029077529907,14.079575157165518,17.78698360443114,0.16383880376815796,21.642786026000977,6.1653632625908354,6.108083799481392,11.512456742674111,13.543793031480158,17.737829505088726,-8.226104855537415,21.640301098814234
87,CURRENT100,NS,623,1000,62.3,100,0,146,1000,108,146,166,1020,0,7.151312998141861,7.194994926452637,12.638978862762453,14.31733613014221,17.87564842224121,0.0012387705501168966,23.812150955200195,5.419243487542495,5.071032285690308,10.239283657073974,12.268450307846063,16.360624294281006,0.015634816139936447,21.136720657348633,1.7320695105993655,1.7216410636901855,8.510101193189621,9.919522833824152,15.085669105052947,-15.840749725699425,16.828136164695024
88,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,100,100,100,0.03837739943555789,0.015435921028256416,0.08123822733759892,0.1562080934643745,0.2234726721048373,0.00014768941036891192,0.5685566663742065,10.850038027763366,10.292343616485596,15.32089014053345,17.385883617401117,22.059238967895517,3.326282501220703,23.821619033813477,10.81166062832781,10.285731784068048,15.3024932082044,17.357705878512927,22.058974188599834,3.2332658022642136,23.8097623558715
88,CURRENT100,PS,192,200,96.0,100,0,153,200,153,2,153,200,59,0.9415067070010992,0.2803332209587097,2.56043472290039,4.214728212356567,6.651478753089897,0.00030214988510124385,13.670719146728516,8.233657540977001,7.990708589553833,12.488721752166748,13.84235310554504,18.355398426055903,0.5506826043128967,20.43993377685547,7.292150833975902,7.200249299407005,12.348050370812416,13.599825044721364,18.25756429303437,-3.1705682277679443,20.39880585297942
88,CURRENT100,NS,673,1000,67.3,100,0,145,1000,68,145,154,1010,0,7.581594268252608,7.656636714935303,13.437936401367189,15.109372806549072,17.335164852142334,0.0024291551671922207,21.654605865478516,5.450090527473018,5.280997037887573,10.033345413208009,11.63764443397522,14.100845737457274,0.005013513378798962,17.54826545715332,2.13150374077959,2.0569231510162354,8.648033738136292,10.288600885868071,15.169064621925354,-14.354128690902144,21.43159355223179
89,CURRENT100,RS,98,100,98.0,100,0,97,100,97,1,98,101,97,0.13538169129693414,0.020382939837872982,0.23948607444763217,0.6520748913288111,1.9216190636158017,0.00038389943074434996,2.442854404449463,10.268826831579208,10.108138084411621,15.062235164642335,16.562742328643793,19.814924278259287,0.6576195955276489,21.991731643676758,10.133445140282275,10.096674134256318,15.05809614264872,16.549306202610016,19.809562702408304,-0.8828086853027344,21.991347744246013
89,CURRENT100,PS,175,200,87.5,100,0,125,200,125,5,127,202,49,2.0037395800591913,0.4500886797904968,6.064905738830565,7.8305876016616685,13.625486335754381,0.0016038662288337946,18.448440551757812,7.996556639075279,7.966583967208862,12.650855159759521,14.341378402709958,16.625057125091548,0.3820798993110657,17.593032836914062,5.992817059016088,6.53843928873539,12.118032041005788,13.566198801994313,16.594672427177425,-11.412122189998627,17.579496739432216
89,CURRENT100,NS,624,1000,62.4,100,0,139,1000,86,139,158,1020,0,7.53204052455118,7.362911224365234,13.199503421783447,14.753311204910275,17.465515460968014,0.006769935134798288,21.21632194519043,5.677484154774808,5.257988691329956,10.85865640640259,12.631237936019897,14.648629274368286,0.012051035650074482,18.031753540039062,1.8545563697763718,1.726811408996582,9.075534534454347,11.134270103275774,14.209037124589086,-12.598606824874878,18.84164298325777
90,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,104,104,100,0.06254555559586152,0.024782411754131317,0.14803079366683966,0.20808621346950523,0.5834854257106792,0.00018976318824570626,0.7905290126800537,10.000261895656585,9.90512752532959,14.75960674285889,16.25818128585815,18.82287761688233,3.5765953063964844,20.159561157226562,9.937716340060724,9.888108640443534,14.753652851982046,16.257917657685898,18.82207554082969,3.3699607253074646,20.15828738315031
90,CURRENT100,PS,177,200,88.5,100,0,126,200,126,4,132,208,51,1.831370212897018,0.5257355570793152,5.9335257530212395,7.991335248947142,10.264557332992553,0.0006391151691786945,11.869656562805176,7.47140830822289,7.374330520629883,12.218602561950682,13.77044811248779,17.22607406616211,0.18767483532428741,18.96772575378418,5.640038095325872,6.094315439462662,11.70827187895775,13.29321726951748,15.597766815847702,-7.139755487442017,18.94979554787278
90,CURRENT100,NS,649,1000,64.9,100,0,138,1000,91,138,138,1000,0,7.278859220749497,7.444645404815674,12.929601955413819,14.331911516189574,16.43419889450073,2.7417760065873154e-05,18.934024810791016,5.534952932822052,5.2195494174957275,10.439544105529786,11.87325286865234,15.734548501968382,0.0040037245489656925,20.360416412353516,1.7439062879274443,2.0080461502075195,8.247815100243315,9.967066127061843,13.326234658360482,-20.36038899459345,15.763862241059542
91,CURRENT100,RS,100,100,100.0,100,0,99,100,99,0,101,102,99,0.08714626446926559,0.01762575376778841,0.14044558405876162,0.18619276434183113,0.5228983891010482,0.00011812942830147222,4.345836639404297,11.26542655467987,10.947484016418457,15.241724872589115,18.090188217163085,21.090042991638192,3.8822312355041504,22.745203018188477,11.178280290210605,10.83385730907321,15.218246495141651,17.986296111822593,21.088001988879412,1.099909782409668,22.738136877771467
91,CURRENT100,PS,184,200,92.0,100,0,138,200,138,5,142,204,58,1.7110494455383742,0.48248226940631866,5.0217068672180165,7.223461484909048,11.20417493820188,0.000342191313393414,15.152141571044922,8.367989849005825,8.189080238342285,12.808536911010743,14.626248216629028,17.08163578033443,0.01387521717697382,21.88102149963379,6.656940403467452,7.14320011890959,11.807022131234406,14.45895309152256,16.803322076871947,-11.354874849319458,21.875993989873677
91,CURRENT100,NS,627,1000,62.7,100,0,121,1000,78,121,121,1000,0,7.46219557346683,7.220120668411255,13.183838748931885,14.931992006301877,17.662986583709714,0.004128861241042614,22.4650936126709,5.969516202499158,5.7089080810546875,11.001280212402344,12.315849971771236,15.105050010681149,0.014491076581180096,19.560888290405273,1.4926793709676713,1.5701818466186523,8.074605917930603,10.293333029747009,14.279784443825482,-16.969297957606614,20.535147070884705
92,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,103,103,100,0.07077621545260626,0.017826322466135025,0.09569725841283822,0.23628791123628579,0.9540595459938086,4.327203714638017e-05,1.6672910451889038,10.593884630203247,10.172900676727295,15.179349994659429,16.324543952941895,19.348744544982914,2.960186004638672,20.178184509277344,10.523108414750642,10.135397834703326,15.111264163628226,16.29716519108042,19.343687660602157,2.730718642473221,20.17681858886499
92,CURRENT100,PS,186,200,93.0,100,0,133,200,133,2,139,206,52,1.6460455357068713,0.4348966181278229,5.402463960647582,6.960496377944945,10.50509658813475,0.0001932195882545784,14.296034812927246,8.276237609013915,7.864580869674683,12.904338359832762,14.256019306182857,17.302853775024406,0.20796875655651093,19.277503967285156,6.630192073307044,6.84626111947,12.16059722304344,14.118297991249708,17.286482941582793,-9.510246276855469,19.25675129145384
92,CURRENT100,NS,635,1000,63.5,100,0,128,1000,92,128,145,1020,0,7.421425161845982,7.510486602783203,13.036830806732178,14.880297613143918,18.064319839477537,0.004540728405117989,24.416868209838867,5.614573917838279,5.250107526779175,10.505532264709473,12.137910079956054,14.45136231422424,0.005758245009928942,19.209272384643555,1.806851244007703,1.7220826745033264,8.567370367050172,10.07963686585426,13.936442341804502,-13.335951026529074,18.08756649494171
93,CURRENT100,RS,100,100,100.0,100,0,96,100,96,0,96,100,96,0.16897121706817417,0.017169090919196606,0.5007580220699317,1.1082337498664852,2.2082913208007864,0.0001380348257953301,3.2128329277038574,10.444211611747741,9.948956489562988,15.008508205413825,16.864847278594972,18.162752361297617,3.4409995079040527,19.897720336914062,10.275240394679567,9.875397585332394,14.94806293631992,16.862110749830027,18.160338132265032,0.2281665802001953,19.896607184316963
93,CURRENT100,PS,182,200,91.0,100,0,124,200,124,4,124,200,49,1.7613933270995767,0.41265515983104706,5.7723947048187245,7.03991458415984,9.931420783996561,0.00015364897262770683,14.929879188537598,8.269419233724475,7.98343825340271,13.382885456085205,14.874593639373778,17.0212021446228,0.22845284640789032,18.07567024230957,6.508025906624898,6.275280313566327,12.448328805738129,14.479220341891049,16.663342044103626,-3.6557769775390625,18.071963988011703
93,CURRENT100,NS,652,1000,65.2,100,0,107,1000,83,107,107,1000,0,7.711907460185233,7.610151290893555,13.047315120697021,14.393246698379514,17.13978343963623,0.003579995594918728,18.787891387939453,5.864791347060352,5.719163656234741,10.274267196655273,12.134456253051756,14.576366176605223,0.005231856368482113,18.069744110107422,1.847116113124881,1.8110904693603516,8.13044583797455,10.259589467942707,13.619262306317687,-12.364815590437502,18.03132727742195
94,CURRENT100,RS,100,100,100.0,100,0,99,100,99,0,101,102,99,0.07717393946877564,0.028343535028398037,0.1377502456307412,0.22150682732462867,0.587826508879671,0.0002019201492657885,2.418623208999634,10.244343560934066,9.888239860534668,15.85864772796631,16.90657386779785,18.53666318893434,1.9499820470809937,21.25465965270996,10.167169621465291,9.866270622238517,15.857271417556332,16.89518730449199,18.5043505950377,1.7377052158117294,21.2538960512029
94,CURRENT100,PS,178,200,89.0,100,0,128,200,128,5,132,204,50,1.7815123898445746,0.5531567633152008,5.3312942504882805,7.05842390060423,11.30267250061035,0.0005837167263962328,11.572813987731934,7.725254549831152,7.180778741836548,12.851922225952148,14.228250217437742,17.056370677947964,0.44576236605644226,20.953031539916992,5.943742159986577,6.093223512172699,12.2382023781538,13.41175312548875,17.053315124784096,-7.446979522705078,20.95081087341532
94,CURRENT100,NS,650,1000,65.0,100,0,147,1000,79,147,165,1020,0,7.270908286904916,7.2004804611206055,12.905763721466066,14.565030765533447,17.837583255767818,0.013334499672055244,23.69085693359375,5.119487195991213,4.736990928649902,9.985266304016115,11.146367883682249,14.021618909835816,0.0036001885309815407,21.273300170898438,2.1514210909137037,1.6556553840637207,8.770106942206622,11.40789853185415,15.338808941245079,-12.583335876464844,19.00282311439514
95,CURRENT100,RS,99,100,99.0,100,0,98,100,98,0,101,103,98,0.11794448409113102,0.022348220460116863,0.11715084388852137,0.47066049426794027,1.9912564444542022,0.00030596344731748104,3.7744224071502686,10.742667744159698,10.397705554962158,15.71542444229126,17.478958988189696,21.604429607391364,3.581190824508667,22.74045181274414,10.624723260068567,10.341376839205623,15.709796073520558,17.476034543954302,21.60393831882801,-0.19323158264160156,22.738671933999285
95,CURRENT100,PS,182,200,91.0,100,0,128,200,128,2,134,206,49,1.8920572903633002,0.5832350254058838,6.043358278274536,7.993166089057915,12.290885190963742,0.00016973962192423642,13.021541595458984,8.342032174021005,8.178241729736328,13.640336322784425,14.52065553665161,17.297337207794186,0.4789344370365143,18.942548751831055,6.449974883657705,7.044117629528046,12.085936752893028,14.041168647327867,17.28861439899425,-9.830552101135254,18.934191319160163
95,CURRENT100,NS,673,1000,67.3,100,0,144,1000,73,144,164,1020,0,7.793274852144532,7.587766408920288,13.539157390594482,15.01715636253357,19.14851379394531,0.009102159179747105,25.33883285522461,5.697660508275032,5.5182130336761475,10.317794799804688,12.298341798782348,15.920458812713623,0.005648721940815449,20.317127227783203,2.0956143438695,2.238284111022949,8.467485845088959,10.288641586154691,14.421896294746547,-15.801496863365173,17.6821169257164
96,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.08355244450591272,0.014739719685167074,0.10687741935253156,0.32855990827083587,1.5912287461757675,0.0001426833332516253,1.8783904314041138,10.638640971183777,10.281781673431396,15.320186710357667,16.459499835968018,19.205613956451426,3.969632625579834,20.887676239013672,10.555088526677864,10.276814380544238,15.3107219574973,16.43586283340119,19.20233757758281,3.4496090412139893,20.883043190464377
96,CURRENT100,PS,179,200,89.5,100,0,145,200,145,7,147,202,59,1.4719744675143738,0.25766655802726746,5.168235349655148,7.39847574234008,10.884974184036249,0.0008253029081970453,12.275126457214355,7.755597417205572,7.616100072860718,12.180985355377194,13.846974182128905,17.400399990081787,0.4925903379917145,18.890607833862305,6.283622949691198,6.90174638479948,11.883081486774607,13.488638730824453,17.397801619705277,-8.937536478042603,18.860533699393272
96,CURRENT100,NS,567,1000,56.7,100,0,123,1000,109,123,133,1010,0,6.5882769197952005,6.341364622116089,12.193914318084717,13.797785377502436,16.891850872039793,0.006245974451303482,19.680225372314453,5.516589809232391,5.3206565380096436,10.075403022766116,11.559690380096434,13.482551288604736,0.014832221902906895,17.208961486816406,1.0716871105628087,0.7031288146972656,7.53796000480652,9.873089492321013,13.274371217936276,-14.956490993499756,17.545825362205505
97,CURRENT100,RS,100,100,100.0,100,0,96,100,96,0,97,101,96,0.20598868144399604,0.02108486369252205,0.24141169935464868,0.666902396082873,3.112048461437229,8.034383063204587e-05,3.8171141147613525,11.106959447860717,10.931669235229492,16.173006820678715,17.59616413116455,20.935133457183866,2.8822877407073975,26.33111572265625,10.900970766416721,10.869287504814565,16.12385362373898,17.366752422228455,20.933545624624266,1.1138725280761719,26.330938474158756
97,CURRENT100,PS,169,200,84.5,100,0,121,200,121,5,123,202,47,2.2078728165320354,0.5001398622989655,7.225842380523681,8.434734153747554,11.654560060501092,0.00038926175329834223,13.379597663879395,8.318611533939839,7.959113121032715,13.45247859954834,14.585561895370475,17.921529407501218,0.6430612802505493,20.949405670166016,6.110738717407803,6.3832269655540586,12.55252221956616,14.554677296010777,17.83859593259869,-8.090657591819763,20.940086176618934
97,CURRENT100,NS,639,1000,63.9,100,0,130,1000,88,130,144,1020,0,7.314380727630109,7.281079053878784,12.857737731933595,14.529963636398314,17.368970680236814,0.0027951241936534643,20.575471878051758,5.543336728831054,5.229992866516113,10.322169876098634,11.729798698425286,15.147572660446166,0.003684638300910592,16.965044021606445,1.771043998799054,1.5080151557922363,8.100553870201113,10.654581542371304,14.491630161963403,-13.97989435121417,19.071066006086767
98,CURRENT100,RS,99,100,99.0,100,0,97,100,97,0,99,102,97,0.1854860843811184,0.01866225153207779,0.09449492916464815,0.1740930899977677,3.506420774459868,0.0006148116663098335,9.198028564453125,10.646841564178466,10.534319877624512,15.596766185760506,17.60913219451904,19.190348167419433,3.726511001586914,19.366573333740234,10.461355479797348,10.48345784470439,15.5949010366574,17.51955542238429,19.185962000605652,-1.917375087738037,19.321280907839537
98,CURRENT100,PS,178,200,89.0,100,0,142,200,142,3,146,204,57,1.5201750113622985,0.25470076501369476,5.391250658035277,7.53843216896057,10.714463157653785,0.001177094760350883,14.672466278076172,8.010603916347026,7.8786940574646,12.805985069274902,13.867119789123535,16.21957132339476,0.4562103748321533,19.35785675048828,6.490428904984729,6.4633828997612,12.51916323006153,13.862904453463852,16.212998735331915,-11.036216259002686,19.34166767820716
98,CURRENT100,NS,602,1000,60.2,100,0,103,1000,64,103,113,1010,0,7.232213475162629,7.115257740020752,12.189052486419678,13.98585157394409,17.14114559173584,0.0052816616371273994,23.24900245666504,6.147854943551123,5.740520477294922,11.056842613220216,12.561926698684692,17.672090682983388,0.002928138244897127,20.539276123046875,1.0843585316115059,1.1034412384033203,6.9349328786134725,9.061345767974851,12.811112377643585,-17.030545443296432,15.572799101471901
99,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.07496055786046782,0.017709468491375446,0.10233596414327631,0.39614640623331054,0.7849801790714288,9.107174992095679e-05,1.2527886629104614,11.016882967948913,10.774361610412598,16.379045677185058,18.15890321731567,21.192808113098145,4.141090393066406,21.487564086914062,10.941922410088445,10.557560100220144,16.367581605166198,17.784864632971583,21.1926981091137,3.4393978118896484,21.485579791711643
99,CURRENT100,PS,184,200,92.0,100,0,138,200,138,2,140,202,54,1.7249110893133912,0.4576268792152405,5.543712997436523,7.201020336151117,10.596599159240712,0.00018904806347563863,12.385910987854004,8.017007829844951,7.706057548522949,12.41860065460205,13.932621622085572,17.458929367065426,0.5862084031105042,17.76551055908203,6.29209674053156,6.432294085621834,12.002494104602373,13.307654102612284,15.869459480121725,-8.6007080078125,17.621476536267437
99,CURRENT100,NS,617,1000,61.7,100,0,118,1000,98,118,118,1010,0,7.0401748725117645,6.746481895446777,13.19315767288208,14.943717813491821,17.48941926956177,0.0008631794480606914,22.026945114135742,5.5771390664726495,5.124189138412476,10.269979858398438,11.637631797790528,14.460672731399532,0.012687323614954948,17.713468551635742,1.4630358060391153,1.2390422523021698,8.078919816017152,10.295003811642527,14.012669685781,-17.71260537218768,16.55492103099823
100,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,103,103,100,0.05375232766149565,0.016971767880022526,0.11180587336421022,0.2519736021757125,0.44270301043987553,0.0005194983095861971,0.9848269820213318,10.241740255355834,10.227145671844482,14.502454376220706,15.17746567726135,17.677655010223393,2.02463960647583,18.48175621032715,10.187987927694339,10.195763703086413,14.496146567119288,15.172563816059846,17.676993925793216,1.7003268897533417,18.4670780999586
100,CURRENT100,PS,181,200,90.5,100,0,147,200,147,8,153,206,61,1.3724987022843562,0.2754914313554764,4.408287668228149,7.7808316707611045,11.115865974426269,0.0003921216703020036,12.488505363464355,7.872394876107574,7.912199258804321,12.683981609344482,14.220549106597895,16.87182861328125,0.24308182299137115,18.968448638916016,6.499896173823218,6.813123653177172,12.362994070816784,14.206219800934191,16.749701671004296,-8.192784309387207,18.81266476213932
100,CURRENT100,NS,618,1000,61.8,100,0,118,1000,101,118,136,1020,1,7.0991603739891,6.988173961639404,12.821132946014409,14.39147253036499,17.665819606781007,0.00022909401741344482,20.263824462890625,5.607371938074939,5.301977634429932,9.992010307312013,11.738043737411497,14.418323640823356,0.005501013249158859,20.073652267456055,1.4917884359141609,1.4571504592895508,8.160511219501496,11.282269275188444,15.393781902492046,-16.074732444249094,18.394682474434376
