batch,layer,norm,relative_norm
44,model.layers.6.mlp.down_proj.weight,1.8905268836885696,0.024204143318794526
44,model.layers.7.mlp.down_proj.weight,2.163984910111457,0.02731126548052226
44,model.layers.8.mlp.down_proj.weight,3.3908127739469434,0.04248988303269574
45,model.layers.4.mlp.down_proj.weight,1.3399635232281326,0.017210763518626482
45,model.layers.5.mlp.down_proj.weight,1.5714249117075996,0.020103896289768705
45,model.layers.6.mlp.down_proj.weight,1.8694758699107545,0.023931515233422223
45,model.layers.7.mlp.down_proj.weight,2.151741001377647,0.0271532315147276
45,model.layers.8.mlp.down_proj.weight,3.3772283033455524,0.04229899304368835
46,model.layers.4.mlp.down_proj.weight,1.3657429218657624,0.01753944117347876
46,model.layers.5.mlp.down_proj.weight,1.597255748533326,0.020431764225134888
46,model.layers.6.mlp.down_proj.weight,1.8971402746059216,0.02428243836137395
46,model.layers.7.mlp.down_proj.weight,2.179595850544906,0.027500808016727794
46,model.layers.8.mlp.down_proj.weight,3.4213039961057636,0.042830821993612586
47,model.layers.4.mlp.down_proj.weight,1.3482445068382218,0.017312157873798997
47,model.layers.5.mlp.down_proj.weight,1.5834087251055828,0.02025183139471458
47,model.layers.6.mlp.down_proj.weight,1.8791878355024418,0.02404934820090186
47,model.layers.7.mlp.down_proj.weight,2.153538082630976,0.027168054053126826
47,model.layers.8.mlp.down_proj.weight,3.3575504484896403,0.04201128908403191
48,model.layers.4.mlp.down_proj.weight,1.348498286955415,0.017312897870815167
48,model.layers.5.mlp.down_proj.weight,1.5733149441410883,0.02012000827151296
48,model.layers.6.mlp.down_proj.weight,1.869965153541567,0.02392814373912957
48,model.layers.7.mlp.down_proj.weight,2.147206953147168,0.027084356253473437
48,model.layers.8.mlp.down_proj.weight,3.367123617347562,0.04211074142989306
49,model.layers.4.mlp.down_proj.weight,1.344459814061559,0.017258549331171793
49,model.layers.5.mlp.down_proj.weight,1.572074728158153,0.020101535449011946
49,model.layers.6.mlp.down_proj.weight,1.8686229544634285,0.02390774845304222
49,model.layers.7.mlp.down_proj.weight,2.1402642984445372,0.026993192652688097
49,model.layers.8.mlp.down_proj.weight,3.3657032121171255,0.04207261813695257
50,model.layers.4.mlp.down_proj.weight,1.3537782905762963,0.01737574265223662
50,model.layers.5.mlp.down_proj.weight,1.5776650964153074,0.020170404115782494
50,model.layers.6.mlp.down_proj.weight,1.870866357121658,0.0239334865886302
50,model.layers.7.mlp.down_proj.weight,2.141373638261216,0.027003251034430575
50,model.layers.8.mlp.down_proj.weight,3.356980231334346,0.04194217528340219
51,model.layers.4.mlp.down_proj.weight,1.338050543819493,0.017171440382379
51,model.layers.5.mlp.down_proj.weight,1.5702755057924018,0.020073279507872414
51,model.layers.6.mlp.down_proj.weight,1.8679496490109981,0.023893130248547133
51,model.layers.7.mlp.down_proj.weight,2.1432316263309774,0.02702278554927538
51,model.layers.8.mlp.down_proj.weight,3.371536028602401,0.042103883310130416
52,model.layers.4.mlp.down_proj.weight,1.378803565749676,0.01769196201888494
52,model.layers.5.mlp.down_proj.weight,1.6033121137037334,0.020493004996926478
52,model.layers.6.mlp.down_proj.weight,1.8961310508637523,0.024250598544174887
52,model.layers.7.mlp.down_proj.weight,2.1695549963472702,0.027351064027198044
52,model.layers.8.mlp.down_proj.weight,3.3925301633522587,0.04234561180021629
53,model.layers.4.mlp.down_proj.weight,1.3546189791402226,0.017379098803231973
53,model.layers.5.mlp.down_proj.weight,1.582064227785031,0.020218665138219384
53,model.layers.6.mlp.down_proj.weight,1.8783143622108072,0.02401936390968691
53,model.layers.7.mlp.down_proj.weight,2.1537068851107866,0.02714700640217978
53,model.layers.8.mlp.down_proj.weight,3.3758101013208544,0.042114195838674484
54,model.layers.4.mlp.down_proj.weight,1.3696408079793918,0.017569267483302786
54,model.layers.5.mlp.down_proj.weight,1.5996353961026832,0.020440536138530512
54,model.layers.6.mlp.down_proj.weight,1.888709854697011,0.024149168782524814
54,model.layers.7.mlp.down_proj.weight,2.160328326154622,0.02722644904612609
54,model.layers.8.mlp.down_proj.weight,3.378859984955584,0.042130224152981226
55,model.layers.4.mlp.down_proj.weight,1.3609961316294326,0.01745580134584628
55,model.layers.5.mlp.down_proj.weight,1.5921733933774982,0.020342424895152214
55,model.layers.6.mlp.down_proj.weight,1.8939222891088492,0.024212615360665598
55,model.layers.7.mlp.down_proj.weight,2.1727493409437506,0.027379028276101718
55,model.layers.8.mlp.down_proj.weight,3.3900749194067856,0.04224827346113375
56,model.layers.4.mlp.down_proj.weight,1.3669781148514266,0.017529985146410562
56,model.layers.5.mlp.down_proj.weight,1.594762302401181,0.02037259740872933
56,model.layers.6.mlp.down_proj.weight,1.8857696029730198,0.024105201310066413
56,model.layers.7.mlp.down_proj.weight,2.1549368977303613,0.027150416078027664
