entry,arm,step,case_id,pre_edit_nll,post_edit_nll,actual_delta,nominal_prediction,corrected_prediction,projected_actual_prediction,prediction_error,worsened,improved,source,added_backward
Middle,EP-N16,3,17308,0.0015367455198429525,0.0015325627852386483,-4.18273460430418e-06,-4.125356541345876e-06,-4.125356541345876e-06,-4.125388625389772e-06,-5.7378062958304184e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,16643,0.0023295715412435434,0.0023245489380011954,-5.022603242347927e-06,-5.040244647194649e-06,-5.040244647194649e-06,-5.040194370550793e-06,1.7641404846722406e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,11354,0.002782512145737807,0.0027650668635033067,-1.744528223450014e-05,-1.7540207792383846e-05,-1.7540207792383846e-05,-1.7540163652810255e-05,9.492555788370523e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,14683,0.009352311200927945,0.009314943531838557,-3.736766908938802e-05,-3.754869867858484e-05,-3.754869867858484e-05,-3.754874704610087e-05,1.8102958919682602e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,11156,0.0032423969241790473,0.0032342595707935593,-8.137353385488048e-06,-8.194784362787734e-06,-8.194784362787734e-06,-8.194794425497821e-06,5.743097729968672e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,6225,0.00038675242346168187,0.0003866928406447793,-5.9582816902548075e-08,-7.38597362571678e-08,-7.38597362571678e-08,-7.385754595105314e-08,1.4276919354619727e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,18311,0.0014591801930995036,0.0014584461653915544,-7.340277079492807e-07,-7.296488431205491e-07,-7.296488431205491e-07,-7.296390099275512e-07,-4.3788648287316345e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,2827,0.3551044647271434,0.34268957314391935,-0.012414891583224064,-0.012565351993726874,-0.012565351993726874,-0.012565351861682568,0.0001504604105028104,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,13137,0.004357920416320363,0.004353294362469265,-4.626053851097822e-06,-4.569315449105762e-06,-4.569315449105762e-06,-4.5693245699479325e-06,-5.6738401992059904e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,17628,0.0011201883705022435,0.0011075104509169855,-1.2677919585257985e-05,-1.285147633820641e-05,-1.285147633820641e-05,-1.285141350456488e-05,1.7355675294842464e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,6125,0.0005674074709531852,0.0005669309490864787,-4.765218667065465e-07,-4.965855390518282e-07,-4.965855390518282e-07,-4.966005695734811e-07,2.006367234528172e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,17930,0.002056601903556536,0.0020391878982385,-1.7414005318035827e-05,-1.7441832666689286e-05,-1.7441832666689286e-05,-1.7441881212087764e-05,2.782734865345931e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,19191,0.0022193247956844666,0.0022184130890915794,-9.117065928872063e-07,-8.280834366000416e-07,-8.280834366000416e-07,-8.280570394502157e-07,-8.362315628716467e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,8223,0.0007464634375840736,0.0007449557500270506,-1.5076875570230186e-06,-1.5349885805880543e-06,-1.5349885805880543e-06,-1.534986034617718e-06,2.7301023565035712e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,9627,0.0023913794429972768,0.0023840107411767044,-7.368701820572362e-06,-7.437839633263915e-06,-7.437839633263915e-06,-7.4379041609090555e-06,6.913781269155354e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,10783,0.0017929587241572638,0.0017883376761650047,-4.621047992259047e-06,-4.627470269545651e-06,-4.627470269545651e-06,-4.627454671372134e-06,6.4222772866036316e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,21630,0.0010907392619022478,0.0010901050506314882,-6.342112707595753e-07,-6.585982890649869e-07,-6.585982890649869e-07,-6.585955191876231e-07,2.438701830541155e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,3485,0.001864959005615674,0.0018635735129161428,-1.3854926995311451e-06,-1.3168283043457008e-06,-1.3168283043457008e-06,-1.3168449921249509e-06,-6.86643951854443e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,1684,0.0013405675320730854,0.0013415790939082701,1.0115618351846933e-06,9.663567473285502e-07,9.663567473285502e-07,9.663871511729754e-07,4.520508785614314e-08,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,7580,0.002765716499804208,0.0027614788850769396,-4.237614727268472e-06,-4.224024493331629e-06,-4.224024493331629e-06,-4.223999227876424e-06,-1.3590233936842795e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,12727,0.0006695491368494307,0.0006685167221197238,-1.032414729706943e-06,-9.638839077009388e-07,-9.638839077009388e-07,-9.638957299131221e-07,-6.853082200600426e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,8776,0.0016237889455320935,0.0016173128145358835,-6.476130996210024e-06,-6.479053597769405e-06,-6.479053597769405e-06,-6.479069402657326e-06,2.9226015593811284e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,8823,0.0023526044581861547,0.00235074286077482,-1.8615974113345146e-06,-1.9049486458875363e-06,-1.9049486458875363e-06,-1.9048933903470814e-06,4.3351234553021674e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,5771,0.0009681652979149172,0.0009668751348120471,-1.2901631028701139e-06,-1.284876144390984e-06,-1.284876144390984e-06,-1.2848725591339532e-06,-5.286958479129791e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,18565,0.002549603756051511,0.0025474455809065453,-2.158175144965739e-06,-2.109257962725702e-06,-2.109257962725702e-06,-2.109270246054008e-06,-4.891718224003721e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,7329,0.0017218501986159631,0.0017158583699104686,-5.99182870549453e-06,-5.947471760447678e-06,-5.947471760447678e-06,-5.947441185272938e-06,-4.435694504685187e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,8098,0.00036893254582537333,0.0003687140827726883,-2.1846305268502595e-07,-2.006341501697886e-07,-2.006341501697886e-07,-2.0063536044856226e-07,-1.782890251523734e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,14557,0.0012049490809052563,0.0011960283009102568,-8.920779994999514e-06,-8.947497541750105e-06,-8.947497541750105e-06,-8.947560790198229e-06,2.671754675059148e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,16758,0.0022547136759385467,0.0022430030706649027,-1.1710605273643985e-05,-1.1701441984110429e-05,-1.1701441984110429e-05,-1.1701383062443058e-05,-9.163289533556195e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,14438,0.0017948409755869457,0.0017937107186298815,-1.1302569570641446e-06,-1.0655576438981071e-06,-1.0655576438981071e-06,-1.0655058487441985e-06,-6.469931316603745e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,3161,0.00864228152204305,0.00870566473652919,6.338321448614084e-05,6.19435548106645e-05,6.19435548106645e-05,6.194347059908104e-05,1.4396596754763378e-06,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,4180,0.00343219464411959,0.0034296819552158313,-2.5126889037587787e-06,-2.592111639289536e-06,-2.592111639289536e-06,-2.59214645941337e-06,7.942273553075722e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,7171,0.00138895272781762,0.001380152362495816,-8.800365321803838e-06,-8.886884504967164e-06,-8.886884504967164e-06,-8.886908371207435e-06,8.651918316332633e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,17435,0.0019196739982968818,0.0019173830951331183,-2.2909031637634563e-06,-2.331020968286303e-06,-2.331020968286303e-06,-2.331055204511591e-06,4.01178045228468e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,6391,0.0010336626437492669,0.0010317181780313451,-1.9444657179217267e-06,-2.0873566030267564e-06,-2.0873566030267564e-06,-2.0873621890876887e-06,1.4289088510502977e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,17787,0.0010943693002142634,0.0010923453907404717,-2.0239094737917185e-06,-1.932875608969276e-06,-1.932875608969276e-06,-1.932910078142955e-06,-9.103386482244239e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,10515,0.0012030130698500823,0.0011992255652633805,-3.7875045867017364e-06,-3.8066700602432748e-06,-3.8066700602432748e-06,-3.8067029657796574e-06,1.9165473541538413e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,11748,0.0023721637941586473,0.0023659225747299692,-6.2412194286780645e-06,-6.176700036939121e-06,-6.176700036939121e-06,-6.1766877716830926e-06,-6.451939173894361e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,17389,0.0010064099866819258,0.0010062315001656923,-1.7848651623353362e-07,-2.2128777446570434e-07,-2.2128777446570434e-07,-2.2125849359441757e-07,4.280125823217072e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,10070,0.0008057020022533834,0.0008036994549911469,-2.002547262236476e-06,-2.0872146176444753e-06,-2.0872146176444753e-06,-2.0872069544104825e-06,8.466735540799932e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,4792,0.003159957268508151,0.003059006422214831,-0.00010095084629331997,-0.00010301156205034686,-0.00010301156205034686,-0.00010301165034903048,2.060715757026894e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,13386,0.0021336198624339886,0.0021255035826470703,-8.116279786918312e-06,-8.176454774638533e-06,-8.176454774638533e-06,-8.176381202242796e-06,6.017498772022097e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,11178,0.9606787252996583,0.8628192252654117,-0.0978595000342466,-0.10148936275999827,-0.10148936275999827,-0.10148936160872737,0.0036298627257516786,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,20771,0.0006150408977797875,0.0006145843459914128,-4.565517883747816e-07,-5.315368746784976e-07,-5.315368746784976e-07,-5.315418008944564e-07,7.498508630371597e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,21299,0.0009288755863963161,0.0009273476571252104,-1.5279292711056769e-06,-1.492463151379185e-06,-1.492463151379185e-06,-1.4924774377552818e-06,-3.546611972649184e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,2908,0.0004734927788376808,0.0004728374939683514,-6.552848693294191e-07,-6.01340889369738e-07,-6.01340889369738e-07,-6.013511438551824e-07,-5.394397995968113e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,17068,0.0005542747555106567,0.0005543342728439408,5.9517333284020424e-08,3.4762723183504427e-09,3.4762723183504427e-09,3.4888158259566396e-09,5.604106096566998e-08,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,12230,0.0034976917474220195,0.003495889153176298,-1.8025942457216074e-06,-1.7829191224256879e-06,-1.7829191224256879e-06,-1.782915826067964e-06,-1.9675123295919502e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,19068,0.014612215105444193,0.01460554962977767,-6.66547566652298e-06,-6.8136742132208656e-06,-6.8136742132208656e-06,-6.813677032324685e-06,1.4819854669788583e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,16823,0.002741146153615167,0.0027309291375180083,-1.0217016097158627e-05,-1.048521232174209e-05,-1.048521232174209e-05,-1.0485138449031962e-05,2.681962245834635e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,2515,0.0014704449276905507,0.001468798271768416,-1.646655922134645e-06,-1.5940968384261227e-06,-1.5940968384261227e-06,-1.5940791529841221e-06,-5.255908370852236e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,1057,0.0018726443716635306,0.0018713353589798014,-1.3090126837291861e-06,-1.3596474945282796e-06,-1.3596474945282796e-06,-1.3596017914867461e-06,5.063481079909348e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,13170,0.00031772161067541066,0.0003182974881686581,5.75877493247444e-07,5.495958006817171e-07,5.495958006817171e-07,5.495912310813834e-07,2.628169256572689e-08,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,20011,0.0005069872834913743,0.0005069476149704618,-3.966852091252804e-08,-9.306461566702158e-08,-9.306461566702158e-08,-9.30662544895837e-08,5.3396094754493546e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,4087,0.0007211961565189996,0.0007204822977655568,-7.138587534427643e-07,-6.573274395653058e-07,-6.573274395653058e-07,-6.573443652333182e-07,-5.6531313877458466e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,6438,0.0005963808216620237,0.0005962615687167272,-1.1925294529646635e-07,-1.0315198966240263e-07,-1.0315198966240263e-07,-1.0314773263684421e-07,-1.610095563406372e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,8334,0.00317379180341959,0.0031683349904293823,-5.456812990207744e-06,-5.46598818857831e-06,-5.46598818857831e-06,-5.4659196680038365e-06,9.175198370565775e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,20902,0.0004469238495706425,0.00044801603507949045,1.0921855088479298e-06,1.0544920336940347e-06,1.0544920336940347e-06,1.0544822402847479e-06,3.769347515389511e-08,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,5429,0.00017392958640508974,0.00017404876901612926,1.1918261103952021e-07,1.3078880898837433e-07,1.3078880898837433e-07,1.3078958881037266e-07,-1.1606197948854121e-08,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,18611,0.0011243068535501757,0.001122998180411135,-1.3086731390405965e-06,-1.3492538401394845e-06,-1.3492538401394845e-06,-1.349260252143611e-06,4.0580701098887985e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,17754,0.007195346794712047,0.00718408760925134,-1.125918546070713e-05,-1.1360446515919406e-05,-1.1360446515919406e-05,-1.1360452484310413e-05,1.0126105521227584e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,17680,0.0006970345032944655,0.0006963794585317373,-6.550447627281511e-07,-6.997856848089925e-07,-6.997856848089925e-07,-6.997869447541525e-07,4.474092208084143e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,850,0.0006845149133975307,0.0006840583179534102,-4.565954441204667e-07,-5.498787981987442e-07,-5.498787981987442e-07,-5.498932075815659e-07,9.328335407827748e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,5147,0.00043210369767621165,0.0004317660738403599,-3.376238358517307e-07,-3.086130659680598e-07,-3.086130659680598e-07,-3.0863154288294266e-07,-2.9010769883670937e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,15860,0.005665523659748335,0.005642019755517443,-2.3503904230892658e-05,-2.3589118094665944e-05,-2.3589118094665944e-05,-2.3589101633592564e-05,8.521386377328564e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,2475,0.004881064737370859,0.004840674169827253,-4.039056754360625e-05,-4.069930986962908e-05,-4.069930986962908e-05,-4.069917479807926e-05,3.087423260228264e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,1740,0.0009121295685569446,0.0009092922797814632,-2.837288775481392e-06,-2.8594193112463536e-06,-2.8594193112463536e-06,-2.859414804340908e-06,2.2130535764961472e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,20050,0.0015786240401212126,0.0015737058905263743,-4.918149594838276e-06,-5.011346640824819e-06,-5.011346640824819e-06,-5.0113705834855054e-06,9.319704598654307e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,14406,0.002993966569192707,0.002980813597484181,-1.3152971708525925e-05,-1.312439034057844e-05,-1.312439034057844e-05,-1.312437257488287e-05,-2.858136794748501e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,10173,0.014166041393764315,0.014036039084506532,-0.00013000230925778317,-0.00013091452895541608,-0.00013091452895541608,-0.00013091461609961798,9.122196976329099e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,4679,0.00289306283229962,0.0028573687886819243,-3.569404361769557e-05,-3.588822905015213e-05,-3.588822905015213e-05,-3.588819529820993e-05,1.9418543245655867e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,11368,0.0017828903655754402,0.001778867546818219,-4.0228187572213196e-06,-3.933767894224873e-06,-3.933767894224873e-06,-3.933778968307629e-06,-8.905086299644656e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,13460,0.001729847494668017,0.0017282018476786714,-1.6456469893455505e-06,-1.6409996893683065e-06,-1.6409996893683065e-06,-1.640987269022884e-06,-4.647299977244015e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,13158,0.006580809926769385,0.00651214551180601,-6.866441496337482e-05,-6.910672563639805e-05,-6.910672563639805e-05,-6.910677891282797e-05,4.4231067302322993e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,3,13856,0.002153476234525442,0.002137364324880764,-1.6111909644678235e-05,-1.6318304720564904e-05,-1.6318304720564904e-05,-1.631827856373303e-05,2.063950758866693e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,18246,0.0040403016804096605,0.003976923452379802,-6.337822802985824e-05,-6.402789522766238e-05,-6.402789522766238e-05,-6.40280217352311e-05,6.496671978041394e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,6208,0.00515282111397634,0.005129270798837145,-2.3550315139194908e-05,-2.365248204927296e-05,-2.365248204927296e-05,-2.3652381108127102e-05,1.0216691007805079e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,17272,0.7885682980219524,0.7175124188264211,-0.07105587919553125,-0.07588983667134405,-0.07588983667134405,-0.07588983793031691,0.004833957475812806,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,5149,0.0033530485234223306,0.0033313010159569485,-2.1747507465382128e-05,-2.1868597289390705e-05,-2.1868597289390705e-05,-2.1868606376781454e-05,1.2108982400857698e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,16709,0.0032692935104326657,0.003260840846148009,-8.452664284656734e-06,-8.488377677654376e-06,-8.488377677654376e-06,-8.488387637713931e-06,3.5713392997641986e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,17483,0.0049326454172842205,0.004927104028562705,-5.541388721515446e-06,-5.580501286447404e-06,-5.580501286447404e-06,-5.58048599220551e-06,3.911256493195776e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,9090,0.1137056928128004,0.10990653435389201,-0.0037991584589083804,-0.0038588607694725347,-0.0038588607694725347,-0.0038588609980919563,5.9702310564154273e-05,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,4395,0.001666372506103168,0.001662527623314721,-3.84488278844697e-06,-3.880379802413986e-06,-3.880379802413986e-06,-3.880368552116858e-06,3.5497013967015996e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,14590,0.002720253415949022,0.002717740503915896,-2.512912033125758e-06,-2.532564965617952e-06,-2.532564965617952e-06,-2.5325707937685756e-06,1.965293249219384e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,7812,0.0016229919080312052,0.0016217816543454926,-1.2102536857125975e-06,-1.4340002856923675e-06,-1.4340002856923675e-06,-1.4340030578751525e-06,2.2374659997977002e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,821,0.0013217312371125445,0.0013169720235358302,-4.75921357671427e-06,-4.831896129000961e-06,-4.831896129000961e-06,-4.831890175106743e-06,7.268255228669056e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,13931,0.002211382243937502,0.0022013627846414847,-1.0019459296017452e-05,-1.009017134667923e-05,-1.009017134667923e-05,-1.0090178698251383e-05,7.071205066177784e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,11695,0.0032228578347712755,0.0032174122946647308,-5.4455401065447474e-06,-5.522854223932718e-06,-5.522854223932718e-06,-5.5229020778931885e-06,7.731411738797026e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,9277,0.0030869416659697886,0.003081953482857595,-4.988183112193418e-06,-4.986700646607996e-06,-4.986700646607996e-06,-4.986727932593783e-06,-1.4824655854218772e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,19560,0.005439475877210498,0.0054270024023329215,-1.2473474877576322e-05,-1.2437878270514564e-05,-1.2437878270514564e-05,-1.2437871677246955e-05,-3.559660706175823e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,3,0.002791856900633623,0.002786034281598404,-5.822619035218864e-06,-5.832115860957801e-06,-5.832115860957801e-06,-5.832070468357176e-06,9.496825738937457e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,18963,0.0030450899891244867,0.003039375342874943,-5.7146462495438755e-06,-5.767051852996598e-06,-5.767051852996598e-06,-5.767071539641612e-06,5.240560345272282e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,17689,0.00033342559860708815,0.00033348517899867147,5.958039158332528e-08,4.2463961027223215e-08,4.2463961027223215e-08,4.247166308575013e-08,1.7116430556102062e-08,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,7702,0.007298114981191852,0.007278130700190862,-1.9984281000990506e-05,-2.004766671889606e-05,-2.004766671889606e-05,-2.0047579861176365e-05,6.338571790555516e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,18857,0.0004906097819912247,0.0004902325138876524,-3.772681035723018e-07,-3.9672899015347477e-07,-3.9672899015347477e-07,-3.9674586759564754e-07,1.9460886581172944e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,3236,0.03284204687224701,0.02758209127932787,-0.005259955592919141,-0.00581744218631507,-0.00581744218631507,-0.005817443144726488,0.000557486593395929,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,5099,0.001100371591746807,0.0010972956661134958,-3.0759256333112717e-06,-3.1832660688433024e-06,-3.1832660688433024e-06,-3.183252849140477e-06,1.0734043553203076e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,10315,0.1426469840419789,0.12964387804580232,-0.013003105996176573,-0.013571673168462866,-0.013571673168462866,-0.013571670878414521,0.0005685671722862936,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,10098,0.0006264065668801777,0.0006238060959731228,-2.60047090705495e-06,-2.6312043375753804e-06,-2.6312043375753804e-06,-2.63122906922662e-06,3.07334305204305e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,5617,0.0004892338280721257,0.0004888962624439349,-3.3756562819076304e-07,-2.867090057132e-07,-2.867090057132e-07,-2.866957147186435e-07,-5.085662247756305e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,17308,0.0015325627852386483,0.001528478916346406,-4.083868892242222e-06,-4.061575688936797e-06,-4.061575688936797e-06,-4.061531345018005e-06,-2.2293203305424617e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,16643,0.0023245489380011954,0.002319684426765889,-4.864511235306516e-06,-4.826643029552478e-06,-4.826643029552478e-06,-4.826642387307088e-06,-3.7868205754037896e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,11354,0.0027650668635033067,0.0027479579245361188,-1.710893896718791e-05,-1.7213855331321726e-05,-1.7213855331321726e-05,-1.721385750799277e-05,1.0491636413381607e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,14683,0.009314943531838557,0.009277632052544504,-3.7311479294052305e-05,-3.7230134883565445e-05,-3.7230134883565445e-05,-3.72301799850611e-05,-8.134441048685963e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,11156,0.0032342595707935593,0.0032260229345411067,-8.23663625245264e-06,-8.300225599054357e-06,-8.300225599054357e-06,-8.300193452326351e-06,6.358934660171676e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,6225,0.0003866928406447793,0.00038665312361748266,-3.9717027296658734e-08,-7.840791193993748e-08,-7.840791193993748e-08,-7.839211831420209e-08,3.869088464327875e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,18311,0.0014584461653915544,0.0014576923179750643,-7.538474164900996e-07,-7.173108057610996e-07,-7.173108057610996e-07,-7.173299470944413e-07,-3.6536610728999984e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,2827,0.34268957314391935,0.33087322333206737,-0.011816349811851978,-0.011953958213350258,-0.011953958213350258,-0.011953958819238048,0.00013760840149827994,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,13137,0.004353294362469265,0.0043485497978205485,-4.7445646487167745e-06,-4.670087380458717e-06,-4.670087380458717e-06,-4.6701661910891295e-06,-7.447726825805706e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,17628,0.0011075104509169855,0.0010957251846169431,-1.1785266300042398e-05,-1.2057360810689065e-05,-1.2057360810689065e-05,-1.2057419584537555e-05,2.720945106466674e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,6125,0.0005669309490864787,0.000566315395796361,-6.155532901176404e-07,-5.221979695858001e-07,-5.221979695858001e-07,-5.221843066591927e-07,-9.335532053184029e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,17930,0.0020391878982385,0.0020223877121073506,-1.680018613114953e-05,-1.686216183382812e-05,-1.686216183382812e-05,-1.6862183780811315e-05,6.197570267858917e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,19191,0.0022184130890915794,0.002217501557121674,-9.115319699053333e-07,-9.160234257976279e-07,-9.160234257976279e-07,-9.160169386809317e-07,4.491455892294622e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,8223,0.0007449557500270506,0.0007434480115383243,-1.5077384887263179e-06,-1.5187597355101153e-06,-1.5187597355101153e-06,-1.5187667195339948e-06,1.102124678379746e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,9627,0.0023840107411767044,0.0023765626053015394,-7.448135875165029e-06,-7.359436365299099e-06,-7.359436365299099e-06,-7.359430649794918e-06,-8.869950986592974e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
