entry,arm,step,panel,metric,numerator,denominator,evaluation_resolution,evaluation_total_pairs,percent,new_nll_mean,new_nll_median,new_nll_p90,true_nll_mean,true_nll_median,true_nll_p90,margin_mean,margin_median,margin_p90,new_strict_numerator,new_token_numerator,new_token_denominator,true_strict_numerator,true_token_numerator,true_token_denominator
Middle,EP-Free,8,Past100,RS,100,100,Curve1100,1100,100.0,0.027668262927836623,0.0024947371566668153,0.030496529862284686,13.630125026702881,13.181930541992188,18.530828094482427,13.602456763775045,13.181280149699887,18.530156887136403,99,100,101,0,3,103
Middle,EP-J4,1,Current100,NS,141,200,Curve1100,1100,70.5,8.589047795161605,8.15085506439209,13.605885982513426,6.116000463031233,5.969210386276245,10.695836544036865,-2.4730473321303723,-2.732454299926758,4.383504605293274,7,8,202,19,25,206
Middle,EP-J4,1,Current100,PS,197,200,Curve1100,1100,98.5,1.178645460624539,0.1578655168414116,3.817468833923337,10.585480835437775,10.451584339141846,15.122426795959473,9.406835374813236,9.450419655069709,15.07839067444438,150,151,202,0,6,206
Middle,EP-J4,1,Current100,RS,100,100,Curve1100,1100,100.0,0.013154104689019732,0.0013869914691895247,0.006531618442386394,14.295180978775024,14.105041027069092,19.932006454467775,14.282026874086005,14.104564623121405,19.930545437440742,100,101,101,0,3,103
Middle,EP-J4,1,Fixed100,NS,144,200,Curve1100,1100,72.0,8.708286210354418,8.878410816192627,13.826953411102293,6.182498483934905,5.824232339859009,10.976783180236815,-2.5257877264195123,-2.527042508125305,4.109651637077332,10,10,202,19,25,206
Middle,EP-J4,1,Fixed100,RS,100,100,Curve1100,1100,100.0,0.22739611160061032,0.005876521347090602,0.2040340304374697,12.724755047559738,12.893324851989746,17.823512077331547,12.497358935959127,12.496255277015734,17.80319891300169,97,98,101,0,3,103
Middle,EP-J4,1,Past100,NS,137,200,Curve1100,1100,68.5,7.979137768227374,8.222670555114746,12.425550270080565,6.061965389326215,5.848818302154541,11.207413196563719,-1.9171723789011594,-2.0382879972457886,4.239077186584472,8,10,202,23,29,206
Middle,EP-J4,1,Past100,RS,100,100,Curve1100,1100,100.0,0.027776726124284324,0.0024928346974775195,0.030326609313488035,13.629086818695068,13.18335485458374,18.530538558959964,13.601310092570785,13.182703390499228,18.529867673560517,99,100,101,0,3,103
Middle,EP-J4,2,Current100,NS,141,200,Curve1100,1100,70.5,8.58883558474481,8.151346683502197,13.606330776214598,6.116079658120871,5.9686784744262695,10.695628833770751,-2.4727559266239405,-2.7323269844055176,4.382918441295623,7,8,202,19,25,206
Middle,EP-J4,2,Current100,PS,197,200,Curve1100,1100,98.5,1.1762866466495325,0.15808997303247452,3.8105429649353,10.589970635175705,10.47348165512085,15.101102828979492,9.413683988526172,9.449787305202335,15.076616956456565,150,151,202,0,6,206
Middle,EP-J4,2,Current100,RS,100,100,Curve1100,1100,100.0,0.011901884012040682,0.0013850271934643388,0.0062885022256523385,14.31157974243164,14.127174854278564,19.918340301513673,14.2996778584196,14.124737129488494,19.916881712386385,100,101,101,0,3,103
Middle,EP-J4,2,Fixed100,NS,144,200,Curve1100,1100,72.0,8.708315705228596,8.880147457122803,13.827303314208983,6.1826032709563155,5.823030948638916,10.975913047790526,-2.5257124342722816,-2.5257917642593384,4.109145367145538,10,10,202,19,25,206
Middle,EP-J4,2,Fixed100,RS,100,100,Curve1100,1100,100.0,0.22734320733528876,0.0058730849996209145,0.2036351114511492,12.72525825381279,12.894141674041748,17.823927688598637,12.497915046477502,12.497373788675759,17.803663864993727,97,98,101,0,3,103
Middle,EP-J4,2,Past100,NS,137,200,Curve1100,1100,68.5,7.979138744329102,8.22242259979248,12.42571620941162,6.061930899117142,5.84887433052063,11.206546592712401,-1.9172078452119603,-2.0374584197998047,4.239073657989502,8,10,202,23,29,206
Middle,EP-J4,2,Past100,RS,100,100,Curve1100,1100,100.0,0.02776148965822358,0.0024931320222094655,0.030352171324193506,13.629286570549011,13.183112144470215,18.530613517761235,13.601525080890788,13.182460859025014,18.52994246548042,99,100,101,0,3,103
Middle,EP-J4,4,Current100,NS,141,200,Curve1100,1100,70.5,8.588602025136352,8.15208387374878,13.607130336761474,6.116202240269631,5.968523740768433,10.695302963256836,-2.4723997848667203,-2.733086585998535,4.381830942630767,7,8,202,19,25,206
Middle,EP-J4,4,Current100,PS,197,200,Curve1100,1100,98.5,1.1725752323682537,0.14789415895938873,3.798052167892453,10.598258841037751,10.499006748199463,15.11261110305786,9.425683608669496,9.447929430287331,15.079800398100634,150,151,202,0,6,206
Middle,EP-J4,4,Current100,RS,100,100,Curve1100,1100,100.0,0.010099470631612349,0.001381693931762129,0.00627981978468597,14.338693881034851,14.127308368682861,19.9014949798584,14.32859441040324,14.124893439788138,19.900043353810908,100,101,101,0,3,103
Middle,EP-J4,4,Fixed100,NS,144,200,Curve1100,1100,72.0,8.708405103180558,8.883084774017334,13.82793912887573,6.182802632444073,5.820823431015015,10.974347496032713,-2.525602470736485,-2.5238012075424194,4.108397734165192,10,10,202,19,25,206
Middle,EP-J4,4,Fixed100,RS,100,100,Curve1100,1100,100.0,0.22726645698181527,0.0058672192972153425,0.20346278548240682,12.72615932583809,12.895197868347168,17.824452972412114,12.498892868856274,12.499254146765452,17.80427090404119,97,98,101,0,3,103
Middle,EP-J4,4,Past100,NS,137,200,Curve1100,1100,68.5,7.979121929495595,8.222040176391602,12.426031589508057,6.061875780038536,5.849109888076782,11.205300617218017,-1.9172461494570598,-2.036213994026184,4.239126694202423,8,10,202,23,29,206
Middle,EP-J4,4,Past100,RS,100,100,Curve1100,1100,100.0,0.027730320967966692,0.0024937860434874892,0.03040509931743148,13.62961085319519,13.18261432647705,18.530643653869635,13.601880532227224,13.18196333872038,18.529972541955072,99,100,101,0,3,103
Middle,EP-J4,8,Current100,NS,141,200,Curve1100,1100,70.5,8.588446128293873,8.153246402740479,13.608585357666014,6.116343170851469,5.969610691070557,10.69389238357544,-2.4721029574424027,-2.731828212738037,4.380407327413558,7,8,202,19,25,206
Middle,EP-J4,8,Current100,PS,197,200,Curve1100,1100,98.5,1.1672419019319933,0.14457891881465912,3.7864668846130343,10.612181514501572,10.508953094482422,15.15697774887085,9.444939612569579,9.477732572704554,15.086788711510598,150,151,202,0,6,206
Middle,EP-J4,8,Current100,RS,100,100,Curve1100,1100,100.0,0.007888969803898362,0.0013758011627942324,0.006187319196760656,14.380562319755555,14.129224300384521,19.892733001708987,14.372673349951656,14.126854252623161,19.891300731513187,100,101,101,0,3,103
Middle,EP-J4,8,Fixed100,NS,144,200,Curve1100,1100,72.0,8.708587404321879,8.887498378753662,13.82896499633789,6.183138147091959,5.817460298538208,10.97156591415405,-2.5254492572299205,-2.521100878715515,4.107424211502075,10,10,202,19,25,206
Middle,EP-J4,8,Fixed100,RS,100,100,Curve1100,1100,100.0,0.22717245235697192,0.005857502343133092,0.20310288220644016,12.727574305534363,12.895879745483398,17.824971961975102,12.50040185317739,12.502077542536426,17.804910755432505,97,98,101,0,3,103
Middle,EP-J4,8,Past100,NS,137,200,Curve1100,1100,68.5,7.9790720154310115,8.221575736999512,12.42677936553955,6.0617976575344805,5.849538564682007,11.20389289855957,-1.917274357896531,-2.034713864326477,4.239326870441436,8,10,202,23,29,206
Middle,EP-J4,8,Past100,RS,100,100,Curve1100,1100,100.0,0.0276680462416698,0.0024947371566668153,0.030496345087885884,13.630127573013306,13.181927680969238,18.530809783935553,13.602459526771636,13.181277407769812,18.53013857658953,99,100,101,0,3,103
Middle,EP-N16,2,Current100,NS,141,200,Curve1100,1100,70.5,8.590090881213547,8.150312423706055,13.605803871154784,6.115922553390265,5.9688568115234375,10.69554843902588,-2.474168327823281,-2.7327020168304443,4.383212912082672,7,8,202,19,25,206
Middle,EP-N16,2,Current100,PS,197,200,Curve1100,1100,98.5,1.1823335498772212,0.15781334042549133,3.817147445678708,10.583019939661026,10.45189619064331,15.131964683532715,9.400686389783806,9.450518486090004,15.078954034962225,150,151,202,0,6,206
Middle,EP-N16,2,Current100,RS,100,100,Curve1100,1100,100.0,0.01420403067371808,0.0013875866425223649,0.006544746318832046,14.2880189037323,14.098036766052246,19.93375873565674,14.273814873058582,14.097559289453784,19.932298409065698,100,101,101,0,3,103
Middle,EP-N16,2,Fixed100,NS,144,200,Curve1100,1100,72.0,8.708318218979985,8.878493309020996,13.826876926422118,6.182508741077036,5.825532674789429,10.97801179885864,-2.525809477902949,-2.5281615257263184,4.109342503547668,10,10,202,19,25,206
Middle,EP-N16,2,Fixed100,RS,100,100,Curve1100,1100,100.0,0.22736270299697936,0.005878417752683163,0.20412964671850226,12.724755221605301,12.893444538116455,17.821883201599125,12.497392518608322,12.497152625990566,17.801556036151307,97,98,101,0,3,103
Middle,EP-N16,2,Past100,NS,137,200,Curve1100,1100,68.5,7.979071595593123,8.22267770767212,12.425035953521729,6.061970173697919,5.848946571350098,11.206233406066893,-1.917101421895204,-2.037856936454773,4.238213992118835,8,10,202,23,29,206
Middle,EP-N16,2,Past100,RS,100,100,Curve1100,1100,100.0,0.02775963316205889,0.0024930130457505584,0.03031266517937186,13.629085855484009,13.183401107788086,18.531613922119146,13.60132622232195,13.182749762796448,18.530943608540117,99,100,101,0,3,103
Middle,EP-N16,4,Current100,NS,141,200,Curve1100,1100,70.5,8.589544519633055,8.150935649871826,13.606167411804197,6.116016296716407,5.968573093414307,10.695461463928222,-2.4735282229166478,-2.7321202754974365,4.382629293203354,7,8,202,19,25,206
Middle,EP-N16,4,Current100,PS,197,200,Curve1100,1100,98.5,1.1788092680642148,0.15806844830513,3.8104563236236544,10.58823580622673,10.47359848022461,15.109840965270996,9.409426538162515,9.450121712405235,15.077552246488631,150,151,202,0,6,206
Middle,EP-N16,4,Current100,RS,100,100,Curve1100,1100,100.0,0.012436536972381873,0.001385741459671408,0.006499503459781415,14.306466708183288,14.127095699310303,19.92062206268311,14.294030171210906,14.124656075524399,19.91916423542425,100,101,101,0,3,103
Middle,EP-N16,4,Fixed100,NS,144,200,Curve1100,1100,72.0,8.7083500341326,8.880160331726074,13.82729682922363,6.182613387336023,5.8238513469696045,10.976915931701658,-2.5257366467965765,-2.5265918970108032,4.108645439147949,10,10,202,19,25,206
Middle,EP-N16,4,Fixed100,RS,100,100,Curve1100,1100,100.0,0.2273225937748066,0.005874685011804104,0.20357664227485678,12.725271854400635,12.894190788269043,17.82278442382813,12.497949260625829,12.498001066269353,17.80251391259517,97,98,101,0,3,103
Middle,EP-N16,4,Past100,NS,137,200,Curve1100,1100,68.5,7.9790852407756025,8.222423553466797,12.425365543365478,6.061923112366348,5.848962783813477,11.205706882476806,-1.9171621284092544,-2.0371828079223633,4.238602423667908,8,10,202,23,29,206
Middle,EP-N16,4,Past100,RS,100,100,Curve1100,1100,100.0,0.02774996041531267,0.0024934292305260897,0.030343397334218054,13.629268646240234,13.183138370513916,18.531451797485357,13.60151868582492,13.182487144615152,18.530781388620387,99,100,101,0,3,103
Middle,EP-N16,8,Current100,NS,141,200,Curve1100,1100,70.5,8.589042587578296,8.15176010131836,13.606899738311766,6.116149395471439,5.96859335899353,10.695158958435059,-2.472893192106858,-2.732227325439453,4.381609785556793,7,8,202,19,25,206
Middle,EP-N16,8,Current100,PS,197,200,Curve1100,1100,98.5,1.174286270046141,0.15863127261400223,3.7981858491897555,10.596987745761872,10.499957084655762,15.118296813964843,9.42270147571573,9.44841615576297,15.08018022220349,150,151,202,0,6,206
Middle,EP-N16,8,Current100,RS,100,100,Curve1100,1100,100.0,0.010340456992053078,0.0013821105821989477,0.0062789668329060085,14.334895739555359,14.127363681793213,19.904003524780276,14.324555282563306,14.124947328207782,19.9025525059551,100,101,101,0,3,103
Middle,EP-N16,8,Fixed100,NS,144,200,Curve1100,1100,72.0,8.708438328132033,8.883026123046875,13.827976799011228,6.182806014460511,5.821318626403809,10.975150299072263,-2.525632313671522,-2.5244325399398804,4.107651162147522,10,10,202,19,25,206
Middle,EP-N16,8,Fixed100,RS,100,100,Curve1100,1100,100.0,0.22725422824027192,0.005868167616426945,0.2033805787563326,12.726172214746475,12.89514684677124,17.823698997497562,12.498917986506203,12.499704217305407,17.803514410830395,97,98,101,0,3,103
Middle,EP-N16,8,Past100,NS,137,200,Curve1100,1100,68.5,7.979074777187197,8.222033023834229,12.425783634185791,6.061854953896255,5.849134683609009,11.204737377166747,-1.9172198232909432,-2.0360623598098755,4.23877991437912,8,10,202,23,29,206
Middle,EP-N16,8,Past100,RS,100,100,Curve1100,1100,100.0,0.02772338273469359,0.0024942021118476987,0.03039872050285342,13.6295795917511,13.182652473449707,18.53140907287598,13.601856209016406,13.18200160478591,18.530738389905313,99,100,101,0,3,103
Middle,EP-N16,16,Current100,NS,141,200,Curve1100,1100,70.5,8.588696856871247,8.152997016906738,13.608312320709228,6.1163006623182445,5.96985125541687,10.693729877471924,-2.472396194553003,-2.731109619140625,4.380163246393203,7,8,202,19,25,206
Middle,EP-N16,16,Current100,PS,197,200,Curve1100,1100,98.5,1.1684273219815804,0.1445637345314026,3.7864436864852875,10.611212495565415,10.509154796600342,15.156932258605957,9.442785173583834,9.444012724328786,15.086702520679681,150,151,202,0,6,206
Middle,EP-N16,16,Current100,RS,100,100,Curve1100,1100,100.0,0.007974483326834161,0.0013761583250015974,0.006187342759221793,14.377626833915711,14.129274845123291,19.89429225921631,14.369652350588876,14.126903313299408,19.89286025100155,100,101,101,0,3,103
Middle,EP-N16,16,Fixed100,NS,144,200,Curve1100,1100,72.0,8.708618453983217,8.887409687042236,13.829027938842772,6.1831349290208895,5.8177220821380615,10.97230291366577,-2.525483524962328,-2.5215883255004883,4.10649596452713,10,10,202,19,25,206
Middle,EP-N16,16,Fixed100,RS,100,100,Curve1100,1100,100.0,0.2271651420073613,0.005857976386323571,0.20306726694107075,12.727588479518891,12.895830631256104,17.824487113952642,12.50042333751153,12.50237848085817,17.804426034069913,97,98,101,0,3,103
Middle,EP-N16,16,Past100,NS,137,200,Curve1100,1100,68.5,7.979027240606956,8.221549987792969,12.426619720458984,6.061766370069235,5.849526643753052,11.203483486175536,-1.9172608705377205,-2.034641742706299,4.238860785961151,8,10,202,23,29,206
Middle,EP-N16,16,Past100,RS,100,100,Curve1100,1100,100.0,0.027664236350756256,0.0024951534578576684,0.03048842661082747,13.630086965560913,13.181982517242432,18.531376647949223,13.602422729210156,13.181332244043006,18.5307057265658,99,100,101,0,3,103
