policy,batch,population,metric,group,field,unit,n,mean,median,q25,q75,iqr,p90,p95,p99,min,max
FROZEN4,55,suffix,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,499,0.0017905992503847027,0.0009459549910388887,0.0004731489170808345,0.0015763131086714566,0.001103164191590622,0.002749995281919835,0.004115575598552817,0.008717200625687831,2.4199192921514623e-05,0.2055680900812149
FROZEN4,55,suffix,RS,ACTIVE_TARGET,true_nll,PROMPT,499,15.148752553668434,14.902544021606445,12.459785461425781,17.681145668029785,5.221360206604004,20.38412170410156,22.33779144287109,24.52336757659912,5.188333034515381,26.08245086669922
FROZEN4,55,suffix,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,499,15.148752553668434,14.902544021606445,12.459785461425781,17.681145668029785,5.221360206604004,20.38412170410156,22.33779144287109,24.52336757659912,5.188333034515381,26.08245086669922
FROZEN4,55,suffix,RS,ACTIVE_TARGET,desired_margin,PROMPT,499,15.146961954418048,14.900994191179052,12.458449870260665,17.68053771353152,5.222087843270856,20.383514566090888,22.334842028853014,24.521388653835746,5.1874008948216215,26.082348351963446
FROZEN4,55,suffix,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,499,15.146961954418048,14.900994191179052,12.458449870260665,17.68053771353152,5.222087843270856,20.383514566090888,22.334842028853014,24.521388653835746,5.1874008948216215,26.082348351963446
FROZEN4,55,suffix,RS,SUPERSEDED,new_nll,PROMPT,1,1.8433701992034912,1.8433701992034912,1.8433701992034912,1.8433701992034912,0.0,1.8433701992034912,1.8433701992034912,1.8433701992034912,1.8433701992034912,1.8433701992034912
FROZEN4,55,suffix,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,1,1.8433701992034912,1.8433701992034912,1.8433701992034912,1.8433701992034912,0.0,1.8433701992034912,1.8433701992034912,1.8433701992034912,1.8433701992034912,1.8433701992034912
FROZEN4,55,suffix,RS,SUPERSEDED,true_nll,PROMPT,1,9.5560302734375,9.5560302734375,9.5560302734375,9.5560302734375,0.0,9.5560302734375,9.5560302734375,9.5560302734375,9.5560302734375,9.5560302734375
FROZEN4,55,suffix,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,1,9.5560302734375,9.5560302734375,9.5560302734375,9.5560302734375,0.0,9.5560302734375,9.5560302734375,9.5560302734375,9.5560302734375,9.5560302734375
FROZEN4,55,suffix,RS,SUPERSEDED,desired_margin,PROMPT,1,7.712660074234009,7.712660074234009,7.712660074234009,7.712660074234009,0.0,7.712660074234009,7.712660074234009,7.712660074234009,7.712660074234009,7.712660074234009
FROZEN4,55,suffix,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,1,7.712660074234009,7.712660074234009,7.712660074234009,7.712660074234009,0.0,7.712660074234009,7.712660074234009,7.712660074234009,7.712660074234009,7.712660074234009
FROZEN4,55,suffix,RS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
FROZEN4,55,suffix,RS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN4,55,suffix,RS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
FROZEN4,55,suffix,RS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN4,55,suffix,RS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
FROZEN4,55,suffix,RS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN4,55,suffix,PS,ALL,new_nll,PROMPT,1000,1.220651983508782,0.16777291893959045,0.02149423072114587,1.551593005657196,1.5300987749360502,4.077372026443482,5.937844419479369,9.099077415466308,0.00015841660206206143,14.774209976196289
FROZEN4,55,suffix,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,500,1.220651983508782,0.4241453520953655,0.050665970891714096,1.8414648966863751,1.790798925794661,3.4161889617971615,4.313686269521713,7.5745775282382946,0.00042780820513144135,13.190656185150146
FROZEN4,55,suffix,PS,ALL,true_nll,PROMPT,1000,10.741354705035686,10.648613929748535,7.968280911445618,13.309301137924194,5.341020226478577,15.677657318115234,17.11072435379028,20.794744148254395,0.4383394122123718,23.417741775512695
FROZEN4,55,suffix,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,500,10.741354705035686,10.58527159690857,8.259568333625793,12.896943926811218,4.637375593185425,15.101073741912844,16.50018897056579,19.80860671043396,2.6900126934051514,21.08084774017334
FROZEN4,55,suffix,PS,ALL,desired_margin,PROMPT,1000,9.520702721526904,9.604019612073898,6.424729079939425,12.614247124933172,6.189518044993747,15.258024235442281,16.969640432315646,20.79437875637086,-11.516183853149414,23.417182482779026
FROZEN4,55,suffix,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,500,9.520702721526904,9.333154626656324,6.734471004456282,12.29586660512723,5.561395600670949,14.659350914508105,16.02467536693439,19.674949352447292,-10.500643491744995,21.07994783335016
FROZEN4,55,suffix,PS,ACTIVE_TARGET,new_nll,PROMPT,998,1.215426574259535,0.16704019904136658,0.02116673020645976,1.5312156677246094,1.5100489375181496,4.056417083740236,5.941417169570922,9.100311851501463,0.00015841660206206143,14.774209976196289
FROZEN4,55,suffix,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,499,1.215426574259535,0.417711827903986,0.05048054177314043,1.826000140979886,1.7755195992067456,3.4112365365028383,4.314336097240448,7.576641833782192,0.00042780820513144135,13.190656185150146
FROZEN4,55,suffix,PS,ACTIVE_TARGET,true_nll,PROMPT,998,10.754230352047689,10.656822204589844,7.9970492124557495,13.30958104133606,5.31253182888031,15.67884407043457,17.119000148773193,20.795224113464354,0.4383394122123718,23.417741775512695
FROZEN4,55,suffix,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,499,10.754230352047689,10.590914249420166,8.271549463272095,12.89757752418518,4.626028060913086,15.106828212738037,16.506964015960687,19.809685878753662,2.6900126934051514,21.08084774017334
FROZEN4,55,suffix,PS,ACTIVE_TARGET,desired_margin,PROMPT,998,9.538803777788154,9.625045547727495,6.448309063911438,12.615788619441446,6.167479555530008,15.25892446897924,16.97164241504506,20.79485617397586,-11.516183853149414,23.417182482779026
FROZEN4,55,suffix,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,499,9.538803777788154,9.333336726762354,6.743064485490322,12.296910603065044,5.553846117574722,14.659385695308448,16.02644326305017,19.67721519111306,-10.500643491744995,21.07994783335016
FROZEN4,55,suffix,PS,SUPERSEDED,new_nll,PROMPT,2,3.8281311988830566,3.8281311988830566,2.978571653366089,4.677690744400024,1.6991190910339355,5.187426471710205,5.357338380813598,5.493267908096314,2.129012107849121,5.527250289916992
FROZEN4,55,suffix,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,1,3.8281311988830566,3.8281311988830566,3.8281311988830566,3.8281311988830566,0.0,3.8281311988830566,3.8281311988830566,3.8281311988830566,3.8281311988830566,3.8281311988830566
FROZEN4,55,suffix,PS,SUPERSEDED,true_nll,PROMPT,2,4.316406846046448,4.316406846046448,3.808879315853119,4.823934376239777,1.0150550603866577,5.128450894355774,5.22995640039444,5.311160805225372,3.30135178565979,5.3314619064331055
FROZEN4,55,suffix,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,1,4.316406846046448,4.316406846046448,4.316406846046448,4.316406846046448,0.0,4.316406846046448,4.316406846046448,4.316406846046448,4.316406846046448,4.316406846046448
FROZEN4,55,suffix,PS,SUPERSEDED,desired_margin,PROMPT,2,0.4882756471633911,0.4882756471633911,-0.8688114285469055,1.8453627228736877,2.7141741514205933,2.6596149682998655,2.9310323834419245,3.1481663155555726,-2.225898504257202,3.2024497985839844
FROZEN4,55,suffix,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,1,0.4882756471633911,0.4882756471633911,0.4882756471633911,0.4882756471633911,0.0,0.4882756471633911,0.4882756471633911,0.4882756471633911,0.4882756471633911,0.4882756471633911
FROZEN4,55,suffix,PS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
FROZEN4,55,suffix,PS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN4,55,suffix,PS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
FROZEN4,55,suffix,PS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN4,55,suffix,PS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
FROZEN4,55,suffix,PS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN4,55,suffix,NS,ALL,new_nll,PROMPT,5000,8.380884962230292,8.430262088775635,5.867144584655762,11.030237197875977,5.163092613220215,13.272796344757081,14.688498067855836,17.25835733413697,0.00029094755882397294,26.0091495513916
FROZEN4,55,suffix,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,500,8.380884962230292,8.46309518814087,6.312474352121353,10.424526178836823,4.1120518267154695,12.056412978172304,12.976719269752502,14.468845815658565,0.6329070279374719,16.57163486480713
FROZEN4,55,suffix,NS,ALL,true_nll,PROMPT,5000,5.987025565754902,5.702775001525879,3.1723291277885437,8.401307106018066,5.228977978229523,10.88631916046143,12.409826421737673,15.400666971206668,0.0017055026255548,20.42083168029785
FROZEN4,55,suffix,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,500,5.987025565754902,5.816695845127105,4.330919785052537,7.5902658104896545,3.259346025437117,9.23846879720688,9.864586579799646,11.679366661071777,0.8899960100650788,14.240540027618408
FROZEN4,55,suffix,NS,ALL,desired_margin,PROMPT,5000,2.3938593964753907,2.4931435585021973,-0.42733192443847656,5.4583179503679276,5.885649874806404,8.284156893193723,9.950635525584222,13.588434053659455,-20.410410770215094,19.733430296182632
FROZEN4,55,suffix,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,500,2.3938593964753903,2.5233022570610046,0.3285380512475967,4.6757220581173895,4.347184006869793,6.634042900800707,8.511336090415716,9.907986229985951,-8.830281191132963,11.025882902741433
FROZEN4,55,suffix,NS,ACTIVE_TARGET,new_nll,PROMPT,4990,8.38000370969332,8.430262088775635,5.863768577575684,11.031044006347656,5.167275428771973,13.272796344757081,14.690630006790162,17.262203502655016,0.00029094755882397294,26.0091495513916
FROZEN4,55,suffix,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,499,8.38000370969332,8.460726022720337,6.301875197887421,10.431424975395203,4.129549777507782,12.058162488937379,12.977568025588988,14.473452606201164,0.6329070279374719,16.57163486480713
FROZEN4,55,suffix,NS,ACTIVE_TARGET,true_nll,PROMPT,4990,5.985164080676203,5.702349424362183,3.170730173587799,8.402186393737793,5.231456220149994,10.883706092834473,12.375815486907959,15.402343244552608,0.0017055026255548,20.42083168029785
FROZEN4,55,suffix,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,499,5.985164080676203,5.812805819511413,4.329143394529819,7.592124676704406,3.2629812821745876,9.240110793113708,9.871642756462093,11.679492475509644,0.8899960100650788,14.240540027618408
FROZEN4,55,suffix,NS,ACTIVE_TARGET,desired_margin,PROMPT,4990,2.3948396290171163,2.501163363456726,-0.4335134029388428,5.46236789226532,5.895881295204163,8.287416034936907,9.952703538537026,13.595680321454978,-20.410410770215094,19.733430296182632
FROZEN4,55,suffix,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,499,2.394839629017116,2.540336275100708,0.3281539618968964,4.676922261714935,4.348768299818039,6.639528155326843,8.513149873912335,9.909116751611231,-8.830281191132963,11.025882902741433
FROZEN4,55,suffix,NS,SUPERSEDED,new_nll,PROMPT,10,8.820629978179932,8.613883972167969,6.491605639457703,10.235275983810425,3.743670344352722,13.255716609954835,13.31006588935852,13.35354531288147,4.4675164222717285,13.364415168762207
FROZEN4,55,suffix,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,1,8.820629978179932,8.820629978179932,8.820629978179932,8.820629978179932,0.0,8.820629978179932,8.820629978179932,8.820629978179932,8.820629978179932,8.820629978179932
FROZEN4,55,suffix,NS,SUPERSEDED,true_nll,PROMPT,10,6.915906620025635,6.289355039596558,4.871983289718628,7.805343151092529,2.9333598613739014,12.520071411132813,12.968675804138183,13.32755931854248,2.304035186767578,13.417280197143555
FROZEN4,55,suffix,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,1,6.915906620025635,6.915906620025635,6.915906620025635,6.915906620025635,0.0,6.915906620025635,6.915906620025635,6.915906620025635,6.915906620025635,6.915906620025635
FROZEN4,55,suffix,NS,SUPERSEDED,desired_margin,PROMPT,10,1.9047233581542968,2.1451611518859863,1.0691382884979248,2.513263463973999,1.4441251754760742,3.468690872192383,3.4839301109313965,3.4961215019226075,-0.17364120483398438,3.49916934967041
FROZEN4,55,suffix,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,1,1.9047233581542968,1.9047233581542968,1.9047233581542968,1.9047233581542968,0.0,1.9047233581542968,1.9047233581542968,1.9047233581542968,1.9047233581542968,1.9047233581542968
FROZEN4,55,suffix,NS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
FROZEN4,55,suffix,NS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN4,55,suffix,NS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
FROZEN4,55,suffix,NS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN4,55,suffix,NS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
FROZEN4,55,suffix,NS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN4,55,first_suffix500,RS,ALL,new_nll,PROMPT,500,0.005473758450290916,0.000946431391639635,0.0004731489170808345,0.001579365722136572,0.0011062168050557375,0.0028851927025243646,0.004261074750684201,0.009074191618710741,2.4199192921514623e-05,1.8433701992034912
FROZEN4,55,first_suffix500,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,500,0.005473758450290916,0.000946431391639635,0.0004731489170808345,0.001579365722136572,0.0011062168050557375,0.0028851927025243646,0.004261074750684201,0.009074191618710741,2.4199192921514623e-05,1.8433701992034912
FROZEN4,55,first_suffix500,RS,ALL,true_nll,PROMPT,500,15.137567109107971,14.892193794250488,12.444915533065796,17.66973638534546,5.224820852279663,20.374402427673342,22.33386421203613,24.522376384735107,5.188333034515381,26.08245086669922
FROZEN4,55,first_suffix500,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,500,15.137567109107971,14.892193794250488,12.444915533065796,17.66973638534546,5.224820852279663,20.374402427673342,22.33386421203613,24.522376384735107,5.188333034515381,26.08245086669922
FROZEN4,55,first_suffix500,RS,ALL,desired_margin,PROMPT,500,15.13209335065768,14.890576719364617,12.44291062647244,17.668946211058937,5.226035584586498,20.373808013001693,22.330767138540974,24.5203931101982,5.1874008948216215,26.082348351963446
FROZEN4,55,first_suffix500,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,500,15.13209335065768,14.890576719364617,12.44291062647244,17.668946211058937,5.226035584586498,20.373808013001693,22.330767138540974,24.5203931101982,5.1874008948216215,26.082348351963446
FROZEN4,55,first_suffix500,PS,ALL,new_nll,PROMPT,1000,1.220651983508782,0.16777291893959045,0.02149423072114587,1.551593005657196,1.5300987749360502,4.077372026443482,5.937844419479369,9.099077415466308,0.00015841660206206143,14.774209976196289
FROZEN4,55,first_suffix500,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,500,1.220651983508782,0.4241453520953655,0.050665970891714096,1.8414648966863751,1.790798925794661,3.4161889617971615,4.313686269521713,7.5745775282382946,0.00042780820513144135,13.190656185150146
FROZEN4,55,first_suffix500,PS,ALL,true_nll,PROMPT,1000,10.741354705035686,10.648613929748535,7.968280911445618,13.309301137924194,5.341020226478577,15.677657318115234,17.11072435379028,20.794744148254395,0.4383394122123718,23.417741775512695
FROZEN4,55,first_suffix500,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,500,10.741354705035686,10.58527159690857,8.259568333625793,12.896943926811218,4.637375593185425,15.101073741912844,16.50018897056579,19.80860671043396,2.6900126934051514,21.08084774017334
FROZEN4,55,first_suffix500,PS,ALL,desired_margin,PROMPT,1000,9.520702721526904,9.604019612073898,6.424729079939425,12.614247124933172,6.189518044993747,15.258024235442281,16.969640432315646,20.79437875637086,-11.516183853149414,23.417182482779026
FROZEN4,55,first_suffix500,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,500,9.520702721526904,9.333154626656324,6.734471004456282,12.29586660512723,5.561395600670949,14.659350914508105,16.02467536693439,19.674949352447292,-10.500643491744995,21.07994783335016
FROZEN4,55,first_suffix500,NS,ALL,new_nll,PROMPT,5000,8.380884962230292,8.430262088775635,5.867144584655762,11.030237197875977,5.163092613220215,13.272796344757081,14.688498067855836,17.25835733413697,0.00029094755882397294,26.0091495513916
FROZEN4,55,first_suffix500,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,500,8.380884962230292,8.46309518814087,6.312474352121353,10.424526178836823,4.1120518267154695,12.056412978172304,12.976719269752502,14.468845815658565,0.6329070279374719,16.57163486480713
FROZEN4,55,first_suffix500,NS,ALL,true_nll,PROMPT,5000,5.987025565754902,5.702775001525879,3.1723291277885437,8.401307106018066,5.228977978229523,10.88631916046143,12.409826421737673,15.400666971206668,0.0017055026255548,20.42083168029785
FROZEN4,55,first_suffix500,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,500,5.987025565754902,5.816695845127105,4.330919785052537,7.5902658104896545,3.259346025437117,9.23846879720688,9.864586579799646,11.679366661071777,0.8899960100650788,14.240540027618408
FROZEN4,55,first_suffix500,NS,ALL,desired_margin,PROMPT,5000,2.3938593964753907,2.4931435585021973,-0.42733192443847656,5.4583179503679276,5.885649874806404,8.284156893193723,9.950635525584222,13.588434053659455,-20.410410770215094,19.733430296182632
FROZEN4,55,first_suffix500,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,500,2.3938593964753903,2.5233022570610046,0.3285380512475967,4.6757220581173895,4.347184006869793,6.634042900800707,8.511336090415716,9.907986229985951,-8.830281191132963,11.025882902741433
FROZEN4,56,current,RS,ALL,new_nll,PROMPT,100,0.0011964664196057128,0.000872112374054268,0.0004471135980566032,0.0014516005176119506,0.0010044869195553474,0.0024827471934258964,0.0030842206091620016,0.00524689012672753,2.658331868587993e-05,0.006899580359458923
FROZEN4,56,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,0.0011964664196057128,0.000872112374054268,0.0004471135980566032,0.0014516005176119506,0.0010044869195553474,0.0024827471934258964,0.0030842206091620016,0.00524689012672753,2.658331868587993e-05,0.006899580359458923
FROZEN4,56,current,RS,ALL,true_nll,PROMPT,100,15.391126747131347,14.815505027770996,12.615638017654419,17.91478204727173,5.29914402961731,20.88234958648682,23.354635429382324,24.32243465423585,7.462223529815674,25.75348663330078
FROZEN4,56,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,15.391126747131347,14.815505027770996,12.615638017654419,17.91478204727173,5.29914402961731,20.88234958648682,23.354635429382324,24.32243465423585,7.462223529815674,25.75348663330078
FROZEN4,56,current,RS,ALL,desired_margin,PROMPT,100,15.389930280711742,14.81381355393387,12.611397462664172,17.913877023835084,5.302479561170912,20.881545140274106,23.354331657127478,24.32064208148383,7.46145421062829,25.753406051066122
FROZEN4,56,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,15.389930280711742,14.81381355393387,12.611397462664172,17.913877023835084,5.302479561170912,20.881545140274106,23.354331657127478,24.32064208148383,7.46145421062829,25.753406051066122
FROZEN4,56,current,PS,ALL,new_nll,PROMPT,200,1.3460877322559828,0.18672609329223633,0.023396970238536596,1.4121221899986267,1.3887252197600901,4.515360927581785,6.385050177574152,9.940394811630249,0.00032693761750124395,15.489567756652832
FROZEN4,56,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,1.3460877322559828,0.4496049336739816,0.061634249053895473,1.9378068372607231,1.8761725882068276,4.017363202571869,4.9446582198143,9.894907965660105,0.002200243339757435,11.66927433013916
FROZEN4,56,current,PS,ALL,true_nll,PROMPT,200,10.511411284208299,10.398285388946533,7.177712082862854,14.00411057472229,6.826398491859436,15.649464416503905,17.2033272743225,20.686410217285143,0.7095370292663574,22.393062591552734
FROZEN4,56,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,10.511411284208299,10.859699487686157,7.666518568992615,12.83511757850647,5.168599009513855,15.63799743652344,16.932852554321286,18.747502140998844,2.1096585988998413,19.61802577972412
FROZEN4,56,current,PS,ALL,desired_margin,PROMPT,200,9.165323551952316,9.408250976353884,5.6860924661159515,12.757738064043224,7.071645597927272,15.6308503563283,17.156507274495368,20.642892296982453,-9.030827045440674,22.391765720560215
FROZEN4,56,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,9.165323551952316,9.449102213606238,5.938738125376403,12.336109933909029,6.397371808532625,15.598880806891248,16.345978493685834,18.599030678142448,-7.767326474189758,19.588188980706036
FROZEN4,56,current,NS,ALL,new_nll,PROMPT,1000,8.482670375779097,8.448566436767578,5.748010993003845,11.112943649291992,5.364932656288147,13.516802024841308,14.97124285697937,17.350392265319822,0.0002609150833450258,21.274076461791992
FROZEN4,56,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,8.482670375779096,8.65200995206833,6.530996104223596,10.279404819011688,3.7484087147880922,11.805723319053651,12.740103154182433,15.287555708885197,1.2132984284311532,16.102253437042236
FROZEN4,56,current,NS,ALL,true_nll,PROMPT,1000,6.361417344354093,5.955928802490234,3.3657766580581665,8.945337295532227,5.57956063747406,11.576495456695557,13.209678602218624,16.043227100372313,0.029608655720949173,20.293561935424805
FROZEN4,56,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,6.361417344354092,5.844993782043456,4.590195582434535,8.289581453800203,3.699385871365668,10.025044927597047,10.815396203994748,12.126913086891175,1.781932032108307,12.36620635986328
FROZEN4,56,current,NS,ALL,desired_margin,PROMPT,1000,2.1212530314250033,2.236672878265381,-0.9352633953094482,5.37921142578125,6.314474821090698,8.478791143000127,10.328677368164062,12.522560628652572,-20.292008891352452,19.475550055503845
FROZEN4,56,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,2.1212530314250033,2.8892957746982573,-0.08438398726284504,4.2211779892444605,4.305561976507305,6.689020435214043,7.67594384074211,9.619085204958923,-9.081326186284423,11.019136226177215
FROZEN4,56,historical,RS,ALL,new_nll,PROMPT,128,0.25167909529912436,0.0027144623454660177,0.0010529865394346416,0.01121523231267929,0.01016224577324465,0.11851722225546825,0.7481342315673818,6.59066134452822,5.1973900554003194e-05,13.815227508544922
FROZEN4,56,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,0.25167909529912436,0.0027144623454660177,0.0010529865394346416,0.01121523231267929,0.01016224577324465,0.11851722225546825,0.7481342315673818,6.59066134452822,5.1973900554003194e-05,13.815227508544922
FROZEN4,56,historical,RS,ALL,true_nll,PROMPT,128,12.617186650633812,12.10514783859253,9.86535120010376,15.203974962234497,5.338623762130737,17.222970962524414,18.12841129302978,22.123061161041264,3.4961090087890625,23.56012535095215
FROZEN4,56,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,12.617186650633812,12.10514783859253,9.86535120010376,15.203974962234497,5.338623762130737,17.222970962524414,18.12841129302978,22.123061161041264,3.4961090087890625,23.56012535095215
FROZEN4,56,historical,RS,ALL,desired_margin,PROMPT,128,12.365507555334688,12.043205269379541,9.546615656465292,15.112461138982326,5.565845482517034,17.205918582412416,18.127750503725835,22.12258365684917,2.5619765520095825,23.555553175974637
FROZEN4,56,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,12.365507555334688,12.043205269379541,9.546615656465292,15.112461138982326,5.565845482517034,17.205918582412416,18.127750503725835,22.12258365684917,2.5619765520095825,23.555553175974637
FROZEN4,56,historical,RS,ACTIVE_TARGET,new_nll,PROMPT,124,0.1178941941541545,0.0026081728283315897,0.0009808198519749567,0.009902233490720391,0.008921413638745435,0.029587654769420626,0.17735559120774252,2.0986161386966655,5.1973900554003194e-05,8.074677467346191
FROZEN4,56,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,0.1178941941541545,0.0026081728283315897,0.0009808198519749567,0.009902233490720391,0.008921413638745435,0.029587654769420626,0.17735559120774252,2.0986161386966655,5.1973900554003194e-05,8.074677467346191
FROZEN4,56,historical,RS,ACTIVE_TARGET,true_nll,PROMPT,124,12.716994204828817,12.185358047485352,9.952314853668213,15.203974962234497,5.251660108566284,17.215380668640137,18.204144477844235,22.153823871612545,5.032720565795898,23.56012535095215
FROZEN4,56,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,12.716994204828817,12.185358047485352,9.952314853668213,15.203974962234497,5.251660108566284,17.215380668640137,18.204144477844235,22.153823871612545,5.032720565795898,23.56012535095215
FROZEN4,56,historical,RS,ACTIVE_TARGET,desired_margin,PROMPT,124,12.599100010674661,12.184742428675236,9.888355866307393,15.203200298070442,5.314844431763049,17.213401087536475,18.20338859175099,22.15335031365888,3.3767452239990234,23.555553175974637
FROZEN4,56,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,12.599100010674661,12.184742428675236,9.888355866307393,15.203200298070442,5.314844431763049,17.213401087536475,18.20338859175099,22.15335031365888,3.3767452239990234,23.555553175974637
FROZEN4,56,historical,RS,SUPERSEDED,new_nll,PROMPT,4,4.39901103079319,1.7562269568443298,0.7676900178194046,5.387547969818115,4.619857951998711,10.444155693054201,12.129691600799557,13.478120326995846,0.26836270093917847,13.815227508544922
FROZEN4,56,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,4.39901103079319,1.7562269568443298,0.7676900178194046,5.387547969818115,4.619857951998711,10.444155693054201,12.129691600799557,13.478120326995846,0.26836270093917847,13.815227508544922
FROZEN4,56,historical,RS,SUPERSEDED,true_nll,PROMPT,4,9.523152470588684,8.593349695205688,6.637862324714661,11.478639841079712,4.840777516365051,15.037336826324465,16.223569154739376,17.17255501747131,3.4961090087890625,17.409801483154297
FROZEN4,56,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.523152470588684,8.593349695205688,6.637862324714661,11.478639841079712,4.840777516365051,15.037336826324465,16.223569154739376,17.17255501747131,3.4961090087890625,17.409801483154297
FROZEN4,56,historical,RS,SUPERSEDED,desired_margin,PROMPT,4,5.124141439795494,5.2589192390441895,3.336424618959427,7.046636059880257,3.7102114409208298,7.268704861402512,7.342727795243263,7.401946142315865,2.5619765520095825,7.416750729084015
FROZEN4,56,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,5.124141439795494,5.2589192390441895,3.336424618959427,7.046636059880257,3.7102114409208298,7.268704861402512,7.342727795243263,7.401946142315865,2.5619765520095825,7.416750729084015
FROZEN4,56,historical,RS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
FROZEN4,56,historical,RS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN4,56,historical,RS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
