policy,cohort_batch,metric,prompt_denominator,request_denominator,numerator,rate,ties,request_all_success_numerator,order_sha256,bit_order_sha256,new_strict_numerator,new_strict_rate,new_request_all_strict_numerator,new_request_all_strict_rate,new_token_correct,new_token_denominator,new_token_accuracy,true_strict_numerator,true_strict_rate,true_request_all_strict_numerator,true_request_all_strict_rate,true_token_correct,true_token_denominator,true_token_accuracy
N4,16,PS,200,100,198,0.99,0,99,208e219893e3fe8cd335f321f7454b4edf2cddc40c7ee48247f19e2fd1ffc91f,63f3ee8a2d54d07eb83b944ace566d26844281a6717fdf1e96f18381784829b6,152,0.76,60,0.6,152,200,0.76,0,0.0,0,0.0,1,202,0.0049504950495049506
N4,17,PS,200,100,192,0.96,0,94,5e0a2fa400f7e0c0b6acb788db7126183f657c353d07b7ef98994dacfc974875,c1cd53b8e9694e429932b6096257d016d7a8edf3beed9dcb4c6c62c336d99cd4,148,0.74,65,0.65,152,204,0.7450980392156863,0,0.0,0,0.0,0,200,0.0
N4,18,PS,200,100,195,0.975,0,96,67ceea4c37a063e516c67049d18428f6367cd556d7d2a6d0a1bd0445c4cc87b9,28fb5ec86cba95aa851d193f0750fc3a5649944c6c5736b62c7e45f8976c1cd0,137,0.685,56,0.56,137,200,0.685,1,0.005,0,0.0,3,202,0.01485148514851485
N4,19,PS,200,100,191,0.955,0,92,fa391c014105476e219b520da7da4026b4158d5987af42a20097db428ef0de85,fae0e6f42ed0f21a64b6f9c2c409c87d9f26d0d8e94b52a8ac44416ad7ccec1d,138,0.69,54,0.54,138,200,0.69,3,0.015,0,0.0,3,200,0.015
N4,20,PS,200,100,199,0.995,0,99,8660c3c1b998c93e2e93e88a3ee2a0f5d8c524b6dbccc6c3d92ef9c3ba7498fa,cad677278bc8f02da67de1b4f7e76aae334e22dc84997ddc518ef8b580cf9229,143,0.715,57,0.57,143,200,0.715,0,0.0,0,0.0,3,204,0.014705882352941176
N4,21,PS,200,100,192,0.96,0,93,a6d5ff0f2cd96ad1ffd06f5e3caf6183ac1eab8f220bc5caf85c8fd0335f50d3,ee3611b734598b473910f29779095edfab427a37450e3ca7c49c6382b4653dbb,129,0.645,48,0.48,133,204,0.6519607843137255,1,0.005,0,0.0,5,204,0.024509803921568627
N4,22,PS,200,100,194,0.97,0,96,fbc3bd8592414e46bbcd6496069bb28c38f1901b052c67f6f459f3330d923af1,c0bb8dc963462a27647442088cbebbcd5710a100a9b28cb4419858147d9ce732,144,0.72,57,0.57,146,202,0.7227722772277227,0,0.0,0,0.0,2,202,0.009900990099009901
N4,23,PS,200,100,195,0.975,0,95,0b18c5b369c17c17b7032390f4b1745daeb08c51111fe4448411ebc406496a3a,cbd4ee85e88e0083890fa55366e1cffcc73e69f556459cf1ec4f34d1f0252845,135,0.675,53,0.53,135,200,0.675,0,0.0,0,0.0,0,202,0.0
N4,24,PS,200,100,187,0.935,0,90,92b4bc1d768a70a61da33840f37b0c7b0dd69e93173fd44ec83cfbd4a45543f3,2b0d1934ed5ede9a8a12337f69818d4b6016dd48a70fb0b21b0fa57ce4f08e38,122,0.61,47,0.47,128,206,0.6213592233009708,2,0.01,0,0.0,6,204,0.029411764705882353
N4,25,PS,200,100,195,0.975,0,95,ae492affb2cbe0f07412c99fe19d0c42b1c7673e46945da19e5644048dc241b2,5093ae71e5bded2e3b4b2d0897fdf044fdad2e8c8937b446777a78c35bbb7b57,142,0.71,52,0.52,144,202,0.7128712871287128,0,0.0,0,0.0,3,204,0.014705882352941176
N4,26,PS,200,100,193,0.965,0,93,64f08fee42dd2a11d997015bd591b6881c7374e2b236647e813856fbc6eb5760,f8f6de68497b4201d965ab48a7c46c1ed29f91e17c4e19fc05ebb47afe4e5e02,135,0.675,47,0.47,141,206,0.6844660194174758,3,0.015,0,0.0,3,200,0.015
N4,27,PS,200,100,190,0.95,0,93,c0b2ecc03215777810d3d89cb88f6aef6044dc1d43612c5cef6eb1cdf928f3d3,e2c1172e8e8067b37bac0c7ef352b53d9b4893cc9eb4fa557a189933a8af4845,147,0.735,61,0.61,148,202,0.7326732673267327,3,0.015,1,0.01,3,200,0.015
N4,28,PS,200,100,192,0.96,0,94,6935a94fe6ef3ccca1d7d190703a8c1adce122175940b3c5bb829f339f0f0101,5f1d17d292ddf94414a40755609fcbca0c0510b6f15f4cec49c1111bc8195570,140,0.7,56,0.56,146,206,0.7087378640776699,2,0.01,0,0.0,2,200,0.01
N4,29,PS,200,100,191,0.955,0,94,fc384ddcff64b9fbc2a0cf7b8484a2a34c47f16b60662c5425782a4c9a18d359,80ed25680fb806e3a3a2823c9edcc55391d6db0c36ea8df54b90c7084c2c815f,130,0.65,49,0.49,132,202,0.6534653465346535,0,0.0,0,0.0,2,204,0.00980392156862745
N4,30,PS,200,100,187,0.935,0,90,0bcbbceadd66ff7ce3479308c4fb61b21400b22181ee1f372b873e617f6bd891,eb98185c0f459d732137a348422539bdb3e1a82546813fbebb9dc28db2224a2f,138,0.69,54,0.54,140,202,0.693069306930693,3,0.015,1,0.01,7,204,0.03431372549019608
N4,31,PS,200,100,194,0.97,0,95,eff444d91bb44ec7622c7da5f526b0798c588a4f75ac5ae2278468c57ee13226,c81fdb19eb310abb1e23969d2e793c89d8486df9a23bcd308bbb38f2a1bebead,135,0.675,52,0.52,137,202,0.6782178217821783,1,0.005,0,0.0,1,200,0.005
N4,32,PS,200,100,199,0.995,0,99,d026033d27c240794aa121090c1ffe03d18a22dc4c4181a8fb35234307d691ec,7f292ad767ccd888db2218c3b74f25d4a10b34c26e5bdbb567dc22aedae6ebd3,151,0.755,63,0.63,153,202,0.7574257425742574,0,0.0,0,0.0,0,200,0.0
N4,33,PS,200,100,193,0.965,0,94,6a3ba22e3966e50f2a6481535c2e0b13ebd9bccb00741fe197002077689aa426,7adeb0bb26adeb9ba6702df1104f0150f59627ed0c5e5ad235c70af4ea225011,140,0.7,56,0.56,144,204,0.7058823529411765,2,0.01,1,0.01,4,202,0.019801980198019802
N4,34,PS,200,100,196,0.98,0,97,64ee6656b74ae83a50cec14db6464920d0de44a130e955c87be550bab87c3f8c,17202a128d375fe6d6a914ea3253bde452e265f3c7b923c471cbead5e1956969,141,0.705,52,0.52,144,204,0.7058823529411765,0,0.0,0,0.0,2,202,0.009900990099009901
N4,35,PS,200,100,193,0.965,0,94,fb8f9529ff84cf38b688a2a0dfd98dca406f68e0b4ed6e8467aff858bf4d2edc,868676d5e13b553606c48056fc2638959f9c3b7e4036b0458f08ac49f549d756,137,0.685,51,0.51,141,204,0.6911764705882353,1,0.005,0,0.0,3,202,0.01485148514851485
N4,36,PS,200,100,196,0.98,0,96,dbeb4e3fe719f0ec3a4d9eebaf0dcc2e39c186f11d95e9dac49680319d2c7ab6,91ec04243ed64394a4395ec3b2613a892b98d225de21ad5d10321728a29f3f3e,146,0.73,59,0.59,150,204,0.7352941176470589,0,0.0,0,0.0,2,202,0.009900990099009901
N4,37,PS,200,100,193,0.965,0,94,f0f6018cf4a9e9a537296d0c590bc45829daffcd00b077e9302669389c67cc68,38b40bbc9e5f6fd0df72d60544d8af8798ac6bce5b9da574becc06b8e52a574d,148,0.74,65,0.65,152,204,0.7450980392156863,1,0.005,0,0.0,3,202,0.01485148514851485
N4,38,PS,200,100,193,0.965,0,95,33cf1c8f40a3d8bfdd2af5201092355faf9e19a7cfa02b9eb5a3dd0a2c272cc5,73d6bb174dafc82bce04c1cb205d295607c07a0ac5d5fa574168bff825b63766,130,0.65,52,0.52,130,200,0.65,2,0.01,0,0.0,2,200,0.01
N4,39,PS,200,100,195,0.975,0,95,c2a83b55cf4ec31259bceffc4dc384d7f231cff62a47cb0f8608bcdbf5e5cdf7,d07aa191e3af741499c46d275019b6adb794fa9c86e57dc6fa2bafa1c9edc0ba,147,0.735,58,0.58,149,202,0.7376237623762376,0,0.0,0,0.0,4,204,0.0196078431372549
N4,40,PS,200,100,198,0.99,0,98,4d56dd26fce21818758b90dc347bc4185df16d0821bca2701198115c0091279f,16b4173649b883ae8745ce606e921a626e41c4c29539c591f596d42619c7dac2,138,0.69,48,0.48,138,200,0.69,0,0.0,0,0.0,2,202,0.009900990099009901
N4,41,PS,200,100,195,0.975,0,95,01e74ee1c08c52a150b9f415d7f13fb230e672cbab001ab3800c69e3306e174b,555120f8b89e278c312db406bb99e84618d09db1d80eaa160b2737e6e0374133,152,0.76,61,0.61,156,204,0.7647058823529411,0,0.0,0,0.0,0,200,0.0
N4,42,PS,200,100,194,0.97,0,94,0226b6f10b42cea75de40f062df336e3ac724c7b639ea45db5b85b4b08986556,d6008c301289a7ffd79f11c56bb9ae3e8edb78749c1834b2630cfbc6e164fb70,138,0.69,49,0.49,140,202,0.693069306930693,0,0.0,0,0.0,2,202,0.009900990099009901
N4,43,PS,200,100,199,0.995,0,99,026957dc8f26b6c5a19c1a1dcd04c013aae62e536a32aa25722faf3aea8a6684,7dec1f5fbd8daa16339aa68e1e410b891dcef80e8c35d3f4e4dc20204accfecd,142,0.71,59,0.59,146,204,0.7156862745098039,0,0.0,0,0.0,0,200,0.0
N4,44,PS,200,100,196,0.98,0,96,386e80fba971bbb3802b1f0678ebb4a0e12775340650aa017ecf6e9210862ca8,3ab4c5a67737ddacb7d8eb2cea78e6f9ef4192c8408214fcc6eebcaef704472a,149,0.745,61,0.61,153,204,0.75,0,0.0,0,0.0,2,204,0.00980392156862745
N4,45,PS,200,100,187,0.935,0,92,efafd347c4320e15095fe3e2f378c2f4492862e29268e92253aac0a1e32cb901,f12cebb823ccf66ba841d6adeb27f62a87da404d379a8d35ee55ff0c9c828976,141,0.705,57,0.57,143,202,0.7079207920792079,4,0.02,2,0.02,6,202,0.0297029702970297
N4,46,PS,200,100,194,0.97,0,95,294f2a79c0bc3c0708474bde04344c695bdd54b2171d79b1576922be8746b3ff,2b0e2cc90f1addad7eae1b6fb9a58d7d41bb181178fff9b593537bf7c5a19b24,138,0.69,56,0.56,140,202,0.693069306930693,1,0.005,0,0.0,3,202,0.01485148514851485
N4,47,PS,200,100,193,0.965,0,94,31dd1837223913ba62339680ed3645b9605701e7116b0f7d67c67745510f7175,97e31d0014af6d1b59bf7e3f90a0008925fda7a2b8c53a59e18d3135594c7769,133,0.665,55,0.55,135,202,0.6683168316831684,2,0.01,1,0.01,6,204,0.029411764705882353
N4,48,PS,200,100,194,0.97,0,95,faaa4e55a2b09d7fd27bd591fd6256e4d0fd98ac8df7925878f53dc11c594a0c,bacc1035216670fa9a39fd59370e922425aa5df7ef25b93832d003b67092b32c,137,0.685,54,0.54,141,204,0.6911764705882353,2,0.01,0,0.0,4,202,0.019801980198019802
N4,49,PS,200,100,196,0.98,0,97,7f04d23814e64b5b95c5566f028dc73e3911c12f66a6fce22058a6abc81a95c5,2feaa3b71179480487bd53dbd36113fa0c01edd60a9651bd55a426c3c3b8f7f1,137,0.685,56,0.56,137,200,0.685,1,0.005,0,0.0,1,200,0.005
N4,50,PS,200,100,194,0.97,0,95,611bf0fc2556dd974f325d76cdffe47a32487ccd397dcbfaea061e8a5caa44a6,76cf72f8918f8f5e663fbb5d18be712f7bd519f338ffc77f190e1af9b59376d3,139,0.695,54,0.54,147,208,0.7067307692307693,2,0.01,1,0.01,4,202,0.019801980198019802
N4,51,PS,200,100,196,0.98,0,97,de9d62eaaf6dec137fc9195724c4b9b5176d83f7b754ab72ab42dead5cd0ed05,dd7beba47f2ec7dadc58596e82b60aae81bcefa1c87df16aacb9f09133a42689,148,0.74,62,0.62,149,202,0.7376237623762376,0,0.0,0,0.0,6,206,0.02912621359223301
N4,52,PS,200,100,194,0.97,0,96,a2d3501b7b4add5e26f73ee940339835c6ead2601d4bdaaab4a530aa82132d15,6ef3e2c65c2d7c58f08b1d622dbd75afec84331cc04e7cd48b3d1c986c81f4e0,140,0.7,53,0.53,144,204,0.7058823529411765,0,0.0,0,0.0,3,204,0.014705882352941176
N4,53,PS,200,100,191,0.955,0,94,69838fdc175506fda322d95cb3d281ee33e41fb39d7329c3cd2b2fbc7427e8cd,e0546e23961c8867caf1972c709aa1a945f53387ce1700e96945403dd8552eea,129,0.645,48,0.48,133,204,0.6519607843137255,1,0.005,0,0.0,1,200,0.005
N4,54,PS,200,100,195,0.975,0,95,50ceaacb80c9191f982151d07b6f98987df5582543964d9d49363130a24514aa,9ed9625bb88f48e9ad3c7ffa71bee07efef07676ee9ccf61a7040c5b1c2b0868,145,0.725,57,0.57,147,202,0.7277227722772277,0,0.0,0,0.0,2,202,0.009900990099009901
N4,55,PS,200,100,194,0.97,0,94,2ec5397f58ffbcdd16165d21bc9bf38110374bf9a5111fa28592f24012d40ada,69fe344490e9d15c25ea5ca1f3fe1219924cf3ae232c9637b274e53d42604429,141,0.705,59,0.59,143,202,0.7079207920792079,0,0.0,0,0.0,0,200,0.0
N4,56,PS,200,100,188,0.94,0,92,dafde2ff55dc7d5f053c964c17c4d7eb217f89f4adc564346ec5337ca3279709,71d7f9b5c46401a67cdab21b844aef8998ee71cc86b0120ef8318d3c4150c327,142,0.71,57,0.57,152,210,0.7238095238095238,3,0.015,0,0.0,11,208,0.052884615384615384
N4,57,PS,200,100,197,0.985,0,97,5040fe0bd85ff1b57a9a162dfa313c08220d637955e21b88f756be6aa2aeca23,b860f65b56c96e74f1b81e1e2f9a1a1734fdd607058288f29db9a4109fb3fdf8,147,0.735,57,0.57,147,200,0.735,0,0.0,0,0.0,1,202,0.0049504950495049506
N4,58,PS,200,100,194,0.97,0,95,687a45f615977f84eeffdcae47935948a4518122f7d2f1c603dfc3d3e7988e04,28d05fd2f17b562b48b5e6da6f9e57b4c64e015af3718db8f34cc5b87c40aa05,136,0.68,53,0.53,138,202,0.6831683168316832,0,0.0,0,0.0,7,208,0.03365384615384615
N4,59,PS,200,100,194,0.97,0,95,21db778346c335ac09473c556736b090c6cc6dc6ea4db1a6fb9a4fe46d09b4a7,96ad830e0030ecd1e25249fa0a1787454f07357f65f4eb0c2acfd798b11f6e7c,140,0.7,55,0.55,146,206,0.7087378640776699,1,0.005,0,0.0,3,202,0.01485148514851485
N4,60,PS,200,100,195,0.975,0,96,841dd06b98c1b48d7ef0af7a2ae7d14515ec2128551748c7122856e635e71dae,4bfb2b3c40a2b93764a8c4c7a0acc190e8fd0bf55acc31441f3f82f7dc9a048f,155,0.775,68,0.68,155,200,0.775,0,0.0,0,0.0,1,202,0.0049504950495049506
N4,1,NS,1000,100,695,0.695,0,28,9fba4d0a70c56e8e6dc2bf241ec3a99578c47bee5f5f570bd03b093d6eeccea9,e5a1b2f92e56724587e1a91c442f878396617df660e9e5cc94b9cd3824741847,46,0.046,0,0.0,47,1010,0.046534653465346534,79,0.079,0,0.0,109,1030,0.10582524271844661
N4,2,NS,1000,100,665,0.665,0,19,60be3ef6b8e2e1adfa39f2c73d03a69671892ef989314fea700f726e76fc5e75,d2fd07328ae0df185a6dabdd3c79672112755eb9c189f1fcf8430c4102b3166e,47,0.047,0,0.0,67,1020,0.06568627450980392,84,0.084,0,0.0,94,1010,0.09306930693069307
N4,3,NS,1000,100,661,0.661,0,22,23863101855d4952e5e474e2106122a3a4a830eb30895336771d965410369276,a055f66a6ba0826fb6a5e40d8a0da30c82838af91d05477ff598e7792fed5902,47,0.047,0,0.0,67,1020,0.06568627450980392,82,0.082,0,0.0,111,1030,0.10776699029126213
N4,4,NS,1000,100,619,0.619,0,18,ea0382077ee7072842909ccf8125ec85104b16990189c60c675873b768ce0f81,c3bc7bc1ce7dda0793492430a15b2b59da4abec2e74d84f55a536e58d7fa03c3,72,0.072,0,0.0,82,1010,0.08118811881188119,107,0.107,0,0.0,107,1000,0.107
N4,5,NS,1000,100,663,0.663,0,21,11f9954b740f1675c1c7b12645732444c3da65e748a48ad8b1694e69ba52d1e9,d0dd26591c81c6ada31263f70aa80721d7451fa7845e56792d494b52f52d83b1,50,0.05,0,0.0,57,1010,0.05643564356435644,97,0.097,0,0.0,97,1000,0.097
N4,6,NS,1000,100,660,0.66,0,21,e8cb350d75fc07e0b13245f6626c343954a8db0b667c9e2b2c68448cd9e78a70,4d5b8a296fdb6feaef8047d7548243339b1bb3a3b23473003925c6297e58dd0d,43,0.043,0,0.0,81,1040,0.07788461538461539,69,0.069,0,0.0,89,1020,0.08725490196078431
N4,7,NS,1000,100,692,0.692,0,21,d7147db7dc6046114151965ebc3cecca4a4323057b349116b48d753a16ed686b,b232d3111e5c2011837f1eb96a926439a70fbf18343212ea9d5d601902d9e21c,48,0.048,0,0.0,58,1010,0.05742574257425743,123,0.123,0,0.0,133,1010,0.1316831683168317
N4,8,NS,1000,100,698,0.698,0,22,4b8c5504ce585be1fb02ed64e996f8fb321533efa55c97b23b8a71904ce6e8b8,a7e02f006f538a46abee51e1c8973ce936bc8d4f5150c0cfdc5a3ecfb7035976,58,0.058,0,0.0,78,1020,0.07647058823529412,111,0.111,0,0.0,111,1000,0.111
N4,9,NS,1000,100,672,0.672,0,21,5ac5863ee488066f3580337b3b1517bc364d0fd293c18d4721871c4b91371014,de3990fece249acdf387571a8c1eb25296a0d119444b6a620690a26f6901a6b0,57,0.057,0,0.0,57,1000,0.057,99,0.099,0,0.0,109,1010,0.10792079207920792
N4,10,NS,1000,100,663,0.663,0,20,f2fc896188b29dcb001fe32ba1ea466ac871e9d4c124af2fe9d3de0580d4169b,9f095aa52be574996ae8e6408ef1e3d523737c558b464e91b86ddb2ad45debd6,46,0.046,0,0.0,56,1010,0.055445544554455446,116,0.116,0,0.0,116,1000,0.116
N4,11,NS,1000,100,676,0.676,0,22,ffc7366d640cc9f8df6a8d827f4ec563f7fc71a0f009cb48240103d028dfb98f,b1aaecd50b1002f95d0bfdb15f48251e8f6ca35908fe0a6ca3ab3c0d2606f4dd,52,0.052,0,0.0,52,1010,0.05148514851485148,103,0.103,0,0.0,132,1030,0.12815533980582525
N4,12,NS,1000,100,734,0.734,0,34,d0d577e5ddcb9d6bafc1ab6973e8a6c60ac98338acfeacfdf34b637c280b8b7a,b7af532ed7fdad4a4e30a9377cfb840926a10f9f3170288d95de1d0dec884ed9,28,0.028,0,0.0,66,1040,0.06346153846153846,107,0.107,0,0.0,146,1040,0.14038461538461539
N4,13,NS,1000,100,707,0.707,0,35,7d18d696094c30eea1bdded14bed3eca964b5fed4f74e8dd6344b831c1ab59c7,9d13070a3a4e65307cdb6404073de881240a6178854afb993e1c0dd8437e1e2b,66,0.066,0,0.0,66,1000,0.066,96,0.096,0,0.0,125,1030,0.12135922330097088
N4,14,NS,1000,100,692,0.692,0,29,4dfe1e9c6cbd8dbcfdf02252861819340ce4530a823fd4bb5197ec7768d1fc3f,2bcd925beab4742823f37a379c1347a17c6e694980588b53f5326db0164c75f1,45,0.045,0,0.0,45,1000,0.045,104,0.104,0,0.0,114,1010,0.11287128712871287
N4,15,NS,1000,100,657,0.657,0,21,3a8826f40b7ae20cabec79f4893c7cadf00ac35ba2999339fb98a5266646d155,0d6c8138bbc197acead66030b845148d3fa126cbd6fcc2543e90dec971f0d479,45,0.045,0,0.0,59,1020,0.05784313725490196,68,0.068,0,0.0,78,1010,0.07722772277227723
N4,16,NS,1000,100,619,0.619,0,19,8595bb008696371216bd2bd1097ce666061689a04eb4871e6ddf302883c27507,5d0bb25449ae885bfbf4c1b8af6cd80d481806a6d0cc85415d827591b2b51806,65,0.065,0,0.0,65,1000,0.065,107,0.107,0,0.0,115,1010,0.11386138613861387
N4,17,NS,1000,100,699,0.699,0,24,272b5b3b952f19457d90cc160c67ef9d8a1f911948a46fba534ec5563635d377,9f00a6085f83f5df4b7a19d95c3e68d78bbaa444d5dd0ff48cce6a5421394164,55,0.055,0,0.0,75,1020,0.07352941176470588,114,0.114,0,0.0,114,1000,0.114
N4,18,NS,1000,100,723,0.723,0,24,5d9b3d8c44e4630f7e9fdf00ac3dd9b609cc75e053e94bd94d189ead046fa1c2,f8080bfffd72594b8f0e110bd2e40115fc5dbb88a7a382a92e6f987ca96e84e9,39,0.039,0,0.0,39,1000,0.039,101,0.101,0,0.0,111,1010,0.1099009900990099
N4,19,NS,1000,100,724,0.724,0,32,a0329d395f8952f5b2d9cd0b6948bdb459f5357951a5569cdd61633a77818792,8e5c72f50834adf8056bb037d38f6ab45aa0e6ab2d357afc7d4a06cc39e95083,46,0.046,0,0.0,46,1000,0.046,121,0.121,0,0.0,121,1000,0.121
N4,20,NS,1000,100,728,0.728,0,32,6721791dd9958d9dcd14538a804f7e5876bb71ced65a9cd185303377ee833e48,d98dfb84afc4bad7cd1035994712d7793fbb11c879c54e23010d476a456d741a,46,0.046,0,0.0,46,1000,0.046,89,0.089,0,0.0,106,1020,0.10392156862745099
N4,21,NS,1000,100,720,0.72,0,30,121244cb4a9fc7f9c090cd27cea665b918734c0054b7c9112602bcaf4a35d5ea,250a62e17f23638efe192153dbf17c466af1c35456c49cb81d7b83a202ff3986,44,0.044,0,0.0,63,1020,0.061764705882352944,122,0.122,0,0.0,142,1020,0.1392156862745098
N4,22,NS,1000,100,705,0.705,0,22,412109f5cd4bf903890e794764bba81b6e92d24a037d2ec37080919a87c2d32f,1637fe646a40be2b702a359144acaa2747d0f14f8280f4718e097282bb68df48,45,0.045,0,0.0,55,1010,0.054455445544554455,98,0.098,0,0.0,108,1010,0.10693069306930693
N4,23,NS,1000,100,684,0.684,0,19,41383f07e31e18033fbeb232ce4663ebafad4e7f30272b54c78e95df544c9521,d265efaaaa1552402c2a8eb7a5b0b92954f9689b0ac92ca30d1eea3e6ff86904,41,0.041,0,0.0,41,1000,0.041,85,0.085,0,0.0,90,1010,0.0891089108910891
N4,24,NS,1000,100,699,0.699,0,22,2e77dbfe35c27e98be892805601f6018ca6a522c143091c10a504701972bed41,f7bfe8ad3a55cb991641a26d1f55b8bbb64bc4de168d7170e752b1e877fef6c0,42,0.042,0,0.0,72,1030,0.06990291262135923,118,0.118,0,0.0,138,1020,0.13529411764705881
N4,25,NS,1000,100,705,0.705,0,30,d0f18c1241970e104f33fe16f53d29df23f6e7d02a8b53531c0c1c74d14e6527,755a1fef5dc6c6976169b5e3356c7ce771353e9d7e5d3f6d2e7dfbf8ca5c90b9,40,0.04,0,0.0,50,1010,0.04950495049504951,90,0.09,0,0.0,100,1020,0.09803921568627451
N4,26,NS,1000,100,691,0.691,0,23,0d92ebc50127fde2a34ad182cbf9a24120ce5155a27572b04e301ab0e677dd6b,3bfd0b10592a7581583dbe1a5f9e42ef595e7cee2bcce5098d60215f9a23d008,36,0.036,0,0.0,65,1030,0.06310679611650485,77,0.077,0,0.0,77,1000,0.077
N4,27,NS,1000,100,731,0.731,0,22,7a8d02a8e40bb43c2c97f8ddbfd13faa99797cf397de8e5d28d6def635f0ad51,75467aa526089936b5ec0cbd0561b629bd8e76ccde6368172ae7b77687862396,30,0.03,0,0.0,40,1010,0.039603960396039604,140,0.14,0,0.0,140,1000,0.14
N4,28,NS,1000,100,670,0.67,0,23,4104718ec6f0f59d628c0c11724dadf222ee12e9edfba3949d1f50e23d6a4adb,946a3ceafbaf25a4e5b5ce7a3b297adcfd91483419a386fb3ce18a79e616ad1f,52,0.052,0,0.0,82,1030,0.07961165048543689,131,0.131,0,0.0,131,1000,0.131
N4,29,NS,1000,100,651,0.651,0,17,6f5e1a023484e24827b656aec650bb2ebd3be81f3145a34fe957245ca7178a51,86c018391614744b999008ebf48461c2dd02f3e30209ce52f5aef9d99abae98e,51,0.051,0,0.0,61,1010,0.060396039603960394,77,0.077,0,0.0,93,1020,0.09117647058823529
N4,30,NS,1000,100,663,0.663,0,21,033a23c28993c26e61decefbe92585d54280eeedb4735bb5971b31426067a28b,581c70f23faa858c0dd262d0c0b7e1af0d94622e21fa5af08435df810b07800b,54,0.054,0,0.0,64,1010,0.06336633663366337,75,0.075,0,0.0,94,1020,0.09215686274509804
N4,31,NS,1000,100,688,0.688,0,21,33ed850bcfefc0edcc2140d9828ed12c40d079ed4d16c821e1747157a2b5f2c3,9c2761a6c46a18d6f0e42d5d6141ff1dc4cc9c4f880058a3560410f42064c298,41,0.041,0,0.0,41,1010,0.040594059405940595,125,0.125,0,0.0,125,1000,0.125
N4,32,NS,1000,100,727,0.727,0,25,10c92ad2b3cd486b7a9ce4f838940860aa8f524df3bcc999060946cb6a50158d,7add8d7c389f7deb5bd355e8975ce69dacef16cf4bf0cad5191af56ef4e4825d,36,0.036,0,0.0,46,1010,0.04554455445544554,101,0.101,0,0.0,101,1000,0.101
N4,33,NS,1000,100,645,0.645,0,23,a6ffe4784a099184cbda697a3ab4ee4fecd4a48c779414fe78f9a243f4f2d598,caaf83696531340b8101efb4ae6b193dfe7d2e5addf3908dc29308fe09f6db19,52,0.052,0,0.0,69,1020,0.06764705882352941,72,0.072,0,0.0,81,1010,0.0801980198019802
N4,34,NS,1000,100,703,0.703,0,26,86add3ad94cd5e85fe272fc5c2fa660ba6d1e97576f56f1824ae18d91c7c96a8,77ffc31b513e87151e1eda05f8cedde36a25df417e9fa4b891320070d0450853,49,0.049,0,0.0,59,1020,0.05784313725490196,131,0.131,0,0.0,141,1010,0.13960396039603962
N4,35,NS,1000,100,691,0.691,0,24,8b0750c5ab69b9340c6ea51c17a4ba67e96f2aee4549a7a367a415a30bb1a235,c4fa72a0a493ec7249b9aa3c83dc7ce94fddff9ce82069f1c2ad0a1ba46b84ce,42,0.042,0,0.0,62,1020,0.060784313725490195,86,0.086,0,0.0,95,1010,0.09405940594059406
N4,36,NS,1000,100,673,0.673,0,25,901eb619648cc9de2b19ef2e8dc83b78f4365d4cfe3ccc59dd7cc79cd7d72d6c,ec1c0eba7f37bf51fa59a6bcbfe805f29978967d1ccec169d3e5dc1fffbbac84,25,0.025,0,0.0,43,1020,0.04215686274509804,78,0.078,0,0.0,88,1010,0.08712871287128712
N4,37,NS,1000,100,712,0.712,0,26,1fd31e3d8270b49ae0810fd3cbc94c22b403edbbf6244b4ce3e5a6f3e5dfb6bc,f3c414e03b6216b5f1178d9d22ae6eb39ac41260c7d983f11d711d2aa0d88326,47,0.047,0,0.0,67,1020,0.06568627450980392,106,0.106,0,0.0,115,1010,0.11386138613861387
N4,38,NS,1000,100,724,0.724,0,29,ead0fffcab8547dc241c192bcc06507c75cf67a0ac32992654394abcb50284ac,75b4614b05650fd799a2855169e04ceb01acd69860f0c30931c134c20fba66c7,58,0.058,0,0.0,58,1000,0.058,99,0.099,0,0.0,99,1000,0.099
N4,39,NS,1000,100,731,0.731,0,29,eee33d1de9768a71eea834ec3df721a7fe419f062a7c89e85b835ba0038cef06,edd92624471e74b5c70308537605abe52372bd9ff0bf45734531a488051dff1f,53,0.053,0,0.0,63,1010,0.062376237623762376,113,0.113,0,0.0,131,1020,0.1284313725490196
N4,40,NS,1000,100,622,0.622,0,24,421bb748a2f19be9ea015a18d69022a3d3f3ed8e0d713f10925fd09bc931b6b4,2d084397ec328a628d097052555b214ad942c6d7bd434b6c73547be644200aa8,35,0.035,0,0.0,35,1000,0.035,82,0.082,0,0.0,92,1010,0.09108910891089109
N4,41,NS,1000,100,693,0.693,0,22,f2a01dafcc7a47a6cb34f089c816041ca93f46a7a30df39b34fcbeafa506f86d,7b0e923419d4717dc8a231d43a91ba615a45a408c814e9055e9ad66883ffbfdf,32,0.032,0,0.0,52,1020,0.050980392156862744,115,0.115,0,0.0,115,1000,0.115
N4,42,NS,1000,100,681,0.681,0,25,d2913cf94bc95d7722b14647d30885a750d2da8810e5da6e0182d151be35c313,035d5e3df56c522585b43fcf37426bb0a4706d454d1f83ee23b558298e6051eb,42,0.042,0,0.0,52,1010,0.05148514851485148,92,0.092,0,0.0,102,1010,0.100990099009901
