policy,batch,chunk,request_index,u_norm,Z_norm,u_chunk_displacement_norm,Z_chunk_displacement_norm,stored_aj_minus_a0_norm,aj_scope,adam_m_norm,adam_v_norm,adam_t,clamp_max_norm,cumulative_clamp_hits,zero_step,early_stop,current_residual_norm
I2,54,1,2,2.467488648420689,4.105724227902501,0.3219146471641684,0.3219146479519833,1.4776839879719195,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3699834412027498,0.055106365055518094,24,2.4674885272979736,24,False,False,1.0216651681276225
I2,54,1,3,3.0200387044282926,5.081113691009756,0.5484161896080256,0.5484161915994926,1.7604774453249457,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.1577130232384854,0.010685463457677813,24,3.020038604736328,24,False,False,1.3285868254207427
I2,54,1,4,3.224025909218864,5.286894597857217,0.32897030447165243,0.32897030123405496,1.9991724556568256,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.4235033379491806,0.05272099319210436,24,3.2240259647369385,24,False,False,1.2543022888089665
I2,54,1,5,3.27886606118001,5.4463281523636535,0.23645141573373807,0.23645141519665883,2.0982375805144162,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.20176430358048633,0.011924100243562207,24,3.2788660526275635,24,False,False,1.1973382236271253
I2,54,1,6,3.1406145113377666,5.268468298640408,0.5074286339820465,0.5074286294646086,1.9434321420131484,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.23367085216039318,0.022431896100289013,24,3.1406145095825195,24,False,False,1.2624967458561525
I2,54,1,7,2.83366521763499,4.588719225908542,0.5222476572098456,0.5222476627813682,1.7218844757526506,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.14733178939466882,0.009108374016159075,24,2.833665132522583,24,False,False,1.1861613738967949
I2,54,1,8,3.1855544100614925,5.386615954371929,0.3324719614242125,0.3324719650631681,1.0349719484606745,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3024057464561968,0.04361338180885013,24,3.1855545043945312,24,False,False,2.159982096834508
I2,54,1,9,2.642390193309864,4.420446587677112,0.6883094509244979,0.6883094485064201,1.632808553113042,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3768718340772656,0.057475663005894635,24,2.642390251159668,24,False,False,1.147107081239737
I2,54,1,10,2.6622172789712266,4.522985131302759,0.3514697868225872,0.3514697817317812,1.65131139100827,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3247548424006069,0.028201386519315346,24,2.662217140197754,24,False,False,1.0491717498165163
I2,54,1,11,2.899480113267832,4.88905500628013,0.26415803171566515,0.26415802916841374,1.7584380349797586,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.39453766180491223,0.040337288705156946,24,2.899479866027832,24,False,False,1.1619290947452485
I2,54,1,12,2.6410076677939016,4.3726981677837795,0.28192545530649094,0.2819254585519371,1.610140175858417,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3402109108005894,0.045663764251626916,24,2.641007661819458,24,False,False,1.0560363205900825
I2,54,1,13,3.345602232411012,5.543031912374133,0.5296703076482256,0.5296703060939204,2.0996241308888677,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.38961802090764186,0.05550227769141848,24,3.345602035522461,24,False,False,1.3162957316196033
I2,54,1,14,3.866815242082837,6.503709232488765,0.6287771142328813,0.6287771066490738,2.217346645833573,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.0874334512259074,0.0035919307649795785,24,3.8668150901794434,24,False,False,1.71803053150253
I2,54,1,15,3.2439565958694616,5.489891302991241,0.4667605852530747,0.46676058850074675,2.0195623475343374,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.20363465787003346,0.014081501722505042,24,3.2439565658569336,24,False,False,1.2800915045566805
I2,54,1,16,2.5381024829274956,4.3153662414203104,0.20959545287433445,0.209595456870407,1.5556529580338714,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.4148480802898305,0.0605367798459847,24,2.538102626800537,24,False,False,0.9973566137187805
I2,54,1,17,2.6015123260158584,4.3593659707284775,0.5435354425792635,0.5435354435486812,1.5745459992513715,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.5083599711330995,0.08952219732202336,24,2.6015121936798096,24,False,False,1.1125663505576533
I2,54,1,18,2.5344911113048028,4.279798054240344,0.5642715270879465,0.5642715252438791,1.5624417652668854,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.13894281525024382,0.009912084170886973,24,2.5344910621643066,24,False,False,1.0699466547962342
I2,54,1,19,3.011569423535217,5.127453457818431,0.25058591532145846,0.25058591941026126,1.840348053940877,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.5213783212982802,0.03674024017712439,24,3.0115694999694824,24,False,False,1.1889903490122362
I2,54,1,20,2.272834494376339,3.822000263663913,0.15158740205814372,0.15158740143137833,1.3614016022650193,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.787050591173547,0.22028388645076724,24,2.272834539413452,24,False,False,0.920010009433228
I2,54,1,21,2.963386656359575,5.060543738875785,0.25085257436292846,0.25085257465333993,1.7950414930072773,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.5806713367507723,0.05698983827331019,24,2.9633867740631104,24,False,False,1.185844577779287
I2,54,1,22,3.179419529690882,5.276349704395194,0.5119256269208617,0.5119256244889683,2.000150375275183,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.14980113983161367,0.008121271912382233,24,3.17941951751709,24,False,False,1.2525414075560097
I2,54,1,23,2.728118124440832,4.6262005894818765,0.5157051023208767,0.5157050993975585,1.6852739377968078,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.1730182938702014,0.013510327321491091,24,2.7281181812286377,24,False,False,1.1201401022418365
I2,54,1,24,2.5129942465075716,4.249663146531395,0.4209000982851848,0.4209001006849851,1.5517942416138946,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3550724848429796,0.03240561465261624,24,2.5129942893981934,24,False,False,1.0175112948350749
I2,54,1,25,3.3010691613327956,5.512988599597862,0.9899413512438806,0.9899413532828758,2.098235978598067,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.0387772136832283,0.001168091323410836,24,3.3010690212249756,24,False,False,1.4405981131705277
I2,54,1,26,2.9302607478742733,4.9298731794426285,0.30690743516049196,0.30690743384384306,1.8810574851065258,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3139686321579201,0.03714541486510525,24,2.93026065826416,24,False,False,1.079378066249401
I2,54,1,27,2.322450211014351,3.8642297755973907,0.26934501774878056,0.26934501735184135,1.4089374114438467,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.32861418977867546,0.04516243409204342,24,2.3224501609802246,24,False,False,0.9387499285918655
I2,54,1,28,2.5977540572080886,4.3557586576369,0.333601505671895,0.3336015071585735,1.6031822692517066,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.434865468226389,0.07099992077380343,24,2.5977542400360107,24,False,False,1.0294747148036514
I2,54,1,29,2.572555818308313,4.319519140595826,0.31839337558194736,0.31839337209846896,1.5556186006499446,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3676836748854221,0.05030646021490701,24,2.5725557804107666,24,False,False,1.0479733444158936
I2,54,1,30,3.121203511946851,5.19656198713,0.4149639120981749,0.414963908276933,1.9561946376399915,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.33445500510729415,0.04236948759112008,24,3.121203660964966,24,False,False,1.212222408007227
I2,54,1,31,2.8749227312827967,4.814072788699036,0.3997840151277144,0.3997840139078811,1.7848970306437448,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.22806848586764658,0.017006292250831327,24,2.874922752380371,24,False,False,1.1370098744011259
I2,54,1,32,2.7317816287515226,4.596688430172174,0.45464216678876235,0.45464216294331705,1.6478766531654319,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.7329562312303807,0.19843943074507392,24,2.7317817211151123,24,False,False,1.1410595447769865
I2,54,1,33,2.499547910736131,4.218650157991398,0.22793387017144123,0.22793386472007882,1.5261875625304009,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.4210643896284928,0.06811504593702755,24,2.4995479583740234,24,False,False,0.9907308256241458
I2,54,1,34,3.087642675339714,5.188171055521132,0.5499351439633179,0.5499351397296245,1.922683727108282,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.24078935635017645,0.024918785338106063,24,3.0876426696777344,24,False,False,1.2444756973311488
I2,54,1,35,3.224097342251663,5.4037076601141685,0.24615119580235373,0.24615119544523772,1.9894688101453297,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.22354486794352044,0.018516983133777747,24,3.224097490310669,24,False,False,1.2505431555347566
I2,54,1,36,2.3188287081239234,3.886689731399074,0.14901553631549586,0.14901553458684919,1.4164941750598963,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.4647027893640745,0.06970295012774988,24,2.318828582763672,24,False,False,0.9112031235082035
I2,54,1,37,2.9822526500550417,4.984951084514664,0.2837636777899098,0.28376368529307766,1.8294195874983425,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3779259063963218,0.0525765378345248,24,2.982252597808838,24,False,False,1.1758810098083803
I2,54,1,38,2.733180551433407,4.503110538976938,0.4264552611008336,0.42645526031381353,1.6903643661493621,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.37778507716892795,0.0470648107010717,24,2.733180522918701,24,False,False,1.0965557662572258
I2,54,1,39,2.7006492922176197,4.542232168878053,0.24241214866968272,0.2424121468107807,1.648627247798721,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.40066349689021963,0.05672354103501524,24,2.7006492614746094,24,False,False,1.0708220312631325
I2,54,1,40,2.5421262904248447,4.242371851972153,0.17272044256686395,0.17272044032092496,1.524174381902045,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3144050958043821,0.027032551629705654,24,2.542126417160034,24,False,False,1.0277600859438034
I2,54,1,41,3.1405514227580524,5.22196267530496,0.2636437837235533,0.26364378189907745,1.9876815879799121,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.18514105587523771,0.012338525494975315,24,3.1405515670776367,24,False,False,1.1726205165725183
I2,54,1,42,3.1351237206864853,5.232832016533204,0.284035609848357,0.28403560792649624,1.9042172298313482,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2395106408979118,0.022546432187249426,24,3.1351237297058105,24,False,False,1.2519741208772046
I2,54,1,43,3.5299993369445772,5.83379956336113,0.4916345292263709,0.49163453090050074,1.9140988775248549,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.11638240941227018,0.006633781073442966,24,3.529999256134033,24,False,False,1.6622272786603376
I2,54,1,44,2.49018744579414,4.254176338954675,0.1864646211607484,0.18646462044145642,1.4833465807416844,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3980923266424358,0.05240747866146568,24,2.490187406539917,24,False,False,1.018643401627381
I2,54,1,45,2.7297540054218907,4.566381599972908,0.268253322194756,0.26825332587585304,1.6600516673684307,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.30671568420877615,0.0326101343577183,24,2.7297539710998535,24,False,False,1.091253673056591
I2,54,1,46,3.756104671057722,6.317619245451921,0.27531018967784754,0.27531018351328235,1.9753384586781768,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.16199632542763923,0.009754589432248096,24,3.7561044692993164,24,False,False,1.7937857177245133
I2,54,1,47,2.6972252380672654,4.5094146055973185,0.24472809979552523,0.24472809821529928,1.6487458303095888,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.464858047684134,0.07115850261597587,24,2.6972250938415527,24,False,False,1.0668355266859006
I2,54,1,48,3.2624466699103998,5.471919066731632,0.859471388499891,0.8594713833384424,2.168117838438712,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.07497271921807998,0.002713605245596687,24,3.262446641921997,24,False,False,1.3018787399888443
I2,54,1,49,3.1729823751569115,5.291684054909571,0.18804146006026043,0.18804146275242517,1.956661606708297,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.39987569771706155,0.050385334782947724,24,3.1729824542999268,24,False,False,1.226340034294906
I2,54,1,50,2.3719269725176795,3.8992494686357806,0.5146294242731351,0.5146294247115167,1.4293556361455155,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3168722893655655,0.04080356878089896,24,2.37192702293396,24,False,False,1.0246008247111142
I2,54,1,51,2.9770998832268094,4.9071542266229145,0.5774763217749107,0.577476315428773,1.86682425027501,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.18196533284593258,0.01310459356747572,24,2.977099895477295,24,False,False,1.2016898640025064
I2,54,1,52,3.419271452551084,5.721365064930459,0.33265618481969383,0.33265619152279224,2.2048283428942836,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.10997376942217203,0.003918217278390317,24,3.419271469116211,24,False,False,1.2449080692329582
I2,54,1,53,2.6208112840920803,4.30739447165436,0.7800957758745498,0.7800957743630248,1.600047150874797,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.222369842034061,0.021877680717623804,24,2.6208114624023438,24,False,False,1.1895047564703172
I2,54,1,54,3.6553622903433127,6.195141071324786,0.8128152702862571,0.812815273885837,2.236668406170502,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.11298624647292116,0.005737679014451844,24,3.655362367630005,24,False,False,1.5562832868700036
I2,54,1,55,2.75432260643639,4.6017681196882645,0.2539559369929161,0.25395593785838394,1.6694591033805846,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.44547009396014203,0.06831067352783013,24,2.7543225288391113,24,False,False,1.104213965197098
I2,54,1,56,2.4217444126567993,4.096883168957799,0.34064605318435337,0.34064605113932056,1.4170405642782031,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.22994987513798956,0.01872942688184734,24,2.4217443466186523,24,False,False,1.0391839838959551
I2,54,1,57,2.764592203666859,4.662024814844114,0.3799706527751584,0.37997065098787225,1.7047197587487595,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.31341500550109125,0.03613855947224757,24,2.764592170715332,24,False,False,1.1030006079292571
I2,54,1,58,2.8549054673585585,4.745785071013704,0.22830164569939998,0.22830164705936506,1.8268815818854443,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.5081409237189194,0.08533261280105446,24,2.854905605316162,24,False,False,1.0452198431854665
I2,54,1,59,2.9722961458504833,4.962845717518437,0.38086672520013326,0.38086672583035425,1.8560877444374717,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.36839768757373365,0.05225229518633704,24,2.9722962379455566,24,False,False,1.1570710031395415
I2,54,1,60,2.548062679657965,4.315568723748127,0.22316066235990134,0.223160659071079,1.5629382525248872,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3196765443586946,0.03532580514310594,24,2.548062562942505,24,False,False,1.0018278417107382
I2,54,1,61,2.373481326741213,4.001896148558758,0.38446850754952294,0.3844685094069282,1.4418999933217533,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.19280434230066565,0.01730546662567107,24,2.373481273651123,24,False,False,0.9804126381395597
I2,54,1,62,2.7578147761690164,4.54017141498737,0.2651631511165341,0.26516315312458455,1.7068471828192373,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3605900846314767,0.0475349415779721,24,2.757814884185791,24,False,False,1.0724178420219324
I2,54,1,63,2.8391497657572353,4.717350530239464,0.3376669760103617,0.33766697398471973,1.7965943577257564,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.28638293778459595,0.03176885604172086,24,2.8391497135162354,24,False,False,1.078248399867269
I2,54,1,64,2.717004328276036,4.540326590226488,0.30210484105653396,0.30210484423224465,1.6891251413392718,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2724665740828904,0.02602899384992103,24,2.7170042991638184,24,False,False,1.0563079388366854
I2,54,1,65,2.54621297231036,4.283474658939196,0.2117877854384462,0.21178778992263642,1.5481055795606093,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.4382693654168368,0.05755969959400524,24,2.546213150024414,24,False,False,1.0128880754718854
I2,54,1,66,2.4571510231530773,4.071418621767534,0.49113920173883,0.49113920192227567,1.4961484921408867,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.17765039708377303,0.015004416734822543,24,2.457151174545288,24,False,False,1.0350616300926068
I2,54,1,67,2.3362757629815554,3.9393139778353623,0.5266351351458924,0.5266351369446753,1.4217656547472564,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.38127092819743297,0.03733331646314166,24,2.336275815963745,24,False,False,1.0037843616874582
I2,54,1,68,2.660578909455435,4.450005957069364,0.3909131620537355,0.3909131664920738,1.6140082165668805,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.20290691891647336,0.01172905885882894,24,2.660578966140747,24,False,False,1.0910555882043595
I2,54,1,69,2.4673176790966993,4.180617401126484,0.22381862564297597,0.22381862553297435,1.5144581763500833,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.4825679386653383,0.08423592768949346,24,2.467317581176758,24,False,False,0.9700927217144608
I2,54,1,70,2.58415600215251,4.232915321806273,0.3805927120673449,0.3805927120633011,1.6086789927625733,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3532183113575236,0.05028709446049589,24,2.584156036376953,24,False,False,1.0229676810659747
I2,54,1,71,3.142681390300252,5.262739971036438,0.46816051996860725,0.4681605253682213,1.771082701735025,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.43063486721140354,0.058519001426719425,24,3.142681360244751,24,False,False,1.4178678143565118
I2,54,1,72,2.7540615585197004,4.572154350786845,0.16484901936121293,0.16484902194323872,1.689530039376122,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.5955820154492915,0.12805626947769944,24,2.754061460494995,24,False,False,1.0739728002338906
I2,54,1,73,2.883012439424433,4.867975059499189,0.2902085105474406,0.2902085093505657,1.7545116535101517,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3674629546558723,0.04629989448207846,24,2.883012533187866,24,False,False,1.1522953506913682
I2,54,1,74,2.7437711011004233,4.552671247575554,0.7690206526166578,0.7690206542966128,1.521898342804958,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.0618547083979162,0.001692267668810355,24,2.7437713146209717,24,False,False,1.3512940410894707
I2,54,1,75,2.9091545721599807,4.901153804822511,0.43248171487858805,0.43248171723012785,1.796468567570445,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.35124060699528586,0.04709680730157579,24,2.9091546535491943,24,False,False,1.1648120750934483
I2,54,1,76,3.514135844080763,5.76756346899798,0.26277194993138525,0.26277194686785227,2.206112196139575,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.256929172004761,0.01863137415016165,24,3.5141358375549316,24,False,False,1.3258874504086433
I2,54,1,77,3.9154466977839935,6.579879566870147,0.15966824464174603,0.1596682402376929,1.397853761614114,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2281427704337154,0.013978809306561497,24,3.9154465198516846,24,False,False,2.536214299963976
I2,54,1,78,2.200369127822941,3.6140564520206695,0.40324374368371,0.40324374545827407,1.3007515266336953,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.28757187740452517,0.033348395637587944,24,2.200369119644165,24,False,False,0.9532227444736718
I2,54,1,79,2.7421928266035884,4.578496726163188,0.4015403677173117,0.40154036231978607,1.6812662639542946,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.32640970887762977,0.04296947740406611,24,2.7421929836273193,24,False,False,1.1079513519581368
I2,54,1,80,3.4329023575104127,5.684240491515153,0.7365507222811742,0.7365507184223234,2.056033998846782,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.22515819011509233,0.021152833409797456,24,3.4329023361206055,24,False,False,1.4940669907326272
I2,54,1,81,2.502341932518815,4.26471384539752,0.27363005244078614,0.27363005260942025,1.521351458360674,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2819597832680369,0.027910941873749942,24,2.5023419857025146,24,False,False,1.0051814143559923
I2,54,1,82,3.017193722427282,5.049387949263249,1.0840019211765843,1.0840019204881257,1.8830570728279155,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.01995899931407441,0.0005977108559383201,24,3.0171937942504883,24,False,False,1.421806672302321
I2,54,1,83,3.112340234564681,5.16956569264914,0.2152893647505534,0.21528936382593072,2.064808359456476,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.545821352255274,0.10381809703573473,24,3.112340211868286,24,False,False,1.0641176789591726
I2,54,1,84,3.1494079082310162,5.295815763563578,0.2443227749077609,0.24432277897903346,1.9982334531040977,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.5881750980307847,0.06097421446818019,24,3.1494078636169434,24,False,False,1.1690375301443658
I2,54,1,85,3.9250432489660505,6.531824663618839,1.3659593979810691,1.3659593930971619,2.4643098457928923,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.03641571624459998,0.0008435741423363944,24,3.9250431060791016,24,False,False,1.819338916443042
I2,54,1,86,3.1130167244534426,5.266638770065816,0.4422901647402462,0.4422901664536151,1.9993472392826765,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.1009511662473899,0.004687298883798568,24,3.1130166053771973,24,False,False,1.1693138215507415
I2,54,1,87,3.3544893967697953,5.493738595004009,0.7653829963496754,0.7653830004899033,2.064414155204213,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.10009197617089993,0.004937321036870105,24,3.354489326477051,24,False,False,1.424624656716142
I2,54,1,88,2.8306586436354086,4.726698362948951,0.2822463915567909,0.28224638959778975,1.6636609764724426,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.22150770519795784,0.018895742375360323,24,2.8306586742401123,24,False,False,1.1886427581547185
I2,54,1,89,2.566440122035023,4.306180498759057,0.28528386054719296,0.2852838606064466,1.584027452197015,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.3169424731159356,0.03322989818031992,24,2.5664401054382324,24,False,False,1.0114351461062097
I2,54,1,90,2.842450451283769,4.620049581439731,0.3671774290062596,0.367177428096507,1.7659414106562825,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.22571136089842067,0.01728273868728679,24,2.8424503803253174,24,False,False,1.1160890649175863
I2,54,1,91,2.96857368592487,4.954598495447461,0.21366045957702537,0.21366046108705217,1.7140016796608963,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2148335194706261,0.012799712604172512,24,2.968573570251465,24,False,False,1.2658042198434105
I2,54,1,92,2.54420668767428,4.210633404144571,0.2034708809825808,0.20347088109589326,1.5448189052772596,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.5307079782965693,0.05915305638798421,24,2.5442066192626953,24,False,False,1.0133921189745312
I2,54,1,93,3.931834981270358,6.582674195184153,0.5296408307111651,0.5296408249539003,1.853109479044844,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.16089404082652728,0.010387621428924012,24,3.9318346977233887,24,False,False,2.1224299822233257
I2,54,1,94,3.547836732611489,5.900303413188672,0.4000467111508597,0.40004671500271904,1.8544294018504015,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.24813530185114288,0.022227592222776288,24,3.5478367805480957,24,False,False,1.7257996687518822
I2,54,1,95,2.5989253885894246,4.352811731527699,0.4038519634067106,0.4038519657955867,1.590404341163189,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.21172864045322612,0.013216687933927274,24,2.5989253520965576,24,False,False,1.058556835935719
I2,54,1,96,2.7414483428249166,4.524075683779364,0.14199518811939063,0.1419951862963032,1.5685188492607844,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2584204659616272,0.019745400074677347,24,2.741448402404785,24,False,False,1.1795187348195721
I2,54,1,97,2.7821941421563103,4.620954598317902,0.27728163553139595,0.27728164107382913,1.7519797330815643,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.5085035556587887,0.08755219686395808,24,2.782194137573242,24,False,False,1.0545989727999558
I2,54,1,98,2.2039242157009147,3.6661140511415424,0.2916531694478034,0.2916531700439569,1.3129537483857636,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.4528239329352302,0.07862098487012781,24,2.2039241790771484,24,False,False,0.9201858946953985
I2,54,1,99,2.6801553540937517,4.474213702258807,0.26876586358346954,0.2687658638043717,1.7307843610552427,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.31955346050766203,0.028738575094051432,24,2.6801552772521973,24,False,False,0.9750818140063802
I2,55,0,0,3.083972158537433,5.1630062500839555,3.083972158537433,3.083972158913304,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.9558604503133049,0.02213619626596661,12,3.0839719772338867,12,False,False,3.0839719418513045
I2,55,0,1,2.548212365078847,4.279959336363373,2.548212365078847,2.5482123651330575,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,1.2355695358073255,0.02708537011418294,12,2.5482122898101807,12,False,False,2.5482127702968977
I2,55,0,2,3.2449702628062416,5.337042312614817,3.2449702628062416,3.244970264500574,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,1.5937930347813944,0.06113551141143396,12,3.2449703216552734,12,False,False,3.2449697139550184
I2,55,0,3,2.4766347717306947,4.097943500942724,2.4766347717306947,2.476634768774495,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,1.0821707116458976,0.032116401615052796,12,2.4766347408294678,12,False,False,2.4766348941432477
I2,55,0,4,2.764674367144144,4.612477037567035,2.764674367144144,2.7646743645050007,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,1.7252557998444347,0.08217324261852013,12,2.764674425125122,12,False,False,2.7646736026951406
I2,55,0,5,2.5685272624727475,4.274955837771141,2.5685272624727475,2.568527260174267,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.9280344425684119,0.01878254048831674,12,2.5685272216796875,12,False,False,2.568527684771088
I2,55,0,6,2.7714508974938763,4.62477965598389,2.7714508974938763,2.771450900272886,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,1.7909521280209015,0.07163793866639431,12,2.771450996398926,12,False,False,2.771450663664305
I2,55,0,7,3.084685876092413,5.186412532936447,3.084685876092413,3.084685876447984,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,1.0266236190107503,0.024635028512653166,12,3.084685802459717,12,False,False,3.084685691007869
I2,55,0,8,2.7034278024973877,4.526431294244328,2.7034278024973877,2.7034278044085465,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,1.3042215303941662,0.03322132953658237,12,2.703427791595459,12,False,False,2.7034278365656776
I2,55,0,9,2.4961345188597446,4.224664778881869,2.4961345188597446,2.496134522736265,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.9440501634580422,0.022259408451241035,12,2.4961345195770264,12,False,False,2.4961341525512455
I2,55,0,10,2.442088920186595,4.05122147670765,2.442088920186595,2.4420889183999197,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,2.0096462858736,0.10798896014192706,12,2.4420888423919678,12,False,False,2.4420887163459533
I2,55,0,11,2.677718053782349,4.44603229349682,2.677718053782349,2.6777180543915864,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,1.7671174357775845,0.08184168942064277,12,2.677718162536621,12,False,False,2.677718262533501
I2,55,0,12,2.8503502858477976,4.753107317864336,2.8503502858477976,2.8503502878367706,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,1.1098435278798897,0.03064104970612888,12,2.8503503799438477,12,False,False,2.8503504003311657
I2,55,0,13,3.1270719264317113,5.200616931329053,3.1270719264317113,3.127071927019072,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,1.2680861643662045,0.0442020842771339,12,3.1270718574523926,12,False,False,3.1270713767855947
I2,55,0,14,2.46286109781301,4.059066816812946,2.46286109781301,2.462861097615634,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.41457026588604623,0.004149947131400834,12,2.4628610610961914,12,False,False,2.4628614504921633
