cell,arm,batch,cohort,request_sha256,metric,value,origin_zero
QA,ORBFH,4,3,f323ac47cf55290d0500c21a611750c9e802834a99d06cbf85614b0bcb326a78,distance_from_own_immediate_activation,4.9738285637651627,False
QA,ORBFH,4,4,d6d01656f6313b328ad8bfcac029d7940e57cf0c93f05e69ae9bc329dadfcfa7,q_after,0.14960791202833107,False
QA,ORBFH,4,4,a4329d0ac860e80a3c0b15f6ac91f410a27591060c6d5fd2f0c29653cbb26c6a,q_after,0.14258210312678807,False
QA,ORBFH,4,4,b74477e088614db975b9ef3aaba64df62b78acfc4f63433e65ca1d0781dcffe1,distance_from_own_immediate_activation,0,False
QA,ORBFH,4,4,75df0f36573c040611750a4f824c17e612ade8e4b5e3a222af3a9c77dd369af4,distance_from_own_immediate_activation,0,False
QA,ORBFH,5,1,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,q_after,0.19164032512207904,False
QA,ORBFH,5,1,0f87867b9b690190efe9e3d65b533309c8a7791ed39a0a0b7c231d0b7d6a89a0,q_after,0.17671499330918913,False
QA,ORBFH,5,1,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,distance_from_own_immediate_activation,28.958229255965051,False
QA,ORBFH,5,1,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230,distance_from_own_immediate_activation,9.6770102134556861,False
QA,ORBFH,5,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,q_after,0.17761905657937818,False
QA,ORBFH,5,2,e7aaf76cffec142e290dc5d2dcf36de9ede9ac98e45f17581dd89975784bb629,q_after,0.16157865227806098,False
QA,ORBFH,5,2,48d795fd3608fe062c655654f649b9e708725b3267c5132f01b2cbcc0e3cc2e1,distance_from_own_immediate_activation,8.8359501091540835,False
QA,ORBFH,5,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,distance_from_own_immediate_activation,8.5211516878287252,False
QA,ORBFH,5,3,13bdebf0e3f1edd0bb371d900ca19c754d4c4bde4cbf22a34e6b98074ef906fc,q_after,0.16337265512255464,False
QA,ORBFH,5,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,q_after,0.15282887941999107,False
QA,ORBFH,5,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,distance_from_own_immediate_activation,12.181206629835419,False
QA,ORBFH,5,3,f323ac47cf55290d0500c21a611750c9e802834a99d06cbf85614b0bcb326a78,distance_from_own_immediate_activation,6.5369517380615294,False
QA,ORBFH,5,4,d6d01656f6313b328ad8bfcac029d7940e57cf0c93f05e69ae9bc329dadfcfa7,q_after,0.16432341600632083,False
QA,ORBFH,5,4,a4329d0ac860e80a3c0b15f6ac91f410a27591060c6d5fd2f0c29653cbb26c6a,q_after,0.14551304107297661,False
QA,ORBFH,5,4,065c2f1644d8fe89c6e709f3b6009ab73c260c4deeb2dac319a83131d3e9b011,distance_from_own_immediate_activation,4.2697539188393234,False
QA,ORBFH,5,4,c26bed2c2ca3b2f918bb83e82bd9732d1504e8c09f5a56558583dc287bff8400,distance_from_own_immediate_activation,4.1561898966294795,False
QA,ORBFH,5,5,589538be01a86310c56851a8bc919cd5960a401251a24f1727344c0e836aebfc,q_after,0.14795985813415502,False
QA,ORBFH,5,5,5d09316d87ced4e5faebccbcf05b73b088f46505da6767192fbdbe278dd79998,q_after,0.13583954725411002,False
QA,ORBFH,5,5,5b84c1c1bac6d9c9495e0d2d313d0b616314a82781835eeed7f9f22473bf6d62,distance_from_own_immediate_activation,0,False
QA,ORBFH,5,5,e5ad6f2d686323a16d0fded4072da1dc7728d193c1789d134033681e537b2e49,distance_from_own_immediate_activation,0,False
QA,ORBFH,6,1,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230,q_after,0.19119800653702362,False
QA,ORBFH,6,1,0f87867b9b690190efe9e3d65b533309c8a7791ed39a0a0b7c231d0b7d6a89a0,q_after,0.18162944315626658,False
QA,ORBFH,6,1,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,distance_from_own_immediate_activation,26.809184185800682,False
QA,ORBFH,6,1,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,distance_from_own_immediate_activation,12.574616916808838,False
QA,ORBFH,6,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,q_after,0.22117218493586094,False
QA,ORBFH,6,2,e7aaf76cffec142e290dc5d2dcf36de9ede9ac98e45f17581dd89975784bb629,q_after,0.17501007566612184,False
QA,ORBFH,6,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,distance_from_own_immediate_activation,11.894350592607887,False
QA,ORBFH,6,2,48d795fd3608fe062c655654f649b9e708725b3267c5132f01b2cbcc0e3cc2e1,distance_from_own_immediate_activation,11.543425095936719,False
QA,ORBFH,6,3,a9611cb14c48c4cb8dffb003fd9637aa1bfa4640de9ea2ce5271747bef8792a7,q_after,0.26959091586443967,False
QA,ORBFH,6,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,q_after,0.23756062022663155,False
QA,ORBFH,6,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,distance_from_own_immediate_activation,28.76824982611345,False
QA,ORBFH,6,3,cbcb4f07d73bad75caec058156c6c238258ce78fb4e1dab72ce272db69cc8c77,distance_from_own_immediate_activation,19.195774228284055,False
QA,ORBFH,6,4,d6d01656f6313b328ad8bfcac029d7940e57cf0c93f05e69ae9bc329dadfcfa7,q_after,0.17945600209253548,False
QA,ORBFH,6,4,a4329d0ac860e80a3c0b15f6ac91f410a27591060c6d5fd2f0c29653cbb26c6a,q_after,0.14721994107293329,False
QA,ORBFH,6,4,f597646b2170911abc0a9f16b08edea8666c21a6d17cd5f0d296616fb8fbc73d,distance_from_own_immediate_activation,8.800729124696085,False
QA,ORBFH,6,4,9ae5cb627e1d704de97809b1d2502b5a29639c279ba8f209fe71ee74f9c87f0f,distance_from_own_immediate_activation,8.7832353833684156,False
QA,ORBFH,6,5,589538be01a86310c56851a8bc919cd5960a401251a24f1727344c0e836aebfc,q_after,0.16700692933816527,False
QA,ORBFH,6,5,6b09563228de190af7f5373ac8d2d385748090ccb7f9b0cd3289584504d9dd34,q_after,0.14518480602881204,False
QA,ORBFH,6,5,c772c96cc3ed429bba98d896d998a9066e96a5c5e3b7ae18a51a54b9e1fab7bf,distance_from_own_immediate_activation,14.409735767325113,False
QA,ORBFH,6,5,f233c70ce7ef91da6d0541ec6083342e910b20caed60aa21f773d937bc51cc4d,distance_from_own_immediate_activation,8.1017453936919246,False
QA,ORBFH,6,6,93f4fe9bbf7974bf98b743b2f1307fd839bc6b2960fafd843cfe3eda879379b4,q_after,0.7991171391024593,False
QA,ORBFH,6,6,6adf08f2950017f777a37203c13730986fe8b7e6390ae607e021f5dedceaec34,q_after,0.15919226126190916,False
QA,ORBFH,6,6,8a9041037dbc17f886486516e3c6a025512c6bdc9ebc902afd1b7b83a6f28b04,distance_from_own_immediate_activation,0,False
QA,ORBFH,6,6,1cfe090c9861932226bef865ff03923d860fb91023a5ebe93c3bab1a657257cb,distance_from_own_immediate_activation,0,False
QA,ORBFH,7,1,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,q_after,0.23234699021754329,False
QA,ORBFH,7,1,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,q_after,0.22463231458035268,False
QA,ORBFH,7,1,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,distance_from_own_immediate_activation,34.996277084604458,False
QA,ORBFH,7,1,bec2d64187af6c88f13d2db08996689e9e0dd634593dcaa26ba2380288b964d1,distance_from_own_immediate_activation,18.465609828841536,False
QA,ORBFH,7,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,q_after,0.29931030537651604,False
QA,ORBFH,7,2,267a890d7007a68b7597dcfc61c935856423968f054b281e0684c5226ff00409,q_after,0.20516644826783703,False
QA,ORBFH,7,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,distance_from_own_immediate_activation,17.610535334007082,False
QA,ORBFH,7,2,6603391ba647ebfc0587eea265b5a908aaadb4f41fc80cd591c0669f66deae28,distance_from_own_immediate_activation,14.619229314378096,False
QA,ORBFH,7,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,q_after,1.2655183833210804,False
QA,ORBFH,7,3,a9611cb14c48c4cb8dffb003fd9637aa1bfa4640de9ea2ce5271747bef8792a7,q_after,0.64905435149941715,False
QA,ORBFH,7,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,distance_from_own_immediate_activation,202.11752676361871,False
QA,ORBFH,7,3,cbcb4f07d73bad75caec058156c6c238258ce78fb4e1dab72ce272db69cc8c77,distance_from_own_immediate_activation,35.53043821944604,False
QA,ORBFH,7,4,f597646b2170911abc0a9f16b08edea8666c21a6d17cd5f0d296616fb8fbc73d,q_after,0.26065721395916036,False
QA,ORBFH,7,4,d6d01656f6313b328ad8bfcac029d7940e57cf0c93f05e69ae9bc329dadfcfa7,q_after,0.22133278292023256,False
QA,ORBFH,7,4,f597646b2170911abc0a9f16b08edea8666c21a6d17cd5f0d296616fb8fbc73d,distance_from_own_immediate_activation,24.843298761236966,False
QA,ORBFH,7,4,3ea8e9bad92d8a6de26f0464fa86fbba7f8f6c5b42442b759bf6b6984d41789c,distance_from_own_immediate_activation,15.976506933824181,False
QA,ORBFH,7,5,c772c96cc3ed429bba98d896d998a9066e96a5c5e3b7ae18a51a54b9e1fab7bf,q_after,0.21636770745333456,False
QA,ORBFH,7,5,589538be01a86310c56851a8bc919cd5960a401251a24f1727344c0e836aebfc,q_after,0.21482626107108296,False
QA,ORBFH,7,5,c772c96cc3ed429bba98d896d998a9066e96a5c5e3b7ae18a51a54b9e1fab7bf,distance_from_own_immediate_activation,28.924672808839368,False
QA,ORBFH,7,5,f233c70ce7ef91da6d0541ec6083342e910b20caed60aa21f773d937bc51cc4d,distance_from_own_immediate_activation,22.352198985890155,False
QA,ORBFH,7,6,93f4fe9bbf7974bf98b743b2f1307fd839bc6b2960fafd843cfe3eda879379b4,q_after,1.4775232800571205,False
QA,ORBFH,7,6,747c585f04c3591e36bc833c9ceb06cf8c210fa7b2eada208f590ac0a1fa420e,q_after,0.30824529775847459,False
QA,ORBFH,7,6,93f4fe9bbf7974bf98b743b2f1307fd839bc6b2960fafd843cfe3eda879379b4,distance_from_own_immediate_activation,210.55505306546402,False
QA,ORBFH,7,6,c8a82229789dd56c64ca2059eefcf51085a0a7f323ce6c4d76c1038374b96e4f,distance_from_own_immediate_activation,21.564312865395916,False
QA,ORBFH,7,7,33dd769a12d130a290e637345c52d22a30bfe3035437a8d7e8852e5329f30d7a,q_after,0.14904686565209166,False
QA,ORBFH,7,7,7df6ba08c50f72918066d0bdf8844aa8c12edcec8b3f83a616dbc054ea8cf01e,q_after,0.14448492358557491,False
QA,ORBFH,7,7,d82b4b74485c4ef9b4b12f1c2fabad4c0109165ed4e5d7f934133ea726a65ae9,distance_from_own_immediate_activation,0,False
QA,ORBFH,7,7,f6676ed348d4d873923c058111d2f76ed59e8b3bffd08a972593e7195e1501db,distance_from_own_immediate_activation,0,False
QA,ORBFH,8,1,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,q_after,0.27909481083210524,False
QA,ORBFH,8,1,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f,q_after,0.23374961930422913,False
QA,ORBFH,8,1,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,distance_from_own_immediate_activation,33.103990851134853,False
QA,ORBFH,8,1,bec2d64187af6c88f13d2db08996689e9e0dd634593dcaa26ba2380288b964d1,distance_from_own_immediate_activation,21.11097187690342,False
QA,ORBFH,8,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,q_after,0.32295039154282518,False
QA,ORBFH,8,2,267a890d7007a68b7597dcfc61c935856423968f054b281e0684c5226ff00409,q_after,0.24060428482710328,False
QA,ORBFH,8,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,distance_from_own_immediate_activation,19.402426945383766,False
QA,ORBFH,8,2,6603391ba647ebfc0587eea265b5a908aaadb4f41fc80cd591c0669f66deae28,distance_from_own_immediate_activation,17.70444467593272,False
QA,ORBFH,8,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,q_after,1.272167103616695,False
QA,ORBFH,8,3,a9611cb14c48c4cb8dffb003fd9637aa1bfa4640de9ea2ce5271747bef8792a7,q_after,0.69955948583856764,False
QA,ORBFH,8,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,distance_from_own_immediate_activation,203.30738716586546,False
QA,ORBFH,8,3,cbcb4f07d73bad75caec058156c6c238258ce78fb4e1dab72ce272db69cc8c77,distance_from_own_immediate_activation,52.179877374812492,False
QA,ORBFH,8,4,9443eb63eb95f3fc8cbde7cc92373418cf7e744ff02d8ec75dafcf934a14a1b6,q_after,0.30124672874202801,False
QA,ORBFH,8,4,f597646b2170911abc0a9f16b08edea8666c21a6d17cd5f0d296616fb8fbc73d,q_after,0.29356767962900909,False
QA,ORBFH,8,4,f597646b2170911abc0a9f16b08edea8666c21a6d17cd5f0d296616fb8fbc73d,distance_from_own_immediate_activation,28.393436420824877,False
QA,ORBFH,8,4,9443eb63eb95f3fc8cbde7cc92373418cf7e744ff02d8ec75dafcf934a14a1b6,distance_from_own_immediate_activation,20.442225203140278,False
QA,ORBFH,8,5,589538be01a86310c56851a8bc919cd5960a401251a24f1727344c0e836aebfc,q_after,0.27287220646037275,False
QA,ORBFH,8,5,6b09563228de190af7f5373ac8d2d385748090ccb7f9b0cd3289584504d9dd34,q_after,0.26253220156466217,False
QA,ORBFH,8,5,c772c96cc3ed429bba98d896d998a9066e96a5c5e3b7ae18a51a54b9e1fab7bf,distance_from_own_immediate_activation,30.47639457781602,False
QA,ORBFH,8,5,f233c70ce7ef91da6d0541ec6083342e910b20caed60aa21f773d937bc51cc4d,distance_from_own_immediate_activation,24.119657153379496,False
QA,ORBFH,8,6,93f4fe9bbf7974bf98b743b2f1307fd839bc6b2960fafd843cfe3eda879379b4,q_after,1.4945194409304863,False
QA,ORBFH,8,6,747c585f04c3591e36bc833c9ceb06cf8c210fa7b2eada208f590ac0a1fa420e,q_after,0.41059733808275412,False
QA,ORBFH,8,6,93f4fe9bbf7974bf98b743b2f1307fd839bc6b2960fafd843cfe3eda879379b4,distance_from_own_immediate_activation,212.33993566457448,False
QA,ORBFH,8,6,c8a82229789dd56c64ca2059eefcf51085a0a7f323ce6c4d76c1038374b96e4f,distance_from_own_immediate_activation,33.944807048928894,False
QA,ORBFH,8,7,39afe7699b43997c6c07193d0472a06de2c74887e11e59c6a186c84aa3d1f43f,q_after,0.41655878065372204,False
QA,ORBFH,8,7,bbf2e33a44d04486b2c89492ce63fba130f126a87b3a155f0176809a9aee3d7b,q_after,0.21060960876288431,False
QA,ORBFH,8,7,bbf2e33a44d04486b2c89492ce63fba130f126a87b3a155f0176809a9aee3d7b,distance_from_own_immediate_activation,32.960212966451223,False
QA,ORBFH,8,7,0f0159173d4b8467e92c0a8b82dd25b4e692b9ed04b06667504764f8e76aa463,distance_from_own_immediate_activation,23.608423421990931,False
QA,ORBFH,8,8,af66ed3714a102e1ed4481ef7fb5d422bfb3471808413ad77b3edb92f8d9a40d,q_after,0.83829229707990949,False
QA,ORBFH,8,8,693ac3189a2fa3e2845d072b6cc2ea99a346cf19be40255cd6f58733f05845dd,q_after,0.46998498591813992,False
QA,ORBFH,8,8,f30078d6d8f44bf7dc4c8052ae871614b00ba8bb789b67892dbf178a85412fe1,distance_from_own_immediate_activation,0,False
QA,ORBFH,8,8,c9f8952620ae02f32df759f1d9dd4e4dd404b9459172fb5c7f3185720ee9cef5,distance_from_own_immediate_activation,0,False
QA,ORBFH,9,1,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,q_after,0.32718267860547978,False
QA,ORBFH,9,1,b60dce4b4fb7c58f26743b14e89bf6f65fd42fa8a116dc3a52707814fd0496fe,q_after,0.3106146806115781,False
QA,ORBFH,9,1,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,distance_from_own_immediate_activation,31.422602270168166,False
QA,ORBFH,9,1,b60dce4b4fb7c58f26743b14e89bf6f65fd42fa8a116dc3a52707814fd0496fe,distance_from_own_immediate_activation,27.719826572438834,False
QA,ORBFH,9,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,q_after,0.37952988326364573,False
QA,ORBFH,9,2,267a890d7007a68b7597dcfc61c935856423968f054b281e0684c5226ff00409,q_after,0.25726713512033939,False
QA,ORBFH,9,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,distance_from_own_immediate_activation,23.194582418373084,False
QA,ORBFH,9,2,6603391ba647ebfc0587eea265b5a908aaadb4f41fc80cd591c0669f66deae28,distance_from_own_immediate_activation,20.512631004062008,False
QA,ORBFH,9,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,q_after,1.3190976126758565,False
QA,ORBFH,9,3,a9611cb14c48c4cb8dffb003fd9637aa1bfa4640de9ea2ce5271747bef8792a7,q_after,0.81863985756560975,False
QA,ORBFH,9,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,distance_from_own_immediate_activation,210.86150496433916,False
QA,ORBFH,9,3,cbcb4f07d73bad75caec058156c6c238258ce78fb4e1dab72ce272db69cc8c77,distance_from_own_immediate_activation,57.57233095942609,False
QA,ORBFH,9,4,f597646b2170911abc0a9f16b08edea8666c21a6d17cd5f0d296616fb8fbc73d,q_after,0.33908172768018796,False
QA,ORBFH,9,4,9443eb63eb95f3fc8cbde7cc92373418cf7e744ff02d8ec75dafcf934a14a1b6,q_after,0.3128986108135437,False
QA,ORBFH,9,4,f597646b2170911abc0a9f16b08edea8666c21a6d17cd5f0d296616fb8fbc73d,distance_from_own_immediate_activation,32.916534797154725,False
QA,ORBFH,9,4,391bb63bc34c238c2140166a394631128436c37bff6aec57da056d21200eb6a2,distance_from_own_immediate_activation,25.701197210836892,False
QA,ORBFH,9,5,f233c70ce7ef91da6d0541ec6083342e910b20caed60aa21f773d937bc51cc4d,q_after,1.6757864178293262,False
QA,ORBFH,9,5,589538be01a86310c56851a8bc919cd5960a401251a24f1727344c0e836aebfc,q_after,0.32243613375508479,False
QA,ORBFH,9,5,f233c70ce7ef91da6d0541ec6083342e910b20caed60aa21f773d937bc51cc4d,distance_from_own_immediate_activation,200.64082257874452,False
QA,ORBFH,9,5,c772c96cc3ed429bba98d896d998a9066e96a5c5e3b7ae18a51a54b9e1fab7bf,distance_from_own_immediate_activation,34.494907243228404,False
QA,ORBFH,9,6,93f4fe9bbf7974bf98b743b2f1307fd839bc6b2960fafd843cfe3eda879379b4,q_after,1.5535719990323582,False
QA,ORBFH,9,6,747c585f04c3591e36bc833c9ceb06cf8c210fa7b2eada208f590ac0a1fa420e,q_after,0.53988766309332725,False
QA,ORBFH,9,6,93f4fe9bbf7974bf98b743b2f1307fd839bc6b2960fafd843cfe3eda879379b4,distance_from_own_immediate_activation,221.71474338185374,False
QA,ORBFH,9,6,c8a82229789dd56c64ca2059eefcf51085a0a7f323ce6c4d76c1038374b96e4f,distance_from_own_immediate_activation,36.234477496129827,False
QA,ORBFH,9,7,39afe7699b43997c6c07193d0472a06de2c74887e11e59c6a186c84aa3d1f43f,q_after,0.49260967821407281,False
QA,ORBFH,9,7,0f0159173d4b8467e92c0a8b82dd25b4e692b9ed04b06667504764f8e76aa463,q_after,0.25439096531293426,False
QA,ORBFH,9,7,bbf2e33a44d04486b2c89492ce63fba130f126a87b3a155f0176809a9aee3d7b,distance_from_own_immediate_activation,34.388868553376724,False
QA,ORBFH,9,7,0f0159173d4b8467e92c0a8b82dd25b4e692b9ed04b06667504764f8e76aa463,distance_from_own_immediate_activation,31.690158800531982,False
QA,ORBFH,9,8,af66ed3714a102e1ed4481ef7fb5d422bfb3471808413ad77b3edb92f8d9a40d,q_after,0.82464209173654845,False
QA,ORBFH,9,8,693ac3189a2fa3e2845d072b6cc2ea99a346cf19be40255cd6f58733f05845dd,q_after,0.50701699434322556,False
QA,ORBFH,9,8,af66ed3714a102e1ed4481ef7fb5d422bfb3471808413ad77b3edb92f8d9a40d,distance_from_own_immediate_activation,59.89178588180414,False
QA,ORBFH,9,8,693ac3189a2fa3e2845d072b6cc2ea99a346cf19be40255cd6f58733f05845dd,distance_from_own_immediate_activation,18.119083056875247,False
QA,ORBFH,9,9,c8759136267f7e6af3367ae9d6b1891b5f2533ffe01bc2ffb0d0de1cb8e9085e,q_after,1.0965534053562573,False
QA,ORBFH,9,9,d15c8612071f68cad50268e423a6f3408cd1ae01a99efaff370e9542d2b52f55,q_after,0.19219176284172473,False
QA,ORBFH,9,9,194178db5ac524e6c7517cc57e2e3431cff936ec930778a4b17ef981c4514f7f,distance_from_own_immediate_activation,0,False
QA,ORBFH,9,9,31d57823193fde3c88a529a47704ed415975d35c2ef62ca633ff76987bd7b939,distance_from_own_immediate_activation,0,False
QA,ORBFH,10,1,b60dce4b4fb7c58f26743b14e89bf6f65fd42fa8a116dc3a52707814fd0496fe,q_after,0.42306367920742355,False
QA,ORBFH,10,1,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,q_after,0.33641019423817542,False
QA,ORBFH,10,1,b60dce4b4fb7c58f26743b14e89bf6f65fd42fa8a116dc3a52707814fd0496fe,distance_from_own_immediate_activation,38.646197308618582,False
QA,ORBFH,10,1,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,distance_from_own_immediate_activation,32.424488644140652,False
QA,ORBFH,10,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,q_after,0.40397096536067822,False
QA,ORBFH,10,2,267a890d7007a68b7597dcfc61c935856423968f054b281e0684c5226ff00409,q_after,0.26725556966260217,False
QA,ORBFH,10,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,distance_from_own_immediate_activation,24.819435362035602,False
QA,ORBFH,10,2,f3229e5df187c6629a00cdebf77efe1d9bf9147ab2254529547d3f645ebdc023,distance_from_own_immediate_activation,20.726834686025498,False
QA,ORBFH,10,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,q_after,1.318477999609442,False
QA,ORBFH,10,3,a9611cb14c48c4cb8dffb003fd9637aa1bfa4640de9ea2ce5271747bef8792a7,q_after,0.84506501020482216,False
QA,ORBFH,10,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,distance_from_own_immediate_activation,210.74970845095589,False
QA,ORBFH,10,3,cbcb4f07d73bad75caec058156c6c238258ce78fb4e1dab72ce272db69cc8c77,distance_from_own_immediate_activation,58.846713808995908,False
QA,ORBFH,10,4,5abd3eacc2d9d05cc7ca87403cf11e70f930a513e505a3fdd178946f2b51a3f2,q_after,1.4831789535151521,False
QA,ORBFH,10,4,f597646b2170911abc0a9f16b08edea8666c21a6d17cd5f0d296616fb8fbc73d,q_after,0.34881319307620606,False
QA,ORBFH,10,4,5abd3eacc2d9d05cc7ca87403cf11e70f930a513e505a3fdd178946f2b51a3f2,distance_from_own_immediate_activation,167.5906050991546,False
QA,ORBFH,10,4,f597646b2170911abc0a9f16b08edea8666c21a6d17cd5f0d296616fb8fbc73d,distance_from_own_immediate_activation,33.894488274721574,False
QA,ORBFH,10,5,f233c70ce7ef91da6d0541ec6083342e910b20caed60aa21f773d937bc51cc4d,q_after,1.8450456600176655,False
QA,ORBFH,10,5,589538be01a86310c56851a8bc919cd5960a401251a24f1727344c0e836aebfc,q_after,0.37609219904597913,False
QA,ORBFH,10,5,f233c70ce7ef91da6d0541ec6083342e910b20caed60aa21f773d937bc51cc4d,distance_from_own_immediate_activation,221.01021954754211,False
QA,ORBFH,10,5,c772c96cc3ed429bba98d896d998a9066e96a5c5e3b7ae18a51a54b9e1fab7bf,distance_from_own_immediate_activation,35.244984619719816,False
QA,ORBFH,10,6,93f4fe9bbf7974bf98b743b2f1307fd839bc6b2960fafd843cfe3eda879379b4,q_after,1.553268682813534,False
QA,ORBFH,10,6,747c585f04c3591e36bc833c9ceb06cf8c210fa7b2eada208f590ac0a1fa420e,q_after,0.56353158123426761,False
QA,ORBFH,10,6,93f4fe9bbf7974bf98b743b2f1307fd839bc6b2960fafd843cfe3eda879379b4,distance_from_own_immediate_activation,221.60714940935213,False
QA,ORBFH,10,6,c8a82229789dd56c64ca2059eefcf51085a0a7f323ce6c4d76c1038374b96e4f,distance_from_own_immediate_activation,38.07842785940246,False
QA,ORBFH,10,7,39afe7699b43997c6c07193d0472a06de2c74887e11e59c6a186c84aa3d1f43f,q_after,0.52850770132432656,False
QA,ORBFH,10,7,0f0159173d4b8467e92c0a8b82dd25b4e692b9ed04b06667504764f8e76aa463,q_after,0.2723552683264448,False
QA,ORBFH,10,7,bbf2e33a44d04486b2c89492ce63fba130f126a87b3a155f0176809a9aee3d7b,distance_from_own_immediate_activation,36.25866532557405,False
QA,ORBFH,10,7,0f0159173d4b8467e92c0a8b82dd25b4e692b9ed04b06667504764f8e76aa463,distance_from_own_immediate_activation,33.819410233025387,False
QA,ORBFH,10,8,af66ed3714a102e1ed4481ef7fb5d422bfb3471808413ad77b3edb92f8d9a40d,q_after,0.82477853392416411,False
QA,ORBFH,10,8,693ac3189a2fa3e2845d072b6cc2ea99a346cf19be40255cd6f58733f05845dd,q_after,0.54590627771682099,False
QA,ORBFH,10,8,af66ed3714a102e1ed4481ef7fb5d422bfb3471808413ad77b3edb92f8d9a40d,distance_from_own_immediate_activation,59.963003957507887,False
QA,ORBFH,10,8,693ac3189a2fa3e2845d072b6cc2ea99a346cf19be40255cd6f58733f05845dd,distance_from_own_immediate_activation,22.643204738013868,False
QA,ORBFH,10,9,c8759136267f7e6af3367ae9d6b1891b5f2533ffe01bc2ffb0d0de1cb8e9085e,q_after,1.0965036644723161,False
QA,ORBFH,10,9,61b19084fd3159f34938d4d38536d0e23b2c41761005ddc84af3fe30835a54ed,q_after,0.36675745122930176,False
QA,ORBFH,10,9,93f5330df70c8aded8099a1f83c0c4850bc73f6a92d3c731fa60b9c9e63576e9,distance_from_own_immediate_activation,76.709117181623256,False
QA,ORBFH,10,9,afbfe5b2f15d579c6b1520c6a4a99cfde6e47988b8b800730b7f7040064cb94c,distance_from_own_immediate_activation,36.705402697487003,False
QA,ORBFH,10,10,fc450e4868d498e845e7c575ebec0dd5c068b053ec5f3a9d25e2656a4df55261,q_after,0.18269465979330582,False
QA,ORBFH,10,10,533a825d82a29fa7292590b905b923b441c683ed86a219d04fc4019037146c5a,q_after,0.1758295312170855,False
QA,ORBFH,10,10,498726f516ca2b5b6c3abb41abe5aabe486467b0175f90d10eb394571795ce5a,distance_from_own_immediate_activation,0,False
QA,ORBFH,10,10,9894445f110df76e317bb1ab36bffa15c2e90d4335205e958131010a783cf63d,distance_from_own_immediate_activation,0,False
