cell,arm,batch,action_geometry_status,actual_reduction,actual_transition_norm_mean,applied_update_frobenius,applied_update_frobenius_squared,build_identity,built_state_version,coefficient_u,command_norm_mean,command_reference_state_version,direction_frobenius,direction_frobenius_squared,discretization_defect,entry_sublevel_violation,euler_alpha,factor_rank,g,keys_sha256,layer,model_error_norm_mean,native_creg_action_status,potential_after,potential_before,predicted_reduction,predicted_transition_norm_mean,r,realization_error_norm_mean,residual_denominator,residual_norm_mean_after,residual_norm_mean_before,residual_sha256,resolution_stable_path_increment_frobenius_squared,response_norm_mean,resulting_state_version,semantic_all_strict,semantic_event_count,semantic_request_count,semantic_request_strict_count,semantic_strict_event_count,semantic_tie_count,solver_identity,sweep,virtual_state_identity_sha256,visit_ordinal,writer_command_norm_mean,per_request_D_R0_n,per_request_D_R0_mean,per_request_D_R0_median,per_request_D_R0_q25,per_request_D_R0_q75,per_request_D_R0_p90,per_request_D_R0_max,per_request_D_model_R0_n,per_request_D_model_R0_mean,per_request_D_model_R0_median,per_request_D_model_R0_q25,per_request_D_model_R0_q75,per_request_D_model_R0_p90,per_request_D_model_R0_max,per_request_actual_potential_change_n,per_request_actual_potential_change_mean,per_request_actual_potential_change_median,per_request_actual_potential_change_q25,per_request_actual_potential_change_q75,per_request_actual_potential_change_p90,per_request_actual_potential_change_max,per_request_actual_potential_worsened_n,per_request_actual_potential_worsened_mean,per_request_actual_potential_worsened_median,per_request_actual_potential_worsened_q25,per_request_actual_potential_worsened_q75,per_request_actual_potential_worsened_p90,per_request_actual_potential_worsened_max,per_request_g_n,per_request_g_mean,per_request_g_median,per_request_g_q25,per_request_g_q75,per_request_g_p90,per_request_g_max,per_request_q_res_n,per_request_q_res_mean,per_request_q_res_median,per_request_q_res_q25,per_request_q_res_q75,per_request_q_res_p90,per_request_q_res_max,per_request_r_n,per_request_r_mean,per_request_r_median,per_request_r_q25,per_request_r_q75,per_request_r_p90,per_request_r_max,per_request_response_orthogonal_R0_squared_n,per_request_response_orthogonal_R0_squared_mean,per_request_response_orthogonal_R0_squared_median,per_request_response_orthogonal_R0_squared_q25,per_request_response_orthogonal_R0_squared_q75,per_request_response_orthogonal_R0_squared_p90,per_request_response_orthogonal_R0_squared_max,per_request_writer_command_R0_squared_n,per_request_writer_command_R0_squared_mean,per_request_writer_command_R0_squared_median,per_request_writer_command_R0_squared_q25,per_request_writer_command_R0_squared_q75,per_request_writer_command_R0_squared_p90,per_request_writer_command_R0_squared_max,per_request_zero_command_cross_response_R0_squared_n,per_request_zero_command_cross_response_R0_squared_mean,per_request_zero_command_cross_response_R0_squared_median,per_request_zero_command_cross_response_R0_squared_q25,per_request_zero_command_cross_response_R0_squared_q75,per_request_zero_command_cross_response_R0_squared_p90,per_request_zero_command_cross_response_R0_squared_max
QA,JAC,9,FROBENIUS_ONLY_CREG_NOT_BOUND,0.029135885501687921,11.442068505695461,7.4054738674710956,54.841043201797305,53be889300b0bd42cc7693a98db3bf35923c048a3c771f6a89d9027c58fe2a35,8,0.9706114272393771,9.7368199912989226,8,30.518799427424092,931.39711849134108,0,0,0.24265285680984428,100,0.16128711041543869,b254387efc3e14fbe74b750cf4abcf105806f6d747da2149e8dd94d33eb22ea8,8,0.42027614365997928,TELEMETRY_WITHHELD,0.035237742802119464,0.064373628303807384,0.034244680845297117,11.150861633426224,0.16617062800730992,3.1236029732789423,1,28.879488648154201,40.126540687021702,7277ad11c8bd4defb5375dc4024f13d2ce3f7108883c976b60a9ab8bc87bcc1b,219.36417280718925,45.953966847535057,11,False,600,100,60,515,0,efbadb7ae458c79d3460eb2947d9c3ecd1e83e7bc31bf421353197b60cd0385d,2,61ad63a161a707f47fa20e68e241ea7ec966eb8aab6ae90d7d841f6169667950,14,11.25429037423492,100,0.001219982554518412,0.00057410024488811491,0.0004460475892621144,0.00067298357567428747,0.0008097963759171314,0.06450138139315259,100,1.5915182695815476e-05,1.1379785782214108e-05,6.6535339781214435e-06,2.2356937216676324e-05,3.5473792321423312e-05,6.4609561339883299e-05,100,-0.029135885501687917,-0.029325504901069714,-0.032346302299136279,-0.026479008203463578,-0.023170172251058021,-0.00027248665610565229,100,0,0,0,0,0,0,100,0.16128711041543869,0.1626535887858348,0.14593700075989974,0.18027149612564697,0.19279585886428288,0.21304035711310643,100,0.25195081277957204,0.24432146992550013,0.23139302360363284,0.25887862885270041,0.27359484538825946,1.0474558739683681,100,0.16617062800730995,0.16846149252888809,0.14960902618956343,0.18667426806499063,0.19672030681744238,0.21344249821646555,100,0.0042233267768208129,0.004018545317526814,0.0033200374190959885,0.0048581899938567666,0.0062304424788364758,0.014964166684301046,100,0.0098781295195316064,0.0093443578388491579,0.0083835219059192438,0.01022941702964607,0.011402880335769432,0.064656436532880848,0,,,,,,
QA,JAC,9,FROBENIUS_ONLY_CREG_NOT_BOUND,0,0,0,0,a3ba072d06e8093354b75e87280f8a14ffcd72ce64ae305ce9db2e1288357893,11,0,0,11,91.878803971205869,8441.7146191792763,0,0,0,100,-0.017574595760594693,2617da75966b4f15868b9d00bbaf7b86e1f38bf48a299da88f1576f4256b265c,4,0,TELEMETRY_WITHHELD,0.035237742802119464,0.035237742802119464,-0,0,0.14344041647498873,0,1,28.879488648154201,28.879488648154201,f07ab54915015fbd61eac69869791d6f60e17859396e4d84eb3cba9158269546,0,40.254753496101699,11,False,600,100,60,515,0,6386b523cdf5e0e2f96a4da194adc77058c304af90cdd274df2c184cf1b626c4,3,61ad63a161a707f47fa20e68e241ea7ec966eb8aab6ae90d7d841f6169667950,15,0,0,,,,,,,0,,,,,,,100,0,0,0,0,0,0,100,0,0,0,0,0,0,100,-0.017574595760594693,-0.0051002183651604818,-0.011333556645411016,0.0023414527449530723,0.0056020249919653646,0.026125781482386336,100,0.25195081277957204,0.24432146992550013,0.23139302360363284,0.25887862885270041,0.27359484538825946,1.0474558739683681,100,0.14344041647498873,0.11863567800097413,0.084181285421267682,0.15812659027340342,0.2080087468813609,1.6185553865059505,100,0.12771193686418708,0.11702789583806786,0.082461563794693354,0.1561808570414995,0.20428153089661163,0.44397159287439941,100,0,0,0,0,0,0,0,,,,,,
QA,JAC,9,FROBENIUS_ONLY_CREG_NOT_BOUND,0,0,0,0,38de38eb9a3a80e6721af0ea2abc7ac0cde9845ac96f0a1666d2c5d86e14a929,11,0,0,11,45.560565182511205,2075.7650997498522,0,0,0,100,-0.00029523900886516846,9d100248bbea32e9c78a762173965e47b3cf66d2f02eb6a801e319a7b609ba06,5,0,TELEMETRY_WITHHELD,0.035237742802119464,0.035237742802119464,-0,0,0.11141785694128123,0,1,28.879488648154201,28.879488648154201,f07ab54915015fbd61eac69869791d6f60e17859396e4d84eb3cba9158269546,0,35.009383323172798,11,False,600,100,60,515,0,99f5dc7528afdd7181fed96ed25e249300884b077012ff514c46b87a73faa2b2,3,61ad63a161a707f47fa20e68e241ea7ec966eb8aab6ae90d7d841f6169667950,16,0,0,,,,,,,0,,,,,,,100,0,0,0,0,0,0,100,0,0,0,0,0,0,100,-0.0002952390088651684,0.0016280573357311473,-0.0029244724644058194,0.0059430523398116379,0.011486295324325848,0.017309593519600579,100,0.25195081277957204,0.24432146992550013,0.23139302360363284,0.25887862885270041,0.27359484538825946,1.0474558739683681,100,0.11141785694128123,0.10104529835040213,0.070532357404945539,0.13832044936860191,0.18795188652788938,0.54097905725407336,100,0.10946591521335609,0.10001384027350768,0.069569179242461018,0.13796305233092199,0.18098838990520474,0.50909532370950639,100,0,0,0,0,0,0,0,,,,,,
QA,JAC,9,FROBENIUS_ONLY_CREG_NOT_BOUND,0.00046711063706265238,1.2291342606851876,1.7259607984295318,2.978940677715507,53f37ee5bc6ee0c8d9261b71ffa8171f60596cbd3aff635a9475c74a8d3d4815,11,0.23859105978143713,1.7225969523932294,11,28.935883850980993,837.28537423746263,0,0,0.059647764945359283,100,0.0093228155573373238,09960e0f6f051bcac3be4b1325bca0b14ea798035797a8c90a0df33a8341bf70,6,0.050133514026980922,TELEMETRY_WITHHELD,0.034770632165056811,0.035237742802119464,0.00048657447211887094,1.2395631774250264,0.03907445470034606,1.9050373829116836,1,28.635959327901436,28.879488648154201,f07ab54915015fbd61eac69869791d6f60e17859396e4d84eb3cba9158269546,11.915762710862028,20.781385142209857,12,False,600,100,55,494,0,c320d4536e13d17868c86186c4731ae6fcc131eea183add7bc833f37fb2d1e2e,3,e050e9e21452f376682670eed9fc1d65b5eb3dc4c1a1cd7c54ee2eb458ab90ba,17,1.7225969523932294,100,0.00032412116250818358,0.00028184444924754764,0.00021203681727433412,0.00034558282595570486,0.00041312952679132517,0.003881380116850229,100,2.2103387714917068e-07,2.0434678825540343e-07,1.0510053261853801e-07,2.986021221766509e-07,4.0840570328261447e-07,6.998541034757186e-07,100,-0.00046711063706264571,-0.00052649046983855165,-0.00070996258552840806,-0.00025457705183598296,-6.9557840620054561e-05,0.0014522120274920516,100,0.089999999999999997,0,0,0,0,1,100,0.009322815557337322,0.010383291555091156,0.0060838499874351134,0.013354042815313938,0.016378178236817718,0.021769071639872302,100,0.24995395538384624,0.24294806149767087,0.22927083784125288,0.2582214378047768,0.2719951105356937,1.0472781817647798,100,0.039074454700346067,0.037397973720439882,0.028332825373713892,0.046441582097495146,0.057345925266547942,0.17683250880361745,100,0.036846389758275755,0.035394261035584663,0.024754436724364236,0.044455510375844123,0.05597845524563045,0.17352347899065715,100,0.00025074162020093126,0.00021237903357949789,0.00019049733157552716,0.00023844096214767574,0.00026632072943727443,0.0039035507003499343,0,,,,,,
QA,JAC,9,FROBENIUS_ONLY_CREG_NOT_BOUND,0.007559276040754636,5.2207484830749857,6.5097316513025874,42.376606171970714,9a733dcaeba3b49dd3a0665e609dcab4010ab46c62fb7b237b9efa53f9a3eaef,11,0.98908920321424687,7.0808794602212251,11,26.326166053164417,693.06701905878651,0,0,0.24727230080356172,100,0.034099633284935343,a43309a463a27cc221692628d9b4ca3ce89aaad9b5a302114aae06132596404c,7,0.40852541997203623,TELEMETRY_WITHHELD,0.027211356124302175,0.034770632165056811,0.0073779079315582181,5.1640078071581863,0.034475791641564418,4.2317251434842529,1,24.589154698672591,28.635959327901436,f07ab54915015fbd61eac69869791d6f60e17859396e4d84eb3cba9158269546,169.50642468788283,20.883891379388999,13,False,600,100,49,475,0,25684b5c1f3275edad4cfa2cde40a3550d1c1ff7574e7b5dda8b3be6b504cf71,3,5cea9a5670d070a091fb97e3e5914685235c9a8b5e83eff51ef101a1a1682940,18,7.1410975146465727,100,0.0021334383248512957,0.0013018350887512556,0.00085528121931943333,0.0018677212818130815,0.0025651654090552102,0.067092596690617581,100,1.658378857872557e-05,1.2526236439176701e-05,8.6719827945838473e-06,1.8630917734404309e-05,2.8980762418065188e-05,0.00011781615971825755,100,-0.0075592760407546412,-0.007636030105199876,-0.0089031731893729725,-0.0058754073634146777,-0.005223505792970499,6.2298114183692983e-05,100,0.01,0,0,0,0,1,100,0.034099633284935343,0.034177781636914248,0.027350958811988946,0.039624316487367556,0.043985269823652966,0.056874966957978529,100,0.21620994982027306,0.20910224605328848,0.19398457172566308,0.22265745495935096,0.23949083575995886,1.0473376658121825,100,0.034475791641564411,0.034696000129878272,0.029841132871197499,0.038186848074551055,0.045293618893914471,0.05554166850353031,100,0.013971035601587696,0.012898047030014428,0.0090478912297245993,0.017902116858578614,0.023022485639096878,0.050958539932419743,100,0.0043091241408230964,0.0036498432955298626,0.0032737949587798142,0.0040977309704355834,0.0045768591689414138,0.067084533084311712,0,,,,,,
QA,JAC,9,FROBENIUS_ONLY_CREG_NOT_BOUND,0.010828396738536691,6.8998042340196637,4.8630846944733115,23.649592745620581,d7c0591d5fadbfd0869af5bf6904306f36a810c07b40f46f6c05b2e0a5aac6be,11,0.97521355339399618,5.9949190744064458,11,19.946747776621912,397.87274686417118,0,0,0.24380338834849904,100,0.060929912568219127,4c35a5428f58d7ecffc1eadab639e4fc042529848e8900d214f5bf46aaee0a58,8,0.17004402698030061,TELEMETRY_WITHHELD,0.016382959385765485,0.027211356124302175,0.012998054243920918,6.7732565352129379,0.062478533400368796,2.0696648187468214,1,17.796477228129469,24.589154698672591,f07ab54915015fbd61eac69869791d6f60e17859396e4d84eb3cba9158269546,94.598370982482336,27.781634861347925,14,False,600,100,47,459,0,a59cff9cfe0651bec0e0f7dc0531f5f94c01564d9d94a9cfd77d9d69bc970503,3,639ac46a1c6808b33d403a810457ba4c7cefc9b30449789ea2c9512f2943c87e,19,7.0409170011845319,100,0.00086151473060439932,0.00020673266618626118,0.00018084787369392925,0.00024263748784539681,0.00029717946858125817,0.065089825460714623,100,2.6852695179095116e-06,2.0012711485229498e-06,1.1503709395359603e-06,3.8743406305880777e-06,5.2293852066814204e-06,1.0342794531818469e-05,100,-0.010828396738536692,-0.010760545515943611,-0.012169424412850453,-0.0094784625092316187,-0.0079312141024167546,-0.00022767111517683821,100,0,0,0,0,0,0,100,0.060929912568219127,0.061016182494059698,0.055326618163701338,0.067870988490286763,0.074656463487970781,0.10609486899890273,100,0.15582008878293352,0.14807497777774692,0.13445745537130802,0.16087458720355158,0.17333455528449218,1.0471202624333831,100,0.062478533400368769,0.062314249364744514,0.056787762213614881,0.069068777483416194,0.077029985922470623,0.10987935925037511,100,0.0014475857972406365,0.0013183973945686245,0.00098347654203577569,0.0018375080649013398,0.0024523714873706782,0.0052805291502445294,100,0.0041890691400976766,0.0035481562854402576,0.0031825849017967445,0.0039835655276704279,0.0044493448930347417,0.065215514439834255,0,,,,,,
QA,JAC,10,FROBENIUS_ONLY_CREG_NOT_BOUND,0.023358233740719547,9.6946911497683708,5.461219392619161,29.824917254319598,01eb5b86f3cdcc93685d42f7295005ca599728dfb424d370ea9b8ad267eae142,0,0.18248165968543559,5.5869139107638057,0,119.70998953063638,14330.481593425071,0,0,0.045620414921358897,100,0.57914338291170875,a6d1eb27ddce53d47f935af7a47e600f54cbbeed45916b1418cef592a4678ab7,4,2.0820087290932392,TELEMETRY_WITHHELD,0.47664181730765998,0.50000005104837952,0.023118166248967641,9.6762329621262637,3.1737073408365757,9.4095693558566236,1,119.54920723088482,122.46521357577512,67107286f7cb8c1610dbbb735d64fb6d9eae053ef00aceba15802f62e4ded576,119.29966901727839,212.10313161066023,1,False,600,100,1,25,0,043ccaae0fcda6e9d8107de57725f4948d2f1188b9932076968659f353bf2495,0,6e66a40230ffe167fb99adc05f6c4ff10dcf204dc8e34fdc0d22621a35d64484,0,5.5869139107638057,100,0.0062783076476628733,0.0054146472525380728,0.0039261709976342934,0.0076257962100960428,0.010788741418290528,0.016031638591218266,100,0.0003336852944756978,0.00016826374071977939,8.9433233666647401e-05,0.00038643388331535184,0.00073940579242843835,0.0024566756024958941,100,-0.023358233740719506,-0.023400775530855594,-0.025841256540079648,-0.021189367368636476,-0.018086418646494837,-0.01434556687544516,100,0,0,0,0,0,0,100,0.57914338291170886,0.58119771393239339,0.52737719164373431,0.64399746342356878,0.68568420744925662,0.84350569524364594,100,0.97635426088816235,0.97631868363821261,0.97381508975369013,0.97858216656779407,0.98174693533103385,0.98555041085410133,100,3.1737073408365757,2.7363781088791561,2.1090514254705668,3.9749673078519341,5.5733561787928361,7.7056913547484083,100,2.8307086740313565,2.4221125927920539,1.7275445394575977,3.6088323938833438,5.2072226498664591,7.475001637441621,100,0.0020812225103104993,0.0020812224355697901,0.0020812212349127484,0.0020812237459269878,0.0020812252349352734,0.0020812267630524644,0,,,,,,
QA,JAC,10,FROBENIUS_ONLY_CREG_NOT_BOUND,0.022893653662640956,10.48299937784696,7.1589946218946698,51.251203996316804,01a3339061c029da234b3c0e78d7a2ad8fc7480821772afae39cda0a97d8df51,0,0.20256876687289468,6.0542339491229136,0,141.36423363601173,19983.84655149691,0,0,0.050642191718223671,100,0.6335708056799576,aaa818981b635e908d8df8fb9b94fe928a3b7d6d5ca5886e59b692759a4a0225,5,5.2512967533371375,TELEMETRY_WITHHELD,0.45374816364501902,0.47664181730765998,0.028074737432274614,10.588515513518974,3.1276825912530866,10.278854536961967,1,116.6004642500362,119.54920723088482,67107286f7cb8c1610dbbb735d64fb6d9eae053ef00aceba15802f62e4ded576,205.00481598526721,209.08485632701456,2,False,600,100,3,80,0,f65517e4abd86e9c3a3d736192d2a7985550d95eb1ab1aa2df4efcc7a338b7cc,0,fb3c89f818a41cdde8cb8745e7e221a9f16517646676e09f9af7b4f0f21eb720,1,6.2019069036411132,100,0.0075416282944468591,0.0071875916521882931,0.0048237533324424712,0.0095246415592741759,0.011640947653327868,0.01774859039312647,100,0.0020142159927731625,0.0013905051954385037,0.00072464918575119931,0.00256335640412126,0.0046455266761276778,0.01227567239501693,100,-0.022893653662640959,-0.022639676040466447,-0.026337137052834185,-0.019550139369141024,-0.016777346548468079,-0.010255750748531217,100,0,0,0,0,0,0,100,0.6335708056799576,0.63418992375738226,0.57739931097445119,0.70588327940687845,0.74634994685485168,0.87769369552114562,100,0.95258539206607196,0.95236784108538308,0.94690477082057622,0.95815502829054444,0.96432105043684635,0.97292889515135783,100,3.1276825912530866,3.012540083845336,1.9714040248762712,3.934038654872817,4.9434117296545681,7.7622798492355116,100,2.8419980707856478,2.6179203610309321,1.6002810426510123,3.6944235186105305,4.7154481655894305,7.5987637231180081,100,0.0025646319090180808,0.002564631817114635,0.002564630340195816,0.0025646334278103373,0.0025646352683416133,0.0025646371548875019,0,,,,,,
QA,JAC,10,FROBENIUS_ONLY_CREG_NOT_BOUND,0.051794088448898268,15.088576219803381,8.1553587752451673,66.509876752968353,73c6ba5c59ad55bae303866b44b5430de0b39977963711a7cce7a3f41595cf13,0,0.37194865270436089,10.842346590349679,0,87.704135675171926,7692.0154145289653,0,0,0.092987163176090223,100,0.7858931014755387,c89b567ad7d9112196a9590ad1750e91269c5d1fc950b59200f818933b6b0f7d,6,9.3254105157628473,TELEMETRY_WITHHELD,0.40195407519612075,0.45374816364501902,0.063943223807635854,16.238733141524055,2.1129075095755132,13.40211385936364,1,109.70271932440617,116.6004642500362,67107286f7cb8c1610dbbb735d64fb6d9eae053ef00aceba15802f62e4ded576,266.03950701187347,174.63413544526469,3,False,600,100,18,278,0,34e739978ed3a88d38b86f044554ae74bacd3fd92d02526d97356035ae28dce8,0,5ae94737f0e21d793ea80e7ce208da49993a587415f9e66bd678805b11e44802,2,11.387693003562891,100,0.012747515771511181,0.011896132426445841,0.0096955466033430276,0.01464002664940608,0.018903225866308278,0.027292246336163669,100,0.0057900057303949693,0.0050564504761818592,0.0032442036674076454,0.0075104679767463278,0.01039133310081365,0.016798913272727676,100,-0.051794088448898261,-0.051523507223700776,-0.056030163227582891,-0.04807503056896463,-0.045596109724939618,-0.025099565068021787,100,0,0,0,0,0,0,100,0.78589310147553859,0.78584968861335902,0.73300014110003353,0.84704819112029883,0.9069888294211863,1.0339831640430344,100,0.89648822016747909,0.89661780386810475,0.88640072202955877,0.90772282577608976,0.91374114731625322,0.94509548633396923,100,2.1129075095755132,2.0073303813631758,1.6203048506419169,2.4577337624688242,2.9779644417975111,4.0918167640868708,100,1.6545595458111431,1.5811106371836503,1.1738290141389225,1.9103215765931008,2.484281856334825,3.5708064416430014,100,0.0086466137105144694,0.0086466134027780115,0.0086466084140467778,0.0086466188366663508,0.0086466250186483396,0.0086466313950685925,0,,,,,,
QA,JAC,10,FROBENIUS_ONLY_CREG_NOT_BOUND,0.086087501184096082,18.308993169625357,15.089346274337702,227.68837098686907,9554b71bb9fffaf9e0ef5a94343903c2795b220381ff99f8dc239e1d18c3ad06,0,0.59966691170005748,16.446272226727807,0,100.65151823407672,10130.728122824677,0,0,0.14991672792501437,100,0.94274439033852475,ee3699e02d942b0fda872fde5810890b9b9635ccd72714815d8a7e9c76f24876,7,12.261118716933431,TELEMETRY_WITHHELD,0.31586657401202467,0.40195407519612075,0.12366650998556239,22.815517366080375,1.5721134048664476,13.190437413278559,1,97.370578643783958,109.70271932440617,67107286f7cb8c1610dbbb735d64fb6d9eae053ef00aceba15802f62e4ded576,910.7534839474763,152.18794043046583,4,False,600,100,59,484,0,4abbd2e7a152c095dacfdbfd1e1911a79e641a6c7c60c35b318f09e902dd8596,0,0a0bcdf100eba42d2b0c3dab5dd6b3da63fadf7b512afe29a797882f00a36dec,3,18.359583547565396,100,0.01281477342223839,0.011723102087103379,0.0095667198472759937,0.015534805319131782,0.01922901585330989,0.024391073319608551,100,0.0098603696620603691,0.0092780260978220057,0.0067825106963540641,0.013028456102103783,0.016115385112701101,0.021189127862398575,100,-0.086087501184096096,-0.087031845627330351,-0.091121912702275404,-0.083165223276483083,-0.075239453850934529,-0.065756581977663806,100,0,0,0,0,0,0,100,0.94274439033852464,0.9409066125280735,0.90503405677489468,0.98920353466750754,1.0321316340101514,1.1297180505405111,100,0.79453500174822789,0.79344246190548362,0.78055144194728021,0.80801289415137567,0.82167131108636493,0.87274985782497527,100,1.5721134048664476,1.5402003893578033,1.4028212924207066,1.6886262390404909,1.9150842178740268,2.3028782732464879,100,0.88753316226236256,0.87171166669994293,0.72699500847954979,1.0030584618889613,1.1775726466524858,1.5996632596855833,100,0.022475026243580477,0.022475025480311009,0.022475012449720038,0.022475039601482328,0.022475055623097869,0.022475072229998179,0,,,,,,
QA,JAC,10,FROBENIUS_ONLY_CREG_NOT_BOUND,0.11143429097520752,20.237333529845777,24.408508779904341,595.77530085866738,6a3e5f81458d6b2dd23cea47390d7e81c3332efada121325c7fffc28a74ab205,0,0.9537329885187753,23.216382726174018,0,102.3704079600423,10479.700425905492,0,0,0.23843324712969383,100,1.0374877207559499,a8ad5d6070d844466c35bbccbecb7a6669a6c88e298f45060bc5dc1b7cc85b2c,8,10.984074280678367,TELEMETRY_WITHHELD,0.20443228303681715,0.31586657401202467,0.21645012035239791,30.285374765185917,1.0878177993688281,9.5778397809228188,1,78.978639848675869,97.370578643783958,67107286f7cb8c1610dbbb735d64fb6d9eae053ef00aceba15802f62e4ded576,2383.1012034346695,127.01825689891804,5,False,600,100,83,573,0,30142e273ac6652705cfb5bf80ae963fcbb124345e245e29ba9fdf4e5d704ff0,0,3b98ef528e9d2ff535034b4960526451a57627eabaf443e39c4ef4b7856a97a0,4,29.19977788843206,100,0.0065364984136858824,0.0058300694130665387,0.0047138405030137821,0.0080799831784564742,0.0099086830772242354,0.016061421819519028,100,0.0078106389124567412,0.0068589673871624823,0.0038754807451583189,0.010973411530966001,0.014748190411102776,0.024756460859544013,100,-0.11143429097520752,-0.11171057925418788,-0.12321423976766981,-0.1010621661163391,-0.085690271367730178,-0.068385263261378282,100,0,0,0,0,0,0,100,1.0374877207559501,1.0416933751931508,1.0151875813421525,1.0641922495989322,1.1063996433116763,1.1921510509748037,100,0.63797148795695324,0.63716071660668128,0.61109976575616465,0.66197364174634787,0.69129973332910999,0.7905199477627104,100,1.0878177993688281,1.0888958526151895,1.0317328411957241,1.13916289412425,1.2315626354346823,1.4352316004103802,100,0.13099753965782077,0.11952488050247206,0.096968984665814398,0.1560152312945014,0.18774224844396689,0.28200409223541339,100,0.056850416628331596,0.056850414467424372,0.056850381725831622,0.056850450453681499,0.056850491078624395,0.056850532849394904,0,,,,,,
QA,JAC,10,FROBENIUS_ONLY_CREG_NOT_BOUND,0,0,0,0,dcd3786ab51d7e2225e7783a09732d3f905b59f9f15bfebcea25749d620bee51,5,0,0,5,77.880395777470355,6065.3560464554221,0,0,0,100,-0.076755784263995222,a6d1eb27ddce53d47f935af7a47e600f54cbbeed45916b1418cef592a4678ab7,4,0,TELEMETRY_WITHHELD,0.20443228303681715,0.20443228303681715,-0,0,0.68325094290466337,0,1,78.978639848675869,78.978639848675869,071af69df076ab4549ce0428546fc4bbd6e23be0f062ed038d59076480463638,0,97.390234218002803,5,False,600,100,83,573,0,a650fd2b766060c597ef3b4bccb6bfa83da967aaecdff246a929beb67f24d957,1,3b98ef528e9d2ff535034b4960526451a57627eabaf443e39c4ef4b7856a97a0,5,0,0,,,,,,,0,,,,,,,100,0,0,0,0,0,0,100,0,0,0,0,0,0,100,-0.076755784263995208,-0.067937218452956472,-0.12832724568298182,-0.014400648188984341,0.017060615621318991,0.35070934984962138,100,0.63797148795695324,0.63716071660668128,0.61109976575616465,0.66197364174634787,0.69129973332910999,0.7905199477627104,100,0.68325094290466326,0.53850305586529534,0.39810143627232125,0.86347261458616265,1.2359996193546052,2.6225444618617479,100,0.64969942666441849,0.52182674374106819,0.39333055630973796,0.81911089299463691,1.1849280467251575,2.2565880818616963,100,0,0,0,0,0,0,0,,,,,,
QA,JAC,10,FROBENIUS_ONLY_CREG_NOT_BOUND,0,0,0,0,8cc23d08965d3e3d530405f6f6bdac7233be9d0af7d64daea5ea5fadf6201f11,5,0,0,5,97.233062130359031,9454.2683712462585,0,0,0,100,-0.050829724083279862,1522b3b44e2ea5a16d003ff3124e920a455370f82176b445a1731191e7adc237,5,0,TELEMETRY_WITHHELD,0.20443228303681715,0.20443228303681715,-0,0,0.65306015022951025,0,1,78.978639848675869,78.978639848675869,071af69df076ab4549ce0428546fc4bbd6e23be0f062ed038d59076480463638,0,95.016851411767306,5,False,600,100,83,573,0,4a040c1a9ba7e041bbfcacefcadcfc6dc0e6717e3a147c41e7dcc65fd9d8f1df,1,3b98ef528e9d2ff535034b4960526451a57627eabaf443e39c4ef4b7856a97a0,6,0,0,,,,,,,0,,,,,,,100,0,0,0,0,0,0,100,0,0,0,0,0,0,100,-0.050829724083279862,-0.049018593212672726,-0.092056760906236393,-0.0035248454691559333,0.035312850070826456,0.53217446471485808,100,0.63797148795695324,0.63716071660668128,0.61109976575616465,0.66197364174634787,0.69129973332910999,0.7905199477627104,100,0.65306015022951014,0.57996639377184289,0.36967214262546017,0.88275780621240585,1.1509862651857077,1.6331053936156359,100,0.62967078898258177,0.55083632393948179,0.36011911403136887,0.84034127955654581,1.0923060462101424,1.5385846413903825,100,0,0,0,0,0,0,0,,,,,,
QA,JAC,10,FROBENIUS_ONLY_CREG_NOT_BOUND,0.0066736816742637151,5.0516754436398035,3.4954827296759707,12.218399513462975,5b24691dd89fa3cb35eeef92f8695c4607ce8a865ed0326fb819f12f37ff55f4,5,0.27266423292710185,5.383662291051194,5,51.27893295209725,2629.5289647056852,0,0,0.068166058231775462,100,0.10644271300972445,a34ad9781e38280d6045e5adb3bc5cc4e51c323c304d935f8f695f0aeb185f43,6,0.64353019628774366,TELEMETRY_WITHHELD,0.19775860136255344,0.20443228303681715,0.0063488076516979106,5.0641003302875518,0.39038018249420503,6.2827444574979303,1,77.711735048646446,78.978639848675869,071af69df076ab4549ce0428546fc4bbd6e23be0f062ed038d59076480463638,48.8735980538519,74.290647248156276,6,False,600,100,85,575,0,4638798d6c50e49073b54d8abd6a129b7ce4c7365a682da7ec38782474574e1a,1,da71d8f500eba58fa9552433e611efa7864aff848d03546d22e596daa76e130f,7,5.383662291051194,100,0.0026708365886969534,0.0026220699396292419,0.0020352482598550558,0.003173867249407397,0.003613915862185367,0.005522860338505021,100,2.8899246980715578e-05,2.114576365465297e-05,1.1227990705588619e-05,3.7579803928093598e-05,6.1686081188429967e-05,0.00014012107812656562,100,-0.0066736816742636916,-0.0067663941860227946,-0.0084206718967278875,-0.005128318676770661,-0.0033871690531501351,0.001105262275021433,100,0.029999999999999999,0,0,0,0,1,100,0.10644271300972447,0.10826267648327792,0.085217597786037491,0.13382203465067669,0.14585817935989645,0.37143066311798129,100,0.62739856041230768,0.62572930931969717,0.59894504968946138,0.65502700602213726,0.68319247038692876,0.76043451880031143,100,0.39038018249420509,0.35678971886564992,0.27693648771188173,0.46713997536568957,0.58342400566682961,1.1494915007408397,100,0.35745917144468253,0.32509103404721079,0.24103697456734519,0.42970545537683219,0.53897239191328949,1.0547929341034266,100,0.001899834600618106,0.0018864208921247944,0.0017352447236216625,0.0020361922584886945,0.002220594009029232,0.002903768469628123,0,,,,,,
