cell,arm,batch,dynamic_layer_visit_count,factor_build_count,history_append_count,native_compute_z_bypassed_with_shared_fixed_z,native_creg_action_status,physical_write_count,resolution_stable_path_frobenius_squared,schema,sum_step_action_frobenius_squared,terminal_net_frobenius,terminal_net_frobenius_squared,status,first_hit_prefix,semantic_request_strict,semantic_ties,batch_net_actual_frobenius,W0_net_actual_frobenius,native_action_status,anchor_active_request_count,anchor_zero_request_count,anchor_zero_semantic_miss_count,anchor_zero_semantic_miss_policy,first_hit,jvp_call_count,key_capture_count,materialization_count,nonzero_action_visit_count,physical_euler_path_frobenius_length,resolution_stable_path_frobenius,step_count,terminal_capture_count,terminal_status,zero_action_visit_count,first_V,final_V,u_zero,u_interior,u_one,defect_count,defect_sum,defect_max,entry_crossing_count,entry_violation_max
QM,O,9,0,5,0,True,TELEMETRY_WITHHELD,1,4768.7206596684864,orbode.official-bypass.v1,4768.7206596684864,69.055924146075157,4768.7206596684864,TERMINAL_VALID,,7,0,69.0559241461998,222.56094520053517,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QM,O,10,0,5,0,True,TELEMETRY_WITHHELD,1,3900.6751012991522,orbode.official-bypass.v1,3900.6751012991522,62.455384886326271,3900.6751012991522,TERMINAL_VALID,,51,0,62.45538488645191,232.10414955132731,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QM,QCL,1,,20,0,,TELEMETRY_WITHHELD,1,3160.1941912341763,orbode.arm-telemetry.v1,790.04854780854407,51.134450500522291,2614.7320279903643,HORIZON_SEMANTIC_MISS,,97,0,51.134450500645237,51.134450500645237,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,108.81941081343524,56.215604517199459,20,20,HORIZON_SEMANTIC_MISS,0,0.50000012787261139,0.032326246623170844,0,0,20,1,0.00019331040903425994,0.00019331040903425994,0,0
QM,QCL,2,,20,0,,TELEMETRY_WITHHELD,1,4032.6985485436112,orbode.arm-telemetry.v1,1008.1746371359028,57.764167781265165,3336.6990794621524,HORIZON_SEMANTIC_HIT_OBSERVED,10,100,0,57.76416778137402,77.358019818935361,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,118.99383748844735,63.503531780079847,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000009748366536,0.030346293960302129,0,0,20,1,0.00048431757213017457,0.00048431757213017457,0,0
QM,QCL,3,,20,0,,TELEMETRY_WITHHELD,1,3645.1151473244058,orbode.arm-telemetry.v1,911.27878683110146,55.265436538589057,3054.2684758008145,HORIZON_SEMANTIC_HIT_OBSERVED,15,100,0,55.265436538704378,95.426185667487019,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,116.38491310828334,60.374789004388298,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000000183651094,0.036004586592209425,0,0,20,1,0.00011965664611866822,0.00011965664611866822,0,0
QM,QCL,4,,20,0,,TELEMETRY_WITHHELD,1,3265.2187846781517,orbode.arm-telemetry.v1,816.30469616953792,52.027319719121138,2706.8419971556514,HORIZON_SEMANTIC_HIT_OBSERVED,10,100,0,52.027319719237241,108.52475337781699,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,108.13385508425962,57.14209293225224,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000002082907069,0.03182671206395226,0,0,20,1,0.00010510761187949857,0.00010510761187949857,0,0
QM,QCL,5,,20,0,,TELEMETRY_WITHHELD,1,2857.9795031894664,orbode.arm-telemetry.v1,714.4948757973666,48.380267625565423,2340.6502955213341,HORIZON_SEMANTIC_HIT_OBSERVED,10,100,0,48.380267625681398,119.19438959112098,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,101.52724632733522,53.460073916797633,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000003056334386,0.03131049877704329,0,0,20,1,0.00016584098683873616,0.00016584098683873616,0,0
QM,QCL,6,,20,0,,TELEMETRY_WITHHELD,1,3503.916391555937,orbode.arm-telemetry.v1,875.97909788898426,54.633842486582267,2984.856744848682,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,9,98,0,54.633842486700004,130.84960179690668,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,114.53794852583735,59.193888126697146,20,20,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,0,0.49999998190997558,2687688.0741298096,0,0,20,16,2993256.2888142397,817303.84129698959,20,2926868.120944154
QM,QCL,7,,20,0,,TELEMETRY_WITHHELD,1,2637.3000332832153,orbode.arm-telemetry.v1,659.32500832080382,46.386000539299694,2151.6610460319116,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,10,99,0,46.386000539417935,138.74666889841902,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,98.771737843056755,51.354649578039329,20,20,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,0,0.5000000330259301,0.030227898179117148,0,0,20,1,0.00016336334624979937,0.00016336334624979937,0,0
QM,QCL,8,,20,0,,TELEMETRY_WITHHELD,1,2603.814397768399,orbode.arm-telemetry.v1,650.95359944209974,46.638282964134568,2175.1294378426846,HORIZON_SEMANTIC_MISS,,93,0,46.638282964252127,146.76000038573562,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,97.618685255884259,51.027584675040217,20,20,HORIZON_SEMANTIC_MISS,0,0.49999993940648269,0.03545279728693105,0,0,20,1,0.00022795999967065161,0.00022795999967065161,0,0
QM,QCL,9,,20,0,,TELEMETRY_WITHHELD,1,2458.2440699113013,orbode.arm-telemetry.v1,614.56101747782532,45.57906143119969,2077.4508409490754,HORIZON_SEMANTIC_MISS,,78,0,45.579061431321811,154.23608388901241,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,97.954375661298698,49.580682426841413,20,20,HORIZON_SEMANTIC_MISS,0,0.49999990651122467,0.037310107460069492,0,0,20,1,1.9821641161210657e-06,1.9821641161210657e-06,0,0
QM,QCL,10,,20,0,,TELEMETRY_WITHHELD,1,2046.1157408227918,orbode.arm-telemetry.v1,511.52893520569796,41.146291092036336,1693.0172706305884,HORIZON_SEMANTIC_MISS,,86,0,41.146291092156943,160.22888563137278,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,87.83738051836815,45.234010885867633,20,20,HORIZON_SEMANTIC_MISS,0,0.5000000133212501,0.031352602306899124,0,0,20,0,0,0,0,0
QM,NQFIX,1,,20,0,,TELEMETRY_WITHHELD,1,32598.062172188085,orbode.arm-telemetry.v1,8149.5155430470213,134.50087099125361,18090.484297405848,HORIZON_SEMANTIC_MISS,,96,0,134.5008709913613,134.5008709913613,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,236.87234863643283,180.54933445512361,20,20,HORIZON_SEMANTIC_MISS,0,0.50000012787261139,0.0026785297224829101,0,0,20,1,0.001306496476171713,0.001306496476171713,0,0
QM,NQFIX,2,,20,0,,TELEMETRY_WITHHELD,1,43818.746173402782,orbode.arm-telemetry.v1,10954.686543350696,150.09982806634966,22529.958385547729,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,6,99,0,150.09982806643777,201.62025350913001,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,251.33797660248612,209.32927691415452,20,20,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,0,0.5000000445612881,0.0017229755808451811,0,0,20,0,0,0,0,0
QM,NQFIX,3,,20,0,,TELEMETRY_WITHHELD,1,41278.497976977538,orbode.arm-telemetry.v1,10319.624494244385,155.07815948000516,24049.23554770591,HORIZON_SEMANTIC_MISS,,75,0,155.07815948010503,254.07306478840519,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,272.99693279837879,203.17110517240766,20,20,HORIZON_SEMANTIC_MISS,0,0.5000000348406346,0.0055184914066578571,0,0,20,0,0,0,0,0
QM,NQFIX,4,,20,0,,TELEMETRY_WITHHELD,1,37799.882854584779,orbode.arm-telemetry.v1,9449.9707136461948,142.9366355207473,20430.881773990961,HORIZON_SEMANTIC_MISS,,95,0,142.93663552084786,290.93216845999331,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,240.50690366238646,194.42191968650238,20,20,HORIZON_SEMANTIC_MISS,0,0.50000007480353237,0.0017802880669808368,0,0,20,0,0,0,0,0
QM,NQFIX,5,,20,0,,TELEMETRY_WITHHELD,1,34337.24781423364,orbode.arm-telemetry.v1,8584.3119535584101,134.35162217567955,18050.358381236547,HORIZON_SEMANTIC_MISS,,85,0,134.35162217578707,321.31442077821623,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,226.15903455109651,185.30312413511447,20,20,HORIZON_SEMANTIC_MISS,0,0.50000001720631926,0.00167404854229137,0,0,20,0,0,0,0,0
QM,NQFIX,6,,20,0,,TELEMETRY_WITHHELD,1,42158.82144901844,orbode.arm-telemetry.v1,10539.70536225461,169.23543510572341,28640.632495423517,HORIZON_SEMANTIC_MISS,,6,0,169.235435105817,364.63575113295929,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,289.6954415502446,205.32613435463699,20,20,HORIZON_SEMANTIC_MISS,0,0.50000002157248469,0.0061848311127540648,0,0,20,0,0,0,0,0
QM,NQFIX,7,,20,0,,TELEMETRY_WITHHELD,1,39077.678459761431,orbode.arm-telemetry.v1,9769.4196149403579,140.37939024374046,19706.373205204374,HORIZON_SEMANTIC_MISS,,19,0,140.37939024385213,389.89963842665139,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,240.52291393505652,197.68074883448168,20,20,HORIZON_SEMANTIC_MISS,0,0.50000004290010192,0.0012048546932557544,0,0,20,0,0,0,0,0
QM,NQFIX,8,,20,0,,TELEMETRY_WITHHELD,1,41496.719708114739,orbode.arm-telemetry.v1,10374.179927028685,163.43062376465102,26709.568784102914,HORIZON_SEMANTIC_MISS,,2,0,163.43062376475885,424.70041120105031,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,293.22361434700264,203.70743655574958,20,20,HORIZON_SEMANTIC_MISS,0,0.50000005505520262,0.011339193545223378,0,0,20,3,0.0074886063459553079,0.003926674247724686,0,0
QM,NQFIX,9,,20,0,,TELEMETRY_WITHHELD,1,71290.675850240805,orbode.arm-telemetry.v1,17822.668962560201,209.34321157015418,43824.580230506341,HORIZON_SEMANTIC_MISS,,2,0,209.34321157027182,473.11956048343916,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,367.59393411377607,267.00313827788767,20,20,HORIZON_SEMANTIC_MISS,0,0.5000000552807371,0.0049573901315938841,0,0,20,0,0,0,0,0
QM,NQFIX,10,,20,0,,TELEMETRY_WITHHELD,1,63418.284614287695,orbode.arm-telemetry.v1,15854.571153571924,171.75838414010434,29500.942522419646,HORIZON_SEMANTIC_MISS,,2,0,171.75838414020737,502.77863775681595,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,285.56899275231757,251.82987236284677,20,20,HORIZON_SEMANTIC_MISS,0,0.50000001057468768,0.00037074580621520632,0,0,20,0,0,0,0,0
QM,ORBFH,1,,20,0,,TELEMETRY_WITHHELD,1,4294.4066558745344,orbode.arm-telemetry.v1,1073.6016639686336,53.146425968445243,2824.5425932194312,HORIZON_SEMANTIC_MISS,,98,0,53.146425968576807,53.146425968576807,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,119.25883416059567,65.531722515698718,20,20,HORIZON_SEMANTIC_MISS,0,0.50000012787261139,0.0097250645457385605,0,12,8,0,0,0,0,0
QM,ORBFH,2,,20,0,,TELEMETRY_WITHHELD,1,5158.1842205259927,orbode.arm-telemetry.v1,1289.5460551314984,55.750227859713561,3108.0879064099822,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,8,99,0,55.750227859837466,77.28582672867006,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,19,122.71297643562727,71.820500001921403,20,19,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,1,0.50000010434836928,0.0084550006087677453,1,11,8,0,0,0,0,0
QM,ORBFH,3,,20,0,,TELEMETRY_WITHHELD,1,5289.3563644314781,orbode.arm-telemetry.v1,1322.3390911078695,59.265705435030988,3512.4238407118614,HORIZON_SEMANTIC_MISS,,99,0,59.265705435154665,97.716513777616811,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,133.19683509406607,72.727961365842489,20,20,HORIZON_SEMANTIC_MISS,0,0.5000000226477761,0.01278119161192242,0,12,8,0,0,0,0,0
QM,ORBFH,4,,20,0,,TELEMETRY_WITHHELD,1,5071.7835729611616,orbode.arm-telemetry.v1,1267.9458932402906,55.369913929307039,3065.8273685388699,HORIZON_SEMANTIC_HIT_OBSERVED,5,100,0,55.36991392942771,112.51175736155837,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,120.43794080359477,71.216455773656421,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000012750236922,0.0085964509888284274,0,13,7,0,0,0,0,0
QM,ORBFH,5,,20,0,,TELEMETRY_WITHHELD,1,4078.3613684712705,orbode.arm-telemetry.v1,1019.5903421178176,49.810960248611856,2481.1317608887907,HORIZON_SEMANTIC_HIT_OBSERVED,9,100,0,49.810960248729948,123.59038197817235,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,108.90969767751324,63.862049516682994,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000012653489889,0.0093602089776516212,0,12,8,0,0,0,0,0
QM,ORBFH,6,,20,0,,TELEMETRY_WITHHELD,1,4996.613383963966,orbode.arm-telemetry.v1,1249.1533459909915,58.635126484933032,3438.0780579040952,HORIZON_SEMANTIC_MISS,,82,0,58.635126485054421,136.44760849901323,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,129.1012454357502,70.686727070674067,20,20,HORIZON_SEMANTIC_MISS,0,0.50000004352088134,0.013774304725822615,0,12,8,0,0,0,0,0
QM,ORBFH,7,,20,0,,TELEMETRY_WITHHELD,1,3254.380111604692,orbode.arm-telemetry.v1,813.59502790117301,45.607996433788145,2080.0893387044321,HORIZON_SEMANTIC_MISS,,96,0,45.607996433908774,144.55575533382955,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,101.23667648178795,57.047174440148147,20,20,HORIZON_SEMANTIC_MISS,0,0.50000002146860867,0.009134654249943747,0,12,8,0,0,0,0,0
QM,ORBFH,8,,20,0,,TELEMETRY_WITHHELD,1,3247.8562125718308,orbode.arm-telemetry.v1,811.96405314295771,45.690221032219306,2087.5962979730557,HORIZON_SEMANTIC_MISS,,71,0,45.690221032340915,152.28223233193441,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,102.42993823403761,56.989965893759148,20,20,HORIZON_SEMANTIC_MISS,0,0.49999996524651352,0.013793599756482975,0,12,8,0,0,0,0,0
QM,ORBFH,9,,20,0,,TELEMETRY_WITHHELD,1,3481.9237844769145,orbode.arm-telemetry.v1,870.48094611922875,48.96891570416561,2397.9547052416774,HORIZON_SEMANTIC_MISS,,27,0,48.968915704289245,160.61569602357963,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,110.77029133040698,59.007828162684604,20,20,HORIZON_SEMANTIC_MISS,0,0.4999999673224248,0.01451325454553778,0,12,8,0,0,0,0,0
QM,ORBFH,10,,20,0,,TELEMETRY_WITHHELD,1,2503.079427438588,orbode.arm-telemetry.v1,625.76985685964701,40.708893041651663,1657.2139726766352,HORIZON_SEMANTIC_MISS,,56,0,40.708893041774218,166.37214007693234,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,90.895669564147511,50.030784797348403,20,20,HORIZON_SEMANTIC_MISS,0,0.50000005507206224,0.0098646180929190079,0,12,8,0,0,0,0,0
QM,JAC,1,,20,0,,TELEMETRY_WITHHELD,1,4203.6174925906116,orbode.arm-telemetry.v1,1050.9043731476529,45.853833104075164,2102.5740103363796,HORIZON_SEMANTIC_MISS,,96,0,45.853833104202408,45.853833104202408,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,16,107.61018944759385,64.835310538244599,20,16,HORIZON_SEMANTIC_MISS,4,0.50000012787261139,0.01961189171555219,4,9,7,0,0,0,0,0
QM,JAC,2,,20,0,,TELEMETRY_WITHHELD,1,5033.4005285283065,orbode.arm-telemetry.v1,1258.3501321320766,48.331562564397927,2335.9399399163112,HORIZON_SEMANTIC_HIT_OBSERVED,7,100,0,48.331562564515615,66.759196650877485,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,16,113.66556604108554,70.946462410245005,20,16,HORIZON_SEMANTIC_HIT_OBSERVED,4,0.50000001833170549,0.017252509624246577,4,9,7,0,0,0,0,0
QM,JAC,3,,20,0,,TELEMETRY_WITHHELD,1,4600.9087104936561,orbode.arm-telemetry.v1,1150.227177623414,47.471704986992179,2253.5627743720183,HORIZON_SEMANTIC_HIT_OBSERVED,12,100,0,47.471704987115935,82.0571616822983,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,16,114.00910671397013,67.829998603078678,20,16,HORIZON_SEMANTIC_HIT_OBSERVED,4,0.50000003149758487,0.021156565663242359,4,9,7,0,0,0,0,0
QM,JAC,4,,20,0,,TELEMETRY_WITHHELD,1,4806.9832408628399,orbode.arm-telemetry.v1,1201.74581021571,45.97631858692381,2113.8218708063159,HORIZON_SEMANTIC_HIT_OBSERVED,7,100,0,45.976318587048127,94.063143407373587,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,16,108.80908649461892,69.332411185987468,20,16,HORIZON_SEMANTIC_HIT_OBSERVED,4,0.50000005307342865,0.01612763033476099,4,9,7,0,0,0,0,0
QM,JAC,5,,20,0,,TELEMETRY_WITHHELD,1,3864.4756432529912,orbode.arm-telemetry.v1,966.11891081324779,42.520449346442213,1807.9886126233582,HORIZON_SEMANTIC_HIT_OBSERVED,11,100,0,42.520449346566778,103.47042925997141,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,16,100.46237702505759,62.164906846652563,20,16,HORIZON_SEMANTIC_HIT_OBSERVED,4,0.49999995546576875,0.01657290227693595,4,9,7,0,0,0,0,0
QM,JAC,6,,20,0,,TELEMETRY_WITHHELD,1,4796.0320502705599,orbode.arm-telemetry.v1,1199.00801256764,47.153987286847816,2223.4985170482055,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,5,95,0,47.153987286978257,113.65636591406628,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,18,114.95344236665152,69.253390171677225,20,18,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,2,0.50000001650457249,0.020547986787065251,2,11,7,0,0,0,0,0
QM,JAC,7,,20,0,,TELEMETRY_WITHHELD,1,3006.101248931338,orbode.arm-telemetry.v1,751.52531223283449,38.643955656481673,1493.355308780122,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,8,99,0,38.643955656610757,120.21670228684287,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,19,91.205030259959301,54.827923988888529,20,19,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,1,0.49999992028361795,0.016843523719832776,1,12,7,0,0,0,0,0
QM,JAC,8,,20,0,,TELEMETRY_WITHHELD,1,3332.7388785658595,orbode.arm-telemetry.v1,833.18471964146488,39.839557591268097,1587.1903490679674,HORIZON_SEMANTIC_MISS,,92,0,39.839557591395533,126.88271158259926,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,18,93.862478339462854,57.729878560117029,20,18,HORIZON_SEMANTIC_MISS,2,0.4999999421113529,0.020289006356725592,2,11,7,0,0,0,0,0
QM,JAC,9,,20,0,,TELEMETRY_WITHHELD,1,2779.8717833600258,orbode.arm-telemetry.v1,694.96794584000645,37.567457390947162,1411.3138548206307,HORIZON_SEMANTIC_MISS,,78,0,37.56745739107933,132.54871394036607,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,19,90.154683809167707,52.724489408243926,20,19,HORIZON_SEMANTIC_MISS,1,0.499999920291542,0.021287231881211056,1,12,7,0,0,0,0,0
QM,JAC,10,,20,0,,TELEMETRY_WITHHELD,1,2583.4307172290792,orbode.arm-telemetry.v1,645.85767930726979,36.444407816663514,1328.1948611072849,HORIZON_SEMANTIC_MISS,,79,0,36.444407816798098,137.80291464946049,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,86.673415299194403,50.827460267350354,20,20,HORIZON_SEMANTIC_MISS,0,0.49999999877260776,0.015261791214629833,0,13,7,0,0,0,0,0
QA,O,1,0,5,1,True,TELEMETRY_WITHHELD,1,2284.5616882131608,orbode.official-bypass.v1,2284.5616882131608,47.797088700182996,2284.5616882131608,TERMINAL_VALID,,98,0,47.797088700335998,47.797088700335998,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QA,O,2,0,5,1,True,TELEMETRY_WITHHELD,1,2204.4506173966283,orbode.official-bypass.v1,2204.4506173966283,46.951577368568017,2204.4506173966283,TERMINAL_VALID,,100,0,46.951577368705053,67.001711007355127,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QA,O,3,0,5,1,True,TELEMETRY_WITHHELD,1,5726.958497915095,orbode.official-bypass.v1,5726.958497915095,75.676670763948749,5726.958497915095,TERMINAL_VALID,,93,0,75.676670764072796,101.07691764699247,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QA,O,4,0,5,1,True,TELEMETRY_WITHHELD,1,2391.8228725557883,orbode.official-bypass.v1,2391.8228725557883,48.906266189066081,2391.8228725557883,TERMINAL_VALID,,99,0,48.90626618920632,112.32407339694515,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QA,O,5,0,5,1,True,TELEMETRY_WITHHELD,1,2281.5909451556881,orbode.official-bypass.v1,2281.5909451556881,47.766001980024328,2281.5909451556881,TERMINAL_VALID,,99,0,47.766001980165868,122.0517001501936,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QA,O,6,0,5,1,True,TELEMETRY_WITHHELD,1,2691.4475984771593,orbode.official-bypass.v1,2691.4475984771593,51.879163432703493,2691.4475984771593,TERMINAL_VALID,,94,0,51.879163432845694,132.56031277808819,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QA,O,7,0,5,1,True,TELEMETRY_WITHHELD,1,123570.04586666351,orbode.official-bypass.v1,123570.04586666351,351.52531326586353,123570.04586666351,TERMINAL_VALID,,4,0,351.52531326593947,376.09335443322556,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QA,O,8,0,5,1,True,TELEMETRY_WITHHELD,1,5005.6104962981408,orbode.official-bypass.v1,5005.6104962981408,70.750339195640194,5005.6104962981408,TERMINAL_VALID,,0,0,70.750339195819862,384.24941799143181,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QA,O,9,0,5,1,True,TELEMETRY_WITHHELD,1,10491.713533345606,orbode.official-bypass.v1,10491.713533345606,102.42906586192029,10491.713533345606,TERMINAL_VALID,,6,0,102.42906586211025,399.31121473769417,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QA,O,10,0,5,1,True,TELEMETRY_WITHHELD,1,5523.3700191734624,orbode.official-bypass.v1,5523.3700191734624,74.319378490225972,5523.3700191734624,TERMINAL_VALID,,26,0,74.319378490411424,405.35637473683425,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QA,QCL,1,,20,1,,TELEMETRY_WITHHELD,1,2538.4515410840031,orbode.arm-telemetry.v1,634.61288527100078,41.901211672882901,1755.7115396557383,HORIZON_SEMANTIC_MISS,,98,0,41.901211673007793,41.901211673007793,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,91.07747222171939,50.383048151972737,20,20,HORIZON_SEMANTIC_MISS,0,0.50000012787261139,0.010508996286405215,0,0,20,1,0.00028045513527601151,0.00028045513527601151,0,0
