F1t_Kt_norm_mean,H1_deltaK_norm_mean,base_action_norm_mean,completion_rows,cosine_mean,direct_drift_signed_dot_mean,direct_write_norm_mean,endpoint,key_delta_norm_mean,key_drift_action_norm_mean,layer,mapping_relative_max,panel,signed_cross_negative,time_split_residual_max,valid_positions
2.087397029823187,0.31790673114060397,1.7882522939431233,512,0.9696421110877835,0.8411557722647764,1.437132259330475,BASE_MEMIT_W005,2.5456491758218176,2.150782279570274,8,1.1758115808510865e-06,BaseEval256,7,1.1963061427341733e-05,4459
4.202727520515674,0.32645592563790593,3.6927174171123482,128,0.9931332497853301,0.33296480742002155,4.366459919351955,BASE_MEMIT_W005,5.229414460547414,3.7635485029111466,8,1.3989850345207338e-06,GeneralEval128,48,4.449982724853139e-05,16384
3.40201451256973,0.4087252203190057,3.072916644742504,66,0.950876378105401,1.9963217711158634,2.598375037177139,BASE_MEMIT_W005,4.338749637677738,3.435719336734246,8,1.448727943138366e-06,H_active_variants,0,1.950886201390583e-05,1040
3.096496765690827,0.42336723498709766,3.385204999504849,600,0.9381019924525831,1.4800709176687998,2.3777905924943115,BASE_MEMIT_W005,4.794260433413035,3.711072616703059,8,1.4821609691749184e-06,H_diag_B1_R100_P200,51,2.640114277772012e-05,9776
2.179329962054845,0.32166679764268735,1.8333563090976002,2000,0.9686940868934916,0.9069417497223917,1.505736661017973,BASE_MEMIT_W005,2.6156233379713365,2.2037446098334383,8,1.209494991556864e-06,N_diag1000,22,1.3669888754862373e-05,18110
0.6537859766242873,0.0,0.0,512,1.0,0.0,0.6979419969741998,BASE_MEMIT_W010,0.0,0.0,4,1.1657251400116997e-06,BaseEval256,0,8.577643796897455e-06,4459
2.083510126138644,0.0,0.0,128,1.0,0.0,2.163679412585976,BASE_MEMIT_W010,0.0,0.0,4,1.3734360548008006e-06,GeneralEval128,0,2.9522853091297304e-05,16384
0.8688605132460406,0.0,0.0,66,1.0,0.0,1.0028277306013869,BASE_MEMIT_W010,0.0,0.0,4,1.327429632394829e-06,H_active_variants,0,1.3055209583613278e-05,1040
0.8264698382787995,0.0,0.0,600,1.0,0.0,1.0566731013100017,BASE_MEMIT_W010,0.0,0.0,4,1.3701233528573592e-06,H_diag_B1_R100_P200,0,1.7363873058464536e-05,9776
0.6771638331005069,0.0,0.0,2000,1.0,0.0,0.7209811654342786,BASE_MEMIT_W010,0.0,0.0,4,1.1473592564088654e-06,N_diag1000,0,9.437920069195968e-06,18110
0.8385665530009332,0.027451239313926415,0.679658176097215,512,0.9934571998329267,0.03226028661697653,0.7571055720855304,BASE_MEMIT_W010,0.9996307880109823,0.684898396093602,5,1.1768300825469499e-06,BaseEval256,46,1.0270988469968485e-05,4459
2.5175356135686013,0.05680503216463055,1.9292019912287224,128,0.9971070771584223,-0.08392550056176107,2.565214142596757,BASE_MEMIT_W010,2.822234396891412,1.914976325329635,5,1.3775699487616592e-06,GeneralEval128,127,3.609237320676158e-05,16384
1.1387992232874131,0.02856113745110953,0.8707131162279793,66,0.9937648193630763,-0.04099361019543144,1.1605326332983683,BASE_MEMIT_W010,1.282865901580224,0.8596018648011918,5,1.4579833605100416e-06,H_active_variants,54,1.8455349587449943e-05,1040
1.067546445307776,0.03224213561529354,1.0499746737550744,600,0.9908590998868677,-0.028951777173734962,1.1756185680183584,BASE_MEMIT_W010,1.547876302490369,1.051502944822324,5,1.4579833605100416e-06,H_diag_B1_R100_P200,474,2.127070342792777e-05,9776
0.873195184813707,0.027401322899032684,0.6953429537620532,2000,0.9933383583400999,0.03744115919237411,0.7908167563360744,BASE_MEMIT_W010,1.0231192681045997,0.7019489062876405,5,1.1566219928250639e-06,N_diag1000,212,1.1560534155511162e-05,18110
1.4488228080894854,0.07522816725044656,1.2463282610785704,512,0.982860094935343,0.22861767843744527,1.051049518869597,BASE_MEMIT_W010,1.831877012093974,1.3193654998332307,6,1.1503541422971418e-06,BaseEval256,6,1.162633147553871e-05,4459
3.3237788821453433,0.11333493322617177,3.039617192567786,128,0.9942154771826484,-0.06814962393577494,3.274387135625898,BASE_MEMIT_W010,4.449374341960925,3.019900965549499,6,1.4067427100162645e-06,GeneralEval128,101,3.970664706586658e-05,16384
1.9680697513313974,0.08020853543899213,1.6076026043027085,66,0.9829833593289793,0.18619806849961035,1.7057474374434645,BASE_MEMIT_W010,2.3740446832606814,1.636827395346002,6,1.4062416986347238e-06,H_active_variants,8,1.876034118006149e-05,1040
1.9105653471336574,0.09363006394046304,1.9452036062828564,600,0.9752742055855553,0.1419149003348941,1.6501747610276063,BASE_MEMIT_W010,2.8462899998025923,1.9955764469612969,6,1.4099687068814445e-06,H_diag_B1_R100_P200,138,2.4689630308525693e-05,9776
1.5296572681897298,0.07577044560441568,1.2735837167043982,2000,0.9822673630643908,0.26704122416685827,1.1082836161673413,BASE_MEMIT_W010,1.87447944051737,1.3544807969307968,6,1.1747383782177824e-06,N_diag1000,38,1.2788882128360912e-05,18110
3.355991405958881,0.21704680718192282,2.0407711451471293,512,0.9634110327099864,2.0301248524619484,1.572331750366177,BASE_MEMIT_W010,2.9183331162584167,3.0124035653879355,7,1.1515019216453826e-06,BaseEval256,4,1.2353980737262432e-05,4459
5.043358454320771,0.24702092076761342,4.330559798730517,128,0.9896586988435474,0.783105518179792,4.527703122326803,BASE_MEMIT_W010,6.183266589390332,4.556807834409323,7,1.3959698433242817e-06,GeneralEval128,32,4.2351584376346204e-05,16384
4.000189962077609,0.25098894960536977,2.894304686137912,66,0.959359686923072,2.0102516113942195,2.483837062488554,BASE_MEMIT_W010,4.112100640678495,3.4457955022580693,7,1.4935338401399749e-06,H_active_variants,0,1.938812392977183e-05,1040
4.139255247146942,0.2855787279926519,3.122067957091155,600,0.9505934602624635,2.332740675320603,2.2580956081380674,BASE_MEMIT_W010,4.438264623231572,3.995116297442919,7,1.500154329472792e-06,H_diag_B1_R100_P200,12,2.5928114789003748e-05,9776
3.588469757483563,0.2216020653741017,2.1109207494576783,2000,0.9616926753246828,2.4056598641098246,1.6638754219013348,BASE_MEMIT_W010,3.010378967978822,3.193175609282308,7,1.225602800388366e-06,N_diag1000,16,1.4596388674550082e-05,18110
8.645857302048771,0.6666426365225143,3.4530422038914743,512,0.8851674451726319,9.02710077974464,2.3643776588093344,BASE_MEMIT_W010,4.96769727634547,8.292413765624755,8,1.2355309228033576e-06,BaseEval256,10,1.3550767963208566e-05,4459
9.686397245091232,0.689817579444703,6.639645866717805,128,0.9774736403032102,4.881313312266258,7.326934296063806,BASE_MEMIT_W010,9.440609057996836,8.668484587885988,8,1.4843861058433554e-06,GeneralEval128,22,4.6874127991820795e-05,16384
9.110930256403634,0.7530930805745304,4.7428799443986165,66,0.8838362216952027,12.050849287253332,3.904850108085725,BASE_MEMIT_W010,6.749606846624156,8.206172039236492,8,1.5648394895198582e-06,H_active_variants,0,2.135985514367091e-05,1040
10.312581861660814,0.8671121018219344,4.956109741257274,600,0.8721874766567915,13.108993658586375,3.511870542617505,BASE_MEMIT_W010,7.07781976360339,9.908974444185555,8,1.5553161322815718e-06,H_diag_B1_R100_P200,0,2.81331988590829e-05,9776
9.134623714060199,0.6679806688162833,3.5243327709636687,2000,0.8828156876145236,10.532824694759544,2.5018899722007153,BASE_MEMIT_W010,5.077054682017549,8.677559778815235,8,1.3078009906423616e-06,N_diag1000,10,1.539199142694823e-05,18110
5.209508151271467,0.0,0.0,512,1.0,0.0,5.201863390743887,BASE_MEMIT_W020,0.0,0.0,4,1.5429736382290908e-06,BaseEval256,0,1.0962945684495852e-05,4459
12.027217344773769,0.0,0.0,128,1.0,0.0,12.031236982041552,BASE_MEMIT_W020,0.0,0.0,4,1.730709392888827e-06,GeneralEval128,0,3.623067906300811e-05,16384
5.947237290696875,0.0,0.0,66,1.0,0.0,5.946462077941652,BASE_MEMIT_W020,0.0,0.0,4,1.7094509641247295e-06,H_active_variants,0,1.655395169531918e-05,1040
6.110975491301178,0.0,0.0,600,1.0,0.0,6.121724558992702,BASE_MEMIT_W020,0.0,0.0,4,1.8179672528826354e-06,H_diag_B1_R100_P200,0,2.156004946003942e-05,9776
5.50006409318891,0.0,0.0,2000,1.0,0.0,5.492006972668594,BASE_MEMIT_W020,0.0,0.0,4,1.5544578307295095e-06,N_diag1000,0,1.219758331304976e-05,18110
43.7214498330426,0.1422952149702989,4.316726747582974,512,0.7453409193509712,17.197331403333724,3.128818147763581,BASE_MEMIT_W020,6.1550105155204,43.228628647268884,5,5.290862409608424e-07,BaseEval256,151,2.4299236952403275e-05,4459
61.45318859757805,0.3069997753680963,10.922040744872854,128,0.9093272672353783,71.6263336846176,14.03367891090163,BASE_MEMIT_W020,15.686648996003534,59.17928683513729,5,1.3182341412867884e-06,GeneralEval128,29,7.120607304762167e-05,16384
46.62296088428952,0.26197045310754563,5.129679276526845,66,0.8117885158092566,57.48972463818748,4.6808535433581735,BASE_MEMIT_W020,7.175082207746911,45.35563397580697,5,6.901728069060476e-07,H_active_variants,12,3.9278788274883856e-05,1040
49.894410374926125,0.41318534369871024,5.405419230159126,600,0.7863971784913453,36.520869912296604,4.6568680419464465,BASE_MEMIT_W020,7.6875813852592785,49.08121150010444,5,7.607570346256456e-07,H_diag_B1_R100_P200,160,5.027453800982384e-05,9776
43.813989234116384,0.14640036492966613,4.422244265214638,2000,0.7435957868732699,21.68871372568736,3.2676645818531322,BASE_MEMIT_W020,6.305250677378797,43.25116624218079,5,6.284647011542225e-07,N_diag1000,544,3.5601102454275004e-05,18110
78.6941440329054,0.30666680632287646,7.408748510004363,512,0.3163907351354175,22.153509975305766,3.673248461718618,BASE_MEMIT_W020,11.038037208453488,78.75963553107962,6,4.4610909957553144e-07,BaseEval256,193,4.763744499893545e-05,4459
185.30373739767327,0.8432966715413979,24.694661619929093,128,0.5903537968746397,145.5596646496399,15.978583921043448,BASE_MEMIT_W020,36.51374701806357,188.30710540047278,6,6.534166158190591e-07,GeneralEval128,59,0.00017136827597835137,16384
101.36400923886742,0.629023927589895,9.732151342844887,66,0.34541423183100395,-10.582231489155799,5.214847384952392,BASE_MEMIT_W020,14.62768976402816,102.47454266513463,6,5.440627236086252e-07,H_active_variants,42,7.332465700225697e-05,1040
104.62153984862374,0.8537098286252143,10.097861967184887,600,0.3325687676812932,11.22055188855416,5.1481130171743,BASE_MEMIT_W020,15.15292607305215,105.4463565303882,6,6.33248428806999e-07,H_diag_B1_R100_P200,264,9.821785116655939e-05,9776
82.0112600538152,0.3152756451495358,7.5725413347587125,2000,0.3075427701874041,17.452798323335102,3.7793186197154354,BASE_MEMIT_W020,11.318964881802092,82.21268879065582,6,5.025919094577831e-07,N_diag1000,821,5.4850247393460066e-05,18110
32.32345907585177,0.5200351299921815,8.215161349634927,512,0.2820904258824266,-6.387035121259203,4.369681767825511,BASE_MEMIT_W020,11.987810365456095,33.92251942589758,7,6.537010867305036e-07,BaseEval256,332,2.6771161709172096e-05,4459
123.41148894996516,1.9543301282376428,35.03568045325916,128,0.2245935981697252,-171.90325706628283,18.6442869706762,BASE_MEMIT_W020,50.29053594969625,130.73036179619442,7,7.865261418819579e-07,GeneralEval128,108,0.00010276726404025663,16384
43.738970530918785,0.9480680483530837,11.223811143061917,66,0.2568295642412491,-15.702844596436707,6.635660871532051,BASE_MEMIT_W020,16.565703720902235,46.02718724281284,7,7.338272898555502e-07,H_active_variants,40,4.371608051837763e-05,1040
45.92476047927788,1.1764476683964682,11.586877002791441,600,0.22677031155550517,-15.797826010785963,6.320007508702053,BASE_MEMIT_W020,16.986261796344447,48.354462798978396,7,7.592718275922544e-07,H_diag_B1_R100_P200,422,5.361518844413576e-05,9776
35.20620201784521,0.5364046912544177,8.37164196334853,2000,0.270445749941189,-4.812022704229635,4.63448730265705,BASE_MEMIT_W020,12.269319534665875,36.7016481327328,7,6.963111447691564e-07,N_diag1000,1284,2.9335768679162635e-05,18110
80.16774297230887,0.880169837149472,8.618599544745084,512,0.1225301028328333,-11.251903176798887,6.321339210997348,BASE_MEMIT_W020,12.87192319369171,81.08195344236,8,4.952847870217187e-07,BaseEval256,296,5.527786133728973e-05,4459
339.67286836367566,3.679133080355698,37.17797308318266,128,0.10372330897383503,-32.01963379356875,28.398081457452207,BASE_MEMIT_W020,55.35969395762015,342.9216568838201,8,6.188440642838418e-07,GeneralEval128,61,0.00023186993840559398,16384
113.63814739963283,1.5897165870493417,11.892671531666553,66,0.11699208370743407,-23.13855772447949,9.737051451524046,BASE_MEMIT_W020,17.803779221611155,114.97720808570452,8,6.009096432035571e-07,H_active_variants,32,9.980082413081004e-05,1040
117.66746714154355,1.9116185417342058,12.217812917376065,600,0.10207472982980054,16.726152697677804,9.213628122120921,BASE_MEMIT_W020,18.259017384101806,118.82962797605411,8,6.379576033919805e-07,H_diag_B1_R100_P200,271,0.00010628321457670638,9776
86.19729544709105,0.8976071655545963,8.787372378624129,2000,0.11680126014694599,-5.808788365562845,6.690411179333294,BASE_MEMIT_W020,13.158211889098224,87.07055799723999,8,5.215026303718695e-07,N_diag1000,1049,6.131705000829076e-05,18110
8.342867020967812,0.0,0.0,512,1.0,0.0,8.334325524483504,BASE_MEMIT_W030,0.0,0.0,4,1.5111036411425063e-06,BaseEval256,0,1.3197532397853818e-05,4459
17.87900052420328,0.0,0.0,128,1.0,0.0,17.878663992434195,BASE_MEMIT_W030,0.0,0.0,4,2.00523634918856e-06,GeneralEval128,0,4.342173942786576e-05,16384
10.268851189303836,0.0,0.0,66,1.0,0.0,10.260072980541567,BASE_MEMIT_W030,0.0,0.0,4,1.90749461400196e-06,H_active_variants,0,2.043213042982574e-05,1040
9.736382896218187,0.0,0.0,600,1.0,0.0,9.735620101191744,BASE_MEMIT_W030,0.0,0.0,4,2.088311723182038e-06,H_diag_B1_R100_P200,0,2.5734571440535968e-05,9776
8.70132901838706,0.0,0.0,2000,1.0,0.0,8.692451623245175,BASE_MEMIT_W030,0.0,0.0,4,1.6404447393860011e-06,N_diag1000,0,1.4958927343008966e-05,18110
80.55978715745951,0.176289695547507,5.059280762942079,512,0.6287251764029353,61.08764044930291,4.758801334599095,BASE_MEMIT_W030,7.3420087551819275,80.12187701172999,5,4.35085329843771e-07,BaseEval256,151,4.263878957221036e-05,4459
134.6901646717167,0.4150112164460558,14.815679540622032,128,0.8312359927000603,282.1851690333814,21.944141245509023,BASE_MEMIT_W030,21.32846449733873,132.0525747046717,5,7.714566683050146e-07,GeneralEval128,26,0.00012623461427897832,16384
97.64638525151744,0.3671305977247782,6.536168153321534,66,0.675904505010614,151.87333958646607,6.92687540683429,BASE_MEMIT_W030,9.417848313327433,96.64047277756913,5,6.02120989923133e-07,H_active_variants,12,7.448443455334096e-05,1040
98.71901181823,0.5197768561365278,6.652600378635231,600,0.6663486716759095,130.8238216795338,7.017558996215877,BASE_MEMIT_W030,9.614438920203362,97.8300720405257,5,6.614060500498867e-07,H_diag_B1_R100_P200,120,8.257179765457446e-05,9776
82.11817805892602,0.18015050116637546,5.184321538501777,2000,0.6269248171085706,65.84133265371001,4.954656743832048,BASE_MEMIT_W030,7.516385512238745,81.65344303213429,5,4.78988014589596e-07,N_diag1000,514,6.673440509138458e-05,18110
61.729531837522835,0.2995823566523164,7.499930566710315,512,0.218886930209682,-17.681140139958853,5.296156831578536,BASE_MEMIT_W030,11.115984746355851,62.11902851583584,6,4.750462771936736e-07,BaseEval256,329,4.2077578220860885e-05,4459
212.4388401019315,0.9629690616038311,28.84546760069189,128,0.3871516993779649,54.67858676497941,23.99141912877037,BASE_MEMIT_W030,42.66587231797523,214.32150230663558,6,6.946439178529039e-07,GeneralEval128,73,0.0001658269290767241,16384
92.28313569028943,0.6290843691572678,10.034946046972568,66,0.2163000853398756,10.535066146512037,7.6634944580430915,BASE_MEMIT_W030,15.095414472764809,92.38172577834462,6,6.122207779290774e-07,H_active_variants,30,7.862882633727985e-05,1040
91.40138851956176,0.8555882794818177,10.421043151905197,600,0.20348156099667622,-12.403384406032052,7.485951918742185,BASE_MEMIT_W030,15.587291763841458,91.8002040905448,6,6.168708116485753e-07,H_diag_B1_R100_P200,358,8.82034039484212e-05,9776
64.38391833616426,0.30853669868848843,7.655639914959575,2000,0.20432040844049687,-16.77288372151987,5.473032273530225,BASE_MEMIT_W030,11.380937490280036,64.72210055609013,6,5.460149732632737e-07,N_diag1000,1242,4.8627195381654615e-05,18110
88.34255226574274,0.4523481765554629,8.534550177579398,512,0.1837571361178109,14.348867212388924,5.942538522293439,BASE_MEMIT_W030,12.684996362723371,88.74718532087499,7,5.323426726597724e-07,BaseEval256,222,6.193658112298045e-05,4459
386.2500402616363,1.5004654811795646,35.47474790482866,128,0.09946779815809281,-414.91020756028433,26.8381449380291,BASE_MEMIT_W030,52.17655134623264,390.665321618238,7,6.089741425074905e-07,GeneralEval128,93,0.0002872894982150423,16384
128.21806204708156,0.9167914279371574,11.622247505752945,66,0.17130307960666558,-9.52066781957836,9.109839676035902,BASE_MEMIT_W030,17.362839582952567,129.1062170153368,7,5.630089960016538e-07,H_active_variants,42,0.00010427233584865431,1040
136.89153901145167,1.1234720059200132,12.083077719025114,600,0.1289594597993511,9.244382257760474,8.621307989481124,BASE_MEMIT_W030,17.95778429324233,137.7660412063856,7,6.09121064811397e-07,H_diag_B1_R100_P200,289,0.00013419219648143826,9776
91.24261778789365,0.46495673836661655,8.728646115650884,2000,0.17841186783388605,15.432574061648388,6.1723596399004,BASE_MEMIT_W030,12.991920117124831,91.66040348745456,7,5.162067412639191e-07,N_diag1000,848,7.030717589116166e-05,18110
172.4704287744031,0.7475115598609896,9.145258759897967,512,0.05358039423738932,3.7301526414755557,8.916150584622256,BASE_MEMIT_W030,13.45209609218566,172.88732821952368,8,4.3412613288169235e-07,BaseEval256,246,0.00011269616300815567,4459
830.3168489444307,2.5935143464738193,38.38746820277804,128,0.020109376044361096,688.4869249375064,42.61101254852452,BASE_MEMIT_W030,56.88541271015326,833.3594637081503,8,5.450004896251985e-07,GeneralEval128,63,0.0005215796388751625,16384
241.29602394789404,1.5637889699103578,12.709680860885076,66,0.050414271118037944,-33.084061256172774,13.295224252376066,BASE_MEMIT_W030,18.70521320073356,242.15939288021448,8,5.42046798393331e-07,H_active_variants,34,0.0002071873549819341,1040
259.81889796363924,1.810714355218876,13.012904766967935,600,0.037904776156660214,100.92061527314357,13.109671852512147,BASE_MEMIT_W030,19.150278882089182,260.43790291224735,8,5.914860169463662e-07,H_diag_B1_R100_P200,264,0.00027243636486515944,9776
175.9986627777585,0.7679673510132006,9.380250804226408,2000,0.05360389133357611,-10.215283563511743,9.351534684916885,BASE_MEMIT_W030,13.81137012452458,176.5501089698769,8,4.986674347703532e-07,N_diag1000,1002,0.0001249022933729394,18110
10.326003556822245,0.0,0.0,512,1.0,0.0,10.318105083035913,BASE_MEMIT_W040,0.0,0.0,4,1.3276176248427488e-06,BaseEval256,0,1.4883358966384605e-05,4459
21.454117342144,0.0,0.0,128,1.0,0.0,21.452974819527483,BASE_MEMIT_W040,0.0,0.0,4,2.1964487554387226e-06,GeneralEval128,0,4.909096823264342e-05,16384
13.66079497681811,0.0,0.0,66,1.0,0.0,13.651603893069433,BASE_MEMIT_W040,0.0,0.0,4,1.6958887752876073e-06,H_active_variants,0,2.325394097004905e-05,1040
12.160375880197234,0.0,0.0,600,1.0,0.0,12.157832513709849,BASE_MEMIT_W040,0.0,0.0,4,1.9390692461275782e-06,H_diag_B1_R100_P200,0,2.8888687764207793e-05,9776
10.775774809979096,0.0,0.0,2000,1.0,0.0,10.767473097403904,BASE_MEMIT_W040,0.0,0.0,4,1.5454757175587082e-06,N_diag1000,0,1.7614520082513268e-05,18110
90.02430097001309,0.18298977868151742,5.434954712120927,512,0.5550836294101522,76.7221178344749,5.936711996923757,BASE_MEMIT_W040,7.9733059040372805,89.52637468075272,5,4.73724722299922e-07,BaseEval256,144,5.193895566171303e-05,4459
173.62399885196476,0.4726176760164701,17.210976049682944,128,0.772601188129705,422.48041073202626,27.580951894737844,BASE_MEMIT_W040,24.738782191400674,170.58621176825406,5,7.558558777389546e-07,GeneralEval128,28,0.0001601871848307501,16384
114.96633833494255,0.407970392132144,7.2154704195910755,66,0.5869644021098904,268.7176517512012,9.09249142523034,BASE_MEMIT_W040,10.524191509342563,113.12392714107145,5,5.438832662615666e-07,H_active_variants,10,8.980356429295333e-05,1040
117.46832762111354,0.5618513226174436,7.308093808894437,600,0.5885024237429836,192.7755636243891,8.818099148193209,BASE_MEMIT_W040,10.652963703808918,116.32961601372456,5,6.235655450690943e-07,H_diag_B1_R100_P200,120,0.00010606793022384198,9776
91.37036815744074,0.18805396779615988,5.566646531833618,2000,0.5544220864342836,69.21441051962479,6.22434738650892,BASE_MEMIT_W040,8.155474681235598,90.97186252652645,5,4.608871311378575e-07,N_diag1000,601,6.881618644461151e-05,18110
87.02198416992582,0.30651679158251044,7.732258041735712,512,0.17442875598100865,-18.442247975808826,6.19586710429716,BASE_MEMIT_W040,11.392061606132053,87.6788358586228,6,4.562140500221446e-07,BaseEval256,294,5.5086290493788e-05,4459
330.33433121823685,1.004396349577509,30.83556359551241,128,0.28133574944012385,289.4287079373598,28.740722584846264,BASE_MEMIT_W040,45.57919258900632,332.2816579813757,6,6.179775969062652e-07,GeneralEval128,53,0.00025399655371319496,16384
137.13161444382106,0.6382879491889687,10.351487706138151,66,0.16694587620975343,151.6569304254096,9.178470660413621,BASE_MEMIT_W040,15.51096423111668,136.55958131321884,6,5.471199600851044e-07,H_active_variants,18,0.00011363919764190913,1040
133.20353937200196,0.8633618028416989,10.73424952052272,600,0.15717672381833003,24.93558010152353,8.88645516232324,BASE_MEMIT_W040,15.970225673908754,133.70899514527576,6,5.686432095611005e-07,H_diag_B1_R100_P200,300,0.00012601963457608298,9776
89.62553322791757,0.3165533051774661,7.871610186055243,2000,0.164495524873103,-12.458789401044902,6.3855278503780735,BASE_MEMIT_W040,11.62891581361921,90.18375325450641,6,4.464532504130075e-07,N_diag1000,1170,6.907271254582481e-05,18110
128.5324569896085,0.453832753164415,8.744001670971134,512,0.12851754418637296,28.213873038305746,6.846016952529359,BASE_MEMIT_W040,12.846767797377863,128.9520590617908,7,4.5238880288674327e-07,BaseEval256,210,8.587521550250565e-05,4459
662.0084238303812,1.4845457606170358,37.014004533412496,128,0.04338918027506505,-594.492774265974,31.311092480418715,BASE_MEMIT_W040,53.36764436446067,666.9336522732699,7,5.433712563608437e-07,GeneralEval128,85,0.0004253786529311346,16384
183.7753382130827,0.9171432264467424,11.7914840330612,66,0.12951239666516798,22.59185518126364,10.46817413503502,BASE_MEMIT_W040,17.420677222578508,184.35805962029823,7,5.655737095723921e-07,H_active_variants,30,0.0001577984311444089,1040
193.14857567809779,1.1252725152378587,12.220156511536135,600,0.09054819796837318,70.3342177672343,9.917670994607166,BASE_MEMIT_W040,17.973183462950207,193.76905659486187,7,5.87819544128581e-07,H_diag_B1_R100_P200,242,0.00020974504944815925,9776
129.78880672658778,0.46587900839099533,8.84769275008878,2000,0.13959264974954824,47.4008871757832,7.087746099969618,BASE_MEMIT_W040,13.036062320627126,130.06979431458,7,5.253600343620569e-07,N_diag1000,817,9.92752896220273e-05,18110
273.4269206448027,0.7548757949320226,9.247803100179311,512,0.030938304193052886,69.18620611748469,10.909758918843476,BASE_MEMIT_W040,13.481204345203436,273.4028981307389,8,4.531355860763072e-07,BaseEval256,226,0.00015278593410434044,4459
1408.936182981629,2.511428312980218,39.21733529765898,128,0.005293097185502846,1668.1357093151712,52.941280235614094,BASE_MEMIT_W040,57.10956593682252,1412.2707572397562,8,5.358383640875922e-07,GeneralEval128,57,0.0008179851978737965,16384
375.7074010276074,1.5549603649895,12.65725706657283,66,0.028173524751765665,-95.19860829921821,15.986953394997771,BASE_MEMIT_W040,18.445767552426876,376.24947733359807,8,5.767147952034057e-07,H_active_variants,36,0.00031465622439910907,1040
395.2210754555371,1.8113790771538827,13.047558334276424,600,0.02133157831892722,151.7580933775201,16.02173281583124,BASE_MEMIT_W040,19.030203683481414,395.43682868032204,8,5.73218609989535e-07,H_diag_B1_R100_P200,275,0.0004120970198833111,9776
274.91631790580334,0.775028633154396,9.443885368816511,2000,0.035759753041916545,66.14630189060446,11.383610349312432,BASE_MEMIT_W040,13.781329521101595,274.963421169641,8,4.4041133346671005e-07,N_diag1000,930,0.00019352041204879765,18110
13.888625751686405,0.0,0.0,512,1.0,0.0,13.884410292859307,BASE_MEMIT_W050,0.0,0.0,4,1.251560942655934e-06,BaseEval256,0,1.8547951523583437e-05,4459
28.281703393112366,0.0,0.0,128,1.0,0.0,28.28206944423658,BASE_MEMIT_W050,0.0,0.0,4,2.1744221895552227e-06,GeneralEval128,0,6.005951746810692e-05,16384
16.981937916144737,0.0,0.0,66,1.0,0.0,16.976268777771136,BASE_MEMIT_W050,0.0,0.0,4,1.5788378702811903e-06,H_active_variants,0,2.8407881499984004e-05,1040
16.17739495413158,0.0,0.0,600,1.0,0.0,16.178328273643764,BASE_MEMIT_W050,0.0,0.0,4,1.8093458379023088e-06,H_diag_B1_R100_P200,0,3.5831024367576035e-05,9776
14.286003882866778,0.0,0.0,2000,1.0,0.0,14.28130231212636,BASE_MEMIT_W050,0.0,0.0,4,1.5189828282266744e-06,N_diag1000,0,2.290298778029619e-05,18110
134.388027433003,0.18677399609809214,5.934019314716762,512,0.44369211509395184,130.2107158750209,7.734279809586743,BASE_MEMIT_W050,8.838247370275667,133.55823349913797,5,4.4430863056710655e-07,BaseEval256,147,7.217399676061493e-05,4459
267.34372632659915,0.5664309387645472,21.048249207314292,128,0.6540059599334078,669.048752282386,35.4412387376822,BASE_MEMIT_W050,30.420280715917425,263.8712867570263,5,7.460029688268444e-07,GeneralEval128,43,0.00024063863671550838,16384
161.0293845573868,0.4336210178130192,7.853501389458863,66,0.4912249268539683,561.4535582437179,11.978456406613773,BASE_MEMIT_W050,11.631819652971812,157.89036825437276,5,5.772415882454202e-07,H_active_variants,8,0.00011949843217682194,1040
175.6894889538159,0.6037485434304398,8.126111352514904,600,0.47380780255617555,296.52098888109555,11.205705201024104,BASE_MEMIT_W050,12.009165225685726,174.25594053038427,5,6.215658492618243e-07,H_diag_B1_R100_P200,148,0.00015722921966953852,9776
135.966132891307,0.19273590211875663,6.06809386147671,2000,0.4468626328026604,110.50165488601489,8.032863076184505,BASE_MEMIT_W050,9.017318835513851,135.35555815123666,5,4.800377994457985e-07,N_diag1000,721,9.715587217691596e-05,18110
122.12697322833688,0.3022420652593804,7.66501012204202,512,0.1329323617300156,-25.10311551034683,7.26381322407349,BASE_MEMIT_W050,11.42681744342742,122.88724394397438,6,4.090687697053748e-07,BaseEval256,294,6.912103365609324e-05,4459
452.14499185146116,1.022736218647432,31.96367307406781,128,0.1743528633970904,159.69110191400318,33.66791393274662,BASE_MEMIT_W050,47.668539935589365,454.6435658296589,6,5.814652804807924e-07,GeneralEval128,60,0.0003004070877216014,16384
178.3427624363381,0.6353557583829319,10.387275885719117,66,0.12825865550796248,208.34704955485313,10.528556229940119,BASE_MEMIT_W050,15.661785101193583,177.88599800416833,6,5.328241632032298e-07,H_active_variants,14,0.00014600991976992714,1040
176.15843171009197,0.8610433334894001,10.67397566295827,600,0.11537629197975553,22.23291668481935,10.398585654583746,BASE_MEMIT_W050,16.02445372753093,176.83967714679767,6,5.584617830776274e-07,H_diag_B1_R100_P200,288,0.00017151145081043052,9776
124.0194391803453,0.31248632792080216,7.77191954707396,2000,0.12991746004732238,-17.724384655630253,7.452471810407659,BASE_MEMIT_W050,11.615611065268764,124.67841604389031,6,4.216264611961935e-07,N_diag1000,1173,8.20859639340485e-05,18110
