after_strict,after_success,before_strict,before_success,bootstrap_repetitions,ci_high,ci_low,cluster_count,contrast,count,desired_margin_delta,desired_margin_delta_q01,desired_margin_delta_q05,desired_margin_delta_q50,desired_margin_delta_q95,desired_margin_delta_q99,desired_nll_delta,desired_nll_delta_q01,desired_nll_delta_q05,desired_nll_delta_q50,desired_nll_delta_q95,desired_nll_delta_q99,g_delta,g_delta_q01,g_delta_q05,g_delta_q50,g_delta_q95,g_delta_q99,gained,kind,lost,new_nll_delta,new_nll_delta_q01,new_nll_delta_q05,new_nll_delta_q50,new_nll_delta_q95,new_nll_delta_q99,panel,seed,strict_gained,strict_lost,true_nll_delta,true_nll_delta_q01,true_nll_delta_q05,true_nll_delta_q50,true_nll_delta_q95,true_nll_delta_q99
95,99,98,100,2000,0.711605086357611,0.010370812415379994,100,BASE_MEMIT_W005 minus own W001,100,0.3071281231791363,-8.414805758665317,-4.730190535099245,0.2795056955656037,5.123352534686272,6.831626714719465,0.2971753607838764,-1.283690855577588,-0.11413108818233013,-0.0003346657940710429,0.24468320957384987,9.68433484229261,-0.3071281231791363,-6.83162671471946,-5.123352534686274,-0.2795056955656037,4.7301905350992435,8.414805758665324,0,R,1,0.2971753607838764,-1.283690855577588,-0.11413108818233013,-0.0003346657940710429,0.24468320957384987,9.68433484229261,H_diag_B1_R100_P200,20260924,1,4,0.6043034839630127,-5.456984405517578,-3.0578651905059813,0.27880239486694336,5.112711906433105,7.870076508522038
257,864,246,876,2000,-0.11509883129012352,-0.6218086767412239,87,BASE_MEMIT_W005 minus own W001,1000,-0.5111865170963574,-9.976963963357266,-4.925057530403137,-0.1421055793762207,2.9039116144180297,4.376227486133575,-0.37290148947457785,-4.853953716754913,-3.0164525628089907,-0.2811872661113739,2.2795407444238625,7.901022574603558,-0.5111865170963574,-9.976963963357266,-4.925057530403137,-0.1421055793762207,2.9039116144180297,4.376227486133575,22,N,34,-0.8840880065709352,-6.937386844158173,-3.9466991662979125,-0.5997835397720337,1.7857731223106383,2.8966826725006096,N_diag1000,20260924,55,44,-0.37290148947457785,-4.853953716754913,-3.0164525628089907,-0.2811872661113739,2.2795407444238625,7.901022574603558
38,187,50,229,2000,1.2780664311249894,0.30157784792318126,256,BASE_MEMIT_W010 minus own W001,256,-3.53781376204779,-18.201335730217398,-11.748839050531387,-2.785712130367756,2.622413456439972,4.908537098765371,0.7946441425333433,-7.8724553942680355,-5.259985193610191,0.3746013343334198,7.3840890526771545,12.586235428787749,-3.53781376204779,-18.201335730217398,-11.748839050531387,-2.785712130367756,2.622413456439972,4.908537098765371,5,BASE,47,-2.743169619514447,-11.697733700275421,-8.422785222530365,-2.438727378845215,2.2742879390716553,4.37178416252135,BaseEval256,20260924,18,30,0.7946441425333433,-7.8724553942680355,-5.259985193610191,0.3746013343334198,7.3840890526771545,12.586235428787749
1,13,0,9,2000,-0.010451555252075195,-3.2185241200707178,5,BASE_MEMIT_W010 minus own W001,22,1.241411100734364,-5.3934684038162235,-3.736778771877289,0.43826818466186523,7.927980732917785,8.713606543540953,-1.422144662250172,-10.328506917953492,-6.880834293365479,-1.1553618907928467,4.869012403488158,5.20677188873291,-1.241411100734364,-8.713606543540955,-7.927980732917786,-0.43826818466186523,3.736778771877287,5.393468403816222,4,P,0,-1.422144662250172,-10.328506917953492,-6.880834293365479,-1.1553618907928467,4.869012403488158,5.20677188873291,H_active_variants,20260924,1,0,-0.1807335615158081,-8.32224178314209,-8.210097408294677,0.7195494174957275,5.583295106887817,5.583296775817871
1,6,0,2,2000,-0.08306397332085504,-5.163411006331444,5,BASE_MEMIT_W010 minus own W001,11,0.3096218833869154,-6.884623251110315,-5.78880076482892,0.9106912612915039,7.2691106498241425,7.60539831519127,-2.5090733387253503,-11.624948447942733,-8.919450730085373,-2.5620460510253906,2.694096326828003,3.020893239974976,-0.3096218833869154,-7.605398315191269,-7.2691106498241425,-0.9106912612915039,5.78880076482892,6.884623251110316,5,R,1,-2.5090733387253503,-11.624948447942733,-8.919450730085373,-2.5620460510253906,2.694096326828003,3.020893239974976,H_active_variants,20260924,1,0,-2.199451455338435,-6.7441471017897126,-5.796460676938295,-4.055986404418945,2.86868953704834,2.86868953704834
80,159,102,174,2000,1.4054819057312413,0.23881453728000634,100,BASE_MEMIT_W010 minus own W001,200,-1.159361907307757,-13.658717971541918,-8.46117018908262,-1.1511188251897693,7.216060733795161,9.690051207542416,0.8268908513046336,-6.807304262816906,-4.127709314227103,0.28339360654354095,7.558357447385778,10.402378407120693,1.159361907307757,-9.69005120754242,-7.216060733795166,1.1511188251897693,8.46117018908259,13.658717971541897,13,P,28,0.8268908513046336,-6.807304262816906,-4.127709314227103,0.28339360654354095,7.558357447385778,10.402378407120693,H_diag_B1_R100_P200,20260924,29,51,-0.33247105600312354,-8.596641025543214,-6.997320747375488,-0.5734546184539795,7.529368066787717,9.467107786983245
47,84,98,100,2000,2.884721719663437,1.7664177318307483,100,BASE_MEMIT_W010 minus own W001,100,-5.693435938584734,-21.95681613864377,-14.908508381264983,-5.276208682975266,3.379980643861927,4.60854517092463,2.304395679536392,-0.06079460897948596,-0.0033768711553420865,1.1212826234987006,8.32135531445965,12.117194059467879,5.693435938584734,-4.608545170924626,-3.379980643861927,5.276208682975266,14.908508381264982,21.956816138643774,0,R,16,2.304395679536392,-0.06079460897948596,-0.0033768711553420865,1.1212826234987006,8.32135531445965,12.117194059467879,H_diag_B1_R100_P200,20260924,1,52,-3.389040259048343,-13.537445198521018,-9.641103053092957,-3.378756880760193,3.398847150802612,4.617259535789497
219,751,246,876,2000,-0.016196899127747036,-0.9616625413374795,87,BASE_MEMIT_W010 minus own W001,1000,-2.39903251228109,-15.467605187296867,-10.372184803336859,-1.864432454109192,3.9959505815291765,6.966654486656188,-0.489566561114043,-10.406618871688842,-6.087830156087875,-0.35774433612823486,5.400506940484047,9.119941810248418,-2.39903251228109,-15.467605187296867,-10.372184803336859,-1.864432454109192,3.9959505815291765,6.966654486656188,30,N,155,-2.888599073395133,-11.450776045322419,-8.97988862991333,-2.6616106033325195,2.2053472757339474,5.261226758956909,N_diag1000,20260924,105,132,-0.489566561114043,-10.406618871688842,-6.087830156087875,-0.35774433612823486,5.400506940484047,9.119941810248418
1,109,50,229,2000,7.00172534798612,5.8600253495737205,256,BASE_MEMIT_W020 minus own W001,256,-7.493265104166767,-21.1009676290676,-18.34296353161335,-7.2526397705078125,3.0509531497955322,6.368283843994134,6.42409912343237,-6.002728748321533,-1.445359468460083,6.112929344177246,13.836165115237236,16.502669036388397,-7.493265104166767,-21.1009676290676,-18.34296353161335,-7.2526397705078125,3.0509531497955322,6.368283843994134,11,BASE,131,-1.0691659807343967,-11.11990522146225,-9.121856451034546,-1.10896635055542,6.7449246644973755,9.901512122154228,BaseEval256,20260924,1,50,6.42409912343237,-6.002728748321533,-1.445359468460083,6.112929344177246,13.836165115237236,16.502669036388397
0,8,0,9,2000,6.824593265851338,2.1309255224007826,5,BASE_MEMIT_W020 minus own W001,22,-0.006234250285408713,-5.800563058853149,-4.470667123794556,0.36830759048461914,4.159853088855743,4.2476137924194335,4.735181076960131,-5.026476603746414,-3.691016101837158,5.821791648864746,13.113628363609312,16.82656474113464,0.006234250285408713,-4.2476137924194335,-4.159853088855743,-0.36830759048461914,4.470667123794556,5.800563058853148,4,P,5,4.735181076960131,-5.026476603746414,-3.691016101837158,5.821791648864746,13.113628363609312,16.82656474113464,H_active_variants,20260924,0,0,4.728946826674721,-4.168448448181152,-4.168448138236999,5.480788230895996,17.185968232154842,17.508495807647705
0,3,0,2,2000,5.60217481189304,-1.498288917541504,5,BASE_MEMIT_W020 minus own W001,11,0.6124589226462624,-7.364085912704468,-5.860607862472534,0.6324481964111328,6.098043918609619,7.335993671417238,2.3280448480085894,-3.957890033721924,-3.4774727821350098,3.7329049110412598,8.560016870498657,9.143089723587037,-0.6124589226462624,-7.335993671417237,-6.098043918609619,-0.6324481964111328,5.860607862472534,7.3640859127044695,3,R,2,2.3280448480085894,-3.957890033721924,-3.4774727821350098,3.7329049110412598,8.560016870498657,9.143089723587037,H_active_variants,20260924,0,0,2.9405037706548516,0.3471017360687256,0.40288424491882324,1.5489025115966797,7.257713317871094,7.257713317871094
1,107,102,174,2000,9.360634197108434,7.871442089925898,100,BASE_MEMIT_W020 minus own W001,200,-4.958089238115353,-18.14416754421778,-15.188258298393338,-4.899652004241943,4.3300541758537285,6.4419589328765605,8.66905085106264,-1.972680423259735,0.8575691699981689,9.123082965612411,15.644053368654568,18.939530672132953,4.958089238115353,-6.441958932876587,-4.330054175853729,4.899652004241943,15.188258298393336,18.14416754421778,15,P,82,8.66905085106264,-1.972680423259735,0.8575691699981689,9.123082965612411,15.644053368654568,18.939530672132953,H_diag_B1_R100_P200,20260924,0,101,3.710961612947285,-4.793906869888306,-3.8371423721313476,4.066575050354004,10.513811206817623,13.672138838768001
1,53,98,100,2000,11.368096853784975,9.806558678989262,100,BASE_MEMIT_W020 minus own W001,100,-11.419797198336456,-21.8125133328035,-20.804044094716666,-10.95981549427961,-3.083454541605898,-1.3041379846981713,10.60038528279576,2.195082563420292,3.866823757905513,10.96883205382619,16.922359246894484,18.778902091672645,11.419797198336456,1.3041379846981727,3.083454541605897,10.95981549427961,20.804044094716662,21.8125133328035,0,R,47,10.60038528279576,2.195082563420292,3.866823757905513,10.96883205382619,16.922359246894484,18.778902091672645,H_diag_B1_R100_P200,20260924,0,97,-0.8194119155406951,-12.41324399113655,-8.523854398727417,-0.9348573684692383,6.7430361747741685,11.943718848228475
19,520,246,876,2000,5.865461312414069,4.732063580440403,87,BASE_MEMIT_W020 minus own W001,1000,-5.640481182283722,-19.645046814382077,-15.506591045856476,-5.369349241256714,2.8942528486251797,7.312754783630371,5.293456195286475,-4.619618744850158,-1.990324294567108,5.4024271965026855,11.799401501566171,13.91630280226469,-5.640481182283722,-19.645046814382077,-15.506591045856476,-5.369349241256714,2.8942528486251797,7.312754783630371,40,N,396,-0.34702498699724676,-11.43649973988533,-7.821860980987549,-0.3147580623626709,6.790911555290222,10.497899699211118,N_diag1000,20260924,5,232,5.293456195286475,-4.619618744850158,-1.990324294567108,5.4024271965026855,11.799401501566171,13.91630280226469
0,112,50,229,2000,8.821356162002404,7.573771792286164,256,BASE_MEMIT_W030 minus own W001,256,-7.478386887268698,-21.52817922476679,-17.443048745393753,-7.366161614656448,2.4807844161987305,6.8964674949645985,8.201933539100992,-4.1486509323120115,-0.6663670539855957,8.362353324890137,15.788009345531464,19.04572680369019,-7.478386887268698,-21.52817922476679,-17.443048745393753,-7.366161614656448,2.4807844161987305,6.8964674949645985,10,BASE,127,0.7235466518322937,-10.230187320709229,-7.150941610336304,0.960484504699707,7.7220330238342285,10.365979075431822,BaseEval256,20260924,0,50,8.201933539100992,-4.1486509323120115,-0.6663670539855957,8.362353324890137,15.788009345531464,19.04572680369019
0,16,0,9,2000,4.13981725952842,2.1664124835621226,5,BASE_MEMIT_W030 minus own W001,22,2.8931285576386885,-2.374702882766724,-1.165972852706909,2.961298942565918,7.271812748908996,7.403128461837769,3.150895595550537,-1.3708291816711426,-1.2048883438110352,3.723519802093506,6.659386682510376,8.699549112319945,-2.8931285576386885,-7.403128461837769,-7.271812748908997,-2.961298942565918,1.165972852706909,2.3747028827667225,8,P,1,3.150895595550537,-1.3708291816711426,-1.2048883438110352,3.723519802093506,6.659386682510376,8.699549112319945,H_active_variants,20260924,0,0,6.044024153189226,-2.372638702392578,-2.0632712364196775,6.139122009277344,8.447633409500122,10.985805246829983
0,8,0,2,2000,3.4361403205178003,-0.7131673097610474,5,BASE_MEMIT_W030 minus own W001,11,3.7338470979170366,-0.6334488391876221,-0.4236319065093994,3.1239147186279297,8.819059371948242,9.69528160095215,1.5402269796891646,-3.8167160987854003,-3.2530293464660645,1.6788835525512695,5.138488531112671,5.547315168380738,-3.7338470979170366,-9.695281600952148,-8.819059371948242,-3.1239147186279297,0.4236319065093994,0.6334488391876223,6,R,0,1.5402269796891646,-3.8167160987854003,-3.2530293464660645,1.6788835525512695,5.138488531112671,5.547315168380738,H_active_variants,20260924,0,0,5.274074077606201,-1.4190377712249755,0.862260103225708,5.956699371337891,8.5806245803833,8.5806245803833
1,97,102,174,2000,10.738004136184959,9.264905044682893,100,BASE_MEMIT_W030 minus own W001,200,-5.262210832395358,-17.42184838029556,-15.529202097211964,-5.209717692807317,3.9927338480949297,6.8535751233249895,10.02642120425473,-0.7302560615539551,2.2321339130401614,10.654471115209162,16.746670345216987,18.14254611730574,5.262210832395358,-6.85357512332499,-3.9927338480949395,5.209717692807317,15.529202097211963,17.42184838029556,13,P,90,10.02642120425473,-0.7302560615539551,2.2321339130401614,10.654471115209162,16.746670345216987,18.14254611730574,H_diag_B1_R100_P200,20260924,0,101,4.764210371859372,-5.215266609191895,-2.910702848434448,5.180674195289612,11.098787903785697,13.277997944355006
1,49,98,100,2000,12.713225003237982,11.195469529775307,100,BASE_MEMIT_W030 minus own W001,100,-11.649538885515067,-22.141520822746678,-20.903578069905052,-11.401417379733175,-5.085123462969205,-0.43954710046760237,11.954017852704856,2.9228795177920257,5.742254169285298,11.98821850726381,18.637949939277313,20.148231957802796,11.649538885515067,0.43954710046760737,5.085123462969205,11.401417379733175,20.90357806990505,22.141520822746685,0,R,51,11.954017852704856,2.9228795177920257,5.742254169285298,11.98821850726381,18.637949939277313,20.148231957802796,H_diag_B1_R100_P200,20260924,0,97,0.30447896718978884,-10.58831382036209,-7.013943171501159,0.19679927825927734,7.89688811302185,11.481905169487005
5,446,246,876,2000,8.273192565552106,6.8008554851905005,87,BASE_MEMIT_W030 minus own W001,1000,-6.213551582259126,-18.055617616493254,-15.605581939220428,-6.068789303302765,2.5342980861663764,4.93798536300659,7.506542857778259,-6.054028641581535,-0.970180320739746,7.909677714109421,15.035817177593707,17.4401828828454,-6.213551582259126,-18.055617616493254,-15.605581939220428,-6.068789303302765,2.5342980861663764,4.93798536300659,40,N,470,1.2929912755191326,-8.266042804718017,-5.515891122817993,1.108358383178711,8.779663801193234,11.727571067810056,N_diag1000,20260924,4,245,7.506542857778259,-6.054028641581535,-0.970180320739746,7.909677714109421,15.035817177593707,17.4401828828454
2,120,50,229,2000,8.312185399584655,7.14311498235603,256,BASE_MEMIT_W040 minus own W001,256,-7.389887939126766,-19.8007714740932,-17.27886626124382,-7.283990800380707,2.7053189277648926,6.5415203571319545,7.737235589512693,-5.353093218803405,-0.48027873039245605,8.459851026535034,14.735264714574441,16.853646428883064,-7.389887939126766,-19.8007714740932,-17.27886626124382,-7.283990800380707,2.7053189277648926,6.5415203571319545,10,BASE,119,0.3473476503859274,-9.052943658828735,-6.8893938064575195,0.4655132293701172,7.163255453109741,9.909170699119558,BaseEval256,20260924,2,50,7.737235589512693,-5.353093218803405,-0.48027873039245605,8.459851026535034,14.735264714574441,16.853646428883064
0,16,0,9,2000,3.7284288108348846,2.1471982532077365,5,BASE_MEMIT_W040 minus own W001,22,2.5893453793092207,-1.3555562496185303,-1.2109065532684327,2.553205966949463,7.954887413978576,8.017832121849061,2.923447760668668,-1.9464237117767333,-1.0464598894119264,3.3358094692230225,6.40723557472229,6.4835308647155765,-2.5893453793092207,-8.017832121849061,-7.954887413978577,-2.553205966949463,1.2109065532684322,1.35555624961853,7,P,0,2.923447760668668,-1.9464237117767333,-1.0464598894119264,3.3358094692230225,6.40723557472229,6.4835308647155765,H_active_variants,20260924,0,0,5.512793139977888,-0.5727672576904297,-0.4269373893737792,5.8667380809783936,8.706631302833557,10.642861502170561
0,7,0,2,2000,3.0132572650909424,0.283915917078654,5,BASE_MEMIT_W040 minus own W001,11,3.391365398060192,-4.231482934951782,-3.1539032459259033,2.86246395111084,9.193660736083984,10.360079956054689,1.6521156917918811,-2.6681707382202147,-1.905501365661621,1.8949947357177734,5.225149393081665,5.4069176197052,-3.391365398060192,-10.360079956054687,-9.193660736083984,-2.86246395111084,3.1539032459259033,4.231482934951783,6,R,1,1.6521156917918811,-2.6681707382202147,-1.905501365661621,1.8949947357177734,5.225149393081665,5.4069176197052,H_active_variants,20260924,0,0,5.043481089852073,0.951481819152832,0.951481819152832,7.265159606933594,7.7928466796875,7.7928466796875
0,97,102,174,2000,10.207931398059547,8.887623246798118,100,BASE_MEMIT_W040 minus own W001,200,-5.068510372199817,-15.33207840526011,-13.960144068463705,-5.326590359210968,4.922657465934748,7.9135046301036995,9.603193156168564,-1.5548122119903565,2.179774570465088,10.410620868206024,14.326241435110562,16.669852683290372,5.068510372199817,-7.9135046301037075,-4.922657465934753,5.326590359210968,13.960144068463695,15.332078405260107,14,P,91,9.603193156168564,-1.5548122119903565,2.179774570465088,10.410620868206024,14.326241435110562,16.669852683290372,H_diag_B1_R100_P200,20260924,0,102,4.534682783968747,-4.586150755882263,-1.4415119647979733,4.895310163497925,10.417297881469128,12.261131706237782
1,50,98,100,2000,12.46357161196095,11.417906483131308,100,BASE_MEMIT_W040 minus own W001,100,-11.343015860479209,-20.698538665352388,-18.435242719651434,-11.081579642253928,-4.575382726779208,-1.7199440476391414,11.963113345067832,4.579874458941631,7.502783190214541,12.130608687642962,15.775990999984787,17.041048150201103,11.343015860479209,1.7199440476391465,4.575382726779208,11.081579642253928,18.43524271965143,20.69853866535239,0,R,50,11.963113345067832,4.579874458941631,7.502783190214541,12.130608687642962,15.775990999984787,17.041048150201103,H_diag_B1_R100_P200,20260924,0,97,0.620097484588623,-6.818225250244141,-6.283784675598144,0.37783193588256836,7.401220369338989,10.31698192596437
4,464,246,876,2000,8.045332774604718,6.741991497215555,87,BASE_MEMIT_W040 minus own W001,1000,-6.121437193256803,-18.571130026699976,-15.130487328767776,-5.817652940750122,2.1190417170524594,4.719709827899932,7.365982180905529,-5.194348363876343,-0.7707379937171935,7.984055995941162,13.759188294410704,16.206441724896433,-6.121437193256803,-18.571130026699976,-15.130487328767776,-5.817652940750122,2.1190417170524594,4.719709827899932,40,N,452,1.2445449876487256,-8.487235774993897,-5.822779130935669,1.1974868774414062,7.585442662239075,10.663591890335082,N_diag1000,20260924,4,246,7.365982180905529,-5.194348363876343,-0.7707379937171935,7.984055995941162,13.759188294410704,16.206441724896433
2,115,50,229,2000,8.148359187872858,6.944560433273648,256,BASE_MEMIT_W050 minus own W001,256,-7.30606624056918,-19.994136762619018,-17.451030135154724,-7.142517805099487,2.4752663373947144,5.35038490295409,7.56113149933617,-7.510612678527832,-0.9493231773376465,8.439229726791382,14.257810898125172,15.945675889402628,-7.30606624056918,-19.994136762619018,-17.451030135154724,-7.142517805099487,2.4752663373947144,5.35038490295409,8,BASE,122,0.25506525876699015,-10.809509253501892,-7.3813087940216064,0.6681780815124512,7.469692587852478,11.164895915985095,BaseEval256,20260924,2,50,7.56113149933617,-7.510612678527832,-0.9493231773376465,8.439229726791382,14.257810898125172,15.945675889402628
0,13,0,9,2000,4.631635427474976,3.3940260193564673,5,BASE_MEMIT_W050 minus own W001,22,1.8033689043738625,-5.127400646209717,-3.3860108375549314,1.7573411464691162,7.102766942977905,8.455575342178344,3.988001996820623,-1.9325026321411132,-0.07307028770446776,4.275942325592041,7.635147571563721,8.25373297214508,-1.8033689043738625,-8.455575342178344,-7.1027669429779055,-1.7573411464691162,3.386010837554931,5.127400646209715,6,P,2,3.988001996820623,-1.9325026321411132,-0.07307028770446776,4.275942325592041,7.635147571563721,8.25373297214508,H_active_variants,20260924,0,0,5.791370901194486,-2.2306203842163086,-2.0216957092285153,6.891850471496582,9.042851448059082,11.00065747976303
0,6,0,2,2000,4.140326499938965,1.2544343254782937,5,BASE_MEMIT_W050 minus own W001,11,2.5896778106689453,-6.839503908157349,-6.165909051895142,2.7877988815307617,9.07251787185669,10.061480808258057,2.6416253610090776,-1.3029143333435058,-0.8371424674987793,2.762223243713379,5.983102798461914,6.268077850341797,-2.5896778106689453,-10.061480808258057,-9.07251787185669,-2.7877988815307617,6.165909051895142,6.839503908157349,6,R,2,2.6416253610090776,-1.3029143333435058,-0.8371424674987793,2.762223243713379,5.983102798461914,6.268077850341797,H_active_variants,20260924,0,0,5.2313031716780225,-1.3810186386108398,-1.3810186386108398,7.581386566162109,8.889364242553711,8.889364242553711
0,100,102,174,2000,9.839907943734781,8.527843613744466,100,BASE_MEMIT_W050 minus own W001,200,-4.926990747012897,-16.82425643069204,-13.617423559329472,-4.824834667146206,4.31287729740142,6.49279343955216,9.226696230814559,-1.8719678783416749,1.509675216674805,10.067310094833374,14.059563660668207,15.931818675051897,4.926990747012897,-6.492793439552188,-4.312877297401427,4.824834667146206,13.617423559329472,16.824256430692035,14,P,88,9.226696230814559,-1.8719678783416749,1.509675216674805,10.067310094833374,14.059563660668207,15.931818675051897,H_diag_B1_R100_P200,20260924,0,102,4.299705483801663,-4.770294561386108,-1.9648254394531248,4.598811388015747,10.22192986011505,12.221378947347391
2,54,98,100,2000,12.052371493974329,10.770988993702238,100,BASE_MEMIT_W050 minus own W001,100,-11.188806231181951,-20.99755103896372,-18.700711641134696,-10.732446459674975,-3.9092602998018275,-3.107500030586945,11.431516444843146,3.4470947552635334,5.342075201803527,11.732930023339577,15.4096956625639,16.950353144523696,11.188806231181951,3.107500030586962,3.9092602998018267,10.732446459674975,18.700711641134696,20.997551038963728,0,R,46,11.431516444843146,3.4470947552635334,5.342075201803527,11.732930023339577,15.4096956625639,16.950353144523696,H_diag_B1_R100_P200,20260924,0,96,0.24271021366119386,-7.366107444763184,-5.323136043548584,-0.05836153030395508,6.6990565776824935,9.490479955673221
13,449,246,876,2000,7.483840468735662,6.12854850075916,87,BASE_MEMIT_W050 minus own W001,1000,-6.18849410743732,-18.281460844399408,-15.020835608243942,-6.104873061180115,2.247918176651001,5.130107121467585,6.789058067304082,-9.56263017654419,-2.549220132827758,7.493481159210205,13.524858900904654,15.22532443281263,-6.18849410743732,-18.281460844399408,-15.020835608243942,-6.104873061180115,2.247918176651001,5.130107121467585,46,N,473,0.6005639598667621,-10.594076542854308,-7.307407188415526,0.7625417709350586,7.136339282989502,10.302829296588898,N_diag1000,20260924,11,244,6.789058067304082,-9.56263017654419,-2.549220132827758,7.493481159210205,13.524858900904654,15.22532443281263
2,126,50,229,2000,8.211014665270419,6.957797071903895,256,BASE_MEMIT_W060 minus own W001,256,-7.365268812434351,-19.946320869773626,-17.27701250463724,-6.98646342754364,2.3733713626861572,6.858617877960201,7.590518302843975,-7.757781672477722,-1.060402512550354,8.18681695125997,14.586616612970829,17.35571016967296,-7.365268812434351,-19.946320869773626,-17.27701250463724,-6.98646342754364,2.3733713626861572,6.858617877960201,13,BASE,116,0.22524949040962383,-11.560613107681274,-7.68209981918335,0.5145020484924316,7.774364233016968,11.416856002807611,BaseEval256,20260924,2,50,7.590518302843975,-7.757781672477722,-1.060402512550354,8.18681695125997,14.586616612970829,17.35571016967296
0,12,0,9,2000,5.195553779602051,3.4471373081207277,5,BASE_MEMIT_W060 minus own W001,22,2.1192123781551016,-3.7142869091033934,-3.527723503112793,2.1395535469055176,7.378361845016479,7.953470668792724,4.140642144463279,-0.03396709442138672,0.2980156421661377,3.731570243835449,9.535332894325256,10.008082008361816,-2.1192123781551016,-7.953470668792725,-7.37836184501648,-2.1395535469055176,3.527723503112793,3.7142869091033934,5,P,2,4.140642144463279,-0.03396709442138672,0.2980156421661377,3.731570243835449,9.535332894325256,10.008082008361816,H_active_variants,20260924,0,0,6.25985452261838,-2.2291994094848633,-2.05833044052124,7.842375755310059,10.535546779632568,13.276221477985379
0,6,0,2,2000,5.173120604621039,1.5051769776777788,5,BASE_MEMIT_W060 minus own W001,11,2.0657271905378862,-6.468617105484009,-6.452800035476685,3.399730682373047,8.787774085998535,9.440056037902833,3.194875413721258,-0.9773371696472168,-0.23475408554077148,3.5535812377929688,6.493207216262817,7.066931772232056,-2.0657271905378862,-9.440056037902831,-8.787774085998535,-3.399730682373047,6.452800035476685,6.468617105484009,6,R,2,3.194875413721258,-0.9773371696472168,-0.23475408554077148,3.5535812377929688,6.493207216262817,7.066931772232056,H_active_variants,20260924,0,0,5.2606026042591445,-1.063588523864746,-0.900446891784668,8.440143585205078,8.66589641571045,8.66589641571045
3,101,102,174,2000,10.198685889447676,8.730993636690139,100,BASE_MEMIT_W060 minus own W001,200,-4.915848304786486,-16.882530165407807,-14.442941751051695,-5.2443119483068585,5.890536594390867,8.806307273656119,9.520231213018997,-1.5240117406845093,1.3906527519226075,10.509653493762016,14.808853614609689,17.18616772874025,4.915848304786486,-8.80630727365613,-5.890536594390869,5.2443119483068585,14.442941751051693,16.882530165407804,14,P,87,9.520231213018997,-1.5240117406845093,1.3906527519226075,10.509653493762016,14.808853614609689,17.18616772874025,H_diag_B1_R100_P200,20260924,2,101,4.60438290823251,-3.6406703758239747,-1.2454467773437496,4.662496566772461,10.541019582748412,13.610454203933477
1,48,98,100,2000,12.34988498050937,11.051265928714434,100,BASE_MEMIT_W060 minus own W001,100,-11.343242610853048,-21.21312020376092,-18.845928330924654,-11.50022022984922,-3.6916582574369405,0.5068923131725752,11.726179052751394,3.3938229931308888,6.2722266532480715,12.335943312966265,16.204314139595954,18.252330680656016,11.343242610853048,-0.5068923131725751,3.6916582574369388,11.50022022984922,18.84592833092465,21.21312020376092,0,R,52,11.726179052751394,3.3938229931308888,6.2722266532480715,12.335943312966265,16.204314139595954,18.252330680656016,H_diag_B1_R100_P200,20260924,0,97,0.38293644189834597,-7.021667437553406,-5.592893362045288,0.40949153900146484,8.45147099494934,11.146983938217165
15,498,246,876,2000,7.6252535532949155,6.244768926001718,87,BASE_MEMIT_W060 minus own W001,1000,-5.940949252781458,-18.12499449133873,-14.601601859461516,-5.801119327545166,2.516809654235838,4.865013504028316,6.924727952909656,-8.469517879486084,-2.0935309767723083,7.4223785400390625,14.115788596589118,15.982935332655904,-5.940949252781458,-18.12499449133873,-14.601601859461516,-5.801119327545166,2.516809654235838,4.865013504028316,39,N,417,0.9837787001281977,-10.277130882143974,-6.214714050292969,0.9488554000854492,7.799946808815001,11.43587077617645,N_diag1000,20260924,15,246,6.924727952909656,-8.469517879486084,-2.0935309767723083,7.4223785400390625,14.115788596589118,15.982935332655904
3,118,50,229,2000,8.42815373102194,7.1736367749270356,256,BASE_MEMIT_W070 minus own W001,256,-7.404137202225229,-20.186030066013338,-17.542169973254204,-7.031463027000427,2.607601761817932,7.726124133914681,7.794765173784526,-6.214158615469932,-1.5421502590179443,8.369913101196289,15.776675034314394,18.46005460321902,-7.404137202225229,-20.186030066013338,-17.542169973254204,-7.031463027000427,2.607601761817932,7.726124133914681,12,BASE,123,0.3906279715592973,-10.362193584442139,-7.739895582199097,0.522310733795166,8.766002416610718,13.385266780853264,BaseEval256,20260924,3,50,7.794765173784526,-6.214158615469932,-1.5421502590179443,8.369913101196289,15.776675034314394,18.46005460321902
0,15,0,9,2000,4.721721215681597,1.2775024837917752,5,BASE_MEMIT_W070 minus own W001,22,2.8251493735746904,-7.669233694076538,-5.071102428436279,3.7962913513183594,8.419593048095702,8.995192832946776,3.213999791578813,-6.85708984375,-5.148336935043335,2.414264440536499,7.96778256893158,9.13867646217346,-2.8251493735746904,-8.995192832946778,-8.419593048095702,-3.7962913513183594,5.071102428436279,7.669233694076535,9,P,3,3.213999791578813,-6.85708984375,-5.148336935043335,2.414264440536499,7.96778256893158,9.13867646217346,H_active_variants,20260924,0,0,6.039149165153503,-3.337615966796875,-3.311378526687622,8.10454273223877,10.927932739257812,12.45158292531967
