phase,arm,unit,K,endpoint,locality_denominator,locality_numerator,rephrase_accuracy_denominator,rephrase_accuracy_numerator,rephrase_strict_accuracy_denominator,rephrase_strict_accuracy_numerator,rephrase_strict_success_denominator,rephrase_strict_success_numerator,rephrase_success_denominator,rephrase_success_numerator,rephrase_target_new_nll_mean,rephrase_target_true_nll_mean,rewrite_accuracy_denominator,rewrite_accuracy_numerator,rewrite_success_denominator,rewrite_success_numerator,rewrite_target_new_nll_mean,rewrite_target_true_nll_mean,endpoint_identity_sha256
2,c1,5,1,post_writer_W,1000,878,200,3,100,0,100,10,200,32,8.467677688002587,4.9645714182220395,100,1,100,20,7.628003688156605,4.6183165344409645,a2e63f5cbfe08e1c0933c88d65c81efa99f4fb348c283ef366dd79a970059819
2,c1,5,1,pre_writer_W,1000,885,200,2,100,0,100,4,200,18,10.213487274050713,4.792961361873895,100,1,100,10,10.89566716849804,4.630414946423843,8bc51f3a6f716bf9469f20333bb56a204e51fc61c62addec41a94a28ce5e4320
2,c1,5,2,accepted_z,1000,878,200,30,100,6,100,42,200,106,5.3562399476766585,5.703911748975515,100,14,100,58,4.263037848770619,5.085129924118519,36faa6fb601022f8113977dbcbd3cbb689f8ac8cda3ababb3134d16b88d5fe05
2,c1,5,2,post_writer_W,1000,873,200,15,100,2,100,29,200,85,6.011487223617732,5.465299415774643,100,14,100,62,4.118936106711626,5.138761147111654,75b89746a3a2e47fb8e1070d7a1e86957e995e868ee622496337a2147263072d
2,c1,5,2,pre_writer_W,1000,878,200,3,100,0,100,10,200,32,8.467677688002587,4.9645714182220395,100,1,100,20,7.628003688156605,4.6183165344409645,a2e63f5cbfe08e1c0933c88d65c81efa99f4fb348c283ef366dd79a970059819
2,c1,5,3,accepted_z,1000,873,200,80,100,29,100,85,200,181,2.99742485879804,7.3336318200826645,100,61,100,98,1.4462226169370114,7.005900526046753,6caa27a4754b7840c0c1a388721391aa0584912ef6f8ea310793351edaabe64a
2,c1,5,3,post_writer_W,1000,871,200,58,100,16,100,71,200,158,3.5100722686515655,6.571052738279104,100,62,100,98,1.4047850070241839,7.086929932832718,08087d0a978ee7e56f17fa05579db783227be806c14a7dc0c024a5ec04acc9a2
2,c1,5,3,pre_writer_W,1000,873,200,15,100,2,100,29,200,85,6.011487223617732,5.465299415774643,100,14,100,62,4.118936106711626,5.138761147111654,75b89746a3a2e47fb8e1070d7a1e86957e995e868ee622496337a2147263072d
2,c1,5,4,accepted_z,1000,871,200,114,100,39,100,93,200,192,2.113747468519723,7.938537445664406,100,93,100,100,0.47223423566203565,8.139440085887909,9d90983420c6ddfb258bfabb452a9810279ee182a77c2cf96d73e0d020cbec0d
2,c1,5,4,post_writer_W,1000,871,200,90,100,28,100,75,200,169,2.763733918882208,7.003432610854507,100,93,100,100,0.47340033268556,8.130792676210403,5ee0ed4953dc900c1c66055c3f51e4edd73057c2eae20950558427411019f063
2,c1,5,4,pre_writer_W,1000,871,200,58,100,16,100,71,200,158,3.5100722686515655,6.571052738279104,100,62,100,98,1.4047850070241839,7.086929932832718,08087d0a978ee7e56f17fa05579db783227be806c14a7dc0c024a5ec04acc9a2
2,c1,5,5,accepted_z,1000,871,200,124,100,46,100,94,200,194,1.83495819639822,8.34313887655735,100,98,100,100,0.2093078242777847,9.09688007593155,a7f77f1bcddebe55b4280d9abb09f1f7a399558d2a67f65a010a503d5cc81cec
2,c1,5,5,post_writer_W,1000,868,200,99,100,34,100,79,200,174,2.4483520565152865,7.372982970774173,100,98,100,100,0.21228733629453928,9.117375962734222,00de90adccc193b9d1032d74492d47e6cda427105718be231aa915df840835af
2,c1,5,5,pre_writer_W,1000,871,200,90,100,28,100,75,200,169,2.763733918882208,7.003432610854507,100,93,100,100,0.47340033268556,8.130792676210403,5ee0ed4953dc900c1c66055c3f51e4edd73057c2eae20950558427411019f063
2,c1,5,6,accepted_z,1000,868,200,131,100,52,100,96,200,195,1.6786641212477116,8.701018474102021,100,99,100,100,0.11574003257555887,9.905163223743438,40436e6924422e13da1e40b0d39a9e551920b2828ddbda5d19217164a28ec1e8
2,c1,5,6,post_writer_W,1000,868,200,108,100,40,100,81,200,177,2.2827522969365237,7.605234586000442,100,99,100,100,0.11403698327718302,9.9143745303154,1e06a5e85c9327e03312e889e86b690301b2e5ff1299d6a27b60302ca31713db
2,c1,5,6,pre_writer_W,1000,868,200,99,100,34,100,79,200,174,2.4483520565152865,7.372982970774173,100,98,100,100,0.21228733629453928,9.117375962734222,00de90adccc193b9d1032d74492d47e6cda427105718be231aa915df840835af
2,c1,5,7,accepted_z,1000,868,200,133,100,54,100,97,200,196,1.6072140635660617,8.92152590483427,100,99,100,100,0.06955784337827936,10.329681344032288,09c44548b6b127c9066b48f99eae15a36772e09fd08fb5ab4dbad7c3dda79100
2,c1,5,7,post_writer_W,1000,867,200,110,100,42,100,82,200,179,2.213060612696863,7.764495204687119,100,99,100,100,0.06798085639951751,10.33789338350296,670ac9a2deb40d8048667a853e97e5d270ff2e6352ebcdf71e91cf23e4d78ffd
2,c1,5,7,pre_writer_W,1000,868,200,108,100,40,100,81,200,177,2.2827522969365237,7.605234586000442,100,99,100,100,0.11403698327718302,9.9143745303154,1e06a5e85c9327e03312e889e86b690301b2e5ff1299d6a27b60302ca31713db
2,c1,5,8,accepted_z,1000,867,200,134,100,55,100,97,200,196,1.5338269455678528,9.18579308360815,100,99,100,100,0.051388165763346476,10.853571290969848,474625c9e18d7101bae13a57f7d552702ac163add250791d40f209e24f9e59ae
2,c1,5,8,post_writer_W,1000,867,200,113,100,45,100,85,200,183,2.139670054675371,7.942158735543489,100,99,100,100,0.051094030598178505,10.860922083854675,d048316e67e9b895225c424300bb69d3738337632bac1e930ed2d6ef81e18d1b
2,c1,5,8,pre_writer_W,1000,867,200,110,100,42,100,82,200,179,2.213060612696863,7.764495204687119,100,99,100,100,0.06798085639951751,10.33789338350296,670ac9a2deb40d8048667a853e97e5d270ff2e6352ebcdf71e91cf23e4d78ffd
2,c1,6,1,accepted_z,1000,867,200,0,100,0,100,14,200,41,8.550073975324631,4.910358552634716,100,0,100,17,8.87919591665268,4.720039876718074,e39e95c1c14afdeb4ce8ff4af6f04bfc5a098d0e242151a54236c55974ceeb27
2,c1,6,1,post_writer_W,1000,861,200,0,100,0,100,14,200,42,8.586987578868866,5.016635760441423,100,0,100,20,8.388965022563934,4.648816018849612,5c2d78259d349e39dc29dfa23ae38bcd52695a57cb574408648bca6d1411615e
2,c1,6,1,pre_writer_W,1000,867,200,0,100,0,100,9,200,30,10.177319383621215,4.923800152242183,100,0,100,12,11.449482576847076,4.947457070574164,f477145478585ab74b421a7241b6302c97963b2d7cf75043db48c09782074d92
2,c1,6,2,accepted_z,1000,861,200,13,100,2,100,43,200,104,5.824708890486509,5.593790183402598,100,8,100,54,4.997446251809597,5.037014224901795,60553c9f6599ee7d3b43d55fb3dd65b2af195142e044db47e09fff899dba2c98
2,c1,6,2,post_writer_W,1000,859,200,7,100,1,100,29,200,84,6.213509208634496,5.414028483144939,100,9,100,55,4.848478153645992,5.051338238939643,7ca0045837c27747d1fc97c6c3c7a774457b19d3b78ffcce674b7ff0dfe1aa06
2,c1,6,2,pre_writer_W,1000,861,200,0,100,0,100,14,200,42,8.586987578868866,5.016635760441423,100,0,100,20,8.388965022563934,4.648816018849612,5c2d78259d349e39dc29dfa23ae38bcd52695a57cb574408648bca6d1411615e
2,c1,6,3,accepted_z,1000,859,200,66,100,22,100,92,200,191,2.832685021227226,7.943672709465027,100,54,100,97,1.63689826246351,8.112786549925804,88ac8fd572c9cb649a96fe6be130bb96c14bea2ef204ddb81ba2f74b0bd3ec7b
2,c1,6,3,post_writer_W,1000,849,200,60,100,15,100,81,200,177,3.2568263327074236,7.146910082399845,100,55,100,96,1.6207539219222964,8.055545023679734,2b85bad0b2d72086c3084c051a7e05dfe1913cc1980517041774a23e3f00ecc7
2,c1,6,3,pre_writer_W,1000,859,200,7,100,1,100,29,200,84,6.213509208634496,5.414028483144939,100,9,100,55,4.848478153645992,5.051338238939643,7ca0045837c27747d1fc97c6c3c7a774457b19d3b78ffcce674b7ff0dfe1aa06
2,c1,6,4,accepted_z,1000,849,200,102,100,39,100,93,200,192,2.0470521558332258,8.506207602620124,100,84,100,98,0.6246811621915549,9.137822111845017,beb11a9a42ad4c29e36dba81ebc95387ee2c1d140709c06d1f4d8641c9eca701
2,c1,6,4,post_writer_W,1000,836,200,92,100,28,100,88,200,186,2.456874467714224,7.584752835333347,100,84,100,98,0.6461023368872703,9.106467164754868,bcac680ce92db099012a2e4106026839d3c5a7ae74b78e1e9e5f4ee365daaeff
2,c1,6,4,pre_writer_W,1000,849,200,60,100,15,100,81,200,177,3.2568263327074236,7.146910082399845,100,55,100,96,1.6207539219222964,8.055545023679734,2b85bad0b2d72086c3084c051a7e05dfe1913cc1980517041774a23e3f00ecc7
2,c1,6,5,accepted_z,1000,836,200,129,100,52,100,99,200,199,1.5646379650908058,9.510895212292672,100,94,100,100,0.2132451246480923,10.97058054447174,fad5d41963706093c7bc0d23c5f79db088a5932c0259ffe7e219254cca90a1aa
2,c1,6,5,post_writer_W,1000,836,200,111,100,38,100,91,200,189,2.125665273148334,8.356903179474175,100,94,100,100,0.21859177377657033,10.977411631345749,fad86d75f6576ae13cb3726a83c52ef95e3fa4e6bf62d6f772c8e200c7109957
2,c1,6,5,pre_writer_W,1000,836,200,92,100,28,100,88,200,186,2.456874467714224,7.584752835333347,100,84,100,98,0.6461023368872703,9.106467164754868,bcac680ce92db099012a2e4106026839d3c5a7ae74b78e1e9e5f4ee365daaeff
2,c1,6,6,accepted_z,1000,836,200,137,100,57,100,100,200,200,1.4623161400016398,9.90285880446434,100,98,100,100,0.0923845421615988,11.581092185974121,f16920195087344f2a3099baab4ed0c38243f56a95c6e2c6cbb62e5b3da83ec6
2,c1,6,6,post_writer_W,1000,834,200,115,100,40,100,93,200,191,1.9689678724913393,8.616353985667228,100,98,100,100,0.09769326093024575,11.589406814575195,43c98d19e51ffd0160fa044bd8cf9afae7a5fdee26d113f381e9661d7f5d4ae7
2,c1,6,6,pre_writer_W,1000,836,200,111,100,38,100,91,200,189,2.125665273148334,8.356903179474175,100,94,100,100,0.21859177377657033,10.977411631345749,fad86d75f6576ae13cb3726a83c52ef95e3fa4e6bf62d6f772c8e200c7109957
2,c1,6,7,accepted_z,1000,834,200,139,100,57,100,99,200,199,1.3843122595112072,10.148943260908126,100,99,100,100,0.07023148717766162,12.14080231666565,cee9f5d9618bba75d7ae34a3c30b8a5efd98422040192d618be387017e4a5e37
2,c1,6,7,post_writer_W,1000,833,200,116,100,40,100,92,200,190,1.9575159352459013,8.821387478150427,100,99,100,100,0.07150357946869917,12.13525042295456,00685e6dff0e2797836a8fad1c9d40e40dd484da4308faa5b6f19b31e412065b
2,c1,6,7,pre_writer_W,1000,834,200,115,100,40,100,93,200,191,1.9689678724913393,8.616353985667228,100,98,100,100,0.09769326093024575,11.589406814575195,43c98d19e51ffd0160fa044bd8cf9afae7a5fdee26d113f381e9661d7f5d4ae7
2,c1,6,8,accepted_z,1000,833,200,142,100,59,100,100,200,200,1.3351547457138075,10.366296402215958,100,99,100,100,0.06165931565541541,12.546803579330444,0c487e19873f0068707bbe4722e597e5196e87743d7f38a37b111e10de1c35a2
2,c1,6,8,post_writer_W,1000,833,200,118,100,41,100,93,200,191,1.9153407219576184,8.998646484613419,100,99,100,100,0.06190109611052321,12.541035718917847,bce7160469677a4595a28b9ec7648b9d9f45f474e61786dc9f124d8769b46785
2,c1,6,8,pre_writer_W,1000,833,200,116,100,40,100,92,200,190,1.9575159352459013,8.821387478150427,100,99,100,100,0.07150357946869917,12.13525042295456,00685e6dff0e2797836a8fad1c9d40e40dd484da4308faa5b6f19b31e412065b
2,c1,7,1,accepted_z,1000,884,200,2,100,0,100,12,200,38,8.403331301212312,5.080722844600677,100,0,100,23,8.53071972846985,5.448533731848001,7128a410475a0cd248c7a1f8c00daf966bbb6048cbaff5ce4b227db140e78a35
2,c1,7,1,post_writer_W,1000,882,200,3,100,0,100,11,200,37,8.472752175331117,5.118309823274612,100,0,100,23,8.137168893814087,5.437177250087261,0ed27e00411b6da8e6013760c260c825ca344d2009a16afdf28bb58053265fb0
2,c1,7,1,pre_writer_W,1000,884,200,2,100,0,100,6,200,21,10.189507842063904,4.804716696655378,100,0,100,8,11.482925567626953,5.287479268759489,23fbf0f0be5331f7be0a120cc670a900a21ece8a25d42e9cf2d61d8cf192c5d9
2,c1,7,2,accepted_z,1000,882,200,30,100,7,100,48,200,114,5.523320201933384,5.728842159807682,100,11,100,67,4.83952873647213,5.954241010546684,b68ac3d0f3dad59f1d3f7431874fb4197523c5f01e7daf7e4d3768e1c387e3a9
2,c1,7,2,post_writer_W,1000,886,200,17,100,2,100,36,200,97,6.184680483788252,5.541605652403087,100,10,100,71,4.693017915934324,5.955273728370667,32214d93d76695650203f931c81419f5aa3038af58c5a1aef61f19c03240910c
2,c1,7,2,pre_writer_W,1000,882,200,3,100,0,100,11,200,37,8.472752175331117,5.118309823274612,100,0,100,23,8.137168893814087,5.437177250087261,0ed27e00411b6da8e6013760c260c825ca344d2009a16afdf28bb58053265fb0
2,c1,7,3,accepted_z,1000,886,200,77,100,26,100,85,200,178,3.0176768915355208,7.821023668646813,100,55,100,96,1.7158443590439856,8.09831847667694,b6fcee69e3ba14573aa4b088651f0ac3797f82cf2ee2c74d590386c53f287c16
2,c1,7,3,post_writer_W,1000,873,200,64,100,17,100,71,200,162,3.5530312447994947,6.982448869645595,100,55,100,96,1.7073332884861157,8.072263444066047,dc2b557ffd1027877afb183b23293154a3784f6e42a45425a7b2986c16345e1b
2,c1,7,3,pre_writer_W,1000,886,200,17,100,2,100,36,200,97,6.184680483788252,5.541605652403087,100,10,100,71,4.693017915934324,5.955273728370667,32214d93d76695650203f931c81419f5aa3038af58c5a1aef61f19c03240910c
2,c1,7,4,accepted_z,1000,873,200,118,100,44,100,94,200,192,2.007993762055412,8.649432282447815,100,90,100,99,0.5325712601817213,9.667098631858826,0f08a3c36700fca3f10d93eb9817de36c6073167293b39cfc2c9de0839b4cac1
2,c1,7,4,post_writer_W,1000,869,200,101,100,37,100,86,200,182,2.568325106771663,7.662109882831573,100,91,100,99,0.5694131233578082,9.665227370262146,d2f07ea1e246a3433cb1dbe82990be2d7683f316f7c757daad5d10dce7efa457
2,c1,7,4,pre_writer_W,1000,873,200,64,100,17,100,71,200,162,3.5530312447994947,6.982448869645595,100,55,100,96,1.7073332884861157,8.072263444066047,dc2b557ffd1027877afb183b23293154a3784f6e42a45425a7b2986c16345e1b
2,c1,7,5,accepted_z,1000,869,200,139,100,55,100,97,200,195,1.636010287120007,9.214793457388877,100,97,100,99,0.1981216070370283,10.784258570671081,f332300fed630a62f4ae866865bf8235828cd77e4985224b4879cdd05043e017
2,c1,7,5,post_writer_W,1000,867,200,120,100,43,100,90,200,187,2.170390666141175,8.00031737267971,100,97,100,99,0.19772177281323822,10.772960209846497,24fe83bd9073798ecd6197a75772934f7defd84b8a153f9af64fca3657929f37
2,c1,7,5,pre_writer_W,1000,869,200,101,100,37,100,86,200,182,2.568325106771663,7.662109882831573,100,91,100,99,0.5694131233578082,9.665227370262146,d2f07ea1e246a3433cb1dbe82990be2d7683f316f7c757daad5d10dce7efa457
2,c1,7,6,accepted_z,1000,867,200,140,100,56,100,96,200,194,1.5759421560377813,9.554045001864433,100,98,100,99,0.14466526469739618,11.480563116073608,085b356329493172e9fe1033b651db923ed36b91eb091477da3b97b01ec06363
2,c1,7,6,post_writer_W,1000,869,200,123,100,44,100,90,200,188,2.0685619776253588,8.262523560225963,100,98,100,99,0.1402181093551917,11.482155616283416,ab35195060a79f93a3a8505ef2698b982fbb443aeebe2004c4d50978b26eda53
2,c1,7,6,pre_writer_W,1000,867,200,120,100,43,100,90,200,187,2.170390666141175,8.00031737267971,100,97,100,99,0.19772177281323822,10.772960209846497,24fe83bd9073798ecd6197a75772934f7defd84b8a153f9af64fca3657929f37
2,c1,7,7,accepted_z,1000,869,200,144,100,58,100,96,200,194,1.4657820026669652,9.719378859400749,100,99,100,99,0.10325390546902781,11.848073999881745,fc476e45b088290ece24aea11715d4e093bf059f7cdde1d06fe0364def35efc8
2,c1,7,7,post_writer_W,1000,867,200,128,100,47,100,90,200,188,2.013338327764068,8.330158152282237,100,99,100,99,0.1025471081249998,11.856782250404358,9048cec2f9278a44480437a6d002d7d2ecc70d9b030c8856046f9be49837ecd3
2,c1,7,7,pre_writer_W,1000,869,200,123,100,44,100,90,200,188,2.0685619776253588,8.262523560225963,100,98,100,99,0.1402181093551917,11.482155616283416,ab35195060a79f93a3a8505ef2698b982fbb443aeebe2004c4d50978b26eda53
2,c1,7,8,accepted_z,1000,867,200,144,100,58,100,96,200,194,1.4406806607707403,9.821809093356132,100,99,100,99,0.09443682124168845,12.051376338005065,dbca5b10d3ce9932f423af2e166e4ed53974b6608135f62f2e987fae721ac3f2
2,c1,7,8,post_writer_W,1000,863,200,128,100,47,100,91,200,189,1.9894327259692364,8.39240586221218,100,99,100,99,0.09411583564942702,12.052312211990357,ee4e0e1542c46ac6bf7b58bbdf0e4a458c0efbc609613d11c618d860ac030054
2,c1,7,8,pre_writer_W,1000,867,200,128,100,47,100,90,200,188,2.013338327764068,8.330158152282237,100,99,100,99,0.1025471081249998,11.856782250404358,9048cec2f9278a44480437a6d002d7d2ecc70d9b030c8856046f9be49837ecd3
2,c1,8,1,accepted_z,1000,839,200,5,100,0,100,13,200,37,7.769531131982803,4.862471430697479,100,3,100,16,7.557095932364464,4.343101082704961,c56867938df2cb275793f2aa10090d82565519b2c9ceb1e4e95ad90113c7612e
2,c1,8,1,post_writer_W,1000,835,200,5,100,0,100,12,200,37,7.8601640126109125,4.979779716804623,100,4,100,17,7.202612060308456,4.351621372848749,73d7c06fdc6a97ec5ee4912d85c1ff2a4f8b94095f61a9be112b73d40bfc74ba
2,c1,8,1,pre_writer_W,1000,839,200,0,100,0,100,9,200,24,9.618476135730743,4.805347654800862,100,0,100,6,10.414658277034759,4.415810873250011,a83fe673ab2f75235c1baabbd2c2535476620be20d0b65c51d9d8f14b025a74c
2,c1,8,2,accepted_z,1000,835,200,26,100,4,100,52,200,128,4.995258966907858,5.954547444032505,100,15,100,69,3.760187345147133,5.089703185856342,556871ec3a639f67b0f7a1c939ecfdc53518e46bbe0215c48bdac1772c4d8fce
2,c1,8,2,post_writer_W,1000,838,200,16,100,0,100,37,200,100,5.5211354473233225,5.649934801324271,100,15,100,69,3.6397924184799195,5.144312770664692,70cd9b9f1f239494c6c7c02d8cc957dd15d0f7ec3019542cae9fec9edac59554
2,c1,8,2,pre_writer_W,1000,835,200,5,100,0,100,12,200,37,7.8601640126109125,4.979779716804623,100,4,100,17,7.202612060308456,4.351621372848749,73d7c06fdc6a97ec5ee4912d85c1ff2a4f8b94095f61a9be112b73d40bfc74ba
2,c1,8,3,accepted_z,1000,838,200,84,100,22,100,86,200,184,2.9098519382695667,7.416263776030392,100,65,100,97,1.2674488699436188,6.973100273609162,edf36463e7374ba61d5974e6c2c6643ab90ee3b1d38ac98f3b88e8a5bb5b13b0
2,c1,8,3,post_writer_W,1000,835,200,62,100,12,100,73,200,165,3.5051440685777924,6.780111275427044,100,65,100,97,1.2577415412291884,6.943169731497765,936c6dd0da7febb1b4a39cf457d3d481dafebc0a8ce4c7b1410e4d8db7969dde
2,c1,8,3,pre_writer_W,1000,838,200,16,100,0,100,37,200,100,5.5211354473233225,5.649934801324271,100,15,100,69,3.6397924184799195,5.144312770664692,70cd9b9f1f239494c6c7c02d8cc957dd15d0f7ec3019542cae9fec9edac59554
2,c1,8,4,accepted_z,1000,835,200,108,100,35,100,96,200,196,2.1837002073344776,8.019025306222028,100,91,100,100,0.43835935468028764,8.168969929218292,a8a6eea10431c53bb8c48e0225bc34b8846f8a980df95909e819c8cd3e7e6fd6
2,c1,8,4,post_writer_W,1000,836,200,92,100,26,100,81,200,178,2.8147188369510694,7.235933736166917,100,89,100,100,0.42914391674508806,8.150637602806091,b0073957d4a13898597abdf948dd1a93cfa989f0a80b18bf44dad0ea8ab3f2be
2,c1,8,4,pre_writer_W,1000,835,200,62,100,12,100,73,200,165,3.5051440685777924,6.780111275427044,100,65,100,97,1.2577415412291884,6.943169731497765,936c6dd0da7febb1b4a39cf457d3d481dafebc0a8ce4c7b1410e4d8db7969dde
2,c1,8,5,accepted_z,1000,836,200,121,100,41,100,96,200,196,1.829561574338004,8.64520536604803,100,96,100,100,0.15093121576908744,9.34580391407013,5f0f6ccd4b106564b054c836efbbd95f611a46e06a1b16da3041f4c89a7c4db7
2,c1,8,5,post_writer_W,1000,834,200,104,100,33,100,85,200,183,2.4987833318370396,7.6929686746560035,100,96,100,100,0.14381370352261003,9.342141473293305,c438ef3bcf2fac935177733fb6887177f45bb1dc33a6d4d78df63c3e6fd50818
2,c1,8,5,pre_writer_W,1000,836,200,92,100,26,100,81,200,178,2.8147188369510694,7.235933736166917,100,89,100,100,0.42914391674508806,8.150637602806091,b0073957d4a13898597abdf948dd1a93cfa989f0a80b18bf44dad0ea8ab3f2be
2,c1,8,6,accepted_z,1000,834,200,127,100,44,100,97,200,197,1.7005235829646699,8.935558013478294,100,100,100,100,0.06659320396604017,9.958781173229218,d73a11ece0b11249c72e212567835f861eb5cccab84947de3736d2759d922b44
2,c1,8,6,post_writer_W,1000,837,200,106,100,33,100,87,200,186,2.3662096944823863,7.934116589319892,100,100,100,100,0.06568965970771387,9.957393624782561,2b24b41f22387694247bc3497ea65e8a213016683be88ddd7e470e3153ddc310
2,c1,8,6,pre_writer_W,1000,834,200,104,100,33,100,85,200,183,2.4987833318370396,7.6929686746560035,100,96,100,100,0.14381370352261003,9.342141473293305,c438ef3bcf2fac935177733fb6887177f45bb1dc33a6d4d78df63c3e6fd50818
2,c1,8,7,accepted_z,1000,837,200,131,100,47,100,96,200,196,1.638864444725914,9.162165900305844,100,100,100,100,0.0417306659228052,10.417095301151276,8f1a2a9bde8656325c7e33f56b4376464708c2729d44b77ef12cb1601a40aca9
2,c1,8,7,post_writer_W,1000,839,200,106,100,34,100,87,200,186,2.310994678355055,8.098725685412065,100,100,100,100,0.04122063780319877,10.421483337879181,ecc6219816a7b242f186b7093cb3c82584e7d48fae609e6158806082a2c7775b
2,c1,8,7,pre_writer_W,1000,837,200,106,100,33,100,87,200,186,2.3662096944823863,7.934116589319892,100,100,100,100,0.06568965970771387,9.957393624782561,2b24b41f22387694247bc3497ea65e8a213016683be88ddd7e470e3153ddc310
2,c1,8,8,accepted_z,1000,839,200,130,100,47,100,96,200,196,1.5961328034324105,9.332859324538148,100,100,100,100,0.02959232558234362,10.784568436145783,0cce82b6db5d907cb87dcd24a584596e053fdfe1ad9455984a8ce862e31d8e7e
2,c1,8,8,post_writer_W,1000,841,200,109,100,35,100,89,200,188,2.2702307301817926,8.224361465522088,100,100,100,100,0.029349706562352366,10.787357378005982,6ed3cb1893b5f04f00bd09a4b7e0de03c84fddaa3fb387e34c5a0a874115d275
2,c1,8,8,pre_writer_W,1000,839,200,106,100,34,100,87,200,186,2.310994678355055,8.098725685412065,100,100,100,100,0.04122063780319877,10.421483337879181,ecc6219816a7b242f186b7093cb3c82584e7d48fae609e6158806082a2c7775b
2,c1,9,1,accepted_z,1000,893,200,2,100,1,100,8,200,28,8.56136202275753,4.861281336601824,100,1,100,20,8.39175013780594,4.590339487430174,1f98200ea65d2e3bc40c64fd7978bc6120dcbf5d8201ce8f68c6aafd8f91aa06
2,c1,9,1,post_writer_W,1000,889,200,2,100,0,100,8,200,29,8.58808907687664,5.006082510333508,100,1,100,19,7.9958079040050505,4.59032532667974,cd0771356dc25ae54d07dec6c301cdccc75140cc255a817da9a7a28050e7a5e0
2,c1,9,1,pre_writer_W,1000,893,200,0,100,0,100,3,200,18,10.260795766115189,4.730114627252333,100,0,100,8,10.924325778484345,4.456725862289313,2974e287ae699ac5e6ea99617125a216d781d5bf014f1db6ab38e0d4cbd6c6a7
2,c1,9,2,accepted_z,1000,889,200,15,100,3,100,45,200,104,5.609783094432205,5.657204092741012,100,12,100,59,4.452310913950205,5.181560860574246,2e5761e35528271159d6160bb2a2fb559dadb4cef4cee97bb8a7d08d5cf26db1
2,c1,9,2,post_writer_W,1000,888,200,13,100,2,100,39,200,94,6.093669957593083,5.485565029233694,100,12,100,61,4.270248266458512,5.218534148931504,abe5b7510dfc5988979e88b8605b268efa864784cf106089a51c765a50669d44
2,c1,9,2,pre_writer_W,1000,889,200,2,100,0,100,8,200,29,8.58808907687664,5.006082510333508,100,1,100,19,7.9958079040050505,4.59032532667974,cd0771356dc25ae54d07dec6c301cdccc75140cc255a817da9a7a28050e7a5e0
2,c1,9,3,accepted_z,1000,888,200,71,100,20,100,85,200,183,3.006958997962065,7.72306879401207,100,50,100,97,1.6004505675262772,7.623276446461677,817146b73a82a29d011200cfa3c4ceb7560298a0ee87943784aebc51277fe3e1
2,c1,9,3,post_writer_W,1000,887,200,57,100,14,100,77,200,173,3.438775820620358,7.107596078962088,100,51,100,97,1.59670249709161,7.612830379009247,95714bc30f314c573da06f62a3d62ccb4aea2a57c4dbd485e3ef86d6785dc05a
2,c1,9,3,pre_writer_W,1000,888,200,13,100,2,100,39,200,94,6.093669957593083,5.485565029233694,100,12,100,61,4.270248266458512,5.218534148931504,abe5b7510dfc5988979e88b8605b268efa864784cf106089a51c765a50669d44
2,c1,9,4,accepted_z,1000,887,200,112,100,40,100,97,200,197,1.9644305961439386,8.650942332744599,100,88,100,100,0.5684174111671746,9.116473608016967,9b48a88ea41beadebbb219dea64082c4a072a71c5a4e3fe9edfc5eae7e19060a
2,c1,9,4,post_writer_W,1000,886,200,98,100,30,100,89,200,188,2.450453452130314,7.770036294460296,100,89,100,100,0.5944599569076672,9.090323467254638,ac399e63e841770f5e8f0de0b046b74bed26f0bed929c1ba55be4952c6394b0b
2,c1,9,4,pre_writer_W,1000,887,200,57,100,14,100,77,200,173,3.438775820620358,7.107596078962088,100,51,100,97,1.59670249709161,7.612830379009247,95714bc30f314c573da06f62a3d62ccb4aea2a57c4dbd485e3ef86d6785dc05a
2,c1,9,5,accepted_z,1000,886,200,133,100,52,100,99,200,199,1.5287800769938622,9.220734559297561,100,94,100,100,0.20209328928613104,10.104867753982544,218bde3a5f8c16493cae00a7f28c47e807b6f49671161d93751f3c0d12207e0f
2,c1,9,5,post_writer_W,1000,887,200,112,100,38,100,88,200,187,2.1131006640463603,8.103232500851155,100,94,100,100,0.22151590716326608,10.041892535686493,b8ad4c1a208512eb0eaa996a8731e039eb83ee93ed37c2b6f6d72580607c1832
2,c1,9,5,pre_writer_W,1000,886,200,98,100,30,100,89,200,188,2.450453452130314,7.770036294460296,100,89,100,100,0.5944599569076672,9.090323467254638,ac399e63e841770f5e8f0de0b046b74bed26f0bed929c1ba55be4952c6394b0b
2,c1,9,6,accepted_z,1000,887,200,139,100,56,100,100,200,200,1.4282711835636293,9.664199026823043,100,98,100,100,0.12591410498484037,10.897475321292877,0d09cadc8063003ef298af372097cfc698b392eeb96b2aad156f23d46e7e8286
2,c1,9,6,post_writer_W,1000,884,200,120,100,42,100,89,200,188,1.9721461070049555,8.422478900253772,100,98,100,100,0.144434233129723,10.914682023525238,b908b32dc1a81dffd91c4f5c4e3184777eacd2a80fab946f2b63518bb9ad0894
2,c1,9,6,pre_writer_W,1000,887,200,112,100,38,100,88,200,187,2.1131006640463603,8.103232500851155,100,94,100,100,0.22151590716326608,10.041892535686493,b8ad4c1a208512eb0eaa996a8731e039eb83ee93ed37c2b6f6d72580607c1832
