entry,arm,panel,metric,numerator,denominator,rate,strict_new_numerator,strict_true_numerator,ties,new_token_correct,new_token_count,true_token_correct,true_token_count,reference_success,loss,recovery,reference_failure,new_nll_lower,new_nll_equal,new_nll_higher,delta_pp,paired_ci_low,paired_ci_high,paired_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_max,paired_new_nll_delta_mean,paired_new_nll_delta_median,paired_new_nll_delta_p90,paired_new_nll_delta_max,paired_true_nll_delta_mean,paired_true_nll_delta_median,paired_true_nll_delta_p90,paired_true_nll_delta_max,paired_margin_delta_mean,paired_margin_delta_median,paired_margin_delta_p90,paired_margin_delta_max,margin_mean,margin_median,margin_p90,margin_max
Late,BF1,Current100,NS,611,1000,61.1,58,82,0,74,1020,82,1000,626,25,10,374,641,0,359,-1.5,-2.8000000000000003,-0.30000000000000004,100,7.749914188245544,7.6484458446502686,13.03466863632202,21.030635833740234,6.703855818998068,6.448280096054077,11.596126365661622,19.067256927490234,-0.19102990430442152,-0.1137998104095459,0.3754012107849121,1.8587360382080078,0.027549783922731875,-0.005161881446838379,0.5955900669097901,3.6071224212646484,0.21857968822715337,0.10581302642822266,1.0086692929267889,4.428713798522949,-1.0460583692474756,-1.28767728805542,5.14418797492981,19.06233890214935
Late,BF1,Fixed100,RS,99,100,99.0,89,0,0,90,101,3,103,99,0,0,1,59,0,41,0.0,0.0,0.0,100,0.6594950692291605,0.02809385396540165,2.156660270690919,13.42108154296875,11.062573858499526,10.761209964752197,16.21257057189942,24.914091110229492,-0.05608426967257401,-0.0005848443834111094,0.025832267105579433,1.0596303939819336,-0.022516186237335204,0.042049407958984375,0.49269499778747566,0.8001384735107422,0.0335680834352388,0.09153234958648682,0.6764611919177697,1.5171523094177246,10.403078789270367,10.485588232986629,16.211455938045408,24.91320530080702
Late,BF1,Fixed100,PS,190,200,95.0,119,0,0,121,202,6,206,191,1,0,9,117,0,83,-0.5,-1.5,0.0,100,1.9599154789512978,0.836694598197937,6.015229558944702,13.967277526855469,9.061686734557151,8.839879989624023,13.751258945465088,18.528419494628906,-0.0045731525303563106,-0.012155592441558838,0.27758345603942836,3.3875880241394043,0.05559717148542404,0.012368202209472656,0.5214286804199219,1.8696556091308594,0.06017032401578035,0.06273841112852097,0.6378414094448088,2.2426199913024902,7.101771255605854,7.261680066585541,12.939687402173876,18.527311105048284
Late,BF1,Fixed100,NS,663,1000,66.3,49,53,0,49,1010,83,1030,660,9,12,340,485,0,515,0.29999999999999716,-0.6000000000000001,1.3,100,8.598663846616226,8.614103317260742,14.130942153930665,22.251365661621094,6.997416237337514,6.765969514846802,11.726424026489259,19.36037254333496,-0.028227084906131496,0.009742684662342072,0.4215128660202027,1.6686429977416992,0.00901094261277467,-0.002552032470703125,0.45056905746459974,2.6823949813842773,0.03723802751890617,0.0015002787113189697,0.5806864261627198,4.559614658355713,-1.6012476092787111,-1.694650650024414,4.299300861358643,16.916118237597402
Late,BF1,Past100,RS,100,100,100.0,97,0,0,98,101,1,101,100,0,0,0,54,0,46,0.0,0.0,0.0,100,0.1474230599225848,0.004625217290595174,0.06176361776888395,4.720337390899658,12.953173773288727,13.135570526123047,18.1222225189209,21.308673858642578,0.0016584914935810957,-2.2397172870114446e-05,0.004144976707175375,0.29067039489746094,0.04690852403640747,0.021364688873291016,0.7253245353698735,1.6940217018127441,0.04525003254282638,0.008169024367816746,0.7858236194122585,1.6991751086898148,12.805750713366143,13.130673001811374,18.108855785708876,21.308296751551097
Late,BF1,Past100,PS,191,200,95.5,135,1,0,137,202,3,202,191,0,0,9,125,0,75,0.0,0.0,0.0,100,1.6263293317213539,0.4530555456876755,4.852954864501952,14.17476749420166,9.59507589519024,9.492536067962646,14.260298824310302,21.755603790283203,-0.025685498254315462,-0.006801190786063671,0.16835943460464464,0.6008615493774414,0.11927910566329956,0.13422179222106934,0.521575665473938,1.17946195602417,0.144964603917615,0.15908748339279555,0.5995779663324355,1.3714067339897156,7.968746563468885,8.028433993458748,13.884520783275365,21.75499398232205
Late,BF1,Past100,NS,675,1000,67.5,45,88,0,55,1010,98,1010,688,19,6,312,525,0,475,-1.2999999999999972,-2.5,-0.2000000000000001,100,8.215299275941565,8.099833488464355,13.28138647079468,25.581541061401367,6.399831982214004,6.07963228225708,11.529208278656006,19.692230224609375,-0.0307372262449353,-0.020882368087768555,0.4147629499435425,1.6294913291931152,-0.009407612069509923,-0.020400524139404297,0.43661084175109866,3.944422721862793,0.021329614175425376,0.009586095809936523,0.5544239044189455,3.096837043762207,-1.8154672937275609,-1.9963030815124512,3.921369528770447,17.161933657946065
Late,BF8,Current100,RS,100,100,100.0,100,0,0,102,102,0,100,100,0,0,0,36,0,64,0.0,0.0,0.0,100,0.005708756957610603,0.0035456072073429823,0.01190339280292392,0.05326632782816887,13.27768789768219,12.847988605499268,18.204122734069827,23.117830276489258,-0.010517194449494126,0.0001039674534695223,0.0013039785204455262,0.009942736476659775,0.01567338466644287,-0.08330535888671875,0.6918480873107916,3.0521745681762695,0.026190579115936998,-0.08261797355953604,0.7038192142499615,3.7250412963330746,13.271979140724579,12.844675527012441,18.19997895989218,23.1164232857991
Late,BF8,Current100,PS,193,200,96.5,148,0,0,152,204,0,200,193,0,0,7,75,0,125,0.0,0.0,0.0,100,1.3398463558679214,0.23790668696165085,4.700401353836059,10.728165626525879,10.07415180325508,10.02433967590332,14.740402126312254,20.11811637878418,-0.04746385119156912,0.0024720048531889915,0.11636182069778432,0.8176417350769043,-0.07283523380756378,-0.09383201599121094,0.3859931945800781,1.491879940032959,-0.025371382615994663,-0.11688440293073654,0.5223869638517499,3.5669080018997192,8.73430544738716,9.053140938282013,14.180737908184527,20.106313774362206
Late,BF8,Current100,NS,611,1000,61.1,58,82,0,74,1020,82,1000,626,25,10,374,642,0,358,-1.5,-2.8000000000000003,-0.30000000000000004,100,7.74983997774648,7.64845085144043,13.035073471069337,21.03071403503418,6.70378663945198,6.4481425285339355,11.594866085052491,19.066844940185547,-0.19110411480348558,-0.11401534080505371,0.37531390190124514,1.8592166900634766,0.027480604376643895,-0.005178689956665039,0.594740104675293,3.6071815490722656,0.21858471918012948,0.10626220703125,1.0085496544837957,4.427743434906006,-1.0460533382944996,-1.2871770858764648,5.144031524658203,19.061925491318107
Late,BF8,Fixed100,RS,99,100,99.0,89,0,0,90,101,3,103,99,0,0,1,59,0,41,0.0,0.0,0.0,100,0.6597919131215895,0.028106081299483776,2.157408142089845,13.422063827514648,11.061821620464325,10.756868362426758,16.21174907684327,24.91431427001953,-0.055787425780144985,-0.0005806477274745703,0.02586870566010481,1.059593677520752,-0.02326842427253723,0.04185056686401367,0.49255690574646005,0.8008832931518555,0.03251900150760775,0.09110178053379059,0.6760913171339781,1.5163216590881348,10.402029707342736,10.485009743832052,16.210633985215107,24.91342846059706
Late,BF8,Fixed100,PS,190,200,95.0,119,0,0,121,202,6,206,191,1,0,9,118,0,82,-0.5,-1.5,0.0,100,1.9600762969109928,0.8374295234680176,6.0153392314910885,13.968310356140137,9.061582827568055,8.839850425720215,13.750570392608642,18.52836799621582,-0.004412334570661187,-0.01198512315750122,0.2773103594779965,3.3880667686462402,0.055493264496326446,0.012337446212768555,0.5212028503417969,1.8696746826171875,0.059905599066987635,0.06260665506124496,0.6378388524055479,2.244035243988037,7.101506530657061,7.261297225952148,12.93967354670167,18.527259368565865
Late,BF8,Fixed100,NS,663,1000,66.3,49,53,0,49,1010,83,1030,660,9,12,340,485,0,515,0.29999999999999716,-0.6000000000000001,1.3,100,8.598539130991849,8.614036083221436,14.130578517913818,22.25038719177246,6.997310018132906,6.766122102737427,11.726230335235597,19.360403060913086,-0.028351800530508627,0.009645894169807434,0.4212473392486573,1.6651573181152344,0.00890472340816632,-0.002742290496826172,0.4490680694580078,2.682955741882324,0.03725652393867494,0.001670151948928833,0.5813714027404785,4.55562162399292,-1.6012291128589422,-1.6945276260375977,4.299333477020264,16.91603431425756
Late,BF8,Past100,RS,100,100,100.0,97,0,0,98,101,1,101,100,0,0,0,54,0,46,0.0,0.0,0.0,100,0.14742933355359128,0.004625395173206925,0.06170146130025411,4.720118045806885,12.952685387134553,13.135408401489258,18.122098541259767,21.308494567871094,0.001664765124587575,-2.2397172870114446e-05,0.004159479448571803,0.2904510498046875,0.04642013788223267,0.0207974910736084,0.7246722221374516,1.6911540031433105,0.044755372757645094,0.005873428774066269,0.7846955343848098,1.6963002947159111,12.80525605358096,13.130510167975444,18.108732064114886,21.308117460779613
Late,BF8,Past100,PS,191,200,95.5,135,1,0,137,202,3,202,191,0,0,9,125,0,75,0.0,0.0,0.0,100,1.6263861353415996,0.4530446529388428,4.852834367752075,14.174798011779785,9.594964935183524,9.492327213287354,14.260164928436279,21.755226135253906,-0.02562869463406969,-0.006747530773282051,0.16843286156654344,0.6031055450439453,0.11916814565658569,0.13450908660888672,0.5211304187774658,1.1799254417419434,0.14479684029065537,0.15876913495594636,0.5998066514730453,1.3682268857955933,7.968578799841925,8.028284723870456,13.884936578199266,21.754616446443833
Late,BF8,Past100,NS,675,1000,67.5,45,88,0,55,1010,98,1010,688,19,6,312,525,0,475,-1.2999999999999972,-2.5,-0.2000000000000001,100,8.215153751798091,8.099683284759521,13.282638359069825,25.581830978393555,6.399769372009439,6.0793092250823975,11.528658962249756,19.691986083984375,-0.030882750388409475,-0.021129369735717773,0.41500678062438967,1.6284170150756836,-0.009470222274074331,-0.020530223846435547,0.4366190433502197,3.945056915283203,0.021412528114335146,0.009716987609863281,0.5540279388427736,3.096559524536133,-1.815384379788651,-1.995349407196045,3.921619236469269,17.159561037435196
