comparison,cohort,future_batches,metric,denominator,before_num,after_num,delta_pp,retained,lost,gained,both_failed,conditional_loss_den,conditional_recovery_den,strict_lost,strict_gained,strict_before,strict_after,desired_NLL_harm_mean,desired_NLL_harm_median,desired_NLL_harm_p90,desired_NLL_harm_p95,desired_NLL_harm_p99,desired_NLL_harm_min,desired_NLL_harm_max,competing_NLL_change_mean,competing_NLL_change_median,competing_NLL_change_p90,competing_NLL_change_p95,competing_NLL_change_p99,competing_NLL_change_min,competing_NLL_change_max
ATWRITE_TO_W100,45,55,PS,200,169,170,0.5,162,7,8,23,169,31,21,9,134,122,0.247851340619236,0.03920042049139738,1.667844472825527,2.4905563652515412,5.228134417323136,-3.484448790550232,10.83110785484314,-0.2060816331609385,-0.04764258861541748,2.170425415039062,2.971682965755454,4.287568329572672,-9.48402192723006,4.904689788818359
ATWRITE_TO_W100,46,54,PS,200,179,178,-0.5,173,6,5,16,179,21,11,10,129,128,0.24805966171610636,0.004913072276394814,1.4841408014297481,2.6561510950326874,6.862678270339961,-5.027970790863037,14.67014229297638,0.03308950617909431,0.04115605354309082,2.439219331741333,3.021340215206146,5.367533993721008,-6.127684593200684,6.943465232849121
ATWRITE_TO_W100,47,53,PS,200,188,185,-1.5,180,8,5,7,188,12,11,15,129,133,0.16652372595417547,0.009810593444854021,1.431960916519164,3.0287916213273998,3.784195586983113,-3.9050536155700684,8.120347768068314,-0.08063538635149597,0.060118794441223145,1.910566759109497,2.8097057700157153,3.8542759132385194,-8.39655065536499,4.558876991271973
ATWRITE_TO_W100,48,52,PS,200,182,180,-1.0,175,7,5,13,182,18,20,6,131,117,0.23705531855586742,0.017410924250725657,1.42833833694458,2.3064208269119217,5.250092512452966,-4.302014350891113,7.560803323984146,-0.04065507002174854,-0.1381850242614746,2.2317598819732662,2.9274785161018286,6.706746296882608,-8.008694171905518,9.115249633789062
ATWRITE_TO_W100,49,51,PS,200,179,175,-2.0,173,6,2,19,179,21,14,9,129,124,0.27081394869775977,0.01498536765575409,1.591933906078337,3.13068835735321,3.9882982301711856,-4.12984824180603,10.538048565387726,-0.01113161738961935,0.08378058671951294,1.8775591313838957,2.428461003303526,4.678752040863037,-5.735454082489014,5.485293388366699
ATWRITE_TO_W100,50,50,PS,200,177,181,2.0,173,4,8,15,177,23,17,10,128,121,0.03278038158663549,-0.005068478756584227,1.4088611960411068,2.191844895482062,4.97053568959236,-4.881985664367676,6.6675877794623375,0.008088304940611125,0.027968406677246094,1.7946174621582027,2.580590677261349,4.250407896041858,-4.156765937805176,6.693589210510254
ATWRITE_TO_W100,51,49,PS,200,179,182,1.5,177,2,5,16,179,21,6,13,127,134,0.13830359528044936,-0.0013370370143093169,1.40027140378952,2.685823720693588,4.179962546825406,-3.366323947906494,5.170675754547119,-0.10434716939926147,-0.03437209129333496,1.9283360481262206,2.6679540395736656,4.974785532951348,-5.420336723327637,5.86768364906311
ATWRITE_TO_W100,52,48,PS,200,179,184,2.5,177,2,7,14,179,21,13,11,131,129,0.06683705183953861,-0.000618236605077982,0.9503803730010975,1.6255363926291413,3.824518818706226,-5.660323143005371,10.438683365937322,0.07845296956598759,0.09290742874145508,2.147297692298889,2.479056978225706,4.929463243484492,-8.219932556152344,6.4079694747924805
ATWRITE_TO_W100,53,47,PS,200,180,179,-0.5,175,5,4,16,180,20,19,7,122,110,0.0586306612403132,0.00017453287728130817,1.4485927104949952,2.3871752709150305,3.8373653233051166,-4.502105712890625,7.779003858566284,0.11675461342092604,0.1490316390991211,2.17587776184082,2.8946738958358753,3.7357448196411123,-6.583977222442627,5.440282821655273
ATWRITE_TO_W100,54,46,PS,200,178,179,0.5,175,3,4,18,178,22,14,7,137,130,0.09886750469682738,0.006281496724113822,1.1237820506095875,1.8156023874878873,2.5777746971137696,-4.662877559661865,4.891258239746094,-0.024429831802845,-0.13248038291931152,2.4180284500122067,3.50418138504028,5.210413961410522,-5.560110092163086,7.0040788650512695
ATWRITE_TO_W100,55,45,PS,200,175,169,-3.0,165,10,4,21,175,25,18,9,129,120,0.18765018927457278,0.011570809409022331,1.3328131869435305,2.265201544761656,4.408848965167999,-2.4468398094177246,4.9566485658288,-0.3832053792104125,-0.19598756730556488,1.5346733093261717,2.414442539215088,3.5003976345062253,-9.151869796216488,3.9193320274353027
ATWRITE_TO_W100,56,44,PS,200,176,169,-3.5,168,8,1,23,176,24,9,6,128,125,0.1660778427160403,0.0024812729097902775,1.407427191734312,2.220305150747297,4.080614151954648,-4.569639682769775,6.404353529214859,-0.17197275325655936,-0.009544894099235535,1.7194833755493164,2.22061207294464,3.679360880851736,-7.624057292938232,4.917868375778198
ATWRITE_TO_W100,57,43,PS,200,186,184,-1.0,184,2,0,14,186,14,13,10,131,128,0.06828217179805506,0.0035745471250265837,1.234809771180152,1.8344990791752924,3.31110790491104,-5.442696034908295,5.020499229431152,-0.06424081056378782,0.011664390563964844,1.616522598266601,2.1913708806037877,4.832234396934505,-9.740507125854492,5.276799231767654
ATWRITE_TO_W100,58,42,PS,200,178,176,-1.0,173,5,3,19,178,22,14,7,134,127,0.1023315645720868,0.004787088022567332,1.1889639943838115,1.9527360856533031,3.770211234092708,-4.068373203277588,4.341096878051758,-0.2787775184959173,-0.33974117040634155,1.5512542724609373,2.076725339889521,3.6342901897430395,-8.54433012008667,4.732712268829346
ATWRITE_TO_W100,59,41,PS,200,175,180,2.5,172,3,8,17,175,25,14,8,122,116,0.19944535883027129,0.03726263903081417,1.2283624596893779,2.282223534584045,3.4150965307652816,-3.480022430419922,6.065480828285217,-0.14228958785533904,-0.13674235343933105,1.9329677104949952,2.324221301078794,4.286366844177242,-6.928513526916504,6.212155342102051
ATWRITE_TO_W100,60,40,PS,200,186,180,-3.0,178,8,2,12,186,14,19,8,146,135,0.03164988969860133,0.0007941445801407099,0.9801667757332323,1.8710531234741208,4.311887507289641,-8.150198698043823,5.791450500488281,-0.2332279422879219,-0.1540820598602295,1.5693543434143065,2.0674203157424915,4.431512807607649,-6.6717541217803955,5.055931568145752
ATWRITE_TO_W100,61,39,PS,200,175,179,2.0,172,3,7,18,175,25,7,8,127,128,-0.008716152046981734,-0.0023682669270783663,0.9102171897888184,1.3293375253677358,2.869805953502646,-2.5694775581359863,4.530040264129639,0.18955930065363646,0.20243573188781738,1.9056256055831904,2.4517772912979114,3.6036014556884757,-4.979998588562012,3.9268016815185547
ATWRITE_TO_W100,62,38,PS,200,181,181,0.0,179,2,2,17,181,19,10,5,131,126,0.14777848241457833,0.005994589999318123,1.2882033824920651,1.9309412211179682,3.207106451988218,-3.3461217880249023,5.045305635780096,-0.30517922580242157,-0.1963791847229004,1.2977312088012694,2.142552721500395,2.9536554408073417,-7.771543979644775,3.2481203079223633
ATWRITE_TO_W100,63,37,PS,200,182,186,2.0,179,3,7,11,182,18,12,13,133,134,0.0449480998879153,0.0012388937175273895,0.8208881855010985,1.2869554549455628,3.432529535293578,-4.088573336601257,4.8068749606609344,-9.423673152923584e-05,-0.022300243377685547,1.8627989292144767,2.3986264467239375,3.870120453834527,-4.57211446762085,5.148730516433716
