mode,gain,target_loading_squared,write_energy,near_degenerate_group,target_batch,entry_batch,provenance,receipt_status
43,0.3615939755253655,6.159927372853263,0.8054117553050409,37,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
44,0.3613175745616766,6.157567397355769,0.8038728232495794,37,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
45,0.3600624463944336,5.70961884877191,0.7402233375454972,38,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
46,0.3595815063593482,6.333358365109795,0.8188960147793203,39,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
47,0.3591692098931438,6.295743556148354,0.8121667924233865,39,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
48,0.3587264361140636,5.742295883294374,0.7389453702030158,39,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
49,0.3585581779400547,5.511312321315188,0.7085561752261992,39,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
50,0.3580982687122147,6.376248370339891,0.8176541930827512,40,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
51,0.3567943339954886,6.254282057909569,0.7961838451991169,41,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
52,0.3562690329861657,5.834725569820743,0.7405878524811077,42,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
53,0.3549204786225464,6.005932117061109,0.7565585370356984,43,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
54,0.3542836334629287,6.308376032030072,0.7918077590356554,44,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
55,0.3539063126719478,5.987293725741387,0.7499066121329621,44,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
56,0.3534627492777334,6.501509971441108,0.8122720979891406,44,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
57,0.3531470153529417,5.830015191068326,0.727077602780073,44,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
58,0.352538590786748,6.054364154073669,0.7524573130226262,45,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
59,0.3512011929772363,6.20493158184357,0.7653303958200068,46,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
60,0.3502193210532203,6.0151179343982,0.737775705701756,47,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
61,0.3501891436036283,6.533851447891665,0.8012621214631412,47,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
62,0.3486721746921828,6.43880703616437,0.7827804866655674,48,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
63,0.3484226531592808,6.178360890965879,0.7500427884251331,48,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
64,0.3481326151829046,6.402598612866609,0.7759713759368672,48,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
65,0.3469123675814548,5.869355514147011,0.7063663171779053,49,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
66,0.3460627972018888,6.340245634644998,0.7593043909819661,50,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
67,0.3445226307967029,6.62200866899706,0.7860049021879353,51,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
68,0.3441649731653503,6.35572324238818,0.7528324229511294,51,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
69,0.3434140827904355,7.620459387905347,0.8987054069125644,52,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
70,0.3426010441423873,6.355154539083021,0.7459392855669151,53,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
71,0.3421850381032652,6.405324441342862,0.7500032839641988,53,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
72,0.3404723106659046,6.428307786784362,0.7451784018275983,54,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
73,0.3401069307211281,6.691165385821067,0.7739853290840265,54,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
74,0.339284289405063,6.350174248645613,0.7309928728143771,55,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
75,0.3385373999616619,6.697084266014126,0.7675365616674679,56,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
76,0.3372644052018966,7.057474203974701,0.8027684874290677,57,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
77,0.3362545921264656,6.453488217718904,0.7296775250221647,58,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
78,0.3352820653571253,6.156461860845466,0.6920728936378008,59,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
79,0.3346344362561279,6.42042766595356,0.718960812182239,60,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
80,0.3329879213472161,7.068345830736147,0.7837449413764283,61,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
81,0.3308404200429109,7.460141404394577,0.8165526386371481,62,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
82,0.3304069526680369,6.544511413583802,0.7144561589902123,62,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
83,0.3300489060515915,6.62432993632364,0.7216033659920019,62,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
84,0.3291540067729251,6.6314923425542265,0.7184715318725816,63,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
85,0.3288335823588426,6.91111844870613,0.7473097765329244,63,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
86,0.3272719123246945,6.641037128126152,0.7113009301051016,64,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
87,0.3258877838586435,6.50414361811246,0.6907585738871299,65,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
88,0.3250202094906078,6.958343180389123,0.7350664072417997,66,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
89,0.3241843373946793,6.384663258992121,0.6709992792883823,67,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
90,0.3225866848253924,6.944944893002544,0.7227060307252995,68,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
91,0.3213310652629597,8.190327986214765,0.8456812879647762,69,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
92,0.3177059573590018,7.573302364539773,0.7644269913527532,70,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
93,0.3166670902670532,7.191498864237524,0.7211494543355179,71,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
94,0.3128994302883029,8.117766311394824,0.7947784625789014,72,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
95,0.3121853899550939,7.160141399327918,0.6978253594807068,73,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
96,0.3093228802560998,8.193008781665103,0.7839123585750468,74,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
97,0.3084917328819361,7.269341664144559,0.691802523148138,75,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
98,0.3048810793294436,7.409673616778275,0.6887474833427183,76,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
99,0.2457390627972133,11.20068768095282,0.6763836216879948,77,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
0,0.4497454005039595,11.458315252060686,2.317684028120852,0,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
1,0.4477609193605804,12.65444518825892,2.5370877025557284,1,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
2,0.447022325567061,12.147963059540132,2.4275148189051383,2,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
3,0.4335162466814962,6.590561686287825,1.2386060164045825,3,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
4,0.4247191762218391,7.969720960534968,1.4376291029263462,4,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
5,0.420884043026601,8.222604917859835,1.456580008431969,5,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
6,0.419863138907855,7.527036596649339,1.3269040635401983,6,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
7,0.4139583331285888,11.564219963170064,1.9816620973352703,7,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
8,0.4133013752830715,10.153056614596556,1.7343250970045196,8,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
9,0.4114897168920134,7.708851297977434,1.305291896024953,9,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
10,0.4087857211741461,8.782014164047588,1.4675252024646015,10,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
11,0.4080468582860731,7.513767790544711,1.25105915712419,11,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
12,0.4074909715955703,8.541741207247862,1.4183466626325736,12,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
13,0.4058487230692609,10.111232081219368,1.6654532506544348,13,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
14,0.4048818619646829,8.960818634889332,1.4689409247084722,14,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
15,0.4047426991581008,9.443469823328575,1.5469976146481788,14,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
16,0.4037836311109499,8.869188907797074,1.4460433866174762,15,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
17,0.4032960385716915,7.369266108421041,1.1985941443690566,16,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
18,0.4013808511984943,8.134093617681671,1.3104560668488487,17,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
19,0.4009069616897321,7.418449923705636,1.1923406899601776,18,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
20,0.399872268844576,7.461009566792565,1.1929992497169557,19,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
21,0.3994981150515412,6.830002826731165,1.0900598721828298,19,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
22,0.3984050568107698,7.365873190464352,1.1691599286826817,20,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
23,0.3976702666998122,6.728113879751117,1.0639949698937674,21,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
24,0.3967995314887702,7.271909510445996,1.1449611939072026,22,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
25,0.3957896530090314,7.240204122463272,1.1341739895375165,23,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
26,0.3953199865794782,7.31939470385314,1.143859573491196,24,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
27,0.3942285561196025,6.913320869885907,1.074441744146743,25,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
28,0.3936696226181807,7.373881218596948,1.1427729328096312,26,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
29,0.393302293962063,7.320408210394556,1.1323697479867785,26,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
30,0.3926059570289588,6.586333374636324,1.015213721518516,27,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
31,0.3922883579284977,7.613785780001594,1.1716866796552068,27,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
32,0.3918781625385887,6.827178569155153,1.0484395330091152,27,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
33,0.3907298130905309,6.805291498236548,1.0389624024046025,28,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
34,0.3902564783064717,7.087863915248451,1.0794825167570463,29,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
35,0.3895511455688586,7.242283510595183,1.099017210851218,30,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
36,0.3890085453495686,6.971895227955025,1.0550405094237925,31,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
37,0.3883235623446266,6.954759797544003,1.0487443186211396,32,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
38,0.3881588985752344,6.788045836661123,1.0227367458142007,32,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
39,0.3880889223893272,6.938097100305097,1.0449676996143091,32,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
40,0.3861562028656252,8.102953402158661,1.2082849667207038,33,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
41,0.3854689329825942,7.545146211925406,1.1211053457225737,34,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
42,0.3851471343751402,7.5286867094262995,1.1167927015229269,34,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
43,0.3849007062786687,7.030956300394315,1.0416260069878551,34,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
44,0.3840209019602723,7.063219914913717,1.0416275426484798,35,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
45,0.3833475546622352,7.416143067961927,1.089841882889547,36,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
46,0.3829774863297782,7.06249696129077,1.0358688242452294,36,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
47,0.3819882097990362,6.849963871323354,0.9995124263989074,37,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
48,0.3811870084655803,6.78099543428357,0.9853026102882064,38,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
49,0.3808171677391552,7.145708022862335,1.036282834114538,38,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
50,0.3806937548146285,7.1288855166963145,1.0331732306873072,38,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
51,0.3800809679044829,7.594506013139232,1.0971140506258543,39,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
52,0.3791683339423609,7.079893913453342,1.0178666163725567,40,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
53,0.3787052667454384,7.525507090333905,1.0792907606507836,41,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
54,0.3783588738082792,7.764954072546056,1.1115953965644725,41,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
55,0.3776696846694598,7.974258729425815,1.1374035353019694,42,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
56,0.3771077825401595,7.546907412882762,1.073247813696498,43,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
57,0.3770183663804712,6.74032035850836,0.9580883361554108,43,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
58,0.3766112718681819,7.569689319517135,1.0736548335506122,43,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
59,0.3761198681929468,7.212835153837025,1.020372057661613,44,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
60,0.3746156298457446,7.637273484485352,1.0717910570992188,45,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
61,0.3738965080389481,7.48243894499575,1.0460344795461896,46,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
62,0.3737193716102073,7.2411015643456285,1.0113369127808611,46,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
63,0.372862434307866,7.289787134756683,1.0134728250647485,47,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
64,0.3727410497723365,7.087211103195379,0.9846679835541834,47,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
65,0.3725330576078774,7.2014446721803065,0.9994228217519192,47,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
66,0.3724014671114409,7.103114185260858,0.985080138313784,47,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
67,0.3715622920011958,7.145748897313453,0.9865316373690014,48,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
68,0.3712794164120153,7.907996316282655,1.090104679350698,48,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
69,0.3707663973196297,7.287084558203678,1.0017389097296816,49,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
70,0.3692138125362796,7.0303410811593245,0.9583679365418216,50,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
71,0.368449278444952,7.47174229869101,1.0143254103096149,51,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
72,0.3676718148296659,7.120674144340036,0.962590984111399,52,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
73,0.3671260926553576,7.545694223236763,1.017020498365134,53,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
74,0.3661461836541562,7.624941056257763,1.0222226848327818,54,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
75,0.3654361930017592,8.123764031928523,1.0848767849998666,55,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
76,0.3642326791309594,7.962890361070984,1.0564003896298382,56,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
77,0.3638376980772538,7.356461886799249,0.9738327592990078,56,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
78,0.3629669993174628,7.313302023010497,0.9634912865208164,57,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
79,0.3621545930722376,8.091339283910973,1.0612272847547464,58,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
80,0.3618436883466908,7.6570490820029375,1.0025439815241528,58,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
81,0.3610367878891684,7.0844787678308405,0.9234445369104968,59,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
82,0.3594576144175561,7.668287749281681,0.9908177467036392,60,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
83,0.3590866663200319,7.459730630919573,0.9618817917887504,60,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
84,0.3579250036702462,7.431325867287678,0.9520294475818551,61,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
85,0.3567239163915337,7.58706029757583,0.9654682367968488,62,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
86,0.3558143374758353,7.39868938428113,0.9367025073885384,63,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
87,0.3543740895115502,6.936387571119298,0.8710784550866023,64,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
88,0.3534088635833635,8.579936111495705,1.0716153577574403,65,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
89,0.3511023207424415,8.116450703486645,1.000537925941621,66,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
90,0.3495383609106544,8.57108513238336,1.047190031751823,67,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
91,0.3482092346975176,8.985063545996638,1.0894360000219427,68,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
92,0.3458846171047223,9.278484813383573,1.1100423711639094,69,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
93,0.3438095132332108,10.92178965019954,1.2910099423435892,70,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
94,0.3434612405799903,9.297570381314548,1.0967936896771588,70,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
95,0.3405994262350607,9.357077765338396,1.0854955887509905,71,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
96,0.337542785039514,9.827089459533337,1.119650732116355,72,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
97,0.3312831568645201,11.134147567275246,1.2219563285578467,73,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
98,0.2602473650678529,13.293255726268844,0.9003348097975885,74,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
99,0.196867281846054,14.737217826216536,0.5711663230409768,75,51,50,RECONSTRUCTED_NATIVE_WRITE,PASS
0,0.4335878693064134,7.114602661284416,1.3375342044559966,0,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
1,0.4310772862861733,8.3347042456092,1.5488183096401382,1,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
2,0.422918240609318,8.648617223148202,1.5468902775326665,2,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
3,0.4212727631931694,6.510526467671916,1.1554279565725891,3,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
4,0.4202618529027354,7.520680335806222,1.3283027489665151,4,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
5,0.4177288530582116,10.542116610520592,1.839571882920437,5,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
6,0.4170225491623853,8.932192249209463,1.5533779613846947,6,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
7,0.4131869278242339,7.299708898685938,1.246231394654303,7,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
8,0.4096140255695421,7.859305030171368,1.3186628839797758,8,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
9,0.4083585077314418,8.49783194596247,1.4170701646380326,9,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
10,0.4080485850980928,8.404301907014208,1.3993469247350303,9,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
11,0.4078204919672133,8.832517859282731,1.46900276308818,9,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
12,0.4068968711879198,8.333155827026816,1.379679476011361,10,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
13,0.4065705704097921,8.189314425647305,1.3536906340582224,10,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
14,0.4051232915473498,8.756490564332072,1.4371579749498142,11,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
15,0.4043985715029631,8.33201068410661,1.362602068267078,12,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
16,0.4038020424931628,8.085992110374264,1.3184702534205426,13,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
17,0.4036819818617891,8.296450184515836,1.351982407695592,13,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
18,0.4030718549193957,8.20962986939336,1.3337932810934705,14,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
19,0.4023219847176609,8.923614759097173,1.4444028718106832,15,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
20,0.4020288826409738,8.449876268804204,1.3657300316057863,15,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
21,0.4015758494356067,8.46019104286042,1.364317165886311,16,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
22,0.4011838986580643,9.409256309457042,1.514405882412145,16,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
23,0.4008600714725761,8.45444039485874,1.358533855521056,16,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
24,0.4004784698393416,7.755008659018499,1.2437715910210982,16,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
25,0.3997957150902462,8.154966128200229,1.3034621716220929,17,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
26,0.3996632167773886,8.654032135859001,1.382314497038162,17,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
27,0.3993751731501367,7.9710646283610815,1.2713890243484574,17,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
28,0.3989416124608567,8.008065442326323,1.2745189319390149,17,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
29,0.3985371979111313,8.534224561369605,1.355507086054898,17,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
30,0.3980375170865278,8.682559269168623,1.375611423178963,18,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
31,0.3974310012499616,8.530582625734407,1.3474174749871513,19,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
32,0.3971097277642549,8.323334013582533,1.3125576116221591,19,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
33,0.3966207709998983,8.677455368392161,1.3650334613801036,20,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
34,0.3958316554833347,7.885373073019253,1.235501539508672,21,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
35,0.3956504584918576,9.379351526768078,1.4682369846229206,21,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
36,0.3948825103294708,8.522660356315324,1.3289571533391271,22,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
37,0.3945954260084032,8.240609599556775,1.2831086519028525,22,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
38,0.3943689140989836,8.655803286762893,1.3462097363800518,22,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
39,0.3935398681085468,7.900124912091057,1.223521005136747,23,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
40,0.3930738535647072,9.025923187162116,1.3945688044938236,24,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
41,0.3926616738209492,8.435240951531911,1.3005723590670262,24,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
42,0.3923879790362457,8.330427483558964,1.2826219752756085,24,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
43,0.3921758714331332,8.72029575795531,1.3411981793910692,24,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
44,0.3917031907946,7.739974895031526,1.187555104222711,25,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
45,0.3912358710074704,8.610479139437103,1.3179673529499567,26,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
46,0.3908244851775841,8.053747122423239,1.2301597642616626,26,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
47,0.3903045497732683,8.24465379538321,1.255971114780445,27,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
48,0.3898458942735222,9.154034822338456,1.3912285763074916,28,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
49,0.3894661230851662,8.142023515354229,1.2350135634140424,28,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
50,0.3892735760276337,8.622497865950898,1.306600875894271,28,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
51,0.38869998466613,8.721933485421554,1.317776678675744,29,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
52,0.3883343009876355,9.063651932569105,1.3668306999916855,29,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
53,0.387972875322052,9.849852894378248,1.482628934286316,29,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
54,0.3875143008605333,8.00068939881064,1.2014421921524467,30,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
55,0.3867416038965753,8.595280654510026,1.2855881182792857,31,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
56,0.3861230607560815,9.50613156622757,1.417278832903719,32,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
57,0.3854460099547691,8.953895905634585,1.33026801733042,33,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
58,0.3849478570734517,8.567521905637197,1.2695769712948002,34,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
59,0.3845397425622311,8.675452065313324,1.2828461553309352,34,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
60,0.3842585515172194,9.256935658031182,1.3668294503815477,34,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
61,0.3839322225029045,8.091233245187603,1.1926797526547912,34,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
62,0.3830565277656458,8.697063263126191,1.2761401259695335,35,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
63,0.3821121379285854,8.493075802135268,1.24007133063931,36,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
64,0.3820655537909128,7.489530034572784,1.093277311803397,36,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
65,0.3819029446059213,8.862696476720046,1.2926230323639285,36,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
66,0.3810669034163455,8.912970133062466,1.294270084192119,37,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
67,0.3807202043016606,8.467388924637236,1.2273300226482389,37,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
68,0.3803028801130243,8.700481195124105,1.2583530367995073,37,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
69,0.3794057488723568,9.314118226277092,1.340755417813173,38,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
70,0.3792368987882579,9.130302431382889,1.3131258057957766,38,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
71,0.3779748405676688,9.206323635934703,1.315261243061808,39,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
72,0.3774859704858198,8.635925165563538,1.2305818381597748,40,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
73,0.3770744719076417,8.217796667115534,1.168448712302685,40,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
74,0.3753438950564844,7.398670359771239,1.0423471689587378,41,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
75,0.3752836583828316,8.751444158905041,1.2325343543785725,41,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
