cell,arm,scope,request_n,RS_num,RS_den,RS_rate,PS_num,PS_den,PS_rate,PS_strict_num,PS_strict_den,PS_strict_rate,NS_num,NS_den,NS_rate,rewrite_acc_num,rewrite_acc_den,rewrite_acc_rate,rephrase_acc_num,rephrase_acc_den,rephrase_acc_rate,neighborhood_true_acc_num,neighborhood_true_acc_den,neighborhood_true_acc_rate,PP_num,PP_den,PP_rate,rewrite_target_new_nll_n,rewrite_target_new_nll_mean,rewrite_target_new_nll_median,rewrite_target_new_nll_q25,rewrite_target_new_nll_q75,rewrite_target_new_nll_p90,rewrite_target_new_nll_max,rewrite_target_true_nll_n,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_q25,rewrite_target_true_nll_q75,rewrite_target_true_nll_p90,rewrite_target_true_nll_max,rewrite_margin_true_minus_new_n,rewrite_margin_true_minus_new_mean,rewrite_margin_true_minus_new_median,rewrite_margin_true_minus_new_q25,rewrite_margin_true_minus_new_q75,rewrite_margin_true_minus_new_p90,rewrite_margin_true_minus_new_max,rephrase_target_new_nll_mean_n,rephrase_target_new_nll_mean_mean,rephrase_target_new_nll_mean_median,rephrase_target_new_nll_mean_q25,rephrase_target_new_nll_mean_q75,rephrase_target_new_nll_mean_p90,rephrase_target_new_nll_mean_max,rephrase_target_new_nll_max_n,rephrase_target_new_nll_max_mean,rephrase_target_new_nll_max_median,rephrase_target_new_nll_max_q25,rephrase_target_new_nll_max_q75,rephrase_target_new_nll_max_p90,rephrase_target_new_nll_max_max,rephrase_target_true_nll_mean_n,rephrase_target_true_nll_mean_mean,rephrase_target_true_nll_mean_median,rephrase_target_true_nll_mean_q25,rephrase_target_true_nll_mean_q75,rephrase_target_true_nll_mean_p90,rephrase_target_true_nll_mean_max,rephrase_target_true_nll_max_n,rephrase_target_true_nll_max_mean,rephrase_target_true_nll_max_median,rephrase_target_true_nll_max_q25,rephrase_target_true_nll_max_q75,rephrase_target_true_nll_max_p90,rephrase_target_true_nll_max_max,rephrase_margin_true_minus_new_mean_n,rephrase_margin_true_minus_new_mean_mean,rephrase_margin_true_minus_new_mean_median,rephrase_margin_true_minus_new_mean_q25,rephrase_margin_true_minus_new_mean_q75,rephrase_margin_true_minus_new_mean_p90,rephrase_margin_true_minus_new_mean_max,locality_target_true_nll_mean_n,locality_target_true_nll_mean_mean,locality_target_true_nll_mean_median,locality_target_true_nll_mean_q25,locality_target_true_nll_mean_q75,locality_target_true_nll_mean_p90,locality_target_true_nll_mean_max,locality_target_new_nll_mean_n,locality_target_new_nll_mean_mean,locality_target_new_nll_mean_median,locality_target_new_nll_mean_q25,locality_target_new_nll_mean_q75,locality_target_new_nll_mean_p90,locality_target_new_nll_mean_max,locality_target_true_minus_new_nll_mean_n,locality_target_true_minus_new_nll_mean_mean,locality_target_true_minus_new_nll_mean_median,locality_target_true_minus_new_nll_mean_q25,locality_target_true_minus_new_nll_mean_q75,locality_target_true_minus_new_nll_mean_p90,locality_target_true_minus_new_nll_mean_max
QM,ORBFH,FINAL_W10_CURRENT_B10_ONLY,100,100,100,1,194,200,0.96999999999999997,95,100,0.94999999999999996,706,1000,0.70599999999999996,100,100,1,135,200,0.67500000000000004,115,1000,0.115,715,1000,0.71499999999999997,100,0.046258085267181739,0.018219951540231705,0.0057996861869469285,0.067735118791460991,0.13158592134714128,0.32326081395149231,100,13.067612361907958,13.332456588745117,9.7100975513458252,15.820505142211914,17.606886863708496,23.793479919433594,100,13.021354276640777,13.326258864944975,9.6662238454446197,15.783680090215057,17.606029614480214,23.788334161043167,100,1.6753552902625233,0.87690273486077785,0.13814953586552292,2.2422586147731636,5.0645333587192027,7.868088960647583,100,2.5271378469374031,1.4653630256652832,0.23726759478449821,3.7252873778343201,7.3548393726348893,12.110246658325195,100,10.649817141890527,10.233065843582153,8.0551450252532959,12.959776639938354,15.934228610992433,22.863301277160645,100,12.259140658378602,12.042976379394531,9.2999229431152344,15.211613893508911,18.735862731933594,23.184865951538086,100,8.9744618516280017,8.6788519629335497,6.3233617842197418,12.101071328856051,14.816643632610798,22.795839086174965,100,6.0975563802458348,5.7740513324737552,4.3059270292520528,7.2182841971516609,9.9206440711021422,12.743619060516357,100,8.459736663818358,8.2271995306015029,6.3186746895313259,10.408865010738372,12.363155269622805,15.388910675048828,100,-2.3621802835725245,-2.276141209155321,-4.9579249605536466,0.21849704273045062,2.2082159256935188,4.8503663778305057
QM,JAC,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,999,1000,0.999,1970,2000,0.98499999999999999,978,1000,0.97799999999999998,7102,10000,0.71020000000000005,997,1000,0.997,1425,2000,0.71250000000000002,1229,10000,0.1229,8114,10100,0.80336633663366341,1000,0.029142893010459376,0.010595158208161592,0.0029013347229920328,0.027053398545831442,0.050198677927255644,3.0482010841369629,1000,14.674388848304748,14.372472286224365,11.342122077941895,17.651800155639648,20.69226703643799,29.693447113037109,1000,14.645245955294289,14.36044393107295,11.311805383011233,17.634084928577067,20.691492155229209,29.693052846443607,1000,1.4280704714295571,0.57652517408132553,0.094212119933217764,2.098574087023735,4.1841446719132369,14.025777816772461,1000,2.2641832830953064,0.93587815761566162,0.15098695084452629,3.5156247019767761,6.2978537559509284,15.520986557006836,1000,11.870492525428533,11.697588682174683,9.0554675459861755,14.426436185836792,17.045031929016112,26.429829597473145,1000,13.290244953572751,13.007692337036133,10.313128232955933,15.913425445556641,18.863440704345702,27.5697021484375,1000,10.442422053998976,10.243613543920219,7.169515869114548,13.48653567180736,16.371075015541283,26.428517971420661,1000,5.7444688228237908,5.4312931507825848,3.9145084150135516,7.3812712848186495,9.2335406613349917,15.217399072647094,1000,8.1576611620737935,8.0894804060459133,6.1644045531749718,10.036415767669677,12.030631709098817,16.892269992828368,1000,-2.4131923392500032,-2.3819989562034607,-4.5841528455377558,-0.21646143794059752,2.0658462093770509,11.528195231407881
QM,JAC,FINAL_W10_CURRENT_B10_ONLY,100,100,100,1,192,200,0.95999999999999996,95,100,0.94999999999999996,664,1000,0.66400000000000003,100,100,1,147,200,0.73499999999999999,100,1000,0.10000000000000001,765,1000,0.76500000000000001,100,0.032144892957294363,0.023208647966384888,0.0086901928298175335,0.043585320934653282,0.070965546369552615,0.17195335030555725,100,13.46013382911682,12.887445449829102,10.364158153533936,16.600257396697998,19.210159301757816,25.534561157226562,100,13.427988936159528,12.842206972651184,10.334585829172283,16.555581799242646,19.176525847869932,25.533594956039451,100,1.2720886600908126,0.412278912961483,0.078983971383422613,1.8405643552541733,3.5624747842550293,8.0157418251037598,100,1.9220771605614573,0.5853973925113678,0.14558598212897778,2.8156909346580505,5.7018444061279299,12.05317497253418,100,11.112023261785508,10.878643989562988,8.2391572594642639,13.817926526069641,16.500694131851201,22.496640205383301,100,12.535553793907166,11.97701358795166,9.0508201122283936,15.33979606628418,18.84959621429444,25.268447875976562,100,9.8399346016946954,9.7710328763350844,6.5955179333686829,12.955909584678011,16.452961086807772,22.441228434443474,100,5.8642111795991658,5.4701668322086334,4.1592352032661433,7.431108146905899,9.6121500301361085,11.474850940704346,100,7.7274647327126011,7.612042331695557,5.757884216308593,9.9173229575157169,11.499893593788148,13.927191543579102,100,-1.8632535531134347,-2.0994241729378702,-4.003079621493816,0.48784457221627237,2.8848001050949099,6.9016179706435654
QA,O,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,992,1000,0.99199999999999999,1939,2000,0.96950000000000003,951,1000,0.95099999999999996,7057,10000,0.70569999999999999,931,1000,0.93100000000000005,1269,2000,0.63449999999999995,838,10000,0.083799999999999999,7463,10100,0.7389108910891089,1000,0.47073014064696689,0.01855053473263979,0.0049848678754642606,0.065265707671642303,0.6615601480007175,17.475143432617188,1000,13.765460394203663,13.601056098937988,10.314656734466553,16.813007831573486,19.410562705993655,31.356523513793945,1000,13.294730253556695,13.257933162109111,9.7410212513059378,16.758468507032376,19.408002913719976,31.356442693162535,1000,2.102789282110658,0.9659648546949029,0.16588868573307991,3.1447470337152481,5.6883366584777848,15.888091087341309,1000,3.1436519007207826,1.4949138164520264,0.25581154972314835,4.8766306638717651,8.8051654815673839,18.358865737915039,1000,11.791253716930747,11.700562000274658,9.4083404541015625,14.089030861854553,16.279410123825073,26.685880661010742,1000,13.111436414957046,13.108682155609131,10.480299234390259,15.424628734588623,17.870182037353516,28.916631698608398,1000,9.688464434820089,9.6177196215139702,6.5457533802837133,12.650364433415234,15.45853627230972,26.669893268728629,1000,7.1958102554488921,6.9496270239353182,4.8352546550333493,9.3270809888839725,11.202951135635375,16.522177457809448,1000,9.6614901974806759,9.6759503841400161,7.872023708373308,11.459254837036132,13.206213645935058,19.982016563415527,1000,-2.4656799420317839,-2.3117730617523193,-4.6254339456558231,-0.12203810214996338,1.8541951251029971,13.118393128365279
QA,O,FINAL_W10_CURRENT_B10_ONLY,100,100,100,1,184,200,0.92000000000000004,90,100,0.90000000000000002,665,1000,0.66500000000000004,93,100,0.93000000000000005,106,200,0.53000000000000003,41,1000,0.041000000000000002,673,1000,0.67300000000000004,100,0.46212687671999447,0.060104558244347572,0.01728930277749896,0.27214077860116959,1.139495337009433,11.786868095397949,100,11.636610410213471,11.112149238586426,8.7101380825042725,14.212013244628906,16.899227905273442,22.12797737121582,100,11.174483533493476,10.399594467133284,8.3355002170428634,14.144691733643413,16.893803738546559,22.116804544813931,100,3.2536285353009591,2.0966007187962532,0.60389371868222952,4.724268913269043,7.8520883560180676,15.888091087341309,100,4.4981265931483359,3.1998028755187988,1.0170422792434692,6.8785450458526611,10.823004055023196,18.107532501220703,100,10.632041285037994,10.47393274307251,8.5620486736297607,12.609826564788818,14.702892684936524,20.191457748413086,100,11.898402585983277,12.0848388671875,9.0612227916717529,14.345365762710571,15.842215061187748,21.262479782104492,100,7.3784127497370351,7.6106964275240898,4.9460075632669032,10.098973644897342,12.349011627770965,20.118083333596587,100,9.2730540385693292,9.0937835931777951,7.0277726590633396,11.055015289783478,12.795883331298828,16.35091848373413,100,10.793418653041124,10.727718162536622,9.1111669301986691,12.311839461326599,13.586667537689214,15.940051460266114,100,-1.5203646144717931,-1.677954053133726,-3.0341340899467468,0.46910067796707156,2.2739711853861819,4.674567234516144
QA,QCL,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,974,1000,0.97399999999999998,1813,2000,0.90649999999999997,854,1000,0.85399999999999998,7401,10000,0.74009999999999998,894,1000,0.89400000000000002,1067,2000,0.53349999999999997,1123,10000,0.1123,7253,10100,0.71811881188118809,1000,0.98518654606091149,0.013301621191203594,0.0036116211558692157,0.047298715449869633,1.9663634777069092,22.280363082885742,1000,14.165671834111214,13.961117744445801,10.738307476043701,17.289834022521973,20.349234008789065,32.835227966308594,1000,13.180485288050303,13.556100106798112,9.6875510456738994,17.011898858079803,20.054517959977968,32.834936899598688,1000,3.1692312408977306,1.9453985095024109,0.20618264994118363,4.6504473639652133,8.4839873731136333,20.505325317382812,1000,4.5793143337632065,3.1146758794784546,0.34025406092405319,7.2452952861785889,11.576412773132326,28.841119766235352,1000,11.611859618560295,11.57826566696167,8.6157630681991577,14.284522414207458,16.915229797363281,29.510829925537109,1000,13.105469760082663,13.021815299987793,9.9541292190551758,15.786982536315918,18.712421989440919,30.314010620117188,1000,8.4426283776625635,8.5217330818995833,5.0095724752172828,12.093644876033068,15.227383062787704,29.501565050508361,1000,6.7225001214101452,6.2957326479256155,4.3411868259310724,8.6235462665557865,10.941488013267517,19.512348365783691,1000,9.6648082458922921,9.5297314167022691,7.7102268457412722,11.661715435981751,13.503962302207947,18.129922866821289,1000,-2.9423081244821487,-2.8280652355402709,-5.0579370707273483,-0.51353380084037781,1.3395525336265575,13.655191019736231
QA,QCL,FINAL_W10_CURRENT_B10_ONLY,100,96,100,0.95999999999999996,132,200,0.66000000000000003,50,100,0.5,663,1000,0.66300000000000003,74,100,0.73999999999999999,41,200,0.20499999999999999,67,1000,0.067000000000000004,477,1000,0.47699999999999998,100,1.6007827901034033,0.09134400263428688,0.020731769967824221,1.7348572015762329,5.2936728477478043,15.376337051391602,100,10.576553180217743,9.9545302391052246,7.6268589496612549,13.544622182846069,15.202903270721439,22.408395767211914,100,8.9757703901143397,9.0967364604584873,5.3896725825034082,12.787355514243245,14.939279036223891,22.40750483633019,100,5.8956564878276545,5.2070777267217636,3.1464976090937853,8.278468132019043,10.986060905456544,18.224454164505005,100,7.7632773658633232,7.9621577262878418,4.8016725778579712,9.9394426345825195,12.80027961730957,28.841119766235352,100,9.0434475088119513,8.522786021232605,6.9800597429275513,11.551260948181152,13.516718626022339,17.22752046585083,100,10.502682099342346,9.9081230163574219,7.999544620513916,12.671561717987061,15.014444255828858,20.243576049804688,100,3.1477910209842959,3.0004006326198578,0.29262846708297729,5.8165712356567383,9.5894495874643333,15.148467776365578,100,7.992306490406393,7.8469023883342741,5.9624274790287011,10.00133924484253,11.558895583152772,15.235971164703368,100,9.8730043633608151,9.4415908932685859,8.0389066725969318,12.113388574123382,13.417220067977906,16.157816886901855,100,-1.8806978729544206,-1.8688599884510042,-4.1036845654249188,-0.1492343708872795,2.2779842233471581,7.0341990828514103
QA,NQFIX,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,718,1000,0.71799999999999997,1285,2000,0.64249999999999996,496,1000,0.496,5728,10000,0.57279999999999998,244,1000,0.24399999999999999,304,2000,0.152,245,10000,0.024500000000000001,4247,10100,0.42049504950495048,1000,10.769644907911985,12.843668460845947,3.7012196183204651,16.160499572753906,18.552279090881349,27.409389495849609,1000,15.325307283878326,15.138936519622803,12.9284987449646,17.565086841583252,19.879011344909667,33.588871002197266,1000,4.5556623759663415,2.4382262229919434,-0.33469200134277344,8.6099146977066994,15.886487451614814,33.588084887596779,1000,11.91546580623541,13.708172798156738,8.8315317630767822,16.184361219406128,18.172483730316163,27.488888740539551,1000,13.431980756564997,15.12490177154541,10.935143947601318,17.841233253479004,19.852481269836424,27.603038787841797,1000,14.813093209207057,14.921982765197754,12.966007113456726,16.661301136016846,18.687377834320067,26.355770111083984,1000,16.140785140037536,16.018815994262695,14.009800434112549,18.381691932678223,20.457243347167967,27.585872650146484,1000,2.897627402971648,1.3687734603881836,-0.56003177165985107,5.3002570867538452,11.000218454562127,26.337917021126486,1000,13.698088863107749,14.952199888229369,13.044894480705262,16.453669452667238,17.906134395599366,24.601558876037597,1000,14.508720201547982,15.049660634994506,13.285210037231446,16.548880720138548,17.842489280700683,25.146634292602538,1000,-0.81063133844023394,-0.27905892729759219,-2.0054371356964111,0.77830324172973642,1.9938836002349853,18.545717576146124
QA,NQFIX,FINAL_W10_CURRENT_B10_ONLY,100,64,100,0.64000000000000001,100,200,0.5,32,100,0.32000000000000001,532,1000,0.53200000000000003,6,100,0.059999999999999998,1,200,0.0050000000000000001,0,1000,0,471,1000,0.47099999999999997,100,12.995804082136601,13.325217723846436,11.498103380203247,15.6142737865448,18.174256896972658,23.20356559753418,100,14.687078523635865,14.202914714813232,12.622267246246338,16.068946838378906,19.472822380065921,25.11077880859375,100,1.6912744414992631,1.1101126670837402,-0.6493067741394043,3.1121015548706055,7.4187279939651543,19.583169927820563,100,14.830256416201591,14.739907026290894,13.371167182922363,16.649368047714233,18.063905525207524,23.951899528503418,100,16.765607547760009,16.587170600891113,14.427636384963989,18.61463451385498,21.491643714904789,26.718385696411133,100,15.207094707489013,14.876766681671143,13.363297820091248,16.826740145683289,18.928811311721805,21.678552627563477,100,16.945581645965575,16.05674934387207,13.966926097869873,19.36113452911377,22.630627059936526,26.741569519042969,100,0.37683829128742219,0.090559244155883789,-1.553256630897522,1.8441401720046997,3.6193352699279795,13.139637291431427,100,15.451990535736083,15.110143423080444,14.185975146293641,16.181846404075621,17.995724239349371,23.102097225189208,100,15.401774363756182,15.023617458343505,14.276223921775818,16.138599061965941,17.396934232711793,22.701861763000487,100,0.050216171979904196,-0.13902840614318848,-0.93718974590301507,0.88199634552001949,1.5767503929138185,7.680912971496582
QA,ORBFH,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,992,1000,0.99199999999999999,1910,2000,0.95499999999999996,924,1000,0.92400000000000004,7737,10000,0.77370000000000005,961,1000,0.96099999999999997,1224,2000,0.61199999999999999,1262,10000,0.12620000000000001,8192,10100,0.81108910891089114,1000,0.36919445337788787,0.011617624666541815,0.0037566701066680253,0.035597147420048714,0.10845294222235681,19.729635238647461,1000,14.315227873802185,14.247891902923584,10.948561429977417,17.182901859283447,20.087893104553224,33.096870422363281,1000,13.946033420424298,13.977740441536298,10.430377317010425,17.136299743429845,20.0861972871935,33.096624404657632,1000,2.373976284534312,1.167128324508667,0.15932200197130442,3.5820358581840992,6.646736511588097,18.069047451019287,1000,3.6070111166241112,1.9265527725219727,0.25343881547451019,5.7010045051574707,9.8583303451538082,22.270721435546875,1000,11.804216180623509,11.74857497215271,9.2657886743545532,14.144140720367432,16.586608839035033,28.606159210205078,1000,13.283545486088842,13.167502880096436,10.346825361251831,15.789488315582275,18.486943817138673,29.318784713745117,1000,9.4302398960891978,9.3359217774122953,6.0577521175146103,12.590215597767383,15.486339258402587,28.598324303049594,1000,6.1083582431774586,5.8338379740715025,4.0422959640622143,7.8989026784896854,9.8392817020416263,17.398002481460573,1000,9.5187024981105015,9.4914324283599854,7.6409489527344707,11.368587422370911,13.184838790893556,19.37688684463501,1000,-3.4103442549330443,-3.3810412883758545,-5.5648419439792631,-1.2432207643985749,0.85030921876430521,13.88555533089675
QA,ORBFH,FINAL_W10_CURRENT_B10_ONLY,100,99,100,0.98999999999999999,171,200,0.85499999999999998,79,100,0.79000000000000004,750,1000,0.75,91,100,0.91000000000000003,85,200,0.42499999999999999,95,1000,0.095000000000000001,700,1000,0.69999999999999996,100,0.42415600253414598,0.024640928953886032,0.0065025705844163895,0.07723931223154068,0.82473478317260962,8.6194019317626953,100,12.0059175157547,12.199450016021729,8.8072366714477539,14.313719511032104,17.620660591125493,25.684823989868164,100,11.581761513220554,12.16325119441899,8.2121946439146996,14.242480021261144,17.604535413719717,25.683068862883374,100,3.5272859758923003,2.9186411052942276,0.65237805619835854,5.603143572807312,7.7880303859710693,11.145070552825928,100,4.9155417260876852,4.9000306129455566,0.95775553584098816,7.4752993583679199,11.056749725341797,13.669002532958984,100,9.4820972120761873,9.4826029539108276,7.3801653981208801,11.442957520484924,13.035407924652102,22.963638305664062,100,11.020312204360962,11.000915050506592,8.2971312999725342,12.938502550125122,15.44461421966553,25.674310684204102,100,5.954811236183887,5.550387442111969,2.9229583367705345,9.4566023889929056,11.945675490796569,22.961486520143808,100,6.8091694629490362,6.5024346649646763,5.0505001325160261,8.5056300461292267,10.703860177993779,14.640233707427978,100,9.7096221524984561,9.7979599714279182,7.4932908803224567,11.546279901266098,13.163272790908813,14.865184211730957,100,-2.9004526895494189,-2.6978745892643925,-4.8066930286586285,-0.83113746863091365,0.7716711115837106,4.0196311235427853
QA,JAC,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,918,1000,0.91800000000000004,1817,2000,0.90849999999999997,885,1000,0.88500000000000001,7774,10000,0.77739999999999998,901,1000,0.90100000000000002,1258,2000,0.629,1347,10000,0.13469999999999999,8856,10100,0.87683168316831683,1000,0.90589337782210355,0.011020743753761053,0.003233058494515717,0.034262680448591709,1.2050469756126494,17.5068359375,1000,13.96725626955554,14.297231197357178,10.475044250488281,17.398736000061035,20.460780906677247,30.362499237060547,1000,13.061362891733435,14.237499385606498,10.249410587595776,17.390784449482453,20.459489667171148,30.361638320609927,1000,2.2949237273502914,0.93742350756656379,0.13582780282013118,3.4441948682069778,6.9987245596945291,15.86661434173584,1000,3.2174666138557804,1.497724175453186,0.21750427410006523,5.2956432104110718,8.9601260185241713,19.881982803344727,1000,11.377818010102025,11.520544767379761,8.4588918089866638,14.143343091011047,16.599886846542361,25.83827018737793,1000,12.769493304133416,12.880443572998047,9.5877311229705811,15.787749528884888,18.421346664428711,26.052421569824219,1000,9.0828942827517345,9.6975943935103714,5.8405600860714912,12.751667086500674,16.116500774375162,25.836335739877541,1000,5.7218463560290642,5.4453270196914669,3.8568384859710929,7.413942277431488,9.0748717093467715,13.703172874450683,1000,9.0851188563539118,9.0123316526412971,7.1988261103630062,10.865951514244079,12.710893793106079,16.905272102355958,1000,-3.3632725003248485,-3.3764013111591336,-5.5225629167631265,-1.1818875789642336,0.80880205154418949,9.8647491168230772
QA,JAC,FINAL_W10_CURRENT_B10_ONLY,100,100,100,1,196,200,0.97999999999999998,97,100,0.96999999999999997,764,1000,0.76400000000000001,100,100,1,139,200,0.69499999999999995,121,1000,0.121,880,1000,0.88,100,0.043114278548600851,0.015310255344957113,0.0048012995393946767,0.04574235063046217,0.10470691993832591,1.1652175188064575,100,13.844018211364746,13.663881778717041,10.553575992584229,16.68585205078125,19.860041999816897,23.324241638183594,100,13.800903932816146,13.51246018987149,10.517518477514386,16.678660872508772,19.859033151334735,23.321466842200607,100,1.5015569124321337,0.6049290745286271,0.12278419081121683,2.4134025468956679,4.1099630925804389,8.2604649066925049,100,2.2973168884846382,0.971152663230896,0.18908558040857315,3.8261149525642395,6.5111354827880863,12.650808334350586,100,11.570790455341339,11.949734210968018,9.2670195400714874,13.041299700737,15.207770442962648,25.83827018737793,100,12.891770904064179,12.849631309509277,10.126308917999268,15.120320081710815,17.136861419677739,26.052421569824219,100,10.069233542909206,10.053070113062859,7.7791331502376124,12.216264924383722,14.957850581314418,25.836335739877541,100,5.9250709200985732,5.7821569323539732,4.4643870383501056,7.2318314969539639,8.5195265650749228,13.052402496337891,100,9.1367868791799989,8.9281377673149116,7.2490215420722963,11.30217366218567,12.695460958480837,15.620205974578857,100,-3.2117159590814257,-3.4299331508576869,-5.3812009833753116,-1.1669641613960267,0.93940629482269511,4.5115795493125912
