cell,arm,through_batch,evaluation_type,request_n,RS_num,RS_den,RS_rate,PS_num,PS_den,PS_rate,PS_strict_num,PS_strict_den,PS_strict_rate,NS_num,NS_den,NS_rate,rewrite_acc_num,rewrite_acc_den,rewrite_acc_rate,rephrase_acc_num,rephrase_acc_den,rephrase_acc_rate,neighborhood_true_acc_num,neighborhood_true_acc_den,neighborhood_true_acc_rate,PP_num,PP_den,PP_rate,rewrite_target_new_nll_n,rewrite_target_new_nll_mean,rewrite_target_new_nll_median,rewrite_target_new_nll_q25,rewrite_target_new_nll_q75,rewrite_target_new_nll_p90,rewrite_target_new_nll_max,rewrite_target_true_nll_n,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_q25,rewrite_target_true_nll_q75,rewrite_target_true_nll_p90,rewrite_target_true_nll_max,rewrite_margin_true_minus_new_n,rewrite_margin_true_minus_new_mean,rewrite_margin_true_minus_new_median,rewrite_margin_true_minus_new_q25,rewrite_margin_true_minus_new_q75,rewrite_margin_true_minus_new_p90,rewrite_margin_true_minus_new_max,rephrase_target_new_nll_mean_n,rephrase_target_new_nll_mean_mean,rephrase_target_new_nll_mean_median,rephrase_target_new_nll_mean_q25,rephrase_target_new_nll_mean_q75,rephrase_target_new_nll_mean_p90,rephrase_target_new_nll_mean_max,rephrase_target_new_nll_max_n,rephrase_target_new_nll_max_mean,rephrase_target_new_nll_max_median,rephrase_target_new_nll_max_q25,rephrase_target_new_nll_max_q75,rephrase_target_new_nll_max_p90,rephrase_target_new_nll_max_max,rephrase_target_true_nll_mean_n,rephrase_target_true_nll_mean_mean,rephrase_target_true_nll_mean_median,rephrase_target_true_nll_mean_q25,rephrase_target_true_nll_mean_q75,rephrase_target_true_nll_mean_p90,rephrase_target_true_nll_mean_max,rephrase_target_true_nll_max_n,rephrase_target_true_nll_max_mean,rephrase_target_true_nll_max_median,rephrase_target_true_nll_max_q25,rephrase_target_true_nll_max_q75,rephrase_target_true_nll_max_p90,rephrase_target_true_nll_max_max,rephrase_margin_true_minus_new_mean_n,rephrase_margin_true_minus_new_mean_mean,rephrase_margin_true_minus_new_mean_median,rephrase_margin_true_minus_new_mean_q25,rephrase_margin_true_minus_new_mean_q75,rephrase_margin_true_minus_new_mean_p90,rephrase_margin_true_minus_new_mean_max,locality_target_true_nll_mean_n,locality_target_true_nll_mean_mean,locality_target_true_nll_mean_median,locality_target_true_nll_mean_q25,locality_target_true_nll_mean_q75,locality_target_true_nll_mean_p90,locality_target_true_nll_mean_max,locality_target_new_nll_mean_n,locality_target_new_nll_mean_mean,locality_target_new_nll_mean_median,locality_target_new_nll_mean_q25,locality_target_new_nll_mean_q75,locality_target_new_nll_mean_p90,locality_target_new_nll_mean_max,locality_target_true_minus_new_nll_mean_n,locality_target_true_minus_new_nll_mean_mean,locality_target_true_minus_new_nll_mean_median,locality_target_true_minus_new_nll_mean_q25,locality_target_true_minus_new_nll_mean_q75,locality_target_true_minus_new_nll_mean_p90,locality_target_true_minus_new_nll_mean_max
QA,QCL,1,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,100,100,100,1,191,200,0.95499999999999996,94,100,0.93999999999999995,823,1000,0.82299999999999995,99,100,0.98999999999999999,130,200,0.65000000000000002,150,1000,0.14999999999999999,889,1010,0.8801980198019802,100,0.041584593250590843,0.011764610186219215,0.0028160414076410234,0.023052912671118975,0.04721334278583527,1.1687015295028687,100,15.058121318817138,15.189813613891602,11.544703006744385,18.220180034637451,21.204762840270998,29.898275375366211,100,15.016536725566548,15.182995900511742,11.515939311124384,18.203908689320087,21.203781838144643,29.898095147160348,100,1.8735746891964664,0.79080651747062802,0.15631748735904694,2.9644241221249104,4.9534028887748747,10.133777141571045,100,2.8414927621203243,1.2646046280860901,0.25283931195735931,5.0871689319610596,8.322248649597169,13.723360061645508,100,11.712320936322213,11.470754623413086,8.5937691926956177,14.645994544029236,16.886504364013671,23.971220016479492,100,13.063496245145798,12.667817115783691,9.9200065135955811,15.824553489685059,18.657416534423831,24.974796295166016,100,9.8387462471257461,9.919317782856524,6.4401506781578064,13.079739073524252,16.226787169580351,23.964365313760936,100,5.3723757183952259,4.9864433169364926,3.5545805856585502,6.8289237529039379,8.9234951099753381,12.138473796844483,100,9.7274469310801361,9.5097266435623169,7.7191848609596487,11.813638138771058,13.724781360626222,17.00642023086548,100,-4.3550712126849103,-3.9939233541488646,-6.6051906168460848,-2.1286666303873063,0.52875894546508972,4.0636148929595945
QA,QCL,2,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,200,200,200,1,387,400,0.96750000000000003,190,200,0.94999999999999996,1676,2000,0.83799999999999997,199,200,0.995,262,400,0.65500000000000003,282,2000,0.14099999999999999,1777,2030,0.87536945812807887,200,0.028356146710939355,0.0081771239638328552,0.0020582030992954969,0.019446551334112883,0.041207565739750839,1.1687015295028687,200,15.351755726337434,15.521496772766113,12.052041292190552,18.007008075714111,21.204762840270995,32.835227966308594,200,15.323399579626493,15.510871458332986,12.048950766095004,17.993293423671275,21.203781838144639,32.834936899598688,200,1.8895345350184654,0.78213543398305774,0.078554328298196197,3.0547564588487148,5.2755446195602413,10.133777141571045,200,2.9214743115913007,1.3333666324615479,0.11453031003475189,5.0785098075866699,8.0711174011230451,15.321664810180664,200,12.208531614243984,11.806125402450562,9.4473501443862915,14.665340304374695,17.599525356292723,29.510829925537109,200,13.658966252207756,13.162303447723389,10.621631145477295,16.19327974319458,19.07144374847412,30.314010620117188,200,10.318997079225518,9.9491816600784659,7.1306060557253659,13.034071258589393,16.917322579438768,29.501565050508361,200,5.5026272903247744,5.1103041984140871,3.7398203566670416,6.9826456218957906,8.6673849821090698,12.138473796844483,200,9.7811561425110263,9.7990996837615967,8.1671018600463867,11.560698843002319,13.349323434829712,17.00642023086548,200,-4.2785288521862528,-4.0025760956108574,-6.3188605934381483,-2.1708247452974319,-0.033090720474720503,4.0636148929595945
QA,QCL,3,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,300,299,300,0.9966666666666667,583,600,0.97166666666666668,287,300,0.95666666666666667,2478,3000,0.82599999999999996,298,300,0.99333333333333329,395,600,0.65833333333333333,418,3000,0.13933333333333334,2657,3060,0.86830065359477127,300,0.058668218388096043,0.0078858709894120693,0.0019576743361540139,0.018162772990763187,0.044860215485095979,9.3738517761230469,300,15.052783931096394,14.702593326568604,11.558681726455688,17.883438587188721,21.300802803039552,32.835227966308594,300,14.994115712708298,14.678868192248046,11.485413778573275,17.873272461467423,21.299264056747781,32.834936899598688,300,1.8796634456232035,0.80513183819130063,0.078554328298196197,2.891587735619396,5.2654474139213567,13.979065895080566,300,2.9025219037319765,1.3847448229789734,0.11453031003475189,4.846199631690979,8.2544213294982907,15.321664810180664,300,12.021693522930144,11.734081745147705,9.3215929269790649,14.578089475631714,17.584650659561156,29.510829925537109,300,13.434544828335444,13.03931999206543,10.223946571350098,16.024073600769043,19.081921768188479,30.314010620117188,300,10.142030077306941,9.6694101989269257,6.7352006984874606,12.998316924000392,16.982525342085864,29.501565050508361,300,5.4887412169415812,5.06442813873291,3.7611658483743664,6.9826456218957906,8.7671493983268736,16.852787017822266,300,9.519787252779448,9.6402266860008226,7.8162399470806125,11.247220635414124,13.022760038375855,17.00642023086548,300,-4.0310460358378668,-3.9502795845270153,-6.2330050259828571,-1.8739196717739106,0.20813051462174004,13.655191019736231
QA,QCL,4,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,400,399,400,0.99750000000000005,779,800,0.97375,383,400,0.95750000000000002,3268,4000,0.81699999999999995,398,400,0.995,529,800,0.66125,566,4000,0.14149999999999999,3561,4080,0.87279411764705883,400,0.047246954431120682,0.0078858709894120693,0.0020651037339121103,0.017987394705414772,0.040544957667589192,9.3738517761230469,400,15.035932509899139,14.964089870452881,11.583981990814209,17.930746078491211,21.114842224121094,32.835227966308594,400,14.988685555468019,14.959327082324307,11.526458589360118,17.922695062006824,21.106678266709789,32.834936899598688,400,1.8203476306755328,0.81571810506284237,0.084932032623328269,2.8233832721889485,5.0619425053708254,13.979065895080566,400,2.8303697463970456,1.3847448229789734,0.13001183792948723,4.7948318719863892,8.0580957412719751,16.002532958984375,400,11.919019412994384,11.73191237449646,9.3215929269790649,14.422235250473022,16.999384403228763,29.510829925537109,400,13.326762495934963,13.164280891418457,10.338570356369019,15.860674858093262,18.880135536193848,30.314010620117188,400,10.098671782318853,9.7998509407043457,6.7907196171581745,13.019271415221738,16.317978748877067,29.501565050508361,400,5.5253031449752168,5.0484681904315947,3.7611658483743664,7.1884465098381041,8.9698897743225103,16.852787017822266,400,9.5040834327617922,9.5151502251625075,7.7102268457412722,11.231837010383607,13.260798368453981,17.00642023086548,400,-3.9787802877865759,-3.8878095984458922,-6.2330050259828571,-1.8739196717739106,0.60916052341461324,13.655191019736231
QA,QCL,5,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,500,499,500,0.998,976,1000,0.97599999999999998,480,500,0.95999999999999996,4064,5000,0.81279999999999997,498,500,0.996,669,1000,0.66900000000000004,713,5000,0.1426,4457,5080,0.8773622047244094,500,0.040569341186725068,0.007855001837015152,0.0021956278942525387,0.018730313051491976,0.037658776715397864,9.3738517761230469,500,14.995676761627196,14.911168098449707,11.65923547744751,17.871349334716797,20.946548461914066,32.835227966308594,500,14.955107420440472,14.907729360915255,11.578546090371674,17.858817344531417,20.943058831436794,32.834936899598688,500,1.7623268981825095,0.77923810621723533,0.088620329275727272,2.7514432929456234,4.8362303137779259,13.979065895080566,500,2.7467672681683908,1.2683795094490051,0.13823426887392998,4.6383862495422363,7.770064306259159,18.469057083129883,500,11.863384065151214,11.679603099822998,9.1359956860542297,14.33368444442749,16.879148387908938,29.510829925537109,500,13.229450991392136,13.037845611572266,10.231319904327393,15.790883779525757,18.680802154541016,30.314010620117188,500,10.101057166968705,9.7525048723910004,6.8328971434384584,13.076257296372205,16.263154862180819,29.501565050508361,500,5.5562176936238075,5.1385387428104874,3.7719648107886314,7.2154550850391388,8.9698897743225103,16.852787017822266,500,9.5017595195009008,9.4706039905548103,7.7667725026607517,11.231837010383607,13.259059371948243,17.00642023086548,500,-3.9455418258770951,-3.7955316066741944,-6.1834207162261006,-1.8682456254959106,0.60916052341461324,13.655191019736231
QA,QCL,6,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,600,599,600,0.99833333333333329,1175,1200,0.97916666666666663,579,600,0.96499999999999997,4793,6000,0.79883333333333328,597,600,0.995,803,1200,0.66916666666666669,827,6000,0.13783333333333334,5359,6080,0.88141447368421055,600,0.040792920401654553,0.0079392697662115097,0.0022508185356855392,0.018957969732582569,0.038791602477431325,9.3738517761230469,600,15.051176526546477,14.962460517883301,11.680611610412598,17.957064628601074,21.194319534301759,32.835227966308594,600,15.010383606144824,14.959327082324307,11.642717182636261,17.935059238458052,21.193426865217042,32.834936899598688,600,1.6966762529973252,0.77797906845808029,0.088620329275727272,2.6211297623813152,4.5992943286895764,13.979065895080566,600,2.6440223827022904,1.2467705607414246,0.13854809477925301,4.4158661365509033,7.3593400001525886,18.469057083129883,600,11.929911423126857,11.783082485198975,9.2899677157402039,14.439264416694641,16.879148387908938,29.510829925537109,600,13.327551266948381,13.229466915130615,10.414699554443359,15.8931884765625,18.796647071838382,30.314010620117188,600,10.233235170129531,9.9182366691529751,7.0872824350371957,13.202544913394377,16.263154862180819,29.501565050508361,600,5.6440589301129025,5.2353985249996189,3.8110136438161133,7.2762254774570465,9.114724502563476,16.852787017822266,600,9.4402337476249958,9.361012268066407,7.656320026516914,11.226058268547058,13.238070020675659,17.00642023086548,600,-3.7961748175120933,-3.7017158150672911,-6.1158382053486999,-1.5976972794160247,0.830652177929879,13.655191019736231
QA,QCL,7,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,700,698,700,0.99714285714285711,1371,1400,0.97928571428571431,675,700,0.9642857142857143,5506,7000,0.78657142857142859,693,700,0.98999999999999999,928,1400,0.66285714285714281,907,7000,0.12957142857142856,5997,7100,0.84464788732394369,700,0.077151113309851749,0.008666167501360178,0.0024326036800630391,0.021653193980455399,0.047264708951115612,9.8875389099121094,700,14.980263020992279,14.674445629119873,11.62536358833313,17.933071136474609,20.946548461914066,32.835227966308594,700,14.903111907682428,14.650073792785406,11.572519042034401,17.916020510485396,20.943058831436794,32.834936899598688,700,1.7096113333204994,0.78082438698038459,0.092206000212172512,2.6660146564245224,4.5553425192832959,13.979065895080566,700,2.6554617134085858,1.2713160514831543,0.14995631948113441,4.4158661365509033,7.3593400001525886,18.469057083129883,700,12.013279545818056,11.832439422607422,9.3605040311813354,14.482908368110657,17.079646873474122,29.510829925537109,700,13.429395194564547,13.330863475799561,10.515748739242554,15.902138471603394,18.905024719238284,30.314010620117188,700,10.303668212497557,10.011341910401825,7.154637023806572,13.276374540088,16.263154862180819,29.501565050508361,700,5.78942518397547,5.5141688510775566,3.9260709099471569,7.4518592119216915,9.2236826443672193,16.852787017822266,700,9.3774861918271792,9.3438517570495598,7.4666277289390566,11.226058268547058,13.07423815727234,17.00642023086548,700,-3.5880610078517097,-3.546260803937912,-5.7799401026684789,-1.3126420229673386,0.8743158301711087,13.655191019736231
QA,QCL,8,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,800,783,800,0.97875000000000001,1529,1600,0.95562499999999995,740,800,0.92500000000000004,6101,8000,0.762625,747,800,0.93374999999999997,976,1600,0.60999999999999999,982,8000,0.12275,6406,8100,0.79086419753086423,800,0.80742270152839413,0.010080498643219471,0.0027159492601640522,0.029199432116001844,0.11926758512854577,22.280363082885742,800,14.942542944252491,14.674445629119873,11.612618684768677,17.913992881774902,20.871791458129884,32.835227966308594,800,14.135120242724097,14.194604619871825,10.843716482864693,17.644102493737591,20.726065853364709,32.834936899598688,800,2.6062894627461355,1.2242978507420048,0.12828639091458172,3.6106545627117157,7.6085823261179035,20.505325317382812,800,3.9290284420878745,1.7921009659767151,0.18973530828952789,5.712321400642395,11.098060417175295,24.419408798217773,800,12.260534320190636,12.110259771347046,9.4506533145904541,14.817821025848389,17.372644090652468,29.510829925537109,800,13.766336386827753,13.810117244720459,10.780641555786133,16.389016628265381,19.46933822631836,30.314010620117188,800,9.6542448574445014,9.4603576220106333,6.3816157579421997,12.919788309736759,15.846534197946312,29.501565050508361,800,6.3882353590470151,5.8881388783454902,4.1077265738509592,8.2353449344635017,10.247284407615663,19.512348365783691,800,9.6741324298483455,9.5983113527297981,7.7004334926605225,11.669184255599976,13.561544752120971,18.129922866821289,800,-3.2858970708013295,-3.242740774154663,-5.4499671578407289,-0.93997710645198818,1.0704277920722962,13.655191019736231
QA,QCL,9,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,900,878,900,0.97555555555555551,1681,1800,0.93388888888888888,804,900,0.89333333333333331,6738,9000,0.7486666666666667,820,900,0.91111111111111109,1026,1800,0.56999999999999995,1056,9000,0.11733333333333333,6776,9100,0.74461538461538457,900,0.91678696338952348,0.011721900664269924,0.0031682596309110522,0.036045150831341743,0.7124660313129425,22.280363082885742,900,14.564462795654933,14.189401149749756,11.366154193878174,17.577624320983887,20.688398361206055,32.835227966308594,900,13.64767583226541,13.850726236356422,10.409615783486515,17.320955593604594,20.408547438366803,32.834936899598688,900,2.866295102349961,1.5857098177075386,0.16758961096638814,4.0848632904235274,7.9785119473934198,20.505325317382812,900,4.22554066352986,2.5674070119857788,0.26569325476884842,6.2950520515441895,11.416817188262939,24.419408798217773,900,11.897238741865666,11.824711561203003,9.0894902348518372,14.534798502922058,17.101662826538085,29.510829925537109,900,13.394668389053809,13.330863475799561,10.414699554443359,16.01317310333252,18.995704269409181,30.314010620117188,900,9.030943639515705,8.8435864709317684,5.6785389333963394,12.391031170729548,15.545873409789056,29.501565050508361,900,6.5814105248550065,6.1017812252044674,4.2571476310491558,8.4054442882537845,10.693429288864136,19.512348365783691,900,9.641675343951345,9.5635658264160153,7.6744344949722292,11.610692501068115,13.50843986082822,18.129922866821289,900,-3.0602648190963402,-2.9927630797028542,-5.2615648326463997,-0.62305629551410679,1.1852167981863047,13.655191019736231
QA,QCL,10,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,1000,974,1000,0.97399999999999998,1813,2000,0.90649999999999997,854,1000,0.85399999999999998,7401,10000,0.74009999999999998,894,1000,0.89400000000000002,1067,2000,0.53349999999999997,1123,10000,0.1123,7253,10100,0.71811881188118809,1000,0.98518654606091149,0.013301621191203594,0.0036116211558692157,0.047298715449869633,1.9663634777069092,22.280363082885742,1000,14.165671834111214,13.961117744445801,10.738307476043701,17.289834022521973,20.349234008789065,32.835227966308594,1000,13.180485288050303,13.556100106798112,9.6875510456738994,17.011898858079803,20.054517959977968,32.834936899598688,1000,3.1692312408977306,1.9453985095024109,0.20618264994118363,4.6504473639652133,8.4839873731136333,20.505325317382812,1000,4.5793143337632065,3.1146758794784546,0.34025406092405319,7.2452952861785889,11.576412773132326,28.841119766235352,1000,11.611859618560295,11.57826566696167,8.6157630681991577,14.284522414207458,16.915229797363281,29.510829925537109,1000,13.105469760082663,13.021815299987793,9.9541292190551758,15.786982536315918,18.712421989440919,30.314010620117188,1000,8.4426283776625635,8.5217330818995833,5.0095724752172828,12.093644876033068,15.227383062787704,29.501565050508361,1000,6.7225001214101452,6.2957326479256155,4.3411868259310724,8.6235462665557865,10.941488013267517,19.512348365783691,1000,9.6648082458922921,9.5297314167022691,7.7102268457412722,11.661715435981751,13.503962302207947,18.129922866821289,1000,-2.9423081244821487,-2.8280652355402709,-5.0579370707273483,-0.51353380084037781,1.3395525336265575,13.655191019736231
QA,NQFIX,1,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,100,100,100,1,190,200,0.94999999999999996,94,100,0.93999999999999995,814,1000,0.81399999999999995,99,100,0.98999999999999999,133,200,0.66500000000000004,124,1000,0.124,838,1010,0.82970297029702966,100,0.076471978398949425,0.010465713683515787,0.0035455745528452098,0.032416591420769691,0.065366908907890375,3.6056821346282959,100,14.58712068080902,14.644224166870117,10.844635486602783,17.67894458770752,20.635889434814455,32.175445556640625,100,14.510648702410071,14.635749667184427,10.643298650742508,17.65609549995861,20.619293947797271,32.175397397248162,100,1.9685467579738907,0.84721998870372772,0.1695721170399338,3.2623695973306894,5.6162122249603277,11.249561309814453,100,2.9015906555391848,1.1325592398643494,0.25932875648140907,5.2541786432266235,7.8789002895355251,12.272210121154785,100,11.694403195977211,11.498501539230347,8.8950421810150146,14.705144166946411,16.891178417205811,24.032814025878906,100,12.921534533500671,12.548635005950928,10.070148468017578,15.932349443435669,18.652332305908207,24.425580978393555,100,9.725856438003321,9.6915066782385111,6.6167538985610008,12.950263355858624,16.417729749158028,24.024806724162772,100,5.4572849319074308,5.1153425872325897,3.757770003564656,6.9893866658210761,8.7123476910591133,12.130431461334229,100,9.6862182307032931,9.5686222553253177,7.7014788269996641,11.738342839479445,13.503258291482929,16.923240756988527,100,-4.2289332987958623,-4.1055280685424798,-6.4630000442266464,-1.7842007875442505,0.71333894729614356,3.9534730911254883
QA,NQFIX,2,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,200,200,200,1,388,400,0.96999999999999997,192,200,0.95999999999999996,1634,2000,0.81699999999999995,199,200,0.995,271,400,0.67749999999999999,245,2000,0.1225,1705,2030,0.83990147783251234,200,0.046410399388660151,0.010003433097153902,0.0027469774940982461,0.024580774363130331,0.051159320026636097,3.6056821346282959,200,15.039647777080535,15.037233829498291,11.87692928314209,17.550438404083252,20.999516487121582,33.588871002197266,200,14.993237377691877,15.006285184063017,11.840910500613973,17.537836362549569,20.995811963971938,33.588084887596779,200,1.8022598553508942,0.73108472302556038,0.10281678815954365,2.8884086208418012,4.9511972934007638,11.249561309814453,200,2.743311161021702,1.0630856156349182,0.18606508150696754,4.8231934309005737,7.106365346908567,14.332757949829102,200,12.262336957156657,12.161329746246338,9.4958125352859497,14.766994953155518,17.089199447631835,26.355770111083984,200,13.495869827270507,13.528310775756836,10.555307626724243,15.856395721435547,18.844404220581055,26.376651763916016,200,10.460077101805764,10.713708551600575,7.1683042666409165,13.229170201579109,16.417729749158024,26.337917021126486,200,5.661531604872085,5.3451150059700012,3.8937835127115252,7.149204206466675,8.8933623075485233,12.130431461334229,200,9.7113459757220841,9.6203910589218147,8.1918275356292725,11.334645473957062,13.178319764137269,16.923240756988527,200,-4.0498143708499992,-4.0064027428627016,-5.8808283520396802,-2.1342574939131738,0.21345222949981682,3.9534730911254883
QA,NQFIX,3,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,300,254,300,0.84666666666666668,490,600,0.81666666666666665,226,300,0.7533333333333333,2100,3000,0.69999999999999996,199,300,0.66333333333333333,271,600,0.45166666666666666,245,3000,0.081666666666666665,1720,3060,0.56209150326797386,300,5.652342514005892,0.024673555977642536,0.0060878643998876214,14.847915172576904,18.30323944091797,25.819608688354492,300,15.755436040560404,15.858992576599121,12.734926700592041,18.424902439117432,20.862941932678225,33.588871002197266,300,10.103093526554511,11.833533969242126,2.2070364952087402,16.492443786439253,19.040706689259974,33.588084887596779,300,6.92504672214789,2.8989636693149805,0.28538024355657399,15.565791964530945,18.031143665313724,26.029114723205566,300,7.8814129918285953,4.8323333263397217,0.43789233267307281,16.540292263031006,19.01172046661377,26.253694534301758,300,13.981201542019845,14.255187273025513,11.249830961227417,17.042167186737061,18.944127941131594,26.355770111083984,300,15.239129660924275,15.435410976409912,12.334537982940674,18.640878677368164,20.499058151245116,26.376651763916016,300,7.0561548198719537,7.174594983458519,1.2340971231460571,11.715848125517368,15.079686626512563,26.337917021126486,300,9.4595367384658502,7.1826508760452272,4.6520944148302075,15.783941555023192,17.882311687469482,22.891605758666991,300,12.056461054540483,11.369326758384705,8.9346292614936829,15.718528580665589,17.376376514434813,23.055302047729491,300,-2.5969243160746314,-2.2901751756668092,-4.9088488698005674,0.095104575157165527,1.4489680290222182,6.479141426086426
QA,NQFIX,4,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,400,315,400,0.78749999999999998,597,800,0.74624999999999997,265,400,0.66249999999999998,2657,4000,0.66425000000000001,201,400,0.50249999999999995,274,800,0.34250000000000003,245,4000,0.061249999999999999,2245,4080,0.55024509803921573,400,7.9961401611623115,1.1733888387680054,0.010008508106693625,16.46599817276001,18.704285240173341,25.819608688354492,400,15.880306478738785,16.198461532592773,13.074271202087402,18.595645427703857,20.70375213623047,33.588871002197266,400,7.8841663175764731,7.270433533936739,0.85661411285400391,15.069641783833504,18.243894951231781,33.588084887596779,400,9.0549217090332874,8.6462842226028442,0.74109791032969952,16.404531359672546,18.509859371185303,26.029114723205566,400,10.198214923848864,11.289137840270996,1.0640130341053009,18.022170543670654,19.67063217163086,26.253694534301758,400,14.509825403541326,15.000817060470581,12.063136100769043,17.153221845626831,19.174238681793213,26.355770111083984,400,15.811150014400482,16.101410865783691,13.178311824798584,18.953337669372559,20.729823493957522,26.376651763916016,400,5.4549036945080385,4.3786711841821671,0.21243000030517578,10.736882109194994,14.236180507950488,26.337917021126486,400,11.202166359954049,12.230776166915895,5.3521911799907684,16.669155979156493,18.258184213638309,23.468918228149413,400,13.275416940731411,14.10028510093689,9.6266103863716133,16.847510981559754,18.033634920120239,23.055302047729491,400,-2.0732505807773633,-1.6392942905426025,-4.1742644667625433,0.31810902357101439,1.6312638759613045,6.479141426086426
QA,NQFIX,5,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,500,390,500,0.78000000000000003,724,1000,0.72399999999999998,309,500,0.61799999999999999,3134,5000,0.62680000000000002,213,500,0.42599999999999999,288,1000,0.28799999999999998,245,5000,0.049000000000000002,2679,5080,0.52736220472440942,500,8.8345579718452782,10.349368572235107,0.015021696919575334,16.46599817276001,18.812620353698733,25.819608688354492,500,15.854299427032471,16.00397777557373,13.119894742965698,18.424902439117432,20.485757446289064,33.588871002197266,500,7.0197414551871917,5.2423844337463379,0.39513278007507324,13.834817627444863,17.715199307608422,33.588084887596779,500,9.8976496234421436,12.387580871582031,1.7881219387054443,16.379507541656494,18.385011291503908,26.029114723205566,500,11.279066369621082,14.307117462158203,2.885436475276947,18.095466613769531,19.852481269836424,26.253694534301758,500,14.741062475085258,15.159499645233154,12.480345964431763,17.108921647071838,19.15604124069214,26.355770111083984,500,16.040936773300171,16.458979606628418,13.548911333084106,18.894755363464355,20.499058151245116,26.376651763916016,500,4.8434128516431159,3.627936840057373,0.062751293182373047,9.5116527768550441,13.62530499905697,26.337917021126486,500,12.214031343406811,14.957954359054565,6.3239920079708103,16.733191871643065,18.258184213638309,23.468918228149413,500,13.84203380769301,15.16053671836853,10.448364567756652,16.870056653022765,18.029934253692627,23.055302047729491,500,-1.6280024642861972,-0.91589460372924802,-3.5346933066844941,0.55824217796325681,1.7924126982688919,6.479141426086426
QA,NQFIX,6,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,600,465,600,0.77500000000000002,858,1200,0.71499999999999997,362,600,0.60333333333333339,3661,6000,0.61016666666666663,223,600,0.37166666666666665,298,1200,0.24833333333333332,245,6000,0.040833333333333333,3012,6080,0.49539473684210528,600,9.2470932862449384,11.139584064483643,0.023011954966932535,16.254605770111084,18.668586921691894,25.819608688354492,600,15.662353292306264,15.650678157806396,13.074271202087402,18.135452270507812,20.403313446044923,33.588871002197266,600,6.4152600060613256,4.2186074256896973,0.34717941284179688,12.762674570083618,17.373286778945477,33.588084887596779,600,10.341180063332182,12.691447496414185,2.7638980997726321,16.201091766357422,18.263733291625975,26.029114723205566,600,11.800467611226875,14.467470169067383,4.5456994771957397,17.843657493591309,19.706769180297851,26.253694534301758,600,14.768834754526615,15.109320163726807,12.8371741771698,16.961892485618591,19.015300083160401,26.355770111083984,600,16.044248623847963,16.339588165283203,13.876429319381714,18.561468601226807,20.444879913330077,26.376651763916016,600,4.4276546911944328,3.0427145957946777,0.028848886489868164,8.3086692276410758,12.968947922252118,26.337917021126486,600,12.720011358057771,15.001679277420045,7.2160975456237795,16.629788732528688,18.223403043746949,23.468918228149413,600,14.087954660950503,15.170176553726197,11.294776213169097,16.856396007537843,17.959973640441895,23.055302047729491,600,-1.3679433028927352,-0.58445587158203116,-3.1015697538852693,0.67152900695800777,1.905511636734009,6.479141426086426
