case_id,ordinal,birth_batch,cohort_id,cohort_index,update_start,anchor_batch,age_at_anchor,subject_relation_group,subject_sha256,relation_id,target_new_id,target_true_id,target_new_sha256,target_true_sha256,request_sha256,raw_record_sha256,repeated_group,same_batch_conflict,first_later_conflict_batch,active_at_anchor,active_at_100,analysis_group_fold,pilot_selected,pilot_rank_sha256
13699,9806,99,U090_100,11,90,100,1,44e891a9b940317d06ed5c10f66f706eadc24c2f722949965c47347a406b2d4d,8340d4d9b0132ba81cd673520f298671ca5642afc213ae8b1744238540235d76,P30,Q46,Q51,ea75d195a75aa107db2e5ce044909c94eabb8fd3513183dc04931414308dffaf,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,a70a3e1d8af1b636a196f68bdb938196acc6ecea1f68475524c7a5a119cc2a3b,ac471085110237cf07ac5514c9331acc3967a1086f87b4987191d15b9cd1f852,False,False,,True,True,3,False,
15978,9807,99,U090_100,11,90,100,1,d93aea004d5cab04d42e96ed33ca7bfb7a4f247b5d10460ff58d028000a2154b,7bd473ccbf00787acccb549945ed7d8d4ce95b533ad6496212babab709e4fbaa,P449,Q43380,Q13974,6b230e78116fe195e010345404663b22120a2ae781b53c9be2eee8293cc274d0,3f27dcc590efebe0252472f01760569efa2dc5a0f19fd2b2e008dc0d427dae27,6ade736ddc0f4d0d97f74ec268ac1dd69c48d66bf7ee19d53228debb8b128d1a,949252a7f152bdba2684b8f8deae966e5a7f493e3d629dafcb71fa70c9a99345,False,False,,True,True,1,False,
4006,9808,99,U090_100,11,90,100,1,80a8ee58da75c0713bf01a5c43ec4b8fe2a7342665f643ac808aaeab37366a20,f2055d262a163b3ae0c9d98401f1e88ae5cfeb2c063cdd9a614e227e660a7cbc,P103,Q150,Q1860,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958,28d97b37add838f3f348576d73bf6a0d29b72a1dafe36f1539e9f6f7e599b1e6,89bdefc563f9f167e530b003509eaabf4245d06455962a6e811677a949251264,False,False,,True,True,2,False,
16011,9809,99,U090_100,11,90,100,1,176ee63d678354759349ef6d5ef436ba54e75752cf9c36916a48138620a69ae9,81b549d353347b0c12169c8af7387ef5542ce63a7f1f1c340570021700905fc4,P17,Q843,Q17,a9f2308a0fe3e8e4cc26cec75c3e6c792b2fb0504373956067922a3eff5ae63f,db7eebf7757c70f55e1562bb9457479e5c31f6c7a7f6e8055f21614205fc9835,d9b06b3d2834ba240180552a11de634371251ea00480ab14c51c55d577467a26,5adcf5b15f40a41488c0a76290c1a0410967f72b4abf796f3d0bb5523ef34262,False,False,,True,True,2,False,
10922,9810,99,U090_100,11,90,100,1,5b0134f63e26ff584b3ebbeb952caf18541d1426de9ecfceab85c249b5f7275d,829e57773910b67fc0388b7afe466124a23fbcac0c63d47df815361c8a718542,P449,Q43380,Q43359,6b230e78116fe195e010345404663b22120a2ae781b53c9be2eee8293cc274d0,3070428f680dca4e4e59f2f18877b8a5e5127ff00d5687f44a317e2acaa1cf8b,2c44595aed420a46388086f34c946282380b5dd645867cf502ea57a719aba7b2,0b19e9287e6a049c52b3ac9742e06376cf781ed41b6d0bd254b57e8d3c83bf7a,False,False,,True,True,4,False,
2811,9811,99,U090_100,11,90,100,1,84f1e46662c6947e562b1b64cbac630dcf09489ab78fe79080f3f0cc1e0d354f,2cb10c33607a0de23c1f6c8566d9334bd5436871fb56bec299227ed71a59c073,P449,Q13974,Q43380,3f27dcc590efebe0252472f01760569efa2dc5a0f19fd2b2e008dc0d427dae27,6b230e78116fe195e010345404663b22120a2ae781b53c9be2eee8293cc274d0,26c24669b883114892201b1bcea885c9c0ab0e2fb66c6fc27d5c024a0c39e55d,c23aae7ca9424b8f3107bdc2a4181fddbc3cc1edc4eeac551ddfcf62e9bf7a44,False,False,,True,True,4,False,
3287,9812,99,U090_100,11,90,100,1,5738cea0083f206f184c41dd3ef64d340d6d3310771739959812b7f965b1b347,fd17a28ab3dfff9cb188dd3e8645422825a6a176d3115c4373980471a25b1dc8,P1412,Q9288,Q150,2f6ad37316e07ac132cc994e926edb7c0489bfc6fab646e43f79bd86c096c1a0,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,bda3f2093c85901e51ea88c512ab79552bbb06ff5697de1d6141036d5e22ee6d,848e55b9085fda437d0f443c0479340329833bda4c17e4886585b46167c59f04,False,False,,True,True,2,False,
1666,9813,99,U090_100,11,90,100,1,73869429691d2317c72267d1a986e0029b1153c6bd84db7d1b45e0d9619c5a9c,969343b3e74cbeaf8e5a0c6feff86c0598fa4c5e372f0e1da98e3bf31fd428cd,P20,Q2807,Q64,c768b2fb14fa5240696a1991cee6c79cdb979731d5f07d89bbb939f1dd04a597,682032bfd3f2c4ffeb48c693770ae0e41c810f2cffa5eb19e49787b8c5bd9d2a,685125834bad54c7bc7f1bfa812a6fb363219e46ff36433d3db5acb3ce8773f8,5888a332e9e628ec586aabf8fbd5107a824f6f65919a8d024ce620f03bc493a0,False,False,,True,True,2,False,
12604,9814,99,U090_100,11,90,100,1,95378113d83e286715305e3c581ba84391a80b45e7cc61a8530ec0f9c3892011,efe45c28a2e8bcb3cec6e9b2220aa0eb88a523f5ca77233cf9d9608ff72a56cd,P495,Q183,Q928,b5b948ada16e69c95a50d0602c1a947c3e5d92e1e6d7269ef8a1df5ff4248f47,5228c00ee2dfa20183b4aa21ff30f698f895631a1b657726380b3c1a415308ba,fb29e302a8d2922eaf8cf2f0d6264f387088b4cf1ca7a726953cfa669fe978fb,357256273248ba67d03721f61f893831ee73d3058913229579c8b22d34ad9a87,False,False,,True,True,4,False,
546,9815,99,U090_100,11,90,100,1,7f4751c77cf4c3eb9f05d9170b387fd16f3026843f8a7a2a408ec3009bd75192,92d56e3bcc0561aac18854218424c78f8d1b675cf7f146afabb8a99887f556df,P37,Q1860,Q7737,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958,46c5260e46a32b7bc81b6957dee4cf6e7037c1e9ccc76305e840e767a855ea00,c3e2ce9487ebf2535d3136d51cea4b3edf27772413dcf10bce297692ad2df60b,00812b30f6d8d4fde863f380db536c46d8f129efa176d54eb43ace824666c058,False,False,,True,True,1,False,
15513,9816,99,U090_100,11,90,100,1,7e825f91d3c9a8f058eb27e61972273b4eab2147a0f67edda22da3537b16fadf,a05ef500b246dccb78a690bf246742ac557c694401eff33b5143d368c544d11f,P190,Q8660,Q1899,d7a2946fac2391d07e824cba165df895732ca2bebf636b3b3abfd923a523fd2c,2c9607c3004b2737ed9d330cf66f2816c2d0ce71395d6026dc24f2712396e449,0d8df1dfa246be52098d1fa74a3572a46e7527164fb00f9e9a370c49474a0d34,25f8e451322c33085e33a3248ff2c524e3dfaf93594dee40014fe5462dd58a9c,True,False,,True,True,3,False,
19541,9817,99,U090_100,11,90,100,1,09ddfc6458993ce7957cd075678374d435a0dd51133683a1f9f55b9851417b16,d34432b7d0f366a0a5caff8580e7cae66ef6c2f75d17075d07b4d85755a1af10,P19,Q935334,Q90,095d4dcaecf9cc701114192ea9bdbba9bbfc3b09bce110fb33e3fb54b63219c3,e62a0600f64dd89e29fd4a07cbd7cf4e33121f0a72547bdff7df1185e2bf1af3,d10e3fac13572ce33fdc0f09fcafcf3b1d8d185adfcdff46212bc7de1a4d1b7b,e68d4e31d8cadc5c1b2938ad1c314cf51b6fc933dccde00218fb1be9a968b5a3,False,False,,True,True,3,False,
8757,9818,99,U090_100,11,90,100,1,f4839ca952f0c831516a72937ba91717a052ff5b7a5b4a779b2cf17fb9bec94e,13767d86af847dfc679e38898400bea53da763da5c695fdd70f6e18f84166378,P449,Q215616,Q43380,9d2a37bb334b7fc487f77667aa39427882b6c97d3a48e4709b80f8bda14f8a82,6b230e78116fe195e010345404663b22120a2ae781b53c9be2eee8293cc274d0,db69a147b78fbb84b7dbc553fd55adb1238c2ed15a835d48d5e9aab5fd34e148,1b892382fae1194092f7d274a2eebc4898c22ca96f50d3ae52d170e1b90764cd,False,False,,True,True,3,False,
1128,9819,99,U090_100,11,90,100,1,3c40cb217df23f8e4804e213824139617549588cb6ad9461173bc5210f74828f,ff7bfc27a9ee82f178a2bac2540c3ddc85bac7bc192f819d46019fdefadd925c,P17,Q155,Q801,30c4d4f9365c2ed5309f888fecd386a83ef5c0bd3a3bf9541f1a69eadddd07ce,fab1c11d0ee7ec8de5f8d8ca26d8e676863f477a2d53af858a654d1de0146a1b,29142f01c4c3a0208c2851d02ccf3cde4bdbd78ca95599a449fb7b550c221931,f8512086890cad101739079796a237d442c92aac307596b5c40e7500e04d3f66,False,False,,True,True,4,False,
5837,9820,99,U090_100,11,90,100,1,755140787ad39e88fdfdeebef3d0134e80b69f7d71990c9758621ec801ef6846,14f07eb447f3da80e27f76068c8525239c2b0a8f255157a58303d21a2c121d63,P176,Q66,Q312,8a75016fb27274b35c7621b4d694ff84084624bb69113069d9577ac85eecaac4,6cd05aed0e7a3ab195691589f414383851bfa48e9c44cecebce99a6b3a94022b,cb1477df849f2cd7b491e36f72442cda55b6ed744131cdeb8a9e76f82fc94111,680bea9605f098ee07feee9607468f1eafa20c097133779fc84699b4a55918ef,False,False,,True,True,2,False,
15458,9821,99,U090_100,11,90,100,1,32ca1124a252791a36e14c1687626cb8e96418eed550368d00f3beea43094104,ebb58514a0787b8384094700c96c89a2c9a45f1c277832d715d9857635e5881b,P740,Q1754,Q490,3b7bf4ab9d68f071222d5656c60d389fbf0bf03ca75abdd0ca69c5109eeeb700,44a13b4b0e6045d2120a80b11b3b43daa481119aef3efa4d41ec349b8b3fc4ba,f2efd29d864e2651ce01580c739874c75ad8d9f8e86167d5310d6e4ab13b1124,7c5d6464350244132bc14c245e6fd8646cdccb09224bfcfe69d4861d2899e738,False,False,,True,True,3,False,
13062,9822,99,U090_100,11,90,100,1,1be87c6cde51b0ff4d67c5df0945e54537929bec7a8e95f729d74870fe77d5ba,28f7c5ac47414516678ff2012b03ce699207f8b0709cced870bf683ca7752598,P37,Q1412,Q1860,4b994074aef4dceede07a497be815ba908eb16c86b41bf95a9f57c619f4f586a,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958,c42144bd52783ca02660d0e251a928326d19d5cbc7b67cc66f8f9c5e8f8e3342,76eec59f686090539b8a65b70d6ca6f71e353b3ba1867f4297b32495199de0b1,False,False,,True,True,2,False,
1252,9823,99,U090_100,11,90,100,1,d7c527487ab0fab73f10e6a15051b3214686e3467f1cbcbdbc78421eb4458c64,8a80f251b61ec45b980ea5f74f198fe346de1b093a20d5d4d08f48df7ffe88a5,P27,Q179876,Q39,d470a6be4313df2c3d89e20d7ac4dab13ce629ab6d629531217730aff0003884,b55e162be601422d5bf622b6c3844293e12a09cd58c2a7edbabe092b1265fe62,35a5da27cd7a79386252095f77ab74c43d1e3a0c61c644f4576f29c72690a3d2,4715500aa1a8892fb3671a2e7c9d31c9c0b66abae01a525cb46e425bda86c234,False,False,,True,True,0,False,
10082,9824,99,U090_100,11,90,100,1,184eaa2085dc663997addf1580e0b534b3e08a60b04124103a156c721a4e2095,1fbb6bcc4818b1d3b8dc7c3bf42a66b9144d464dd1aae3be6d5ce2f89ad0a615,P407,Q1568,Q9176,e78c2feedb7b14e0c0da711c54a4591b12cddce8a19dca67c5e2a0e63a1211d0,3b4994239f8ee95c3d656ccabb0ce7d002c3ff4d5e142563dab29f3f2612f09f,bf628cf34b0057c5242b7ef272486f9a215638de253963dd746d6b16a61ef6b2,5e43963022106ed152013886845ea70e08e005139261384d048af0ea9c87f957,False,False,,True,True,0,False,
6094,9825,99,U090_100,11,90,100,1,c0eb265c941b76ba804e1df85d86e6153d183bed6ba0764280c8f534abe6160d,5d687075b40ca9165f6ab9968c9ddea15423f4a160566bfc4ba07d3b4ad1e700,P495,Q408,Q34,6d794e2b6241aae32adc05018a420abc4abbe1a815d19f44597e3a1ffba01b37,887a3301d86bde8267b936831a6d0b53036fbd86586c6f32a75cbe27f0a24f23,61a50d30eb34acb4da86731090c413c729c1bcb10dbe9bdad6ce985a13c1c877,094a27abc5821dc614e0fd927a8036781a102358962c959411fb3c8cd42280f8,False,False,,True,True,4,False,
10502,9826,99,U090_100,11,90,100,1,9ad44e6d8e34abe2ae49cffb89123f2da8464bcbcc91a821ba0b2a2a88b78384,f61e383880b1adbdab841d9e994720d68e732c2276e6ec110eef1db746447252,P641,Q2736,Q5369,2ce883731929ddd3fc2b2553ec5c541af36d8dc2a774adb2328b08ead02a395a,1123eebc3aa4bf5c2561244229daf3d6730dc40cf7c81dc7e3a67983b37d0a09,a236549534c8ac2c982c0b1969818dbea983aa3dda1326bddaeaac47c9f2c5b0,67480841bb25b4bb4d665f7ec35152966a01bbd71d764f94aed64e97758ee600,False,False,,True,True,4,False,
15644,9827,99,U090_100,11,90,100,1,87195d559f9f3e2b3a44c4134abe2164ef571131a468ca39cbc4a4dafa7a82fc,1a3dc4abc06010a2c9d050020d5097a05fae89b8053d2765aef8005096828c4d,P103,Q150,Q7737,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,46c5260e46a32b7bc81b6957dee4cf6e7037c1e9ccc76305e840e767a855ea00,2383b2e515a45a63754ab6fde676c7f0eaf235c0618f08d4b04038325442ddeb,8dab05a87d2987a190ec2cfb74f92101db8456f30251a0a9b6a8db9f2feac629,False,False,,True,True,3,False,
1557,9828,99,U090_100,11,90,100,1,108461299cf523aa516a6f2cb7ab10f2938d8ea54cc5da7ae16ff416f5e32c5d,b08d36f311b0ae157c6dc22f22fae449d5548973ed2975b65d1a0e4b4e8fdbe1,P106,Q33999,Q36834,a1d61d58aeed7adc6548ba3b093b169dbcff79fc3dc6488596b34f91a85b9609,954730d4d1e2fc73c2724488aa2557e7ffc329ac86c1d26e3c5052b8e0b2c3f8,8c6dd0e9c1541756c9f77afda924b4d464f6d232ab92f27a72a0928f02cb355e,de7dfe79f9b5b5c134bd9c5a272887c3289741f9cf6a32d89741f131aba9391f,False,False,,True,True,1,False,
10702,9829,99,U090_100,11,90,100,1,5d14e3910715b9c676831cc7264f1ab27c44605fab16927fb8dda930ae02bd44,135e9c64f94e3533cb301f66f958258bcecc47cc8c3926859effe8a352d8ad40,P641,Q2736,Q5369,2ce883731929ddd3fc2b2553ec5c541af36d8dc2a774adb2328b08ead02a395a,1123eebc3aa4bf5c2561244229daf3d6730dc40cf7c81dc7e3a67983b37d0a09,312cb1f63284b5f6b701bcbc3890975e5a3310bac360aee6ba325e356d2157dd,193e8f1df3692e9b672a792d3c80a419bd8300f760f03da47f4b046958d95883,False,False,,True,True,3,False,
2394,9830,99,U090_100,11,90,100,1,cbffb41170fd8aaea0092e29d42d4c4ede652b0e2405b523c8612f080e22de1f,7a6985e2d57e8889d66aefde5a40c3d8248189c828d7a2f57774e110a2f1ed80,P138,Q649,Q4649,53b65c18db1798e4a6aef20f4e12955d943ca32fd0b47fbd3048071361c39fe2,d747898f9cadc5243e3379d0c4a685fb0c5372f29ed03037b857ee9ed9737086,83ba29fb8689c29eef5ab84b9264e012d328baac27cf9bfa3a0c103c5cb92ecd,1262b95a0e011ec75f967375c79cf2e7ae7a63a75bfb1dec00c7c200ee8423b5,False,False,,True,True,2,False,
6030,9831,99,U090_100,11,90,100,1,ba6b6101981be5ace460482c6667338bbaee037cdb25fc5b04c2bef134521374,fbe1c70387365e6f0629c2a4a4109b568ca3cee79283f56a3acce4d174b8c274,P19,Q84,Q275863,f8710fcf632e768e5fcbc95a44745e16332f61ef3a099091da8e7e7a6c745ad8,ea69dd5cf090b1db0325d6655a2ff6df91439bdecfeeed1b71fbfe3eae2336ea,cfd192503f4ffd8faf36b1e49a8c9a18c09b4337d21779034a4825843164cf27,bab29f3f6256460fa65016902e20232b75f9f33cd1c297c78a8dca8f4d2b73f1,False,False,,True,True,4,False,
15021,9832,99,U090_100,11,90,100,1,63403ab30bcf8aaa57b92cf638d6470d61a71521ed6079c2c287cbbd1cee17ea,0f8a4677aecf77d7fa2ebb332d4ae4cab8f83649bee324140726de4b6d89ecc6,P276,Q1461,Q34932,f07f828c3f0cf3ee0b238b534d5b92a9b91477024c39b40df514cca96625378d,1d92e5c7e48c2f0df4fccf8cb66e4daf0674523bbd7c452ec3a45750bd8f5be6,43f71ab73db5871866b729616fa2a0a62fcce064d2e7a28cc1c344cb5d64ca41,d1c59f54682a1957c52a816fc8efd8c6eea4d745f3184ba70614d222f1166e54,False,False,,True,True,3,False,
6761,9833,99,U090_100,11,90,100,1,eac5610160c84f2789985608c3a693aae346bd0c07c097f4e0c75287b1a2cf51,542281853f034aaaebb307581b46ef8fb98bbc7aaadcbfac3839a95582835667,P20,Q1930,Q220,91456ee275e0b0ec1a9ee23a399364ff11a0ac74ad776821782fdece96fb076d,30731707cf8e4794ce1612eef2f4e0e3c0fa3f0c1c467433da03fc838edf424e,be350c592eea5248c484174a96d95f424a33ddd5d66a711fe40296cfe8e537f8,94bf7797e2991ca31ffad6f7c8ed20044714ee93ddc7e1f461d2b5bc9d0c9d30,False,False,,True,True,3,False,
15671,9834,99,U090_100,11,90,100,1,b8ce20fc9d7f9054470709bd58c25cd06da7c3a813340aab0f17b8d19a786bfe,0d0d16d538725209374d42797d4aa09a37f1be3ba8bc3ab2cf6d1bbc45f1a64b,P1412,Q150,Q652,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,0a5ea4f5f5b9219fa51de8629d1b3dd7a4caeb4e8a3a0967ae06135c55a021ca,20272006272aad54b5d515999babfd5aa98444e29adb27cdb73b8059adeae9c9,5b56565dc5503119d4aa7221b6719d814081212a3931579bf4936411e9ab7c51,False,False,,True,True,2,False,
3195,9835,99,U090_100,11,90,100,1,5316f686a7e3cfc1aade726e7acaff1f0a7b58c8216fc678c9ab786358ade197,3385f680bd664bdfba280ff8627ab3dcf80c9f030b165276da404eaddba775a1,P30,Q46,Q51,ea75d195a75aa107db2e5ce044909c94eabb8fd3513183dc04931414308dffaf,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,786e86c632ca2fafe2064ad7d208843fcef9808499c12cf116473a19665ca14c,59eef373142c41c9686c6d3e12eb4a7554b582212b24f1e2fd1a2b6b17ffe2f8,False,False,,True,True,0,False,
19657,9836,99,U090_100,11,90,100,1,4e465bf981d19ac84b538cf44c885636c0341ee712bfb0b03243f64d1e89427e,195d0226ed05bf3b1b50e0c1e2ddeea97786e4eff3f1d50e4469074629a4750e,P740,Q84,Q2256,f8710fcf632e768e5fcbc95a44745e16332f61ef3a099091da8e7e7a6c745ad8,da8d95a100bf2cd78fe03e3c1889c29517373b8dbba0994d24cd9308f3b4a8ea,9a363055ab10addd9d19b63e2e578001b78bd468e62088e61d511115fd91ece1,8b7852f2b2bcaeb9b720530260a7b68b10467d69e77eef5b9e9df9b69c21acf1,False,False,,True,True,4,False,
19047,9837,99,U090_100,11,90,100,1,89e08a2bfc28c8ef6d9fbacb2dbaee133114784fcf33f1949ebc445fa01d4e9e,b83e6055e29f34320efaf53730121599debb12650ad12a51c1de436fc2f574cc,P17,Q115,Q31,86244772d2e311db9be90df1e135f9c4bcc9e97230a36a87f29786c295f5cd84,e8562db8cab89901a86103d4986276cd7385a5b381a01a720e452b7b56f95df1,f4e0befd5facd7147674dad3d7b21d5f7e8e0b8d48db06683cc65b2ecc1c956d,dd09b3443b7b594795becd0b50c02da209d4a06b9c7d205f0d3f6f0409f97ae6,False,False,,True,True,1,False,
4943,9838,99,U090_100,11,90,100,1,02a5eb9b4cf9bbc38d424043e01feba6e4d5a2f7f40d4879132b15554edb0650,a8ce16d6e6f2a37415e664eec79b2fd824abc67693f79b92cddb99bab91b67b4,P108,Q9531,Q2283,16e9fab875a8cd48842cdce86c0369c1baaf6efb1357d429bf1c1f20df61e78a,7b94f175f05c0a2030b6c2ca34a3a569e4d94049438e67614065c906eef49fb1,19875d03bf3da7741b5fa50c239d3de1013cf839fe8fd20601239ca617329330,bf91660538f46dde8b88b74563d3b7c1922e4d8d3f4cf418341a742e4b1794d8,False,False,,True,True,1,False,
18142,9839,99,U090_100,11,90,100,1,afd8295124dcc55cddf6a346e472a123c9266aa78df4eed12feb9c6113f616e1,5f2926357a3dd33b7d22f6ca079779ca84e25934a5d5e4c440e6c5ff25ed81c2,P106,Q82955,Q49757,197a6e2d66893e6595f99835851b4b3d21c83473705966407fc6e89435f7a3c2,f9bb845b65df9b4a168953a90ce6766b3beb1bc49cca97e27bb712bdd7bc8075,d67f8bf5272eacbf06192d0b1f54bebc8b5ae13816499e01d68182fe949f8f16,7310a6044f4605a4a89931fc43e433421607929f0175a4b501a76e1f987c4ca1,False,False,,True,True,1,False,
20040,9840,99,U090_100,11,90,100,1,c14bbd055a8dd8ea5207190ac61da076f2ce2960244b3581df0fa1dd8de8900b,946503632ac52898703e3c957256edc86c80e404e39ee22f8dab7062e1fa2466,P136,Q8341,Q1344,4df03d19824d3d1d3f5adc19473962905c609222c2016d9457a04891a73bf4c4,16b1d3c9177ffde3ffb86891d718622dc9848084bc567fe02636bb2687387d0c,da8b67017f22756fc9755c035830f4aa2919d8e9c7126fb1432ad38f92bfdab2,dc141f1a24cd5556a0a6ce321c8fd86646d5fcfe1ee5d9bac3b2450412453bbd,False,False,,True,True,4,False,
565,9841,99,U090_100,11,90,100,1,0c05d381c9a5089cb19246012b2a659bca169d766aa2b48e5e95c0c882cd7602,0868e6a45794f918a21d98b575283dadc2ca14cbf4ec5827fed32f3e7a27ecd5,P641,Q2736,Q5369,2ce883731929ddd3fc2b2553ec5c541af36d8dc2a774adb2328b08ead02a395a,1123eebc3aa4bf5c2561244229daf3d6730dc40cf7c81dc7e3a67983b37d0a09,7f107608e70891e99494c40d286e461664cd676120e901c719036d7876c95bd0,4c9cd11c99f3cb0964e48b179b24ab95e66bcd73ac3cddc4675ca8d4fd2db2d7,False,False,,True,True,0,False,
18247,9842,99,U090_100,11,90,100,1,dc1757281ea2f40a85e70c97738d27ce816a3bf2611b34babb9d5c2ecc2d4733,8dbd74e73cb190c673f360180ce7b18b3a45ef722d7d235c2222d5d03adb97fc,P449,Q1621107,Q43380,3d3331715efe56aeef372d10246d55de60e4cf3e3aab2105bc0828dafe9b2540,6b230e78116fe195e010345404663b22120a2ae781b53c9be2eee8293cc274d0,cb2b9de796d777f629f4ff2c3e8af398cd94d31f1ba08fcafd98ac417af0dbae,9bea97e53b3d3b7e3239c6730d7971baa0e44c1c563e1c38c151ec10151a660b,False,False,,True,True,2,False,
11781,9843,99,U090_100,11,90,100,1,83b30dfab47da564e5d6d8c1241e2f1e6fff2595609fbc2a530007a1b7fe565c,9da3a442419669cd9b434027fe927e0008de80c834a5c516c2150e39312d0129,P19,Q80008,Q189074,bd64d6f3b0d5ec095593fc7c5c2648faaaf409bedb2bcdc986b362282ce0bc24,ebaf265e95ffe36f7bbcf9a9ca934a2e1b12fe74983a6fc46c94742787272e94,8ef1ae5b4216241d02af22115bc8407a20374e3da0825003e5d9aa1590d79385,5db28537f0ed8d6f25419079560f2614eca2e0ec829e7365baf4ca55bd77bfda,False,False,,True,True,1,False,
8249,9844,99,U090_100,11,90,100,1,ea939d93eba58e02f40d8f408369b918031a140ca48aefc5575a3c94393a006b,33f14d4b31651deee68eee0b77c3f1e148916da28860bbc582e822821e2d0904,P103,Q652,Q150,0a5ea4f5f5b9219fa51de8629d1b3dd7a4caeb4e8a3a0967ae06135c55a021ca,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,e6ba172618e868cfaec2534fd9cb48ce78d906fb97df2c43deee43bdc3fb538c,2c899d1b2930f163fa3a2b5e63ca34ced1de9cb17eda24ff2c75fdb5037c6498,False,False,,True,True,0,False,
3148,9845,99,U090_100,11,90,100,1,70f51589c6df7747cc59a0d05c9b464130f1c97a75806d777682ce464dc5ed08,8462119931e9f3b54ec704ff78931ace6d38d465c60817f88889f5bc862f95ef,P138,Q112,Q340,d96675c33dea5644cc8b729cc46bdd5a802b7403c966d5864d1cd1028f673274,1f7206a8dc9cf9980d7c711d5717a6d6b0eec53a752aaa84db49261d3fe67580,f9e35ba567c0c2f801691139c1ba85e274993d92f7debee89c333f6df3df3841,764df606b5712d50508573900f91cc2dd81690d27ed0b1c5655301f64bac6653,False,False,,True,True,2,False,
14350,9846,99,U090_100,11,90,100,1,0d3b64d469e6363e582b489cbdb648993bb0f0d819d6ed4cac47584b24ede93a,fcc67538b9cbabf09209f9f68df2b7590aa28457f536f0801753d1e6a4a9120c,P127,Q27597,Q782,6fd42180ad342237604725bb97bb088f561141d5c9b0f5c60f114c244f008e8c,45a64877eaad2146d33ca5c0f0c9afac96092d3f3eb53904351591b732776eca,a142ae30882eecd51013b34cb268d2766d51c0a2ef3fe073eff1a47bb7a0c3f1,55d0c2c97159c005e686297382e253398e71a5ca1fcfe9817d74508951a9565e,False,False,,True,True,4,False,
2386,9847,99,U090_100,11,90,100,1,c1ae121b52c92992f67cfa74c00d3c398460a87544419b6ee450f981bbbd5629,d29f538196911e82e0dd31b74174f9b750013b8b587ebc7d59e3ddce51e3ea48,P449,Q13974,Q43380,3f27dcc590efebe0252472f01760569efa2dc5a0f19fd2b2e008dc0d427dae27,6b230e78116fe195e010345404663b22120a2ae781b53c9be2eee8293cc274d0,caacf94d9f3a9793a3fe096ae97ccc0cc3257fa5735a05aa9aca29d88db976bc,cc476e047752a4b7f5f31201ee1fc6295d6663e1282de1163fb093f7bf715573,False,False,,True,True,1,False,
9172,9848,99,U090_100,11,90,100,1,644f00012685eb60f031e95c12ecda60efa1d5d1307a741144fc7ee6df8991ad,fe5260b114469a7c1a967d392a0532bf05ad79a2b5a09aba1ff38e0c96a34b9f,P937,Q64,Q84,682032bfd3f2c4ffeb48c693770ae0e41c810f2cffa5eb19e49787b8c5bd9d2a,f8710fcf632e768e5fcbc95a44745e16332f61ef3a099091da8e7e7a6c745ad8,9fb1969447497ae142fd204de91b5ce4105cac4a4603279fd836cd4332899820,d364904d0fdb8baa9e2ced646473fcfbb8987f78ab6b646b7ebf452f6f43c6d5,False,False,,True,True,0,False,
4506,9849,99,U090_100,11,90,100,1,503d18474268d666e2a984a03ef747b2b73421b375dd18ef378eb1e0c77ea5d2,7954e35bc39583406bf73a6a8ea4fbe7893868a5b03385fb1e4fee12be564b0a,P413,Q622747,Q528145,68373619b22c99dff8e400aad10c691c34acfc724536bf8870ffa339f5862a75,edccdea857e525f5cc4aaa899fe68034c003ffe1b15f8b8fb417133abffb45ce,06a98096756534b0ac35f137d41a333aed24f37610fd161984890b27ede2d2bd,5ed5fdc5641c213ec8fa2aec3a1ac3db6c944d993dd280d54feb469192461a5e,False,False,,True,True,3,False,
4137,9850,99,U090_100,11,90,100,1,c6a22025e5e1c240e0dccd3d35363977d909bfa17b58b9e46de6c4482234f3fd,4fb4cd0f4b6eb57d58ebb5275772d89fa0317acd5bc95d2cba9083f4f7da0095,P30,Q46,Q51,ea75d195a75aa107db2e5ce044909c94eabb8fd3513183dc04931414308dffaf,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,6f632b5eae0fd66fa7db10952735735bd971dd994eef87cbfe2a7483794fd066,f6c348a94d08eb0b570d884092ece7f2aa0cc8dbe27675adae96b9505a0a02d6,False,False,,True,True,1,False,
