arm,provenance,comparison,batch,population,metric,denominator,before_num,after_num,delta_pp,retained,lost,gained,both_failed,conditional_loss_den,conditional_recovery_den,strict_lost,strict_gained,strict_before,strict_after,desired_NLL_harm_mean,desired_NLL_harm_median,desired_NLL_harm_p90,desired_NLL_harm_p95,desired_NLL_harm_p99,desired_NLL_harm_min,desired_NLL_harm_max,competing_NLL_change_mean,competing_NLL_change_median,competing_NLL_change_p90,competing_NLL_change_p95,competing_NLL_change_p99,competing_NLL_change_min,competing_NLL_change_max
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,6,ACCEPTED_OLD,RS,500,500,500,0.0,500,0,0,0,500,0,0,0,498,498,-4.95867317658849e-06,0.0,2.3819156922399997e-07,4.7604262363165614e-07,2.1072896197438184e-06,-0.0014595985412597656,0.00022304058074951172,9.602546691894532e-06,9.5367431640625e-06,0.0002328872680664063,0.00032539367675781146,0.0005799198150634765,-0.0012154579162597656,0.001194000244140625
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,6,CURRENT,PS,200,34,196,81.0,34,0,162,4,34,166,0,121,0,121,-8.160204935068323,-8.194730021059513,-3.635084958811058,-2.59452809095384,0.4014105653762809,-18.422897219657898,3.935837745666504,4.92580222976394,4.56699800491333,10.585807204246521,12.205780005455017,15.29867990434169,-5.24955415725708,19.071754932403564
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,6,CURRENT,PS,200,196,196,0.0,196,0,0,4,196,4,0,0,121,121,2.3474893532693385e-06,1.38930045068264e-06,0.0004771426320075988,0.0008068919181823717,0.0015683007240295404,-0.0019488334655761719,0.0017995834350585938,-0.0002448904514312744,-0.00021219253540039062,0.0010359764099121091,0.001390016078948974,0.002567877769470214,-0.005715370178222656,0.0035457611083984375
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,6,ACCEPTED_OLD,PS,1000,963,963,0.0,963,0,0,37,963,37,0,0,654,654,1.6848441300680862e-05,1.3923272490501404e-06,0.0002128750085830689,0.00044015049934387207,0.0010858041048049925,-0.0071936845779418945,0.0023713111877441406,-8.869697153568268e-05,-4.9591064453125e-05,0.0002977371215820313,0.0004397392272949218,0.0008907508850097656,-0.005747318267822266,0.0024242401123046875
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,6,CURRENT,NS,1000,825,803,-2.2,799,26,4,171,825,175,10,4,163,157,0.09528396525327117,-5.319714546203613e-05,0.425340747833252,0.7353154659271239,2.6836408424377414,-2.9460439682006836,9.794515907764435,-0.3407169927731156,-0.14920997619628906,0.24169378280639653,0.37927441596984834,0.7753069114685053,-11.307949338108301,2.0289974212646484
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,6,CURRENT,NS,1000,803,803,0.0,803,0,0,197,803,197,0,0,157,157,-5.795690231025219e-07,1.125037670135498e-06,0.00021731853485107425,0.00032137632369995097,0.000646224021911621,-0.0015537738800048828,0.0013103485107421875,3.527665976434946e-05,2.956390380859375e-05,0.00029764175415039076,0.0004254817962646483,0.0007706928253173827,-0.004467964172363281,0.0019702911376953125
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,6,ACCEPTED_OLD,NS,5000,4170,4170,0.0,4170,0,0,830,4170,830,0,0,905,905,6.660473358351737e-06,4.623085260391235e-06,0.00021126270294189462,0.0003023386001586915,0.0006294298171997071,-0.0021753311157226562,0.0016021728515625,4.658254571259022e-05,3.147125244140625e-05,0.0002852439880371097,0.0004177093505859375,0.0007646536827087412,-0.0027856826782226562,0.0032567977905273438
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,7,CURRENT,RS,100,11,100,89.0,11,0,89,0,11,89,0,99,1,100,-9.805209639972563,-9.636709737591445,-5.201262636715544,-3.27447229269892,-1.2685585224861262,-19.266179256141186,-0.9537545629427768,10.962145009419181,10.459354311227798,17.62654620409012,20.607888770103454,24.678637653589263,-7.129589080810547,27.731379628181458
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,7,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,7,ACCEPTED_OLD,RS,600,599,599,0.0,599,0,0,1,599,1,0,0,597,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,7,CURRENT,PS,200,24,194,85.0,24,0,170,6,24,176,0,139,3,142,-7.469565954233985,-7.688801885116845,-2.187833626288921,-1.0875946655869504,1.6374556350707887,-21.57464247662574,7.280935287475586,6.159760771398433,5.784203175455332,12.139954006671905,13.300611409544945,16.503156657256174,-8.478114366531372,19.823884338140488
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,7,CURRENT,PS,200,194,194,0.0,194,0,0,6,194,6,0,0,142,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,7,ACCEPTED_OLD,PS,1200,1159,1159,0.0,1159,0,0,41,1159,41,0,0,776,776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,7,CURRENT,NS,1000,872,857,-1.5,853,19,4,124,872,128,31,15,260,244,0.10456543714879081,0.006323523819446564,0.5520359158515931,0.9403233647346494,3.121777374744413,-3.2852182388305664,13.915470600128174,-0.36401981955766677,-0.1767139434814453,0.2042641639709473,0.4351027488708494,1.5696999335288997,-8.890462517738342,15.051395893096924
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,7,CURRENT,NS,1000,857,857,0.0,857,0,0,143,857,143,0,0,244,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,7,ACCEPTED_OLD,NS,6000,4944,4944,0.0,4944,0,0,1056,4944,1056,0,0,1062,1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,8,CURRENT,RS,100,14,100,86.0,14,0,86,0,14,86,0,98,2,100,-9.624358292259712,-9.313197465831763,-5.265581823745742,-4.573772830878443,-1.583324580835612,-17.263540506275604,-0.9784636084659724,9.918819851949811,9.937014162540436,15.336168336868287,17.575634367763996,18.883235640525818,-3.5070981979370117,18.924418449401855
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,8,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,8,ACCEPTED_OLD,RS,700,699,699,0.0,699,0,0,1,699,1,0,0,697,697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,8,CURRENT,PS,200,26,196,85.0,26,0,170,4,26,174,0,128,3,131,-7.388675767435634,-7.579873796727043,-3.17345986366272,-1.8398659139871614,0.2754595613479576,-16.218047965317965,0.9536480903625488,5.59077097310219,5.874310493469238,10.849280869960785,13.157285191863775,15.161816945075977,-5.388288974761963,18.438509225845337
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,8,CURRENT,PS,200,196,196,0.0,196,0,0,4,196,4,0,0,131,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,8,ACCEPTED_OLD,PS,1400,1353,1353,0.0,1353,0,0,47,1353,47,0,0,915,915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,8,CURRENT,NS,1000,869,834,-3.5,831,38,3,128,869,131,23,11,218,206,0.12137963061733172,0.00013077259063720703,0.4556190490722657,0.9003772258758537,4.774409847259521,-1.8808090686798096,11.340952038764954,-0.41130136058089556,-0.12813353538513184,0.24195194244384766,0.4369222402572631,1.0552495002746582,-16.999105632305145,1.6621969938278198
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,8,CURRENT,NS,1000,834,834,0.0,834,0,0,166,834,166,0,0,206,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,8,ACCEPTED_OLD,NS,7000,5768,5768,0.0,5768,0,0,1232,5768,1232,0,0,1285,1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,9,CURRENT,RS,100,13,100,87.0,13,0,87,0,13,87,0,99,1,100,-9.615683180279248,-9.426944557749266,-5.153457408735994,-4.116463770539849,-1.4302661190857113,-17.443244232563302,-0.14522942039184272,10.044261119253934,10.327631399035454,15.260203456878667,17.352411234378813,20.4976769348979,-15.167625188827515,20.683406114578247
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,9,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,-3.696899560964084e-05,4.7673529479652643e-07,6.153085269033916e-06,1.2820691335946316e-05,3.874141955748206e-05,-0.0038760900497436523,4.902482032775879e-05,0.00023627519607543945,-3.1948089599609375e-05,0.0066257476806640654,0.008735942840576168,0.02116683006286622,-0.011415481567382812,0.022680282592773438
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,9,ACCEPTED_OLD,RS,800,799,799,0.0,799,0,0,1,799,1,0,0,796,796,-5.899768484596279e-06,0.0,7.139984518289566e-07,1.4254124835133553e-06,1.1473149061202963e-05,-0.002373218536376953,0.0003447532653808594,-3.7983059883117677e-06,2.3365020751953125e-05,0.0007112503051757816,0.0010125637054443353,0.0018063926696777343,-0.004418373107910156,0.002559661865234375
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,9,CURRENT,PS,200,26,196,85.0,26,0,170,4,26,174,0,141,3,144,-8.039388005206057,-8.156805699225515,-3.0350756274070596,-2.407581739872699,-0.4747620031610134,-16.381967946887016,0.1678180694580078,6.107285219551995,6.038885831832886,12.284241676330566,14.209034992009398,17.572711963653564,-7.4538893699646,20.254910811781883
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,9,CURRENT,PS,200,196,196,0.0,196,0,0,4,196,4,0,0,144,144,0.0002938813535729423,2.2894819267094135e-05,0.0018164813518524166,0.0026985168457031245,0.00863074600696562,-0.011891841888427734,0.016901016235351562,-3.874838352203369e-05,-0.00020313262939453125,0.0055332183837890625,0.008549737930297839,0.01827464103698729,-0.022299766540527344,0.021714210510253906
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,9,ACCEPTED_OLD,PS,1600,1552,1552,0.0,1552,0,0,48,1552,48,0,0,1049,1049,3.283422815002268e-05,3.4384429454803467e-06,0.00039057731628417975,0.0006826281547546386,0.001646149158477782,-0.01759791374206543,0.0058994293212890625,-0.00011596777942031622,-8.58306884765625e-05,0.0006865501403808618,0.00100255012512207,0.0018856143951416014,-0.012696266174316406,0.010606765747070312
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,9,CURRENT,NS,1000,857,800,-5.7,796,61,4,139,857,143,50,8,238,196,0.2181056113266386,0.026466108858585358,0.8573989391326904,1.5696890920400608,6.427779822349548,-12.714558839797974,13.83649629354477,-0.6559263353392016,-0.1832418441772461,0.26671953201293946,0.40965538024902326,0.8104961442947385,-16.263366624712944,3.1038246154785156
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,9,CURRENT,NS,1000,800,800,0.0,800,0,0,200,800,200,0,0,196,196,-4.343732725828886e-05,-1.1362135410308838e-07,0.0008141040802001954,0.0011688828468322742,0.003576617240905759,-0.015154123306274414,0.014338493347167969,0.00021424946095794438,0.00012183189392089844,0.0012059211730957031,0.0019401073455810544,0.004625048637390136,-0.009457111358642578,0.0139617919921875
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,9,ACCEPTED_OLD,NS,8000,6528,6528,0.0,6528,0,0,1472,6528,1472,0,0,1435,1435,-5.90431059608818e-05,-4.172325134277344e-06,0.000711584091186524,0.0010764718055725096,0.0021806001663208013,-0.02378058433532715,0.0074825286865234375,0.00011532795447965328,7.343292236328125e-05,0.0009883880615234389,0.0014582991600036602,0.00292684555053711,-0.01062774658203125,0.03429555892944336
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,10,CURRENT,RS,100,12,100,88.0,12,0,88,0,12,88,0,98,2,100,-9.56378739734846,-8.917672987328842,-4.506419407317298,-3.8905449890211474,-0.5302012789170822,-20.941225265618414,-0.19408012280473486,9.809396693576128,10.389462947845459,15.790408110618593,17.266297712922096,18.425112016201027,-7.723784446716309,19.72292423248291
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,10,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,10,ACCEPTED_OLD,RS,900,899,899,0.0,899,0,0,1,899,1,0,0,895,895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,10,CURRENT,PS,200,34,197,81.5,34,0,163,3,34,166,0,133,2,135,-7.542111624378594,-7.3414298593997955,-3.2744548797607425,-1.5659220886416751,-0.70270628007129,-17.891699466621503,0.1432170867919922,4.882332058115862,4.761729836463928,9.790901851654052,10.967579068616025,14.049604855775819,-11.58907961845398,15.915181875228882
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,10,CURRENT,PS,200,197,197,0.0,197,0,0,3,197,3,0,0,135,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,10,ACCEPTED_OLD,PS,1800,1750,1750,0.0,1750,0,0,50,1750,50,0,0,1201,1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,10,CURRENT,NS,1000,831,813,-1.8,805,26,8,161,831,169,15,14,198,197,0.06229643095424399,-0.003929797559976578,0.5491820931434631,0.9038062810897822,2.6412905216217037,-5.897876739501953,8.571045398712158,-0.3117730478551239,-0.11140680313110352,0.30527667999267577,0.4702130913734436,0.8518119144439694,-13.55671602487564,3.6317973136901855
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,10,CURRENT,NS,1000,813,813,0.0,813,0,0,187,813,187,0,0,197,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,10,ACCEPTED_OLD,NS,9000,7262,7262,0.0,7262,0,0,1738,7262,1738,0,0,1606,1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,10,ALL_REQUESTED,RS,1000,1000,999,-0.1,999,1,0,0,1000,0,5,0,1000,995,0.026779884771318395,1.6205725842155516e-05,0.0010964406130369753,0.003194374649319797,0.04028798950719637,-0.12284890795126557,8.992726106196642,-0.1301590782403946,-0.008086204528808594,0.5031560897827151,0.7621625900268542,1.8631328582763655,-10.3635835647583,7.20722770690918
CAP10,NEW_CHAIN_CPU_REDUCTION,W5_TO_W10_FIRST500,10,FIRST500,RS,500,500,499,-0.2,499,1,0,0,500,0,3,0,499,496,0.02886101161694387,6.615603342652321e-05,0.0017505226540379234,0.005276625830447292,0.10088257834314852,-0.03357359254732728,4.7048726081848145,-0.1393494737148285,-0.09405803680419922,0.589329242706299,0.8797894477844235,1.6252178668975827,-5.754632472991943,4.781126022338867
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,10,ALL_REQUESTED,PS,2000,1938,1947,0.45,1935,3,12,50,1938,62,23,39,1320,1336,-0.04659231471047315,-1.1734664440155029e-07,0.1551312658935787,0.35955953467637297,1.0439941334724425,-7.104805946350098,4.796155568212271,-0.04749936432391405,-1.9073486328125e-05,0.5614510059356691,0.8923218965530394,1.8712119007110593,-10.8765869140625,4.633777618408203
CAP10,NEW_CHAIN_CPU_REDUCTION,W5_TO_W10_FIRST500,10,FIRST500,PS,1000,963,968,0.5,960,3,8,29,963,37,14,21,655,662,-0.040743878417622906,-0.00034247653093189,0.19264321327209474,0.37622063159942615,0.9914194011688232,-2.707272529602051,4.581488594412804,-0.05142990858852863,-0.05064937472343445,0.6426007270812989,0.941044282913208,2.099839076995848,-3.643742561340332,3.45479416847229
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,10,ALL_REQUESTED,NS,10000,8365,8075,-2.9,7957,408,118,1517,8365,1635,312,179,1936,1803,0.1478036840135348,0.0,1.195504611730576,2.1919144392013505,5.7855858111381595,-9.379387855529785,18.06179940700531,-0.5371077626599988,-0.17918038368225098,0.5889730453491211,1.0659665703773482,2.7359932518005383,-15.57591965701431,12.976572513580322
CAP10,NEW_CHAIN_CPU_REDUCTION,W5_TO_W10_FIRST500,10,FIRST500,NS,5000,4201,4018,-3.66,3950,251,68,731,4201,799,189,101,925,837,0.24757546556812013,0.005030708271078765,1.4144193440675739,2.497145175933838,7.310720770359054,-6.741748809814453,17.531373023986816,-0.5594138057035641,-0.3428614139556885,0.7122275352478041,1.2241700887680056,2.7461891222000134,-15.148245363496244,12.658315658569336
CAP100,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,1,CURRENT,RS,100,5,100,95.0,5,0,95,0,5,95,0,100,0,100,-11.741110506703116,-11.79246184200747,-6.601537873150661,-5.747747958626133,-4.666896919951531,-21.15544577583205,-2.6642967170337215,9.792739541321062,9.676162242889404,15.161600372195247,17.793860793113705,20.123158912658692,-3.665827751159668,20.413007259368896
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,1,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,1,CURRENT,PS,200,20,190,85.0,20,0,170,10,20,180,0,129,0,129,-8.573068473858584,-8.620739735662937,-4.250065332651139,-3.5527825034922005,-1.2372437787056019,-18.03170083463192,0.8979048728942871,4.979054603809491,4.878610253334045,10.519104224443435,11.682421908341343,15.450481428503963,-5.35964822769165,18.91885006427765
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,1,CURRENT,PS,200,190,190,0.0,190,0,0,10,190,10,0,0,129,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,1,CURRENT,NS,1000,886,867,-1.9,865,21,2,112,886,114,23,5,171,153,-0.03125891809654422,-0.06344592571258545,0.5017818450927737,0.959708523750304,2.9747250580787616,-5.516544342041016,9.811433225870132,-0.5563087919023819,-0.2313251495361328,0.2449892044067383,0.4556606769561764,0.8697228050231931,-14.428743369877338,1.8565759658813477
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,1,CURRENT,NS,1000,867,867,0.0,867,0,0,133,867,133,0,0,153,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,2,CURRENT,RS,100,11,100,89.0,11,0,89,0,11,89,0,100,0,100,-10.986531808158906,-10.898393573472276,-6.161621918555466,-5.8068060347373835,-3.7503371314063996,-20.838770811154973,-1.033746785018593,9.614413591912017,9.804271936416626,15.203261381387716,17.948479866981504,18.78736004024745,-0.8462638854980469,20.39518776535988
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,2,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,2,ACCEPTED_OLD,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,2,CURRENT,PS,200,27,188,80.5,27,0,161,12,27,173,0,128,1,129,-8.391186873684127,-8.362004646100104,-3.5231932573020464,-2.7520215359516467,-0.6887908479571355,-18.544323354959488,-0.45407962799072266,4.979822472417727,4.403919458389282,11.412007188796997,12.587271824479092,16.06450640022754,-5.605813026428223,17.180394053459167
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,2,CURRENT,PS,200,188,188,0.0,188,0,0,12,188,12,0,0,129,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,2,ACCEPTED_OLD,PS,200,191,191,0.0,191,0,0,9,191,9,0,0,127,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,2,CURRENT,NS,1000,879,863,-1.6,861,18,2,119,879,121,8,12,184,188,-0.032289284923812375,-0.04366660118103027,0.4024093627929689,0.6386915445327759,1.7232412111759186,-2.5241637229919434,6.105612754821777,-0.3910620518922806,-0.21096515655517578,0.21223382949829114,0.40694775581359866,1.1744363355636582,-15.991509079933167,3.604966163635254
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,2,CURRENT,NS,1000,863,863,0.0,863,0,0,137,863,137,0,0,188,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,2,ACCEPTED_OLD,NS,1000,862,862,0.0,862,0,0,138,862,138,0,0,158,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,3,CURRENT,RS,100,8,100,92.0,8,0,92,0,8,92,0,100,0,100,-10.420184029722114,-9.873370345070725,-5.300591618711768,-4.505731641844614,-2.2635478213820877,-19.920056575443596,-1.8298734939889982,10.259833276866702,10.315544486045837,16.054871034622195,16.79584491252899,18.64655742287637,-3.385395050048828,20.697091698646545
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,3,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,3,ACCEPTED_OLD,RS,200,200,200,0.0,200,0,0,0,200,0,0,0,200,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,3,CURRENT,PS,200,22,191,84.5,21,1,170,8,22,178,0,120,2,122,-8.292857146564748,-8.52356442855671,-3.596130371093753,-1.2697282671928427,-0.012321901321411335,-17.484390318393707,0.30161190032958984,5.23792590308236,4.85130500793457,11.314483737945556,13.136153924465178,17.68679753065109,-7.103724479675293,21.594458371400833
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,3,CURRENT,PS,200,191,191,0.0,191,0,0,9,191,9,0,0,122,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,3,ACCEPTED_OLD,PS,400,382,382,0.0,382,0,0,18,382,18,0,0,259,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,3,CURRENT,NS,1000,884,866,-1.8,864,20,2,114,884,116,7,13,164,170,-0.039116474716051015,-0.029121875762939453,0.33196299076080343,0.6912112832069397,2.2859350371360776,-4.4576863050460815,7.713637351989746,-0.510054934501648,-0.22393035888671875,0.15130786895751955,0.3072899341583251,0.8329565334320066,-14.949409902095795,7.383435249328613
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,3,CURRENT,NS,1000,866,866,0.0,866,0,0,134,866,134,0,0,170,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,3,ACCEPTED_OLD,NS,2000,1713,1713,0.0,1713,0,0,287,1713,287,0,0,351,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,4,CURRENT,RS,100,14,100,86.0,14,0,86,0,14,86,0,99,1,100,-9.82210193806246,-9.88436868970166,-5.1152644400426635,-3.3168631714201204,-2.3278222308336978,-20.818580825289246,-2.0484463754692115,10.529171332879923,10.338730454444885,15.828302145004274,18.23989500403404,20.354762463569646,-5.054501533508301,21.046428680419922
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,4,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP100,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,4,ACCEPTED_OLD,RS,300,300,300,0.0,300,0,0,0,300,0,0,0,300,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
