state,panel,metric,population,field,aggregation_unit,n,mean,median,q25,q75,iqr,p90,p95,p99,min,max
S875,current,NS,ALL,true_nll,PROMPT,1000,5.950677468022332,5.445899486541748,3.2096054553985596,8.322863340377808,5.113257884979248,10.800764179229736,12.411034202575681,15.714527225494384,0.013897906988859177,21.4215145111084
S875,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,5.950677468022332,5.82072697430849,3.7865651763975623,7.365872573852538,3.579307397454976,9.158050901889801,10.129357485771179,11.977017409324661,1.9189242595806717,14.910075855255126
S875,current,NS,ALL,desired_margin,PROMPT,1000,2.546748584009707,2.7178330421447754,-0.6251668930053711,6.0463476330041885,6.67151452600956,8.767321157455445,10.237059223651885,14.057856400907038,-13.466899877414107,17.006772130727768
S875,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,2.546748584009707,2.9595861792564393,0.2845045355148614,5.052441632747651,4.76793709723279,7.417450164854533,8.761993199288845,9.685263606339694,-7.421270618401468,10.052121186256409
S875,historical,RS,ALL,new_nll,PROMPT,128,0.23278650113343247,0.0025140587240457535,0.0009610206034267321,0.008118115365505219,0.007157094762078486,0.10644158348441105,0.5316396445035929,6.546983385086085,8.642300235806033e-05,13.907676696777344
S875,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,0.23278650113343247,0.0025140587240457535,0.0009610206034267321,0.008118115365505219,0.007157094762078486,0.10644158348441105,0.5316396445035929,6.546983385086085,8.642300235806033e-05,13.907676696777344
S875,historical,RS,ALL,true_nll,PROMPT,128,12.818971421569586,12.234408378601074,10.005157470703125,15.587016820907593,5.581859350204468,17.560779190063478,18.64863882064819,22.226250171661377,4.232433319091797,23.536102294921875
S875,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,12.818971421569586,12.234408378601074,10.005157470703125,15.587016820907593,5.581859350204468,17.560779190063478,18.64863882064819,22.226250171661377,4.232433319091797,23.536102294921875
S875,historical,RS,ALL,desired_margin,PROMPT,128,12.586184920436153,12.21197869576281,9.794081506726798,15.471212418633513,5.6771309119067155,17.559668931941268,18.64735505901917,22.22549761309958,2.842418670654297,23.53262968524359
S875,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,12.586184920436153,12.21197869576281,9.794081506726798,15.471212418633513,5.6771309119067155,17.559668931941268,18.64735505901917,22.22549761309958,2.842418670654297,23.53262968524359
S875,historical,RS,ACTIVE_TARGET,new_nll,PROMPT,124,0.10135282006916485,0.002335619181394577,0.0009443768649362028,0.006905628368258476,0.0059612515033222735,0.021862065605819235,0.23685829564928984,0.981475304365157,8.642300235806033e-05,8.260130882263184
S875,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,0.10135282006916485,0.002335619181394577,0.0009443768649362028,0.006905628368258476,0.0059612515033222735,0.021862065605819235,0.23685829564928984,0.981475304365157,8.642300235806033e-05,8.260130882263184
S875,historical,RS,ACTIVE_TARGET,true_nll,PROMPT,124,12.91961310371276,12.274163246154785,10.091584205627441,15.587016820907593,5.495432615280151,17.5708927154541,18.73147382736206,22.23431634902954,5.226105690002441,23.536102294921875
S875,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,12.91961310371276,12.274163246154785,10.091584205627441,15.587016820907593,5.495432615280151,17.5708927154541,18.73147382736206,22.23431634902954,5.226105690002441,23.536102294921875
S875,historical,RS,ACTIVE_TARGET,desired_margin,PROMPT,124,12.818260283643594,12.259769820608199,10.00312938450952,15.58463271940127,5.5815033348917495,17.570250634796686,18.7305509468395,22.233532527862987,2.842418670654297,23.53262968524359
S875,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,12.818260283643594,12.259769820608199,10.00312938450952,15.58463271940127,5.5815033348917495,17.570250634796686,18.7305509468395,22.233532527862987,2.842418670654297,23.53262968524359
S875,historical,RS,SUPERSEDED,new_nll,PROMPT,4,4.307230614125729,1.4887906312942505,0.8827469572424889,4.91327428817749,4.030527330935001,10.309915733337405,12.10879621505737,13.547900600433346,0.3436644971370697,13.907676696777344
S875,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,4.307230614125729,1.4887906312942505,0.8827469572424889,4.91327428817749,4.030527330935001,10.309915733337405,12.10879621505737,13.547900600433346,0.3436644971370697,13.907676696777344
S875,historical,RS,SUPERSEDED,true_nll,PROMPT,4,9.699079275131226,8.889552593231201,7.327146768569946,11.26148509979248,3.934338331222534,14.575461196899415,15.680119895935057,16.563846855163572,4.232433319091797,16.784778594970703
S875,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.699079275131226,8.889552593231201,7.327146768569946,11.26148509979248,3.934338331222534,14.575461196899415,15.680119895935057,16.563846855163572,4.232433319091797,16.784778594970703
S875,historical,RS,SUPERSEDED,desired_margin,PROMPT,4,5.391848661005497,5.337619662284851,3.096769630908966,7.632698692381382,4.535929061472416,7.862111529707908,7.938582475483417,7.999759232103824,2.8771018981933594,8.015053421258926
S875,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,5.391848661005497,5.337619662284851,3.096769630908966,7.632698692381382,4.535929061472416,7.862111529707908,7.938582475483417,7.999759232103824,2.8771018981933594,8.015053421258926
S875,historical,PS,ALL,new_nll,PROMPT,256,1.5177116878923016,0.23971593379974365,0.04308341257274151,1.7593533098697662,1.7162698972970247,4.337734937667847,6.772306561470032,12.371113252639754,0.0003953390696551651,15.775421142578125
S875,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,1.5177116878923016,0.6793527631089091,0.1100059759337455,2.0800106030656025,1.970004627131857,3.7666127696633334,5.603129482269286,9.797747128009801,0.0032882553641684353,15.573012351989746
S875,historical,PS,ALL,true_nll,PROMPT,256,9.716022115200758,9.17228889465332,6.955303072929382,11.927663087844849,4.972360014915466,14.108597755432129,15.939153671264648,20.269684314727783,2.728428602218628,21.437007904052734
S875,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,9.716022115200758,9.12853217124939,7.3237186670303345,12.142679333686829,4.818960666656494,13.797143745422362,14.341818952560423,19.91295540809632,3.827891707420349,20.28773307800293
S875,historical,PS,ALL,desired_margin,PROMPT,256,8.198310427308456,7.846972227096558,5.238209158182144,10.93072564387694,5.692516485694796,13.697791684418917,15.68113225698471,20.200817525046293,-4.628668308258057,21.43042696127668
S875,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,8.198310427308456,7.85959573276341,5.874788039247505,10.867308039218187,4.992519999970682,12.848651895951479,14.01407483112998,19.70258324503404,-0.7979280948638916,20.282585892477073
S875,historical,PS,ACTIVE_TARGET,new_nll,PROMPT,248,1.3007135002493846,0.20643851906061172,0.03844573814421892,1.6267784237861633,1.5883326856419444,4.128522777557373,5.624031019210811,10.96223168373108,0.0003953390696551651,13.193048477172852
S875,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,1.3007135002493846,0.6414165981113911,0.09676867863163352,2.066398764960468,1.9696300863288343,3.217060625553131,4.528148352354763,8.65401136398315,0.0032882553641684353,10.133503198623657
S875,historical,PS,ACTIVE_TARGET,true_nll,PROMPT,248,9.719100831016418,9.222470760345459,6.992090821266174,11.927663087844849,4.935572266578674,14.056235790252686,15.893548679351804,20.276887226104737,2.728428602218628,21.437007904052734
S875,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,9.719100831016418,9.150703191757202,7.384704887866974,12.142679333686829,4.757974445819855,13.730450439453126,14.204069185256959,19.96647107124328,3.827891707420349,20.28773307800293
S875,historical,PS,ACTIVE_TARGET,desired_margin,PROMPT,248,8.418387330767032,8.145498871803284,5.4806202724576,11.092494877055287,5.611874604597688,13.77285941313021,15.752338445186611,20.20487363037595,-4.628668308258057,21.43042696127668
S875,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,8.418387330767032,7.906435953453183,6.012553067877889,10.914515596814454,4.901962528936565,12.971524491254241,14.074545264849437,19.74801696980692,-0.7979280948638916,20.282585892477073
S875,historical,PS,SUPERSEDED,new_nll,PROMPT,8,8.244655504822731,8.014919519424438,3.359457492828369,12.040121793746948,8.680664300918579,15.492048835754394,15.633734989166259,15.747083911895752,1.651288628578186,15.775421142578125
S875,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,8.244655504822731,6.601366758346558,5.886053457856178,8.95996880531311,3.073915347456932,12.927794933319094,14.250403642654415,15.308490610122679,4.202876150608063,15.573012351989746
S875,historical,PS,SUPERSEDED,true_nll,PROMPT,8,9.620581924915314,8.282039642333984,6.262295365333557,10.38952922821045,4.127233862876892,16.94656982421875,18.158062171936034,19.127256050109864,4.450676918029785,19.36955451965332
S875,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.620581924915314,7.251928687095642,6.832744002342224,10.039766609668732,3.2070226073265076,14.599217343330384,16.119034254550932,17.33488778352737,6.339619159698486,17.638851165771484
S875,historical,PS,SUPERSEDED,desired_margin,PROMPT,8,1.3759264200925827,1.203470230102539,-0.45319676399230957,2.428436040878296,2.8816328048706055,4.585503685474395,5.742102378606795,6.667381333112716,-2.701399803161621,6.898701071739197
S875,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,1.3759264200925827,1.307922601699829,0.3085043430328369,2.375344678759575,2.066840335726738,2.932455235719681,3.118158754706382,3.266721569895744,-0.4160017967224121,3.3038622736930847
S875,historical,NS,ALL,new_nll,PROMPT,1280,8.022889871786266,7.912545919418335,5.186988949775696,10.775529384613037,5.588540434837341,13.50383863449097,15.189736318588254,18.339219017028817,0.0005727558163926005,21.311798095703125
S875,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,8.022889871786266,7.850306463241577,5.687902569770813,10.010008597373963,4.32210602760315,11.904920949935912,13.503729672431943,15.355794168472295,1.2487487038597465,19.329049110412598
S875,historical,NS,ALL,true_nll,PROMPT,1280,5.863148202008597,5.546988487243652,3.2230764627456665,8.35840368270874,5.135327219963074,10.784674644470215,12.227975845336912,13.988440713882463,0.005770453251898289,18.91696548461914
S875,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,5.863148202008597,5.736805385351181,3.902573588490486,7.646927666664124,3.7443540781736377,9.001269757598639,9.369828748703004,10.787032311439516,1.4928654570132494,11.427166318893432
S875,historical,NS,ALL,desired_margin,PROMPT,1280,2.159741669777668,2.126641273498535,-0.6820530891418457,4.926509976387024,5.60856306552887,8.069482135772706,10.45409798622131,14.5217199420929,-13.466899642720819,16.474648237228394
S875,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,2.159741669777668,1.8773222334682942,-0.023272052407264716,4.790557273477316,4.813829325884581,6.407877907454967,7.697243361179715,11.962820867270237,-7.882747455686331,14.387298011779786
S875,historical,NS,ACTIVE_TARGET,new_nll,PROMPT,1240,7.930918241588253,7.90354323387146,5.125288009643555,10.72077202796936,5.595484018325806,13.34501104354859,14.931763935089112,16.879641170501703,0.0005727558163926005,20.714214324951172
S875,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,7.930918241588252,7.828633272647858,5.639570733159781,10.010008597373963,4.370437864214182,11.886991330385207,13.20574231624603,14.29449370765686,1.2487487038597465,15.730771160125732
S875,historical,NS,ACTIVE_TARGET,true_nll,PROMPT,1240,5.802287377087369,5.488086462020874,3.176544725894928,8.323949098587036,5.147404372692108,10.739814853668213,12.227975845336912,13.8717503452301,0.005770453251898289,18.91696548461914
S875,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,5.802287377087369,5.684181708097458,3.8790098085999487,7.450584375858307,3.5715745672583585,8.988366100639105,9.370028448104858,10.791611248970032,1.4928654570132494,11.427166318893432
S875,historical,NS,ACTIVE_TARGET,desired_margin,PROMPT,1240,2.128630864500883,2.166033625602722,-0.6545383930206299,4.926509976387024,5.581048369407654,7.900237774848939,10.107440738379955,13.069939697980866,-13.466899642720819,16.474648237228394
S875,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,2.1286308645008827,1.9494557701051236,-0.023272052407264716,4.790557273477316,4.813829325884581,6.360475518107414,7.53806846096646,10.423076374053945,-7.882747455686331,12.301388093829155
S875,historical,NS,SUPERSEDED,new_nll,PROMPT,40,10.874010407924652,8.941991806030273,7.011233687400818,16.31775164604187,9.306517958641052,19.354026794433594,19.82816295623779,20.928658771514893,2.1425867080688477,21.311798095703125
S875,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,10.874010407924652,8.93150246143341,8.074144876003265,11.731367993354798,3.657223117351533,16.289976663589478,17.809512887001034,19.025141865730284,6.303987598419189,19.329049110412598
S875,historical,NS,SUPERSEDED,true_nll,PROMPT,40,7.749833774566651,7.176996469497681,5.365848779678345,10.378698587417603,5.012849807739258,11.175541019439699,11.932545280456539,15.18380027770996,2.8261733055114746,16.258201599121094
S875,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,7.749833774566651,8.42379472255707,7.411815047264099,8.76181344985962,1.3499984025955207,9.03072211265564,9.120358333587646,9.192067310333252,4.941751098632812,9.209994554519653
S875,historical,NS,SUPERSEDED,desired_margin,PROMPT,40,3.124176633358002,1.1521499156951904,-1.9429922103881836,6.529564261436462,8.472556471824646,14.669963026046753,14.949669861793515,15.979067559242248,-8.959369659423828,16.01598358154297
S875,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,3.124176633358002,0.5077077388763428,-0.6876685738563535,4.319552946090698,5.007221519947052,10.360199985504153,12.373748998641963,13.98458820915222,-2.906006956100464,14.387298011779786
S75,current,RS,ALL,new_nll,PROMPT,100,0.11508265619082522,0.007918857969343662,0.002569105359725654,0.019921849481761456,0.0173527441220358,0.034509984776377706,0.08608783446252312,1.9185683465004197,3.957670196541585e-05,6.382448196411133
S75,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,0.11508265619082522,0.007918857969343662,0.002569105359725654,0.019921849481761456,0.0173527441220358,0.034509984776377706,0.08608783446252312,1.9185683465004197,3.957670196541585e-05,6.382448196411133
S75,current,RS,ALL,true_nll,PROMPT,100,12.54534154176712,12.429634094238281,9.837040662765503,14.886596441268921,5.049555778503418,18.54860324859619,19.50895195007324,21.113926219940186,3.856567621231079,21.278423309326172
S75,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,12.54534154176712,12.429634094238281,9.837040662765503,14.886596441268921,5.049555778503418,18.54860324859619,19.50895195007324,21.113926219940186,3.856567621231079,21.278423309326172
S75,current,RS,ALL,desired_margin,PROMPT,100,12.430258885576295,12.423417665297166,9.819374370912556,14.882148566422984,5.062774195510428,18.54331413670443,19.506348158454056,21.112925416452345,0.5797553062438965,21.27519948943518
S75,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,12.430258885576295,12.423417665297166,9.819374370912556,14.882148566422984,5.062774195510428,18.54331413670443,19.506348158454056,21.112925416452345,0.5797553062438965,21.27519948943518
S75,current,PS,ALL,new_nll,PROMPT,200,1.5216781071329024,0.3075401037931442,0.07040535379201174,2.2534911036491394,2.1830857498571277,4.58808512687683,7.167050671577447,9.037286224365225,0.0010723085142672062,11.01869010925293
S75,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,1.5216781071329024,0.602729395031929,0.1340871441643685,2.1491963500157,2.0151092058513314,4.533214402198793,5.499965626001357,6.883127962350856,0.0035325909266248345,8.873668432235718
S75,current,PS,ALL,true_nll,PROMPT,200,9.825820414423942,9.782357692718506,7.155932426452637,12.199065685272217,5.04313325881958,14.494364070892333,15.595345449447631,19.353892040252685,1.906401515007019,19.924198150634766
S75,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,9.825820414423942,10.015562057495117,7.829743206501007,11.752102136611938,3.9223589301109314,14.7452760219574,15.265933442115783,16.74429797172548,2.036736786365509,19.63864517211914
S75,current,PS,ALL,desired_margin,PROMPT,200,8.30414230729104,8.243843823671341,5.047893814742565,11.221273444592953,6.173379629850388,14.212853542901573,15.55844600845594,19.343569177803584,-5.470116138458252,19.921050738543272
S75,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,8.30414230729104,8.130266904830933,5.229983527213335,10.60307753860252,5.373094011389185,14.712683050706984,15.240844954084604,16.73486949008658,-2.62129807472229,19.63187628891319
S75,current,NS,ALL,new_nll,PROMPT,1000,8.515065994713455,8.542992115020752,5.662993311882019,11.46480655670166,5.801813244819641,13.89385175704956,15.430702209472656,17.4405885887146,0.01816599816083908,21.517009735107422
S75,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,8.515065994713456,9.120297336578368,6.231099517457187,10.828671598434449,4.597572080977262,12.393783884048462,13.261324257850648,15.473122333526614,1.7861249051988124,15.96561508178711
S75,current,NS,ALL,true_nll,PROMPT,1000,5.940792204659433,5.459062099456787,3.2133249044418335,8.347516298294067,5.134191393852234,10.795512008666993,12.405743503570555,15.70064769744873,0.013621006160974503,21.425994873046875
S75,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,5.940792204659432,5.828216136991978,3.805757051706314,7.355428498983383,3.549671447277069,9.150953280925751,10.120049121379852,11.973678106784837,1.9251683980226517,14.90508313179016
S75,current,NS,ALL,desired_margin,PROMPT,1000,2.5742737900540233,2.7308108806610107,-0.6367208957672119,6.10642409324646,6.743144989013672,8.80071349143982,10.296164929866789,14.112881443500518,-13.50228650122881,16.96069970726967
S75,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,2.5742737900540233,3.0007183998823166,0.2782501521520317,5.07744922041893,4.799199068266899,7.471470296531923,8.74672500833869,9.771637485802176,-7.392306748777628,10.165497887134553
S75,historical,RS,ALL,new_nll,PROMPT,128,0.23328146173980713,0.002485045464709401,0.0009721856185933575,0.00802721781656146,0.007055032197968103,0.10425759106874447,0.5431079536676403,6.514623496532465,8.892617915989831e-05,13.90523910522461
S75,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,0.23328146173980713,0.002485045464709401,0.0009721856185933575,0.00802721781656146,0.007055032197968103,0.10425759106874447,0.5431079536676403,6.514623496532465,8.892617915989831e-05,13.90523910522461
S75,historical,RS,ALL,true_nll,PROMPT,128,12.822522025555372,12.220771312713623,9.980289220809937,15.659493684768677,5.67920446395874,17.542304611206056,18.668349456787105,22.22236343383789,4.234640598297119,23.529478073120117
S75,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,12.822522025555372,12.220771312713623,9.980289220809937,15.659493684768677,5.67920446395874,17.542304611206056,18.668349456787105,22.22236343383789,4.234640598297119,23.529478073120117
S75,historical,RS,ALL,desired_margin,PROMPT,128,12.589240563815565,12.20266449439805,9.811802542419173,15.484571246546693,5.67276870412752,17.54118070102995,18.66714928821311,22.221620409836177,2.8808326721191406,23.526041815523058
S75,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,12.589240563815565,12.20266449439805,9.811802542419173,15.484571246546693,5.67276870412752,17.54118070102995,18.66714928821311,22.221620409836177,2.8808326721191406,23.526041815523058
S75,historical,RS,ACTIVE_TARGET,new_nll,PROMPT,124,0.10144305828491211,0.0023477489594370127,0.0009386005549458787,0.006805472890846431,0.005866872335900553,0.02219459265470506,0.24704166203737227,1.0033183091878877,8.892617915989831e-05,8.216127395629883
S75,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,0.10144305828491211,0.0023477489594370127,0.0009386005549458787,0.006805472890846431,0.005866872335900553,0.02219459265470506,0.24704166203737227,1.0033183091878877,8.892617915989831e-05,8.216127395629883
S75,historical,RS,ACTIVE_TARGET,true_nll,PROMPT,124,12.923514158495012,12.265931606292725,10.166186809539795,15.659493684768677,5.493306875228882,17.55962028503418,18.76751022338867,22.231539764404296,5.252519607543945,23.529478073120117
S75,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,12.923514158495012,12.265931606292725,10.166186809539795,15.659493684768677,5.493306875228882,17.55962028503418,18.76751022338867,22.231539764404296,5.252519607543945,23.529478073120117
S75,historical,RS,ACTIVE_TARGET,desired_margin,PROMPT,124,12.822071100210099,12.25513105513528,9.978249387087999,15.656945618393365,5.678696231305366,17.558974124107046,18.766696217778367,22.23076605901646,2.8879451751708984,23.526041815523058
S75,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,12.822071100210099,12.25513105513528,9.978249387087999,15.656945618393365,5.678696231305366,17.558974124107046,18.766696217778367,22.23076605901646,2.8879451751708984,23.526041815523058
S75,historical,RS,SUPERSEDED,new_nll,PROMPT,4,4.320271968841553,1.5138630270957947,0.9221293926239014,4.912005603313446,3.9898762106895447,10.307945704460145,12.106592404842372,13.545509765148159,0.3481227159500122,13.90523910522461
S75,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,4.320271968841553,1.5138630270957947,0.9221293926239014,4.912005603313446,3.9898762106895447,10.307945704460145,12.106592404842372,13.545509765148159,0.3481227159500122,13.90523910522461
S75,historical,RS,SUPERSEDED,true_nll,PROMPT,4,9.691765904426575,8.873175621032715,7.3003844022750854,11.264557123184204,3.9641727209091187,14.577465915679934,15.681768846511838,16.565211191177365,4.234640598297119,16.78607177734375
S75,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.691765904426575,8.873175621032715,7.3003844022750854,11.264557123184204,3.9641727209091187,14.577465915679934,15.681768846511838,16.565211191177365,4.234640598297119,16.78607177734375
S75,historical,RS,SUPERSEDED,desired_margin,PROMPT,4,5.371493935585022,5.315483391284943,3.061089903116226,7.625887423753738,4.564797520637512,7.834860742092133,7.904518514871597,7.960244733095169,2.8808326721191406,7.974176287651062
S75,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,5.371493935585022,5.315483391284943,3.061089903116226,7.625887423753738,4.564797520637512,7.834860742092133,7.904518514871597,7.960244733095169,2.8808326721191406,7.974176287651062
S75,historical,PS,ALL,new_nll,PROMPT,256,1.515842519363332,0.23915045708417892,0.043640414252877235,1.7719197869300842,1.728279372677207,4.333601474761963,6.7611143589019775,12.360174751281722,0.00039295581518672407,15.752362251281738
S75,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,1.515842519363332,0.6799730313941836,0.10802825563587248,2.091566590417642,1.9835383347817697,3.7493569582700723,5.558090329170226,9.795190100669865,0.0032209744094870985,15.56546401977539
S75,historical,PS,ALL,true_nll,PROMPT,256,9.71710966527462,9.176278114318848,6.9817386865615845,11.946227312088013,4.964488625526428,14.147826194763184,15.943928003311157,20.275580883026123,2.7145631313323975,21.418941497802734
S75,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,9.71710966527462,9.127542734146118,7.280843496322632,12.148357152938843,4.867513656616211,13.806421327590941,14.332704639434812,19.912131347656256,3.801809072494507,20.288551330566406
S75,historical,PS,ALL,desired_margin,PROMPT,256,8.201267145911288,7.851959764957428,5.241835325956345,10.940698978723958,5.6988636527676135,13.700600575190037,15.705228425562382,20.220574565931745,-4.609489917755127,21.412353804334998
S75,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,8.201267145911288,7.861592517234385,5.88047862437088,10.84956395253539,4.96908532816451,12.85149721612688,14.005383138637988,19.703443669540725,-0.7857966423034668,20.283384826616384
S75,historical,PS,ACTIVE_TARGET,new_nll,PROMPT,248,1.298889292957263,0.2038450464606285,0.039834641851484776,1.6296113729476929,1.589776731096208,4.160441160202026,5.601020026206967,10.952756624221804,0.00039295581518672407,13.172966003417969
S75,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,1.298889292957263,0.6304843332618475,0.09779140446335077,2.039505088701844,1.9417136842384934,3.2074780344963076,4.522807946056126,8.649868934154506,0.0032209744094870985,10.130964517593384
S75,historical,PS,ACTIVE_TARGET,true_nll,PROMPT,248,9.72012826896483,9.243819236755371,6.990490436553955,11.946227312088013,4.955736875534058,14.097730445861817,15.907413005828856,20.277331829071045,2.7145631313323975,21.418941497802734
S75,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,9.72012826896483,9.157967686653137,7.381476700305939,12.148357152938843,4.766880452632904,13.74259033203125,14.202089047431945,19.966137847900384,3.801809072494507,20.288551330566406
S75,historical,PS,ACTIVE_TARGET,desired_margin,PROMPT,248,8.421238976007565,8.154658196261153,5.488196589052677,11.024414094630629,5.536217505577952,13.797172027686612,15.775911296904082,20.22707571738778,-4.609489917755127,21.412353804334998
S75,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,8.421238976007565,7.93280497007072,6.0133327804505825,10.949242514558136,4.935909734107554,12.984485523100012,14.05635409792885,19.74948661083777,-0.7857966423034668,20.283384826616384
S75,historical,PS,SUPERSEDED,new_nll,PROMPT,8,8.24139253795147,7.995116710662842,3.3544687032699585,12.066182851791382,8.711714148521423,15.49070472717285,15.621533489227295,15.72619649887085,1.6490954160690308,15.752362251281738
S75,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,8.24139253795147,6.600375056266785,5.8686415404081345,8.97312605381012,3.104484513401985,12.928528833389283,14.246996426582333,15.301770501136778,4.199356019496918,15.56546401977539
S75,historical,PS,SUPERSEDED,true_nll,PROMPT,8,9.623532950878143,8.279161930084229,6.267780423164368,10.402113437652588,4.13433301448822,16.95659284591675,18.157171392440794,19.117634229660034,4.447927474975586,19.357749938964844
S75,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.623532950878143,7.245865225791931,6.823367536067963,10.046030640602112,3.222663104534149,14.60399489402771,16.12331631183624,17.338773446083067,6.3597636222839355,17.642637729644775
S75,historical,PS,SUPERSEDED,desired_margin,PROMPT,8,1.382140412926674,1.2037911415100098,-0.45017528533935547,2.446014642715454,2.8961899280548096,4.597135579586029,5.754174786806105,6.6798061525821675,-2.690455436706543,6.911213994026184
S75,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,1.382140412926674,1.3150029182434082,0.3106449842453003,2.386498346924782,2.0758533626794815,2.9432826936244965,3.1288774758577342,3.2773533016443253,-0.41591644287109375,3.314472258090973
S75,historical,NS,ALL,new_nll,PROMPT,1280,8.025460431697457,7.91347336769104,5.201939702033997,10.787441968917847,5.58550226688385,13.52137441635132,15.193559837341304,18.337341995239264,0.0005519058904610574,21.297500610351562
S75,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,8.025460431697457,7.852965533733368,5.68912513256073,10.000915634632111,4.311790502071381,11.898546174764633,13.524290990829465,15.36016445446015,1.2838304599747061,19.30683364868164
S75,historical,NS,ALL,true_nll,PROMPT,1280,5.85983508664358,5.537590026855469,3.2107869386672974,8.358256340026855,5.147469401359558,10.755715560913087,12.203462648391724,13.992428035736102,0.005867281928658485,18.930461883544922
S75,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,5.85983508664358,5.7171701192855835,3.901700387895107,7.6583051741123205,3.7566047862172134,8.989399760961533,9.357001190185548,10.785529119968414,1.4893568724393844,11.42608904838562
S75,historical,NS,ALL,desired_margin,PROMPT,1280,2.165625345053877,2.1198806762695312,-0.6721169948577881,4.954872280359268,5.626989275217056,8.025996541976935,10.459767575562,14.50547245681286,-13.502286383882165,16.500109791755676
