before,after,panel,metric,population,field,aggregation_unit,n,mean,median,q25,q75,iqr,p90,p95,p99,min,max
N4,REFIT4,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.042683184146881104,0.00786292552947998,-0.013935774564743042,0.06448188424110413,0.07841765880584717,0.13721958398818973,0.16146548390388482,0.180862203836441,-0.030704498291015625,0.18571138381958008
N4,REFIT4,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.010422587394714355,0.007949352264404297,-0.009256601333618164,0.027628540992736816,0.03688514232635498,0.03885798454284668,0.042601132392883295,0.04559565067291259,-0.020552635192871094,0.04634428024291992
N4,REFIT4,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.03226059675216675,-0.009705722332000732,-0.06831029057502747,0.026343971490859985,0.09465426206588745,0.028379285335540773,0.029057723283767697,0.029600473642349242,-0.13936710357666016,0.02973616123199463
N4,REFIT4,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.00623260442944229,-0.0003980060282628983,-0.015519088134169579,0.009279635734856129,0.024798723869025707,0.029077792307361953,0.04859654423780735,0.06672714471817018,-0.15907079726457596,0.07715368270874023
N4,REFIT4,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.008529610000550747,0.00989079475402832,-0.04398536682128906,0.05419349670410156,0.09817886352539062,0.09720692634582516,0.12351906299591064,0.22584825754165652,-0.2515268325805664,0.2822146415710449
N4,REFIT4,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.014762214429993037,0.011715960688889027,-0.03544317651540041,0.06530809920514002,0.10075127572054043,0.1127234716899693,0.14897092880855775,0.27266630101949,-0.2550495080649853,0.3796585276722908
N4,REFIT4,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.005975772342700962,-0.00046228509745560586,-0.015519088134169579,0.007952565676532686,0.023471653810702264,0.029865330783650286,0.04959736526943741,0.06677998781204222,-0.15907079726457596,0.07715368270874023
N4,REFIT4,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.008299188267800116,0.00935828685760498,-0.04398536682128906,0.05419349670410156,0.09817886352539062,0.10233750343322758,0.12367308139801025,0.22613650560379026,-0.2515268325805664,0.2822146415710449
N4,REFIT4,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.014274960610501078,0.011715960688889027,-0.03544317651540041,0.06530809920514002,0.10075127572054043,0.11085965242236855,0.14435186367481945,0.2751860195770857,-0.2550495080649853,0.3796585276722908
N4,REFIT4,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.014194399118423462,0.01178586483001709,-0.01786273717880249,0.015454202890396118,0.03331694006919861,0.01740626096725464,0.018056946992874145,0.01857749581336975,-0.09905695915222168,0.018707633018493652
N4,REFIT4,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.015672683715820312,0.021032214164733887,-0.004933536052703857,0.04163843393325806,0.046571969985961914,0.06529133319854738,0.07317563295364378,0.07948307275772093,-0.06043362617492676,0.08105993270874023
N4,REFIT4,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.029867082834243774,0.009246349334716797,-0.0165119469165802,0.05562537908554077,0.07213732600212097,0.1303202867507935,0.15521858930587762,0.17513723134994502,-0.07914125919342041,0.18011689186096191
N4,REFIT4,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.001598469199370811,-0.0041093692183494564,-0.029176533222198486,0.028946435451507567,0.05812296867370605,0.059614867568016046,0.06968515992164612,0.10634497499465952,-0.14709906578063964,0.11326819770038128
N4,REFIT4,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.009442254391615279,-0.008639634121209383,-0.034274473786354065,0.01599554419517517,0.05027001798152923,0.050081945657730095,0.06451202601194381,0.08150243330001833,-0.1774733066558838,0.28659695088863374
N4,REFIT4,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.007843785192244468,0.007213187217712402,-0.02874083314090967,0.04589135497808456,0.07463218811899423,0.08698444247245785,0.11029287074692545,0.17184577987343091,-0.2504710406064987,0.21152701377868652
N4,REFIT4,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.0015377250734262258,-0.0041093692183494564,-0.029176533222198486,0.028346443176269533,0.05752297639846802,0.059920322299003605,0.06969618916511536,0.10727032327651968,-0.14709906578063964,0.11326819770038128
N4,REFIT4,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.011049836155988516,-0.008860256243497133,-0.03483464121818542,0.01422547698020935,0.04906011819839477,0.048359266519546515,0.05971342235803603,0.07651412510871886,-0.1774733066558838,0.28659695088863374
N4,REFIT4,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.00951211108256229,0.009453320503234863,-0.026563467271625996,0.04617689400911331,0.07274036128073931,0.09162618041038517,0.11060074352659284,0.1738076136186717,-0.2504710406064987,0.21152701377868652
N4,REFIT4,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.003481537103652954,0.019983720779418946,-0.0303957462310791,0.04689792990684509,0.07729367613792419,0.05032625436782837,0.05146902918815612,0.05238324904441833,-0.1065053939819336,0.052611804008483885
N4,REFIT4,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.04039278030395507,0.04405828714370727,0.01535670757293701,0.06909435987472534,0.053737652301788334,0.0773044729232788,0.08004117727279662,0.08223054075241087,-0.009323334693908692,0.08277788162231445
N4,REFIT4,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.043874317407608034,-0.03319691419601441,-0.05263394713401794,-0.02443728446960449,0.028196662664413452,-0.016927742958068842,-0.014424562454223638,-0.012422018051147465,-0.0971820592880249,-0.011921381950378418
S75,RES8,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.10350206318526034,-2.0208535715937614e-06,-0.0002951277419924736,0.0002444880083203316,0.0005396157503128052,0.001628793869167568,0.002849328704178333,0.004978486225008985,-6.355589393526316,0.008937675505876541
S75,RES8,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.7051466202735901,0.01662921905517578,-0.07229375839233398,0.08422446250915527,0.15651822090148926,0.29236698150634804,6.998775339126583,10.93672936677933,-1.1435356140136719,11.532308578491211
S75,RES8,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.8086486834588504,0.016251435969024897,-0.07228243121790001,0.08512794447597116,0.15741037569387117,0.29280745655996765,9.147947920620208,11.152348689286166,-1.1524732895195484,13.405686145168147
S75,RES8,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.17020545817023958,-0.00023767276434227824,-0.012113414704799652,0.02324020490050316,0.03535361960530281,0.06403831690549854,0.07408664887771009,0.08939230725169238,-5.3827523757645395,0.19692985713481903
S75,RES8,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.36662940084934237,0.0008507966995239258,-0.044484496116638184,0.05855157971382141,0.1030360758304596,0.18875794410705574,2.131536686420437,6.689609208107019,-0.2986774444580078,11.376418113708496
S75,RES8,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.536834859019582,-0.0022541643120348454,-0.07105889171361923,0.06630561663769186,0.1373645083513111,0.20100687965750785,5.39374550229404,11.850507124142752,-0.32409970462322235,12.181229361260193
S75,RES8,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.04568456598185002,-0.0060362696647644045,-0.04182689897716045,0.017597889900207518,0.05942478887736797,0.04986388802528382,0.06893792629241942,0.1280750608444217,-3.47912658713758,0.1846038818359375
S75,RES8,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.027405348821543156,0.006331691145896911,-0.027863633632659913,0.044166895747184756,0.07203052937984467,0.09415795326232913,0.1144261249899864,0.30950225067139525,-0.17024911642074586,1.9580119609832765
S75,RES8,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.07308991480339318,-0.020850157737731932,-0.0563944011926651,0.022070471569895743,0.07846487276256084,0.061957325302064534,0.08865665018558495,0.1517124996483327,-5.437138548120856,0.17149115800857545
S75,RES8,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.0029156673257375587,-1.1915108188986778e-07,-8.437683572992682e-05,0.00020105662406422198,0.0002854334597941488,0.0013487362302839752,0.008167472481727587,0.09745486021041871,-0.04209500551223755,0.12977147102355957
S75,RES8,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.02813248336315155,0.024832725524902344,-0.0384063720703125,0.09347939491271973,0.13188576698303223,0.15929956436157225,0.2191806316375732,0.34312953948974617,-0.32721853256225586,0.5424251556396484
S75,RES8,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.02521681603741399,0.02192472235765308,-0.043056900263763964,0.09492762782610953,0.1379845280898735,0.15933735244325362,0.21968993965419936,0.3430894030771743,-0.3494603633880615,0.5425183212500997
S75,RES8,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.0010824162176680647,-1.25030055642128e-06,-9.188744297716767e-05,0.00016409065574407578,0.00025597809872124344,0.001038326323032379,0.001963561633601782,0.04972347155213336,-0.04209500551223755,0.09561920166015625
S75,RES8,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.030962371057079684,0.02652883529663086,-0.031241655349731445,0.09494900703430176,0.1261906623840332,0.1616604804992676,0.21999831199645994,0.34397563934326164,-0.32721853256225586,0.5424251556396484
S75,RES8,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.02987995483941162,0.02471604201127775,-0.03844133372331271,0.09576040715910494,0.13420174088241765,0.16168293810333126,0.22062180451466698,0.34395227948509266,-0.32925127912312746,0.5425183212500997
S75,RES8,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.059746451675891876,0.05263936519622803,0.006342597305774689,0.10604321956634521,0.09970062226057053,0.12028017044067384,0.12502582073211668,0.12882234096527098,0.00393560528755188,0.12977147102355957
S75,RES8,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.059594035148620605,-0.03671073913574219,-0.12886691093444824,0.03256213665008545,0.1614290475845337,0.06484799385070802,0.0756099462509155,0.08421950817108152,-0.2513265609741211,0.08637189865112305
S75,RES8,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.11934048682451248,-0.06769110262393951,-0.15635206550359726,-0.030679523944854736,0.12567254155874252,-0.007783436775207507,-0.0001514077186584653,0.005954215526580799,-0.3494603633880615,0.007480621337890625
S75,RES8,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.0037890836002816286,0.0007293262169696391,-0.006057157414034009,0.01646621897816658,0.02252337639220059,0.054846243187785124,0.10184926688671098,0.13251102142035967,-0.1344105303287506,0.14658570289611816
S75,RES8,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.0030416231602430344,-0.003458857536315918,-0.05254632234573364,0.05743265151977539,0.10997897386550903,0.12870190143585203,0.1700947642326353,0.2372644758224488,-0.4353046417236328,0.2746462821960449
S75,RES8,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.006830706760524663,-0.006005025468766689,-0.0742228776216507,0.06178879737854004,0.13601167500019073,0.1393293239176273,0.17841625362634658,0.2875450073089451,-0.45199501514434814,0.33223533630371094
S75,RES8,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.003037599340806933,0.0007293262169696391,-0.005729584256187081,0.01642739772796631,0.02215698198415339,0.039887154637835924,0.08002533614635461,0.12114111311733722,-0.1344105303287506,0.14658570289611816
S75,RES8,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.002307372708474436,-0.003458857536315918,-0.05254632234573364,0.05998176336288452,0.11252808570861816,0.13272383213043215,0.1744297385215758,0.23790112972259514,-0.4353046417236328,0.2746462821960449
S75,RES8,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.005344972049281369,-0.003792011411860585,-0.06136363424593583,0.06398559361696243,0.12534922786289826,0.14273114278912546,0.17884786278009412,0.28791986580006773,-0.45199501514434814,0.33223533630371094
S75,RES8,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.027085095643997192,0.025185823440551758,-0.06288394331932068,0.11515486240386963,0.1780388057231903,0.12791960239410402,0.13217451572418212,0.13557844638824462,-0.078460693359375,0.13642942905426025
S75,RES8,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.02580338716506958,0.008379697799682617,-0.05419200658798218,0.036768317222595215,0.09096032381057739,0.04152140617370606,0.043105769157409664,0.04437325954437256,-0.16466307640075684,0.04469013214111328
S75,RES8,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.05288848280906677,-0.08283746242523193,-0.09554731845855713,-0.04017862677574158,0.05536869168281555,0.020583975315094025,0.04083817601203914,0.05704153656959529,-0.1069713830947876,0.061092376708984375
S75,RES8,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.0023356583684289943,0.005550269037485123,-0.03709006309509277,0.03266738653182984,0.06975744962692261,0.0905579376220703,0.10238381981849667,0.13040064287185676,-0.15184160659555346,0.2013249158859253
S75,RES8,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.002019062673934968,-0.0010775675531476737,-0.025890496373176575,0.03634819090366363,0.062238687276840204,0.06407945588231086,0.07983406662940976,0.12538303685188293,-0.12034056186676026,0.2432234764099121
S75,RES8,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.00031659569449402666,-4.972517490386963e-05,-0.045383086800575255,0.036851979885250324,0.08223506668582559,0.09361668109893799,0.12314463950693606,0.14564975709561265,-0.14836699962615968,0.15311915874481202
S75,RES8,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.0022597036791980386,0.005550269037485123,-0.03709006309509277,0.03239732682704925,0.06948738992214203,0.0909371566772461,0.10306980252265928,0.13127564477920523,-0.15184160659555346,0.2013249158859253
S75,RES8,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.001590718990642457,-0.0012446343898773193,-0.025890496373176575,0.03475048094987869,0.06064097732305526,0.06228193998336793,0.07678965210914611,0.12543119835853575,-0.11508145332336425,0.2432234764099121
S75,RES8,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.0006689846885555819,0.0009455770254135132,-0.045383086800575255,0.036851979885250324,0.08223506668582559,0.09011655837297443,0.12335096724331378,0.14611015012580897,-0.14836699962615968,0.15311915874481202
S75,RES8,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.004690253734588623,0.008342432975769042,-0.023708224296569824,0.03674091100692749,0.06044913530349731,0.04376046657562256,0.04610031843185424,0.04797219991683959,-0.04636402130126953,0.048440170288085935
S75,RES8,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.015297716856002806,0.05010077953338623,0.006401467323303239,0.05899702906608582,0.05259556174278258,0.07239673376083375,0.07686330199241637,0.08043655657768249,-0.12034056186676026,0.08132987022399903
S75,RES8,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.010607463121414185,-0.024348676204681396,-0.04914646744728088,0.0141903281211853,0.06333679556846618,0.06818669319152834,0.08618548154830927,0.1005845122337341,-0.09791676998138428,0.10418426990509033
REFIT4,RES8,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.002260349328735174,3.0027968023205176e-05,-0.00016790814697742462,0.0003740962129086256,0.0005420043598860502,0.001691246964037419,0.002552506141364574,0.00655006989836693,-0.25699884071946144,0.006963498890399933
REFIT4,RES8,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.07438234329223632,-0.010070323944091797,-0.0893092155456543,0.08448576927185059,0.17379498481750488,0.1893211364746095,0.4044486999511688,2.105923976898207,-1.4454154968261719,4.740760803222656
REFIT4,RES8,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.07664269262097151,-0.01023612474091351,-0.09141076554078609,0.08468664402607828,0.17609740956686437,0.18941345871426177,0.40469918076668965,2.3315573560468454,-1.4435862972168252,4.741682809064514
REFIT4,RES8,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.02006073302603909,0.002632763236761093,-0.003000535420142114,0.041790418326854706,0.04479095374699682,0.0882169334217906,0.1224768787622451,0.2563105493784023,-0.9633296877145767,1.6588642373681068
REFIT4,RES8,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.10725760936737061,0.011501550674438477,-0.07635664939880371,0.10135906934738159,0.1777157187461853,0.1749132394790651,0.9504711508750905,3.1560155010223463,-3.158860206604004,4.554671287536621
REFIT4,RES8,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.08719687634133151,-0.004900041269138455,-0.10879832436330616,0.0654886761913076,0.17428700055461377,0.1855900458991528,0.8706622116733301,3.2170181628478236,-2.9336421601474285,4.557334882745636
REFIT4,RES8,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.0064472029302269215,-0.011244726181030274,-0.05749847218394279,0.042283862829208374,0.09978233501315117,0.07949330210685741,0.11396911680698393,0.1599958786964421,-0.2230118688195944,0.2495887279510498
REFIT4,RES8,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.019631634609773754,0.005861318111419678,-0.028834868222475052,0.042758780717849734,0.07159364894032479,0.09755097150802615,0.12787367895245547,0.288059875011446,-0.12531208992004395,0.6620395183563232
REFIT4,RES8,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.026078837540000673,-0.020952045917510986,-0.054746159911155695,0.031129255890846252,0.08587541580200195,0.0814548343047501,0.13357209563255307,0.17860602268576622,-0.8850513871759176,0.17906494140625
REFIT4,RES8,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.0027619105773055708,1.7834827303886414e-07,-0.00011398689821362495,0.00019728211918845773,0.0003112690174020827,0.0015636218711733813,0.020252963900566082,0.06473641693592082,-0.03706789016723633,0.109702467918396
REFIT4,RES8,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.017381876707077026,0.03156089782714844,-0.06015419960021973,0.09487652778625488,0.1550307273864746,0.17211999893188473,0.21715369224548334,0.26983276367187503,-0.5690650939941406,0.5632343292236328
REFIT4,RES8,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.014619966129771456,0.028688878752291203,-0.07686241157352924,0.09502971131587401,0.17189212288940325,0.1721691114507848,0.21794485890713983,0.269807273891056,-0.5701941475272179,0.5633417905773968
REFIT4,RES8,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.0014764208957081615,-1.7875026969704777e-06,-0.00013758853310719132,0.00015990156680345535,0.0002974900999106467,0.0010892281308770182,0.003168791905045505,0.043835176676511725,-0.03706789016723633,0.109702467918396
REFIT4,RES8,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.020712194904204336,0.03785228729248047,-0.05811810493469238,0.09612107276916504,0.15423917770385742,0.17486391067504886,0.21849856376647944,0.2703359985351562,-0.5690650939941406,0.5632343292236328
REFIT4,RES8,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.019235774008496177,0.037789392576087266,-0.06807454810768832,0.0962771326303482,0.16435168073803652,0.1749210445705103,0.21887759288947561,0.27030473951366724,-0.5701941475272179,0.5633417905773968
REFIT4,RES8,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.042612090706825256,0.03894871473312378,0.029606804251670837,0.0519540011882782,0.02234719693660736,0.06373056173324586,0.06765608191490172,0.07079649806022643,0.02096933126449585,0.07158160209655762
REFIT4,RES8,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.08585798740386963,-0.08045005798339844,-0.19321346282958984,0.026905417442321777,0.22011888027191162,0.03548569679260254,0.038345789909362785,0.04063386440277099,-0.2237377166748047,0.04120588302612305
REFIT4,RES8,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.12847007811069489,-0.10717770457267761,-0.22683586180210114,-0.008811920881271362,0.21802394092082977,-0.0060481190681457506,-0.005126851797103884,-0.004389837980270387,-0.2953193187713623,-0.004205584526062012
REFIT4,RES8,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.006135790653274853,0.00035723013570532203,-0.010473861009813845,0.026163381058722734,0.03663724206853658,0.07027591131627559,0.11567914644256225,0.20432452499866488,-0.20135974884033203,0.21325303614139557
REFIT4,RES8,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.00914331991225481,-0.012214064598083496,-0.0723121166229248,0.05625396966934204,0.12856608629226685,0.1483859062194824,0.20531859397888175,0.2974948525428774,-0.5423564910888672,0.3468804359436035
REFIT4,RES8,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.015279110565529663,-0.01104422751814127,-0.10142248473130167,0.05545045604230836,0.15687294077361003,0.16658540493808685,0.25126476627774535,0.36658942859619864,-0.5438903169706464,0.38784122467041016
REFIT4,RES8,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.005217324868065207,0.00035723013570532203,-0.010184020735323429,0.02314923660014756,0.03333325733547099,0.06683241224673113,0.10523077677935357,0.19216292202472662,-0.20135974884033203,0.21325303614139557
REFIT4,RES8,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.008282085580210532,-0.010296225547790527,-0.0723121166229248,0.05763125419616699,0.1299433708190918,0.1523772239685059,0.20747981071472163,0.2991909146308897,-0.5423564910888672,0.3468804359436035
REFIT4,RES8,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.01349941044827574,-0.008933152770623565,-0.0970317970495671,0.05545045604230836,0.15248225309187546,0.16755359056405725,0.2520189686212688,0.3671989145502447,-0.5438903169706464,0.38784122467041016
REFIT4,RES8,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.034608229994773865,0.029284894466400146,-0.1070658266544342,0.17095895111560822,0.2780247777700424,0.1883166253566742,0.19410251677036283,0.19873122990131376,-0.12002527713775635,0.1998884081840515
REFIT4,RES8,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.03584158420562744,-0.02836465835571289,-0.060904085636138916,-0.003302156925201416,0.0576019287109375,0.03218872547149659,0.044019019603729226,0.05348325490951536,-0.1424863338470459,0.055849313735961914
REFIT4,RES8,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.0704498142004013,-0.06396377086639404,-0.13749946653842926,0.003085881471633911,0.14058534801006317,0.04907037019729617,0.06439853310585018,0.07666106343269345,-0.23359841108322144,0.0797266960144043
REFIT4,RES8,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.00896448227217661,0.012990260124206543,-0.03340594035107643,0.04525228124111891,0.07865822159219533,0.087951922416687,0.10550156712532043,0.15242807126045238,-0.1579069137573242,0.18782076835632325
REFIT4,RES8,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.004531270387087716,0.003579648584127426,-0.024732905067503454,0.03573393970727921,0.06046684477478266,0.08344936370849608,0.10643723428249359,0.15335403585433977,-0.14872425198554992,0.16766719818115233
REFIT4,RES8,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.004433211885088895,0.006944430619478225,-0.03941845744848251,0.05321270972490311,0.09263116717338563,0.10152333974838255,0.11933940514922137,0.17941316544357686,-0.25536155700683594,0.18527779579162598
REFIT4,RES8,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.008948224538894026,0.012990260124206543,-0.03392571806907654,0.04640310946851969,0.08032882753759624,0.08859899044036865,0.10577514290809631,0.15347792649269093,-0.1579069137573242,0.18782076835632325
REFIT4,RES8,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.005109535619586466,0.003579648584127426,-0.024732905067503454,0.034442417323589325,0.05917532239109278,0.08638820648193361,0.10652115523815155,0.1549421916007994,-0.14872425198554992,0.16766719818115233
REFIT4,RES8,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.0038386889193075587,0.006944430619478225,-0.04023256301879882,0.05321270972490311,0.09344527274370193,0.10093055076897144,0.11423236422240732,0.17946642435807733,-0.25536155700683594,0.18527779579162598
REFIT4,RES8,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.009468472003936766,0.01294405460357666,0.003752577304840089,0.01865994930267334,0.014907371997833251,0.022035799026489257,0.023161082267761226,0.024061308860778806,-0.012300586700439453,0.024286365509033202
REFIT4,RES8,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.013394951820373537,0.016538774967193606,-0.03948959708213806,0.04263342022895813,0.0821230173110962,0.04855939626693726,0.050534721612930295,0.05211498188972473,-0.1391674041748047,0.05251004695892334
