arm,scope,batch,category,quantity,n,mean,median,q25,q75,p90,max
BLUE_L8_ONLY,current,1,rephrase,true,200,8.45981310883537,8.391963481903076,5.905320405960083,10.861910104751587,13.682827758789063,18.312847137451172
BLUE_L8_ONLY,current,1,rephrase,margin,200,6.60813946517912,6.647787548601627,3.5497640669345856,9.79913230985403,13.080040990188717,18.267139181494713
BLUE_L8_ONLY,current,1,locality,new,1000,10.578659207471414,10.694912910461426,7.8836071491241455,13.277710676193237,15.590551662445069,23.818340301513672
BLUE_L8_ONLY,current,1,locality,true,1000,5.347072614213801,5.134946823120117,2.3084781765937805,8.105439186096191,10.352173328399658,17.353683471679688
BLUE_L8_ONLY,current,1,locality,margin,1000,5.231586593257613,5.219417691230774,1.9980542659759521,8.769910037517548,11.661083745956422,20.060128018260002
BLUE_L8_ONLY,current,2,rewrite,new,100,0.002020274765709473,0.0009142152266576886,0.0005666795477736741,0.0019063302897848189,0.003759074280969802,0.04254201054573059
BLUE_L8_ONLY,current,2,rewrite,true,100,13.636627354621886,13.192761421203613,11.107356309890747,16.333601474761963,18.049481773376467,21.20092010498047
BLUE_L8_ONLY,current,2,rewrite,margin,100,13.634607079856178,13.190454955358291,11.10316126269754,16.332562450814294,18.048945762740917,21.200616048299707
BLUE_L8_ONLY,current,2,rephrase,new,200,2.0742898277939092,0.34964215755462646,0.026731186546385288,3.040994882583618,7.1124796867370605,13.871916770935059
BLUE_L8_ONLY,current,2,rephrase,true,200,8.89242071390152,8.68497896194458,6.2564191818237305,11.526195287704468,13.991164779663086,21.17019271850586
BLUE_L8_ONLY,current,2,rephrase,margin,200,6.81813088610761,7.143693682271987,3.834735095500946,10.490816027158871,13.271178719401359,21.00972479581833
BLUE_L8_ONLY,current,2,locality,new,1000,9.806227058321237,9.811476707458496,7.501640200614929,12.196980237960815,14.511553478240966,22.315067291259766
BLUE_L8_ONLY,current,2,locality,true,1000,4.703897496039572,4.295294523239136,1.7790179252624512,6.774662494659424,9.787974929809572,17.949054718017578
BLUE_L8_ONLY,current,2,locality,margin,1000,5.102329562281666,5.22427773475647,1.6694262027740479,8.593229174613953,10.83176372712478,16.69411241263151
BLUE_L8_ONLY,current,3,rewrite,new,100,0.0015017214604449692,0.0009803733555600047,0.0004351979951024987,0.0017361919744871557,0.003039658651687209,0.016040800139307976
BLUE_L8_ONLY,current,3,rewrite,true,100,14.19187919139862,14.180180549621582,11.448107242584229,16.519329071044922,18.42200431823731,24.09912109375
BLUE_L8_ONLY,current,3,rewrite,margin,100,14.190377469938175,14.178250576776918,11.447176229936304,16.518393835271127,18.42100238538697,24.098137028631754
BLUE_L8_ONLY,current,3,rephrase,new,200,1.8888368177077792,0.23809033632278442,0.02291658567264676,2.6054811477661133,6.474772214889526,15.516443252563477
BLUE_L8_ONLY,current,3,rephrase,true,200,9.304602850261144,9.55454969406128,6.3145294189453125,11.936041355133057,14.432628345489501,23.791515350341797
BLUE_L8_ONLY,current,3,rephrase,margin,200,7.415766032553365,7.510582745075226,3.688937559723854,11.493448666995391,13.952090111467987,23.789923743112013
BLUE_L8_ONLY,current,3,locality,new,1000,8.668991879340261,8.672682285308838,6.046651601791382,11.130319356918335,13.471490478515626,23.55643081665039
BLUE_L8_ONLY,current,3,locality,true,1000,5.055706230608513,4.620657682418823,2.3610267639160156,7.4509663581848145,9.701574230194092,19.092374801635742
BLUE_L8_ONLY,current,3,locality,margin,1000,3.6132856487317477,3.542524576187134,0.603154182434082,6.785097382962704,9.79734109044075,19.144329071044922
BLUE_L8_ONLY,current,4,rewrite,new,100,0.0018275012612866703,0.0010942189837805927,0.0005631052918033674,0.002328513946849853,0.0043951422907412075,0.009074989706277847
BLUE_L8_ONLY,current,4,rewrite,true,100,14.415205435752869,13.759634494781494,11.842187404632568,16.842388153076172,19.0019702911377,26.150598526000977
BLUE_L8_ONLY,current,4,rewrite,margin,100,14.413377934491582,13.758447279280517,11.841466959362151,16.8412195521596,19.00130544245767,26.15055060501618
BLUE_L8_ONLY,current,4,rephrase,new,200,1.4485493380709522,0.1418883204460144,0.01287836255505681,1.8876345455646515,4.605238676071165,11.150583267211914
BLUE_L8_ONLY,current,4,rephrase,true,200,9.705280394554139,9.408904552459717,6.961748838424683,12.2058846950531,14.777077770233154,23.086502075195312
BLUE_L8_ONLY,current,4,rephrase,margin,200,8.256731056483186,8.640668005682528,5.0902087688446045,11.51729167404119,14.139049344323574,23.086115196696483
BLUE_L8_ONLY,current,4,locality,new,1000,8.655789512232644,8.682782649993896,6.02302360534668,11.369863986968994,13.338420963287357,23.694631576538086
BLUE_L8_ONLY,current,4,locality,true,1000,5.429628851168381,5.067432880401611,2.2287304401397705,8.052757740020752,10.862997722625733,18.318933486938477
BLUE_L8_ONLY,current,4,locality,margin,1000,3.226160661064263,3.143721580505371,-0.05765664577484131,6.522304892539978,9.524976366758347,18.147662065923214
BLUE_L8_ONLY,current,5,rewrite,new,100,0.002024365459474211,0.0014231801615096629,0.0006937354482943192,0.0022602148237638175,0.003996980004012585,0.013660281896591187
BLUE_L8_ONLY,current,5,rewrite,true,100,14.199853186607362,13.701479434967041,11.528517484664917,16.194161415100098,19.486682319641115,26.03430938720703
BLUE_L8_ONLY,current,5,rewrite,margin,100,14.197828821147887,13.699904136476107,11.523218218120746,16.193979697294708,19.486307143123124,26.034020942344796
BLUE_L8_ONLY,current,5,rephrase,new,200,1.7056809341707413,0.4558963179588318,0.020961398724466562,2.74165415763855,5.561980962753296,14.107109069824219
BLUE_L8_ONLY,current,5,rephrase,true,200,9.100957947149872,8.698696613311768,6.679365515708923,11.490858793258667,13.583735084533691,22.980751037597656
BLUE_L8_ONLY,current,5,rephrase,margin,200,7.395277012979132,7.699067451059818,4.365695506334305,10.579738466069102,13.218704802263527,22.977329986635596
BLUE_L8_ONLY,current,5,locality,new,1000,8.532525167614688,8.371568202972412,5.980876445770264,10.839115142822266,13.356436061859132,20.871051788330078
BLUE_L8_ONLY,current,5,locality,true,1000,4.891707846996375,4.242196321487427,1.812839835882187,7.365372180938721,9.723394966125488,17.72229766845703
BLUE_L8_ONLY,current,5,locality,margin,1000,3.640817320618313,3.58009135723114,0.5180180072784424,6.929642871022224,9.329025375843049,19.131603240966797
BLUE_L8_ONLY,current,6,rewrite,new,100,0.00254543694863969,0.0014744846848770976,0.0007130940502975136,0.002715978887863457,0.006491302233189349,0.01963207870721817
BLUE_L8_ONLY,current,6,rewrite,true,100,14.363890910148621,14.460076808929443,11.269062280654907,17.18468475341797,19.751635932922365,23.605161666870117
BLUE_L8_ONLY,current,6,rewrite,margin,100,14.36134547319998,14.459501046003425,11.268190011353,17.183545228472212,19.749490804725795,23.60296371905133
BLUE_L8_ONLY,current,6,rephrase,new,200,1.5642917576996114,0.2902975529432297,0.02962835179641843,2.4410133957862854,4.622254848480221,10.236626625061035
BLUE_L8_ONLY,current,6,rephrase,true,200,10.026484493017197,9.76129150390625,7.3260945081710815,12.427488327026367,15.50044822692871,21.601669311523438
BLUE_L8_ONLY,current,6,rephrase,margin,200,8.462192735317585,8.326244443655014,5.04586935043335,11.613265068270266,15.278665320038272,20.927964329719543
BLUE_L8_ONLY,current,6,locality,new,1000,8.618127505321986,8.696447849273682,6.175557255744934,11.342328310012817,13.199963569641113,20.842126846313477
BLUE_L8_ONLY,current,6,locality,true,1000,5.642932825107593,5.298116445541382,2.715411901473999,8.182094812393188,10.647078800201417,16.79863929748535
BLUE_L8_ONLY,current,6,locality,margin,1000,2.975194680214394,2.7984933853149414,-0.3923344165086746,6.694210797548294,9.137249887734653,16.917004078626633
BLUE_L8_ONLY,current,7,rewrite,new,100,0.007246678553710808,0.0011389321880415082,0.000634081763564609,0.002434149442706257,0.006111361645162107,0.43673986196517944
BLUE_L8_ONLY,current,7,rewrite,true,100,13.997518572807312,13.675239562988281,11.657559394836426,16.158292770385742,18.622451400756837,24.10890769958496
BLUE_L8_ONLY,current,7,rewrite,margin,100,13.9902718942536,13.674460301408544,11.65659442062315,16.15769145191007,18.62190937600099,24.108847023897397
BLUE_L8_ONLY,current,7,rephrase,new,200,1.679403854891789,0.16127803921699524,0.012177894124761224,2.5466160774230957,5.809378051757813,10.208109855651855
BLUE_L8_ONLY,current,7,rephrase,true,200,9.473074038624764,8.757684707641602,6.60591733455658,12.056016445159912,15.04337282180786,20.366012573242188
BLUE_L8_ONLY,current,7,rephrase,margin,200,7.793670183732974,7.6729021072387695,4.4490272998809814,11.092689194367267,14.863203925642301,20.36584760119149
BLUE_L8_ONLY,current,7,locality,new,1000,8.233071830091532,8.192505359649658,5.50391960144043,11.054049730300903,13.375091075897219,21.0290470123291
BLUE_L8_ONLY,current,7,locality,true,1000,4.969229247453565,4.227357387542725,1.9724041819572449,7.422516584396362,10.294829082489015,19.33329963684082
BLUE_L8_ONLY,current,7,locality,margin,1000,3.263842582637968,3.47311794757843,0.18384623527526855,6.456872820854187,9.45320451259613,16.826140701770782
BLUE_L8_ONLY,current,8,rewrite,new,100,0.0021099653487908652,0.001257342635653913,0.0006067426438676193,0.0023986517335288227,0.00412397007457912,0.02275731787085533
BLUE_L8_ONLY,current,8,rewrite,true,100,14.7246240568161,14.69796895980835,11.860244750976562,17.29729652404785,20.468524360656737,26.03681755065918
BLUE_L8_ONLY,current,8,rewrite,margin,100,14.72251409146731,14.696663831127807,11.857580989424605,17.296276853609015,20.46792069622461,26.036602401043638
BLUE_L8_ONLY,current,8,rephrase,new,200,1.6475827810761257,0.1875859797000885,0.013827723683789372,1.8843504190444946,5.967237281799316,17.362367630004883
BLUE_L8_ONLY,current,8,rephrase,true,200,9.750998412072658,9.535477638244629,7.106218695640564,12.252427101135254,14.222532367706298,21.488296508789062
BLUE_L8_ONLY,current,8,rephrase,margin,200,8.103415630996533,8.426541779423133,5.197656384902075,11.147142315516248,14.177262740093283,21.48765179439215
BLUE_L8_ONLY,current,8,locality,new,1000,8.086991553975212,8.06086015701294,5.1911057233810425,10.886064291000366,13.626696872711182,20.650774002075195
BLUE_L8_ONLY,current,8,locality,true,1000,5.287484106978868,4.854932069778442,2.2354968786239624,7.802749276161194,10.168379974365235,21.090087890625
BLUE_L8_ONLY,current,8,locality,margin,1000,2.7995074469963437,2.7837142944335938,-0.21735215187072754,6.063659191131592,9.20590101480484,17.106189966201782
BLUE_L8_ONLY,current,9,rewrite,new,100,0.0025118599424604326,0.0017080017714761198,0.0008070489420788363,0.0028229407616890967,0.00599098736420274,0.01632770523428917
BLUE_L8_ONLY,current,9,rewrite,true,100,14.191646823883056,14.087005615234375,11.516031980514526,16.598437786102295,19.273834991455082,27.462114334106445
BLUE_L8_ONLY,current,9,rewrite,margin,100,14.189134963940596,14.085712879430503,11.51511307922192,16.59476189885754,19.273561984513073,27.46199012573925
BLUE_L8_ONLY,current,9,rephrase,new,200,1.3229294325858791,0.16700026392936707,0.017157588619738817,1.5780485272407532,4.5757531166076655,9.893230438232422
BLUE_L8_ONLY,current,9,rephrase,true,200,10.124227063655853,10.31529188156128,7.147504568099976,13.052435874938965,15.164354515075683,24.02779769897461
BLUE_L8_ONLY,current,9,rephrase,margin,200,8.801297631069975,9.082321478286758,4.811599113512784,12.420541766332462,15.160586016601883,24.015317206270993
BLUE_L8_ONLY,current,9,locality,new,1000,7.649175177374622,7.5134055614471436,4.913863778114319,10.497740268707275,12.856353282928469,24.05248260498047
BLUE_L8_ONLY,current,9,locality,true,1000,5.616105358485132,5.0771164894104,2.763342559337616,8.077691555023193,10.53049602508545,23.025802612304688
BLUE_L8_ONLY,current,9,locality,margin,1000,2.0330698188894893,2.373950958251953,-0.9668588638305664,5.448674887418747,8.0319959461689,17.625017926096916
BLUE_L8_ONLY,current,10,rewrite,new,100,0.004978279178030789,0.0013053237926214933,0.0005648028891300783,0.0026719901361502707,0.004866385087370874,0.24695178866386414
BLUE_L8_ONLY,current,10,rewrite,true,100,14.350973770618438,14.188963890075684,11.64271092414856,16.970669746398926,19.617645072937012,22.669477462768555
BLUE_L8_ONLY,current,10,rewrite,margin,100,14.345995491440409,14.184845357434824,11.640933960065013,16.9700574459348,19.61750746783873,22.668353117071092
BLUE_L8_ONLY,current,10,rephrase,new,200,1.707371724293189,0.29267725348472595,0.030019222293049097,2.3908573985099792,5.93195424079895,10.995125770568848
BLUE_L8_ONLY,current,10,rephrase,true,200,9.52459136813879,9.988550186157227,6.978577017784119,12.248974084854126,13.890254783630368,21.86747932434082
BLUE_L8_ONLY,current,10,rephrase,margin,200,7.817219643845601,8.29297624528408,4.727231532335281,11.453405583277345,13.6900334184058,21.867431045742705
BLUE_L8_ONLY,current,10,locality,new,1000,7.980481956223026,7.885870695114136,5.033977150917053,10.821548461914062,13.278885746002198,23.11161231994629
BLUE_L8_ONLY,current,10,locality,true,1000,5.4567263395544146,5.125789403915405,2.2997984886169434,7.991673111915588,10.703616905212403,19.333314895629883
BLUE_L8_ONLY,current,10,locality,margin,1000,2.5237556166686117,2.4032819271087646,-0.7608537673950195,5.80207747220993,9.170344823598862,21.96681261062622
O_NATIVE,seen,1,rewrite,new,100,0.0019451736112387152,0.0008131534559652209,NOT_AVAILABLE,NOT_AVAILABLE,0.0038690073182806426,0.025194305926561356
O_NATIVE,seen,1,rewrite,true,100,14.405840878486634,14.268362045288086,NOT_AVAILABLE,NOT_AVAILABLE,19.34817409515381,22.148353576660156
O_NATIVE,seen,1,rewrite,margin,100,14.403895704875396,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
O_NATIVE,seen,1,rephrase,new,200,1.5665824408517801,0.2695544809103012,NOT_AVAILABLE,NOT_AVAILABLE,5.336558628082275,12.689929962158203
O_NATIVE,seen,1,rephrase,true,200,9.245374298095703,9.064300060272217,NOT_AVAILABLE,NOT_AVAILABLE,14.265041923522947,20.324710845947266
O_NATIVE,seen,1,rephrase,margin,200,7.678791857243922,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
O_NATIVE,seen,1,locality,new,1000,10.976382461061585,11.021828651428223,NOT_AVAILABLE,NOT_AVAILABLE,15.873006629943848,23.806610107421875
O_NATIVE,seen,1,locality,true,1000,5.304770715531369,5.014046669006348,NOT_AVAILABLE,NOT_AVAILABLE,10.299618244171143,17.697004318237305
O_NATIVE,seen,1,locality,margin,1000,5.671611745530216,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
O_NATIVE,seen,5,rewrite,new,500,0.004188006682159539,0.0009564950014464557,NOT_AVAILABLE,NOT_AVAILABLE,0.004614430852234366,0.4837722182273865
O_NATIVE,seen,5,rewrite,true,500,14.357164011001586,14.127419471740723,NOT_AVAILABLE,NOT_AVAILABLE,19.46954402923584,29.087303161621094
O_NATIVE,seen,5,rewrite,margin,500,14.352976004319427,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
O_NATIVE,seen,5,rephrase,new,1000,1.4972879861292094,0.20602328330278397,NOT_AVAILABLE,NOT_AVAILABLE,4.943198966979981,15.233848571777344
O_NATIVE,seen,5,rephrase,true,1000,9.750902413576842,9.60718822479248,NOT_AVAILABLE,NOT_AVAILABLE,15.105557823181153,24.29983901977539
O_NATIVE,seen,5,rephrase,margin,1000,8.253614427447634,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
O_NATIVE,seen,5,locality,new,5000,9.190066237104684,9.109794616699219,NOT_AVAILABLE,NOT_AVAILABLE,14.091171264648438,23.588125228881836
O_NATIVE,seen,5,locality,true,5000,4.77374866728799,4.31406831741333,NOT_AVAILABLE,NOT_AVAILABLE,9.87989072799683,18.645299911499023
O_NATIVE,seen,5,locality,margin,5000,4.4163175698166945,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
O_NATIVE,seen,10,rewrite,new,1000,0.031701463036638414,0.0012494265683926642,NOT_AVAILABLE,NOT_AVAILABLE,0.0072453836910426625,11.816629409790039
O_NATIVE,seen,10,rewrite,true,1000,14.201043246984481,13.994935989379883,NOT_AVAILABLE,NOT_AVAILABLE,19.626919174194338,27.83514404296875
O_NATIVE,seen,10,rewrite,margin,1000,14.169341783947843,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
O_NATIVE,seen,10,rephrase,new,2000,1.3579957188671614,0.1722850427031517,NOT_AVAILABLE,NOT_AVAILABLE,4.79452786445618,15.362716674804688
O_NATIVE,seen,10,rephrase,true,2000,9.999398274952545,9.964792251586914,NOT_AVAILABLE,NOT_AVAILABLE,15.146530914306641,25.22059440612793
O_NATIVE,seen,10,rephrase,margin,2000,8.641402556085383,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
O_NATIVE,seen,10,locality,new,10000,8.428053057450006,8.494887351989746,NOT_AVAILABLE,NOT_AVAILABLE,13.614251995086672,24.01744842529297
O_NATIVE,seen,10,locality,true,10000,5.026848802362935,4.4990410804748535,NOT_AVAILABLE,NOT_AVAILABLE,10.203434562683107,24.019271850585938
O_NATIVE,seen,10,locality,margin,10000,3.4012042550870705,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
JVP,seen,1,rewrite,new,100,0.002587331631111738,0.0012104928027838469,NOT_AVAILABLE,NOT_AVAILABLE,0.005187384271994234,0.04519398510456085
JVP,seen,1,rewrite,true,100,13.846531071662902,13.612408638000488,NOT_AVAILABLE,NOT_AVAILABLE,18.672824668884285,21.42755126953125
JVP,seen,1,rewrite,margin,100,13.84394374003179,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
JVP,seen,1,rephrase,new,200,2.095719306357205,0.642320305109024,NOT_AVAILABLE,NOT_AVAILABLE,6.231567955017087,12.823269844055176
JVP,seen,1,rephrase,true,200,8.34000469116494,8.098595142364502,NOT_AVAILABLE,NOT_AVAILABLE,13.302131175994871,18.98365020751953
JVP,seen,1,rephrase,margin,200,6.2442853848077355,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
JVP,seen,1,locality,new,1000,10.714540405328268,10.775123119354248,NOT_AVAILABLE,NOT_AVAILABLE,15.733733463287354,23.862316131591797
JVP,seen,1,locality,true,1000,5.3422181169432585,5.047408819198608,NOT_AVAILABLE,NOT_AVAILABLE,10.411035060882568,17.880802154541016
JVP,seen,1,locality,margin,1000,5.37232228838501,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
JVP,seen,5,rewrite,new,500,0.022012817306218496,0.00148781668394804,NOT_AVAILABLE,NOT_AVAILABLE,0.006904706172645094,7.608057498931885
JVP,seen,5,rewrite,true,500,13.480703722000122,12.907569885253906,NOT_AVAILABLE,NOT_AVAILABLE,18.778042602539063,26.149415969848633
JVP,seen,5,rewrite,margin,500,13.458690904693903,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
JVP,seen,5,rephrase,new,1000,1.9296281827276398,0.4461618661880493,NOT_AVAILABLE,NOT_AVAILABLE,6.32677264213562,15.942028999328613
JVP,seen,5,rephrase,true,1000,8.852429152923635,8.663959503173828,NOT_AVAILABLE,NOT_AVAILABLE,14.0923397064209,25.073945999145508
JVP,seen,5,rephrase,margin,1000,6.922800970195995,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
JVP,seen,5,locality,new,5000,8.877204501856118,8.740908145904541,NOT_AVAILABLE,NOT_AVAILABLE,13.79985971450806,23.884124755859375
JVP,seen,5,locality,true,5000,5.1449557960022325,4.754410743713379,NOT_AVAILABLE,NOT_AVAILABLE,10.363758945465088,18.943008422851562
JVP,seen,5,locality,margin,5000,3.732248705853886,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
JVP,seen,10,rewrite,new,1000,0.8937130187188086,0.0022973224986344576,NOT_AVAILABLE,NOT_AVAILABLE,1.2863426327705403,20.85807991027832
JVP,seen,10,rewrite,true,1000,12.481716502669267,12.50518798828125,NOT_AVAILABLE,NOT_AVAILABLE,18.58857707977295,26.338279724121094
JVP,seen,10,rewrite,margin,1000,11.588003483950459,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
JVP,seen,10,rephrase,new,2000,2.5476444161147356,0.7576643824577332,NOT_AVAILABLE,NOT_AVAILABLE,7.986993551254273,22.70987892150879
JVP,seen,10,rephrase,true,2000,8.474601420586929,8.323457717895508,NOT_AVAILABLE,NOT_AVAILABLE,13.649849510192873,24.671646118164062
JVP,seen,10,rephrase,margin,2000,5.926957004472193,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
JVP,seen,10,locality,new,10000,8.341745316300102,8.28245496749878,NOT_AVAILABLE,NOT_AVAILABLE,13.539870643615723,24.453927993774414
JVP,seen,10,locality,true,10000,5.455995907776488,5.004107236862183,NOT_AVAILABLE,NOT_AVAILABLE,10.593186187744143,20.521289825439453
JVP,seen,10,locality,margin,10000,2.8857494085236137,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS
JVP_L8,seen,1,rewrite,new,100,0.0025928594472134137,0.0012490677181631327,NOT_AVAILABLE,NOT_AVAILABLE,0.005284186126664282,0.0447877012193203
JVP_L8,seen,1,rewrite,true,100,13.839284715652466,13.631749629974365,NOT_AVAILABLE,NOT_AVAILABLE,18.665720939636238,21.429086685180664
JVP_L8,seen,1,rewrite,margin,100,13.836691856205253,13.63142308130773,NOT_AVAILABLE,NOT_AVAILABLE,18.66526158878697,21.42810762184672
JVP_L8,seen,1,rephrase,new,200,2.1010675342645846,0.6443491876125336,NOT_AVAILABLE,NOT_AVAILABLE,6.244177579879757,12.784839630126953
JVP_L8,seen,1,rephrase,true,200,8.328013941049576,8.059667587280273,NOT_AVAILABLE,NOT_AVAILABLE,13.310387134552,18.983556747436523
JVP_L8,seen,1,rephrase,margin,200,6.226946406784991,6.2181949429214,NOT_AVAILABLE,NOT_AVAILABLE,12.985885842121206,18.979572732467204
JVP_L8,seen,1,locality,new,1000,10.705734693967214,10.769299507141113,NOT_AVAILABLE,NOT_AVAILABLE,15.739728927612305,23.84934425354004
JVP_L8,seen,1,locality,true,1000,5.343887306743593,5.05216383934021,NOT_AVAILABLE,NOT_AVAILABLE,10.442217445373537,17.87944793701172
JVP_L8,seen,1,locality,margin,1000,5.361847387223621,5.158473491668701,NOT_AVAILABLE,NOT_AVAILABLE,12.010519975668286,20.061643943190575
JVP_L8,seen,5,rewrite,new,500,0.03776288225722237,0.0014789487468078732,NOT_AVAILABLE,NOT_AVAILABLE,0.007206146558746709,7.027523517608643
JVP_L8,seen,5,rewrite,true,500,13.541584645271302,13.166891098022461,NOT_AVAILABLE,NOT_AVAILABLE,19.10017490386963,27.322187423706055
JVP_L8,seen,5,rewrite,margin,500,13.503821763014079,13.165463185025146,NOT_AVAILABLE,NOT_AVAILABLE,19.09736509169452,27.322014227611362
JVP_L8,seen,5,rephrase,new,1000,1.9263820794172644,0.42312660813331604,NOT_AVAILABLE,NOT_AVAILABLE,6.552218532562256,15.72962760925293
JVP_L8,seen,5,rephrase,true,1000,8.850023997632787,8.668981075286865,NOT_AVAILABLE,NOT_AVAILABLE,14.110001373291016,23.862852096557617
JVP_L8,seen,5,rephrase,margin,1000,6.923641918215522,7.1306348368525505,NOT_AVAILABLE,NOT_AVAILABLE,13.371474240114914,23.85963112837635
JVP_L8,seen,5,locality,new,5000,8.843934380573314,8.743518829345703,NOT_AVAILABLE,NOT_AVAILABLE,13.768840789794922,23.54580307006836
JVP_L8,seen,5,locality,true,5000,5.149834997953383,4.727716684341431,NOT_AVAILABLE,NOT_AVAILABLE,10.273476600646973,18.64742660522461
JVP_L8,seen,5,locality,margin,5000,3.694099382619931,3.6419031620025635,NOT_AVAILABLE,NOT_AVAILABLE,9.786597907543188,19.619062960147858
JVP_L8,seen,10,rewrite,new,1000,0.9086904149453039,0.002256349427625537,NOT_AVAILABLE,NOT_AVAILABLE,2.0676411390304676,19.462841033935547
JVP_L8,seen,10,rewrite,true,1000,12.476296003329567,12.545708656311035,NOT_AVAILABLE,NOT_AVAILABLE,18.357528495788575,27.041236877441406
JVP_L8,seen,10,rewrite,margin,1000,11.567605588384264,12.439566112239845,NOT_AVAILABLE,NOT_AVAILABLE,18.356957592099207,27.04112399261794
JVP_L8,seen,10,rephrase,new,2000,2.5148801534654086,0.6681797206401825,NOT_AVAILABLE,NOT_AVAILABLE,8.024741363525392,22.7352294921875
JVP_L8,seen,10,rephrase,true,2000,8.600962261243257,8.441243648529053,NOT_AVAILABLE,NOT_AVAILABLE,14.007232093811039,24.025766372680664
JVP_L8,seen,10,rephrase,margin,2000,6.086082107777849,6.569868471473455,NOT_AVAILABLE,NOT_AVAILABLE,13.287051452882592,24.022670892532915
JVP_L8,seen,10,locality,new,10000,8.308193355519677,8.266045093536377,NOT_AVAILABLE,NOT_AVAILABLE,13.511051654815674,26.159156799316406
JVP_L8,seen,10,locality,true,10000,5.475739760326023,5.046898365020752,NOT_AVAILABLE,NOT_AVAILABLE,10.60549945831299,20.014728546142578
