phase,arm,unit,K,entry_weight_sha256,commit_weight_sha256,selected_target_sha256,accepted_z_sha256,closed_loop_influence,rewrite_W_minus_z_target_new_nll,rephrase_W_minus_z_target_new_nll,rewrite_success_z_to_W_failure_count,rewrite_accuracy_z_to_W_failure_count,rephrase_success_z_to_W_failure_count,rephrase_accuracy_z_to_W_failure_count,rewrite_strict_success_z_to_W_failure_count,rewrite_strict_accuracy_z_to_W_failure_count,rephrase_strict_success_z_to_W_failure_count,rephrase_strict_accuracy_z_to_W_failure_count,post_terminal_residual_norm,total_update_energy,total_update_norm_sum,route_recomputed_at_current_k,route_frozen_across_k_count,accepted_z_evaluator_count,bf16_fp16_path_count,dense_update_construction_count,heldout_evaluator_count,logical_commit_count,model_backward_added_count,native_apply_count,numeric_storage_cast_count,post_writer_evaluator_count,pre_writer_evaluator_count,retry_count,router_call_count,semantic_slope_backward_added_count
3,c3,4,5,"{'model.layers.4.mlp.down_proj.weight': 'bd8208553e428c9a2b1523a597dae55396eb99ec30cdeec2da2f94d0ea06d81c', 'model.layers.5.mlp.down_proj.weight': 'd02334974db9329e365bed4ae80158a202f7283fd0893107d7072a9170ac1188', 'model.layers.6.mlp.down_proj.weight': '0b4bf92a1d9b6b132110fd1aa10ba655cb9053557e59d525e498ea72e41fd2df', 'model.layers.7.mlp.down_proj.weight': '483069e77519e99d082af171627294b48fe8690a6414c27cf07f8674a6a85ff6', 'model.layers.8.mlp.down_proj.weight': 'c101371804bcf78edd5defde0e826709fb92bed2d0f29c41875343e1295727da'}","{'model.layers.4.mlp.down_proj.weight': '50e413085d3faa9f57fdb276460746abdaa720fa8360ad8db0e53b733bcd0714', 'model.layers.5.mlp.down_proj.weight': '2eecd3698e6eebbb556ef5ca62d52aff4f5edb28b05285d6920d0d3789f2f07f', 'model.layers.6.mlp.down_proj.weight': 'db4ad933323eba95a0a79d7f76a9301c9d07336bc479e6311875e9bdf91e2f8e', 'model.layers.7.mlp.down_proj.weight': '2d406c4a535c6b9c46cd38e3f26e86fad1071b47db74fa04d6027bf8814d8fca', 'model.layers.8.mlp.down_proj.weight': 'f51d389135211f785e50ce5177cc0b1dba2eeb3347b33029a6c105705ca1c320'}",67c90d8bce7c1628f8462f97899d4ec313bbc25a21405159b9c13f81dbba69d2,67c90d8bce7c1628f8462f97899d4ec313bbc25a21405159b9c13f81dbba69d2,True,0.02008315145736561,0.8643020538034034,0,0,18,32,0,0,16,17,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,4,6,"{'model.layers.4.mlp.down_proj.weight': '50e413085d3faa9f57fdb276460746abdaa720fa8360ad8db0e53b733bcd0714', 'model.layers.5.mlp.down_proj.weight': '2eecd3698e6eebbb556ef5ca62d52aff4f5edb28b05285d6920d0d3789f2f07f', 'model.layers.6.mlp.down_proj.weight': 'db4ad933323eba95a0a79d7f76a9301c9d07336bc479e6311875e9bdf91e2f8e', 'model.layers.7.mlp.down_proj.weight': '2d406c4a535c6b9c46cd38e3f26e86fad1071b47db74fa04d6027bf8814d8fca', 'model.layers.8.mlp.down_proj.weight': 'f51d389135211f785e50ce5177cc0b1dba2eeb3347b33029a6c105705ca1c320'}","{'model.layers.4.mlp.down_proj.weight': '449001af8c3c335a5407c9cfef117efee9d0463f4492d649be38f1ce18f11b3e', 'model.layers.5.mlp.down_proj.weight': '5ec98c6f9b32a0433bd17acfa19b440fa678c65929477b86130c55fc4244b1c4', 'model.layers.6.mlp.down_proj.weight': '7348a987c05e219d6c87b399d903193c3a73c46ca8f0f4d184d0e326530e328b', 'model.layers.7.mlp.down_proj.weight': '2c03e62b0d76882096f7840a818415d603bdbf6ac730053e2bdca8abbf61f453', 'model.layers.8.mlp.down_proj.weight': '1459328d00fe5bf03670ed4f1abfa4cf0f5ad3dab76b5c68c27ebfc190a1c9b7'}",de575f7551afc3fc18ec85b1afab7de40faad4ffafcea83892f4d466a57e87a9,de575f7551afc3fc18ec85b1afab7de40faad4ffafcea83892f4d466a57e87a9,True,0.006554592184838837,0.8179896327620373,0,1,18,35,0,1,17,19,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,4,7,"{'model.layers.4.mlp.down_proj.weight': '449001af8c3c335a5407c9cfef117efee9d0463f4492d649be38f1ce18f11b3e', 'model.layers.5.mlp.down_proj.weight': '5ec98c6f9b32a0433bd17acfa19b440fa678c65929477b86130c55fc4244b1c4', 'model.layers.6.mlp.down_proj.weight': '7348a987c05e219d6c87b399d903193c3a73c46ca8f0f4d184d0e326530e328b', 'model.layers.7.mlp.down_proj.weight': '2c03e62b0d76882096f7840a818415d603bdbf6ac730053e2bdca8abbf61f453', 'model.layers.8.mlp.down_proj.weight': '1459328d00fe5bf03670ed4f1abfa4cf0f5ad3dab76b5c68c27ebfc190a1c9b7'}","{'model.layers.4.mlp.down_proj.weight': 'f989233c955cd54baaed64631ea189a7ff2b56f68e56c65b575448791691cc1e', 'model.layers.5.mlp.down_proj.weight': '3216c37fb075445dbb9ff560daf61d3e4f98d5afb7815b9b844615863419fb7e', 'model.layers.6.mlp.down_proj.weight': 'efa62c4cfee08c436a6296729cf09f64839e813b81184c4670a12303e9fe286f', 'model.layers.7.mlp.down_proj.weight': 'a044f67b458b54b3a5f496a293f928c37d73b89ef3a0083f1e39da011733fe33', 'model.layers.8.mlp.down_proj.weight': '8b8437cf0cffa3c0c1d81760a5a918b99df98d8cf098132704dc9862fde8ad6e'}",fc60dcfb1abb256cbc4d61edd935e76b3b6f2c7b31a646eeddbe74507d8663d9,fc60dcfb1abb256cbc4d61edd935e76b3b6f2c7b31a646eeddbe74507d8663d9,True,0.001495152993011284,0.8169310037398827,0,1,20,33,0,1,18,19,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,4,8,"{'model.layers.4.mlp.down_proj.weight': 'f989233c955cd54baaed64631ea189a7ff2b56f68e56c65b575448791691cc1e', 'model.layers.5.mlp.down_proj.weight': '3216c37fb075445dbb9ff560daf61d3e4f98d5afb7815b9b844615863419fb7e', 'model.layers.6.mlp.down_proj.weight': 'efa62c4cfee08c436a6296729cf09f64839e813b81184c4670a12303e9fe286f', 'model.layers.7.mlp.down_proj.weight': 'a044f67b458b54b3a5f496a293f928c37d73b89ef3a0083f1e39da011733fe33', 'model.layers.8.mlp.down_proj.weight': '8b8437cf0cffa3c0c1d81760a5a918b99df98d8cf098132704dc9862fde8ad6e'}","{'model.layers.4.mlp.down_proj.weight': 'c3c0f63e630206e20d3c9d89fa7c433e7e4bd558e4b6adc1fac8b2eeefcf8463', 'model.layers.5.mlp.down_proj.weight': '35ff642af19db2ba22fa27bbcf2014e9ec90148eefa4b9a9fed909d3e927a6b7', 'model.layers.6.mlp.down_proj.weight': 'dae09ae7deecc6fb578e0938fecd6a0f2fd102576ff79d8dd22267fb2c017502', 'model.layers.7.mlp.down_proj.weight': '4da0164660e9b38f644726f7970c38184f32746755a92bd7557883f4e8aabb6f', 'model.layers.8.mlp.down_proj.weight': 'fbc2e0df4a794abd70098a849902f6bea0252ad5f9dc1f6d00438e5a573db733'}",8a35b026e776d9133121462f46a39039f404317e3a3f3650f850876a095917d5,8a35b026e776d9133121462f46a39039f404317e3a3f3650f850876a095917d5,True,0.00010032693477114718,0.7837154403196471,0,0,17,29,0,0,16,17,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,5,1,"{'model.layers.4.mlp.down_proj.weight': 'c3c0f63e630206e20d3c9d89fa7c433e7e4bd558e4b6adc1fac8b2eeefcf8463', 'model.layers.5.mlp.down_proj.weight': '35ff642af19db2ba22fa27bbcf2014e9ec90148eefa4b9a9fed909d3e927a6b7', 'model.layers.6.mlp.down_proj.weight': 'dae09ae7deecc6fb578e0938fecd6a0f2fd102576ff79d8dd22267fb2c017502', 'model.layers.7.mlp.down_proj.weight': '4da0164660e9b38f644726f7970c38184f32746755a92bd7557883f4e8aabb6f', 'model.layers.8.mlp.down_proj.weight': 'fbc2e0df4a794abd70098a849902f6bea0252ad5f9dc1f6d00438e5a573db733'}","{'model.layers.4.mlp.down_proj.weight': 'e28dff85ac80215c5dc3d41ff81e4af4e906c2115883c176ba314169f8b91b34', 'model.layers.5.mlp.down_proj.weight': '1a05722ef6032444480418e99d3f60801af2a65c33da59eb64a00b7a529561e0', 'model.layers.6.mlp.down_proj.weight': 'c081c3f2c01507ca84f95aa58a665d3d09a9df1d2ad88dfe74196fc9f7f182e5', 'model.layers.7.mlp.down_proj.weight': '4a99ecead993ecc166720c35113fd20de84fa8eb384a609c8773d297d2b419ac', 'model.layers.8.mlp.down_proj.weight': '70837baa533ec174d8f585ea2daa888c84eccc5433973a5ce8d36381c2806dda'}",6650a1d977f2b22ed8d256b5ee3875aa6a8068905ad46955a64c8eba446f9987,6650a1d977f2b22ed8d256b5ee3875aa6a8068905ad46955a64c8eba446f9987,True,-0.10694927208125549,0.8218704086914661,0,0,19,8,0,0,7,3,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,5,2,"{'model.layers.4.mlp.down_proj.weight': 'e28dff85ac80215c5dc3d41ff81e4af4e906c2115883c176ba314169f8b91b34', 'model.layers.5.mlp.down_proj.weight': '1a05722ef6032444480418e99d3f60801af2a65c33da59eb64a00b7a529561e0', 'model.layers.6.mlp.down_proj.weight': 'c081c3f2c01507ca84f95aa58a665d3d09a9df1d2ad88dfe74196fc9f7f182e5', 'model.layers.7.mlp.down_proj.weight': '4a99ecead993ecc166720c35113fd20de84fa8eb384a609c8773d297d2b419ac', 'model.layers.8.mlp.down_proj.weight': '70837baa533ec174d8f585ea2daa888c84eccc5433973a5ce8d36381c2806dda'}","{'model.layers.4.mlp.down_proj.weight': '1e3c7f100fbd14fd42ba09e644a71de490186d0f535d1250d26ff2af82797db3', 'model.layers.5.mlp.down_proj.weight': '28d013508bcadb3f2184b0cd743960b317d35205ca956ca016668ef533ae7152', 'model.layers.6.mlp.down_proj.weight': 'e000049a71b6db72d84b27b0c949dda13d9162e243c72a86c150b2698eb128eb', 'model.layers.7.mlp.down_proj.weight': 'e14ceb9ed6edff0efa3041c2b89eddd3b78a16be5530d1e73ee7b3b5f65d210a', 'model.layers.8.mlp.down_proj.weight': '93268bd5d035250592ddc4e7173311daaa81d9002fc8e8be0281034d398058fb'}",1a26a3cf80202b9fd6d8209451dc464ca403416cc1e245fc58e263dd0243665e,1a26a3cf80202b9fd6d8209451dc464ca403416cc1e245fc58e263dd0243665e,True,-0.04177812770009037,1.1865648875036277,0,0,45,32,0,0,30,15,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,5,3,"{'model.layers.4.mlp.down_proj.weight': '1e3c7f100fbd14fd42ba09e644a71de490186d0f535d1250d26ff2af82797db3', 'model.layers.5.mlp.down_proj.weight': '28d013508bcadb3f2184b0cd743960b317d35205ca956ca016668ef533ae7152', 'model.layers.6.mlp.down_proj.weight': 'e000049a71b6db72d84b27b0c949dda13d9162e243c72a86c150b2698eb128eb', 'model.layers.7.mlp.down_proj.weight': 'e14ceb9ed6edff0efa3041c2b89eddd3b78a16be5530d1e73ee7b3b5f65d210a', 'model.layers.8.mlp.down_proj.weight': '93268bd5d035250592ddc4e7173311daaa81d9002fc8e8be0281034d398058fb'}","{'model.layers.4.mlp.down_proj.weight': 'b9fe62bc31eb9fe93266e903effbd1b6f146718eb5b0082be83b12a49f0e82ef', 'model.layers.5.mlp.down_proj.weight': '7e0da2f1904d9fa2ce32c3b37a4ee43a2804c2e5fbbccbe4b856549738371a9d', 'model.layers.6.mlp.down_proj.weight': 'abc348ab20e6c9fdac0655cbad67d2b6e73f184c9131944119a5055793ea4355', 'model.layers.7.mlp.down_proj.weight': '2cf00155b300b20b3cd21536f089ba643a82e4724542d169784148ef31babaa9', 'model.layers.8.mlp.down_proj.weight': 'b1b3ea2a836c992a92567da28a27204944f49db9ac4a89cc46559a7eba24ba6f'}",ceb57297ff72ffa406d64f0b05db7c589aa25b98c9a1f2f1cf37871ccc985fb4,ceb57297ff72ffa406d64f0b05db7c589aa25b98c9a1f2f1cf37871ccc985fb4,True,-0.020226929375203317,1.2266089578345416,0,0,42,44,0,0,29,24,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,5,4,"{'model.layers.4.mlp.down_proj.weight': 'b9fe62bc31eb9fe93266e903effbd1b6f146718eb5b0082be83b12a49f0e82ef', 'model.layers.5.mlp.down_proj.weight': '7e0da2f1904d9fa2ce32c3b37a4ee43a2804c2e5fbbccbe4b856549738371a9d', 'model.layers.6.mlp.down_proj.weight': 'abc348ab20e6c9fdac0655cbad67d2b6e73f184c9131944119a5055793ea4355', 'model.layers.7.mlp.down_proj.weight': '2cf00155b300b20b3cd21536f089ba643a82e4724542d169784148ef31babaa9', 'model.layers.8.mlp.down_proj.weight': 'b1b3ea2a836c992a92567da28a27204944f49db9ac4a89cc46559a7eba24ba6f'}","{'model.layers.4.mlp.down_proj.weight': 'a5c93815a23f3068651e8828ffd9a4e951e3e06e9ba8854c0be7159a849a4726', 'model.layers.5.mlp.down_proj.weight': 'c7f400b4f7ff3f2ba63dea62207822cb1ef93b9da3d486509a68e07607bacbf1', 'model.layers.6.mlp.down_proj.weight': 'a824c6178f527f2c4081bae10f52bc71d0d8396e360f312fc2b9bda692d1d62d', 'model.layers.7.mlp.down_proj.weight': '35bfd5f3125cb66442a14c8c0f01415d9ccda60b020e4358717b9bc1161c318c', 'model.layers.8.mlp.down_proj.weight': 'cf77ff803a4d851138b51f4474387ecd3e058d1352fc097b8182d566df284668'}",5cf2560b0d779460cb126b86b08294084926b2086bb0da37a195324314c17405,5cf2560b0d779460cb126b86b08294084926b2086bb0da37a195324314c17405,True,0.0008607025837409354,1.212910287764098,0,0,32,50,0,0,25,29,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,5,5,"{'model.layers.4.mlp.down_proj.weight': 'a5c93815a23f3068651e8828ffd9a4e951e3e06e9ba8854c0be7159a849a4726', 'model.layers.5.mlp.down_proj.weight': 'c7f400b4f7ff3f2ba63dea62207822cb1ef93b9da3d486509a68e07607bacbf1', 'model.layers.6.mlp.down_proj.weight': 'a824c6178f527f2c4081bae10f52bc71d0d8396e360f312fc2b9bda692d1d62d', 'model.layers.7.mlp.down_proj.weight': '35bfd5f3125cb66442a14c8c0f01415d9ccda60b020e4358717b9bc1161c318c', 'model.layers.8.mlp.down_proj.weight': 'cf77ff803a4d851138b51f4474387ecd3e058d1352fc097b8182d566df284668'}","{'model.layers.4.mlp.down_proj.weight': '5d803186f025022203105fa52972dae371f69887b7a224a58637dc4f93e21d59', 'model.layers.5.mlp.down_proj.weight': '75483c36424897a6e1c603fa60a2433eda012299e1e29f27ec3be5b74c8b9b00', 'model.layers.6.mlp.down_proj.weight': 'f9fd69a473318e15227c8f415c85d8d0ce07c255d691421847d0be65e83e81b1', 'model.layers.7.mlp.down_proj.weight': 'b21352184b08ca838a5c7437cca1661115f5abd8df7a1fa0a5b74ff41a511f46', 'model.layers.8.mlp.down_proj.weight': '4a64f8590a6153616dfe5f97c0eda5c2cd8bb02d242f304004b173c65cbfcda5'}",65d188f837ff782c5e35ed49c8e68fa80c41e022f65f63c6f515552a5faf2d97,65d188f837ff782c5e35ed49c8e68fa80c41e022f65f63c6f515552a5faf2d97,True,-0.0031409200938651433,1.2077052735720646,0,0,30,44,0,0,24,26,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,5,6,"{'model.layers.4.mlp.down_proj.weight': '5d803186f025022203105fa52972dae371f69887b7a224a58637dc4f93e21d59', 'model.layers.5.mlp.down_proj.weight': '75483c36424897a6e1c603fa60a2433eda012299e1e29f27ec3be5b74c8b9b00', 'model.layers.6.mlp.down_proj.weight': 'f9fd69a473318e15227c8f415c85d8d0ce07c255d691421847d0be65e83e81b1', 'model.layers.7.mlp.down_proj.weight': 'b21352184b08ca838a5c7437cca1661115f5abd8df7a1fa0a5b74ff41a511f46', 'model.layers.8.mlp.down_proj.weight': '4a64f8590a6153616dfe5f97c0eda5c2cd8bb02d242f304004b173c65cbfcda5'}","{'model.layers.4.mlp.down_proj.weight': '4ac3a7441a1ef7f7ccd90788e55ed56c5e4d44155d54de57822eda1bd3747b4a', 'model.layers.5.mlp.down_proj.weight': '9f693ce457aedb2c7d1edee398d2c652c8b3f6938d6229ff98e74b799ab67e1b', 'model.layers.6.mlp.down_proj.weight': '2d68df3ed8d907bc2c9b02ab0c46dceb424f81982d22aa27c9b5e9b9febe0746', 'model.layers.7.mlp.down_proj.weight': '4418b77d4a50263317c9819846c350f1bef058548a7869bc0de4722a1bb63c79', 'model.layers.8.mlp.down_proj.weight': 'b614419a1aa5cb4162bb0edf231053f1e2046e3a56da606e56417dc802c994b6'}",cc6cec3fbf1ac776c8f61d0819d4ca870591d9c7308058c7224a364f3fca5330,cc6cec3fbf1ac776c8f61d0819d4ca870591d9c7308058c7224a364f3fca5330,True,-0.000688887705618979,1.1962957942504726,0,0,31,43,0,0,24,25,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,5,7,"{'model.layers.4.mlp.down_proj.weight': '4ac3a7441a1ef7f7ccd90788e55ed56c5e4d44155d54de57822eda1bd3747b4a', 'model.layers.5.mlp.down_proj.weight': '9f693ce457aedb2c7d1edee398d2c652c8b3f6938d6229ff98e74b799ab67e1b', 'model.layers.6.mlp.down_proj.weight': '2d68df3ed8d907bc2c9b02ab0c46dceb424f81982d22aa27c9b5e9b9febe0746', 'model.layers.7.mlp.down_proj.weight': '4418b77d4a50263317c9819846c350f1bef058548a7869bc0de4722a1bb63c79', 'model.layers.8.mlp.down_proj.weight': 'b614419a1aa5cb4162bb0edf231053f1e2046e3a56da606e56417dc802c994b6'}","{'model.layers.4.mlp.down_proj.weight': 'd65a8fc7336fd298a9d10b6bbc15d46166930b7799e81cbecc8d800781cd1f6e', 'model.layers.5.mlp.down_proj.weight': '0d1030af4e85df2bea82ed219097ec02463faf46f9042d9e8e3e789aef9d5017', 'model.layers.6.mlp.down_proj.weight': 'c44817b8380586947be01d96bb861cd10f24a3cbe45e91b35f5f95210995ef89', 'model.layers.7.mlp.down_proj.weight': '3ec6d0595bcc98f802beda9f144ba4991d6630af0b336a78cbe036f69fe5648f', 'model.layers.8.mlp.down_proj.weight': '3453fe4949f084400ba733928e175b3f6fb5df26a7f717daafb9299b7d614f58'}",a6ca3aa60514757367ff2870315de0c675d9612914f7b9f260d41f3ec42d1f45,a6ca3aa60514757367ff2870315de0c675d9612914f7b9f260d41f3ec42d1f45,True,-0.0001525357185164465,1.1892042674924599,0,0,30,40,0,0,24,23,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,5,8,"{'model.layers.4.mlp.down_proj.weight': 'd65a8fc7336fd298a9d10b6bbc15d46166930b7799e81cbecc8d800781cd1f6e', 'model.layers.5.mlp.down_proj.weight': '0d1030af4e85df2bea82ed219097ec02463faf46f9042d9e8e3e789aef9d5017', 'model.layers.6.mlp.down_proj.weight': 'c44817b8380586947be01d96bb861cd10f24a3cbe45e91b35f5f95210995ef89', 'model.layers.7.mlp.down_proj.weight': '3ec6d0595bcc98f802beda9f144ba4991d6630af0b336a78cbe036f69fe5648f', 'model.layers.8.mlp.down_proj.weight': '3453fe4949f084400ba733928e175b3f6fb5df26a7f717daafb9299b7d614f58'}","{'model.layers.4.mlp.down_proj.weight': '372a42e9383222f8a5a49e348e8f83e7b29be7226db6b1e6ab4deaecaacf282d', 'model.layers.5.mlp.down_proj.weight': '1d8c815832030cea17c9d50ad7e0ecc5984a65cbbcce44fc1e384913951ace65', 'model.layers.6.mlp.down_proj.weight': '4f6b0710cc79408806a26155ec70bbaacad517309948a18c9fedee0176ded734', 'model.layers.7.mlp.down_proj.weight': '683d5fe7a13f1060ccd993dc09e3e1b72ed6fa7c312c3aae59c2e0bb7a112776', 'model.layers.8.mlp.down_proj.weight': '5fb416b7c3ca7a2d6af26806bd3837a706e2c40911859e9e98f80cfdd69501e7'}",f0ebc2a8dfbf687d05efc9bdc8f6517c9e40aa16fdc7300332af0f024f74b177,f0ebc2a8dfbf687d05efc9bdc8f6517c9e40aa16fdc7300332af0f024f74b177,True,-7.597593415993933e-05,1.184649745173083,0,0,30,40,0,0,24,23,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,6,1,"{'model.layers.4.mlp.down_proj.weight': '372a42e9383222f8a5a49e348e8f83e7b29be7226db6b1e6ab4deaecaacf282d', 'model.layers.5.mlp.down_proj.weight': '1d8c815832030cea17c9d50ad7e0ecc5984a65cbbcce44fc1e384913951ace65', 'model.layers.6.mlp.down_proj.weight': '4f6b0710cc79408806a26155ec70bbaacad517309948a18c9fedee0176ded734', 'model.layers.7.mlp.down_proj.weight': '683d5fe7a13f1060ccd993dc09e3e1b72ed6fa7c312c3aae59c2e0bb7a112776', 'model.layers.8.mlp.down_proj.weight': '5fb416b7c3ca7a2d6af26806bd3837a706e2c40911859e9e98f80cfdd69501e7'}","{'model.layers.4.mlp.down_proj.weight': '811bec3f7a35709aa1fe7b7d1b0b6fb05f300a5fa19ae953d61b433057da7730', 'model.layers.5.mlp.down_proj.weight': 'feec9a5a760368bce672ca4a5b02df9974353efdfa7d0f7cade1038494ec563e', 'model.layers.6.mlp.down_proj.weight': '1609dbe3218c4b4e1acf601594df2e846ae3dec502640d0752bef83992f665df', 'model.layers.7.mlp.down_proj.weight': 'e681ae8b9257b57971c056d908a1305159d0e8943c6eb18c1e2831ae4fddbb13', 'model.layers.8.mlp.down_proj.weight': 'f27f32b97f6426955b31ae089fb6ec59c7a562875b2b7c774192599eb441a919'}",96aee5de2ca370ef69923e524d4d28733fe79af15ea2b48b2ac92e7607a5f5bb,96aee5de2ca370ef69923e524d4d28733fe79af15ea2b48b2ac92e7607a5f5bb,True,-0.16472404867410617,0.6601990550197661,1,0,21,6,1,0,11,2,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,6,2,"{'model.layers.4.mlp.down_proj.weight': '811bec3f7a35709aa1fe7b7d1b0b6fb05f300a5fa19ae953d61b433057da7730', 'model.layers.5.mlp.down_proj.weight': 'feec9a5a760368bce672ca4a5b02df9974353efdfa7d0f7cade1038494ec563e', 'model.layers.6.mlp.down_proj.weight': '1609dbe3218c4b4e1acf601594df2e846ae3dec502640d0752bef83992f665df', 'model.layers.7.mlp.down_proj.weight': 'e681ae8b9257b57971c056d908a1305159d0e8943c6eb18c1e2831ae4fddbb13', 'model.layers.8.mlp.down_proj.weight': 'f27f32b97f6426955b31ae089fb6ec59c7a562875b2b7c774192599eb441a919'}","{'model.layers.4.mlp.down_proj.weight': '8f673e497f0d3df96f14dc08710707ad3db2c00658c5cf8e43772c260fccfe18', 'model.layers.5.mlp.down_proj.weight': '72849a47b7723904e53462d03ac6e612c5a93acbbceabe3357f2c7a6d972af6b', 'model.layers.6.mlp.down_proj.weight': 'e8155e6c35d01d6bbb2bbbc41047782b6cbf9388230a05c93fbb6b35abc6967f', 'model.layers.7.mlp.down_proj.weight': 'c96782a50e736d2b90b695a6b79af7c46940bd895349c60222340ba4bbc2eecd', 'model.layers.8.mlp.down_proj.weight': '64dbb2e206efbb0535d1a835b4ea8bc55fd8aebcdafb387e18e7103d85829151'}",73d210b7d33966cf527ceb79e0e66473f4c79a436943577818b9890f20cdfeb5,73d210b7d33966cf527ceb79e0e66473f4c79a436943577818b9890f20cdfeb5,True,-0.035963283274322855,1.2151369238202463,0,0,48,24,0,0,37,6,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
3,c3,6,3,"{'model.layers.4.mlp.down_proj.weight': '8f673e497f0d3df96f14dc08710707ad3db2c00658c5cf8e43772c260fccfe18', 'model.layers.5.mlp.down_proj.weight': '72849a47b7723904e53462d03ac6e612c5a93acbbceabe3357f2c7a6d972af6b', 'model.layers.6.mlp.down_proj.weight': 'e8155e6c35d01d6bbb2bbbc41047782b6cbf9388230a05c93fbb6b35abc6967f', 'model.layers.7.mlp.down_proj.weight': 'c96782a50e736d2b90b695a6b79af7c46940bd895349c60222340ba4bbc2eecd', 'model.layers.8.mlp.down_proj.weight': '64dbb2e206efbb0535d1a835b4ea8bc55fd8aebcdafb387e18e7103d85829151'}","{'model.layers.4.mlp.down_proj.weight': '6a840a849c5493d7c8708a4981e67d40de9fde10cdd719e837a93854ee66433f', 'model.layers.5.mlp.down_proj.weight': '3fa81b2c3ab47d0a36c3e1b867de59ae888acddc5bd72bbbd17d05ecc44f7db6', 'model.layers.6.mlp.down_proj.weight': 'bbd1cfc930592ccad9e1afed4a20613181cc2d0519792324b0efc10b8b6166ba', 'model.layers.7.mlp.down_proj.weight': '616b11fa6bddb1aee2dd6505fa146f57fefcd08d2e97eeaf3a36e17d9184c9ab', 'model.layers.8.mlp.down_proj.weight': '51b712123d5a6a1aab341cb981d13a073e20f8272a2fa733f189e77c26704c67'}",4f4742b66760eee301f63bff0d90432fc8b785d0e3ebf0238c012a987c518cb2,4f4742b66760eee301f63bff0d90432fc8b785d0e3ebf0238c012a987c518cb2,True,-0.013657918318931483,1.209963484183827,0,1,28,38,0,1,22,20,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,1,0,5,3,1,0,5,0,1,1,0,0,0
