reference,cell,prompt,prompt_ordinal,cell_target_new_nll,native_target_new_nll,cell_minus_native
OFFICIAL-MEMIT,Z15,rephrase,48,0.009570077992975712,0.00038354191929101944,0.009186536073684692
OFFICIAL-MEMIT,Z15,rephrase,49,0.004760598298162222,0.0005530973430722952,0.004207500955089927
OFFICIAL-MEMIT,Z15,rephrase,50,0.021845661103725433,0.005643624812364578,0.016202036291360855
OFFICIAL-MEMIT,Z15,rephrase,51,1.436279535293579,0.00974445790052414,1.426535077393055
OFFICIAL-MEMIT,Z15,rephrase,52,2.2157766819000244,2.1739137172698975,0.04186296463012695
OFFICIAL-MEMIT,Z15,rephrase,53,4.564103603363037,5.072281837463379,-0.5081782341003418
OFFICIAL-MEMIT,Z15,rephrase,54,1.9970873594284058,1.30375075340271,0.6933366060256958
OFFICIAL-MEMIT,Z15,rephrase,55,10.023338317871094,10.511841773986816,-0.48850345611572266
OFFICIAL-MEMIT,Z15,rephrase,56,0.027348531410098076,0.005831016693264246,0.02151751471683383
OFFICIAL-MEMIT,Z15,rephrase,57,0.030229710042476654,0.006594917271286249,0.023634792771190405
OFFICIAL-MEMIT,Z15,rephrase,58,0.07494905591011047,0.14307531714439392,-0.06812626123428345
OFFICIAL-MEMIT,Z15,rephrase,59,0.016463270410895348,0.00923658162355423,0.007226688787341118
OFFICIAL-MEMIT,Z15,rephrase,60,0.013963858596980572,0.010918987914919853,0.0030448706820607185
OFFICIAL-MEMIT,Z15,rephrase,61,0.018411332741379738,0.002806179691106081,0.015605153050273657
OFFICIAL-MEMIT,Z15,rephrase,62,0.04171568527817726,0.015041268430650234,0.026674416847527027
OFFICIAL-MEMIT,Z15,rephrase,63,0.11726155877113342,0.0013853248674422503,0.11587623390369117
OFFICIAL-MEMIT,Z15,rephrase,64,0.00614124396815896,0.000686767278239131,0.005454476689919829
OFFICIAL-MEMIT,Z15,rephrase,65,0.01084552425891161,0.0012990139657631516,0.009546510293148458
OFFICIAL-MEMIT,Z15,rephrase,66,0.02470642887055874,0.0033822020050138235,0.021324226865544915
OFFICIAL-MEMIT,Z15,rephrase,67,0.016558483242988586,0.0032891719602048397,0.013269311282783747
OFFICIAL-MEMIT,Z15,rephrase,68,4.3061909675598145,5.499929428100586,-1.1937384605407715
OFFICIAL-MEMIT,Z15,rephrase,69,1.2774149179458618,1.9089350700378418,-0.63152015209198
OFFICIAL-MEMIT,Z15,rephrase,70,0.11027611047029495,0.023389043286442757,0.0868870671838522
OFFICIAL-MEMIT,Z15,rephrase,71,0.5558817982673645,0.358993262052536,0.1968885362148285
OFFICIAL-MEMIT,Z15,rephrase,72,9.942481994628906,11.927595138549805,-1.9851131439208984
OFFICIAL-MEMIT,Z15,rephrase,73,2.2357707023620605,13.546902656555176,-11.311131954193115
OFFICIAL-MEMIT,Z15,rephrase,74,0.06013161689043045,0.19990122318267822,-0.13976960629224777
OFFICIAL-MEMIT,Z15,rephrase,75,0.011784696951508522,0.00032455421751365066,0.011460142733994871
OFFICIAL-MEMIT,Z15,rephrase,76,0.037794191390275955,0.015153877437114716,0.02264031395316124
OFFICIAL-MEMIT,Z15,rephrase,77,0.6815800070762634,0.4964982867240906,0.18508172035217285
OFFICIAL-MEMIT,Z15,rephrase,78,0.009684012271463871,0.0035345007199794054,0.006149511551484466
OFFICIAL-MEMIT,Z15,rephrase,79,0.003830597037449479,0.0013249675976112485,0.0025056294398382306
OFFICIAL-MEMIT,Z15,rephrase,80,0.0045359814539551735,0.0013318725395947695,0.003204108914360404
OFFICIAL-MEMIT,Z15,rephrase,81,0.0026360545307397842,0.0030166853684931993,-0.0003806308377534151
OFFICIAL-MEMIT,Z15,rephrase,82,1.8378764390945435,0.2293156236410141,1.6085608154535294
OFFICIAL-MEMIT,Z15,rephrase,83,0.29337048530578613,0.2364916205406189,0.056878864765167236
OFFICIAL-MEMIT,Z15,rephrase,84,0.3066767454147339,0.02628837153315544,0.28038837388157845
OFFICIAL-MEMIT,Z15,rephrase,85,0.10115665942430496,0.012969544157385826,0.08818711526691914
OFFICIAL-MEMIT,Z15,rephrase,86,0.004538829438388348,0.000302745756926015,0.004236083681462333
OFFICIAL-MEMIT,Z15,rephrase,87,0.007388646714389324,0.0005466635921038687,0.0068419831222854555
OFFICIAL-MEMIT,Z15,rephrase,88,0.268779456615448,0.009055143222212791,0.2597243133932352
OFFICIAL-MEMIT,Z15,rephrase,89,0.009934977628290653,0.002810815814882517,0.007124161813408136
OFFICIAL-MEMIT,Z15,rephrase,90,0.023178357630968094,0.016209598630666733,0.006968759000301361
OFFICIAL-MEMIT,Z15,rephrase,91,2.712851047515869,1.4130750894546509,1.2997759580612183
OFFICIAL-MEMIT,Z15,rephrase,92,0.2919749617576599,0.009343704208731651,0.28263125754892826
OFFICIAL-MEMIT,Z15,rephrase,93,3.8653149604797363,1.315140962600708,2.5501739978790283
OFFICIAL-MEMIT,Z15,rephrase,94,2.3149516582489014,1.733158826828003,0.5817928314208984
OFFICIAL-MEMIT,Z15,rephrase,95,0.11012236028909683,2.0051774978637695,-1.8950551375746727
OFFICIAL-MEMIT,Z15,rephrase,96,0.13362427055835724,0.27242642641067505,-0.1388021558523178
OFFICIAL-MEMIT,Z15,rephrase,97,0.08827339112758636,0.13186216354370117,-0.04358877241611481
OFFICIAL-MEMIT,Z15,rephrase,98,0.3329002261161804,0.21610599756240845,0.11679422855377197
OFFICIAL-MEMIT,Z15,rephrase,99,0.004758225288242102,0.0003103728231508285,0.004447852465091273
OFFICIAL-MEMIT,Z15,rephrase,100,5.933936595916748,5.207359313964844,0.7265772819519043
OFFICIAL-MEMIT,Z15,rephrase,101,0.1181812733411789,0.11986073106527328,-0.0016794577240943909
OFFICIAL-MEMIT,Z15,rephrase,102,0.009606798179447651,0.0006358985556289554,0.008970899623818696
OFFICIAL-MEMIT,Z15,rephrase,103,0.0027759848162531853,0.0013653251808136702,0.0014106596354395151
OFFICIAL-MEMIT,Z15,rephrase,104,0.008207876235246658,0.0038319032173603773,0.004375973017886281
OFFICIAL-MEMIT,Z15,rephrase,105,1.1468347311019897,0.16351807117462158,0.9833166599273682
OFFICIAL-MEMIT,Z15,rephrase,106,6.811856746673584,6.370023250579834,0.44183349609375
OFFICIAL-MEMIT,Z15,rephrase,107,3.3008720874786377,2.2084808349609375,1.0923912525177002
OFFICIAL-MEMIT,Z15,rephrase,108,5.4799418449401855,5.429661273956299,0.05028057098388672
OFFICIAL-MEMIT,Z15,rephrase,109,0.47720909118652344,0.03627508133649826,0.4409340098500252
OFFICIAL-MEMIT,Z15,rephrase,110,0.05323309823870659,0.11481323093175888,-0.06158013269305229
OFFICIAL-MEMIT,Z15,rephrase,111,0.37889352440834045,0.3540291488170624,0.024864375591278076
OFFICIAL-MEMIT,Z15,rephrase,112,0.024454839527606964,0.014594701118767262,0.009860138408839703
OFFICIAL-MEMIT,Z15,rephrase,113,2.8680408000946045,0.2986904978752136,2.569350302219391
OFFICIAL-MEMIT,Z15,rephrase,114,0.015694433823227882,0.02362832799553871,-0.00793389417231083
OFFICIAL-MEMIT,Z15,rephrase,115,0.28433939814567566,0.10776939243078232,0.17657000571489334
OFFICIAL-MEMIT,Z15,rephrase,116,0.017488207668066025,0.0005607224884442985,0.016927485179621726
OFFICIAL-MEMIT,Z15,rephrase,117,0.004653813783079386,0.001474127871915698,0.0031796859111636877
OFFICIAL-MEMIT,Z15,rephrase,118,2.416013240814209,0.8415085077285767,1.5745047330856323
OFFICIAL-MEMIT,Z15,rephrase,119,3.907787561416626,1.1779210567474365,2.7298665046691895
OFFICIAL-MEMIT,Z15,rephrase,120,0.16704989969730377,0.08988416194915771,0.07716573774814606
OFFICIAL-MEMIT,Z15,rephrase,121,1.3133814334869385,1.4290785789489746,-0.11569714546203613
OFFICIAL-MEMIT,Z15,rephrase,122,7.535610198974609,3.716350555419922,3.8192596435546875
OFFICIAL-MEMIT,Z15,rephrase,123,5.364333152770996,2.912006378173828,2.452326774597168
OFFICIAL-MEMIT,Z15,rephrase,124,0.010849062353372574,0.0016142207896336913,0.009234841563738883
OFFICIAL-MEMIT,Z15,rephrase,125,0.024113470688462257,0.0017253764672204852,0.022388094221241772
OFFICIAL-MEMIT,Z15,rephrase,126,1.0634489059448242,0.8041261434555054,0.25932276248931885
OFFICIAL-MEMIT,Z15,rephrase,127,0.4622097611427307,0.26035168766975403,0.20185807347297668
OFFICIAL-MEMIT,Z15,rephrase,128,0.006869390141218901,0.0011337526375427842,0.0057356375036761165
OFFICIAL-MEMIT,Z15,rephrase,129,0.020854486152529716,0.001520549994893372,0.019333936157636344
OFFICIAL-MEMIT,Z15,rephrase,130,0.01928531751036644,0.0027852572966367006,0.01650006021372974
OFFICIAL-MEMIT,Z15,rephrase,131,0.0029343189671635628,0.0017753568245097995,0.0011589621426537633
OFFICIAL-MEMIT,Z15,rephrase,132,4.54139518737793,3.262664318084717,1.278730869293213
OFFICIAL-MEMIT,Z15,rephrase,133,2.4786856174468994,2.5591161251068115,-0.08043050765991211
OFFICIAL-MEMIT,Z15,rephrase,134,0.01686704158782959,0.018075739964842796,-0.0012086983770132065
OFFICIAL-MEMIT,Z15,rephrase,135,0.004610859323292971,0.0057954611256718636,-0.001184601802378893
OFFICIAL-MEMIT,Z15,rephrase,136,0.10006659477949142,0.0097454022616148,0.09032119251787663
OFFICIAL-MEMIT,Z15,rephrase,137,0.004025333561003208,0.001148398732766509,0.002876934828236699
OFFICIAL-MEMIT,Z15,rephrase,138,2.4086198806762695,0.031503234058618546,2.377116646617651
OFFICIAL-MEMIT,Z15,rephrase,139,0.01928520016372204,0.058084286749362946,-0.03879908658564091
OFFICIAL-MEMIT,Z15,rephrase,140,0.007895687595009804,0.09350982308387756,-0.08561413548886776
OFFICIAL-MEMIT,Z15,rephrase,141,0.04846911132335663,3.7327494621276855,-3.684280350804329
OFFICIAL-MEMIT,Z15,rephrase,142,0.29575231671333313,0.17019310593605042,0.12555921077728271
OFFICIAL-MEMIT,Z15,rephrase,143,1.825298547744751,2.2736451625823975,-0.4483466148376465
OFFICIAL-MEMIT,Z15,rephrase,144,5.891926288604736,5.927643775939941,-0.03571748733520508
OFFICIAL-MEMIT,Z15,rephrase,145,0.825606107711792,0.3070647716522217,0.5185413360595703
OFFICIAL-MEMIT,Z15,rephrase,146,0.12474662065505981,0.09943488240242004,0.02531173825263977
OFFICIAL-MEMIT,Z15,rephrase,147,7.7032012939453125,7.560447692871094,0.14275360107421875
OFFICIAL-MEMIT,Z15,rephrase,148,0.08281079679727554,0.3020458221435547,-0.21923502534627914
OFFICIAL-MEMIT,Z15,rephrase,149,0.8737985491752625,0.2419329732656479,0.6318655759096146
OFFICIAL-MEMIT,Z15,rephrase,150,1.8852344751358032,5.007525444030762,-3.1222909688949585
OFFICIAL-MEMIT,Z15,rephrase,151,0.05906881019473076,0.012538296170532703,0.046530514024198055
OFFICIAL-MEMIT,Z15,rephrase,152,0.14412684738636017,0.00559644540771842,0.13853040197864175
OFFICIAL-MEMIT,Z15,rephrase,153,0.03350329399108887,0.003078129142522812,0.030425164848566055
OFFICIAL-MEMIT,Z15,rephrase,154,2.9614646434783936,3.0025856494903564,-0.04112100601196289
OFFICIAL-MEMIT,Z15,rephrase,155,4.315096378326416,4.366053581237793,-0.05095720291137695
OFFICIAL-MEMIT,Z15,rephrase,156,4.058243751525879,2.289912223815918,1.768331527709961
OFFICIAL-MEMIT,Z15,rephrase,157,1.3301897048950195,1.5661708116531372,-0.23598110675811768
OFFICIAL-MEMIT,Z15,rephrase,158,1.5349013805389404,1.179535150527954,0.35536623001098633
OFFICIAL-MEMIT,Z15,rephrase,159,1.1447947025299072,0.9602441787719727,0.18455052375793457
OFFICIAL-MEMIT,Z15,rephrase,160,0.02951548807322979,0.007196812424808741,0.02231867564842105
OFFICIAL-MEMIT,Z15,rephrase,161,0.0029443029779940844,0.00038235029205679893,0.0025619526859372854
OFFICIAL-MEMIT,Z15,rephrase,162,0.013290387578308582,0.001396872103214264,0.011893515475094318
OFFICIAL-MEMIT,Z15,rephrase,163,0.21296995878219604,0.048883210867643356,0.1640867479145527
OFFICIAL-MEMIT,Z15,rephrase,164,0.005687601864337921,0.000566203030757606,0.005121398833580315
OFFICIAL-MEMIT,Z15,rephrase,165,0.03494039922952652,0.014624424278736115,0.020315974950790405
OFFICIAL-MEMIT,Z15,rephrase,166,0.0009054613183252513,0.0006238659843802452,0.00028159533394500613
OFFICIAL-MEMIT,Z15,rephrase,167,5.947876930236816,2.2833423614501953,3.664534568786621
OFFICIAL-MEMIT,Z15,rephrase,168,0.10137954354286194,0.03248357027769089,0.06889597326517105
OFFICIAL-MEMIT,Z15,rephrase,169,0.40691497921943665,0.21107281744480133,0.19584216177463531
OFFICIAL-MEMIT,Z15,rephrase,170,0.00464111752808094,0.00039450492477044463,0.004246612603310496
OFFICIAL-MEMIT,Z15,rephrase,171,0.005219523329287767,0.0004988856380805373,0.00472063769120723
OFFICIAL-MEMIT,Z15,rephrase,172,0.004422051832079887,0.0016095790779218078,0.0028124727541580796
OFFICIAL-MEMIT,Z15,rephrase,173,0.015303806401789188,0.004024384077638388,0.0112794223241508
OFFICIAL-MEMIT,Z15,rephrase,174,2.098419666290283,0.07319504022598267,2.0252246260643005
OFFICIAL-MEMIT,Z15,rephrase,175,2.3882594108581543,0.10171115398406982,2.2865482568740845
OFFICIAL-MEMIT,Z15,rephrase,176,0.005431063007563353,0.00041714549297466874,0.005013917514588684
OFFICIAL-MEMIT,Z15,rephrase,177,1.2996903657913208,0.5638257265090942,0.7358646392822266
OFFICIAL-MEMIT,Z15,rephrase,178,0.8224685192108154,0.018650757148861885,0.8038177620619535
OFFICIAL-MEMIT,Z15,rephrase,179,4.296906471252441,2.5005505084991455,1.796355962753296
OFFICIAL-MEMIT,Z15,rephrase,180,0.02784358337521553,0.010784320533275604,0.017059262841939926
OFFICIAL-MEMIT,Z15,rephrase,181,0.1249718889594078,0.009992929175496101,0.1149789597839117
OFFICIAL-MEMIT,Z15,rephrase,182,0.01973213255405426,0.0007032066932879388,0.01902892586076632
OFFICIAL-MEMIT,Z15,rephrase,183,0.054109033197164536,0.0023246188648045063,0.05178441433236003
OFFICIAL-MEMIT,Z15,rephrase,184,0.01657946966588497,0.2994787096977234,-0.2828992400318384
OFFICIAL-MEMIT,Z15,rephrase,185,0.013468706980347633,0.19951696693897247,-0.18604825995862484
OFFICIAL-MEMIT,Z15,rephrase,186,0.002147155813872814,0.0009494088008068502,0.001197747013065964
OFFICIAL-MEMIT,Z15,rephrase,187,0.005521048791706562,0.0015097183641046286,0.0040113304276019335
OFFICIAL-MEMIT,Z15,rephrase,188,0.13307498395442963,0.819670557975769,-0.6865955740213394
OFFICIAL-MEMIT,Z15,rephrase,189,0.03763244301080704,0.006067902315407991,0.031564540695399046
OFFICIAL-MEMIT,Z15,rephrase,190,0.014577900990843773,0.19464491307735443,-0.18006701208651066
OFFICIAL-MEMIT,Z15,rephrase,191,0.038569167256355286,2.5289466381073,-2.4903774708509445
OFFICIAL-MEMIT,Z15,rephrase,192,5.696107387542725,5.142053604125977,0.554053783416748
OFFICIAL-MEMIT,Z15,rephrase,193,0.23760075867176056,0.10453099012374878,0.13306976854801178
OFFICIAL-MEMIT,Z15,rephrase,194,0.0017592919757589698,0.0006949870148673654,0.0010643049608916044
OFFICIAL-MEMIT,Z15,rephrase,195,0.0010177677031606436,0.0017244244227185845,-0.000706656719557941
OFFICIAL-MEMIT,Z15,rephrase,196,0.002806892851367593,0.0036537572741508484,-0.0008468644227832556
OFFICIAL-MEMIT,Z15,rephrase,197,0.1332533061504364,0.00770501559600234,0.12554829055443406
OFFICIAL-MEMIT,Z15,rephrase,198,5.819836616516113,4.7902607917785645,1.0295758247375488
OFFICIAL-MEMIT,Z15,rephrase,199,2.849010467529297,1.0388761758804321,1.8101342916488647
OFFICIAL-MEMIT,Z20,rephrase,0,0.01772703230381012,0.04411722719669342,-0.0263901948928833
OFFICIAL-MEMIT,Z20,rephrase,1,8.384902954101562,7.92615270614624,0.45875024795532227
OFFICIAL-MEMIT,Z20,rephrase,2,0.0034181997179985046,0.0014948395546525717,0.001923360163345933
OFFICIAL-MEMIT,Z20,rephrase,3,0.005289013497531414,0.0025994342286139727,0.0026895792689174414
OFFICIAL-MEMIT,Z20,rephrase,4,0.0999189242720604,0.006320368964225054,0.09359855530783534
OFFICIAL-MEMIT,Z20,rephrase,5,3.7233386039733887,2.235945463180542,1.4873931407928467
OFFICIAL-MEMIT,Z20,rephrase,6,6.858127593994141,6.855064392089844,0.003063201904296875
OFFICIAL-MEMIT,Z20,rephrase,7,0.03334154188632965,0.01748211495578289,0.01585942693054676
OFFICIAL-MEMIT,Z20,rephrase,8,0.008692285045981407,0.003365925280377269,0.005326359765604138
OFFICIAL-MEMIT,Z20,rephrase,9,0.0037978205364197493,0.0018364008283242583,0.001961419708095491
OFFICIAL-MEMIT,Z20,rephrase,10,0.3500707745552063,0.2877824902534485,0.06228828430175781
OFFICIAL-MEMIT,Z20,rephrase,11,2.945737838745117,2.6099345684051514,0.3358032703399658
OFFICIAL-MEMIT,Z20,rephrase,12,3.543285369873047,1.751753330230713,1.791532039642334
OFFICIAL-MEMIT,Z20,rephrase,13,0.01540476456284523,0.011099145747721195,0.004305618815124035
OFFICIAL-MEMIT,Z20,rephrase,14,0.41515952348709106,0.09870947152376175,0.3164500519633293
OFFICIAL-MEMIT,Z20,rephrase,15,0.013583844527602196,0.017860066145658493,-0.004276221618056297
OFFICIAL-MEMIT,Z20,rephrase,16,0.1646205335855484,0.3393910527229309,-0.1747705191373825
OFFICIAL-MEMIT,Z20,rephrase,17,0.38908132910728455,0.2705150842666626,0.11856624484062195
OFFICIAL-MEMIT,Z20,rephrase,18,6.023597717285156,1.6659742593765259,4.35762345790863
OFFICIAL-MEMIT,Z20,rephrase,19,0.01768569089472294,0.00024005869636312127,0.017445632198359817
OFFICIAL-MEMIT,Z20,rephrase,20,0.1558978110551834,0.09478391706943512,0.06111389398574829
OFFICIAL-MEMIT,Z20,rephrase,21,0.18089911341667175,0.18313348293304443,-0.0022343695163726807
OFFICIAL-MEMIT,Z20,rephrase,22,0.26452216506004333,0.13965877890586853,0.1248633861541748
OFFICIAL-MEMIT,Z20,rephrase,23,1.9272279739379883,0.7026311755180359,1.2245967984199524
OFFICIAL-MEMIT,Z20,rephrase,24,0.19773603975772858,0.05107983201742172,0.14665620774030685
OFFICIAL-MEMIT,Z20,rephrase,25,7.311789512634277,9.059706687927246,-1.7479171752929688
OFFICIAL-MEMIT,Z20,rephrase,26,1.6921844482421875,0.12746098637580872,1.5647234618663788
OFFICIAL-MEMIT,Z20,rephrase,27,4.271655082702637,1.7885979413986206,2.483057141304016
OFFICIAL-MEMIT,Z20,rephrase,28,0.013946577906608582,0.000920825288631022,0.01302575261797756
OFFICIAL-MEMIT,Z20,rephrase,29,0.17813804745674133,0.1076696366071701,0.07046841084957123
OFFICIAL-MEMIT,Z20,rephrase,30,0.014654967933893204,0.07572915405035019,-0.061074186116456985
OFFICIAL-MEMIT,Z20,rephrase,31,0.11304382234811783,0.025817060843110085,0.08722676150500774
OFFICIAL-MEMIT,Z20,rephrase,32,3.883981943130493,0.46161022782325745,3.4223717153072357
OFFICIAL-MEMIT,Z20,rephrase,33,0.02811553329229355,0.010536635294556618,0.01757889799773693
OFFICIAL-MEMIT,Z20,rephrase,34,1.4608176946640015,0.008797812275588512,1.452019882388413
OFFICIAL-MEMIT,Z20,rephrase,35,0.28600072860717773,0.005467461422085762,0.280533267185092
OFFICIAL-MEMIT,Z20,rephrase,36,0.28358566761016846,0.027811121195554733,0.2557745464146137
OFFICIAL-MEMIT,Z20,rephrase,37,1.2892029285430908,1.2743370532989502,0.014865875244140625
OFFICIAL-MEMIT,Z20,rephrase,38,0.864250898361206,0.018901588395237923,0.8453493099659681
OFFICIAL-MEMIT,Z20,rephrase,39,0.16044609248638153,0.007103071082383394,0.15334302140399814
OFFICIAL-MEMIT,Z20,rephrase,40,0.30110201239585876,0.6696872711181641,-0.3685852587223053
OFFICIAL-MEMIT,Z20,rephrase,41,3.5926477909088135,2.98593807220459,0.6067097187042236
OFFICIAL-MEMIT,Z20,rephrase,42,11.295503616333008,11.384647369384766,-0.08914375305175781
OFFICIAL-MEMIT,Z20,rephrase,43,0.006053802091628313,0.0063836234621703625,-0.0003298213705420494
OFFICIAL-MEMIT,Z20,rephrase,44,0.026232052594423294,0.000998594332486391,0.025233458261936903
OFFICIAL-MEMIT,Z20,rephrase,45,0.08771532773971558,0.18011628091335297,-0.09240095317363739
OFFICIAL-MEMIT,Z20,rephrase,46,4.55727481842041,3.492824077606201,1.064450740814209
OFFICIAL-MEMIT,Z20,rephrase,47,3.2880163192749023,2.799480438232422,0.48853588104248047
OFFICIAL-MEMIT,Z20,rephrase,48,0.006629260256886482,0.00038354191929101944,0.006245718337595463
OFFICIAL-MEMIT,Z20,rephrase,49,0.0038740597665309906,0.0005530973430722952,0.0033209624234586954
OFFICIAL-MEMIT,Z20,rephrase,50,0.022468987852334976,0.005643624812364578,0.016825363039970398
OFFICIAL-MEMIT,Z20,rephrase,51,1.2347943782806396,0.00974445790052414,1.2250499203801155
OFFICIAL-MEMIT,Z20,rephrase,52,1.8676583766937256,2.1739137172698975,-0.3062553405761719
OFFICIAL-MEMIT,Z20,rephrase,53,5.491349220275879,5.072281837463379,0.4190673828125
OFFICIAL-MEMIT,Z20,rephrase,54,1.9841896295547485,1.30375075340271,0.6804388761520386
OFFICIAL-MEMIT,Z20,rephrase,55,10.272809982299805,10.511841773986816,-0.23903179168701172
OFFICIAL-MEMIT,Z20,rephrase,56,0.026955701410770416,0.005831016693264246,0.02112468471750617
OFFICIAL-MEMIT,Z20,rephrase,57,0.0275528896600008,0.006594917271286249,0.020957972388714552
OFFICIAL-MEMIT,Z20,rephrase,58,0.15565043687820435,0.14307531714439392,0.012575119733810425
OFFICIAL-MEMIT,Z20,rephrase,59,0.021865254268050194,0.00923658162355423,0.012628672644495964
OFFICIAL-MEMIT,Z20,rephrase,60,0.013220744207501411,0.010918987914919853,0.0023017562925815582
OFFICIAL-MEMIT,Z20,rephrase,61,0.01813368871808052,0.002806179691106081,0.01532750902697444
OFFICIAL-MEMIT,Z20,rephrase,62,0.033588942140340805,0.015041268430650234,0.01854767370969057
OFFICIAL-MEMIT,Z20,rephrase,63,0.08792343735694885,0.0013853248674422503,0.0865381124895066
OFFICIAL-MEMIT,Z20,rephrase,64,0.006168849300593138,0.000686767278239131,0.005482082022354007
OFFICIAL-MEMIT,Z20,rephrase,65,0.011040196754038334,0.0012990139657631516,0.009741182788275182
OFFICIAL-MEMIT,Z20,rephrase,66,0.021221010014414787,0.0033822020050138235,0.017838808009400964
OFFICIAL-MEMIT,Z20,rephrase,67,0.014263817109167576,0.0032891719602048397,0.010974645148962736
OFFICIAL-MEMIT,Z20,rephrase,68,4.294065952301025,5.499929428100586,-1.2058634757995605
OFFICIAL-MEMIT,Z20,rephrase,69,1.344239592552185,1.9089350700378418,-0.5646954774856567
OFFICIAL-MEMIT,Z20,rephrase,70,0.11774690449237823,0.023389043286442757,0.09435786120593548
OFFICIAL-MEMIT,Z20,rephrase,71,0.5865648984909058,0.358993262052536,0.22757163643836975
OFFICIAL-MEMIT,Z20,rephrase,72,9.902486801147461,11.927595138549805,-2.0251083374023438
OFFICIAL-MEMIT,Z20,rephrase,73,11.32551383972168,13.546902656555176,-2.221388816833496
OFFICIAL-MEMIT,Z20,rephrase,74,0.36798223853111267,0.19990122318267822,0.16808101534843445
OFFICIAL-MEMIT,Z20,rephrase,75,0.009915501810610294,0.00032455421751365066,0.009590947593096644
OFFICIAL-MEMIT,Z20,rephrase,76,0.048142317682504654,0.015153877437114716,0.03298844024538994
OFFICIAL-MEMIT,Z20,rephrase,77,0.7439352869987488,0.4964982867240906,0.2474370002746582
OFFICIAL-MEMIT,Z20,rephrase,78,0.008801239542663097,0.0035345007199794054,0.005266738822683692
OFFICIAL-MEMIT,Z20,rephrase,79,0.00348353898152709,0.0013249675976112485,0.0021585713839158416
OFFICIAL-MEMIT,Z20,rephrase,80,0.0042151655070483685,0.0013318725395947695,0.002883292967453599
OFFICIAL-MEMIT,Z20,rephrase,81,0.0024284415412694216,0.0030166853684931993,-0.0005882438272237778
OFFICIAL-MEMIT,Z20,rephrase,82,1.9300400018692017,0.2293156236410141,1.7007243782281876
OFFICIAL-MEMIT,Z20,rephrase,83,0.22343237698078156,0.2364916205406189,-0.013059243559837341
OFFICIAL-MEMIT,Z20,rephrase,84,0.28050410747528076,0.02628837153315544,0.2542157359421253
OFFICIAL-MEMIT,Z20,rephrase,85,0.09838616102933884,0.012969544157385826,0.08541661687195301
OFFICIAL-MEMIT,Z20,rephrase,86,0.0040710438042879105,0.000302745756926015,0.0037682980473618954
OFFICIAL-MEMIT,Z20,rephrase,87,0.004976149648427963,0.0005466635921038687,0.0044294860563240945
OFFICIAL-MEMIT,Z20,rephrase,88,0.26028212904930115,0.009055143222212791,0.25122698582708836
OFFICIAL-MEMIT,Z20,rephrase,89,0.00860577542334795,0.002810815814882517,0.005794959608465433
OFFICIAL-MEMIT,Z20,rephrase,90,0.024486131966114044,0.016209598630666733,0.008276533335447311
OFFICIAL-MEMIT,Z20,rephrase,91,3.027902126312256,1.4130750894546509,1.614827036857605
OFFICIAL-MEMIT,Z20,rephrase,92,0.25867828726768494,0.009343704208731651,0.24933458305895329
OFFICIAL-MEMIT,Z20,rephrase,93,3.8142528533935547,1.315140962600708,2.4991118907928467
OFFICIAL-MEMIT,Z20,rephrase,94,3.6291799545288086,1.733158826828003,1.8960211277008057
OFFICIAL-MEMIT,Z20,rephrase,95,0.11407580971717834,2.0051774978637695,-1.8911016881465912
OFFICIAL-MEMIT,Z20,rephrase,96,0.08904284238815308,0.27242642641067505,-0.18338358402252197
OFFICIAL-MEMIT,Z20,rephrase,97,0.08489984273910522,0.13186216354370117,-0.04696232080459595
OFFICIAL-MEMIT,Z20,rephrase,98,0.30442363023757935,0.21610599756240845,0.0883176326751709
OFFICIAL-MEMIT,Z20,rephrase,99,0.0033203016500920057,0.0003103728231508285,0.0030099288269411772
OFFICIAL-MEMIT,Z20,rephrase,100,6.152393341064453,5.207359313964844,0.9450340270996094
OFFICIAL-MEMIT,Z20,rephrase,101,0.054083846509456635,0.11986073106527328,-0.06577688455581665
OFFICIAL-MEMIT,Z20,rephrase,102,0.006060319021344185,0.0006358985556289554,0.0054244204657152295
OFFICIAL-MEMIT,Z20,rephrase,103,0.002049133414402604,0.0013653251808136702,0.0006838082335889339
OFFICIAL-MEMIT,Z20,rephrase,104,0.007025775499641895,0.0038319032173603773,0.003193872282281518
OFFICIAL-MEMIT,Z20,rephrase,105,1.2134946584701538,0.16351807117462158,1.0499765872955322
OFFICIAL-MEMIT,Z20,rephrase,106,6.478550434112549,6.370023250579834,0.10852718353271484
OFFICIAL-MEMIT,Z20,rephrase,107,2.6279873847961426,2.2084808349609375,0.4195065498352051
OFFICIAL-MEMIT,Z20,rephrase,108,5.595926761627197,5.429661273956299,0.16626548767089844
OFFICIAL-MEMIT,Z20,rephrase,109,0.4828476309776306,0.03627508133649826,0.44657254964113235
OFFICIAL-MEMIT,Z20,rephrase,110,0.04595266282558441,0.11481323093175888,-0.06886056810617447
OFFICIAL-MEMIT,Z20,rephrase,111,0.38015982508659363,0.3540291488170624,0.02613067626953125
OFFICIAL-MEMIT,Z20,rephrase,112,0.01771988905966282,0.014594701118767262,0.0031251879408955574
OFFICIAL-MEMIT,Z20,rephrase,113,0.6893979907035828,0.2986904978752136,0.39070749282836914
OFFICIAL-MEMIT,Z20,rephrase,114,0.008242636919021606,0.02362832799553871,-0.015385691076517105
