arm,batch,after_sha256,before_sha256,compute_ks,compute_ks_seconds,history_append,layer,weight_sha256,selected_layer_changed
C45678,6,5fe9de6e6e8fd98da60f518691a6a85476ce4dd4b813eb28a7953d24b9da2f37,ff4651ca2b72cefab4df71743f27b728b8865cd126e3474091bb5eb4083d5a05,1,3.7726661562919617,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C45678,6,fb35e265c25b939ab15d1376e785d0ed011d82467d4c6b6021c8d0ddbb70753b,6f8491e0ef8387249b30a8aabb5c3e478049e39c42e6aa4299f06373040d2c61,1,3.7769547291100025,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
C45678,7,05806d5375c3d0fca34f243d7886819369e9bdd216263dc1ec282b6d3eb05de7,c9356c214bd02a9c4e389416ab6d33861097173466b03f59163a7f59641f3d1d,1,3.751953909173608,1,4,62dbb89ee8ef238274c9287ea9d135cc9f80410c9d2bbfdbea52225d24ea0149,True
C45678,7,82a8092add72387a50e4b49293cf478030fc976f18129c92897eaa51da2015ce,e7f86ce1dbe251b2918a8e1923614a8c00b39a500a4918af459eda950a512545,1,3.751044956035912,1,5,50071e6f0bcb0ddfc5103c2cf162fd577be2784ea90ce3c36809a7c4740d6175,True
C45678,7,3961bb3e12b25c1f147def24a6d64214ddba27233f37515aa600af5eb1fecafd,cb1510eaf98a6c7b484123a02024ae84b49c0d66a1474168c7a3979941266881,1,3.764670385979116,1,6,84d57c62db3903d6381aaa57cb84b7b25b771c42e63d7bd3a6f962ca1476bbc5,False
C45678,7,1e44ea6aa0881f2196883de7c4ed9e94f476c12c7630ad3c620c491c9b17e3e7,5fe9de6e6e8fd98da60f518691a6a85476ce4dd4b813eb28a7953d24b9da2f37,1,3.751818702556193,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C45678,7,8af392c05459d377a92dcbc286cf09380c762719ea07ef36d0f26560cb7cb9f2,fb35e265c25b939ab15d1376e785d0ed011d82467d4c6b6021c8d0ddbb70753b,1,3.7526376796886325,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
C45678,8,5f516e2e4afa1d449e9bb060bfe52747254e75d2e8cccc9c81e0dc50a2978d13,05806d5375c3d0fca34f243d7886819369e9bdd216263dc1ec282b6d3eb05de7,1,3.8247567983344197,1,4,4fd3dcca5bc94d372934877c0d8d5d1fbd21047b46d848a6ce974e7bfc24968a,True
C45678,8,6ef161e1f2a5a7a365997978c9e90aeed69c5559f55ddef21e291a43e1bc6193,82a8092add72387a50e4b49293cf478030fc976f18129c92897eaa51da2015ce,1,3.832177648320794,1,5,50071e6f0bcb0ddfc5103c2cf162fd577be2784ea90ce3c36809a7c4740d6175,False
C45678,8,e3dcb656bc4126260dbc601c24c758cd68d034ee84644c846c2fb0645da96be8,3961bb3e12b25c1f147def24a6d64214ddba27233f37515aa600af5eb1fecafd,1,3.8297940772026777,1,6,84d57c62db3903d6381aaa57cb84b7b25b771c42e63d7bd3a6f962ca1476bbc5,False
C45678,8,ad9c70b58e1607c85f987f160f0bfc9ab5c3b87193b16b3e424a87a4d42f7fcf,1e44ea6aa0881f2196883de7c4ed9e94f476c12c7630ad3c620c491c9b17e3e7,1,3.8180685583502054,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C45678,8,fa0fd839df95e0d90854abcad5fd6c06e84d5ff430970abdfc68bfad2017e798,8af392c05459d377a92dcbc286cf09380c762719ea07ef36d0f26560cb7cb9f2,1,3.82178218010813,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
C45678,9,2cc2d3aa6064722c9eca53038a8a3a34f42ac273dc1f0634bfa3b41e37db5ec1,5f516e2e4afa1d449e9bb060bfe52747254e75d2e8cccc9c81e0dc50a2978d13,1,3.4568256298080087,1,4,7644d37676aabd578d756fb498d183d29b8637e191a76ce4a62167a01e5d4532,True
C45678,9,5937e0281b62540365a40d5d26b0b2e0b0d86d27977d3d9f56c2a47dcd068165,6ef161e1f2a5a7a365997978c9e90aeed69c5559f55ddef21e291a43e1bc6193,1,3.4572916058823466,1,5,50071e6f0bcb0ddfc5103c2cf162fd577be2784ea90ce3c36809a7c4740d6175,False
C45678,9,e507d3713d175fd062e2e574662b30642e2e9abcfd3b793337bae5604400bc1a,e3dcb656bc4126260dbc601c24c758cd68d034ee84644c846c2fb0645da96be8,1,3.4590452509000897,1,6,84d57c62db3903d6381aaa57cb84b7b25b771c42e63d7bd3a6f962ca1476bbc5,False
C45678,9,6a22f4a90af6759dc286fb59c17aaa3505ac2980e78f4b5e3b49c1bbbfdb6ab4,ad9c70b58e1607c85f987f160f0bfc9ab5c3b87193b16b3e424a87a4d42f7fcf,1,3.4573559490963817,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C45678,9,35dbe82213e174f62fb182c0190c82816855c9b99e446bde39d1af915e6ff467,fa0fd839df95e0d90854abcad5fd6c06e84d5ff430970abdfc68bfad2017e798,1,3.457725348882377,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
C45678,10,f38200b937fcae3d15d5fa760210f31fe65f48a1613f6ba4a1caac56bf7ec0bd,2cc2d3aa6064722c9eca53038a8a3a34f42ac273dc1f0634bfa3b41e37db5ec1,1,3.745531371794641,1,4,9b10767254b4f328b376899be268d03a9115669962f06a4bd3183bce54d7f7ad,True
C45678,10,c2864f6ce16d4a3948a4a1c8ef443478f25542e3c484ba583713120d858e121c,5937e0281b62540365a40d5d26b0b2e0b0d86d27977d3d9f56c2a47dcd068165,1,3.74315139465034,1,5,8f82da289d4c366506cd3709419012c8ea1a2932bf643cb11f86d321857c1b07,True
C45678,10,f8d401bbe4c9f4824ad8143346a76ea9dccb65b4d99803830602fd21db745afd,e507d3713d175fd062e2e574662b30642e2e9abcfd3b793337bae5604400bc1a,1,3.7476851362735033,1,6,84d57c62db3903d6381aaa57cb84b7b25b771c42e63d7bd3a6f962ca1476bbc5,False
C45678,10,4bf5ae347fc08c0527c6af96010c5505914272cf0c897a3054e9e1b74d236443,6a22f4a90af6759dc286fb59c17aaa3505ac2980e78f4b5e3b49c1bbbfdb6ab4,1,3.746238226071,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C45678,10,71fbf0c30e6c89d287caebd0710d41ae9622f793dce6a8c64b2e088172999fcd,35dbe82213e174f62fb182c0190c82816855c9b99e446bde39d1af915e6ff467,1,3.743848561309278,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
