arm,view,batch,population,metric,n,count,percent,strict_count,strict_percent,token_correct,token_count,ties,new_nll_mean,new_nll_p00,new_nll_p50,new_nll_p95,new_nll_p99,new_nll_p100,true_nll_mean,true_nll_p00,true_nll_p50,true_nll_p95,true_nll_p99,true_nll_p100,desired_margin_mean,desired_margin_p00,desired_margin_p50,desired_margin_p95,desired_margin_p99,desired_margin_p100,two_P_n,two_P_strict
G48,W10_COHORT,2,ALL,NS,1000,814,81.4,178,17.8,188,1010,0,9.53265448278558,3.158996332786046e-05,9.439008235931396,15.493755960464478,17.14460289001465,20.494600296020508,5.17392024967511,0.000854961050208658,4.665338516235352,12.107983398437497,15.734500484466553,21.22588539123535,4.35873423311047,-20.48442924072515,4.596693277359009,12.144234812259672,14.983863909622304,17.568189907819033,,
G48,W10_COHORT,3,ALL,NS,1000,807,80.7,146,14.6,176,1030,0,9.10400784669316,0.0013616346986964345,9.097445011138916,15.38864469528198,18.396343746185302,25.705615997314453,5.458964709045482,0.0010894560255110264,4.962712526321411,11.954334449768066,15.008184146881097,18.12150764465332,3.645043137647677,-16.63484343723394,3.5892882347106934,11.105116808414458,13.528429343723692,17.328030586242676,,
G48,W10_COHORT,4,ALL,NS,1000,766,76.6,167,16.7,167,1000,0,9.020320738202427,0.0002450642641633749,9.044330596923828,15.739696121215818,19.857982673645015,26.727346420288086,5.763752682059072,0.004846136085689068,5.483327388763428,12.629469347000121,15.7336243724823,20.16564178466797,3.2565680561433545,-20.165396720403805,3.0901712849736214,11.724059196934103,15.976286573410032,18.002992630004883,,
G48,W10_COHORT,5,ALL,NS,1000,801,80.1,213,21.3,213,1000,0,9.083439745379145,0.0021633333526551723,8.973357200622559,15.239948415756224,17.914010944366453,20.42612648010254,5.092271252061939,0.0016563518438488245,4.508347272872925,12.331000614166255,15.570859432220459,17.874526977539062,3.991168493317207,-14.381658154074103,4.080390959978104,11.572000461816785,13.998113701194525,17.619624376296997,,
G48,W10_COHORT,6,ALL,NS,1000,779,77.9,136,13.6,156,1020,0,9.56770678570494,0.011580388993024826,9.631568908691406,15.100110149383545,16.853692989349366,18.778379440307617,5.761931555035989,0.007525073830038309,5.4070775508880615,12.660144710540767,14.442437009811401,17.103670120239258,3.8057752306689507,-14.14890106394887,3.6709132194519043,11.581409388035535,14.688730440698562,16.83408841304481,,
G48,W10_COHORT,7,ALL,NS,1000,841,84.1,233,23.3,243,1010,0,9.260007245451211,0.007464967668056488,9.04075002670288,15.731880521774286,18.378104915618895,23.490968704223633,4.814010757547803,0.004673391580581665,4.140867233276367,11.889459466934204,14.946497049331665,18.433250427246094,4.445996487903408,-14.196710981428623,4.324226126074791,11.927627112343908,15.719494829922914,20.488699316978455,,
G48,W10_COHORT,8,ALL,NS,1000,826,82.6,209,20.9,209,1000,0,9.171518795169074,0.0013078240444883704,9.084182262420654,15.578491306304928,17.909658069610597,20.871801376342773,5.087456710258499,0.008288036100566387,4.447808027267456,11.774316883087153,14.383870277404785,17.210887908935547,4.084062084910577,-14.38165624672547,3.8654727935791016,11.678666383028025,14.984539376497269,17.77239689230919,,
G48,W10_COHORT,9,ALL,NS,1000,814,81.4,206,20.6,216,1010,0,8.962977718718758,0.00022551853908225894,9.164574146270752,15.139686584472654,17.629187927246093,21.029462814331055,5.092957290477119,0.004932615906000137,4.553302764892578,11.978780746459957,15.140089511871336,19.554941177368164,3.870020428241638,-19.553145710146055,4.118914604187012,11.65539302136749,15.409189537763593,18.94659674912691,,
G48,W10_COHORT,10,ALL,NS,1000,813,81.3,185,18.5,185,1000,0,9.385503565173597,0.028902675956487656,9.408390522003174,15.840016746520995,18.200244235992432,19.691843032836914,5.164867312028771,0.00386527250520885,4.562625169754028,12.25401525497436,14.5575497341156,19.4586124420166,4.220636253144825,-12.98126944899559,4.2920756340026855,12.002399230003348,14.888027876019475,18.851570576429367,,
C4,ENTRY,1,CURRENT100,RS,100,5,5.0,0,0.0,0,101,0,11.743398172855377,2.6649434566497803,11.794809341430664,17.85722961425781,20.54955348968506,21.15650177001953,4.899285252303816,0.0032719431910663843,4.411774158477783,12.17257852554321,14.300750102996831,15.272205352783203,-6.844112920551561,-19.781265690922737,-6.767649173736572,-0.6172097682952927,3.8515192222595243,4.406447410583496,,
C4,AT_WRITE,1,CURRENT100,RS,100,100,100.0,100,100.0,101,101,0,0.0014505088787700516,6.8662193370983e-05,0.0008624052279628813,0.004103520512580871,0.006732942759990713,0.010831019841134548,15.203706488609313,4.724857807159424,15.342006206512451,21.524964427948,25.840298042297373,27.617387771606445,15.202255979730545,4.72220047051087,15.34120729303686,21.524486787123898,25.838240918931852,27.617319109413074,,
C4,ENTRY,1,CURRENT100,PS,200,20,10.0,0,0.0,0,202,0,10.184146780967712,2.29310941696167,10.16865348815918,15.584749317169189,18.057230358123775,18.510713577270508,5.011512103741989,0.015909049659967422,4.745984792709351,11.626846599578851,13.519330320358273,18.12643814086914,-5.172634677225724,-18.461957179009914,-5.06204891204834,2.190676355361932,6.111190600395202,8.01390027999878,100,0
C4,AT_WRITE,1,CURRENT100,PS,200,194,97.0,125,62.5,127,202,0,1.6400640051125084,0.0004923323867842555,0.3955034166574478,6.829371380805961,9.776966915130611,10.714134216308594,10.153915958404541,0.8843942880630493,10.02016544342041,17.06114339828491,19.595753707885738,21.306928634643555,8.513851953292033,-5.414586901664734,8.348864717409015,16.832523868849965,19.594074323917734,21.037090569734573,100,44
C4,ENTRY,1,CURRENT100,NS,1000,886,88.6,171,17.1,200,1030,0,11.702866309762001,1.4505696296691895,11.753228187561035,17.844212245941154,20.694358615875245,23.890642166137695,5.548876543793653,0.0006337541271932423,5.327509164810181,12.224353837966918,15.0020481300354,19.437641143798828,6.1539897659683485,-7.564944267272949,6.283679723739624,14.603695090115068,17.407033039331434,19.776073440909386,,
C4,AT_WRITE,1,CURRENT100,NS,1000,865,86.5,160,16.0,190,1030,0,11.133724765693536,0.002092316746711731,11.104583740234375,17.2749960899353,20.17293081283569,23.542463302612305,5.526177989302028,0.0007858763565309346,5.322661638259888,12.1157244682312,14.517468338012694,18.67910385131836,5.607546776391508,-12.937066122889519,5.614887028932571,13.982353086210786,16.518053651452064,19.899939574301243,,
C4,ENTRY,2,CURRENT100,RS,100,11,11.0,0,0.0,2,102,0,10.965584667921066,1.1150139570236206,10.927775382995605,16.995656871795653,20.07482517242432,20.642995834350586,4.46991860230919,0.005240275990217924,4.096575498580933,10.98032808303833,12.770781593322758,13.515713691711426,-6.495666065611877,-16.340905904769897,-6.807186603546143,1.4905673027038564,2.8143024921417257,3.1762895584106445,,
C4,AT_WRITE,2,CURRENT100,RS,100,100,100.0,100,100.0,102,102,0,0.006550880679860711,0.00011276562872808427,0.0006678853824269027,0.007113244524225592,0.1215853514522326,0.3540442883968353,14.796576995849609,4.060751438140869,14.31551742553711,22.034510231018064,23.610924034118657,24.408180236816406,14.790026115169749,3.706707149744034,14.315068469950347,22.034263653784727,23.609711258596512,24.40745463478379,,
C4,ENTRY,2,CURRENT100,PS,200,28,14.0,1,0.5,5,204,0,10.14515511214733,0.8896776437759399,10.0947847366333,15.43471655845642,17.579542331695553,18.917821884155273,4.811316930409521,0.0058114612475037575,4.220985412597656,11.809185695648189,14.323035831451406,17.353605270385742,-5.333838181737811,-16.213018647395074,-5.140179991722107,2.16500821113586,4.850699132680892,5.460019111633301,100,0
C4,AT_WRITE,2,CURRENT100,PS,200,183,91.5,132,66.0,136,204,0,1.790091061926796,0.0008715168805792928,0.25531837344169617,7.820165467262263,10.703405265808103,13.968002319335938,9.72195050932467,0.2071107178926468,9.89570951461792,16.820895099639888,18.89801830291747,20.001052856445312,7.931859447397874,-10.578042447566986,8.21423364058137,16.47492891314905,18.895386847823385,20.000098207441624,100,54
C4,ENTRY,2,CURRENT100,NS,1000,881,88.1,186,18.6,196,1010,0,11.04870445394516,0.674769401550293,10.940295696258545,16.927821350097656,18.644108085632325,22.007766723632812,4.9906412647319955,0.0010901705827564,4.560280084609985,11.886250114440914,14.846976976394652,17.886899948120117,6.058063189213164,-11.158666610717773,6.518204092979431,13.679417268279938,17.041792438426054,18.420170418918133,,
C4,AT_WRITE,2,CURRENT100,NS,1000,869,86.9,191,19.1,201,1010,0,10.661985225580633,0.10957358032464981,10.532875061035156,16.55977449417114,18.260329017639158,21.35472869873047,4.938805981725687,0.0012251974549144506,4.480934143066406,11.86575045585632,15.176575107574461,19.523468017578125,5.723179243854945,-11.036842286586761,6.111349582672119,12.981111913919449,16.447216928601264,18.305434208363295,,
C4,ENTRY,3,CURRENT100,RS,100,8,8.0,1,1.0,3,102,0,10.305409260392189,0.02320200204849243,10.10120677947998,16.289362144470214,18.41352834701539,19.905067443847656,4.550780292500276,0.0009667966514825821,4.470883131027222,10.359640550613403,11.651932172775295,16.776657104492188,-5.754628967891913,-16.601850032806396,-5.569367676973343,0.8171049594879127,3.6168447369337478,11.268639504909515,,
C4,AT_WRITE,3,CURRENT100,RS,100,100,100.0,100,100.0,102,102,0,0.0016508737414551433,2.3007127310847864e-05,0.0006519814196508378,0.006242760340683157,0.009560675388202195,0.033706627786159515,14.839247713088989,5.766578674316406,14.974984169006348,21.39257287979126,24.42192161560059,24.962051391601562,14.837596839347533,5.758667729794979,14.974262147617992,21.392513616824907,24.42161653180083,24.96191597901634,,
C4,ENTRY,3,CURRENT100,PS,200,24,12.0,2,1.0,6,204,0,10.073886891305447,0.515693724155426,10.112915992736816,15.254580402374266,18.37220796585083,18.7915096282959,4.934483698960394,0.004763208329677582,4.510379076004028,10.430179071426387,11.877069978713985,13.793558120727539,-5.139403192345053,-15.145433589816093,-4.914260387420654,1.12593586444854,3.221485179662697,6.743192672729492,100,0
C4,AT_WRITE,3,CURRENT100,PS,200,190,95.0,126,63.0,130,204,0,1.671447601339678,0.00013684290752280504,0.528417706489563,6.69509618282318,9.359334239959708,10.803008079528809,10.139908123277127,0.05577855557203293,10.039403438568115,18.02086896896362,20.891732292175288,21.95586395263672,8.46846052193745,-5.970521874725819,8.417124941479415,18.009575475868765,20.891059653777624,21.91646871715784,100,45
C4,ENTRY,3,CURRENT100,NS,1000,880,88.0,164,16.4,194,1030,0,10.532356438457965,0.8988519310951233,10.545504570007324,16.78390951156616,20.452598438262932,24.935413360595703,5.2189405240246565,0.0008925982983782887,4.7713775634765625,11.607541704177855,14.506246786117554,19.412527084350586,5.3134159144333095,-7.956724166870117,5.274303317070007,12.412557055288925,14.188955149650571,19.373995225294493,,
C4,AT_WRITE,3,CURRENT100,NS,1000,861,86.1,171,17.1,201,1030,0,10.005471333563328,0.5539530515670776,9.981317520141602,16.253708934783933,19.46930521011352,24.261606216430664,5.173036858623266,0.0009806115413084626,4.73225212097168,11.570193004608152,14.41599419593811,19.146657943725586,4.8324344749400625,-9.25070333480835,4.751250326633453,12.066425973176955,13.527641184790989,18.96556387061719,,
C4,ENTRY,4,CURRENT100,RS,100,13,13.0,1,1.0,2,101,0,9.855315418243409,2.2744197845458984,10.08629560470581,16.403242874145505,18.349705009460465,21.359453201293945,4.755172038590535,0.011434614658355713,4.010544419288635,11.40878458023071,14.203686466217045,15.044699668884277,-5.100143379652873,-16.843302562832832,-5.048891484737396,3.1505808353424065,4.325958852767964,8.121262550354004,,
C4,AT_WRITE,4,CURRENT100,RS,100,100,100.0,100,100.0,101,101,0,0.0013220222789095714,8.928377064876258e-05,0.0007687234319746494,0.004883272526785731,0.009172180257737646,0.010783258825540543,15.166733617782592,5.320904731750488,15.276818752288818,22.34269981384277,26.3418427848816,28.06131935119629,15.165411595503683,5.310121472924948,15.275623502326198,22.342449631338237,26.341292164674098,28.06094319742988,,
C4,ENTRY,4,CURRENT100,PS,200,32,16.0,1,0.5,3,202,0,9.074945721626282,0.7815401554107666,8.871500015258789,14.904849529266354,17.467039508819575,18.97614860534668,4.565787726294948,0.0023606547620147467,4.135059118270874,11.3653043270111,12.806930255889883,16.714466094970703,-4.509157995331334,-18.738731250166893,-4.28979566693306,3.0214817047119134,5.195579161643952,8.751771926879883,100,0
C4,AT_WRITE,4,CURRENT100,PS,200,196,98.0,150,75.0,152,202,0,1.320231317259968,0.00014828535495325923,0.11126188561320305,7.1516387939453105,10.967513399124146,11.923820495605469,10.765101370811463,1.1050677299499512,10.402281284332275,17.305985832214354,24.33630628585815,25.702646255493164,9.444870053551494,-9.179571628570557,9.008668169379234,17.25239100540057,24.137025217574546,25.6988915449474,100,59
C4,ENTRY,4,CURRENT100,NS,1000,843,84.3,200,20.0,200,1000,0,10.115054806002881,0.004036375787109137,10.045472145080566,16.62901611328125,20.868642807006832,22.46758460998535,5.355355873651919,0.0019462230848148465,4.968271732330322,12.161071014404294,14.548205652236936,18.104076385498047,4.759698932350963,-9.443110466003418,4.333589553833008,13.192094859667113,16.686324571371077,20.827828753739595,,
C4,AT_WRITE,4,CURRENT100,NS,1000,811,81.1,188,18.8,188,1000,0,9.71600754449633,0.001998928841203451,9.678689956665039,16.262613105773926,20.54682334899902,26.635025024414062,5.49454720687028,0.002300951164215803,5.056464672088623,12.423574256896968,15.28430652618408,18.118967056274414,4.221460337626049,-14.027406454086304,3.9824960231781006,12.283037341968155,16.461648124605418,20.49547240510583,,
C4,ENTRY,5,CURRENT100,RS,100,8,8.0,2,2.0,3,101,0,10.091987255811691,0.28440308570861816,9.953293323516846,15.989979124069214,17.679244003295906,19.212047576904297,4.498116959808394,0.011453471146523952,4.113632559776306,10.211845874786377,12.94209601402283,13.711027145385742,-5.593870296003297,-16.793687343597412,-5.4930431842803955,0.34986819624900634,5.898949468135839,6.925494909286499,,
C4,AT_WRITE,5,CURRENT100,RS,100,100,100.0,100,100.0,101,101,0,0.0014804163601365872,6.246371776796877e-05,0.0009017691772896796,0.003393565770238638,0.0118661777116359,0.02577628381550312,15.032467918395996,8.475171089172363,15.073835372924805,21.035210037231444,23.749658298492434,24.075923919677734,15.03098750203586,8.473348967381753,15.073225279396866,21.03472540226212,23.74839889068273,24.075285281054676,,
C4,ENTRY,5,CURRENT100,PS,200,28,14.0,2,1.0,4,202,0,9.33164884775877,0.9188118577003479,9.175367832183838,14.749519824981688,16.046762008666988,16.72409439086914,4.593644490409642,0.019075283780694008,3.963504195213318,11.084711170196533,14.40924603462219,15.087390899658203,-4.738004357349127,-15.02388471364975,-5.0352089405059814,1.4825663089752135,4.649753918647764,5.59669303894043,100,1
C4,AT_WRITE,5,CURRENT100,PS,200,193,96.5,125,62.5,127,202,0,1.663769121098303,0.0001515035255579278,0.49562908709049225,7.151304912567137,8.62582192420959,9.075210571289062,9.715006547868251,0.9602039456367493,9.79620361328125,16.317923641204832,18.426333961486808,19.836856842041016,8.05123742676995,-6.43320631980896,8.022066801786423,15.780968407168983,18.421175571812775,19.836651584715582,100,46
C4,ENTRY,5,CURRENT100,NS,1000,866,86.6,251,25.1,251,1000,0,10.025283066809177,0.1367037296295166,9.889228343963623,16.06605815887451,18.766465396881095,21.66663360595703,4.8086724422879055,0.0007637205999344587,4.0960400104522705,11.768317317962644,15.597747831344604,18.282649993896484,5.216610624521272,-8.722646474838257,5.267423510551453,12.297810125630344,15.142137844897805,19.498677730560303,,
C4,AT_WRITE,5,CURRENT100,NS,1000,859,85.9,239,23.9,239,1000,0,9.600272670432926,0.03231622651219368,9.373302936553955,15.916757440567016,18.443184967041013,20.924781799316406,4.844892238036846,0.0008897398365661502,4.160866737365723,11.78559718132019,15.544155197143555,18.328392028808594,4.7553804323960795,-9.786375027149916,4.7813040018081665,11.758019083738326,14.856067585712296,18.880943179130554,,
C4,ENTRY,6,CURRENT100,RS,100,12,12.0,0,0.0,4,104,0,10.391547628641128,1.2244062423706055,10.44648551940918,16.303949737548827,18.748809528350836,19.868717193603516,5.051644328460097,0.03681836277246475,4.741328001022339,11.622717332839965,14.413415899276734,14.522557258605957,-5.339903300181032,-18.973997950553894,-5.178685426712036,2.5142822742462148,5.409184073209769,6.665415644645691,,
C4,AT_WRITE,6,CURRENT100,RS,100,100,100.0,100,100.0,104,104,0,0.0012055480008712038,7.64102369430475e-05,0.0007219687686301768,0.003521194076165556,0.005495146508328641,0.010219627059996128,15.301602005958557,6.579148769378662,15.302772521972656,21.807988834381103,22.55655736923219,25.083890914916992,15.300396457957685,6.575349998893216,15.30226490044879,21.807361383234092,22.556256157246548,25.08351738276542,,
C4,ENTRY,6,CURRENT100,PS,200,29,14.5,0,0.0,7,208,0,9.827299037575722,1.6631180047988892,9.773265361785889,14.659610843658443,17.942530288696286,20.69275665283203,5.638660833630711,0.03246268257498741,5.302875518798828,11.331842565536498,13.193052206039427,13.467178344726562,-4.188638203945011,-16.25085163116455,-4.094770312309265,2.938748288154601,5.353065265417098,7.221353530883789,100,0
C4,AT_WRITE,6,CURRENT100,PS,200,192,96.0,119,59.5,126,208,0,1.720648601421708,0.0004400238685775548,0.3735155314207077,6.477903246879577,10.624098443984982,10.99726390838623,10.740860386490821,0.9365826845169067,10.693273544311523,16.66511840820312,20.116193389892572,21.70450210571289,9.020211785069113,-4.068118095397949,8.853575218468904,16.596972467133302,19.911096893727656,21.69879020471126,100,42
C4,ENTRY,6,CURRENT100,NS,1000,821,82.1,159,15.9,179,1020,0,10.187906829893588,0.04290592670440674,10.23887014389038,15.800866174697875,17.69560245513916,21.523303985595703,5.583667805384379,0.0058784219436347485,5.3210837841033936,12.315580224990844,14.369401273727417,17.028305053710938,4.60423902450921,-9.496420711278915,4.41764497756958,12.19739011004567,15.591463391333816,17.53154704719782,,
C4,AT_WRITE,6,CURRENT100,NS,1000,806,80.6,157,15.7,177,1020,0,9.864113703390583,0.0265139602124691,9.977380752563477,15.605315780639648,17.38507593154907,21.16376495361328,5.624346353916917,0.006288858596235514,5.2241199016571045,12.344614219665523,14.259819841384884,16.870397567749023,4.2397673494736665,-11.891729950904846,4.045337438583374,11.870611006766557,15.28595109924674,17.158138287253678,,
C4,ENTRY,7,CURRENT100,RS,100,9,9.0,0,0.0,1,101,0,9.739105561971664,1.287172794342041,9.66597032546997,16.570706462860105,17.667139549255374,17.94155502319336,3.86960774007719,0.0015172171406447887,3.2232965230941772,9.991793394088745,15.663454122543337,15.987960815429688,-5.869497821894474,-17.662850458640605,-5.480085760354996,0.9201779067516315,4.428569915294653,5.496283531188965,,
C4,AT_WRITE,7,CURRENT100,RS,100,100,100.0,100,100.0,101,101,0,0.002189280205857358,9.298280929215252e-06,0.0007938568596728146,0.005713395611383019,0.010217615226284,0.07396145164966583,14.661147606372833,3.633535623550415,14.513710975646973,21.508581924438477,24.280170078277603,27.06760597229004,14.658958326166976,3.559574171900749,14.511781113978941,21.508256667466775,24.279650599260947,27.066876081808005,,
C4,ENTRY,7,CURRENT100,PS,200,25,12.5,3,1.5,5,202,0,9.081126464009285,0.6224274635314941,9.142801761627197,15.282394599914545,18.37565120697021,21.54459571838379,3.9797823529224843,0.009773144498467445,3.5934603214263916,9.891727542877197,10.632940397262571,12.838441848754883,-5.1013441110868,-21.483399502933025,-4.999952077865601,1.5421687602996785,2.378985414505,3.261507034301758,100,0
C4,AT_WRITE,7,CURRENT100,PS,200,196,98.0,148,74.0,150,202,0,1.4884222766352468,0.00017009719158522785,0.22146965563297272,6.644442081451415,9.737348947525021,13.580890655517578,10.026368891000748,2.14825177192688,9.647100925445557,16.568568325042722,19.986891918182366,21.10277557373047,8.5379466143655,-5.976731300354004,8.10407018661499,16.532863076537613,19.97417479457828,20.96663400530815,100,59
C4,ENTRY,7,CURRENT100,NS,1000,868,86.8,249,24.9,259,1010,0,9.73503491333127,0.4353111684322357,9.581391334533691,15.859657907485962,18.44753192901611,20.38100814819336,4.590699726451188,0.004712902475148439,3.9842182397842407,11.731873655319214,14.542823333740232,19.88193702697754,5.144335186880082,-12.441120147705078,4.944286346435547,12.603997153043743,16.871690081655977,20.35418857075274,,
C4,AT_WRITE,7,CURRENT100,NS,1000,847,84.7,236,23.6,246,1010,0,9.376095464203507,0.030201487243175507,9.136773586273193,15.758358669281005,18.164815349578856,21.664335250854492,4.700654954864178,0.004918974358588457,4.116403579711914,11.806304121017453,14.676148128509519,19.75167465209961,4.675440509339329,-10.182377815246582,4.616800785064697,12.275359666347502,16.1842223739624,19.809403359889984,,
C4,ENTRY,8,CURRENT100,RS,100,14,14.0,1,1.0,3,102,0,9.578987184166909,0.9237213730812073,9.345283031463623,15.062677621841429,16.53901975631714,16.602766036987305,4.7849132508784535,0.037825413048267365,4.536613702774048,9.786522150039671,13.770491447448736,14.85302448272705,-4.794073933288455,-15.960203766822815,-5.195677757263184,1.9594642549753178,4.08182744264603,4.690469741821289,,
C4,AT_WRITE,8,CURRENT100,RS,100,100,100.0,100,100.0,102,102,0,0.0012572311196163354,1.6331539882230572e-05,0.0007565735140815377,0.00454483947250992,0.0066183055844157975,0.007374446373432875,15.341180353164672,7.035480499267578,15.101131439208984,22.93106250762939,24.079119930267336,24.5885066986084,15.339923122045057,7.034457968082279,15.10018084323383,22.929271465188503,24.078742744570775,24.588062742579496,,
C4,ENTRY,8,CURRENT100,PS,200,26,13.0,1,0.5,5,204,0,9.007772911190987,1.8638116121292114,8.755346298217773,15.444453573226925,16.7180606842041,17.168750762939453,4.582002713838592,0.010302457958459854,4.077157974243164,10.446691131591797,12.458362236022936,16.252681732177734,-4.425770197352395,-13.994483232498169,-4.157329678535461,2.4742042541503872,4.874928590059279,6.340760707855225,100,0
C4,AT_WRITE,8,CURRENT100,PS,200,192,96.0,132,66.0,136,204,0,1.5535443991841749,0.0003293210465926677,0.26974721252918243,6.572716021537778,11.108088779449451,16.052133560180664,10.274781406074762,0.24573317170143127,10.083527088165283,16.255787944793695,19.26173912048338,23.37639617919922,8.721237006890588,-7.4464283883571625,8.857653634622693,15.952322490513323,19.259242134166396,23.375977961259196,100,47
C4,ENTRY,8,CURRENT100,NS,1000,864,86.4,215,21.5,215,1000,0,9.735223398655654,0.024926096200942993,9.587269306182861,15.920595836639404,17.701107921600336,21.97788429260254,4.997105484231375,0.0069506047293543816,4.2959229946136475,11.73749074935913,14.080312709808348,18.39897918701172,4.7381179144242775,-11.213491529226303,4.519338106736541,12.314696645736694,14.943257760275156,17.265368923544884,,
C4,AT_WRITE,8,CURRENT100,NS,1000,831,83.1,205,20.5,205,1000,0,9.335008946045535,0.002245882526040077,9.232583045959473,15.710044717788696,17.658601894378663,21.899423599243164,5.128262851106935,0.005142081528902054,4.413287401199341,11.989205121994019,14.535095148086546,21.981657028198242,4.206746094938601,-21.975025636609644,4.142738856375217,11.840130006149408,15.082744008004664,17.019573226571083,,
C4,ENTRY,9,CURRENT100,RS,100,14,14.0,1,1.0,1,100,0,9.678078688234091,0.17408739030361176,9.481584548950195,14.994284629821776,16.75275922775269,17.68738555908203,4.174066413103719,0.00042655906872823834,3.274420976638794,10.961591911315915,13.17614503860477,19.394561767578125,-5.504012275130371,-17.298999398946762,-5.98500394821167,2.562179589271545,5.0129818391800045,7.345279693603516,,
C4,AT_WRITE,9,CURRENT100,RS,100,100,100.0,100,100.0,100,100,0,0.006298915941697487,2.9205850296420977e-05,0.0008201809250749648,0.009404981974512337,0.07294987663626842,0.40494751930236816,14.741307349205018,7.630760192871094,13.964698314666748,22.18092641830444,24.975093994140625,25.15713882446289,14.735008433263319,7.627969823777676,13.963712860751912,22.17987145548686,24.97430326513422,25.156504474638496,,
C4,ENTRY,9,CURRENT100,PS,200,22,11.0,3,1.5,3,200,0,9.527050498872995,0.0899098813533783,9.806517601013184,14.735524463653563,15.774623889923092,16.284439086914062,4.458895812425762,0.03068634495139122,3.7702977657318115,10.074864482879633,12.245209436416621,13.211827278137207,-5.068154686447233,-15.221079796552658,-5.094621956348419,2.815165281295775,4.013429266512391,6.356412887573242,100,0
C4,AT_WRITE,9,CURRENT100,PS,200,199,99.5,145,72.5,145,200,0,1.30311705602624,0.0001776060671545565,0.09432005882263184,6.6982961893081665,8.87856307983398,9.85421085357666,10.775294392257928,0.1098804771900177,10.399483680725098,18.910927009582515,21.317604064941403,22.040851593017578,9.472177336231688,-2.264369934797287,8.782162427902222,18.88502751048654,21.317424226729777,22.040247622760944,100,53
C4,ENTRY,9,CURRENT100,NS,1000,855,85.5,239,23.9,249,1010,0,9.675634290084243,0.09246213734149933,9.696404933929443,15.640322303771972,18.50373462677002,24.23542594909668,4.932835400896613,0.005698269698768854,4.409409284591675,11.952719497680661,15.73735257148742,26.69823455810547,4.742798889187631,-11.180623531341553,4.890778347849846,12.311733926832677,15.678491480052465,19.096079275012016,,
C4,AT_WRITE,9,CURRENT100,NS,1000,819,81.9,209,20.9,219,1010,0,9.03959910984442,0.0006006343755871058,9.167019367218018,15.196455574035642,18.025564594268797,19.67759132385254,5.059920211222023,0.005795816890895367,4.549629211425781,12.16113510131836,15.065283222198484,17.299184799194336,3.979678898622398,-17.207636255421676,4.060710608959198,11.491358760930598,15.646878768131133,18.797598645091057,,
C4,ENTRY,10,CURRENT100,RS,100,13,13.0,2,2.0,3,101,0,9.5828352612257,0.49362313747406006,9.208551406860352,16.912203216552733,19.00958902359009,19.70870590209961,4.4682180700544265,0.00555459875613451,3.3527625799179077,11.44684772491455,12.911909217834495,17.085952758789062,-5.1146171911712734,-16.894870358519256,-4.885492786765099,1.330217790603636,5.955615901350986,8.018358170986176,,
C4,AT_WRITE,10,CURRENT100,RS,100,99,99.0,99,99.0,100,101,0,0.029236667358381964,3.158996332786046e-05,0.0009597105672582984,0.005848074820823964,0.035735260844244776,2.769351005554199,14.64550666719675,0.2773074209690094,14.538335800170898,21.064584541320798,22.57605030059815,23.70755386352539,14.61626999983837,-2.49204358458519,14.537782449271617,21.064122541675168,22.57539473915357,23.706225443514995,,
C4,ENTRY,10,CURRENT100,PS,200,33,16.5,0,0.0,2,202,0,8.953342181444167,1.6568340063095093,8.923559188842773,14.425895595550532,16.965617847442623,17.554433822631836,4.68365059005795,0.0021225321106612682,3.980674147605896,10.405269336700437,13.032891073226924,13.573962211608887,-4.269691591386217,-17.552311290521175,-4.501086235046387,2.2883989810943577,4.390227289199818,7.8124871253967285,100,0
C4,AT_WRITE,10,CURRENT100,PS,200,193,96.5,127,63.5,129,202,0,1.4160214457285474,0.00028224775451235473,0.18529468029737473,5.787502431869503,8.342263889312726,10.841096878051758,10.03361964225769,1.0426932573318481,9.919220924377441,16.39661560058594,19.155392303466797,19.606571197509766,8.617598196529142,-3.4527015686035156,8.782976742833853,16.27548854277702,19.154877240456116,19.606030372029636,100,47
C4,ENTRY,10,CURRENT100,NS,1000,840,84.0,203,20.3,203,1000,0,9.602100976191462,0.1095660999417305,9.551771640777588,15.793426704406738,18.717451725006104,20.245174407958984,5.107903460863047,0.0038729910738766193,4.623354911804199,12.217115688323974,14.344150476455686,19.545631408691406,4.494197515328414,-13.404672682285309,4.5668625831604,12.089630867168303,15.004626922309399,17.901534244418144,,
C4,AT_WRITE,10,CURRENT100,NS,1000,814,81.4,197,19.7,197,1000,0,9.252711153797806,0.0812249705195427,9.23789119720459,15.74538059234619,18.36252300262451,19.873918533325195,5.183560204678215,0.003744021989405155,4.615633010864258,12.25535898208618,14.428643617630003,19.657756805419922,4.0691509491195905,-13.220336362719536,4.17158916592598,11.865176509693264,14.790330442413685,18.393026411533356,,
C4,W10_ALL1000,0,ALL,RS,1000,998,99.8,993,99.3,1008,1015,0,0.023362028763840498,9.536697689327411e-06,0.0008423951512668282,0.007118079159408799,0.08952954158186882,5.305334091186523,14.860568618923425,0.2773074209690094,14.736943244934082,21.894830894470214,24.4517463684082,28.07815170288086,14.837206590159585,-2.49204358458519,14.733777645393275,21.888732422139583,24.451086264643816,28.077738489664625,,
