arm,batch,layer,targets,zero_adam,cap_stop,loss_stop,Adam,loss_evaluations,clamp_hits,loss_mean,loss_p00,loss_p50,loss_p95,loss_p99,loss_p100,nll_mean,nll_p00,nll_p50,nll_p95,nll_p99,nll_p100,kl_mean,kl_p00,kl_p50,kl_p95,kl_p99,kl_p100,decay_mean,decay_p00,decay_p50,decay_p95,decay_p99,decay_p100,delta_norm_mean,delta_norm_p00,delta_norm_p50,delta_norm_p95,delta_norm_p99,delta_norm_p100,radius_mean,radius_p00,radius_p50,radius_p95,radius_p99,radius_p100,loss_component_residual_mean,loss_component_residual_p00,loss_component_residual_p50,loss_component_residual_p95,loss_component_residual_p99,loss_component_residual_p100
C45678,6,4,100,0,100,0,2400,2500,2400,0.13221292190253733,0.0915331095457077,0.13080497086048126,0.16013787686824799,0.17610655426979074,0.19204005599021912,0.0012733632473100442,0.00017007299175020307,0.0007441747584380209,0.0033809059765189885,0.006109421206638306,0.02335800975561142,0.010340300337411464,0.0009060724405571818,0.005787576083093882,0.03408414497971535,0.06232735492289074,0.07721520215272903,0.12059925861656666,0.08830436319112778,0.12192493304610252,0.14145456925034522,0.1467838278412819,0.14849941432476044,2.367284567622897,1.8939466349942116,2.306825499510815,2.838382970823894,3.147956594354725,3.185007211615009,2.367284560203552,1.8939467668533325,2.3068253993988037,2.8383830189704895,3.1479565405845644,3.185007095336914,-2.987508196383715e-10,-7.799826562404633e-09,-2.6193447411060333e-10,6.525078788399696e-09,6.757327355444434e-09,7.275957614183426e-09
C45678,6,5,700,648,49,651,1240,1940,1183,0.014962077884909896,0.0003244718536734581,0.007140637142583728,0.07779918164014814,0.10157385028898715,0.26387476921081543,0.00843311220072792,6.272066821111366e-05,0.005321305710822344,0.025020879227668047,0.04028389837592839,0.04978760704398155,0.0011111636292688283,0.0,0.0,0.0030759618035517615,0.014830088801681995,0.17075419425964355,0.005417802057095937,0.0,0.0,0.07182134799659252,0.08072477959096432,0.09412191063165665,0.27641503519845434,0.0,0.0,3.560089652003474,4.389676772542608,5.100285267371502,3.3802461160932267,2.516907215118408,3.344020962715149,4.097143840789795,4.745139083862302,6.126879692077637,-2.1827872842550277e-12,-1.885928213596344e-08,0.0,0.0,2.561428118497133e-09,3.550667315721512e-09
C45678,6,6,800,798,2,798,48,848,48,0.008847146821526621,4.811864346265793e-05,0.005576902534812689,0.025536094699054924,0.04167213719338175,0.07798817753791809,0.008654077576602503,4.811864346265793e-05,0.005489350762218237,0.02536646518856287,0.04103462696075439,0.04836398363113403,6.377749377861619e-06,0.0,0.0,0.0,0.0,0.0025613910984247923,0.0001866914890706539,0.0,0.0,0.0,0.0,0.07467726618051529,0.00941560118571539,0.0,0.0,0.0,0.0,3.7662741483084967,4.010627243816852,2.960141658782959,3.9215755462646484,4.869409108161926,6.121931715011596,7.416236877441406,6.475602276623249e-12,0.0,0.0,0.0,0.0,3.550667315721512e-09
C45678,6,7,800,800,0,800,0,800,0,0.009036527740145175,4.811864346265793e-05,0.005817487137392163,0.02811793712899085,0.04187362145632505,0.0483633428812027,0.009036527740145175,4.811864346265793e-05,0.005817487137392163,0.02811793712899085,0.04187362145632505,0.0483633428812027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553322255313397,3.622605800628662,4.480184555053711,5.375161552429199,6.515781140327453,8.422466278076172,0.0,0.0,0.0,0.0,0.0,0.0
C45678,6,8,900,900,0,900,0,900,0,0.009224656876831432,4.811864346265793e-05,0.0059502937365323305,0.02931390283629298,0.04187415614724159,0.04836251959204674,0.009224656876831432,4.811864346265793e-05,0.0059502937365323305,0.02931390283629298,0.04187415614724159,0.04836251959204674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.728811526563432,3.685525894165039,4.651151180267334,5.555532932281494,6.306000843048093,8.180011749267578,0.0,0.0,0.0,0.0,0.0,0.0
C45678,7,4,100,0,100,0,2400,2500,2400,0.13317309983074666,0.09904599189758301,0.13068674504756927,0.15923780947923658,0.2638536489009858,0.2785772383213043,0.0012055736374168191,0.00017138505063485354,0.0007915339665487409,0.003737580939196048,0.0072991712205112,0.007593469228595495,0.011756283078575507,0.0006487744394689798,0.005640884395688772,0.03187810443341731,0.14573147997260094,0.1481524109840393,0.1202112427353859,0.09280533343553543,0.12051781266927719,0.14460997730493547,0.149963059425354,0.15198493003845215,2.38114927774818,1.8505122841732422,2.333681937323616,2.949334390461809,3.0139610612031196,3.0305377284329715,2.3811492776870726,1.8505122661590576,2.3336819410324097,2.9493343353271486,3.0139611458778384,3.0305376052856445,3.7936843000352383e-10,-8.381903171539307e-09,6.693881005048752e-10,6.072514224797487e-09,6.987247616052629e-09,7.2177499532699585e-09
C45678,7,5,700,660,40,660,960,1660,939,0.011615754691572095,0.00022473737772088498,0.004018767038360238,0.07738905549049373,0.10714022167026996,0.11918839812278748,0.00651561627124985,6.158916221465915e-05,0.0032939629163593054,0.024713052436709397,0.040742449760436984,0.04959329217672348,0.0003825254952867648,0.0,0.0,0.0023700321326032186,0.009354125587269653,0.0215374156832695,0.004717612926449095,0.0,0.0,0.07297783829271794,0.09694896504282949,0.10661905258893967,0.1916163386548765,0.0,0.0,2.7573859648254957,3.7812591297238076,3.993461462817128,3.409449329376221,2.6378962993621826,3.3677384853363037,4.052811479568481,4.229909725189209,4.36646032333374,-1.4136146221842084e-12,-4.190951585769653e-09,0.0,0.0,2.475353539921342e-09,3.958120942115784e-09
C45678,7,6,700,696,4,696,96,796,96,0.007041108377701936,0.0001183266140287742,0.0035834730369970202,0.024727968405932145,0.043089116923511,0.08518971502780914,0.006588038666627004,0.0001183266140287742,0.0035236955154687166,0.02434753738343715,0.0378107164427638,0.04998673126101494,2.6308066278163875e-05,0.0,0.0,0.0,0.0,0.007738290820270777,0.0004267616463559014,0.0,0.0,0.0,0.0,0.08082909882068634,0.02169989000262487,0.0,0.0,0.0,0.0,4.337363452178226,4.024650933742524,2.8662097454071045,3.969987392425537,4.9464980363845825,5.381736669540405,6.087857246398926,-1.5591337744678769e-12,-2.7939677238464355e-09,0.0,0.0,0.0,2.0954757928848267e-09
C45678,7,7,800,799,1,799,24,824,24,0.006923635446328263,0.00011834647739306092,0.003895389148965478,0.0250337325967848,0.03824926376342772,0.06436531245708466,0.006843927132176759,0.00011834647739306092,0.0038834738079458475,0.024888864438980814,0.037772253565490244,0.049996864050626755,2.097230462823063e-06,0.0,0.0,0.0,0.0,0.0016777843702584505,7.761108223348856e-05,0.0,0.0,0.0,0.0,0.06208886578679085,0.005662247064685611,0.0,0.0,0.0,0.0,4.529797651748488,4.578149461150169,3.327442169189453,4.5211341381073,5.495678091049194,5.997885508537292,6.582655906677246,1.4551915228366853e-12,0.0,0.0,0.0,0.0,1.1641532182693481e-09
C45678,7,8,1000,1000,0,1000,0,1000,0,0.007252117957541486,0.0001183266140287742,0.004214845132082701,0.026295005716383456,0.038248573467135415,0.04999648779630661,0.007252117957541486,0.0001183266140287742,0.004214845132082701,0.026295005716383456,0.038248573467135415,0.04999648779630661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.693691435575485,3.5520811080932617,4.676314353942871,5.684737825393676,6.266873998641967,6.860465049743652,0.0,0.0,0.0,0.0,0.0,0.0
C45678,8,4,100,0,100,0,2400,2500,2400,0.13448560759425163,0.09883271902799606,0.13329216092824936,0.15883013010025024,0.18739749491214844,0.36288464069366455,0.000964332505245693,0.00015535292914137244,0.000717082672053948,0.002181972097605466,0.0032527518621646005,0.005863049533218145,0.011669181950273923,0.000709429441485554,0.0060128564946353436,0.036996654421091076,0.04869588717818375,0.27122125029563904,0.1218520936369896,0.09126809984445572,0.12334810569882393,0.14369424134492875,0.14765700027346612,0.15137240290641785,2.3429049172017353,1.85800087937363,2.280132528513816,2.8882326952452337,3.0389975332824335,3.08158064509886,2.3429049229621888,1.8580007553100586,2.280132532119751,2.888232743740082,3.0389974379539493,3.081580638885498,-4.98257577419281e-10,-1.0186340659856796e-08,-5.820766091346741e-10,6.187474355101584e-09,7.452908903360368e-09,7.683411240577698e-09
C45678,8,5,700,648,52,648,1248,1948,1244,0.013888699725461525,0.0002956671523861587,0.004911239957436919,0.08868806660175323,0.11346547149121759,0.1313476264476776,0.006774197792354763,1.450362105970271e-05,0.004103506915271282,0.023447339888662093,0.03448677487671375,0.04894985258579254,0.0007090403366289267,0.0,0.0,0.0030309017514809915,0.021298013050109147,0.04569428414106369,0.00640546159020492,0.0,0.0,0.08186013512313366,0.09580955922603607,0.10448739677667618,0.24343938832938455,0.0,0.0,3.195283543071294,3.5604542651860185,3.831088665461194,3.400592420782362,2.5545504093170166,3.3705928325653076,4.05284743309021,4.672008895874023,5.1478424072265625,6.272914885942425e-12,-4.6566128730773926e-09,0.0,0.0,2.5918416213244185e-09,4.190951585769653e-09
C45678,8,6,800,795,5,795,120,920,120,0.00743194620684335,3.572223795345053e-05,0.004380611935630441,0.024024437554180617,0.038686043322086305,0.089779332280159,0.006942055663275823,3.572223795345053e-05,0.004325136775150895,0.023177516832947723,0.03288706719875335,0.044177886098623276,1.5626852837158366e-05,0.0,0.0,0.0,0.0,0.005281821358948946,0.0004742636810988188,0.0,0.0,0.0,0.0,0.08633103221654892,0.023473982842358763,0.0,0.0,0.0,0.0,4.205098931262193,4.076148928403854,2.7697670459747314,4.028374433517456,4.930424213409424,5.849046564102155,9.065982818603516,9.63154889177531e-12,-2.954038791358471e-09,0.0,0.0,0.0,3.6088749766349792e-09
C45678,8,7,800,800,0,800,0,800,0,0.007197916732384329,3.572223795345053e-05,0.004427598090842366,0.0237353260628879,0.034077346660196746,0.04559127613902092,0.007197916732384329,3.572223795345053e-05,0.004427598090842366,0.0237353260628879,0.034077346660196746,0.04559127613902092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64351874768734,3.2915048599243164,4.588807582855225,5.528790259361266,6.985667433738708,7.823068141937256,0.0,0.0,0.0,0.0,0.0,0.0
C45678,8,8,900,900,0,900,0,900,0,0.007340731533202213,3.572223795345053e-05,0.004653481766581535,0.023735195584595196,0.03782972253859043,0.045591503381729126,0.007340731533202213,3.572223795345053e-05,0.004653481766581535,0.023735195584595196,0.03782972253859043,0.045591503381729126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.778965517150032,3.2451672554016113,4.728418827056885,5.506333374977112,6.657704286575317,7.549053192138672,0.0,0.0,0.0,0.0,0.0,0.0
C45678,9,4,100,0,100,0,2400,2500,2393,0.12915393397212027,0.0851081907749176,0.12636536359786987,0.16428519040346143,0.21795586526393895,0.2252441942691803,0.001005957052038866,0.00011021867248928174,0.0008140259888023138,0.0024840038036927576,0.003508489353116602,0.0035961500834673643,0.01224626699113287,0.00101871183142066,0.006940104532986879,0.037419886142015434,0.10871144458651542,0.10909581184387207,0.11590170964598656,0.07839759439229965,0.1141088530421257,0.13851075395941734,0.15059671849012377,0.15135453641414642,2.456249249737544,1.60331147931591,2.461558311340619,2.9477804765129947,3.1485806529261198,3.5874828627302704,2.4621998250484465,1.8582197427749634,2.4615583419799805,2.947780430316925,3.1485807514190696,3.5874829292297363,2.8296199161559344e-10,-9.778887033462524e-09,5.820766091346741e-10,5.711626727133989e-09,9.43313352763653e-09,9.778887033462524e-09
C45678,9,5,700,633,67,633,1608,2308,1582,0.016413551492525064,0.00017932312039192766,0.00655574188567698,0.08760573379695415,0.10423117846250533,0.11048474162817001,0.008007931792630449,3.3874541259137914e-05,0.0047359406016767025,0.0311960494145751,0.04220222905278206,0.0498724989593029,0.0002943902834418363,0.0,0.0,0.0017599605605937514,0.008313328018411992,0.014266051352024078,0.008111229400549615,0.0,0.0,0.08338712379336356,0.09717451721429823,0.1078377366065979,0.32027302314099865,0.0,0.0,3.3628115691391187,3.746445586700504,4.395551823383513,3.475954301357269,2.6080846786499023,3.4831146001815796,4.148558497428894,4.3870242309570315,4.877355575561523,1.5903164499572344e-11,-3.4924596548080444e-09,0.0,0.0,2.7945498004555697e-09,3.550667315721512e-09
C45678,9,6,700,699,1,699,24,724,24,0.008431429848153909,4.5178981963545084e-05,0.00522125861607492,0.0314488641917705,0.040329111292958235,0.08491799980401993,0.008310505069904528,4.5178981963545084e-05,0.005215544020757079,0.03075893186032769,0.03980348855257034,0.04827680438756943,1.6116035569991383e-05,0.0,0.0,0.0,0.0,0.011281224898993969,0.00010480874351092747,0.0,0.0,0.0,0.0,0.07336612045764923,0.005476447457695249,0.0,0.0,0.0,0.0,3.833513220386674,4.095247448853084,3.1220762729644775,4.051912307739258,4.957036328315735,5.371336622238159,6.614951133728027,-8.315380130495344e-13,-5.820766091346741e-10,0.0,0.0,0.0,0.0
C45678,9,7,800,800,0,800,0,800,0,0.00845528382453267,4.5178981963545084e-05,0.005328897852450609,0.031448821909725616,0.039803131446242326,0.04827670007944107,0.00845528382453267,4.5178981963545084e-05,0.005328897852450609,0.031448821909725616,0.039803131446242326,0.04827670007944107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.619822354316711,3.483583450317383,4.624778509140015,5.3993589878082275,5.8401130151748655,7.387272834777832,0.0,0.0,0.0,0.0,0.0,0.0
C45678,9,8,1000,1000,0,1000,0,1000,0,0.008809742040204583,4.5178981963545084e-05,0.005680793896317482,0.03277324326336384,0.040274497792124726,0.04827650636434555,0.008809742040204583,4.5178981963545084e-05,0.005680793896317482,0.03277324326336384,0.040274497792124726,0.04827650636434555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75007651758194,3.5770089626312256,4.797589302062988,5.471563625335693,6.012405672073363,7.305180072784424,0.0,0.0,0.0,0.0,0.0,0.0
C45678,10,4,100,0,100,0,2400,2500,2400,0.12959784887731074,0.08794531226158142,0.12839407473802567,0.15856924355030058,0.20476371064782156,0.22954586148262024,0.0009058360170456581,0.00017093638598453254,0.0006727374566253275,0.0022018917836248873,0.0032879584981128584,0.003522614948451519,0.010555111279245466,0.0011246629292145371,0.005406699609011412,0.03569711986929177,0.09881019547581676,0.10736861079931259,0.11813690170645713,0.0862174704670906,0.1187531016767025,0.14397558644413946,0.1516737562417984,0.15526071190834045,2.429650372544476,1.8114691982716384,2.3683602015494936,3.010192859902239,3.2584418066803718,3.2620996440923533,2.429650377035141,1.8114691972732544,2.3683602809906006,3.010192859172821,3.2584416818618775,3.2620997428894043,-1.2543750926852225e-10,-9.313225746154785e-09,4.3655745685100555e-10,4.601315595209598e-09,6.756163202226164e-09,7.159542292356491e-09
C45678,10,5,700,616,84,616,2016,2716,1978,0.020028581974079966,0.00027613877318799496,0.007342442870140076,0.09300793819129463,0.1156310486793518,0.21970504522323608,0.008974393907275434,8.274510037153959e-05,0.0047030572313815355,0.03388977199792861,0.045237443596124645,0.04954708740115166,0.0009241591204356935,0.0,0.0,0.005619488540105521,0.011104818535968652,0.11926791071891785,0.010130028926900455,0.0,0.0,0.08491867519915101,0.10043703891336916,0.11550875008106232,0.39635356815922307,0.0,0.0,3.4856952750849843,3.8705784116651936,4.209221030859607,3.392673703602382,2.4348809719085693,3.3382444381713867,4.118156576156616,4.412749557495117,4.821361064910889,1.9468383730522224e-11,-4.0745362639427185e-09,0.0,9.313225746154785e-10,2.9979855753481385e-09,4.452886059880257e-09
C45678,10,6,800,794,6,794,144,944,144,0.009754765297548146,0.0002702996716834605,0.0055689571890980005,0.034250655956566324,0.04749078661203383,0.09542275965213776,0.009219691210782912,0.0002702996716834605,0.0053712655790150166,0.032981046475470066,0.04476391606032848,0.04915625602006912,2.282123590703122e-05,0.0,0.0,0.0,0.0,0.0052855294197797775,0.000512252850458026,0.0,0.0,0.0,0.0,0.09328357130289078,0.0316610357229219,0.0,0.0,0.0,0.0,4.975977843624103,4.04505458176136,2.823096990585327,3.956458568572998,5.105945634841919,5.518950610160827,6.123948097229004,4.0017766878008843e-13,-7.566995918750763e-10,0.0,0.0,0.0,5.820766091346741e-10
C45678,10,7,800,800,0,800,0,800,0,0.00911222748010914,0.0002702996716834605,0.005306529579684138,0.031849759258329814,0.04307377282530069,0.04915506765246391,0.00911222748010914,0.0002702996716834605,0.005306529579684138,0.031849759258329814,0.04307377282530069,0.04915506765246391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56887683480978,3.3668503761291504,4.500942945480347,5.572605943679809,5.99875398159027,7.220616817474365,0.0,0.0,0.0,0.0,0.0,0.0
C45678,10,8,900,900,0,900,0,900,0,0.009179834899065705,0.00027031952049583197,0.0056727861519902945,0.031097266171127555,0.04300982143729925,0.0491541251540184,0.009179834899065705,0.00027031952049583197,0.0056727861519902945,0.031097266171127555,0.04300982143729925,0.0491541251540184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7102459192276,3.4142725467681885,4.640362739562988,5.641341304779052,6.054570651054382,7.167759895324707,0.0,0.0,0.0,0.0,0.0,0.0
