endpoint,panel,metric,quantity,population,denominator,mean,median,p90,p95,p99,min,max
Middle-B060,cohort_B002,NS,true_nll,replay,1000,6.263917537391419,6.030400514602661,11.188103485107423,12.525968360900878,15.860230169296264,0.003647580975666642,19.67009162902832
Middle-B060,cohort_B002,NS,true_nll,paired_delta,1000,0.0025100674268323927,-0.002134924754500389,0.26080501079559326,0.37037613391876145,0.7342549324035644,-1.1905465126037598,1.122267723083496
Middle-B060,cohort_B002,NS,desired_margin,baseline,1000,1.981062457726337,1.9905362129211426,7.613086700439453,9.283042959123849,12.122633433789014,-14.173873212188482,14.982042074203491
Middle-B060,cohort_B002,NS,desired_margin,replay,1000,1.9984282636509743,1.9766883850097656,7.594093102216721,9.38431018516421,11.97963385105133,-14.104260142892599,15.63451373577118
Middle-B060,cohort_B002,NS,desired_margin,paired_delta,1000,0.017365805924637243,0.010595321655273438,0.3189974069595337,0.4436587452888487,0.7014227318763733,-2.073723793029785,1.1963233947753906
Middle-B060,cohort_B003,RS,new_nll,baseline,100,0.14014371135162945,0.0033607884543016553,0.28821912407875133,0.6060837268829342,1.5846356046200023,8.320462075062096e-05,5.9114990234375
Middle-B060,cohort_B003,RS,new_nll,replay,100,0.13924193938364623,0.0033852867782115936,0.257306051254273,0.4920807480812073,1.6003972494602416,8.177422569133341e-05,5.711386680603027
Middle-B060,cohort_B003,RS,new_nll,paired_delta,100,-0.0009017719679832225,-8.722514030523598e-05,0.001974300295114521,0.017832423746585845,0.09535152010619845,-0.2245463728904724,0.4907647371292114
Middle-B060,cohort_B003,RS,true_nll,baseline,100,12.785263752937317,12.361398696899414,18.268180274963377,19.607919406890865,21.746139087677005,1.8137764930725098,22.542381286621094
Middle-B060,cohort_B003,RS,true_nll,replay,100,12.811874494552612,12.333495616912842,18.30873966217041,19.70555553436279,21.7741134262085,1.943192958831787,22.499282836914062
Middle-B060,cohort_B003,RS,true_nll,paired_delta,100,0.02661074161529541,0.01171255111694336,0.2787642478942871,0.3820959568023681,0.6573890113830578,-0.6193571090698242,0.8898677825927734
Middle-B060,cohort_B003,RS,desired_margin,baseline,100,12.645120041585688,12.329373236047104,18.243421280034816,19.603426677780224,21.74398628803611,1.4165745377540588,22.54171882168157
Middle-B060,cohort_B003,RS,desired_margin,replay,100,12.672632555168967,12.313367007067427,18.29980696483981,19.700937883486038,21.77203468320717,1.6250210404396057,22.49867743701907
Middle-B060,cohort_B003,RS,desired_margin,paired_delta,100,0.027512513583278633,0.00923453364521265,0.29577092038234704,0.3828942547261248,0.880099050626159,-0.7107145562767982,0.930780790746212
Middle-B060,cohort_B003,PS,new_nll,baseline,200,1.8237669323862065,0.735546201467514,5.955882787704467,7.359146428108212,10.472144889831542,0.00010752100206445903,13.128569602966309
Middle-B060,cohort_B003,PS,new_nll,replay,200,1.8189756846987075,0.8055349588394165,5.9602238655090325,7.549472212791442,10.413263454437255,0.00011538793478393927,13.239641189575195
Middle-B060,cohort_B003,PS,new_nll,paired_delta,200,-0.004791247687498981,-0.0005272300913929939,0.10267436504364012,0.14234395027160623,0.32763543367385817,-0.7604169845581055,0.5813932418823242
Middle-B060,cohort_B003,PS,true_nll,baseline,200,9.56145909756422,9.216288089752197,14.087790870666504,15.629588460922237,20.34757936477661,0.5594903230667114,21.218015670776367
Middle-B060,cohort_B003,PS,true_nll,replay,200,9.567097075283527,9.340313911437988,14.090128326416016,15.47239542007446,20.51912549972534,0.5785340666770935,21.133115768432617
Middle-B060,cohort_B003,PS,true_nll,paired_delta,200,0.005637977719306946,0.015182971954345703,0.29297399520874023,0.34774639606475827,0.4750333786010738,-1.3652677536010742,0.6224737167358398
Middle-B060,cohort_B003,PS,desired_margin,baseline,200,7.737692165178014,7.782739827875048,13.732212165743112,14.44616682856358,20.282342095954807,-4.929202079772949,21.1915784496814
Middle-B060,cohort_B003,PS,desired_margin,replay,200,7.74812139058482,7.716094382572919,13.692710909992456,14.512686494310397,20.51706272134441,-4.996197700500488,21.101928047835827
Middle-B060,cohort_B003,PS,desired_margin,paired_delta,200,0.010429225406805926,0.012485474348068237,0.3111729476600885,0.3877476705238219,0.5341140968352556,-1.4570540226995945,0.6130914688110352
Middle-B060,cohort_B003,NS,new_nll,baseline,1000,7.948563229028135,7.7161149978637695,13.101176738739014,14.558982610702515,17.166920204162594,0.0021569100208580494,22.39240074157715
Middle-B060,cohort_B003,NS,new_nll,replay,1000,7.9452793816151095,7.700347185134888,13.031206703186035,14.546627712249753,17.155584316253655,0.0021328814327716827,22.12874984741211
Middle-B060,cohort_B003,NS,new_nll,paired_delta,1000,-0.0032838474130257966,-0.00010070600546896458,0.22478389739990243,0.33790960311889634,0.5905970668792724,-1.0067663192749023,2.987490653991699
Middle-B060,cohort_B003,NS,true_nll,baseline,1000,6.226103470403701,5.934691429138184,11.170299243927003,12.971790266036981,15.55145751953125,0.0219415295869112,22.029420852661133
Middle-B060,cohort_B003,NS,true_nll,replay,1000,6.224911679256707,5.891989707946777,10.934494781494141,13.012446784973141,15.590049095153809,0.024852607399225235,21.96342658996582
Middle-B060,cohort_B003,NS,true_nll,paired_delta,1000,-0.001191791146993637,0.0043856799602508545,0.2573873996734619,0.37651824951171875,0.6602342367172239,-1.8125972747802734,1.2949371337890625
Middle-B060,cohort_B003,NS,desired_margin,baseline,1000,1.7224597586244346,1.846003532409668,7.543175983428956,8.836191961169243,11.61314359486103,-14.423226911574602,15.743481159210205
Middle-B060,cohort_B003,NS,desired_margin,replay,1000,1.7203677023584023,1.753795862197876,7.471488529443741,8.856207636743783,11.317199181318282,-14.718350999057293,15.448339462280273
Middle-B060,cohort_B003,NS,desired_margin,paired_delta,1000,-0.0020920562660321595,0.0019142627716064453,0.29747982025146485,0.4407720804214477,0.7176032829284662,-2.141416549682617,2.3688406944274902
Middle-B060,cohort_B004,RS,new_nll,baseline,100,0.3206778591891634,0.003962098038755357,0.21067734509706498,1.2474607884883868,7.130039801597628,9.250213042832911e-05,13.452467918395996
Middle-B060,cohort_B004,RS,new_nll,replay,100,0.31371847277339837,0.0040118570905178785,0.18575837612152124,1.1610020756721482,7.051562695503268,8.439661905867979e-05,13.505111694335938
Middle-B060,cohort_B004,RS,new_nll,paired_delta,100,-0.006959386415765038,-1.898332266137004e-05,0.0007055278867483142,0.0018178776837885356,0.05282276630401621,-0.4461805820465088,0.07054281234741211
Middle-B060,cohort_B004,RS,true_nll,baseline,100,13.002444968223571,12.881795406341553,18.824094009399413,20.150829410552976,25.629434986114507,2.2251505851745605,26.89103126525879
Middle-B060,cohort_B004,RS,true_nll,replay,100,13.030219135284424,13.009073734283447,18.74069881439209,20.278381919860838,25.590001964569097,2.213439702987671,26.913673400878906
Middle-B060,cohort_B004,RS,true_nll,paired_delta,100,0.02777416706085205,0.022942781448364258,0.2894843578338626,0.3599501609802246,0.5513098812103281,-1.4304652214050293,0.727137565612793
Middle-B060,cohort_B004,RS,desired_margin,baseline,100,12.681767109034409,12.639233808964491,18.82349077812978,20.146036989914133,25.628869941948366,-1.6108989715576172,26.89086402860994
Middle-B060,cohort_B004,RS,desired_margin,replay,100,12.716500662511026,12.71843395952601,18.739842535048957,20.27382974009524,25.589472692086716,-2.295098304748535,26.913509382342454
Middle-B060,cohort_B004,RS,desired_margin,paired_delta,100,0.034733553476617086,0.027151413945830427,0.2898276646854359,0.36002948856330474,0.5786624820716688,-0.9842846393585205,0.7456860411912203
Middle-B060,cohort_B004,PS,new_nll,baseline,200,1.6617036760084738,0.3038490563631058,5.226209354400633,7.729532241821288,11.748510808944664,0.0004300146538298577,16.734891891479492
Middle-B060,cohort_B004,PS,new_nll,replay,200,1.6458569041846203,0.3466694951057434,5.200420093536376,7.79722783565521,11.927516183853115,0.000460876093711704,16.55792236328125
Middle-B060,cohort_B004,PS,new_nll,paired_delta,200,-0.015846771823853488,-0.00011551944771781564,0.06953060626983641,0.1469146430492401,0.2755872547626489,-1.5089049339294434,0.5169707536697388
Middle-B060,cohort_B004,PS,true_nll,baseline,200,9.763761697113514,9.892752647399902,14.416567325592041,16.72296257019043,20.731871395111064,0.5536957383155823,25.72938346862793
Middle-B060,cohort_B004,PS,true_nll,replay,200,9.780532259643078,9.954905033111572,14.386381340026855,16.538003921508782,20.981454067230203,0.5657964944839478,25.550201416015625
Middle-B060,cohort_B004,PS,true_nll,paired_delta,200,0.016770562529563902,0.014388561248779297,0.22121901512145994,0.3125329256057739,0.6499468708038325,-0.8361458778381348,2.2048845291137695
Middle-B060,cohort_B004,PS,desired_margin,baseline,200,8.10205802110504,8.137366116046906,13.855711872247047,14.893853929871687,20.719398680796125,-6.186013221740723,25.715954281389713
Middle-B060,cohort_B004,PS,desired_margin,replay,200,8.134675355458457,8.21261303126812,13.85087460130453,15.270910039206498,20.97095842241773,-5.8739800453186035,25.537244227714837
Middle-B060,cohort_B004,PS,desired_margin,paired_delta,200,0.03261733435341739,0.03772139549255371,0.25844075744971634,0.35106222629547074,0.6744597852230056,-0.6602479601278901,2.4056298211216927
Middle-B060,cohort_B004,NS,new_nll,baseline,1000,7.861907652195427,7.781895399093628,12.929173851013186,14.812218618392942,19.505107402801514,0.0006431656656786799,22.16748046875
Middle-B060,cohort_B004,NS,new_nll,replay,1000,7.86279635346419,7.842030763626099,12.86195297241211,14.58703770637512,19.366977882385253,0.0005395148764364421,22.162675857543945
Middle-B060,cohort_B004,NS,new_nll,paired_delta,1000,0.0008887012687628157,-0.00038887374103069305,0.24528634548187256,0.3391290664672851,0.6364817714691161,-1.5518088340759277,1.31234872341156
Middle-B060,cohort_B004,NS,true_nll,baseline,1000,6.489933783737477,6.198224067687988,11.715004348754883,13.285672378540037,16.610367259979245,0.0021495348773896694,20.949893951416016
Middle-B060,cohort_B004,NS,true_nll,replay,1000,6.508193796979729,6.220796585083008,11.79182481765747,13.339446878433225,16.330272712707515,0.0023532812483608723,20.839744567871094
Middle-B060,cohort_B004,NS,true_nll,paired_delta,1000,0.01826001324225217,0.006109118461608887,0.2507511138916017,0.3681852340698237,0.669141535758972,-1.227630615234375,3.31234073638916
Middle-B060,cohort_B004,NS,desired_margin,baseline,1000,1.3719738684579497,1.3314392566680908,7.846602487564088,9.92147387266159,13.841904163360592,-15.769421985372901,16.03484058380127
Middle-B060,cohort_B004,NS,desired_margin,replay,1000,1.3546025564844604,1.3437767028808594,7.706963992118836,9.90145100057125,13.585660285949704,-15.438537068665028,15.932665824890137
Middle-B060,cohort_B004,NS,desired_margin,paired_delta,1000,-0.017371311973489355,-0.006371688796207309,0.2811287760734558,0.39847259521484374,0.6599944877624512,-4.864149570465088,1.1518001556396484
Middle-B060,cohort_B005,RS,new_nll,baseline,100,0.2351576517931244,0.005751191871240735,0.29586321711540237,0.9825340896844861,5.415941438674935,0.00017927470616996288,7.003198146820068
Middle-B060,cohort_B005,RS,new_nll,replay,100,0.2285985704456107,0.005843932973220944,0.22553570121526742,0.9100719302892684,5.776404371261602,0.0001740304142003879,6.861831188201904
Middle-B060,cohort_B005,RS,new_nll,paired_delta,100,-0.006559081347513711,-3.464996552793309e-05,0.0015472387894988101,0.004585946351289748,0.047640210390092586,-0.26345294713974,0.36553192138671875
Middle-B060,cohort_B005,RS,true_nll,baseline,100,12.339172334671021,12.341174125671387,17.711098861694335,20.07432641983032,22.40300241470338,3.440732717514038,24.25376319885254
Middle-B060,cohort_B005,RS,true_nll,replay,100,12.383721039295196,12.323835372924805,17.86540832519531,20.110820484161376,22.374514141082773,3.6442363262176514,24.260385513305664
Middle-B060,cohort_B005,RS,true_nll,paired_delta,100,0.044548704624176025,0.04209566116333008,0.27512664794921876,0.3443155288696289,0.523222675323487,-0.5375947952270508,0.657832145690918
Middle-B060,cohort_B005,RS,desired_margin,baseline,100,12.104014682877896,12.255484686698765,17.70798492884351,20.073947172834597,22.401677728830265,-0.6086025238037109,24.252808192570228
Middle-B060,cohort_B005,RS,desired_margin,replay,100,12.155122468849585,12.229086867766455,17.865214771901083,20.10837914458607,22.37308982365882,-0.9189109802246094,24.25935536052566
Middle-B060,cohort_B005,RS,desired_margin,paired_delta,100,0.05110778597168974,0.035982229514047503,0.29530643732286993,0.3929420301690697,0.535244273091667,-0.537890138104558,0.6593978176824749
Middle-B060,cohort_B005,PS,new_nll,baseline,200,1.7384929337643553,0.7591660022735596,4.828936958312988,6.2743216037750225,8.707597599029537,0.0012179345358163118,9.27386474609375
Middle-B060,cohort_B005,PS,new_nll,replay,200,1.7484215094480897,0.7533387243747711,4.900062990188598,6.454532074928283,8.743377447128296,0.0010306290350854397,9.167003631591797
Middle-B060,cohort_B005,PS,new_nll,paired_delta,200,0.00992857568373438,0.0007705558091402054,0.1206024706363677,0.23493191301822527,0.415735223293304,-0.5037918090820312,0.8938145637512207
Middle-B060,cohort_B005,PS,true_nll,baseline,200,9.035051057338714,8.654953956604004,13.973679065704344,16.210050201416013,20.084924278259273,0.8562352657318115,20.76105308532715
Middle-B060,cohort_B005,PS,true_nll,replay,200,9.02108161240816,8.642816066741943,14.193600177764893,16.11767320632934,20.2668649482727,0.7296212315559387,20.704097747802734
Middle-B060,cohort_B005,PS,true_nll,paired_delta,200,-0.013969444930553436,-0.004256248474121094,0.22706708908081052,0.3067998409271238,0.4744671964645368,-0.7685174942016602,0.6868524551391602
Middle-B060,cohort_B005,PS,desired_margin,baseline,200,7.29655812357436,7.023485733196139,13.103047976642847,14.912228456209393,20.071107246112074,-2.727501630783081,20.714982834411785
Middle-B060,cohort_B005,PS,desired_margin,replay,200,7.272660102960072,7.00775620341301,13.042069239914417,14.878263841290007,20.25402132607996,-2.837810516357422,20.701484521385282
Middle-B060,cohort_B005,PS,desired_margin,paired_delta,200,-0.023898020614287818,-0.013118687667883933,0.26439560651779176,0.36764114825054983,0.6093416690826413,-0.8874171376228333,0.8292799293994904
Middle-B060,cohort_B005,NS,new_nll,baseline,1000,7.939094171423465,7.836148500442505,12.7821626663208,14.028065013885495,17.16333122253418,0.004571462981402874,21.827699661254883
Middle-B060,cohort_B005,NS,new_nll,replay,1000,7.94109171852516,7.8577916622161865,12.769782733917237,14.0504599571228,17.351176528930665,0.004581787157803774,22.203413009643555
Middle-B060,cohort_B005,NS,new_nll,paired_delta,1000,0.0019975471016950904,-0.0007682293653488159,0.260713005065918,0.3436293601989745,0.7163559436798091,-1.0632081031799316,1.4456276893615723
Middle-B060,cohort_B005,NS,true_nll,baseline,1000,6.291265404558275,6.154879331588745,11.45359992980957,12.889796257019041,15.527764663696287,0.001321157906204462,17.61103057861328
Middle-B060,cohort_B005,NS,true_nll,replay,1000,6.305701954192132,6.160461664199829,11.44490785598755,12.89658589363098,15.446742095947265,0.0016505202511325479,17.562925338745117
Middle-B060,cohort_B005,NS,true_nll,paired_delta,1000,0.014436549633857794,0.007557868957519531,0.27343301773071294,0.36828858852386465,0.7349511241912835,-1.8558435440063477,1.6140799522399902
