entry_n,instrumented_batch,category,panel,metric,value,status,detail
5000,51,query,Historical,writer_Ftq_sq_mean,0.008577300089637087,RECORDED,PREFIX_SUBJECT_UNRESOLVED; target_prediction=True; positions not independent requests; raw K overlap and writer Ftq are not actual physical response.
5000,51,query,Historical,writer_Ftq_sq_max,0.037326607428863075,RECORDED,PREFIX_SUBJECT_UNRESOLVED; target_prediction=True; positions not independent requests; raw K overlap and writer Ftq are not actual physical response.
5000,51,query,General,row_count,24999,RECORDED,GENERAL_TEXT_INPUT; target_prediction=True; positions not independent requests; raw K overlap and writer Ftq are not actual physical response.
5000,51,query,General,actual_delta_q_sq_mean,0.05945248685532904,RECORDED,GENERAL_TEXT_INPUT; target_prediction=True; positions not independent requests; raw K overlap and writer Ftq are not actual physical response.
5000,51,query,General,actual_delta_q_sq_max,1.5215218232609002,RECORDED,GENERAL_TEXT_INPUT; target_prediction=True; positions not independent requests; raw K overlap and writer Ftq are not actual physical response.
5000,51,query,General,raw_Ktq_sq_mean,7.2793945806343086,RECORDED,GENERAL_TEXT_INPUT; target_prediction=True; positions not independent requests; raw K overlap and writer Ftq are not actual physical response.
5000,51,query,General,raw_Ktq_sq_max,92.35390668639383,RECORDED,GENERAL_TEXT_INPUT; target_prediction=True; positions not independent requests; raw K overlap and writer Ftq are not actual physical response.
5000,51,query,General,writer_Ftq_sq_mean,0.007367856073488369,RECORDED,GENERAL_TEXT_INPUT; target_prediction=True; positions not independent requests; raw K overlap and writer Ftq are not actual physical response.
5000,51,query,General,writer_Ftq_sq_max,0.12671368503860359,RECORDED,GENERAL_TEXT_INPUT; target_prediction=True; positions not independent requests; raw K overlap and writer Ftq are not actual physical response.
5000,51,general_NLL,W0,count,128,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,W0,mean,2.059837182983756,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,W0,median,2.0916547775268555,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,W0,p90,2.6460656404495237,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,W0,p95,2.8283066034317015,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,W0,p99,3.0831177306175235,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,W0,min,0.706656277179718,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,W0,max,3.27500057220459,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,W0,positive,128,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,W0,negative,0,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,W0,zero,0,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,entry,count,128,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,entry,mean,2.304138441104442,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,entry,median,2.340182662010193,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,entry,p90,2.8999003410339355,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,entry,p95,3.0765460848808286,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,entry,p99,3.2022765922546386,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,entry,min,0.7455458641052246,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,entry,max,3.551185369491577,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,entry,positive,128,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,entry,negative,0,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,entry,zero,0,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,native,count,128,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,native,mean,2.3038726057857275,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,native,median,2.3413074016571045,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,native,p90,2.902730202674866,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,native,p95,3.07247941493988,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,native,p99,3.195504353046417,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,native,min,0.7460888624191284,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,native,max,3.513887405395508,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,native,positive,128,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,native,negative,0,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL,native,zero,0,RECORDED,Per-sequence next-token NLL mean; not canonical RS/PS/NS.
5000,51,general_NLL_delta,native-entry,count,128,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-entry,mean,-0.00026583531871438026,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-entry,median,0.0010094642639160156,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-entry,p90,0.013454914093017576,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-entry,p95,0.021028959751129152,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-entry,p99,0.03281992197036744,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-entry,min,-0.06419563293457031,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-entry,max,0.033432960510253906,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-entry,positive,70,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-entry,negative,58,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-entry,zero,0,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,entry-W0,count,128,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,entry-W0,mean,0.24430125812068582,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,entry-W0,median,0.17896515130996704,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,entry-W0,p90,0.5959705471992491,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,entry-W0,p95,0.7874637126922602,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,entry-W0,p99,1.3459943544864665,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,entry-W0,min,-0.13937950134277344,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,entry-W0,max,1.6094810962677002,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,entry-W0,positive,120,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,entry-W0,negative,8,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,entry-W0,zero,0,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-W0,count,128,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-W0,mean,0.24403542280197144,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-W0,median,0.18451213836669922,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-W0,p90,0.5969375252723692,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-W0,p95,0.7695523619651788,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-W0,p99,1.3595679938793195,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-W0,min,-0.1589362621307373,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-W0,max,1.5888772010803223,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-W0,positive,120,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-W0,negative,8,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,general_NLL_delta,native-W0,zero,0,RECORDED,Same 128 serialized input token sequences; lower NLL better. First-B100 endpoints only.
5000,51,missing,all,compute_z_final_training_nll,,NOT_RECORDED,"No inference from aggregate norm, native update or unresolved prefix tag."
5000,51,missing,all,compute_z_iterations,,NOT_RECORDED,"No inference from aggregate norm, native update or unresolved prefix tag."
5000,51,missing,all,compute_z_stop_reason,,NOT_RECORDED,"No inference from aggregate norm, native update or unresolved prefix tag."
5000,51,missing,all,compute_z_clamp,,NOT_RECORDED,"No inference from aggregate norm, native update or unresolved prefix tag."
5000,51,missing,all,projected_C0_spectrum,,NOT_RECORDED,"No inference from aggregate norm, native update or unresolved prefix tag."
5000,51,missing,all,projected_history_spectrum,,NOT_RECORDED,"No inference from aggregate norm, native update or unresolved prefix tag."
5000,51,missing,all,effective_rank,,NOT_RECORDED,"No inference from aggregate norm, native update or unresolved prefix tag."
5000,51,missing,all,subject_token_span,,NOT_RECORDED,"No inference from aggregate norm, native update or unresolved prefix tag."
9000,91,observation_receipt,all,canonical_evaluator_calls,0,RECORDED,
9000,91,observation_receipt,all,direction_source,ACTUAL_ENDPOINT_DIFFERENCE_FP32,RECORDED,
9000,91,observation_receipt,all,fd_calls,0,RECORDED,
9000,91,observation_receipt,all,forward_pairs,2965,RECORDED,
9000,91,observation_receipt,all,general_W0,MEASURED,RECORDED,
9000,91,observation_receipt,all,general_backward_sequences,16,RECORDED,
9000,91,observation_receipt,all,general_forward_sequences,512,RECORDED,
9000,91,observation_receipt,all,input_preservation,ALL_CAUSAL_POSITIONS; PADDING_TAGGED_NOT_HIDDEN,RECORDED,
9000,91,observation_receipt,all,native_delta_sha256,77a713a9cf97558d030a436ae5b3834ec4c3e62d8df860587c202c4e32734c5a,RECORDED,
9000,91,observation_receipt,all,native_state_mutation,0,RECORDED,
9000,91,observation_receipt,all,numerical_layout,PAIR2_DIAGNOSTIC_NOT_CANONICAL_MB16_PARITY,RECORDED,
9000,91,observation_receipt,all,parameter_guard,PASS,RECORDED,
9000,91,observation_receipt,all,raw_position_rows,88353,RECORDED,
9000,91,observation_receipt,all,rng_consumed_before_restore,False,RECORDED,
9000,91,observation_receipt,all,rng_restored,True,RECORDED,
9000,91,observation_receipt,all,selected_bytes_restored,True,RECORDED,
9000,91,observation_receipt,all,selected_version_change,0,RECORDED,
9000,91,observation_receipt,all,signed_backward_pairs,160,RECORDED,
9000,91,observation_receipt,all,source_pre_addition_update,CALLER_SEPARATE_ARTIFACT,RECORDED,
9000,91,observation_receipt,all,status,OBSERVATIONS_FINITE,RECORDED,
9000,91,observation_receipt,all,subject_token_span,NOT_RECORDED_NO_SUBSEQUENCE_GUESS,RECORDED,
9000,91,observation_receipt,all,temporary_state_policy,DATA_STORAGE_SWAP_NO_COPY_INTO_LIVE_PARAMETER,RECORDED,
9000,91,observation_receipt,all,wall_seconds,345.7910761591047,RECORDED,
9000,91,observation_receipt,all,writer_calls,0,RECORDED,
9000,91,native_write,all,delta_K_minus_R_norm,9.322263717651367,RECORDED,
9000,91,native_write,all,delta_K_minus_R_relative,0.30987273065369814,RECORDED,
9000,91,native_write,all,delta_norm,11.466560363769531,RECORDED,
9000,91,native_write,all,delta_relative_norm,0.09237612756165671,RECORDED,
9000,91,native_write,all,direction_source,ACTUAL_NATIVE_MATERIALIZED_DENSE,RECORDED,
9000,91,native_write,all,factor_vs_actual_bitwise,False,RECORDED,
9000,91,native_write,all,factor_vs_actual_max_abs,4.844041541218758e-07,RECORDED,
9000,91,native_write,all,factor_vs_actual_norm,5.5431064538424835e-05,RECORDED,
9000,91,native_write,all,factor_vs_actual_relative,4.834149281031854e-06,RECORDED,
9000,91,native_write,all,key_columns,100,RECORDED,
9000,91,native_write,all,native_history_symmetrized,False,RECORDED,
9000,91,native_write,all,native_projector_symmetrized,False,RECORDED,
9000,91,native_write,all,native_solve_backward_error,1.3064881499870029e-08,RECORDED,
9000,91,native_write,all,native_solve_residual_norm,0.0004770983650814742,RECORDED,
9000,91,native_write,all,native_system_symmetry_error,0.968450831018971,RECORDED,
9000,91,native_write,all,recomputed_dense_vs_actual_bitwise,True,RECORDED,
9000,91,native_write,all,recomputed_dense_vs_actual_norm,0.0,RECORDED,
9000,91,native_write,all,status,FINITE,RECORDED,
9000,91,native_write,all,timing_kind,HOST_WALL_INCLUDES_SCALAR_SYNCHRONIZATION,RECORDED,
9000,91,native_write,all,wall_seconds,0.8423230834305286,RECORDED,
9000,91,native_write,all,writer_replaced,False,RECORDED,
9000,91,representative_signed_FD,all,absolute_error,0.00572967529296875,RECORDED,
9000,91,representative_signed_FD,all,absolute_tolerance,0.000244140625,RECORDED,
9000,91,representative_signed_FD,all,alpha,0.00390625,RECORDED,
9000,91,representative_signed_FD,all,central_slope,23.330810546875,RECORDED,
9000,91,representative_signed_FD,all,event_derivative,23.33654022216797,RECORDED,
9000,91,representative_signed_FD,all,forward_noise,0.0,RECORDED,
9000,91,representative_signed_FD,all,minus,-0.9619035720825195,RECORDED,
9000,91,representative_signed_FD,all,performance_selection,False,RECORDED,
9000,91,representative_signed_FD,all,plus,-0.7796316146850586,RECORDED,
9000,91,representative_signed_FD,all,positive_one_sided_slope,23.230712890625,RECORDED,
9000,91,representative_signed_FD,all,relative_error,0.00024552376823733224,RECORDED,
9000,91,representative_signed_FD,all,relative_tolerance,0.05,RECORDED,
9000,91,representative_signed_FD,all,slope_noise_bound,0.0,RECORDED,
9000,91,representative_signed_FD,all,status,PASS,RECORDED,
9000,91,representative_signed_FD,all,zero,-0.8703765869140625,RECORDED,
9000,91,signed_R,Current,event_derivative_count,32,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,event_derivative_mean,34.04242499219254,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,event_derivative_median,32.491065979003906,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,event_derivative_p90,67.81005935668945,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,event_derivative_p95,80.17815170288085,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,event_derivative_p99,106.25880249023442,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,event_derivative_min,-5.283344268798828,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,event_derivative_max,114.9404296875,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,event_derivative_positive,29,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,event_derivative_negative,3,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,event_derivative_zero,0,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,raw_all_position_derivative_count,32,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,raw_all_position_derivative_mean,34.04242499219254,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,raw_all_position_derivative_median,32.491065979003906,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,raw_all_position_derivative_p90,67.81005935668945,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,raw_all_position_derivative_p95,80.17815170288085,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,raw_all_position_derivative_p99,106.25880249023442,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,raw_all_position_derivative_min,-5.283344268798828,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,raw_all_position_derivative_max,114.9404296875,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,raw_all_position_derivative_positive,29,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,raw_all_position_derivative_negative,3,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,raw_all_position_derivative_zero,0,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,diagnostic_factor_derivative_count,32,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,diagnostic_factor_derivative_mean,34.04242391511798,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,diagnostic_factor_derivative_median,32.49106788635254,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,diagnostic_factor_derivative_p90,67.81005401611328,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,diagnostic_factor_derivative_p95,80.17815170288085,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,diagnostic_factor_derivative_p99,106.25879196166996,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,diagnostic_factor_derivative_min,-5.283342361450195,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,diagnostic_factor_derivative_max,114.94041442871094,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,diagnostic_factor_derivative_positive,29,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,diagnostic_factor_derivative_negative,3,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,diagnostic_factor_derivative_zero,0,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,factor_minus_actual_derivative_count,32,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,factor_minus_actual_derivative_mean,-1.077074557542801e-06,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,factor_minus_actual_derivative_median,-5.21540641784668e-07,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,factor_minus_actual_derivative_p90,5.531311035156254e-06,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,factor_minus_actual_derivative_p95,9.346008300781247e-06,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,factor_minus_actual_derivative_p99,1.4076232910156255e-05,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,factor_minus_actual_derivative_min,-1.52587890625e-05,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,factor_minus_actual_derivative_max,1.52587890625e-05,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,factor_minus_actual_derivative_positive,8,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,factor_minus_actual_derivative_negative,16,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Current,factor_minus_actual_derivative_zero,8,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,event_derivative_count,32,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,event_derivative_mean,-0.031442018924281,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,event_derivative_median,-0.05910775437951088,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,event_derivative_p90,0.1894762858748437,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,event_derivative_p95,0.3101575642824172,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,event_derivative_p99,0.5090311685204508,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,event_derivative_min,-0.37684565782546997,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,event_derivative_max,0.5668038129806519,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,event_derivative_positive,13,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,event_derivative_negative,19,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,event_derivative_zero,0,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,raw_all_position_derivative_count,32,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,raw_all_position_derivative_mean,-0.031442018924281,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,raw_all_position_derivative_median,-0.05910775437951088,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,raw_all_position_derivative_p90,0.1894762858748437,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,raw_all_position_derivative_p95,0.3101575642824172,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,raw_all_position_derivative_p99,0.5090311685204508,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,raw_all_position_derivative_min,-0.37684565782546997,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,raw_all_position_derivative_max,0.5668038129806519,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,raw_all_position_derivative_positive,13,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,raw_all_position_derivative_negative,19,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,raw_all_position_derivative_zero,0,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,diagnostic_factor_derivative_count,32,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,diagnostic_factor_derivative_mean,-0.03144201682880521,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,diagnostic_factor_derivative_median,-0.05910997465252876,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,diagnostic_factor_derivative_p90,0.18947491347789774,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,diagnostic_factor_derivative_p95,0.31015797704458226,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,diagnostic_factor_derivative_p99,0.5090322044491771,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,diagnostic_factor_derivative_min,-0.37684470415115356,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,diagnostic_factor_derivative_max,0.5668048858642578,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,diagnostic_factor_derivative_positive,13,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,diagnostic_factor_derivative_negative,19,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
9000,91,signed_R,Historical,diagnostic_factor_derivative_zero,0,RECORDED,"Signed values retained, not clipped progress_slope; pair2 diagnostic, not canonical MB16 evaluator."
