cohort,view,start_batch,end_batch,age_batches,metric_tag,anchor_is_arrival_current,joint_margin_definition,rows,requests,n11,n10,n01,n00,start_success,end_success,loss_numerator,loss_denominator,gain_numerator,gain_denominator,net_success_delta,margin_delta_mean,strict_start,strict_end,strict_lost,strict_gained,token_correct_start,token_correct_end,token_denominator_start,token_denominator_end
first100,separate_active_version,1,10,,RP_JOINT,False,minimum RS/PS safety margin,99,99,92,0,3,4,92,95,0,92,3,7,3,0.2828595026230411,46,52,2,8,230,235,300,300
first1000_from_B10,original_all_case,10,10,,RS,False,paired_target_mean_NLL,1000,1000,998,0,0,2,998,998,0,998,0,2,0,0.0,995,995,0,0,1010,1010,1015,1015
first1000_from_B10,original_all_case,10,10,,PS,False,paired_target_mean_NLL,2000,1000,1943,0,0,57,1943,1943,0,1943,0,57,0,0.0,1347,1347,0,0,1376,1376,2030,2030
first1000_from_B10,original_all_case,10,10,,NS,False,paired_target_mean_NLL,10000,1000,8072,0,0,1928,8072,8072,0,8072,0,1928,0,0.0,1813,1813,0,0,1923,1923,10110,10110
first1000_from_B10,original_all_case,10,10,,RP_JOINT,False,minimum RS/PS safety margin,1000,1000,954,0,0,46,954,954,0,954,0,46,0,0.0,513,513,0,0,2386,2386,3045,3045
first1000_from_B10,interval_target_conflict_free,10,10,,RS,False,paired_target_mean_NLL,999,999,997,0,0,2,997,997,0,997,0,2,0,0.0,995,995,0,0,1010,1010,1014,1014
first1000_from_B10,interval_target_conflict_free,10,10,,PS,False,paired_target_mean_NLL,1998,999,1943,0,0,55,1943,1943,0,1943,0,55,0,0.0,1347,1347,0,0,1376,1376,2028,2028
first1000_from_B10,interval_target_conflict_free,10,10,,NS,False,paired_target_mean_NLL,9990,999,8065,0,0,1925,8065,8065,0,8065,0,1925,0,0.0,1812,1812,0,0,1922,1922,10100,10100
first1000_from_B10,interval_target_conflict_free,10,10,,RP_JOINT,False,minimum RS/PS safety margin,999,999,954,0,0,45,954,954,0,954,0,45,0,0.0,513,513,0,0,2386,2386,3042,3042
first1000_from_B10,separate_active_version,10,10,,RS,False,paired_target_mean_NLL,999,999,997,0,0,2,997,997,0,997,0,2,0,0.0,995,995,0,0,1010,1010,1014,1014
first1000_from_B10,separate_active_version,10,10,,PS,False,paired_target_mean_NLL,1998,999,1943,0,0,55,1943,1943,0,1943,0,55,0,0.0,1347,1347,0,0,1376,1376,2028,2028
first1000_from_B10,separate_active_version,10,10,,NS,False,paired_target_mean_NLL,9990,999,8065,0,0,1925,8065,8065,0,8065,0,1925,0,0.0,1812,1812,0,0,1922,1922,10100,10100
first1000_from_B10,separate_active_version,10,10,,RP_JOINT,False,minimum RS/PS safety margin,999,999,954,0,0,45,954,954,0,954,0,45,0,0.0,513,513,0,0,2386,2386,3042,3042
adjacent_checkpoint_matched,original_all_case,5,10,,RS,False,paired_target_mean_NLL,500,500,499,1,0,0,500,499,1,500,0,0,-1,-0.1801830002558417,499,497,2,0,506,504,507,507
adjacent_checkpoint_matched,original_all_case,5,10,,PS,False,paired_target_mean_NLL,1000,500,960,5,7,28,965,967,5,965,7,35,2,-0.0023360434480237,658,670,9,21,672,684,1014,1014
adjacent_checkpoint_matched,original_all_case,5,10,,NS,False,paired_target_mean_NLL,5000,500,3953,252,66,729,4205,4019,252,4205,66,795,-186,-0.8002129641438973,926,841,197,112,996,911,5070,5070
adjacent_checkpoint_matched,original_all_case,5,10,,RP_JOINT,False,minimum RS/PS safety margin,500,500,468,2,5,25,470,473,2,470,5,30,3,0.0132802027807338,246,256,4,14,1178,1188,1521,1521
adjacent_checkpoint_matched,interval_target_conflict_free,5,10,,RS,False,paired_target_mean_NLL,499,499,498,1,0,0,499,498,1,499,0,0,-1,-0.1602507416037133,498,497,1,0,505,504,506,506
adjacent_checkpoint_matched,interval_target_conflict_free,5,10,,PS,False,paired_target_mean_NLL,998,499,960,4,7,27,964,967,4,964,7,34,3,0.0047223531523258,657,670,8,21,671,684,1012,1012
adjacent_checkpoint_matched,interval_target_conflict_free,5,10,,NS,False,paired_target_mean_NLL,4990,499,3946,251,66,727,4197,4012,251,4197,66,793,-185,-0.8014710735368358,926,840,197,111,996,910,5060,5060
adjacent_checkpoint_matched,interval_target_conflict_free,5,10,,RP_JOINT,False,minimum RS/PS safety margin,499,499,468,2,5,24,470,473,2,470,5,29,3,0.0144614102233729,246,256,4,14,1176,1188,1518,1518
adjacent_checkpoint_matched,separate_active_version,5,10,,RS,False,paired_target_mean_NLL,499,499,498,1,0,0,499,498,1,499,0,0,-1,-0.1602507416037133,498,497,1,0,505,504,506,506
adjacent_checkpoint_matched,separate_active_version,5,10,,PS,False,paired_target_mean_NLL,998,499,960,4,7,27,964,967,4,964,7,34,3,0.0047223531523258,657,670,8,21,671,684,1012,1012
adjacent_checkpoint_matched,separate_active_version,5,10,,NS,False,paired_target_mean_NLL,4990,499,3946,251,66,727,4197,4012,251,4197,66,793,-185,-0.8014710735368358,926,840,197,111,996,910,5060,5060
adjacent_checkpoint_matched,separate_active_version,5,10,,RP_JOINT,False,minimum RS/PS safety margin,499,499,468,2,5,24,470,473,2,470,5,29,3,0.0144614102233729,246,256,4,14,1176,1188,1518,1518
age,original_all_case,1,10,9.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.6376016403250105,100,99,1,0,101,100,101,101
age,original_all_case,1,10,9.0,PS,True,paired_target_mean_NLL,200,100,189,1,4,6,190,193,1,190,4,10,3,0.0832974413759075,129,133,6,10,131,135,202,202
age,original_all_case,1,10,9.0,NS,True,paired_target_mean_NLL,1000,100,810,57,18,115,867,828,57,867,18,133,-39,-1.2915795617454569,153,139,39,25,182,169,1030,1030
age,original_all_case,1,10,9.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,92,0,3,5,92,95,0,92,3,8,3,0.2777179469721159,46,52,2,8,232,235,303,303
age,interval_target_conflict_free,1,10,9.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-0.5462172595045302,99,99,0,0,100,100,100,100
age,interval_target_conflict_free,1,10,9.0,PS,True,paired_target_mean_NLL,198,99,189,0,4,5,189,193,0,189,4,9,4,0.1075988602283589,128,133,5,10,130,135,200,200
age,interval_target_conflict_free,1,10,9.0,NS,True,paired_target_mean_NLL,990,99,803,56,18,113,859,821,56,859,18,131,-38,-1.2964312881284812,153,138,39,24,182,168,1020,1020
age,interval_target_conflict_free,1,10,9.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,92,0,3,4,92,95,0,92,3,7,3,0.2828595026230411,46,52,2,8,230,235,300,300
age,separate_active_version,1,10,9.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-0.5462172595045302,99,99,0,0,100,100,100,100
age,separate_active_version,1,10,9.0,PS,True,paired_target_mean_NLL,198,99,189,0,4,5,189,193,0,189,4,9,4,0.1075988602283589,128,133,5,10,130,135,200,200
age,separate_active_version,1,10,9.0,NS,True,paired_target_mean_NLL,990,99,803,56,18,113,859,821,56,859,18,131,-38,-1.2964312881284812,153,138,39,24,182,168,1020,1020
age,separate_active_version,1,10,9.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,92,0,3,4,92,95,0,92,3,7,3,0.2828595026230411,46,52,2,8,230,235,300,300
age,original_all_case,2,10,8.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-0.2602557552285725,100,99,1,0,102,101,102,102
age,original_all_case,2,10,8.0,PS,True,paired_target_mean_NLL,200,100,187,1,5,7,188,192,1,188,5,12,4,0.1204282025736029,129,132,3,6,133,136,204,204
age,original_all_case,2,10,8.0,NS,True,paired_target_mean_NLL,1000,100,796,67,17,120,863,813,67,863,17,137,-50,-1.3932467762882006,188,172,51,35,198,182,1010,1010
age,original_all_case,2,10,8.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,91,0,3,6,91,94,0,91,3,9,3,0.191337428339757,49,51,1,3,235,237,306,306
age,interval_target_conflict_free,2,10,8.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-0.2602557552285725,100,99,1,0,102,101,102,102
age,interval_target_conflict_free,2,10,8.0,PS,True,paired_target_mean_NLL,200,100,187,1,5,7,188,192,1,188,5,12,4,0.1204282025736029,129,132,3,6,133,136,204,204
age,interval_target_conflict_free,2,10,8.0,NS,True,paired_target_mean_NLL,1000,100,796,67,17,120,863,813,67,863,17,137,-50,-1.3932467762882006,188,172,51,35,198,182,1010,1010
age,interval_target_conflict_free,2,10,8.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,91,0,3,6,91,94,0,91,3,9,3,0.191337428339757,49,51,1,3,235,237,306,306
age,separate_active_version,2,10,8.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-0.2602557552285725,100,99,1,0,102,101,102,102
age,separate_active_version,2,10,8.0,PS,True,paired_target_mean_NLL,200,100,187,1,5,7,188,192,1,188,5,12,4,0.1204282025736029,129,132,3,6,133,136,204,204
age,separate_active_version,2,10,8.0,NS,True,paired_target_mean_NLL,1000,100,796,67,17,120,863,813,67,863,17,137,-50,-1.3932467762882006,188,172,51,35,198,182,1010,1010
age,separate_active_version,2,10,8.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,91,0,3,6,91,94,0,91,3,9,3,0.191337428339757,49,51,1,3,235,237,306,306
age,original_all_case,3,10,7.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.3061604941760015,100,99,1,0,102,101,102,102
age,original_all_case,3,10,7.0,PS,True,paired_target_mean_NLL,200,100,189,2,1,8,191,190,2,191,1,9,-1,-0.0078223070380408,122,124,3,5,126,128,204,204
age,original_all_case,3,10,7.0,NS,True,paired_target_mean_NLL,1000,100,796,70,11,123,866,807,70,866,11,134,-59,-1.152438294685795,170,150,45,25,200,180,1030,1030
age,original_all_case,3,10,7.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,91,1,0,8,92,91,1,92,0,8,-1,-0.1136081514082616,44,45,1,2,228,229,306,306
age,interval_target_conflict_free,3,10,7.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.3061604941760015,100,99,1,0,102,101,102,102
age,interval_target_conflict_free,3,10,7.0,PS,True,paired_target_mean_NLL,200,100,189,2,1,8,191,190,2,191,1,9,-1,-0.0078223070380408,122,124,3,5,126,128,204,204
age,interval_target_conflict_free,3,10,7.0,NS,True,paired_target_mean_NLL,1000,100,796,70,11,123,866,807,70,866,11,134,-59,-1.152438294685795,170,150,45,25,200,180,1030,1030
age,interval_target_conflict_free,3,10,7.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,91,1,0,8,92,91,1,92,0,8,-1,-0.1136081514082616,44,45,1,2,228,229,306,306
age,separate_active_version,3,10,7.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.3061604941760015,100,99,1,0,102,101,102,102
age,separate_active_version,3,10,7.0,PS,True,paired_target_mean_NLL,200,100,189,2,1,8,191,190,2,191,1,9,-1,-0.0078223070380408,122,124,3,5,126,128,204,204
age,separate_active_version,3,10,7.0,NS,True,paired_target_mean_NLL,1000,100,796,70,11,123,866,807,70,866,11,134,-59,-1.152438294685795,170,150,45,25,200,180,1030,1030
age,separate_active_version,3,10,7.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,91,1,0,8,92,91,1,92,0,8,-1,-0.1136081514082616,44,45,1,2,228,229,306,306
age,original_all_case,4,10,6.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.0679054852993977,100,100,0,0,101,101,101,101
age,original_all_case,4,10,6.0,PS,True,paired_target_mean_NLL,200,100,196,1,1,2,197,197,1,197,1,3,0,0.0329743069816322,149,152,0,3,151,154,202,202
age,original_all_case,4,10,6.0,NS,True,paired_target_mean_NLL,1000,100,749,58,20,173,807,769,58,807,20,193,-38,-0.9363676901828948,188,171,42,25,188,171,1000,1000
age,original_all_case,4,10,6.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,96,1,1,2,97,97,1,97,1,3,0,0.0184417174622649,56,57,0,1,252,255,303,303
age,interval_target_conflict_free,4,10,6.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.0679054852993977,100,100,0,0,101,101,101,101
age,interval_target_conflict_free,4,10,6.0,PS,True,paired_target_mean_NLL,200,100,196,1,1,2,197,197,1,197,1,3,0,0.0329743069816322,149,152,0,3,151,154,202,202
age,interval_target_conflict_free,4,10,6.0,NS,True,paired_target_mean_NLL,1000,100,749,58,20,173,807,769,58,807,20,193,-38,-0.9363676901828948,188,171,42,25,188,171,1000,1000
age,interval_target_conflict_free,4,10,6.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,96,1,1,2,97,97,1,97,1,3,0,0.0184417174622649,56,57,0,1,252,255,303,303
age,separate_active_version,4,10,6.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.0679054852993977,100,100,0,0,101,101,101,101
age,separate_active_version,4,10,6.0,PS,True,paired_target_mean_NLL,200,100,196,1,1,2,197,197,1,197,1,3,0,0.0329743069816322,149,152,0,3,151,154,202,202
age,separate_active_version,4,10,6.0,NS,True,paired_target_mean_NLL,1000,100,749,58,20,173,807,769,58,807,20,193,-38,-0.9363676901828948,188,171,42,25,188,171,1000,1000
age,separate_active_version,4,10,6.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,96,1,1,2,97,97,1,97,1,3,0,0.0184417174622649,56,57,0,1,252,255,303,303
age,original_all_case,5,10,5.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.0309171588474055,100,100,0,0,101,101,101,101
age,original_all_case,5,10,5.0,PS,True,paired_target_mean_NLL,200,100,194,0,1,5,194,195,0,194,1,6,1,-0.0214361620222916,125,129,1,5,127,131,202,202
age,original_all_case,5,10,5.0,NS,True,paired_target_mean_NLL,1000,100,797,59,5,139,856,802,59,856,5,144,-54,-0.8941668846410467,243,209,59,25,243,209,1000,1000
age,original_all_case,5,10,5.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,95,0,1,4,95,96,0,95,1,5,1,-0.0079740917205344,47,51,1,5,228,232,303,303
age,interval_target_conflict_free,5,10,5.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.0309171588474055,100,100,0,0,101,101,101,101
age,interval_target_conflict_free,5,10,5.0,PS,True,paired_target_mean_NLL,200,100,194,0,1,5,194,195,0,194,1,6,1,-0.0214361620222916,125,129,1,5,127,131,202,202
age,interval_target_conflict_free,5,10,5.0,NS,True,paired_target_mean_NLL,1000,100,797,59,5,139,856,802,59,856,5,144,-54,-0.8941668846410467,243,209,59,25,243,209,1000,1000
age,interval_target_conflict_free,5,10,5.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,95,0,1,4,95,96,0,95,1,5,1,-0.0079740917205344,47,51,1,5,228,232,303,303
age,separate_active_version,5,10,5.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.0309171588474055,100,100,0,0,101,101,101,101
age,separate_active_version,5,10,5.0,PS,True,paired_target_mean_NLL,200,100,194,0,1,5,194,195,0,194,1,6,1,-0.0214361620222916,125,129,1,5,127,131,202,202
age,separate_active_version,5,10,5.0,NS,True,paired_target_mean_NLL,1000,100,797,59,5,139,856,802,59,856,5,144,-54,-0.8941668846410467,243,209,59,25,243,209,1000,1000
age,separate_active_version,5,10,5.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,95,0,1,4,95,96,0,95,1,5,1,-0.0079740917205344,47,51,1,5,228,232,303,303
age,original_all_case,6,10,4.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.064242461285612,100,100,0,0,104,104,104,104
age,original_all_case,6,10,4.0,PS,True,paired_target_mean_NLL,200,100,194,0,0,6,194,194,0,194,0,6,0,-0.0260481145221274,114,118,0,4,121,125,208,208
age,original_all_case,6,10,4.0,NS,True,paired_target_mean_NLL,1000,100,763,42,18,177,805,781,42,805,18,195,-24,-0.4792930857099127,157,144,24,11,177,164,1020,1020
age,original_all_case,6,10,4.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,95,0,0,5,95,95,0,95,0,5,0,-0.0048897765367291,40,42,0,2,225,229,312,312
age,interval_target_conflict_free,6,10,4.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.064242461285612,100,100,0,0,104,104,104,104
age,interval_target_conflict_free,6,10,4.0,PS,True,paired_target_mean_NLL,200,100,194,0,0,6,194,194,0,194,0,6,0,-0.0260481145221274,114,118,0,4,121,125,208,208
age,interval_target_conflict_free,6,10,4.0,NS,True,paired_target_mean_NLL,1000,100,763,42,18,177,805,781,42,805,18,195,-24,-0.4792930857099127,157,144,24,11,177,164,1020,1020
age,interval_target_conflict_free,6,10,4.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,95,0,0,5,95,95,0,95,0,5,0,-0.0048897765367291,40,42,0,2,225,229,312,312
age,separate_active_version,6,10,4.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.064242461285612,100,100,0,0,104,104,104,104
age,separate_active_version,6,10,4.0,PS,True,paired_target_mean_NLL,200,100,194,0,0,6,194,194,0,194,0,6,0,-0.0260481145221274,114,118,0,4,121,125,208,208
age,separate_active_version,6,10,4.0,NS,True,paired_target_mean_NLL,1000,100,763,42,18,177,805,781,42,805,18,195,-24,-0.4792930857099127,157,144,24,11,177,164,1020,1020
age,separate_active_version,6,10,4.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,95,0,0,5,95,95,0,95,0,5,0,-0.0048897765367291,40,42,0,2,225,229,312,312
age,original_all_case,7,10,3.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.057584690945805,100,100,0,0,101,101,101,101
age,original_all_case,7,10,3.0,PS,True,paired_target_mean_NLL,200,100,195,0,0,5,195,195,0,195,0,5,0,-0.006206604625986,144,143,4,3,146,145,202,202
age,original_all_case,7,10,3.0,NS,True,paired_target_mean_NLL,1000,100,827,29,9,135,856,836,29,856,9,144,-20,-0.3875476680439897,242,223,31,12,252,233,1010,1010
age,original_all_case,7,10,3.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,96,0,0,4,96,96,0,96,0,4,0,0.0222703381918836,57,57,2,2,247,246,303,303
age,interval_target_conflict_free,7,10,3.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.057584690945805,100,100,0,0,101,101,101,101
age,interval_target_conflict_free,7,10,3.0,PS,True,paired_target_mean_NLL,200,100,195,0,0,5,195,195,0,195,0,5,0,-0.006206604625986,144,143,4,3,146,145,202,202
age,interval_target_conflict_free,7,10,3.0,NS,True,paired_target_mean_NLL,1000,100,827,29,9,135,856,836,29,856,9,144,-20,-0.3875476680439897,242,223,31,12,252,233,1010,1010
age,interval_target_conflict_free,7,10,3.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,96,0,0,4,96,96,0,96,0,4,0,0.0222703381918836,57,57,2,2,247,246,303,303
age,separate_active_version,7,10,3.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.057584690945805,100,100,0,0,101,101,101,101
age,separate_active_version,7,10,3.0,PS,True,paired_target_mean_NLL,200,100,195,0,0,5,195,195,0,195,0,5,0,-0.006206604625986,144,143,4,3,146,145,202,202
age,separate_active_version,7,10,3.0,NS,True,paired_target_mean_NLL,1000,100,827,29,9,135,856,836,29,856,9,144,-20,-0.3875476680439897,242,223,31,12,252,233,1010,1010
age,separate_active_version,7,10,3.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,96,0,0,4,96,96,0,96,0,4,0,0.0222703381918836,57,57,2,2,247,246,303,303
age,original_all_case,8,10,2.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.2269559007436692,100,99,1,0,102,101,102,102
age,original_all_case,8,10,2.0,PS,True,paired_target_mean_NLL,200,100,197,0,0,3,197,197,0,197,0,3,0,-0.1503480568741361,134,134,1,1,138,138,204,204
age,original_all_case,8,10,2.0,NS,True,paired_target_mean_NLL,1000,100,814,21,13,152,835,827,21,835,13,165,-8,-0.163897401550028,209,206,21,18,209,206,1000,1000
age,original_all_case,8,10,2.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,98,0,0,2,98,98,0,98,0,2,0,-0.1318117396492744,49,50,0,1,240,239,306,306
age,interval_target_conflict_free,8,10,2.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.2269559007436692,100,99,1,0,102,101,102,102
age,interval_target_conflict_free,8,10,2.0,PS,True,paired_target_mean_NLL,200,100,197,0,0,3,197,197,0,197,0,3,0,-0.1503480568741361,134,134,1,1,138,138,204,204
age,interval_target_conflict_free,8,10,2.0,NS,True,paired_target_mean_NLL,1000,100,814,21,13,152,835,827,21,835,13,165,-8,-0.163897401550028,209,206,21,18,209,206,1000,1000
age,interval_target_conflict_free,8,10,2.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,98,0,0,2,98,98,0,98,0,2,0,-0.1318117396492744,49,50,0,1,240,239,306,306
age,separate_active_version,8,10,2.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.2269559007436692,100,99,1,0,102,101,102,102
age,separate_active_version,8,10,2.0,PS,True,paired_target_mean_NLL,200,100,197,0,0,3,197,197,0,197,0,3,0,-0.1503480568741361,134,134,1,1,138,138,204,204
age,separate_active_version,8,10,2.0,NS,True,paired_target_mean_NLL,1000,100,814,21,13,152,835,827,21,835,13,165,-8,-0.163897401550028,209,206,21,18,209,206,1000,1000
age,separate_active_version,8,10,2.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,98,0,0,2,98,98,0,98,0,2,0,-0.1318117396492744,49,50,0,1,240,239,306,306
age,original_all_case,9,10,1.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,0.0101872650783843,100,100,0,0,100,100,100,100
age,original_all_case,9,10,1.0,PS,True,paired_target_mean_NLL,200,100,193,0,1,6,193,194,0,193,1,7,1,0.0067993291874518,143,144,2,3,143,144,200,200
age,original_all_case,9,10,1.0,NS,True,paired_target_mean_NLL,1000,100,785,15,13,187,800,798,15,800,13,200,-2,-0.0439133753912319,205,206,11,12,215,216,1010,1010
age,original_all_case,9,10,1.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,95,0,0,5,95,95,0,95,0,5,0,0.0380048419762169,54,55,0,1,243,244,300,300
age,interval_target_conflict_free,9,10,1.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,0.0101872650783843,100,100,0,0,100,100,100,100
