model,method,batch_index,layer,rho_mean,rho_median,rho_p90,rho_p99,rho_cvar90,rho_max,tau_mean,tau_median,tau_p90,tau_p99,tau_cvar90,tau_max,debt_native_mean,debt_native_median,debt_native_p90,debt_native_p99,debt_native_cvar90,debt_native_max,debt_parallel_native_mean,debt_parallel_native_median,debt_parallel_native_p90,debt_parallel_native_p99,debt_parallel_native_cvar90,debt_parallel_native_max,debt_under_mean,debt_under_median,debt_under_p90,debt_under_p99,debt_under_cvar90,debt_under_max,debt_over_mean,debt_over_median,debt_over_p90,debt_over_p99,debt_over_cvar90,debt_over_max,debt_opposite_mean,debt_opposite_median,debt_opposite_p90,debt_opposite_p99,debt_opposite_cvar90,debt_opposite_max,debt_orthogonal_mean,debt_orthogonal_median,debt_orthogonal_p90,debt_orthogonal_p99,debt_orthogonal_cvar90,debt_orthogonal_max,normalized_potential_reduction_mean,normalized_potential_reduction_median,normalized_potential_reduction_p90,normalized_potential_reduction_p99,normalized_potential_reduction_cvar90,normalized_potential_reduction_max,row_denominator
llama3-8b-inst,memit,94,8,0.41620718052185574,0.41748263318703949,0.48343918021953786,0.53863153327975266,0.51594233068528961,0.56265860552101754,0.20368860721128823,0.20425009363443081,0.24474466543064971,0.31350913745238362,0.27799136553642712,0.3157344742136402,0.38742041566654595,0.38009573432317956,0.50058169932159602,0.56894403272223293,0.53803616386833064,0.57946451567767365,0.3443686534504477,0.33932652338725855,0.45030354994439203,0.52502689124047619,0.48732160700388283,0.52741901967078142,0.3443686534504477,0.33932652338725855,0.45030354994439203,0.52502689124047619,0.48732160700388283,0.52741901967078142,0,0,0,0,0,0,0,0,0,0,0,0,0.043051762216098216,0.041718197388639161,0.059901213871575744,0.09828802928758909,0.077981002265525845,0.099688258206963837,0.076428602323837636,0.074885005691752327,0.10376494719035821,0.12788397129824006,0.1169103970828496,0.1304119550065756,100
llama3-8b-inst,memit,95,4,2.954280034873908,2.8315085273476841,3.818515536798067,4.6750227206383697,4.3243080389917523,4.8649080819297303,2.8946579896545304,2.7813393035436276,3.6342311566078873,5.2362472116665222,4.3451548193612979,5.6818864248122409,13.064460004924399,11.550314258710372,21.256379926918992,34.364688796739699,28.164735274131012,44.45552400402174,4.2835020092403049,3.3544333175793559,7.9458585364305758,13.506156203778273,11.1502116152692,14.937514481765747,0,0,0,0,0,0,4.2835020092403049,3.3544333175793559,7.9458585364305758,13.506156203778273,11.1502116152692,14.937514481765747,0,0,0,0,0,0,8.780957995684096,7.7361029530575092,13.215203023237212,27.420290864799505,19.230806111684156,32.283833344465627,0.23139560548133783,0.24577081572525469,0.29758439818190707,0.36766680088374615,0.33052791988711283,0.3803943864833822,100
llama3-8b-inst,memit,95,5,1.234251185846523,1.0417700305295705,2.0489271890368594,3.1375634185381616,2.7511198891131001,3.89899827883524,1.7812552624367199,1.7682834133664036,2.264862838707594,2.9998253151955274,2.5869122358226866,3.3197270650227328,3.7825663877928362,3.1753193599763838,5.875734441367694,14.931045470749007,9.56931449852231,15.556943192784331,0.44720918149049427,0.061067187089997768,1.101309720721718,4.5750337626814002,3.2739909973257957,8.4041910206896837,0.029327674901277044,0,0.087227581738574742,0.31884577125694691,0.18835502475043425,0.33841800926038484,0.4178815065892173,0.0019108745639738606,1.101309720721718,4.5750337626814002,3.2739909973257957,8.4041910206896837,0,0,0,0,0,0,3.335357206302342,3.1269062900647961,5.1297092799314701,8.9999856300671652,6.790490894611489,11.020587786244448,0.084773527784486213,0.070364556052290458,0.15688931220893243,0.35978689628870092,0.24855822488537421,0.48535423699165814,100
llama3-8b-inst,memit,95,6,0.37728626001588489,0.34068789441950853,0.61533864999238008,0.83759202545337708,0.74774142584729586,0.91451122006021124,0.91359634870799067,0.90859735796464569,1.219524129928834,1.6147338954657162,1.4205609495549283,1.7151212092877934,1.3233421498957434,1.2429603044608453,1.9053886562583957,2.6559820983951679,2.2853708348058861,3.3292021997183014,0.4168568635676359,0.43469285146011327,0.64242111402118851,0.7746693006555494,0.72997451148500236,0.86406762438618323,0.4168568635676359,0.43469285146011327,0.64242111402118851,0.7746693006555494,0.72997451148500236,0.86406762438618323,0,0,0,0,0,0,0,0,0,0,0,0,0.90648528632810743,0.82555040446236738,1.4872391457874794,2.6074673472343353,2.0391294207352058,2.9416407625488228,0.02409567260940073,0.02106933225811701,0.043576294792477453,0.083679644853710697,0.058078326700083019,0.088779560216167897,100
llama3-8b-inst,memit,95,7,0.33163835536024977,0.31937671599784878,0.42243851634737689,0.48461051320631043,0.4590523822492657,0.48754862621428752,0.45458998567453263,0.46059852296267167,0.57629657851513516,0.63646471309747865,0.61056824971878243,0.64423946571703894,0.66526906534299768,0.67762058144250359,0.79967480552456482,0.88012101633215989,0.85255518090043514,0.91305839563467917,0.45109940416896249,0.46324809966548885,0.54941172582509634,0.62281832819801763,0.58476171966087764,0.62806063593129591,0.45109940416896249,0.46324809966548885,0.54941172582509634,0.62281832819801763,0.58476171966087764,0.62806063593129591,0,0,0,0,0,0,0,0,0,0,0,0,0.21416966117403524,0.21215606417248195,0.33211783906831949,0.40508794159177403,0.37323221828125347,0.4150444891873758,0.039163349798547367,0.038939473662761605,0.051560879562817005,0.063766061006234762,0.058150454375420345,0.068826204889841897,100
llama3-8b-inst,memit,95,8,0.41509806069805172,0.41702302364180721,0.48485247937854042,0.52681573930382097,0.51272968617539783,0.53415980528900497,0.18069907790607787,0.1763553033420675,0.21878208261342222,0.27829223335047226,0.24722333044575134,0.29385400675826662,0.37888646418237842,0.37415346826002666,0.47011875297779193,0.49629574731638576,0.49276594973591037,0.57044978398682544,0.34510643659305684,0.33986582266259663,0.44189846711214487,0.47019454275027972,0.46134077776212906,0.53612022210061261,0.34510643659305684,0.33986582266259663,0.44189846711214487,0.47019454275027972,0.46134077776212906,0.53612022210061261,0,0,0,0,0,0,0,0,0,0,0,0,0.03378002758932161,0.031101229342699752,0.04786568303302359,0.077449013292603758,0.061662065676721389,0.086350177287887409,0.074570760032240821,0.07393515930062057,0.098326940016519551,0.11026018505703031,0.10435437030163568,0.11188145008468256,100
llama3-8b-inst,memit,96,4,2.7162317480827793,2.6130286722943885,3.5818218401668251,4.26551614675025,3.9203765937053419,4.8652072107670055,2.7677558197359287,2.6821711081893871,3.3793441333020078,4.388223739916211,4.0868119774831673,5.8187447365853089,11.380964180338157,10.072409884923978,16.916176077955186,26.619704908701159,23.509140059422993,40.347505865470211,3.3436548121908785,2.601958965820371,6.6658041201439859,10.667228324608438,8.6694938287750496,14.939826782165254,0,0,0,0,0,0,3.3436548121908785,2.601958965820371,6.6658041201439859,10.667228324608438,8.6694938287750496,14.939826782165254,0,0,0,0,0,0,8.0373093681472785,7.194089128505226,11.421277284203539,19.277178200876463,17.100107826379315,33.857790309539233,0.22697779608648216,0.23721461957088036,0.31090415222732259,0.34206918474332187,0.32788221269372114,0.34575864085942543,100
llama3-8b-inst,memit,96,5,1.2189971248939182,1.0907863913501286,1.9152583523839672,3.1537849866795993,2.7413762470371248,3.2509485993520197,1.9002726991172239,1.8271609712614749,2.4929308994714159,3.1796860007515959,2.8944294951007437,3.5960499315621548,4.2499220128207087,3.4125901728935695,6.5820613806219317,13.966778245437274,11.000698018159794,16.837813965928756,0.41948004837068731,0.06314252392455251,0.84513965036925742,4.6388851301356091,3.1965960299576444,5.0667695969248197,0.033396651884591379,0,0.11176972193576801,0.23764539269688273,0.21571355025574027,0.69550369679315593,0.38608339648609602,0.0083271319998436417,0.84513965036925742,4.6388851301356091,3.1965960299576444,5.0667695969248197,0,0,0,0,0,0,3.8304419644500225,3.3385500021040069,6.2147045545039843,10.112154163606791,8.4908563988877983,12.931575110288179,0.074336212652872644,0.059556957762408914,0.12109397710752809,0.23797233301201759,0.2140106419178526,0.52816153928198195,100
llama3-8b-inst,memit,96,6,0.48551247798053959,0.39863780053324493,0.8422516800696721,1.3378723894645161,1.1258459506487362,1.6799993625546501,1.1889720391228817,1.1757870197236677,1.6733976619650137,1.9029239125973547,1.8130007596425397,2.0949479724215547,1.8962510845983678,1.7854012125679162,3.0054066705318281,3.6827479421671376,3.4954465098228789,4.8512061402279132,0.33733850935603649,0.36736282332072734,0.5837815863722251,0.74454266283464843,0.66675497422219787,0.79994150679743059,0.33096225873576102,0.36165498276841801,0.5837815863722251,0.74454266283464843,0.66675497422219787,0.79994150679743059,0.0063762506202754213,0,0,0.11534008353938971,0.063762506202754213,0.46239913307473046,0,0,0,0,0,0,1.5589125752423316,1.3824908245272383,2.8002734367498698,3.62149187409999,3.3008339234304089,4.3888070071531828,0.025064539295392495,0.02021135463044961,0.046086892156539667,0.13492527364911194,0.090530716778270043,0.16063336341224727,100
llama3-8b-inst,memit,96,7,0.4265729938248663,0.40892057389005099,0.57743934806317754,0.68690464191902412,0.6315858706305395,0.70275236038981481,0.65569988197706608,0.66337557956874882,0.91284073519267228,1.0331787008248035,0.98272749437250551,1.0437346230604021,0.80101150824132039,0.75789929129827671,1.0718484308732883,1.3139829381567474,1.2303853125547248,1.3591397499345059,0.33966676725593464,0.34937520027790692,0.48637495644169398,0.5327402041592636,0.51834284779853712,0.5537638674765466,0.33966676725593464,0.34937520027790692,0.48637495644169398,0.5327402041592636,0.51834284779853712,0.5537638674765466,0,0,0,0,0,0,0,0,0,0,0,0,0.46134474098538553,0.44007580220751985,0.83328099257977495,1.0674593533682737,0.96771797148077565,1.0893819633750397,0.045788824654990637,0.042744637850223893,0.068736002803235524,0.089290017518472736,0.077017368606840358,0.096427000790408168,100
llama3-8b-inst,memit,96,8,0.45648190768068325,0.45416875642394117,0.54709932512326509,0.57507608163447721,0.5628112053612303,0.58764999949543084,0.19928483920797224,0.1939934420503118,0.25570044670658393,0.30905861047347144,0.29477577694910601,0.47917998769802528,0.34124056710086287,0.34366907238035793,0.42437940318221995,0.49538078724006812,0.46280069607494401,0.62844617281933013,0.29881756779690094,0.29793177542418176,0.38160767327999745,0.43835955199458349,0.40334714260141247,0.45340445859645545,0.29881756779690094,0.29793177542418176,0.38160767327999745,0.43835955199458349,0.40334714260141247,0.45340445859645545,0,0,0,0,0,0,0,0,0,0,0,0,0.042422999303962074,0.037633486968483329,0.065382723822682606,0.095809560899598953,0.090962091313197074,0.22961346061027965,0.08380562197453216,0.087076614380502362,0.10644738395067856,0.11698838425536315,0.11300441584963399,0.11924152101252916,100
llama3-8b-inst,memit,97,4,2.7771685683836238,2.7975907409987446,3.5859196931392181,3.9979828861687268,3.8024139114821458,4.1283323043731039,2.8925914358657878,2.8568096844643183,3.6922662857221362,4.1998452012797491,4.0317476530161844,4.6066114137740151,12.208170174848137,11.355862626140144,18.663547616801907,24.217124821889751,21.351811072181711,26.534852044345712,3.5237198109513592,3.2313326250523655,6.6870725217359448,8.9880730117285115,7.8811934625462099,9.7864630065843343,0,0,0,0,0,0,3.5237198109513592,3.2313326250523655,6.6870725217359448,8.9880730117285115,7.8811934625462099,9.7864630065843343,0,0,0,0,0,0,8.6844503638967758,8.1614018740493819,13.634406134516952,17.640371015234017,16.306791797663976,21.220868717513031,0.22018356744441767,0.2349256460190445,0.29593468731146066,0.32203550514330281,0.31318282128041486,0.34601848231355303,100
llama3-8b-inst,memit,97,5,1.2293569067570893,1.1417063091326938,1.9521981631540011,3.2695751504023973,2.5142439622854198,3.7087830647949409,1.9083855446444853,1.9135129259829697,2.4987796360681593,3.1166537348535472,2.8459800667452755,3.4253300212374262,4.3060168961354961,3.8559310833718037,7.2946823328106314,14.98598577580705,10.355100835315909,17.031610823714693,0.40307976096453396,0.090923087747913162,0.90711094138681503,5.1529198844560353,2.6094348640972043,7.3375056921198727,0.037457176092970952,0,0.11922352169794843,0.38540522448007236,0.2177806264876799,0.39234732254359317,0.36562258487156302,0.02013541249018011,0.90711094138681503,5.1529198844560353,2.6094348640972043,7.3375056921198727,0,0,0,0,0,0,3.9029371351709621,3.6616226126435496,6.243916893943398,9.7144929378227847,8.1720401882323905,11.732885754390386,0.07537187721700804,0.059602472431091374,0.1423727101549149,0.24527203519971413,0.19768488728045353,0.2915329517936664,100
llama3-8b-inst,memit,97,6,0.5146147863643924,0.44199898556963446,0.89650774661660726,1.179187440843273,1.0423254036853,1.4461092388443793,1.2527221374709858,1.2654071560560112,1.7801634899082135,2.3106389655240425,1.9830578625505386,2.4850588459106122,2.0314893792922937,1.8342276587374096,3.3258847696213891,5.4012722424904211,4.0781006910542628,6.2010027027954111,0.29808695678192332,0.31136909182170186,0.54996466917278075,0.71307905800228322,0.6443391316342566,0.81288563413256576,0.29576701030918212,0.31136909182170186,0.54996466917278075,0.71307905800228322,0.6443391316342566,0.81288563413256576,0.0023199464727411741,0,0,0.032827808109983515,0.023199464727411738,0.19901345298231141,0,0,0,0,0,0,1.7334024225103701,1.6012557826244826,3.1689914205584317,5.3393597249038161,3.9824682181771265,6.175517467638584,0.02571369009225534,0.020490880593955763,0.049581027481522766,0.16129124832603217,0.092170426185985546,0.16884532777435685,100
llama3-8b-inst,memit,97,7,0.43107520310672631,0.41348885591332885,0.56916075788924914,0.72970644902585957,0.66627364126977162,0.79144057626973185,0.65655415251442251,0.65711841639286672,0.87453980387032715,0.98147616387143133,0.9380890981156631,1.0310319357933728,0.79662717559698581,0.7751518404282487,1.0398046526587623,1.129916547006754,1.1338141780858499,1.4458603141407695,0.33632440866980473,0.34400280587315701,0.47605435617081726,0.57896152741676365,0.53169097123031195,0.61667985951662541,0.33632440866980473,0.34400280587315701,0.47605435617081726,0.57896152741676365,0.53169097123031195,0.61667985951662541,0,0,0,0,0,0,0,0,0,0,0,0,0.46030276692718081,0.43180612773403643,0.76493082117443811,0.96332026605112187,0.8814504141897237,1.0630268526258297,0.047548723620966057,0.044892227765375076,0.068592409433759757,0.085736504521474896,0.080679923361163114,0.096544480698737833,100
llama3-8b-inst,memit,97,8,0.44243198940319117,0.4427302734593207,0.50332472894732494,0.58017352831201385,0.541015813762729,0.58305319290921565,0.20093897729483545,0.19958748847151289,0.25520716671816862,0.30103178668448,0.28309831856695195,0.38158045283759362,0.35628352639986943,0.35275812496673353,0.44552870809743467,0.48705463903833562,0.46997875428044378,0.52401263745086013,0.31381510094354864,0.31054973749561787,0.39815262802732382,0.44098601111485169,0.41738092104683755,0.45400860379786523,0.31381510094354864,0.31054973749561787,0.39815262802732382,0.44098601111485169,0.41738092104683755,0.45400860379786523,0,0,0,0,0,0,0,0,0,0,0,0,0.042468425456320784,0.039835197348703666,0.065130999703824438,0.090685672833026518,0.081395054763852323,0.145603641987743,0.084249736514471235,0.085349044416459768,0.10569706619056672,0.13554629386629555,0.12035162022289821,0.14322875514020827,100
llama3-8b-inst,memit,98,4,2.7269873849703128,2.7589551644662471,3.4619949452162131,3.7945344767897384,3.6887341082671083,3.8558806381159361,2.7578468733796409,2.7469196114142074,3.6414598450024567,4.1996659269477465,3.9817623392888968,4.4576840972933427,11.503835903741388,11.330559169265152,18.930721276533038,24.689263817065303,21.919908654849976,25.660430706920817,3.3955014147196825,3.0939247391992417,6.061487697457598,7.8094609556181087,7.2414204776352138,8.1560542191654868,7.8012645154802798e-06,0,0,7.8012645154842711e-06,7.8012645154802788e-05,0.00078012645154802794,3.3954936134551668,3.0939247391992417,6.061487697457598,7.8094609556181087,7.2414204776352138,8.1560542191654868,0,0,0,0,0,0,8.1083344890217077,7.5456012967409514,13.260323607681277,17.637866356311619,15.913955155781446,19.870947511261964,0.22624126352042268,0.22985036328837866,0.29084525981664144,0.35082925280331106,0.32786676520942898,0.35457873362781245,100
llama3-8b-inst,memit,98,5,1.2516089028277246,1.1193336478926557,2.0699012777090617,2.5782053178098261,2.4543345599537245,2.9813325949481522,1.9964547669251598,2.1441217254968108,2.6731257715996666,3.0702636823168401,2.8254235250378334,3.1013120877267788,4.7283725324048058,4.7481663954236977,7.9025150881071387,10.379813077691287,9.4273680358438039,13.543815517284209,0.42640163956141808,0.18877434326064951,1.1453465173203512,2.4923735564922351,2.1628739819807894,3.9256788518039785,0.054091588142722573,0,0.2202076840813115,0.40585939904083096,0.32489758266257912,0.43587586447895404,0.3723100514186955,0.014248056407849395,1.1453465173203512,2.4923735564922351,2.1628739819807894,3.9256788518039785,0,0,0,0,0,0,4.3019708928433884,4.597301235443215,7.1456030307722687,9.4265288163626355,8.0041091778969893,9.6181366654802307,0.069012188706207664,0.059646406699268198,0.12980549720584061,0.21593657198268068,0.17429732748420879,0.2264151091036625,100
llama3-8b-inst,memit,98,6,0.67824032436171466,0.66430585386941132,1.0897888266440865,1.401396461159379,1.2567568688244197,1.4162868681704834,1.5811424720515384,1.6174389492364121,2.2091194347935481,2.6758894509773641,2.4707740442086985,2.7071175072526308,3.0165817760461455,2.7882013819381326,4.907366105705699,7.2129046489087152,6.2579925638621416,7.4649251889560002,0.19519883951525072,0.1264096346608527,0.58826810373008143,0.78457876406249427,0.71162260866377725,0.82691293551747602,0.18706040115170061,0.11269126343402566,0.58826810373008143,0.78457876406249427,0.71162260866377725,0.82691293551747602,0.008138438363550075,0,0.0081634054648680055,0.16112135866986829,0.079767177194382421,0.17329475661118945,0,0,0,0,0,0,2.8213829365308953,2.6161251085789701,4.88057937148207,7.1603942042711193,6.1247329548410399,7.3284851980736976,0.017037171223919765,0.021467323419621209,0.052715470739970162,0.080955151633693087,0.065604344920929911,0.083082984331941695,100
llama3-8b-inst,memit,98,7,0.57117984123802135,0.56338502351354247,0.81724944211784956,1.0224335670698705,0.93678944932635511,1.0328852940478528,0.84881342855071795,0.88645211456469508,1.1681563324669635,1.278445120879216,1.2382626278053279,1.3414921976738936,1.0056629071546905,0.95466382257678295,1.4299420604046265,1.7787964022200833,1.6078662344018848,1.8357113884732539,0.22151736170022532,0.1906338686053522,0.41751239178186805,0.744030020755854,0.56096666220258729,0.77820691911846107,0.2215015618813872,0.1906338686053522,0.41751239178186805,0.744030020755854,0.56096666220258729,0.77820691911846107,1.5799818838078454e-05,0,0,0.00050436835164830275,0.00015799818838078454,0.001081442564613742,0,0,0,0,0,0,0.78414554545446535,0.78588095121117874,1.3645910343558851,1.6344620779472705,1.5358449854841063,1.7996013164199329,0.053646788003426239,0.047190123985205334,0.084354138313168889,0.1283499924217063,0.10912034946182643,0.13972947620689144,100
llama3-8b-inst,memit,98,8,0.44983093031133775,0.45271355819453896,0.53492897775450465,0.60400864486989192,0.57065097204800352,0.64249408946694786,0.2250140236370749,0.22362212911814283,0.28410120003409983,0.33694678279074403,0.30740276326014282,0.33936249183778039,0.3621104107781567,0.35255423141880027,0.47673130412321474,0.64918143821831464,0.57529549280041925,0.8598639831882009,0.30897487504163784,0.2995228288025743,0.40782739763801934,0.59552414300856449,0.51980071563415609,0.78387531886799056,0.30897487504163784,0.2995228288025743,0.40782739763801934,0.59552414300856449,0.51980071563415609,0.78387531886799056,0,0,0,0,0,0,0,0,0,0,0,0,0.053135535736518857,0.050007138002060844,0.080713592977697785,0.11353319337899445,0.094828577435775552,0.11516690086634757,0.083715505829597317,0.082342720293223703,0.10314032153351332,0.13852512977142822,0.11970128659518595,0.14993778931912966,100
llama3-8b-inst,memit,99,4,2.7903844582309727,2.8240458189969377,3.3656650759850604,4.1012953285929541,3.7913962522103555,4.5018196755537243,2.7925384270959346,2.7790517373531749,3.3903257667527318,3.9906405712889144,3.8573103721901996,5.4653450164360367,11.632763486507267,11.27570186857683,17.386699965551728,25.629303767581607,20.591092560695898,31.699450600547696,3.5310977546573259,3.3277469126960035,5.5964040129534141,9.619653116692966,7.9026980162353961,12.262741040095191,0,0,0,0,0,0,3.5310977546573259,3.3277469126960035,5.5964040129534141,9.619653116692966,7.9026980162353961,12.262741040095191,0,0,0,0,0,0,8.101665731849943,7.7231910763019682,11.494634657711634,15.947179373262948,15.189915434411901,29.869996148682223,0.23380624358681071,0.24198909813378247,0.29903412792667583,0.31870155099994857,0.31192333989064502,0.33493298928417764,100
llama3-8b-inst,memit,99,5,1.2185896690606526,1.2227484796240495,1.8590472936141331,2.51769002312408,2.1826405942091904,2.6251585441232881,2.1198093372081042,2.0655759070473669,2.719560534222675,3.4857488844207869,3.1334804432465608,3.8575886704176594,5.0572238491535977,4.5735521658990628,7.9586683314118751,14.033270888814524,10.624335637529857,15.626581066415689,0.28787953166836794,0.12356044962291464,0.73796279519180275,2.3034996677348727,1.4687286508397723,2.6411402935369255,0.042717517340178521,0,0.1600803128246793,0.43311237195246832,0.31862772087770919,0.47871701791901061,0.24516201432818943,0.049660142791624812,0.73796279519180275,2.3034996677348727,1.4687286508397723,2.6411402935369255,0,0,0,0,0,0,4.7693443174852304,4.2669169678397445,7.3961154556097961,12.15184189964935,9.9313515459272388,14.880990350134685,0.058494834287393348,0.058310728113396167,0.10922022000029823,0.16780890839974688,0.17057317222163632,0.47805802363656807,100
llama3-8b-inst,memit,99,6,0.80399722622445469,0.69286053736867015,1.3937071175612059,1.9662156766007972,1.6728616994428336,1.9901155872947711,1.7436435569239164,1.8010737128669012,2.4797631734206713,2.8739964675367555,2.6794665250646039,3.3551140338436505,3.6592348400664538,3.5220049560320561,6.2748953945753572,8.9674187815549011,7.4679246787051383,11.27236919549239,0.22404925312998641,0.15655314852750818,0.56606373275652155,0.93357850346399684,0.69385229822335537,0.9803288762040695,0.16352139736156457,0.094473758820272716,0.44304022065835308,0.6488556992285196,0.57215296155220896,0.66955172135372809,0.060527855768421873,0,0.15503590419953298,0.93357850346399684,0.49170630846581515,0.9803288762040695,0,0,0,0,0,0,3.435185586936468,3.24398733742657,6.1492296392332886,8.2621938177633378,7.246379038619355,11.256790180094612,0.015306303674753233,0.017694976427556366,0.050719326137598116,0.091161815044415881,0.069977337717190058,0.099221365392815342,100
llama3-8b-inst,memit,99,7,0.66099512025264706,0.64608741180993201,0.93551579010068009,1.1503547610142775,1.0293401804475393,1.1837737221864713,0.95236578129542027,0.96531942306524043,1.2684170098420426,1.4362565032919978,1.3364854873036824,1.4529375149559467,1.1326398637179769,1.0887698539882438,1.6262230768690342,2.1154638011207392,1.8589068081727493,2.2043669286239123,0.15950017282366322,0.12532436325097285,0.36715952603633284,0.46368902017498026,0.4123271444220723,0.4675577222702697,0.15874891548491349,0.12532436325097285,0.36715952603633284,0.46368902017498026,0.4123271444220723,0.4675577222702697,0.0007512573387497293,0,0,0.022617835240123407,0.0075125733874972928,0.033772780966270316,0,0,0,0,0,0,0.97313969089431362,0.93184518422025042,1.6088818080319121,2.0628355539167398,1.7897339596045228,2.1110274223663619,0.058133615339155738,0.05456424679992726,0.089656097630600201,0.12729312701370235,0.10914577053558003,0.13287189028046489,100
llama3-8b-inst,memit,99,8,0.4562195210638047,0.45433327921164668,0.54573836715808122,0.59538504950220272,0.5703035895931905,0.61867310768601114,0.23559439820473677,0.23613330566389329,0.3056380424433871,0.39053973959751681,0.3377330764795049,0.40598092144821279,0.35857454193837873,0.35606670217932457,0.45445331875180767,0.58365062981151938,0.50030683198012904,0.59079340674311354,0.30007078644124002,0.29775407416063326,0.39437312381228534,0.44501297790098665,0.43057876246569415,0.50758593890527859,0.30007078644124002,0.29775407416063326,0.39437312381228534,0.44501297790098665,0.43057876246569415,0.50758593890527859,0,0,0,0,0,0,0,0,0,0,0,0,0.058503755497138779,0.05575911524714694,0.09341484226524685,0.15252369658971388,0.11517700114207308,0.16482050857993993,0.08570868622802999,0.084101208370231245,0.11148677598318278,0.14210866054530236,0.12267739302228176,0.14682116289715402,100
llama3-8b-inst,memit,100,4,2.7682189745448098,2.7159334338551346,3.6135513620827977,4.2632442990076553,3.9836080445174114,4.4613087876900659,2.8129322193419251,2.7439882369496944,3.602105105676408,4.858397245993948,4.1847185104830684,4.8727825629203352,11.920357576287357,10.857621225327311,18.633314228974861,29.133043029114464,25.241278060511224,35.724668429240943,3.5340800384708202,2.9444308246288111,6.8310877684843021,10.649159613002702,8.958458943580899,11.980658523740473,4.9710965784898601e-06,0,0,4.9710965784924038e-06,4.9710965784898605e-05,0.00049710965784898603,3.5340750673742409,2.9444308246288111,6.8310877684843021,10.649159613002702,8.958458943580899,11.980658523740473,0,0,0,0,0,0,8.3862775378165377,7.5295022523686068,12.975472475877631,23.604025890157772,17.687957766427687,23.744009905500469,0.22450788440142289,0.23929101236918812,0.29497008296803184,0.33394780752913877,0.31368416083037298,0.35310630933866832,100
llama3-8b-inst,memit,100,5,1.5065388415888006,1.40410996302115,2.4454354828983935,3.6436056969957482,3.1282116618435247,3.7413387423827968,2.5543633218375077,2.5797040818838681,3.4676691236974104,4.0918417995988303,3.7698359554956951,4.266345080179617,7.9559176715486606,7.1129729363160337,14.283262855732705,19.298476795385223,17.157682413903125,21.795051823741765,0.87960488879463139,0.24106358584640936,2.0895087557291903,6.9887475634930274,4.7290214125127363,7.5149381004888944,0.045979871541232328,0,0.16148604331232636,0.62807495164269844,0.36096230979038735,0.65982076505599985,0.8336250172533991,0.16341928301717859,2.0895087557291903,6.9887475634930274,4.7290214125127363,7.5149381004888944,0,0,0,0,0,0,7.0763127827540293,6.6553933792658793,12.024889728825489,16.743476902792004,14.269682406524812,18.201700343172824,0.041531867020215711,0.043221721049679473,0.11867461807342618,0.20704510085202887,0.16349886536510425,0.27095760640166394,100
llama3-8b-inst,memit,100,6,1.3208826157556404,1.2232622538092128,2.338346701478208,2.7459799965849911,2.6197439526724215,3.0089050805537694,2.2570921420709014,2.3641273857438914,3.1339811484743065,3.5369398407048203,3.4043900710566732,3.5610144346659176,6.329202732701158,5.9446421206752609,11.536522412498531,13.911452031759611,13.064458121808419,15.698778556337686,0.60710502731804072,0.28473416861150147,1.7915438070560399,3.049144427260583,2.6543662287358862,4.0356996226747466,0.084611867668325277,0,0.28943678806184714,0.70682002092204654,0.53081107811810191,0.72481441206412178,0.52249315964971532,0.049865395899692681,1.7915438070560399,3.049144427260583,2.6543662287358862,4.0356996226747466,0,0,0,0,0,0,5.722097705383117,5.5906094108488915,9.8221211997616269,12.509949291169832,11.603274064106591,12.680823803899024,0.0027023679939904488,0.0049362115524364675,0.068495817837250117,0.11595432856030521,0.096792473034904611,0.19878169675873297,100
llama3-8b-inst,memit,100,7,0.9869235905264957,1.0451770804782443,1.477377233866709,1.6810061984226621,1.5805055202873683,1.7197127600364706,1.1550957133885063,1.1909143632353336,1.4633756883139657,1.5969756096134569,1.5404870744830552,1.5997212138902357,1.5632550722339473,1.5234198420904863,2.3165545158450116,2.6530854324340871,2.5391856896151257,3.0323970316899915,0.14236222532300824,0.095376810165953035,0.36517387366767112,0.4995976556263908,0.46168956396183836,0.51798645695931422,0.078906730346684884,0,0.29054008659220404,0.47361885006836679,0.40581154950085219,0.49941191015838138,0.063455494976323329,0.0020754134054588322,0.22789471997390129,0.46378457560232833,0.34403553635110906,0.51798645695931422,0,0,0,0,0,0,1.4208928469109392,1.418277554131981,2.1414965419152217,2.5503311738451497,2.3753805591796393,2.5591079621704491,0.086912477280353034,0.067827995407864827,0.15820119128766272,0.24518266162566019,0.1976043293600161,0.24647031901631106,100
llama3-8b-inst,memit,100,8,0.48850371221735756,0.48359160999932388,0.58590150693989917,0.676382767566722,0.62249369664381904,0.68071848822164416,0.26905435908356445,0.26895147241630035,0.36078060806572665,0.40113615876019082,0.38639427218401762,0.42899106752790678,0.34602489603376468,0.34669044807079002,0.47892320017197543,0.55956663797867268,0.52813918035660234,0.56960598981715016,0.2686867873890913,0.26667994958841645,0.40933395000806511,0.49234892222789989,0.4472362929851556,0.49704015349466851,0.2686867873890913,0.26667994958841645,0.40933395000806511,0.49234892222789989,0.4472362929851556,0.49704015349466851,0,0,0,0,0,0,0,0,0,0,0,0,0.07733810864467329,0.072335078551760551,0.13016293627308692,0.16091805519763314,0.14967044497029777,0.18403333601873306,0.094544107939593225,0.093783673473408782,0.1299171697406741,0.1546961073889401,0.14152047626124775,0.15593215469149607,100
