cell,arm,case_id,metric,prompt_index,target_new_nll,target_true_nll,nll_advantage,success,strict_teacher_forced
0,ORBFH_HIST,21220,NS,0,7.830314636230469,11.944565773010254,4.114251136779785,0,False
0,ORBFH_HIST,21220,NS,1,9.921035766601562,0.04890012741088867,-9.872135639190674,1,True
0,ORBFH_HIST,21220,NS,2,7.197103500366211,0.34268835186958313,-6.854415148496628,1,True
0,ORBFH_HIST,21220,NS,3,7.99960994720459,0.17518526315689087,-7.824424684047699,1,True
0,ORBFH_HIST,21220,NS,4,5.661958694458008,3.0090980529785156,-2.652860641479492,1,False
0,ORBFH_HIST,21220,NS,5,9.286270141601562,0.03838276490569115,-9.247887376695871,1,True
0,ORBFH_HIST,21220,NS,6,8.303125381469727,0.155814990401268,-8.147310391068459,1,True
0,ORBFH_HIST,21220,NS,7,9.955471992492676,1.9945533275604248,-7.960918664932251,1,False
0,ORBFH_HIST,21220,NS,8,7.1621317863464355,1.1009396314620972,-6.061192154884338,1,True
0,ORBFH_HIST,21220,NS,9,8.943299293518066,0.31751757860183716,-8.62578171491623,1,True
0,ORBFH_HIST,5064,NS,0,7.3163886070251465,0.03084309585392475,-7.285545511171222,1,True
0,ORBFH_HIST,5064,NS,1,10.691779136657715,0.0019823915790766478,-10.689796745078638,1,True
0,ORBFH_HIST,5064,NS,2,11.559565544128418,0.0234372541308403,-11.536128289997578,1,True
0,ORBFH_HIST,5064,NS,3,10.981290817260742,4.74415922164917,-6.237131595611572,1,False
0,ORBFH_HIST,5064,NS,4,9.250021934509277,11.318146705627441,2.068124771118164,0,False
0,ORBFH_HIST,5064,NS,5,13.611976623535156,16.790056228637695,3.178079605102539,0,False
0,ORBFH_HIST,5064,NS,6,6.898823261260986,5.962290287017822,-0.9365329742431641,1,False
0,ORBFH_HIST,5064,NS,7,6.191877365112305,5.635303497314453,-0.5565738677978516,1,False
