family,comparison,max_nll,max_margin,warning_count,flip_count,rows
BASE_MEMIT,BASE_MEMIT__1ef-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__1f7-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__1f7-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__1fb-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__1fb-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__1fd-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__1fd-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__1fe-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__1fe-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__2ff-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__2ff-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__37f-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__37f-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3bf-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3bf-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3df-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3df-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3ef-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3ef-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3f7-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3f7-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3fb-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3fb-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3fd-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3fd-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3fe-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__3fe-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__5ff-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__5ff-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__6ff-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__6ff-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__77f-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__77f-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7bf-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7bf-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7df-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7df-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7ef-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7ef-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7f7-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7f7-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7fb-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7fb-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7fd-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7fd-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7fe-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__7fe-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__bf7-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__bf7-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__bff-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__bff-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__dbf-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__dbf-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__ddf-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__ddf-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__def-repeat,0.0,0.0,0,0,48
