family,cohort_id,anchor,eval_t,panel,epsilon,subset,total_raw,anchor_eligible,active_denominator,censored,retained,lost,retained_decreased,retained_stable,retained_increased,lost_decreased,lost_stable,lost_increased,lost_maintained_or_increased,retained_reversal,weak_given_retained,lost_maintained_rate,reversal_given_retained,weak_of_all_active,lost_stable_increase_of_all_active,reversal_of_all_active,M_mean,B_mean,C_mean,delta_B_mean,delta_C_mean,delta_C_p05,delta_C_p95,target_tf_token_micro,target_tf_prompt_macro,target_tf_strict
BASE_MEMIT,U060_070,70,90,rewrite,0.05,all_facts,1000,1000,990,10,695,295,458,12,225,236,8,51,59,105,0.6589928057553956,0.2,0.1510791366906475,0.4626262626262626,0.0595959595959596,0.10606060606060606,2.3837911873894173,-0.17050120431007912,2.5542923916994966,-0.2235704338093373,-1.5368605605599404,-7.204841570183635,3.37718849852681,0.1414441147378833,0.14393939393939395,0.14343434343434344
BASE_MEMIT,U060_070,70,90,rewrite,0.05,both_arm_eligible,1000,806,799,7,629,170,436,10,183,160,0,10,10,87,0.6931637519872814,0.058823529411764705,0.1383147853736089,0.5456821026282853,0.012515644555694618,0.10888610763454318,3.1330516998139872,0.21408445233868456,2.918967247475303,-0.20970800196698333,-1.8921835227835648,-7.639492785930633,3.358573143184181,0.1687192118226601,0.17083854818523153,0.1702127659574468
BASE_MEMIT,U060_070,70,90,rewrite,0.1,initial_effective,1000,818,811,7,636,175,441,15,180,163,1,11,12,82,0.6933962264150944,0.06857142857142857,0.1289308176100629,0.5437731196054254,0.014796547472256474,0.10110974106041924,3.133531016129762,0.24422761251858255,2.8893034036111795,-0.19969524836693645,-1.900107916359561,-7.618490232154727,3.3529348373413086,0.16727272727272727,0.16954377311960542,0.16892725030826142
BASE_MEMIT,U060_070,70,90,rewrite,0.1,all_anchor_success,1000,852,845,7,665,180,450,18,197,165,2,13,15,97,0.6766917293233082,0.08333333333333333,0.14586466165413534,0.5325443786982249,0.01775147928994083,0.11479289940828402,3.104967184231228,0.3539306244322446,2.7510365597989836,-0.23634895201463849,-1.8032110557290753,-7.522186715621501,3.3538357734680173,0.1630057803468208,0.16627218934911242,0.16568047337278108
BASE_MEMIT,U060_070,70,90,rewrite,0.1,all_facts,1000,1000,990,10,695,295,456,19,220,235,11,49,60,98,0.6561151079136691,0.2033898305084746,0.1410071942446043,0.46060606060606063,0.06060606060606061,0.09898989898989899,2.3837911873894173,-0.17050120431007912,2.5542923916994966,-0.2235704338093373,-1.5368605605599404,-7.204841570183635,3.37718849852681,0.1414441147378833,0.14393939393939395,0.14343434343434344
BASE_MEMIT,U060_070,70,90,rewrite,0.1,both_arm_eligible,1000,804,797,7,627,170,433,15,179,159,1,10,11,80,0.6905901116427432,0.06470588235294118,0.12759170653907495,0.5432873274780426,0.013801756587202008,0.10037641154328733,3.1255547222895332,0.1986788235840807,2.9268758987054526,-0.21750574749093993,-1.8940122905707306,-7.641395998001099,3.362709888815877,0.16790123456790124,0.17001254705144292,0.16938519447929737
BASE_MEMIT,U060_070,70,90,rewrite,0.2,initial_effective,1000,814,807,7,633,174,430,32,171,161,3,10,13,71,0.6793048973143759,0.07471264367816093,0.11216429699842022,0.5328376703841388,0.0161090458488228,0.08798017348203221,3.146376378913661,0.2388066462722354,2.9075697326414254,-0.1965031380323137,-1.904887251336649,-7.626129968836904,3.353535461425781,0.16808769792935443,0.17038413878562578,0.1697645600991326
BASE_MEMIT,U060_070,70,90,rewrite,0.2,all_anchor_success,1000,852,845,7,665,180,439,37,189,164,4,12,16,85,0.6601503759398496,0.08888888888888889,0.12781954887218044,0.5195266272189349,0.01893491124260355,0.10059171597633136,3.104967184231228,0.3539306244322446,2.7510365597989836,-0.23634895201463849,-1.8032110557290753,-7.522186715621501,3.3538357734680173,0.1630057803468208,0.16627218934911242,0.16568047337278108
BASE_MEMIT,U060_070,70,90,rewrite,0.2,all_facts,1000,1000,990,10,695,295,445,40,210,231,18,46,64,86,0.6402877697841727,0.21694915254237288,0.1237410071942446,0.4494949494949495,0.06464646464646465,0.08686868686868687,2.3837911873894173,-0.17050120431007912,2.5542923916994966,-0.2235704338093373,-1.5368605605599404,-7.204841570183635,3.37718849852681,0.1414441147378833,0.14393939393939395,0.14343434343434344
BASE_MEMIT,U060_070,70,90,rewrite,0.2,both_arm_eligible,1000,800,793,7,624,169,422,32,170,157,2,10,12,69,0.6762820512820513,0.07100591715976332,0.11057692307692307,0.532156368221942,0.015132408575031526,0.08701134930643127,3.1385866297185943,0.1929323987208523,2.945654230997742,-0.21434712070210696,-1.8988452550390216,-7.645202422142029,3.3709833800792683,0.1687344913151365,0.1708701134930643,0.17023959646910466
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.025,initial_effective,1000,678,670,8,481,189,382,4,95,183,0,6,6,107,0.7941787941787942,0.031746031746031744,0.22245322245322247,0.5701492537313433,0.008955223880597015,0.15970149253731344,1.7304019002660886,0.502778880476062,1.2276230197900266,0.11822796591849469,-2.573493513945879,-8.040550756454468,1.5122398614883417,0.052478134110787174,0.05373134328358209,0.05373134328358209
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.025,all_anchor_success,1000,768,759,9,546,213,407,7,132,200,0,13,13,144,0.7454212454212454,0.06103286384976526,0.26373626373626374,0.5362318840579711,0.017127799736495388,0.18972332015810275,1.809505070897116,0.8839555976811762,0.9255494732159399,0.08114623227334619,-2.2894550151607618,-7.859859228134155,2.1755825586617,0.056555269922879174,0.057971014492753624,0.057971014492753624
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.025,all_facts,1000,1000,987,13,592,395,414,9,169,319,0,76,76,150,0.6993243243243243,0.19240506329113924,0.2533783783783784,0.4194528875379939,0.07700101317122594,0.1519756838905775,0.9409444005301235,0.02104285258984735,0.9199015479402762,0.062262813069054665,-1.7638602198857396,-7.495522506535053,2.7006369113922104,0.04568023833167825,0.04660587639311044,0.04660587639311044
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.025,both_arm_eligible,1000,616,610,6,435,175,346,3,86,169,0,6,6,93,0.7954022988505747,0.03428571428571429,0.21379310344827587,0.5672131147540984,0.009836065573770493,0.15245901639344261,1.6936295204475278,0.4541737750905459,1.2394557453569819,0.10470896598989846,-2.5655091859308667,-8.08647677898407,1.5301844269037237,0.05128205128205128,0.05245901639344262,0.05245901639344262
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.05,initial_effective,1000,677,669,8,480,189,379,7,94,183,0,6,6,105,0.7895833333333333,0.031746031746031744,0.21875,0.5665171898355755,0.008968609865470852,0.15695067264573992,1.731121664791631,0.49834422914169296,1.2327774356499381,0.11764556743059815,-2.5739790190412193,-8.041255569458007,1.5130020141601566,0.052554744525547446,0.053811659192825115,0.053811659192825115
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.05,all_anchor_success,1000,768,759,9,546,213,405,10,131,200,0,13,13,143,0.7417582417582418,0.06103286384976526,0.2619047619047619,0.5335968379446641,0.017127799736495388,0.18840579710144928,1.809505070897116,0.8839555976811762,0.9255494732159399,0.08114623227334619,-2.2894550151607618,-7.859859228134155,2.1755825586617,0.056555269922879174,0.057971014492753624,0.057971014492753624
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.05,all_facts,1000,1000,987,13,592,395,411,13,168,318,5,72,77,148,0.6942567567567568,0.1949367088607595,0.25,0.41641337386018235,0.07801418439716312,0.14994934143870314,0.9409444005301235,0.02104285258984735,0.9199015479402762,0.062262813069054665,-1.7638602198857396,-7.495522506535053,2.7006369113922104,0.04568023833167825,0.04660587639311044,0.04660587639311044
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.05,both_arm_eligible,1000,614,608,6,433,175,342,6,85,169,0,6,6,91,0.789838337182448,0.03428571428571429,0.21016166281755197,0.5625,0.009868421052631578,0.14967105263157895,1.696148851200154,0.45079223331260054,1.2453566178875535,0.10284127423686809,-2.565492771470944,-8.093673634529114,1.5321999162435527,0.05144694533762058,0.05263157894736842,0.05263157894736842
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.1,initial_effective,1000,675,667,8,479,188,378,17,84,183,0,5,5,100,0.7891440501043842,0.026595744680851064,0.20876826722338204,0.5667166416791605,0.0074962518740629685,0.14992503748125938,1.7333603548570193,0.4981905940635272,1.2351697607934922,0.11940168453076075,-2.582745797085999,-8.042665195465087,1.5145263195037832,0.0527086383601757,0.053973013493253376,0.053973013493253376
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.1,all_anchor_success,1000,768,759,9,546,213,404,22,120,199,1,13,14,138,0.73992673992674,0.06572769953051644,0.25274725274725274,0.5322793148880105,0.01844532279314888,0.18181818181818182,1.809505070897116,0.8839555976811762,0.9255494732159399,0.08114623227334619,-2.2894550151607618,-7.859859228134155,2.1755825586617,0.056555269922879174,0.057971014492753624,0.057971014492753624
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.1,all_facts,1000,1000,987,13,592,395,410,26,156,315,12,68,80,143,0.6925675675675675,0.20253164556962025,0.24155405405405406,0.4154002026342452,0.08105369807497467,0.14488348530901723,0.9409444005301235,0.02104285258984735,0.9199015479402762,0.062262813069054665,-1.7638602198857396,-7.495522506535053,2.7006369113922104,0.04568023833167825,0.04660587639311044,0.04660587639311044
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.1,both_arm_eligible,1000,610,606,4,432,174,341,15,76,169,0,5,5,87,0.7893518518518519,0.028735632183908046,0.2013888888888889,0.5627062706270627,0.00825082508250825,0.14356435643564355,1.6984974661282581,0.4504661960373617,1.2480312700908962,0.10472530314680373,-2.5751140065546525,-8.100870490074158,1.5342154055833817,0.05161290322580645,0.052805280528052806,0.052805280528052806
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.2,initial_effective,1000,667,659,8,472,187,369,29,74,182,1,4,5,88,0.7817796610169492,0.026737967914438502,0.1864406779661017,0.5599393019726859,0.007587253414264037,0.13353566009104703,1.7392000703307855,0.4874115122513272,1.2517885580794583,0.13128355904079533,-2.610612411772739,-8.054090929031371,1.505380487442017,0.05341246290801187,0.054628224582701064,0.054628224582701064
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.2,all_anchor_success,1000,768,759,9,546,213,398,35,113,199,2,12,14,126,0.7289377289377289,0.06572769953051644,0.23076923076923078,0.5243741765480896,0.01844532279314888,0.16600790513833993,1.809505070897116,0.8839555976811762,0.9255494732159399,0.08114623227334619,-2.2894550151607618,-7.859859228134155,2.1755825586617,0.056555269922879174,0.057971014492753624,0.057971014492753624
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.2,all_facts,1000,1000,987,13,592,395,404,42,146,313,21,61,82,129,0.6824324324324325,0.20759493670886076,0.2179054054054054,0.4093211752786221,0.08308004052684904,0.13069908814589665,0.9409444005301235,0.02104285258984735,0.9199015479402762,0.062262813069054665,-1.7638602198857396,-7.495522506535053,2.7006369113922104,0.04568023833167825,0.04660587639311044,0.04660587639311044
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.2,both_arm_eligible,1000,603,599,4,426,173,332,26,68,168,1,4,5,76,0.7793427230046949,0.028901734104046242,0.1784037558685446,0.5542570951585977,0.008347245409015025,0.12687813021702837,1.702219217169862,0.43649654585451436,1.2657226713153475,0.11585425267086204,-2.6003032442157425,-8.130367976427078,1.521114724874497,0.05228758169934641,0.05342237061769616,0.05342237061769616
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.025,initial_effective,1000,672,664,8,460,204,359,9,92,195,1,8,9,130,0.7804347826086957,0.04411764705882353,0.2826086956521739,0.5406626506024096,0.01355421686746988,0.19578313253012047,1.728529986037581,0.5527222780061953,1.1758077080313858,-0.10622042856257723,-2.514477709170111,-7.421965679526329,1.6651602268218995,0.04437869822485207,0.045180722891566265,0.045180722891566265
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.025,all_anchor_success,1000,753,745,8,520,225,387,9,124,210,1,14,15,170,0.7442307692307693,0.06666666666666667,0.3269230769230769,0.5194630872483221,0.020134228187919462,0.22818791946308725,1.7768962459938737,0.8791480046965732,0.8977482412973006,-0.14453444831173293,-2.2478033280581386,-7.341271471977234,2.083767890930172,0.047058823529411764,0.04832214765100671,0.04832214765100671
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.025,all_facts,1000,1000,987,13,565,422,394,9,162,332,3,87,90,178,0.6973451327433628,0.2132701421800948,0.31504424778761064,0.39918946301925023,0.0911854103343465,0.18034447821681865,0.8645347355163855,0.06108619151740753,0.803448543998978,-0.030540882833415252,-1.7617981305535555,-6.982819825364277,2.4086682319641115,0.03773584905660377,0.03850050658561297,0.03850050658561297
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.025,both_arm_eligible,1000,606,602,4,419,183,328,8,83,176,1,6,7,116,0.7828162291169452,0.03825136612021858,0.27684964200477324,0.5448504983388704,0.011627906976744186,0.19269102990033224,1.7570071297611087,0.5455382302452956,1.2114688995158134,-0.10268847575021345,-2.5065405125322866,-7.376371368765831,1.6629177451133716,0.042483660130718956,0.04318936877076412,0.04318936877076412
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.05,initial_effective,1000,669,661,8,459,202,358,11,90,192,2,8,10,129,0.7799564270152506,0.04950495049504951,0.28104575163398693,0.5416036308623298,0.015128593040847202,0.1951588502269289,1.7378398530768533,0.5430038244591718,1.1948360286176813,-0.10300448468115615,-2.512018792406598,-7.429864883422852,1.6654024124145508,0.04457652303120357,0.0453857791225416,0.0453857791225416
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.05,all_anchor_success,1000,753,745,8,520,225,386,11,123,209,2,14,16,169,0.7423076923076923,0.07111111111111111,0.325,0.5181208053691275,0.021476510067114093,0.22684563758389262,1.7768962459938737,0.8791480046965732,0.8977482412973006,-0.14453444831173293,-2.2478033280581386,-7.341271471977234,2.083767890930172,0.047058823529411764,0.04832214765100671,0.04832214765100671
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.05,all_facts,1000,1000,987,13,565,422,393,12,160,329,7,86,93,177,0.695575221238938,0.22037914691943128,0.31327433628318585,0.3981762917933131,0.09422492401215805,0.17933130699088146,0.8645347355163855,0.06108619151740753,0.803448543998978,-0.030540882833415252,-1.7617981305535555,-6.982819825364277,2.4086682319641115,0.03773584905660377,0.03850050658561297,0.03850050658561297
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.05,both_arm_eligible,1000,603,599,4,418,181,327,10,81,173,2,6,8,115,0.7822966507177034,0.04419889502762431,0.2751196172248804,0.5459098497495827,0.01335559265442404,0.19198664440734559,1.767423245861492,0.5347778797647192,1.2326453660967727,-0.0991219736399356,-2.5037873312792054,-7.382469660043716,1.6639492988586426,0.042692939244663386,0.04340567612687813,0.04340567612687813
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.1,initial_effective,1000,665,657,8,456,201,355,13,88,190,3,8,11,118,0.7785087719298246,0.05472636815920398,0.25877192982456143,0.5403348554033486,0.0167427701674277,0.1796042617960426,1.7319107967410434,0.5343666826594548,1.1975441140815888,-0.10115570772320168,-2.53139909164827,-7.438581848144531,1.66411075592041,0.043348281016442454,0.0441400304414003,0.0441400304414003
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.1,all_anchor_success,1000,753,745,8,520,225,384,15,121,208,3,14,17,159,0.7384615384615385,0.07555555555555556,0.3057692307692308,0.5154362416107383,0.022818791946308724,0.2134228187919463,1.7768962459938737,0.8791480046965732,0.8977482412973006,-0.14453444831173293,-2.2478033280581386,-7.341271471977234,2.083767890930172,0.047058823529411764,0.04832214765100671,0.04832214765100671
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.1,all_facts,1000,1000,987,13,565,422,391,18,156,324,14,84,98,167,0.6920353982300885,0.23222748815165878,0.29557522123893804,0.3961499493414387,0.09929078014184398,0.1691995947315096,0.8645347355163855,0.06108619151740753,0.803448543998978,-0.030540882833415252,-1.7617981305535555,-6.982819825364277,2.4086682319641115,0.03773584905660377,0.03850050658561297,0.03850050658561297
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.1,both_arm_eligible,1000,600,596,4,416,180,324,12,80,171,3,6,9,105,0.7788461538461539,0.05,0.25240384615384615,0.5436241610738255,0.015100671140939598,0.1761744966442953,1.7719494334387673,0.5301862095526401,1.2417632238861274,-0.09672506808634572,-2.509033458353483,-7.390368863940239,1.664191484451294,0.0429042904290429,0.0436241610738255,0.0436241610738255
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.2,initial_effective,1000,656,648,8,448,200,341,33,74,188,6,6,12,105,0.7611607142857143,0.06,0.234375,0.5262345679012346,0.018518518518518517,0.16203703703703703,1.71878447291516,0.5034727942267502,1.2153116786884097,-0.10544497058669358,-2.563369736094804,-7.45819501876831,1.6576971650123593,0.04242424242424243,0.043209876543209874,0.043209876543209874
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.2,all_anchor_success,1000,753,745,8,520,225,373,39,108,205,8,12,20,147,0.7173076923076923,0.08888888888888889,0.2826923076923077,0.5006711409395973,0.026845637583892617,0.19731543624161074,1.7768962459938737,0.8791480046965732,0.8977482412973006,-0.14453444831173293,-2.2478033280581386,-7.341271471977234,2.083767890930172,0.047058823529411764,0.04832214765100671,0.04832214765100671
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.2,all_facts,1000,1000,987,13,565,422,379,44,142,315,32,75,107,153,0.6707964601769911,0.25355450236966826,0.27079646017699116,0.3839918946301925,0.10840932117527863,0.15501519756838905,0.8645347355163855,0.06108619151740753,0.803448543998978,-0.030540882833415252,-1.7617981305535555,-6.982819825364277,2.4086682319641115,0.03773584905660377,0.03850050658561297,0.03850050658561297
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.2,both_arm_eligible,1000,591,587,4,408,179,310,31,67,169,6,4,10,92,0.7598039215686274,0.055865921787709494,0.22549019607843138,0.5281090289608177,0.017035775127768313,0.1567291311754685,1.74521692465115,0.4792530163487949,1.265963908302355,-0.1031944059736684,-2.5318023147215367,-7.414066475629807,1.664918041229248,0.04187604690117253,0.04258943781942078,0.04258943781942078
BASE_MEMIT,U060_070,70,100,rewrite,0.025,initial_effective,1000,819,809,10,625,184,451,2,172,175,0,9,9,102,0.7216,0.04891304347826087,0.1632,0.5574783683559951,0.011124845488257108,0.1260815822002472,2.9001948876939467,0.2403136035346867,2.65988128415926,-0.22832453678211265,-2.1018756075752103,-7.8075462758541105,3.2540880918502775,0.14841849148418493,0.1508034610630408,0.1508034610630408
BASE_MEMIT,U060_070,70,100,rewrite,0.025,all_anchor_success,1000,852,842,10,651,191,460,2,189,178,1,12,13,115,0.706605222734255,0.06806282722513089,0.17665130568356374,0.5463182897862233,0.015439429928741092,0.13657957244655583,2.879269052443312,0.3497543965749478,2.5295146558683643,-0.26086604612328623,-2.0028951441157066,-7.729664444923401,3.2665961593389485,0.1440185830429733,0.14726840855106887,0.14726840855106887
BASE_MEMIT,U060_070,70,100,rewrite,0.025,all_facts,1000,1000,987,13,674,313,463,2,209,263,2,48,50,116,0.6869436201780416,0.1597444089456869,0.17210682492581603,0.4690982776089159,0.05065856129685917,0.11752786220871327,2.159506687289048,-0.16872690875732396,2.328233596046372,-0.23751587315303063,-1.742882147826192,-7.485818481445312,3.2576618254184697,0.12611717974180736,0.1286727456940223,0.1286727456940223
BASE_MEMIT,U060_070,70,100,rewrite,0.025,both_arm_eligible,1000,806,796,10,613,183,439,2,172,174,0,9,9,97,0.7161500815660685,0.04918032786885246,0.15823817292006526,0.5515075376884422,0.011306532663316583,0.12185929648241206,2.8899733273682062,0.19954801478128337,2.690425312586923,-0.24513331894299492,-2.098593885782692,-7.813282959163189,3.2689001858234406,0.15099009900990099,0.15326633165829145,0.15326633165829145
BASE_MEMIT,U060_070,70,100,rewrite,0.05,initial_effective,1000,819,809,10,625,184,448,7,170,175,1,8,9,102,0.7168,0.04891304347826087,0.1632,0.553770086526576,0.011124845488257108,0.1260815822002472,2.9001948876939467,0.2403136035346867,2.65988128415926,-0.22832453678211265,-2.1018756075752103,-7.8075462758541105,3.2540880918502775,0.14841849148418493,0.1508034610630408,0.1508034610630408
BASE_MEMIT,U060_070,70,100,rewrite,0.05,all_anchor_success,1000,852,842,10,651,191,457,7,187,178,2,11,13,115,0.7019969278033794,0.06806282722513089,0.17665130568356374,0.5427553444180523,0.015439429928741092,0.13657957244655583,2.879269052443312,0.3497543965749478,2.5295146558683643,-0.26086604612328623,-2.0028951441157066,-7.729664444923401,3.2665961593389485,0.1440185830429733,0.14726840855106887,0.14726840855106887
BASE_MEMIT,U060_070,70,100,rewrite,0.05,all_facts,1000,1000,987,13,674,313,460,7,207,263,6,44,50,116,0.6824925816023739,0.1597444089456869,0.17210682492581603,0.46605876393110435,0.05065856129685917,0.11752786220871327,2.159506687289048,-0.16872690875732396,2.328233596046372,-0.23751587315303063,-1.742882147826192,-7.485818481445312,3.2576618254184697,0.12611717974180736,0.1286727456940223,0.1286727456940223
BASE_MEMIT,U060_070,70,100,rewrite,0.05,both_arm_eligible,1000,806,796,10,613,183,436,7,170,174,1,8,9,97,0.7112561174551386,0.04918032786885246,0.15823817292006526,0.5477386934673367,0.011306532663316583,0.12185929648241206,2.8899733273682062,0.19954801478128337,2.690425312586923,-0.24513331894299492,-2.098593885782692,-7.813282959163189,3.2689001858234406,0.15099009900990099,0.15326633165829145,0.15326633165829145
BASE_MEMIT,U060_070,70,100,rewrite,0.1,initial_effective,1000,818,808,10,624,184,442,16,166,175,1,8,9,95,0.7083333333333334,0.04891304347826087,0.15224358974358973,0.5470297029702971,0.011138613861386138,0.11757425742574257,2.8993643610051145,0.23661068218326806,2.662753678821846,-0.2279655688469953,-2.1047740401900947,-7.807861615717411,3.255874958634376,0.14859926918392205,0.15099009900990099,0.15099009900990099
BASE_MEMIT,U060_070,70,100,rewrite,0.1,all_anchor_success,1000,852,842,10,651,191,451,16,184,178,2,11,13,108,0.6927803379416283,0.06806282722513089,0.16589861751152074,0.5356294536817102,0.015439429928741092,0.12826603325415678,2.879269052443312,0.3497543965749478,2.5295146558683643,-0.26086604612328623,-2.0028951441157066,-7.729664444923401,3.2665961593389485,0.1440185830429733,0.14726840855106887,0.14726840855106887
BASE_MEMIT,U060_070,70,100,rewrite,0.1,all_facts,1000,1000,987,13,674,313,454,16,204,261,8,44,52,109,0.6735905044510386,0.16613418530351437,0.16172106824925817,0.45997973657548125,0.05268490374873354,0.11043566362715299,2.159506687289048,-0.16872690875732396,2.328233596046372,-0.23751587315303063,-1.742882147826192,-7.485818481445312,3.2576618254184697,0.12611717974180736,0.1286727456940223,0.1286727456940223
BASE_MEMIT,U060_070,70,100,rewrite,0.1,both_arm_eligible,1000,804,794,10,611,183,429,16,166,174,1,8,9,89,0.7021276595744681,0.04918032786885246,0.14566284779050737,0.5403022670025189,0.011335012594458438,0.11209068010075567,2.88419012571508,0.18634060081516765,2.697849524899912,-0.2507567213524499,-2.1008881367102843,-7.814568544924259,3.2691070497035977,0.1513647642679901,0.15365239294710328,0.15365239294710328
BASE_MEMIT,U060_070,70,100,rewrite,0.2,initial_effective,1000,814,804,10,621,183,436,29,156,172,4,7,11,90,0.7020933977455717,0.060109289617486336,0.14492753623188406,0.5422885572139303,0.013681592039800995,0.11194029850746269,2.9129824762176892,0.23355114804719812,2.679431328170491,-0.22248264124144368,-2.1111191724957825,-7.809122975170612,3.2630224257707563,0.14932680538555693,0.1517412935323383,0.1517412935323383
BASE_MEMIT,U060_070,70,100,rewrite,0.2,all_anchor_success,1000,852,842,10,651,191,444,32,175,176,5,10,15,103,0.6820276497695853,0.07853403141361257,0.15821812596006143,0.5273159144893111,0.017814726840855107,0.12232779097387174,2.879269052443312,0.3497543965749478,2.5295146558683643,-0.26086604612328623,-2.0028951441157066,-7.729664444923401,3.2665961593389485,0.1440185830429733,0.14726840855106887,0.14726840855106887
BASE_MEMIT,U060_070,70,100,rewrite,0.2,all_facts,1000,1000,987,13,674,313,446,33,195,253,20,40,60,104,0.6617210682492581,0.19169329073482427,0.1543026706231454,0.4518743667679838,0.060790273556231005,0.10536980749746708,2.159506687289048,-0.16872690875732396,2.328233596046372,-0.23751587315303063,-1.742882147826192,-7.485818481445312,3.2576618254184697,0.12611717974180736,0.1286727456940223,0.1286727456940223
BASE_MEMIT,U060_070,70,100,rewrite,0.2,both_arm_eligible,1000,800,790,10,608,182,423,29,156,171,4,7,11,85,0.6957236842105263,0.06043956043956044,0.13980263157894737,0.5354430379746835,0.013924050632911392,0.10759493670886076,2.8979727430438773,0.18297231502925293,2.715000428014624,-0.24529202618176424,-2.107326038937947,-7.8171397164464,3.269520777463913,0.15211970074812967,0.15443037974683543,0.15443037974683543
BASE_MEMIT,U070_080,80,80,paraphrase_0,0.025,initial_effective,1000,726,726,0,726,0,0,726,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,4.563664354959287,0.3182552236827609,4.245409131276526,0.0,0.0,0.0,0.0,0.19246298788694483,0.19490358126721763,0.19421487603305784
BASE_MEMIT,U070_080,80,80,paraphrase_0,0.025,all_anchor_success,1000,795,795,0,795,0,0,795,0,0,0,0,0,63,0.0,,0.07924528301886792,0.0,0.0,0.07924528301886792,4.372851266407952,0.5712240774489049,3.801627188959048,0.0,0.0,0.0,0.0,0.18036809815950922,0.1830188679245283,0.18238993710691823
BASE_MEMIT,U070_080,80,80,paraphrase_0,0.025,all_facts,1000,1000,998,2,795,203,0,795,0,0,203,0,203,63,0.0,1.0,0.07924528301886792,0.0,0.20340681362725452,0.06312625250501001,3.137201223814046,-0.08926544084637342,3.22646666466042,0.0,0.0,0.0,0.0,0.14425907752698724,0.14579158316633267,0.14529058116232466
BASE_MEMIT,U070_080,80,80,paraphrase_0,0.025,both_arm_eligible,1000,623,623,0,623,0,0,623,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,4.6378633158399545,0.33516711082734035,4.302696205012614,0.0,0.0,0.0,0.0,0.18995290423861852,0.19341894060995185,0.1926163723916533
BASE_MEMIT,U070_080,80,80,paraphrase_0,0.05,initial_effective,1000,723,723,0,723,0,0,723,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,4.573022123586572,0.3101798939012393,4.262842229685333,0.0,0.0,0.0,0.0,0.19324324324324324,0.19571230982019364,0.1950207468879668
BASE_MEMIT,U070_080,80,80,paraphrase_0,0.05,all_anchor_success,1000,795,795,0,795,0,0,795,0,0,0,0,0,63,0.0,,0.07924528301886792,0.0,0.0,0.07924528301886792,4.372851266407952,0.5712240774489049,3.801627188959048,0.0,0.0,0.0,0.0,0.18036809815950922,0.1830188679245283,0.18238993710691823
BASE_MEMIT,U070_080,80,80,paraphrase_0,0.05,all_facts,1000,1000,998,2,795,203,0,795,0,0,203,0,203,63,0.0,1.0,0.07924528301886792,0.0,0.20340681362725452,0.06312625250501001,3.137201223814046,-0.08926544084637342,3.22646666466042,0.0,0.0,0.0,0.0,0.14425907752698724,0.14579158316633267,0.14529058116232466
BASE_MEMIT,U070_080,80,80,paraphrase_0,0.05,both_arm_eligible,1000,619,619,0,619,0,0,619,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,4.654040602128351,0.32941879151518394,4.324621810613167,0.0,0.0,0.0,0.0,0.1911532385466035,0.19466882067851374,0.1938610662358643
BASE_MEMIT,U070_080,80,80,paraphrase_0,0.1,initial_effective,1000,717,717,0,717,0,0,717,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,4.584170247118328,0.2863202808292341,4.297849966289093,0.0,0.0,0.0,0.0,0.19482288828337874,0.19735006973500696,0.19665271966527198
