family,cohort,anchor,eval_t,panel,subset,n,anchor_success,final_success,retained,lost,gained,both_failed,lost_case_ids_sha256,gained_case_ids_sha256
BASE_MEMIT,U010_020,20,90,paraphrase_1,active_both,966,710,500,412,298,88,168,0503c3166248eaa343ebb4d84b45b86525d9abcdda94bccd4049b7831121ca63,5f4d01b82343b3c76233c87b7084f3cf21096037243291fd73cdf18fa6c81218
BASE_MEMIT,U010_020,20,90,rewrite,raw,1000,783,572,487,296,85,132,b0dfaac2f8535963bcb290997656abdc460f1aae707c9dbaa62c368fbc77185a,d64aa5b89fc5030661f7e4869ea0fed26dfc52ac8b10d4c5d009efe2e3dfa302
BASE_MEMIT,U010_020,20,90,rewrite,active_both,966,762,554,473,289,81,123,daedf654109c360ff7fbccce8036d2030b92e0e1007503860e7114a5a7456742,8be7b06027c0e606f80010023f32477d518a15d8aa963bef3fb73a7e6352a00a
BASE_MEMIT,U010_020,20,100,paraphrase_0,raw,1000,730,519,430,300,89,181,f198a24e1eede50c469cc346df43b9636b4b98f703bf7757e6a933d07f85d37c,37c161c4c56a174380e88985cbf07b335a2de93253de7a8a8ba0ba129d522bd1
BASE_MEMIT,U010_020,20,100,paraphrase_0,active_both,963,709,499,416,293,83,171,9ba052a14d885edb6c78c9ce3f327d43f62220f1f7cddcfc996543e2443bf2d8,776c083c67f1952f0217c5f55b346846b52aff425469793bd163bd468ff81a62
BASE_MEMIT,U010_020,20,100,paraphrase_1,raw,1000,728,534,432,296,102,170,737d9429a4098dc09e3fa445cc6297b6ec8ed0d4842913eb57dea15227da225a,18e8b586b9e859ed5f2b97ebbc61616d52e992b3152bfcf058fbe83b61e44477
BASE_MEMIT,U010_020,20,100,paraphrase_1,active_both,963,709,514,419,290,95,159,3358eb7d12b7d168b362ee49559d26767fefedbe4609109c69ff1d68270f6b8a,73fb605b2a39cd703abc5535b5ea413266cde112758cd0d2634867a504656468
BASE_MEMIT,U010_020,20,100,rewrite,raw,1000,783,576,489,294,87,130,f28012d8a76a8bef5a9bcf283fae5dd1b7337d2baff4e2b8e3252c01cd639c62,bd4dc20b5f827428cd616c01948102aea9996764b4aad7494b5bfec0815528c7
BASE_MEMIT,U010_020,20,100,rewrite,active_both,963,760,557,476,284,81,122,b52f52d13b3923e16e988f5f44d6018371d16172f7c8cad56cc0eb15400d5cd4,1c9e5fd1f3f9c31c726e61ff9b644693f0ebd6dd049777bc4060477ed32de976
BASE_MEMIT,U020_030,30,30,paraphrase_0,raw,1000,703,703,703,0,0,297,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U020_030,30,30,paraphrase_0,active_both,995,701,701,701,0,0,294,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U020_030,30,30,paraphrase_1,raw,1000,718,718,718,0,0,282,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U020_030,30,30,paraphrase_1,active_both,995,716,716,716,0,0,279,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U020_030,30,30,rewrite,raw,1000,849,849,849,0,0,151,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U020_030,30,30,rewrite,active_both,995,846,846,846,0,0,149,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U020_030,30,40,paraphrase_0,raw,1000,703,580,542,161,38,259,b5a78f27355e61c076ae4ab079c01e527b56715ba6269303d039021377cf987d,e737b526fc3ae29579ee5c9d06d77ab2dc9f7263ed13fe74a3b78ff6d3bae5fd
BASE_MEMIT,U020_030,30,40,paraphrase_0,active_both,988,694,574,537,157,37,257,6d4309af8d2182eb04a1e519c1c56d1d2f310e98d8e803ce78ede1b641fe7b24,cab335951b44df32985b6361897dc020acbe5d4fbc0ec959b970761902269a0a
BASE_MEMIT,U020_030,30,40,paraphrase_1,raw,1000,718,574,537,181,37,245,6bae986c62129e6aad560c19c2151de06b02c13730e3d3eb120cf36624b4e05f,d792894300fbe2e8c2e73bfd55c39dd2d02cf5b033c28263e2b47c5f0768094d
BASE_MEMIT,U020_030,30,40,paraphrase_1,active_both,988,710,568,532,178,36,242,a957f5e32de3d588454f301fce62fcac525db6b70af44a1ed439a048cfe4d83a,1f0f85b0018e871a91a46c806e3dc1889bd545dfc58c9fdd3b8baa54c0f271c6
BASE_MEMIT,U020_030,30,40,rewrite,raw,1000,849,615,602,247,13,138,72303f241ab2c0f76e801d45f1089488b203cba0308d3e27fdb0ac1ac909a194,59c63d1a65f16e9d572fc6a8a00fb3d90dcb894b8b46cc37a91dc8e3bacc3f6b
BASE_MEMIT,U020_030,30,40,rewrite,active_both,988,839,609,596,243,13,136,1d12dc8c1587fe0f9c88d7d9cd02c0e6cb31ca87cb9e8172f74a23a0646bf3df,59c63d1a65f16e9d572fc6a8a00fb3d90dcb894b8b46cc37a91dc8e3bacc3f6b
BASE_MEMIT,U020_030,30,50,paraphrase_0,raw,1000,703,568,494,209,74,223,79a2c383afba26d81a497f493820daffa954a849330140de7f4bce9148c154cc,da5f7459ee75dc5feb81158f44b7b7bd03e9439b7a48d9cefd6de52d7e85f392
BASE_MEMIT,U020_030,30,50,paraphrase_0,active_both,982,691,556,485,206,71,220,d20caef84ca0fa2e09dede7af27005df87aba9920d186cd92eb3006d991c07da,becff510e8b86b04752ae76f6b84fe7f979e256f5d481aa63d6d99cc72d5dbc4
BASE_MEMIT,U020_030,30,50,paraphrase_1,raw,1000,718,553,489,229,64,218,4fe64d6366fe900ad55b3b89b7ca8307b10820df93ea65c796efd03f59d28897,ced203320df926e2d94808080feca818c7250afd04fd8150a227df677ce94eca
BASE_MEMIT,U020_030,30,50,paraphrase_1,active_both,982,708,543,481,227,62,212,f389dd4c9fc5b46bba11062a657f64bb053935b839bbed2742399d4bc1c316fe,63595b7e99f3151cc6901675ec09a15f79864bc2b82ebb6b8373d6585785750a
BASE_MEMIT,U020_030,30,50,rewrite,raw,1000,849,610,580,269,30,121,d5f6e89e971b97aac32a1edc3b4fe9b388b8648abeaddbe066e675ee7a6322a0,07d7b68ca237d1d5afcab6c77d340a151ad3c4d2839c1d55da6e518b8d355c09
BASE_MEMIT,U020_030,30,50,rewrite,active_both,982,834,602,572,262,30,118,79105f79727da629340f4ee52e0a13debb58d6823907e8cb17a58e3a7e8675aa,07d7b68ca237d1d5afcab6c77d340a151ad3c4d2839c1d55da6e518b8d355c09
BASE_MEMIT,U020_030,30,60,paraphrase_0,raw,1000,703,525,457,246,68,229,a6c6558f34c4b8a988cd51c6aeee8f57fe531a43af6c94aca02ffbea9f51f881,cf877878c7bd1027c5927375fe2b2a45fc0042bffa2f377d52d0908f55c190ad
BASE_MEMIT,U020_030,30,60,paraphrase_0,active_both,977,687,515,449,238,66,224,ee0268608e3428ccb20e4399eff68477159bde929e391e1ba31bec7c6b72be9f,a2e5c265e7aadf526e0c78b80ffb2a3e9dc32f164d766958a0d9a0c0ad77a5d5
BASE_MEMIT,U020_030,30,60,paraphrase_1,raw,1000,718,522,446,272,76,206,9ffe0d135a6b18d6233c422dfed06ec7c1dfd21e4b46a1340b3adab9b57c84b2,48a158baeda0a095824c2be003d0aef189492bcb9f1cf13d5bd71f64a34d6339
BASE_MEMIT,U020_030,30,60,paraphrase_1,active_both,977,703,511,436,267,75,199,2a85473c81604a246b77e52e6a49faded85bbbbae5500acf6a72db4828156da5,0681f0a5ae1126e1e681a1537b67e8dc5414c6ea710e59782d399e5619992d5a
BASE_MEMIT,U020_030,30,60,rewrite,raw,1000,849,568,538,311,30,121,b6f649b50f8c4c583c01ae97c47b862728ab19b4d7f03adfe957df3a6fdfa94f,04a7db9e0b499532796ba6300e197c530c9a4b5b64b0de27234a0ecaae4ad179
BASE_MEMIT,U020_030,30,60,rewrite,active_both,977,829,555,526,303,29,119,4804d059302537b8f58c82131122338b31547526b44ec95b5c640a3f9d42a707,1dcc5507cbecc60cc830ddc39bff954b4a2ffa741a393ce45137e1fef6f8ea90
BASE_MEMIT,U020_030,30,70,paraphrase_0,raw,1000,703,513,430,273,83,214,022c3e6434326909abb8a67d1c3c9cab272b207b95ee62f425f93b71dab1cf3c,c942d0e52f4115b02f931e23fd8c86344e9c303c0c7baec7fa2cfc665a416488
BASE_MEMIT,U020_030,30,70,paraphrase_0,active_both,976,687,502,423,264,79,210,7cb0b4e7e04b414f3e600f6682f4fbb749f6f18e45d82e7770edf9ab50669a6d,e5d094446c586dd471d8732a975be3ecf1a91177c28320fb56cddcb114fb535e
BASE_MEMIT,U020_030,30,70,paraphrase_1,raw,1000,718,531,446,272,85,197,2c5cd5e08e2fc7a42b4fedbe4caf79346da4108fb42ff2e85746a35582b2e2a4,a80185fbdcab85fe1ba853233ad1ef6226308aad7c97995f74e9e6849dfc8a0c
BASE_MEMIT,U020_030,30,70,paraphrase_1,active_both,976,703,521,438,265,83,190,e6be2a5b6cf0cb8dafe4fe1d01e7177015d76f9eec7f7a865ea8c2825ce668ab,7bf2a630dd9cce568c916f50789b75b40e03799eab72901bfd21ef2f76ba14df
BASE_MEMIT,U020_030,30,70,rewrite,raw,1000,849,564,531,318,33,118,4a85452e974bd29d1c5c086dc3ffb97575052adc57e077186da6e1d77e22037b,c9d527c4f9aa1a3c4e11083d3f431e99ef7a5c827f96eb8adef68b14be869cd7
BASE_MEMIT,U020_030,30,70,rewrite,active_both,976,829,555,523,306,32,115,b83b0c00556fcb19d664a28ca7b58977bd083725aad6d511956ef4ce310ee28a,78e886dadab4703000b3e028c734fa28f6830b67cf2f505daf8d809ae351df77
BASE_MEMIT,U020_030,30,80,paraphrase_0,raw,1000,703,511,411,292,100,197,20a312154bba6d0d68cbdf4cfd075a83b5074e417b474cdd3bcd5e3720b47e37,8fb5fc7e9f4a21dd4d2d8bf12c2d14934ae6004ed0aacf2ac9c84cfdf52c0346
BASE_MEMIT,U020_030,30,80,paraphrase_0,active_both,973,684,499,403,281,96,193,7cd8cac416f09dfd64500132aaac8ff401ddbc4bbfcb23d92bb319b3044596d6,a7a4ae97438a312fb89cb5e21eadfa9f8999ad84e4bcf70399b547a7c60a7591
BASE_MEMIT,U020_030,30,80,paraphrase_1,raw,1000,718,531,446,272,85,197,cc3c7d2294a150d3bb7c7189153172ef09e09c5b38c7229a13c3999cb4313a2a,c5f1b7ad03f890696987fc269f9050b05b14fbde23b2ae744f1e8046198fffa2
BASE_MEMIT,U020_030,30,80,paraphrase_1,active_both,973,700,517,435,265,82,191,81a27ce0425694f89e8022f58f63df56e207796c41b22670340bdf1773fd4c38,cffe9a61dbbb4f52ebc12dff2d336a4fa16b71014262d760d1c7cbf79c14e301
BASE_MEMIT,U020_030,30,80,rewrite,raw,1000,849,567,523,326,44,107,b35cd06bf2ade6a3047d7717a1d17d93787a99c849ce1b826680930e01e1efe8,7f8d61e8066d07f96c950eb43d8080ba8f1f2d9776095e3e79e444619347c3ed
BASE_MEMIT,U020_030,30,80,rewrite,active_both,973,826,551,509,317,42,105,4c4596ce24af837506e9b8071a58c3a5f4600af9959207fcadbdd348f51706f7,8475c1d6ce74b56a35f596522571aa69a826bacdc8002fceee4df9259b2cef7e
BASE_MEMIT,U020_030,30,90,paraphrase_0,raw,1000,703,509,406,297,103,194,dc3d23ceca2f4ff181875cc5566dfc501e83092c446ee30fe82105fd3e8558c7,70b06b73e9888a7cad671d3201aaa37d7b5bdcf2a41aafb245cc0228c8bffd46
BASE_MEMIT,U020_030,30,90,paraphrase_0,active_both,971,682,494,396,286,98,191,6555399d80e6d44950db3d95b4339be12f449562fadd556092858bd458679a2f,23fd6536ef9775936f783a2d0ceb8a9a32720b3783b64b336edd60fc696614c8
BASE_MEMIT,U020_030,30,90,paraphrase_1,raw,1000,718,527,435,283,92,190,7c23ace598419b1688f786fc50f06c8c6acc5ba72368299685bfe3011d9ffc97,f546132f67cb32af7e5743b5e30309f61a809c06f302ca1dc8ad3279a7b6d478
BASE_MEMIT,U020_030,30,90,paraphrase_1,active_both,971,698,508,421,277,87,186,fac34ee1a45bded3cfa51c17593f9ffaff97ce8b93273e5354e3342e0fe2d4b5,34d83ceade906ca626088110732479dccc6d9bd0db793bea626717f85fb9b400
BASE_MEMIT,U020_030,30,90,rewrite,raw,1000,849,584,533,316,51,100,ec72bfc99002737de5bb86533be3a28340c64028c72b255bb6ad54b0cd0fb7e8,0bf290d85abd6bf7a40e513ac50467b2940bcc9093e2fed642eefc8efd320f38
BASE_MEMIT,U020_030,30,90,rewrite,active_both,971,824,564,516,308,48,99,5ec8ad842edfcd6123e182fd1019c034cc41f0f79422834c2160828a64b3cc13,bfea117c85fb8158fe40711cc29384fe7d31a23a750bb9a430b32d405748043d
BASE_MEMIT,U020_030,30,100,paraphrase_0,raw,1000,703,522,424,279,98,199,62421234114ced487429615254ee4fea4170f0926eb94a3b09f62b09be6ccecb,8da1356caecb68b818923692edcf8095bd10e6b5cd0d6e35e59405948aae880a
BASE_MEMIT,U020_030,30,100,paraphrase_0,active_both,970,682,507,414,268,93,195,ed0159ee81a33c9a733bca9ffb19d531ba29e8aa5b4a4ee5551531c0da03dc57,889ef155917aaddac04639547e4d3acbc00db4b24fb978870541f5eaf83fb73e
BASE_MEMIT,U020_030,30,100,paraphrase_1,raw,1000,718,521,434,284,87,195,9101ad0d94d592e29091c0da9a1b62268d402c948c60d368333de31dc8807ca1,9d8bfce14b055639bc5967902133f97235ba66d61e85092285816bf1ffc8c65c
BASE_MEMIT,U020_030,30,100,paraphrase_1,active_both,970,698,503,422,276,81,191,b29299083ee4ba39478d969aa9b7aff348d42bbb3f06e39d83dbd4695a960204,c04fb3d4466221002ef919f4d5a8dcab9251c45e6a83ed834a6ab8c5a0688107
BASE_MEMIT,U020_030,30,100,rewrite,raw,1000,849,563,521,328,42,109,9f3cae9a1189a10f99f1acebd2b36877973427c4a9b9bf4c41578bec086d4c00,6817470cdea2c0e3f313bf907c8b44095933745dc085a8140348f46b82855dfa
BASE_MEMIT,U020_030,30,100,rewrite,active_both,970,824,547,507,317,40,106,e365223c5bc6bc57d17271c0108c354ed51e278ba2f1df7ba3a67d7dfc5e3a7a,24f7443d0bca6cd722d6a3d8de9c5862d4f226ca16179ee0284a1ce47369a5a9
BASE_MEMIT,U030_040,40,40,paraphrase_0,raw,1000,623,623,623,0,0,377,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U030_040,40,40,paraphrase_0,active_both,997,621,621,621,0,0,376,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U030_040,40,40,paraphrase_1,raw,1000,621,621,621,0,0,379,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U030_040,40,40,paraphrase_1,active_both,997,618,618,618,0,0,379,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U030_040,40,40,rewrite,raw,1000,667,667,667,0,0,333,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U030_040,40,40,rewrite,active_both,997,664,664,664,0,0,333,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U030_040,40,50,paraphrase_0,raw,1000,623,573,503,120,70,307,1bb5a49eca809475d6918427d56481529082f65728518fb6cd4e30002a20121a,9bcf855736956619a460e7d40686105959c824515ec159fbc7e3406acf6f3675
BASE_MEMIT,U030_040,40,50,paraphrase_0,active_both,990,617,567,498,119,69,304,0887c8160c90707dc3754ffef657f7549f3de37013f44d4104665bdca060f373,2b052aba824c67b950231095572d0d3adb5eed8f8eb5a47697da3b4aa7702579
BASE_MEMIT,U030_040,40,50,paraphrase_1,raw,1000,621,586,512,109,74,305,bd5b1e031c772731a33f4395fc0d7acf00910cd9bb870f3c9deb6783bac6dec1,1462af4d45813c730b741c28ba3062efaf67751df88d94a466255f8b9d90faa9
BASE_MEMIT,U030_040,40,50,paraphrase_1,active_both,990,613,580,506,107,74,303,1fcd95d58b4466ee03afd0f971ebc99a624a15539a4cd8cbbcbd6321ed06d481,1462af4d45813c730b741c28ba3062efaf67751df88d94a466255f8b9d90faa9
BASE_MEMIT,U030_040,40,50,rewrite,raw,1000,667,578,530,137,48,285,34302439dbce07a0f98d0765e4e5f961b64d6446be75d0106b641fecc0e9a553,e2a624f007dd27239195e75e49dbbeebfa682035710e44fe4d998d4de3652f2d
BASE_MEMIT,U030_040,40,50,rewrite,active_both,990,659,571,523,136,48,283,663b91d79d8238c23a8aee28dfec8b05268bfa6c04ae28f73991d9a63ffe0a45,e2a624f007dd27239195e75e49dbbeebfa682035710e44fe4d998d4de3652f2d
BASE_MEMIT,U030_040,40,60,paraphrase_0,raw,1000,623,529,454,169,75,302,4d487e855b38e4ffdee30ab24e64025bd9b0aa068409f1ae8cb3877a323be64e,6beb1b33c0ee3773fe486169b10e187b0b170cf4861265ee4a26c17a6e92224e
BASE_MEMIT,U030_040,40,60,paraphrase_0,active_both,986,616,524,450,166,74,296,5cfa733162cf7affa4c46bb5b6cb4242a9f5a51666fbd3634ea6a4bdd6c7f51a,1a2e719f03dd27f7d8027da8a5a53c59eb1e900db50a8521bab0095896a53a99
BASE_MEMIT,U030_040,40,60,paraphrase_1,raw,1000,621,544,465,156,79,300,afc7a3811c79704906bb3434c500c6229800a0c35aaae6c50778231546f8e4c0,8b6bfc7d900764a2421d7893bd4dba1be40a643fb219f4d2d2b7cb27e37cf8e4
BASE_MEMIT,U030_040,40,60,paraphrase_1,active_both,986,611,538,459,152,79,296,09328784587ccc6febbeaf5efeef4f0355e5c14fc8ecab40d800ebbd215420fc,8b6bfc7d900764a2421d7893bd4dba1be40a643fb219f4d2d2b7cb27e37cf8e4
BASE_MEMIT,U030_040,40,60,rewrite,raw,1000,667,558,496,171,62,271,0821145db893a5440f7349daadeb33a03b33674f217c97c3e5ed6e6154bc6909,9e9257c92a2148d65a80efa41ccaf23dbdd9f3d7583ae2273036b67bec3c6450
BASE_MEMIT,U030_040,40,60,rewrite,active_both,986,657,552,490,167,62,267,c7c9300395d68deb0633d0dc9272a3389e37127317a36206d609c9487b397bbe,9e9257c92a2148d65a80efa41ccaf23dbdd9f3d7583ae2273036b67bec3c6450
BASE_MEMIT,U030_040,40,70,paraphrase_0,raw,1000,623,526,430,193,96,281,766250cad8311b6439b97e5949767bdcaecd60365c98e1902bfb40bf97de0624,f8c8815e255ecbdda2f8cc53322f4dcd38b426ebb6f799e8ea75eeac4622ed17
BASE_MEMIT,U030_040,40,70,paraphrase_0,active_both,986,616,519,426,190,93,277,972aedbf8fb811feeaa8a1c41d6cd44c8513bac0e04f7ee5218c82ecbca240c5,82569ee5db3691c7829a5f1daf5296e68c00ae71fc680f4b258597d0f440f17f
BASE_MEMIT,U030_040,40,70,paraphrase_1,raw,1000,621,526,427,194,99,280,921aa84def28449ad226e3e1e9348075d2cee81c9b123db8b5003f7d78b63422,4cd5e02f7dec85914675342e69ca4d6e28ec0d1c74ffed90d1c7397ae168c4ce
BASE_MEMIT,U030_040,40,70,paraphrase_1,active_both,986,611,519,420,191,99,276,6ee14c364555043cc123c2d9249bbe5314d73980d1e384ecb8aee231afb0468f,4cd5e02f7dec85914675342e69ca4d6e28ec0d1c74ffed90d1c7397ae168c4ce
BASE_MEMIT,U030_040,40,70,rewrite,raw,1000,667,570,490,177,80,253,29097f37a290482e47cf856e004ae80555bc3f281798b1b1268c9bc74d226e2b,8789ef863cb70809b699a36a9b51f07464cfafe49d52cc5ca52dd98748b076af
BASE_MEMIT,U030_040,40,70,rewrite,active_both,986,657,562,483,174,79,250,a8ba7a661f0461a3527551e5d529c7a912863797ef86bae4a7bd4c60f4bb72d3,f95ad60a1a1338e46a2017199049eab7fb4761086906bce4b0e56507ab49c5cb
BASE_MEMIT,U030_040,40,80,paraphrase_0,raw,1000,623,522,414,209,108,269,3ab2a0070b56581abc6472e35b969162efe61b34b56f847ff1455965010d276b,d5247c2772f270044dfeddae7daca3f029fd47b517a69975072c4d1c82a9de84
BASE_MEMIT,U030_040,40,80,paraphrase_0,active_both,981,611,509,405,206,104,266,2332b03ee06448e8df55bfdc334d8995740a8a18c41156b4c46f52ecd84d84bf,8ae6b5e7a3c43941ec81ef32d86812964bf240b82815d8a2387f716de07f5f75
BASE_MEMIT,U030_040,40,80,paraphrase_1,raw,1000,621,517,410,211,107,272,1f686a1746a83725cf8b243a32f8bab6485584479033f2b717ee742d76ed1058,531e2713010bc75e63eacbdaa2dccef2c035698d0c8d88470df9efeac56f8eee
BASE_MEMIT,U030_040,40,80,paraphrase_1,active_both,981,606,505,399,207,106,269,5775a5f20e375533ede198089cd1a7ae3a4c80853e7f4dcc9ed9b45f049f9b57,b4c4a433b4f4e39e1b13b390aab571b8c0c579928070de6fd036112b128861f4
BASE_MEMIT,U030_040,40,80,rewrite,raw,1000,667,553,462,205,91,242,08f278a3417aa8286a9991b6ade5aa7edc7975666f209e375cd3fe306606dabb,6572603a4ebbd3b0d71362c2a51602c6a6865dc658da93f7dbfcf45d39a05c08
BASE_MEMIT,U030_040,40,80,rewrite,active_both,981,652,541,451,201,90,239,34e504f0da0b0f918bff6195ebd30d6292044bb6c99c870771041dfb7ffe6603,d7e0e219a86421804478cd65b3d229988fb4cba219562a0f6bd3263648d11d3f
BASE_MEMIT,U030_040,40,90,paraphrase_0,raw,1000,623,524,404,219,120,257,838b9990338bc3d588f1336c89a446ca560ca30ebb953367a7886aee704cf8f3,589a3f51939121ab50cbab42c12a580b5a2e318800ba3c61ecaa670b6ccc6d6f
BASE_MEMIT,U030_040,40,90,paraphrase_0,active_both,978,610,508,393,217,115,253,0ef7035679559c242f7c25b73336f2cc59d955ff08c13768a5f077f6f4ada9ee,7569555813a455d1f9d488ca411daece304f243a44310e3dd20fa1ff3f48260d
BASE_MEMIT,U030_040,40,90,paraphrase_1,raw,1000,621,522,409,212,113,266,399d30a8014ea6e335f44596fc639059db81e9cecb2c7e37089677c1926f902e,b2656f61c37877404da037247368dfeac19305f05ed3cb3dd62068290d1fe5ac
BASE_MEMIT,U030_040,40,90,paraphrase_1,active_both,978,605,509,397,208,112,261,f2ab5850d3037a584ad8fb6c99b357a3c848deb436a7f62b4b337fcf153271fd,f6e85710df765b12ca173f169ebda5d74731229532e9b78edaa6e70eb0d453e8
BASE_MEMIT,U030_040,40,90,rewrite,raw,1000,667,550,449,218,101,232,5ab13c84a95326b2dacffdaa03e902100c5e87031b7f847015226d4cf827b5f8,070d2c05e9f004705fc4a94b5be9747e4e20d6e9bf046b88379a821bd5fc1628
BASE_MEMIT,U030_040,40,90,rewrite,active_both,978,651,535,435,216,100,227,1576d994d5969133ef927b0fc4d360cf5ba9d11ca0ae097d89a0663dd9075471,b914437037f807ee77b010819ea5f61a7e70a1bbc97bc0fa5ed040e2362214f9
BASE_MEMIT,U030_040,40,100,paraphrase_0,raw,1000,623,502,406,217,96,281,7e324d7acd8df9c283325e540d5549311199f6901db4423d00e6b3e7d5a7c67c,e7af6cc6813f42a5228a4bfcac222d1237b000603b1972de452732fc24fb588c
BASE_MEMIT,U030_040,40,100,paraphrase_0,active_both,976,609,488,396,213,92,275,9621bc641b1135102b8df2a3635825e1f82a01703c1395d1dbc0d60361833f5b,3302cf1ebaa07f5075df7b15aa07fa8329a76728973fbc04faa0c0a4242e4328
BASE_MEMIT,U030_040,40,100,paraphrase_1,raw,1000,621,531,422,199,109,270,78dc0097827f6d3140fa011d79e11693525b5295638793ab5ed8cd26e256fbff,0cb85be9a610724261ea82012a8aed212f49437fa92487a9f409ca7f528db667
BASE_MEMIT,U030_040,40,100,paraphrase_1,active_both,976,604,514,407,197,107,265,d6434810c72dd9428124f444f8f0da8ff221aafaf0814c0797f8d382083e43fc,f00ad59d5092ac2c40340463e23506ec93aeb61a9d5df22503111f0006ee2d8b
BASE_MEMIT,U030_040,40,100,rewrite,raw,1000,667,564,461,206,103,230,60b65ecf28198aa416f6fceeaa4f61d4ffc5507bd5a136dd79ab1f30a612294b,39dd0825b00e0b6ae10b1bbefdeefd614840f297369a6f7ae63e2f4b6cb20d60
BASE_MEMIT,U030_040,40,100,rewrite,active_both,976,650,549,448,202,101,225,41f97d49c1e2613e03a9578c19773f9cbde27762ca16f0f99e6f02d5792db4ab,374cc9160864e3e50c8009d13bbb922f7359a54e33e2ef182b7b8316649e1f1a
BASE_MEMIT,U040_050,50,50,paraphrase_0,raw,1000,719,719,719,0,0,281,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U040_050,50,50,paraphrase_0,active_both,999,719,719,719,0,0,280,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U040_050,50,50,paraphrase_1,raw,1000,714,714,714,0,0,286,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U040_050,50,50,paraphrase_1,active_both,999,714,714,714,0,0,285,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U040_050,50,50,rewrite,raw,1000,777,777,777,0,0,223,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U040_050,50,50,rewrite,active_both,999,776,776,776,0,0,223,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U040_050,50,60,paraphrase_0,raw,1000,719,616,572,147,44,237,29e511dcab283e830e3065a73803fd5f2ea16dd63cc9988d9653e62d6c74e919,91cd62575e1bdc3aa876ac3af57c1767c6c52aa7cab04c71acfe037a2e8ecd46
