source_table,model,method,metric,availability,n,sum,mean,median,p25,p75,iqr,p90,max,min,batch_index,accepted_edit_count,fork
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,-114.94090317991703,-1.1494090317991703,0.07075814732151484,0.0518824583964856,0.08853582884647417,0.036653370449988565,0.10489207306090834,0.2037935035648909,-122.2762025360774,27,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,9467.695303636752,94.67695303636752,0.28684611368709867,0.2702018993796959,0.31379396536287535,0.04359206598317944,0.3361191896109573,9438.697701426834,0.23064194366938917,27,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,6.958667982351974,0.06958667982351974,0.06663387117408015,0.05367902164896037,0.08214347129111593,0.02846444964215556,0.10070449042325554,0.1497024263696475,0.013212373675679356,28,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,29.044339007719127,0.2904433900771913,0.2899807158629038,0.2683731937576038,0.3112925819147471,0.0429193881571433,0.331060455449281,0.3618379187869166,0.22572663683046373,28,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,138.32408473495195,1.3832408473495195,0.0649927612683896,0.04772837261615271,0.07614510437945984,0.028416731763307133,0.09240352060327202,132.13538616599877,0.005193219380151938,29,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,4828.921806646176,48.289218066461764,0.28576289840616087,0.26175447105264826,0.2990813187161503,0.03732684766350203,0.31676511969227367,4800.796061197454,0.2257257152635318,29,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,12.310517513901297,0.12310517513901298,0.1202166524739739,0.0864637994773312,0.15056347632605202,0.06409967684872082,0.1765145083464795,0.2767215069309039,0.007829674725449187,3,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,39.27459451950154,0.39274594519501543,0.3916231099795142,0.35019083677642593,0.42975212593383105,0.07956128915740512,0.46336037161086,0.6239580657569083,0.2688357405592189,3,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,-482.78184563040344,-4.827818456304034,0.06393276854280391,0.046071810364541804,0.08130332824631956,0.03523151788177775,0.09769906598401562,65.37352648278994,-554.6491458266626,30,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,8307.771144477725,83.07771144477725,0.2841187010377651,0.26783618992277375,0.30558570827841164,0.03774951835563789,0.3423636995777931,4848.661431367157,0.23378684606982064,30,,
