model,path_id,node,comparator,layer,objective_improvement,joint_objective_improvement,native_cosine,Rturn,physical_coefficient_difference,outcome_evaluation,controller_influence_count
qwen2.5-7b-inst,S-PATH-LAM-1,1,SINGLE_LAYER_SHADOW,8,0.14158045439298822,0.14249614218275558,0.9951913594458858,0.009594158084250072,"[0.002760054390417071, 0.0005761960984177924, 0.0023764908415090475, 0.08097941444277393, -0.037460548873941985]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,2,SINGLE_LAYER_SHADOW,4,0.0008793745086227971,0.04491764705058386,0.004409410941301923,0.9999805570951508,"[-0.0781345584080244, 0.0002341011445914205, 0.0, 0.05963524362477409, 0.8253766598191046]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,2,SINGLE_LAYER_SHADOW,5,0.0009226067129340717,0.04491764705058386,0.00042777606868205884,0.9999998170076352,"[0.002688968194214338, -0.08139315267552574, 0.0, 0.05963524362477409, 0.8253766598191046]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,2,SINGLE_LAYER_SHADOW,6,0.002081996995459501,0.04491764705058386,0.0,1.0,"[0.002688968194214338, 0.0002341011445914205, -0.16470050582585083, 0.05963524362477409, 0.8253766598191046]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,2,SINGLE_LAYER_SHADOW,7,0.007870071662167567,0.04491764705058386,0.07079181502666584,0.9949885189252303,"[0.002688968194214338, 0.0002341011445914205, 0.0, -0.35336475307735404, 0.8253766598191046]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,2,SINGLE_LAYER_SHADOW,8,0.044768212239838484,0.04491764705058386,0.997481274524999,0.005031106971983881,"[0.002688968194214338, 0.0002341011445914205, 0.0, 0.05963524362477409, -0.019222012747645217]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,3,SINGLE_LAYER_SHADOW,4,0.00016353084154812573,0.01413722976244326,0.0037152155059681827,0.9999861971737442,"[-0.0595373414678605, 0.0, 0.0, 0.04910740794645506, 0.8344166483174817]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,3,SINGLE_LAYER_SHADOW,5,0.000163925157368364,0.01413722976244326,0.0,1.0,"[0.0022770991822148785, -0.061101850734050535, 0.0, 0.04910740794645506, 0.8344166483174817]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,3,SINGLE_LAYER_SHADOW,6,0.0003248148840306113,0.01413722976244326,0.0,1.0,"[0.0022770991822148785, 0.0, -0.11603831163332917, 0.04910740794645506, 0.8344166483174817]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,3,SINGLE_LAYER_SHADOW,7,0.001692214336647549,0.01413722976244326,0.05788365408141768,0.9966494825901827,"[0.0022770991822148785, 0.0, 0.0, -0.3017996397606056, 0.8344166483174817]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,3,SINGLE_LAYER_SHADOW,8,0.014105720189982365,0.01413722976244326,0.9983164226656431,0.003364320236073008,"[0.0022770991822148785, 0.0, 0.0, 0.04910740794645506, -0.012691263318908894]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,0,SINGLE_LAYER_SHADOW,4,0.05628541429505904,0.4961695648898617,0.0,1.0,"[-0.20908763395341334, 0.0, 0.0, 0.007583124865805071, 0.9427355011756002]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,0,SINGLE_LAYER_SHADOW,5,0.06736449662740972,0.4961695648898617,0.0,1.0,"[0.0, -0.2231445771608385, 0.0, 0.007583124865805071, 0.9427355011756002]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,0,SINGLE_LAYER_SHADOW,6,0.13780344222891538,0.4961695648898617,0.0,1.0,"[0.0, 0.0, -0.3773118004687925, 0.007583124865805071, 0.9427355011756002]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,0,SINGLE_LAYER_SHADOW,7,0.2775685994600913,0.4961695648898617,0.007783421262582951,0.9999394183534491,"[0.0, 0.0, 0.0, -0.6087949978969696, 0.9427355011756002]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,0,SINGLE_LAYER_SHADOW,8,0.4961507986827024,0.4961695648898617,0.9999697087179437,6.058164655082835e-05,"[0.0, 0.0, 0.0, 0.007583124865805071, -0.006497363443458732]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,1,SINGLE_LAYER_SHADOW,4,0.012566865484835099,0.1265232075999713,0.0008495266680363849,0.9999992783044402,"[-0.19175415815008737, 9.760368401247515e-05, 0.0, 0.006045058612979573, 0.9495592949348541]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,1,SINGLE_LAYER_SHADOW,5,0.014231052411250876,0.1265232075999713,0.00015274075024659128,0.9999999766702633,"[0.0006023177666075626, -0.2009899852707403, 0.0, 0.006045058612979573, 0.9495592949348541]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,1,SINGLE_LAYER_SHADOW,6,0.029477492517256884,0.1265232075999713,0.0,1.0,"[0.0006023177666075626, 9.760368401247515e-05, -0.34500546126361303, 0.006045058612979573, 0.9495592949348541]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,1,SINGLE_LAYER_SHADOW,7,0.06304569310083942,0.1265232075999713,0.006155092337952104,0.9999621148383112,"[0.0006023177666075626, 9.760368401247515e-05, 0.0, -0.5822225973614541, 0.9495592949348541]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,1,SINGLE_LAYER_SHADOW,8,0.12651920227629876,0.1265232075999713,0.9999806847199673,3.863018698520759e-05,"[0.0006023177666075626, 9.760368401247515e-05, 0.0, 0.006045058612979573, -0.0052078752167253025]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,2,SINGLE_LAYER_SHADOW,4,0.0028476926996499207,0.032171493566409186,0.0005513004085927859,0.9999996960678594,"[-0.17658224172782486, 0.0, 0.0, 0.005205720686516846, 0.9546226909344543]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,2,SINGLE_LAYER_SHADOW,5,0.003120507422916354,0.032171493566409186,0.0,1.0,"[0.00039185699572942117, -0.1822280579316436, 0.0, 0.005205720686516846, 0.9546226909344543]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,2,SINGLE_LAYER_SHADOW,6,0.006388822124350244,0.032171493566409186,0.0,1.0,"[0.00039185699572942117, 0.0, -0.3116316324633029, 0.005205720686516846, 0.9546226909344543]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,2,SINGLE_LAYER_SHADOW,7,0.014302547329360512,0.032171493566409186,0.005268682327086369,0.9999722409865364,"[0.00039185699572942117, 0.0, 0.0, -0.543336446897345, 0.9546226909344543]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,2,SINGLE_LAYER_SHADOW,8,0.03217069432520153,0.032171493566409186,0.9999859684287555,2.80629456042668e-05,"[0.00039185699572942117, 0.0, 0.0, 0.005205720686516846, -0.0042095539792986955]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,3,SINGLE_LAYER_SHADOW,4,0.0006743598303870618,0.008168263004799049,0.0002637154047376412,0.9999999304541853,"[-0.1680883875435375, 0.0, 0.0, 0.004932650064502711, 0.9583108728469882]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,3,SINGLE_LAYER_SHADOW,5,0.0007234686283866653,0.008168263004799049,0.0,1.0,"[0.0001878841170419093, -0.17141009283958056, 0.0, 0.004932650064502711, 0.9583108728469882]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,3,SINGLE_LAYER_SHADOW,6,0.0014560165934114904,0.008168263004799049,0.0,1.0,"[0.0001878841170419093, 0.0, -0.2907440121496827, 0.004932650064502711, 0.9583108728469882]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,3,SINGLE_LAYER_SHADOW,7,0.003361077611845382,0.008168263004799049,0.004969819601815827,0.9999753008931255,"[0.0001878841170419093, 0.0, 0.0, -0.5182275996118483, 0.9583108728469882]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-00316,3,SINGLE_LAYER_SHADOW,8,0.008168077022955751,0.008168263004799049,0.9999876155969687,2.476865268928876e-05,"[0.0001878841170419093, 0.0, 0.0, 0.004932650064502711, -0.0037995337012872795]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,0,SINGLE_LAYER_SHADOW,4,0.0546428679915222,0.47830647379631974,0.0005773961061168987,0.9999996666137366,"[-0.2026088194277648, 0.0, 0.0, 0.05371634516442041, 0.8686194778274468]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,0,SINGLE_LAYER_SHADOW,5,0.06505567079875696,0.47830647379631974,0.0,1.0,"[0.0003771250459356942, -0.21549660249961144, 0.0, 0.05371634516442041, 0.8686194778274468]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,0,SINGLE_LAYER_SHADOW,6,0.13592635819596524,0.47830647379631974,0.0,1.0,"[0.0003771250459356942, 0.0, -0.3721722629895536, 0.05371634516442041, 0.8686194778274468]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,0,SINGLE_LAYER_SHADOW,7,0.2700227218801561,0.47830647379631974,0.05973459874252692,0.9964317777130693,"[0.0003771250459356942, 0.0, 0.0, -0.5459051492680415, 0.8686194778274468]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,0,SINGLE_LAYER_SHADOW,8,0.4772528350880544,0.47830647379631974,0.9982141274930976,0.003568555673194057,"[0.0003771250459356942, 0.0, 0.0, 0.05371634516442041, -0.044457911145816695]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,1,SINGLE_LAYER_SHADOW,4,0.009522737971508245,0.13204575933695895,0.0018885703233465436,0.9999964333021337,"[-0.1610330660998217, 0.0, 0.0, 0.04066869291027748, 0.891836210730042]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,1,SINGLE_LAYER_SHADOW,5,0.010657399417562352,0.13204575933695895,0.0,1.0,"[0.001259981554357242, -0.16898596196369597, 0.0, 0.04066869291027748, 0.891836210730042]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,1,SINGLE_LAYER_SHADOW,6,0.02328335270184354,0.13204575933695895,0.0,1.0,"[0.001259981554357242, 0.0, -0.3090133356767776, 0.04066869291027748, 0.891836210730042]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,1,SINGLE_LAYER_SHADOW,7,0.05434029755711725,0.13204575933695895,0.0440666605153024,0.998058129431029,"[0.001259981554357242, 0.0, 0.0, -0.5329058705622429, 0.891836210730042]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,1,SINGLE_LAYER_SHADOW,8,0.13186868651095648,0.13204575933695895,0.999026807815067,0.0019454372668371365,"[0.001259981554357242, 0.0, 0.0, 0.04066869291027748, -0.0261023691087861]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,2,SINGLE_LAYER_SHADOW,4,0.001835526779719537,0.03615208926656087,0.0016671476192545653,0.9999972206188156,"[-0.13312478766118643, 0.0, 0.0, 0.031845203248712366, 0.9044797846499457]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,2,SINGLE_LAYER_SHADOW,5,0.001957197105277152,0.03615208926656087,0.0,1.0,"[0.0011241091617886338, -0.13689954055945117, 0.0, 0.031845203248712366, 0.9044797846499457]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,2,SINGLE_LAYER_SHADOW,6,0.00419206603254592,0.03615208926656087,0.0,1.0,"[0.0011241091617886338, 0.0, -0.2508851080674155, 0.031845203248712366, 0.9044797846499457]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,2,SINGLE_LAYER_SHADOW,7,0.011109444294347291,0.03615208926656087,0.03405256288734048,0.9988404229608037,"[0.0011241091617886338, 0.0, 0.0, -0.4803059395268316, 0.9044797846499457]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,2,SINGLE_LAYER_SHADOW,8,0.03611983601737,0.03615208926656087,0.9994186528075305,0.0011623564203806643,"[0.0011241091617886338, 0.0, 0.0, 0.031845203248712366, -0.017195854890121046]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,3,SINGLE_LAYER_SHADOW,4,0.0003981034752868422,0.009875567181543093,0.0014744807795151376,0.9999978259064308,"[-0.11742266402684035, 0.0, 0.0, 0.027562641909277704, 0.9114343075810888]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,3,SINGLE_LAYER_SHADOW,5,0.00040897887315836923,0.009875567181543093,0.0,1.0,"[0.0010001408581487687, -0.11864652685227989, 0.0, 0.027562641909277704, 0.9114343075810888]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,3,SINGLE_LAYER_SHADOW,6,0.0008388030208604982,0.009875567181543093,0.0,1.0,"[0.0010001408581487687, 0.0, -0.21367516587439178, 0.027562641909277704, 0.9114343075810888]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,3,SINGLE_LAYER_SHADOW,7,0.0024546262155499543,0.009875567181543093,0.029248435321009198,0.9991445290312728,"[0.0010001408581487687, 0.0, 0.0, -0.4395417232029394, 0.9114343075810888]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-0316,3,SINGLE_LAYER_SHADOW,8,0.009868664529026853,0.009875567181543093,0.9995710854850213,0.000857645062296418,"[0.0010001408581487687, 0.0, 0.0, 0.027562641909277704, -0.01323959831652873]",NOT_EXECUTED_SHADOW_ONLY,0
