arm,batch,candidate,gates,state,selected,scope,score_reused,metric,n,count,percent,strict_count,strict_percent,token_correct,token_count,ties,new_nll_mean,new_nll_p00,new_nll_p50,new_nll_p95,new_nll_p99,new_nll_p100,true_nll_mean,true_nll_p00,true_nll_p50,true_nll_p95,true_nll_p99,true_nll_p100,desired_margin_mean,desired_margin_p00,desired_margin_p50,desired_margin_p95,desired_margin_p99,desired_margin_p100,two_P_n,two_P_strict
C48,5,15,"[0.8224670436115926, 0.0]",3ddcb7de16bdcb44056c2be0260c4942119e2d185fa61bea0a1568d17f1e4eda,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,861,86.1,245,24.5,245,1000,0,9.780662244662642,0.08878839015960693,9.470841407775879,15.831958675384518,18.850337905883787,21.33042335510254,4.828340660834278,0.0008747326792217791,4.152021169662476,11.884966611862177,15.660155000686645,18.40308380126953,4.952321583828365,-8.707044839859009,5.0547255873680115,11.955515269935127,15.113511787913737,18.949493288993835,,
C48,10,0,"[1.0, 0.0]",6d36db8ce1a6af4c2d75a5a7f0be2a5eafd275358d33a27391ec5cceff8c5041,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,99,99.0,99,99.0,100,101,0,0.034389217387706596,2.312633478140924e-05,0.0009430370118934661,0.007219239277765152,0.048510199319587895,3.268625259399414,14.144902753829957,0.25023365020751953,14.163800239562988,20.678112697601318,21.855273189544686,23.65167808532715,14.11051353644225,-3.0183916091918945,14.163398168529966,20.677891314880252,21.855047809294494,23.6495077337604,,
C48,10,0,"[1.0, 0.0]",6d36db8ce1a6af4c2d75a5a7f0be2a5eafd275358d33a27391ec5cceff8c5041,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,191,95.5,132,66.0,134,202,0,1.4572378295488306,0.000750617531593889,0.23162809014320374,6.340698432922361,8.230801496505737,9.519265174865723,9.707978023439646,0.330806702375412,9.584503650665283,16.79056749343872,18.30114664077757,20.08067512512207,8.250740193890815,-7.821916610002518,8.343762522097677,16.78889507011627,18.295300407679736,20.078128246124834,100,50
C48,10,0,"[1.0, 0.0]",6d36db8ce1a6af4c2d75a5a7f0be2a5eafd275358d33a27391ec5cceff8c5041,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,810,81.0,203,20.3,203,1000,0,9.39990390940383,0.035478074103593826,9.441317081451416,15.831372499465942,18.45433012008667,20.332082748413086,5.129805893418845,0.0037124301306903362,4.559603214263916,12.469319343566895,14.514313964843748,17.060163497924805,4.270098015984986,-15.420529883354902,4.446641981601715,12.374401095136996,14.971491825282568,19.6629541516304,,
C48,10,1,"[1.0, 1.0]",7cc81d9931566e3be925b7187d8f12871bdeb1104319e16db3500d1f205b299d,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.0015473060814656491,2.2172682292875834e-05,0.0008909901662264019,0.006522544333711266,0.008823862085118928,0.01621088758111,14.494620089530946,6.173622131347656,14.077062129974365,21.79698371887207,25.0290035057068,27.80990219116211,14.49307278344948,6.166471596807241,14.07678060085891,21.796740211457653,25.028797798112368,27.809474917157786,,
C48,10,1,"[1.0, 1.0]",7cc81d9931566e3be925b7187d8f12871bdeb1104319e16db3500d1f205b299d,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,194,97.0,136,68.0,138,202,0,1.3499566553736804,0.00045658653834834695,0.21079866588115692,6.294488787651058,8.226665735244751,9.525421142578125,10.019484458714723,0.3273945748806,9.984227180480957,16.930353736877436,19.798826713562008,20.16952896118164,8.669527803341044,-7.874597460031509,8.807485478464514,16.928765081800513,19.72838181142229,20.165296226739883,100,51
C48,10,1,"[1.0, 1.0]",7cc81d9931566e3be925b7187d8f12871bdeb1104319e16db3500d1f205b299d,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,805,80.5,204,20.4,204,1000,0,9.372997777525336,0.036033403128385544,9.449795246124268,15.751118946075438,18.471580390930175,20.406574249267578,5.1532460257913915,0.0035596834495663643,4.625508785247803,12.433570432662963,14.512538681030271,17.072460174560547,4.219751751733944,-15.445582617074251,4.416023135185242,12.330879143765195,14.969572939872737,19.575456984341145,,
C48,10,2,"[0.75, 1.0]",f99a42b104450d4b8ea12d9289303db50efde34f81315b08fc96e77d61a1b13e,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.007911745727178641,2.6940935640595853e-05,0.0035007046535611153,0.03417865019291639,0.04940970260649925,0.06113767996430397,12.625032172203063,4.106197357177734,12.356906414031982,19.063080501556392,22.941120128631614,27.294536590576172,12.617120426475886,4.0625257678329945,12.353953078651102,19.062571726765597,22.9409198365547,27.29433228672133,,
C48,10,2,"[0.75, 1.0]",f99a42b104450d4b8ea12d9289303db50efde34f81315b08fc96e77d61a1b13e,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,188,94.0,134,67.0,136,202,0,1.5612182679207762,0.0005241450853645802,0.3321784883737564,6.156335449218746,8.918477582931514,9.613809585571289,9.180165354609489,0.31273993849754333,9.30366325378418,15.774061918258665,18.022477760314942,19.37261199951172,7.6189470866887135,-8.600317388772964,7.911620100028813,15.105575562501313,18.016275475085713,19.37053716997616,100,49
C48,10,2,"[0.75, 1.0]",f99a42b104450d4b8ea12d9289303db50efde34f81315b08fc96e77d61a1b13e,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,814,81.4,202,20.2,202,1000,0,9.428918033700436,0.03869945928454399,9.488103866577148,15.749471855163574,18.39234764099121,20.77389907836914,5.0925712334124835,0.0036731173750013113,4.602149486541748,12.239906358718871,14.488252573013305,17.089290618896484,4.336346800287953,-15.37077109888196,4.483515501022339,12.413092925399535,15.054228317737575,19.259990818798542,,
C48,10,3,"[0.75, 0.75]",752a5b69675f2c5f8169da5c621a74d5409f84aadb493d078563904e44b3fc12,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.007995559857408806,4.1483970562694594e-05,0.0036434029461815953,0.03424195405095815,0.04982253741472966,0.06214373558759689,12.525458750724793,4.114864826202393,12.29378604888916,19.065038585662837,22.20805044174196,25.515430450439453,12.517463190867383,4.07132812961936,12.280511152464896,19.06451156935363,22.20754124632165,25.51510375115322,,
C48,10,3,"[0.75, 0.75]",752a5b69675f2c5f8169da5c621a74d5409f84aadb493d078563904e44b3fc12,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,188,94.0,133,66.5,135,202,0,1.5695736529951683,0.0016123164677992463,0.34901924431324005,6.185748720169064,8.907189455032343,9.60930061340332,9.090836281180382,0.3173663020133972,9.238366603851318,15.745574808120725,18.018311748504637,18.644990921020508,7.521262628185213,-8.583579361438751,7.911974795162678,15.04184000100939,18.01206768981181,18.640228661708534,100,48
C48,10,3,"[0.75, 0.75]",752a5b69675f2c5f8169da5c621a74d5409f84aadb493d078563904e44b3fc12,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,813,81.3,201,20.1,201,1000,0,9.443430897191167,0.038014329969882965,9.49258279800415,15.786764335632322,18.361232719421384,20.77361488342285,5.1002101207075174,0.003645561868324876,4.616385459899902,12.263139104843138,14.499639148712157,17.071733474731445,4.3432207764836495,-15.389667592942715,4.499982833862305,12.404609290510408,15.048568890094751,19.32782668620348,,
C48,10,4,"[0.7017701459557326, 0.504696349030699]",35a2e476a9e9b62870191a71cb64f2eae6ff9e9ceda7ed6e75d660dbea4d6c3d,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.011573150574122337,1.4185804502631072e-05,0.005731635959818959,0.042954812012612816,0.0809909857809544,0.08912539482116699,12.21719262123108,3.652851104736328,12.083806037902832,19.9431360244751,22.388804473876963,24.17747688293457,12.205619470656957,3.587450124323368,12.083260904313647,19.943067453351613,22.388052145935372,24.173972555203363,,
C48,10,4,"[0.7017701459557326, 0.504696349030699]",35a2e476a9e9b62870191a71cb64f2eae6ff9e9ceda7ed6e75d660dbea4d6c3d,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,188,94.0,130,65.0,132,202,0,1.6851115171052515,0.0034045374486595392,0.4153954088687897,6.226093125343319,9.527093906402587,9.8170747756958,8.903818255662918,0.3408581018447876,9.098881244659424,14.761892271041859,17.194349384307856,17.804447174072266,7.218706738557667,-8.602396368980408,7.608177084941417,14.225393843650815,17.119765426330265,17.796747008804232,100,48
C48,10,4,"[0.7017701459557326, 0.504696349030699]",35a2e476a9e9b62870191a71cb64f2eae6ff9e9ceda7ed6e75d660dbea4d6c3d,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,818,81.8,201,20.1,201,1000,0,9.462498534798621,0.036633700132369995,9.510435581207275,15.87502975463867,18.378669643402098,21.0599365234375,5.098794581883121,0.003540439996868372,4.614570379257202,12.23552756309509,14.470643281936646,17.1115779876709,4.363703952915501,-15.359241276979446,4.512929916381836,12.405990398209532,15.1051178894937,19.42764177173376,,
C48,10,5,"[0.6423873482367571, 0.2618513710404856]",f30f1d893d9f8344dcf1fd72cd42ae90f52441484e068a8492d4648cdae51bb7,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.018958779659296852,3.2543604902457446e-05,0.0071954005397856236,0.05186763014644382,0.10811197109520712,0.6430102586746216,12.181554919481277,1.0414115190505981,12.085844993591309,19.268636608123778,22.706817054748544,24.422258377075195,12.16259613982198,0.39840126037597656,12.051946323830634,19.267223781361828,22.703049198475863,24.42218590045377,,
C48,10,5,"[0.6423873482367571, 0.2618513710404856]",f30f1d893d9f8344dcf1fd72cd42ae90f52441484e068a8492d4648cdae51bb7,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,184,92.0,120,60.0,122,202,0,1.8148517187070683,0.0008069596369750798,0.57377490401268,6.264486145973199,9.048041563034053,10.098265647888184,8.712825807332992,0.2942257225513458,8.72691822052002,14.974916458129872,17.153978328704834,17.348241806030273,6.897974088625924,-7.924397438764572,7.448687702417374,13.516530889458945,17.14362214065797,17.33809840772301,100,44
C48,10,5,"[0.6423873482367571, 0.2618513710404856]",f30f1d893d9f8344dcf1fd72cd42ae90f52441484e068a8492d4648cdae51bb7,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,821,82.1,201,20.1,201,1000,0,9.501634337425232,0.037613384425640106,9.522035598754883,15.946007633209225,18.31032760620117,20.871145248413086,5.092689824930858,0.003472966141998768,4.602838754653931,12.389010381698606,14.56141017913818,16.980854034423828,4.408944512494374,-15.406625278294086,4.52518892288208,12.467511413991444,15.104276651702817,19.393373660743237,,
C48,10,6,"[0.5209648592416505, 0.2915427698999733]",5d4e60e34a2605face1a19482427585ff6f64b3204384a57f8d293c33909b9d5,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,99,99.0,99,99.0,100,101,0,0.040887940706561494,2.7894584491150454e-05,0.0035401334753260016,0.08949637562036514,0.728970050811774,1.9735321998596191,13.112342047095298,0.38030189275741577,13.015357494354248,19.357469654083246,23.762901134490978,25.654935836791992,13.071454106388737,-1.5932303071022034,13.00960096536437,19.35627718349569,23.76287294666411,25.6548786179701,,
C48,10,6,"[0.5209648592416505, 0.2915427698999733]",5d4e60e34a2605face1a19482427585ff6f64b3204384a57f8d293c33909b9d5,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,186,93.0,119,59.5,121,202,0,1.8449440201018297,0.00040987672400660813,0.5270516276359558,7.319051647186274,8.572529153823849,9.4030122756958,9.162632479369641,0.4253079295158386,9.095183849334717,16.293694686889644,18.939861469268784,22.200807571411133,7.317688459267811,-7.1551473736763,7.5923705995082855,15.362573779384546,18.933794855143045,22.19873512117192,100,42
C48,10,6,"[0.5209648592416505, 0.2915427698999733]",5d4e60e34a2605face1a19482427585ff6f64b3204384a57f8d293c33909b9d5,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,829,82.9,204,20.4,204,1000,0,9.55153161205724,0.03666277602314949,9.573083400726318,16.142929840087888,18.57025909423828,21.03303337097168,5.086450772593962,0.0036020891275256872,4.642772912979126,12.34898977279663,14.590346403121945,16.928016662597656,4.465080839463277,-15.531101506203413,4.584033526480198,12.570502077043056,15.245138711929318,19.57523939013481,,
C48,10,7,"[0.7419561970388303, 0.032534899001885886]",1d5e206035ec49c32dd6760c974e45d34d11ba9b7912e683c4906f264b27e159,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,99,99.0,99,99.0,100,101,0,0.06312441880014376,6.031808152329177e-05,0.005298144416883588,0.05113867186009882,0.4327523776889064,4.61942195892334,11.843338194340468,0.2081337422132492,11.831363201141357,17.65197896957397,20.303562011718753,20.94121742248535,11.780213775540323,-4.411288216710091,11.824187913211063,17.649070755889987,20.3028056367673,20.93272074032575,,
C48,10,7,"[0.7419561970388303, 0.032534899001885886]",1d5e206035ec49c32dd6760c974e45d34d11ba9b7912e683c4906f264b27e159,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,183,91.5,123,61.5,125,202,0,1.91934520711191,0.002608470618724823,0.5677579939365387,7.012117362022399,9.420962314605712,9.759286880493164,8.677134540528058,0.32919842004776,8.767341136932373,15.017005729675281,17.672966995239253,18.023910522460938,6.757789333416149,-8.556837499141693,6.850955659523606,14.773462010221555,17.630851981039157,18.016181730199605,100,44
C48,10,7,"[0.7419561970388303, 0.032534899001885886]",1d5e206035ec49c32dd6760c974e45d34d11ba9b7912e683c4906f264b27e159,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,816,81.6,203,20.3,203,1000,0,9.483087640170009,0.03628968074917793,9.505332946777344,15.812946271896362,18.286863536834716,20.782875061035156,5.094596524223685,0.003566454164683819,4.586316823959351,12.39181122779846,14.543733015060422,17.017772674560547,4.388491115946323,-15.440674316138029,4.487195730209351,12.375517297862087,15.070415170118208,19.51138363033533,,
C48,10,8,"[0.5432212330984723, 0.18575221461690605]",703d350ffd7c8b4254a357336c39d7daa638dca04f7d51eca269d56115084ccf,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,99,99.0,98,98.0,99,101,0,0.07897578715834243,3.683499380713329e-05,0.007966530043631792,0.11363197825849047,1.6811645579338177,3.6569902896881104,12.050880028754472,0.2375919371843338,12.089333534240723,18.28151340484619,21.55731985092164,23.43183135986328,11.97190424159613,-3.4193983525037766,12.085253733966965,18.27944846228929,21.549672952001355,23.431729798707238,,
C48,10,8,"[0.5432212330984723, 0.18575221461690605]",703d350ffd7c8b4254a357336c39d7daa638dca04f7d51eca269d56115084ccf,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,180,90.0,115,57.5,117,202,0,2.0384876051498577,0.0054039116948843,0.7049484848976135,7.6200256109237605,9.59802897453308,9.901087760925293,8.550861692428589,0.3514438271522522,8.648114204406738,15.165628242492675,16.679923019409163,18.91845703125,6.512374087278731,-7.654379308223724,7.09504427947104,14.126597829349333,16.66329679479821,18.913053119555116,100,42
C48,10,8,"[0.5432212330984723, 0.18575221461690605]",703d350ffd7c8b4254a357336c39d7daa638dca04f7d51eca269d56115084ccf,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,826,82.6,203,20.3,203,1000,0,9.548227392304689,0.03781508281826973,9.5773024559021,16.040942001342767,18.591881504058836,20.986690521240234,5.081385191894369,0.0035508933942764997,4.615478992462158,12.295890617370603,14.592398958206175,16.96097755432129,4.466842200410319,-15.457651149481535,4.576025485992432,12.506814069300887,15.229629328250882,19.563060097396374,,
C48,10,9,"[0.6274360279651601, 0.2011660513813116]",154c099c43388387f58492090dda33795082f09bcecd5af95a9c261cf98454a0,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,99,99.0,99,99.0,100,101,0,0.03656417602291185,4.51792984677013e-05,0.00610569934360683,0.062429116107523414,0.22306702092290895,2.1025843620300293,11.994683155417443,0.36195892095565796,11.999152183532715,18.51846389770508,19.70779991149905,24.345970153808594,11.95811897939453,-1.7406254410743713,11.968076644465327,18.518235816054947,19.706585099748104,24.345924974510126,,
C48,10,9,"[0.6274360279651601, 0.2011660513813116]",154c099c43388387f58492090dda33795082f09bcecd5af95a9c261cf98454a0,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,182,91.0,119,59.5,121,202,0,1.9167229086562292,0.0013437775196507573,0.5804486870765686,6.854805731773374,9.432588310241698,10.184198379516602,8.621940923333169,0.21530336141586304,8.827208042144775,14.765315771102898,16.989701175689696,17.208921432495117,6.705218014676939,-8.201461851596832,7.440250873565674,13.449287950899448,16.988263651995222,17.19761222228408,100,43
C48,10,9,"[0.6274360279651601, 0.2011660513813116]",154c099c43388387f58492090dda33795082f09bcecd5af95a9c261cf98454a0,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,823,82.3,203,20.3,203,1000,0,9.514200966019184,0.037039291113615036,9.543021202087402,15.971906614303585,18.327027435302732,20.99262809753418,5.091789125275565,0.0035550508182495832,4.602125883102417,12.389236068725582,14.542703046798703,16.990726470947266,4.422411840743618,-15.411106575280428,4.555461645126343,12.511094536259764,15.151375048235055,19.432970575988293,,
C48,10,10,"[0.6486938887283104, 0.199670364719999]",7e7ec43e240d63fd96de96c6dca24e9096a024230417654d15b865f18db8b8a7,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,99,99.0,99,99.0,100,101,0,0.0314352858586426,3.313963316031732e-05,0.008391229435801506,0.07028550244867801,0.15777653425932722,1.6920384168624878,11.949238637685776,0.44456756114959717,12.144209384918213,18.684104633331298,20.83166059494019,21.566137313842773,11.917803351827134,-1.2474708557128906,12.09256074950099,18.68331684618024,20.825040345656166,21.565895705803996,,
C48,10,10,"[0.6486938887283104, 0.199670364719999]",7e7ec43e240d63fd96de96c6dca24e9096a024230417654d15b865f18db8b8a7,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,182,91.0,120,60.0,122,202,0,1.8934044535335852,0.0012212683213874698,0.5695798993110657,6.713954877853391,8.9610220336914,10.142525672912598,8.626583365797996,0.3005176782608032,8.708532333374023,14.826267766952501,17.277491035461427,17.37171173095703,6.733178912264411,-8.164964079856873,7.4260483756661415,13.567846435215325,17.267516770848307,17.36150956712663,100,44
C48,10,10,"[0.6486938887283104, 0.199670364719999]",7e7ec43e240d63fd96de96c6dca24e9096a024230417654d15b865f18db8b8a7,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,822,82.2,202,20.2,202,1000,0,9.506672636106611,0.03738580644130707,9.514758110046387,15.916715669631957,18.302945137023922,20.940719604492188,5.0906468004777565,0.0034907853696495295,4.619154453277588,12.384021615982052,14.558016576766965,16.99769401550293,4.416025835628854,-15.405866757035255,4.5288355350494385,12.479187642410391,15.115635514557358,19.469637230038643,,
C48,10,11,"[0.6318417215227365, 0.25692432697079937]",80a5f88161bf35a387166325a2a8e5035af0950f34c63c378eab7effaff809e8,True,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,True,RS,100,99,99.0,99,99.0,100,101,0,0.02202709497647447,3.0636318115284666e-05,0.005308517254889011,0.05885089784860609,0.15514516487717991,0.8573073148727417,12.231681364774705,0.8269079923629761,12.059435367584229,19.19815797805786,21.77173919677736,25.397907257080078,12.209654269798229,-0.030399322509765625,12.005002381745726,19.17817260605225,21.765262564900386,25.397876620761963,,
C48,10,11,"[0.6318417215227365, 0.25692432697079937]",80a5f88161bf35a387166325a2a8e5035af0950f34c63c378eab7effaff809e8,True,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,True,PS,200,183,91.5,120,60.0,122,202,0,1.8652536809328013,0.0008968859910964966,0.526720404624939,6.309977912902827,9.558622312545776,10.151409149169922,8.721621378809214,0.394488126039505,8.716619968414307,14.966175937652586,17.151493129730223,17.429012298583984,6.856367697876412,-7.769211024045944,7.525460420176387,13.453437088243659,17.141148846391587,17.428115412592888,100,43
C48,10,11,"[0.6318417215227365, 0.25692432697079937]",80a5f88161bf35a387166325a2a8e5035af0950f34c63c378eab7effaff809e8,True,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,True,NS,1000,821,82.1,202,20.2,202,1000,0,9.507523137088866,0.03653566911816597,9.52767276763916,15.972311449050896,18.39563070297241,20.903541564941406,5.0955455817820035,0.0035949621815234423,4.598814487457275,12.390214776992794,14.55155988693237,16.96725082397461,4.411977555306861,-15.437974523752928,4.550802707672119,12.515391627699131,15.168935412466523,19.41453579068184,,
C48,10,12,"[0.6318417215227365, 0.0]",078ced48f65bfb6864c89d37ab934dd641e62b105b730589c616339324311497,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,99,99.0,97,97.0,98,101,0,0.20278811096635763,0.00018726025882642716,0.02024111896753311,0.40674716234207153,5.8125683879852295,5.872068881988525,10.338751621991396,0.19194824993610382,10.143991947174072,17.25456295013428,19.185612468719484,19.683435440063477,10.135963511025038,-5.680120632052422,9.854068753309548,17.24827949493774,19.164788227336253,19.682224649353884,,
C48,10,12,"[0.6318417215227365, 0.0]",078ced48f65bfb6864c89d37ab934dd641e62b105b730589c616339324311497,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,176,88.0,109,54.5,111,202,0,2.3053496930794792,0.008281651884317398,0.8821252882480621,8.895804119110107,10.105677890777587,10.699910163879395,8.106649989038706,0.3017745316028595,8.25475025177002,14.516803407669066,16.28493898391723,17.207101821899414,5.801300295959226,-8.890185803174973,6.225420501083136,13.270784528274088,16.092483620131382,17.195567743852735,100,40
C48,10,12,"[0.6318417215227365, 0.0]",078ced48f65bfb6864c89d37ab934dd641e62b105b730589c616339324311497,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,823,82.3,203,20.3,203,1000,0,9.521733832590282,0.03650590032339096,9.543632984161377,15.89888401031494,18.315330123901365,20.93106460571289,5.080585112021537,0.00352167128585279,4.59693717956543,12.288432121276855,14.552302150726318,16.998640060424805,4.441148720568744,-15.453004635870457,4.539677619934082,12.404324097558847,15.131846523880954,19.449882365763187,,
C45678,1,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",4c6fae40832b470ed17c387d746e4243c25a9116f6227514df9cd458f6beb42f,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.0014505088787700516,6.8662193370983e-05,0.0008624052279628813,0.004103520512580871,0.006732942759990713,0.010831019841134548,15.203706488609313,4.724857807159424,15.342006206512451,21.524964427948,25.840298042297373,27.617387771606445,15.202255979730545,4.72220047051087,15.34120729303686,21.524486787123898,25.838240918931852,27.617319109413074,,
C45678,1,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",4c6fae40832b470ed17c387d746e4243c25a9116f6227514df9cd458f6beb42f,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,194,97.0,125,62.5,127,202,0,1.6400640051125084,0.0004923323867842555,0.3955034166574478,6.829371380805961,9.776966915130611,10.714134216308594,10.153915958404541,0.8843942880630493,10.02016544342041,17.06114339828491,19.595753707885738,21.306928634643555,8.513851953292033,-5.414586901664734,8.348864717409015,16.832523868849965,19.594074323917734,21.037090569734573,100,44
C45678,1,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",4c6fae40832b470ed17c387d746e4243c25a9116f6227514df9cd458f6beb42f,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,865,86.5,160,16.0,190,1030,0,11.133724765693536,0.002092316746711731,11.104583740234375,17.2749960899353,20.17293081283569,23.542463302612305,5.526177989302028,0.0007858763565309346,5.322661638259888,12.1157244682312,14.517468338012694,18.67910385131836,5.607546776391508,-12.937066122889519,5.614887028932571,13.982353086210786,16.518053651452064,19.899939574301243,,
C45678,1,1,"[1.0, 1.0, 1.0, 1.0, 1.0]",47ea9f78d96da07a5499cf9212d985b4c080e58424d9d90258e81b3134ff854a,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.001450504117674427,6.8662193370983e-05,0.0008624052279628813,0.0041032889625057575,0.006732706935144982,0.010830902494490147,15.20371214389801,4.724899768829346,15.342012882232666,21.525046348571777,25.840266685485847,27.617273330688477,15.202261639780335,4.722242432180792,15.341213968757074,21.524568719664238,25.83820956212033,27.617204668495106,,
C45678,1,1,"[1.0, 1.0, 1.0, 1.0, 1.0]",47ea9f78d96da07a5499cf9212d985b4c080e58424d9d90258e81b3134ff854a,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,194,97.0,125,62.5,127,202,0,1.6400624609511578,0.0004923323867842555,0.3955102264881134,6.829410505294792,9.776964988708492,10.714179992675781,10.153920191526414,0.8843984603881836,10.020176887512207,17.06114749908447,19.59579448699951,21.30694580078125,8.513857730575255,-5.41459846496582,8.348874233663082,16.832482343190346,19.594115099478508,21.037119209766388,100,44
C45678,1,1,"[1.0, 1.0, 1.0, 1.0, 1.0]",47ea9f78d96da07a5499cf9212d985b4c080e58424d9d90258e81b3134ff854a,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,865,86.5,160,16.0,190,1030,0,11.133724480187288,0.002092316746711731,11.104581356048584,17.274991703033443,20.17294010162353,23.54245948791504,5.526177881872573,0.0007858763565309346,5.322668790817261,12.115727472305297,14.51746160507202,18.679101943969727,5.607546598314715,-12.937011763453484,5.614884942770004,13.982344008423388,16.51805797934532,19.899950370192528,,
C45678,1,2,"[0.75, 1.0, 1.0, 1.0, 1.0]",89aa78d87e69c42dbf07f263819195907c17c38c5e3294378b1b89c1efbc8e94,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.005786842163070105,3.40932747349143e-05,0.002458289614878595,0.020178399700671434,0.05202119961380972,0.07897501438856125,14.403295454978943,4.604724407196045,13.731905937194824,24.083198547363278,25.029307651519776,25.439563751220703,14.397508612815873,4.604063371778466,13.731477996047033,24.082929546074592,25.028921181220504,25.438568848767318,,
C45678,1,2,"[0.75, 1.0, 1.0, 1.0, 1.0]",89aa78d87e69c42dbf07f263819195907c17c38c5e3294378b1b89c1efbc8e94,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,190,95.0,118,59.0,120,202,0,1.769989947573049,0.0017488199518993497,0.6169724762439728,6.87171509265899,10.995262079238888,11.7821683883667,10.008769937753677,0.28709864616394043,10.001558780670166,18.05413665771483,22.171646766662597,22.580965042114258,8.238779990180628,-7.415836572647095,8.18673450499773,17.182057678233818,22.14040956560522,22.37532186647877,100,38
