arm,batch,candidate,gates,state,phase,own_n4,selected,E,canonical_E,H,B,delta_E,delta_B,delta_H,strict,past_strict,strict_lost,pair_lost,past_strict_lost,feasible,reasons,support,gate_support,active_layers,action_norm
C48,6,15,"[0.9782131544870072, 0.4688353997641178]",a2ed22d316778014afd63aafb4ec820c978000a121d546da6b32c3be789a2d90,search,False,False,0.0028776927434955722,0.0016287924210337224,0.023967365618887015,0.01014045368697225,0.0004007425924646667,-7.101854271240882e-05,-0.0007319133953842538,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.9734558522092245
C48,6,16,"[0.9938589227135052, 0.4375713389703344]",f6d273c277ac7a0e728d5f267a515418989a526bb74a131d5910d06dc13fbc7d,search,False,False,0.0025770565413404255,0.0014463317017361988,0.024488445101269463,0.010191305780153925,0.00010010639030951993,-2.01664495307341e-05,-0.00021083391300180665,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.100985433848741
C48,6,17,"[0.9938603390168723, 0.45319634782292484]",16499007ebbdcecf5251a66be5d78c29e78c89cac36db90a311991f598dc73cc,search,False,False,0.0025770296083646826,0.0014463245689694303,0.024488492606451473,0.010191283774929616,0.00010007945733377707,-2.0188454755043495e-05,-0.0002107864078197963,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.100997093612813
C48,6,18,"[0.9938617553096545, 0.4688213477587365]",9fac8478a7e7f92f20abc972fbc839924ae36e07c883e5690a32c471f892bea5,search,False,False,0.0025770140573149547,0.0014463097401312553,0.024488407946591906,0.01019130373401822,0.00010006390628404917,-2.0168495666439412e-05,-0.00021087106767936348,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.101008268187767
C48,6,19,"[0.9938640858675857, 0.44319634852486933]",2202e3d90029439f9fc6b2533f0ab13a4eb6c64cebe19068bb910da5b0f4dfac,search,False,False,0.0025769641366787254,0.0014462789593380875,0.024488430262408656,0.010191310873779003,0.0001000139856478198,-2.016135590565682e-05,-0.00021084875186261343,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.101027215665717
C48,6,20,"[0.9888603393678446, 0.4531944743975681]",1311ac974b5ae1944a9d40b1fe3c1a3b8c2c5467ec6dfd671ef87b470f7a04d7,search,False,False,0.002665449259802699,0.001499818964730366,0.024320184541238632,0.01017494802863439,0.00018849910877179361,-3.652420105026977e-05,-0.0003790944730326373,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.060241925543583
C48,6,21,"[0.9938647876864685, 0.4631963468333917]",7559573bdd6f5dc603d32d7b2b75361e0aa302f6d55f561c605931fa80c098d3,search,False,False,0.0025769559005857446,0.0014462683253805154,0.02448853412306562,0.010191313720952166,0.000100005749554839,-2.015850873249292e-05,-0.00021074489120564976,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.101033046254013
C48,6,22,"[0.9956485901607082, 0.0]",7a8f9380ee0bed9c1bfebd68fc2542be89226262eadaa4a9edc6d5c76919421c,pruning,False,True,0.0025469802942825483,0.0014281668364856158,0.024549612332975812,0.010197149860232457,7.003014325164276e-05,-1.432236945220211e-05,-0.00014966668129545724,100,64,0,0,0,True,,1,1,[4],8.11557277736863
C48,7,0,"[1.0, 0.0]",1735591d6293d0337d1793dcc67933fb47e158fa5c6d75fe5d1f44b424866478,baseline,True,False,0.005528822761552874,0.0030995794241243857,0.026939357389892393,0.01254746800805151,0.0,0.0,0.0,100,63,0,0,0,True,,1,1,[4],8.150529321082313
C48,7,1,"[1.0, 1.0]",6a7b833cca8a0775cb60830689da6ba79ce110dab26f4ad945239a5542216435,search,False,False,0.0025393540241930167,0.0014885569980970105,0.027469733173120403,0.012602550476913166,-0.002989468737359857,5.50824688616558e-05,0.0005303757832280098,100,63,0,0,0,False,PAST_MEAN,2,2,"[4, 8]",8.445023313510683
C48,7,2,"[0.75, 1.0]",a161c3311f9ba18817941477d471e610933736552c6287b34a6c7f8008b4475e,search,False,False,0.010432860285291098,0.009450015138863819,0.02767812635698874,0.01184469436384461,0.004904037523738225,-0.0007027736442068999,0.0007387689670963482,100,63,0,0,0,False,CURRENT_TRAINING_MEAN;PAST_MEAN,2,2,"[4, 8]",7.448295060348919
C48,7,3,"[0.75, 0.75]",33f000dae31f3d8655e1ff0977e969f29964818fb0993eaefa2190bf944fc348,search,False,False,0.010455289462406654,0.009434843511116923,0.027267504064070636,0.011740697796085442,0.00492646670085378,-0.000806770211966068,0.0003281466741782424,100,63,0,0,0,False,CURRENT_TRAINING_MEAN;PAST_MEAN,2,2,"[4, 8]",6.895951987476874
C48,7,4,"[0.9034228076331855, 0.5526134703229459]",bcb0bb120301cdd3b134b60c1dab58e4f76ccda2dc850b19fb28f11823ada244,search,False,False,0.004511035333707696,0.0035585325619922514,0.026913721136224922,0.012191622668979107,-0.0010177874278451777,-0.00035584533907240257,-2.5636253667471465e-05,100,63,0,0,0,True,,2,2,"[4, 8]",7.49509861596467
C48,7,5,"[0.8495186557324758, 0.3084939454834419]",9e5dba242a44b0e24e975628f5f7df64ab5c41cc0579fc9472cff0c5c00ecd1f,search,False,False,0.006042480928008445,0.003913250679006524,0.026529204622534053,0.011983912085270276,0.0005136581664555709,-0.0005635559227812337,-0.0004101527673583405,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.009983849477931
C48,7,6,"[0.8486797391141367, 0.058495353049589416]",a2fa856fc57596f9143130314d1cc38d7f5aeeec10522ea3e12f9f6f17e4cfa1,search,False,False,0.009894554147613234,0.004425998101078221,0.026472796044402003,0.01198215939803049,0.00436573138606036,-0.0005653086100210203,-0.0004665613454903905,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.9203007454731
C48,7,7,"[0.854777622751551, 0.18360462141652145]",9be0b57dbdd07f79f22c3560f4083d109f0cc07b5b64b30b8a7eb52cada5026f,search,False,False,0.0060035519482335075,0.003759706111495689,0.02656402711437522,0.011997633786904771,0.00047472918668063375,-0.0005498342211467389,-0.0003753302755171717,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.997292412051137
C48,7,8,"[0.862346303074597, 0.4328340092749092]",4a348ca93cb6eaa360ec56c6abf6bbf48588baa3fe783709773eaecdaf9bde25,search,False,False,0.005106905152497347,0.003471266681453926,0.026782977438870148,0.012022485454508569,-0.00042191760905552645,-0.0005249825535429409,-0.00015637995102224522,100,63,0,0,0,True,,2,2,"[4, 8]",7.1946344966922675
C48,7,9,"[0.7564830519185688, 0.36636618205996496]",5c28aff0cb629a0a18692b65e716e5947d497cbc9e0dc6b508d62fc3c4ca5ae1,search,False,False,0.00997419474326307,0.00875394782395233,0.02668359658667896,0.011686481328524678,0.004445371981710196,-0.0008609866795268317,-0.000255760803213434,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.360202644609407
C48,7,10,"[0.842436230465034, 0.5526577172379687]",dbd1bd12852d067b3735cf8815dc6c84edbb49d75326c681c841526955560be5,search,False,False,0.005489629181101918,0.00411695107626656,0.026731526359640156,0.011983558582414844,-3.91935804509554e-05,-0.0005639094256366661,-0.00020783103025223681,100,63,0,0,0,True,,2,2,"[4, 8]",7.169530948430614
C48,7,11,"[0.8277318788918671, 0.6767898325216967]",d4cda1573cfbea51efe1d50f99ad3a66d0e2f3f55251e62820c546b1d2ffeb6b,search,False,False,0.006157326248358004,0.004760156032971281,0.02704964820765099,0.011957434737269068,0.0006285034868051299,-0.0005900332707824418,0.00011029081775859595,100,63,0,0,0,False,CURRENT_TRAINING_MEAN;PAST_MEAN,2,2,"[4, 8]",7.201183664948685
C48,7,12,"[0.833501542717288, 0.6145157915278323]",e64659405dad55c68c178a36802b68d90d9bbb963e5414e635b0a6fec1349514,search,False,False,0.005841276150313206,0.004494892390594032,0.026559441402582706,0.011946698158226354,0.00031245338876033195,-0.0006007698498251557,-0.0003799159873096869,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.168806290286528
C48,7,13,"[0.8360343221836888, 0.6769644506661563]",2065fa83b11d8c4cd1f38d4e41d7a5deadbecd4c3c0a0b30da3130c1b428ff1e,search,False,False,0.005712623425060883,0.004363058594581162,0.026888800854351302,0.011987847422915365,0.0001838006635080094,-0.0005596205851361447,-5.055653554109085e-05,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.266262101482313
C48,7,14,"[0.8025725055723563, 0.6100484476539594]",9487d4289e5e01900a346c5fd6394e54401343a405cb610e0d4c126b433e48bc,search,False,False,0.00702628698607441,0.005821552598617928,0.026916735606278053,0.01188893009612002,0.0014974642245215363,-0.0006585379119314894,-2.262178361434053e-05,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.966154515584415
C48,7,15,"[0.839283244409917, 0.6767477923436301]",702115ede682d6c6b65b0b81eded744016aa79451eccfb759363d8d26b29e1bb,search,False,False,0.005573559726617532,0.004217924412005232,0.026579925119506242,0.011987085262262553,4.4736965064658477e-05,-0.0005603827457889565,-0.0003594322703861508,100,63,0,0,0,True,,2,2,"[4, 8]",7.291891639699995
C48,7,16,"[0.8391619156540968, 0.6452488792057121]",f8c9c67075a0a4a26f34b73d78b59a36744643a59830499f6e062f3e752b99b6,search,False,True,0.005616854613181204,0.004238253849471221,0.026539736249617363,0.011976437904195336,8.803185162833006e-05,-0.0005710301038561738,-0.0003996211402750305,100,63,0,0,0,True,,2,2,"[4, 8]",7.251108146768026
C48,7,17,"[0.8391479727558833, 0.5999466991463815]",771c7fe4f20440ff2a267466a31ad440f3fc0b421fb05fb00cd12e924c4f792e,search,False,False,0.0056469970825128255,0.004244930894346907,0.026531274425281026,0.01196908220572368,0.00011817432095995173,-0.0005783858023278299,-0.00040808296461136706,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.196625255515095
C48,7,18,"[0.839832310276214, 0.5899701425180519]",92907ce2c091e6c0b8e57575538772023569db7a16219b246870cf4ba9bc8211,search,False,False,0.005591217261971906,0.004206721415685024,0.026642409605187822,0.011984508762907353,6.239450041903207e-05,-0.0005629592451441567,-0.00029694778470457095,100,63,0,0,0,True,,2,2,"[4, 8]",7.190387155408435
C48,7,19,"[0.8414693803173839, 0.6096735211830699]",026457e0f30e287b1213e60a3bde78ba5fb59c90e36cac4f19ff6148aca9c2e7,search,False,False,0.005493087157810805,0.004150360319708852,0.026635923762341918,0.012003525301679474,-3.573560374206877e-05,-0.0005439427063720359,-0.00030343362755047565,100,63,0,0,0,True,,2,2,"[4, 8]",7.226042139006967
C48,7,20,"[0.8391619156540968, 0.0]",33c1cd8d14073c32be901c8fd41977edf44bee9cc9a7c8a6018da95fe7f72437,pruning,False,False,0.032888674273272044,0.023336584627504636,0.026429141612879903,0.011953048335271887,0.02735985151171917,-0.0005944196727796225,-0.0005102157770124904,99,63,1,0,0,False,CURRENT_TRAINING_MEAN;CURRENT_STRICT_IDS,1,1,[4],6.839613935704298
C48,8,0,"[1.0, 0.0]",3f6a74be642ab18249827f613e4747a6fdd97bc80bfb13161f7b9618da4701b0,baseline,True,False,0.0019760075173689984,0.0012056162182670959,0.026361284217955472,0.013561636475060368,0.0,0.0,0.0,100,63,0,0,0,True,,1,1,[4],8.061448396666535
C48,8,1,"[1.0, 1.0]",2c50eb3c374d4375eb8cf43184c41b468f810689ac65e5ec0dd8d80754cd72ea,search,False,False,0.001976004650059622,0.0012056156001017371,0.026361302666146003,0.013561633794779482,-2.867309376475974e-09,-2.6802808861248195e-09,1.8448190530762076e-08,100,63,0,0,0,True,,2,2,"[4, 8]",8.06144839684553
C48,8,2,"[0.75, 1.0]",8fd1d217b7de43e54f9c20b3b84827253184b6b5c22719ebd41229268f85a5f2,search,False,False,0.00898378149839118,0.005860523650626419,0.0238373524864528,0.013257976081149536,0.007007773981022182,-0.00030366039391083177,-0.002523931731502671,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.416883466853453
C48,8,3,"[0.75, 0.75]",2e83dc480874303dd1f0ef9dff9a21f21d586e351e1980bdf0b159e6cc8a9ca7,search,False,False,0.009104518474341603,0.00596732804664498,0.02446631455904935,0.013121796035193256,0.007128510956972605,-0.00043984043986711185,-0.0018949696589061205,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.850992445503857
C48,8,4,"[1.0, 0.9375]",72bdc6a2313c31f6c1c47a8bfc51578159136b126ed7884fc31455ca766cae95,search,False,False,0.001976005355536472,0.0012056239360208566,0.026361210263303292,0.013561641142587177,-2.161832526360874e-09,4.667526809498668e-09,-7.395465217996389e-08,100,63,0,0,0,True,,2,2,"[4, 8]",8.061448396825822
C48,8,5,"[0.96875, 1.0]",0e10282201e0843eab9b1e0e786606239714943b988662f155b3e48966dd751f,search,False,False,0.002361340354254935,0.001436067934446328,0.02637155160664406,0.013464766494507785,0.00038533283688593637,-9.6869980552583e-05,1.0267388688589563e-05,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.809528134553476
C48,8,6,"[0.991889955772606, 1.0]",6a3fca63e31c75043840ab7c7128e7b103de04ccb34f2d4357836fdb0c13e2a0,search,False,False,0.0020641121405060403,0.0012583365444697847,0.02636367843615517,0.013536194663174683,8.810462313704184e-05,-2.544181188568473e-05,2.3942181996972067e-06,100,63,0,0,0,True,,2,2,"[4, 8]",7.99606967635907
C48,8,7,"[0.991889955772606, 0.9921875]",9edec4b83b5b1018eacb26e02a469db1f0e8029e654ee4ab442bff0cb0f9dd01,search,False,False,0.0020641146015259438,0.0012583329812878219,0.026363876991581492,0.013536210828533513,8.810708415694533e-05,-2.5425646526855417e-05,2.5927736260200618e-06,100,63,0,0,0,True,,2,2,"[4, 8]",7.996069676358365
C48,8,8,"[0.991889955772606, 0.0]",016aa4d2ca4a0f0c52e626009cf784fda53b75894ad9cab5f97cc1814197476f,pruning,False,True,0.002064116349502001,0.0012583389161409286,0.026363759479409055,0.013536208513869497,8.810883213300263e-05,-2.542796119087143e-05,2.475261453582789e-06,100,63,0,0,0,True,,1,1,[4],7.996069676173049
C48,9,0,"[1.0, 0.0]",ac720c1551d4966d9ed8dbbeeb3d5afac956648e4a8f9dfe823e178741abeb75,baseline,True,False,0.008524176327046006,0.0017331313324029907,0.028081992978059134,0.015621971071595908,0.0,0.0,0.0,100,63,0,0,0,True,,1,1,[4],8.554574860763793
C48,9,1,"[1.0, 1.0]",80a0ac10b3a98bcb32fff829a72a902970a8bf20d6ba8524af3cbc968e3e7d3a,search,False,False,0.0022523674095282333,0.0014917655809767894,0.02823021244159918,0.0156614242850992,-0.006271808917517773,3.945321350329323e-05,0.00014821946354004467,100,63,0,0,0,False,PAST_MEAN,2,2,"[4, 8]",8.74372365933534
C48,9,2,"[0.75, 1.0]",e45b10831d89a5bfb6b0eb78a238b99428cc95bce7ec3fc80a29a04135f373e3,search,False,False,0.00859143029221741,0.005596830696667894,0.02674513128090439,0.015157725119934184,6.725396517140436e-05,-0.00046424595166172367,-0.0013368616971547453,100,63,0,0,0,True,,2,2,"[4, 8]",8.022469146763333
C48,9,3,"[0.75, 0.75]",1b49206725b69e47a8f0e040b9c8135ce1a33f5fc4548c0435e31d93ed890c0c,search,False,False,0.009000852525641676,0.005875188249119674,0.026970765846272116,0.014988870562774537,0.00047667619859566995,-0.0006331005088213715,-0.0011112271317870182,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.3628684464211895
C48,9,4,"[0.7808785157820983, 0.5019142945208356]",a21211d6077c7a57ae236c1131dfa85df4e4f42478fd0c5f4f158bcf4c82686a,search,False,False,0.008030646791448817,0.005798254279434332,0.028034032095092698,0.014969330659369007,-0.0004935295355971894,-0.0006526404122269014,-4.796088296643575e-05,100,63,0,0,0,True,,2,2,"[4, 8]",6.989479206222962
C48,9,5,"[0.6568356630425162, 0.4864750366297864]",e17f101019f58fa755ace451c515c99b9524652f810eab9f41696d8f0719a422,search,False,False,0.01381020230561262,0.012249160475294047,0.026842991398098093,0.0147329587580316,0.005286025978566613,-0.000889012313564308,-0.001239001579961041,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.650658603351499
C48,9,6,"[0.7712879995558408, 0.42185139558770823]",9d2263d2117e75fc48c4fc2c1ed440180ca47ac962383fb58c1d94ec8ce0a286,search,False,False,0.009507875820272602,0.007837321097322275,0.027790328938408493,0.014934480249394255,0.000983699493226596,-0.0006874908222016529,-0.0002916640396506409,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.821182108711784
C48,9,7,"[0.7516318805934739, 0.5571491053754363]",db657c27c9cc88e011b09699a9512cf3815503e2bd197581a2696e3c38425bbd,search,False,False,0.013510499974072445,0.012577708470926154,0.02705882837676654,0.014913688582964824,0.0049863236470264385,-0.0007082824886310846,-0.0010231646012925921,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.9608923633059945
C48,9,8,"[0.7770459221794228, 0.47090020536321675]",2ce4c0609cd794826c15cb7a163228274df2a0ba1794ab467ded5532e4c7aa85,search,False,False,0.008447220155503601,0.0061695111017616,0.027993034194992106,0.014934976667973388,-7.695617154240483e-05,-0.0006869944036225206,-8.895878306702798e-05,100,63,0,0,0,True,,2,2,"[4, 8]",6.92192220185138
C48,9,9,"[0.7745961886734123, 0.4397463724409336]",399ffac81c63ad939bd5e2b637da926f5af1d77d752a2289fa87bae618319b7e,search,False,False,0.009030194670776837,0.007193684933808981,0.027911930766435944,0.014938364609406563,0.0005060183437308307,-0.0006836064621893456,-0.0001700622116231898,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.867297764010984
C48,9,10,"[0.7925529667582323, 0.468983908561879]",779f66270b07326938ca03df981aec97056f6924e08173881b1dc81a2f50e61e,search,False,False,0.007501587131409906,0.005409364671795629,0.027747926899678532,0.014979259793108213,-0.0010225891956361002,-0.0006427112784876954,-0.00033406607838060154,100,63,0,0,0,True,,2,2,"[4, 8]",7.046069130874749
C48,9,11,"[0.7771192041277266, 0.439650291287238]",a422547717f5dbc42addd52021ccb542c2faafdd12084431a0ce402ef441a453,search,False,True,0.008616203475103248,0.0063403690073027975,0.027974995030604077,0.01492671276901092,9.202714805724155e-05,-0.000695258302584989,-0.00010699794745505642,100,63,0,0,0,True,,2,2,"[4, 8]",6.887893782423134
C48,9,12,"[0.7797931427744942, 0.4085149006182047]",a967a8102172fcb2dacdbfff0d596761e712bf78ee5d4f4211a00ca33dc00b0d,search,False,False,0.008600415053660982,0.006226716819583089,0.02795504392042858,0.014932057063560933,7.623872661497583e-05,-0.0006899140080349753,-0.0001269490576305543,100,63,0,0,0,True,,2,2,"[4, 8]",6.877646672847755
C48,9,13,"[0.7757809931253175, 0.4552178799352281]",244263b6671dcf08cf2126003bcdf11ab455951ed6cc2423c5a7c83ae41ffe4a,search,False,False,0.008764098993269727,0.006748106267041294,0.028066355854093672,0.014920587185770273,0.00023992266622372034,-0.0007013838858256349,-1.5637123965461797e-05,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.89390100817212
C48,9,14,"[0.7693354098037315, 0.4389811857860334]",60742636c0ea94822cfe9375a0e66c148ebf06f9755747001ad1158d9e2806b6,search,False,False,0.009584207872394472,0.007718418136500986,0.027695629302797897,0.014937485571863363,0.0010600315453484655,-0.0006844854997325456,-0.0003863636752612365,100,63,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.823381364481161
C48,9,15,"[0.7790900488651186, 0.45515049760912596]",76ffa8bafbc6e5394d8afa7c489edab79c93be859afa9dc93a7b5030c32fc4c9,search,False,False,0.008331248780887108,0.006037834660965018,0.02796228963916292,0.014943076294002822,-0.00019292754615889834,-0.0006788947775930865,-0.00011970333889621543,100,63,0,0,0,True,,2,2,"[4, 8]",6.920897642078632
C48,9,16,"[0.7806441973752289, 0.4490084119642256]",fdcbe5f6a82afba6ed75823fe47513ab7c3f330fd018e594feadf198685673d2,search,False,False,0.008262840893876274,0.005941614066105103,0.027986335453078937,0.014945499009627383,-0.0002613354331697324,-0.0006764720619685249,-9.56575249801972e-05,100,63,0,0,0,True,,2,2,"[4, 8]",6.926882075762589
C48,9,17,"[0.7771192041277266, 0.0]",33043402525236ae3ad08d38a27993a5ff20bd6119f63c8a684548e4aac4a777,pruning,False,False,0.0654660543234786,0.05478044816169131,0.02762880995760497,0.014857380877401738,0.05694187799643259,-0.0007645901941941702,-0.00045318302045416203,99,63,1,1,0,False,CURRENT_TRAINING_MEAN;CURRENT_STRICT_IDS;CURRENT_PAIR_IDS,1,1,[4],6.6479245377225755
C48,10,0,"[1.0, 0.0]",6d36db8ce1a6af4c2d75a5a7f0be2a5eafd275358d33a27391ec5cceff8c5041,baseline,True,False,0.03526415668457048,0.034389217387706596,0.00365384940732838,0.01697105447692593,0.0,0.0,0.0,99,64,0,0,0,True,,1,1,[4],8.483324438158885
C48,10,1,"[1.0, 1.0]",7cc81d9931566e3be925b7187d8f12871bdeb1104319e16db3500d1f205b299d,search,False,False,0.002258383653097553,0.0015473060814656491,0.003712835951546367,0.017174400379190047,-0.03300577303147293,0.0002033459022641182,5.89865442179871e-05,100,64,0,0,0,True,,2,2,"[4, 8]",9.098631375992417
C48,10,2,"[0.75, 1.0]",f99a42b104450d4b8ea12d9289303db50efde34f81315b08fc96e77d61a1b13e,search,False,False,0.009229889120761073,0.007911745727178641,0.004051711013971726,0.01657191845970374,-0.02603426756380941,-0.0003991360172221903,0.000397861606643346,100,64,0,0,0,False,PAST_MEAN,2,2,"[4, 8]",8.06590965814967
C48,10,3,"[0.75, 0.75]",752a5b69675f2c5f8169da5c621a74d5409f84aadb493d078563904e44b3fc12,search,False,False,0.009479259366780752,0.007995559857408806,0.0038683703576225525,0.016410608241585578,-0.02578489731778973,-0.0005604462353403505,0.0002145209502941725,100,64,0,0,0,False,PAST_MEAN,2,2,"[4, 8]",7.3692746294179
C48,10,4,"[0.7017701459557326, 0.504696349030699]",35a2e476a9e9b62870191a71cb64f2eae6ff9e9ceda7ed6e75d660dbea4d6c3d,search,False,False,0.015570033548792708,0.011573150574122337,0.003804394980761572,0.01622530131953681,-0.019694123135777772,-0.0007457531573891174,0.00015054557343319175,100,64,0,0,0,False,PAST_MEAN,2,2,"[4, 8]",6.602046506030983
C48,10,5,"[0.6423873482367571, 0.2618513710404856]",f30f1d893d9f8344dcf1fd72cd42ae90f52441484e068a8492d4648cdae51bb7,search,False,False,0.03133278025110485,0.018958779659296852,0.003755184793362787,0.016074447220489674,-0.003931376433465632,-0.0008966072564362548,0.00010133538603440684,100,64,0,0,0,False,PAST_MEAN,2,2,"[4, 8]",5.881440228549711
C48,10,6,"[0.5209648592416505, 0.2915427698999733]",5d4e60e34a2605face1a19482427585ff6f64b3204384a57f8d293c33909b9d5,search,False,False,0.06282388751627878,0.040887940706561494,0.0037882792935306497,0.01589505071297026,0.027559730831708297,-0.0010760037639556685,0.0001344298862022697,99,64,0,0,0,False,CURRENT_TRAINING_MEAN;PAST_MEAN,2,2,"[4, 8]",5.590061743314074
C48,10,7,"[0.7419561970388303, 0.032534899001885886]",1d5e206035ec49c32dd6760c974e45d34d11ba9b7912e683c4906f264b27e159,search,False,False,0.08745547415746842,0.06312441880014376,0.003681502000972614,0.016144566913681047,0.05219131747289794,-0.000826487563244882,2.7652593644234003e-05,99,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.296328692471202
C48,10,8,"[0.5432212330984723, 0.18575221461690605]",703d350ffd7c8b4254a357336c39d7daa638dca04f7d51eca269d56115084ccf,search,False,False,0.10273613057215698,0.07897578715834243,0.00372267543889393,0.01576142519388668,0.0674719738875865,-0.0012096292830392485,6.882603156554978e-05,98,64,1,0,0,False,CURRENT_TRAINING_MEAN;CURRENT_STRICT_IDS,2,2,"[4, 8]",5.034062596699878
C48,10,9,"[0.6274360279651601, 0.2011660513813116]",154c099c43388387f58492090dda33795082f09bcecd5af95a9c261cf98454a0,search,False,False,0.04839277399820276,0.03656417602291185,0.003719608763958604,0.01593204552318639,0.013128617313632275,-0.0010390089537395397,6.575935663022392e-05,99,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",5.625804762106137
C48,10,10,"[0.6486938887283104, 0.199670364719999]",7e7ec43e240d63fd96de96c6dca24e9096a024230417654d15b865f18db8b8a7,search,False,False,0.04268048058700515,0.0314352858586426,0.003715132767410978,0.01599403468571836,0.007416323902434671,-0.0009770197912075673,6.128336008259794e-05,99,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",5.726860875048997
C48,10,11,"[0.6318417215227365, 0.25692432697079937]",80a5f88161bf35a387166325a2a8e5035af0950f34c63c378eab7effaff809e8,search,False,True,0.034661303685570605,0.02202706902517093,0.0037437681507981324,0.016007508290385886,-0.0006028529989998768,-0.000963546186540043,8.991874346975237e-05,99,64,0,0,0,True,,2,2,"[4, 8]",5.832311724973569
C48,10,12,"[0.6318417215227365, 0.0]",078ced48f65bfb6864c89d37ab934dd641e62b105b730589c616339324311497,pruning,False,False,0.25523640217841603,0.20278811096635763,0.003698514681445886,0.015852442036702996,0.21997224549384556,-0.0011186124402229325,4.466527411750576e-05,97,64,2,0,0,False,CURRENT_TRAINING_MEAN;CURRENT_STRICT_IDS,1,1,[4],5.3601182969939
C45678,1,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",4c6fae40832b470ed17c387d746e4243c25a9116f6227514df9cd458f6beb42f,baseline,True,False,0.003404614371538628,0.0014505088787700516,,0.0017209079930182725,0.0,0.0,,100,0,0,0,0,True,,1,1,[4],7.61165279863614
C45678,1,1,"[1.0, 1.0, 1.0, 1.0, 1.0]",47ea9f78d96da07a5499cf9212d985b4c080e58424d9d90258e81b3134ff854a,search,False,False,0.003404586132382974,0.001450504117674427,,0.001720907119675985,-2.8239155653621284e-08,-8.733422873774543e-10,,100,0,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",7.611652799196209
C45678,1,2,"[0.75, 1.0, 1.0, 1.0, 1.0]",89aa78d87e69c42dbf07f263819195907c17c38c5e3294378b1b89c1efbc8e94,search,False,False,0.010767073764509406,0.005786842163070105,,0.0017337410410505072,0.0073624593929707775,1.2833048032234728e-05,,100,0,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",7.865894209162168
C45678,1,3,"[1.0, 0.75, 1.0, 1.0, 1.0]",fc7e6c3263ff87487493fbbb36f5eb358100d63eba4af09125b034efeda5aefb,search,False,False,0.0034045888122636826,0.0014505136357911396,,0.0017209108526685668,-2.5559274945217286e-08,2.8596502943400992e-09,,100,0,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",7.611652799159223
C45678,1,4,"[1.0, 1.0, 0.75, 1.0, 1.0]",a7e2f45fa5f841869bea016bd1758d0ec038f03336bb513b70ec8a81b6746783,search,False,False,0.0034045804501511155,0.0014505064977856819,,0.0017209003627272068,-3.392138751227153e-08,-7.630291065652273e-09,,100,0,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",7.611652799145487
C45678,1,5,"[1.0, 1.0, 0.75, 0.75, 1.0]",11a89e967f73906ca5d13f8bd74107bad40e1118164f76a927cf704d174b2881,search,False,False,0.0034045847691595555,0.001450502954685362,,0.0017209130250535054,-2.9602379072318774e-08,5.032035232943599e-09,,100,0,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",7.611652799075747
