arm,comparison,batch,metric,n,before,after,lost,gained,retained,both_failure,strict_lost,strict_gained,delta_pp,delta_new_nll_mean,delta_new_nll_p00,delta_new_nll_p50,delta_new_nll_p95,delta_new_nll_p99,delta_new_nll_p100,delta_true_nll_mean,delta_true_nll_p00,delta_true_nll_p50,delta_true_nll_p95,delta_true_nll_p99,delta_true_nll_p100,delta_desired_nll_mean,delta_desired_nll_p00,delta_desired_nll_p50,delta_desired_nll_p95,delta_desired_nll_p99,delta_desired_nll_p100,desired_nll_worse_count
C48,COHORT_ATWRITE_TO_W10,4,RS,100,100,100,0,0,100,0,0,0,0.0,1.5960664168233052e-05,-0.0022904942743480206,-8.519957191310823e-06,0.0009460549103096126,0.0014721332956105855,0.008904505055397749,0.04857114791870117,-1.4132795333862305,0.1005411148071289,0.9219958782196044,1.5760386657714864,1.971379280090332,1.5960664168233052e-05,-0.0022904942743480206,-8.519957191310823e-06,0.0009460549103096126,0.0014721332956105855,0.008904505055397749,48
C48,COHORT_ATWRITE_TO_W10,5,RS,100,100,100,0,0,100,0,1,0,0.0,0.015367477074323687,-0.00982341542840004,-3.366058081155643e-05,0.002567940985318273,0.06863678786904341,1.463635254651308,0.02022927761077881,-1.2420411109924316,0.04445362091064453,0.7628317832946776,0.8830486774444594,1.1439752578735352,0.015367477074323687,-0.00982341542840004,-3.366058081155643e-05,0.002567940985318273,0.06863678786904341,1.463635254651308,46
C48,COHORT_ATWRITE_TO_W10,6,RS,100,100,100,0,0,100,0,0,0,0.0,0.000303652246875572,-0.006440686294808984,2.0664134353864938e-05,0.000927802616206463,0.0020325035776478854,0.03193994890898466,-0.07797889709472657,-2.319601058959961,0.0003185272216796875,0.5037500381469723,0.9971612834930447,1.5074100494384766,0.000303652246875572,-0.006440686294808984,2.0664134353864938e-05,0.000927802616206463,0.0020325035776478854,0.03193994890898466,60
C48,COHORT_ATWRITE_TO_W10,7,RS,100,100,100,0,0,100,0,0,0,0.0,0.00036556650875354537,-0.018839085823856294,1.3924844097346067e-05,0.0022534726362209755,0.014422111352905722,0.03209160454571247,0.0015096044540405273,-1.567805290222168,0.02088785171508789,0.6848961830139155,1.0624848604202393,3.424492835998535,0.00036556650875354537,-0.018839085823856294,1.3924844097346067e-05,0.0022534726362209755,0.014422111352905722,0.03209160454571247,55
C48,COHORT_ATWRITE_TO_W10,8,RS,100,100,100,0,0,100,0,0,0,0.0,0.00559100384978592,-0.0014151018112897873,1.4302277122624218e-06,0.00032544129062443965,0.006674708749636137,0.558992441277951,-0.023340177536010743,-3.5275115966796875,-0.0015707015991210938,0.33644299507141107,0.7422005271911633,0.9664955139160156,0.00559100384978592,-0.0014151018112897873,1.4302277122624218e-06,0.00032544129062443965,0.006674708749636137,0.558992441277951,51
C48,COHORT_ATWRITE_TO_W10,9,RS,100,100,100,0,0,100,0,0,0,0.0,0.0001575422206951771,-0.002771390601992607,5.7684374041855335e-06,0.0007208536379039287,0.0019148357724772084,0.024763265158981085,0.01866485595703125,-1.2560272216796875,0.017827987670898438,0.2577789306640625,0.45153713226318504,0.7303409576416016,0.0001575422206951771,-0.002771390601992607,5.7684374041855335e-06,0.0007208536379039287,0.0019148357724772084,0.024763265158981085,51
C48,COHORT_ATWRITE_TO_W10,10,RS,100,99,99,0,0,99,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C48,ATWRITE_TO_W10,0,PS,2000,1916,1916,9,9,1907,75,23,38,0.0,-0.03146531026297816,-10.203105926513672,-0.00017990462947636843,0.3500254347920417,1.073525800704956,13.198497295379639,0.017376553570851685,-6.2065300941467285,0.0,0.80404143333435,1.871918754577635,9.524631023406982,-0.03146531026297816,-10.203105926513672,-0.00017990462947636843,0.3500254347920417,1.073525800704956,13.198497295379639,771
C48,ATWRITE_TO_W5_FIRST500,0,PS,1000,952,950,4,2,948,46,11,17,-0.2,-0.03652408788414323,-9.929030418395996,0.0,0.18912249207496593,0.6541202586889259,1.301945686340332,-0.017566330663859844,-5.850586891174316,0.0,0.5338952779769897,1.058407859802246,2.0378799438476562,-0.03652408788414323,-9.929030418395996,0.0,0.18912249207496593,0.6541202586889259,1.301945686340332,335
C48,W5_TO_W10_FIRST500,0,PS,1000,950,951,7,8,943,42,11,19,0.1,-0.019665549861259932,-7.071081876754761,-0.0017797667533159256,0.3580694645643232,1.4796591589401935,13.198497295379639,0.030186509922146797,-6.720545291900635,0.013059377670288086,0.8408535480499255,1.663363075256346,6.86442232131958,-0.019665549861259932,-7.071081876754761,-0.0017797667533159256,0.3580694645643232,1.4796591589401935,13.198497295379639,420
C48,W0_TO_W10,0,PS,2000,227,1916,0,1689,227,84,0,1306,84.45,-8.376268527928216,-21.1865293988958,-8.32985146343708,-2.5696501493453985,-0.6544259166717535,7.134532928466797,4.99662090580212,-11.099982261657715,4.68840155005455,13.010780334472654,16.14018481544219,23.925334215164185,-8.376268527928216,-21.1865293988958,-8.32985146343708,-2.5696501493453985,-0.6544259166717535,7.134532928466797,12
C48,COHORT_ATWRITE_TO_W10,1,PS,200,194,193,2,1,192,5,5,14,-0.5,-0.15783806749517681,-10.203105926513672,-0.004260128829628229,0.5269862264394755,1.5676982069015495,8.959467053413391,-0.058601823449134824,-6.053276062011719,-0.07726693153381348,1.3045445382595047,2.4116093349456773,2.8991127014160156,-0.15783806749517681,-10.203105926513672,-0.004260128829628229,0.5269862264394755,1.5676982069015495,8.959467053413391,78
C48,COHORT_ATWRITE_TO_W10,2,PS,200,186,185,3,2,183,12,6,6,-0.5,-0.12622217781841755,-7.704514265060425,-0.012234432622790337,0.5849135637283325,1.4477708123624322,1.5636642277240753,-0.028078317772597075,-6.2065300941467285,-0.010712385177612305,1.2011155068874355,2.3376431941986078,4.141824245452881,-0.12622217781841755,-7.704514265060425,-0.012234432622790337,0.5849135637283325,1.4477708123624322,1.5636642277240753,77
C48,COHORT_ATWRITE_TO_W10,3,PS,200,188,189,2,3,186,9,3,5,0.5,-0.04020954902149242,-2.9882125854492188,-0.0018806399311870337,0.4705110967159271,0.8315425014495617,3.609832763671875,0.07364098213613034,-2.2528200149536133,0.0076940059661865234,1.2340917110443101,2.0849082612991325,3.190650701522827,-0.04020954902149242,-2.9882125854492188,-0.0018806399311870337,0.4705110967159271,0.8315425014495617,3.609832763671875,82
C48,COHORT_ATWRITE_TO_W10,4,PS,200,194,194,1,1,193,5,0,1,0.0,0.016918269090965624,-1.0097060203552246,-0.0006176282186061144,0.35063008219003655,1.3946974515914896,4.23746919631958,0.04252485990524292,-2.785531520843506,0.04774665832519531,0.9232673168182352,1.6004498291015548,3.081714630126953,0.016918269090965624,-1.0097060203552246,-0.0006176282186061144,0.35063008219003655,1.3946974515914896,4.23746919631958,90
C48,COHORT_ATWRITE_TO_W10,5,PS,200,190,190,1,1,189,9,1,3,0.0,0.026403336517105344,-1.9887170791625977,-0.002529032528400421,0.5485685586929316,1.0296696648001604,13.198497295379639,0.03361519547179341,-1.4393653869628906,0.018784046173095703,0.7309509754180907,1.0804988098144477,6.86442232131958,0.026403336517105344,-1.9887170791625977,-0.002529032528400421,0.5485685586929316,1.0296696648001604,13.198497295379639,82
C48,COHORT_ATWRITE_TO_W10,6,PS,200,194,194,0,0,194,6,3,4,0.0,-0.002139934316655854,-1.2706130743026733,-0.00037815095856785774,0.3528194665908811,0.7796082639694212,1.1993980407714844,-0.015621899366378785,-1.39501953125,-0.012599468231201172,0.5949804306030271,0.8374055624008173,0.9684019088745117,-0.002139934316655854,-1.2706130743026733,-0.00037815095856785774,0.3528194665908811,0.7796082639694212,1.1993980407714844,92
C48,COHORT_ATWRITE_TO_W10,7,PS,200,197,197,0,0,197,3,1,3,0.0,-0.03818295464043331,-1.0736366510391235,-0.0016892626881599426,0.20578592121601091,0.5791464519500723,1.073328971862793,0.023718106746673583,-2.3276138305664062,-0.0011688470840454102,0.5912922620773313,1.75896276473998,3.7337069511413574,-0.03818295464043331,-1.0736366510391235,-0.0016892626881599426,0.20578592121601091,0.5791464519500723,1.073328971862793,83
C48,COHORT_ATWRITE_TO_W10,8,PS,200,195,195,0,0,195,5,3,2,0.0,0.017155452288643572,-1.6977152824401855,-5.6123011745512486e-05,0.24501916170120225,0.8340309202670984,2.1820260286331177,0.06971484122797847,-1.263875961303711,-0.002964019775390625,0.44074635505676224,1.243053650855968,9.524631023406982,0.017155452288643572,-1.6977152824401855,-5.6123011745512486e-05,0.24501916170120225,0.8340309202670984,2.1820260286331177,97
C48,COHORT_ATWRITE_TO_W10,9,PS,200,195,196,0,1,195,4,1,0,0.5,-0.010537477234320249,-1.9309227466583252,-0.00028009305242449045,0.12916562557220457,0.3878074324131011,0.41936302185058594,0.03285359080880881,-0.43323707580566406,0.004046201705932617,0.2708089590072631,0.8519848728179781,3.1448084637522697,-0.010537477234320249,-1.9309227466583252,-0.00028009305242449045,0.12916562557220457,0.3878074324131011,0.41936302185058594,90
C48,COHORT_ATWRITE_TO_W10,10,PS,200,183,183,0,0,183,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C48,ATWRITE_TO_W10,0,NS,10000,8421,8170,349,98,8072,1481,252,180,-2.51,-0.4811024485712405,-15.326601356267929,-0.14452213048934937,0.9297877550125104,2.554906902313236,13.302481651306152,0.08488732852545218,-7.333940744400024,0.0,1.7807482242584214,5.293611464500439,18.520565032958984,0.08488732852545218,-7.333940744400024,0.0,1.7807482242584214,5.293611464500439,18.520565032958984,4207
C48,ATWRITE_TO_W5_FIRST500,0,NS,5000,4258,4217,78,37,4180,705,63,56,-0.82,-0.31834488619412005,-10.968480110168457,-0.06257438659667969,0.5174946546554574,1.2262404060363785,10.80441552400589,-0.03276165873249993,-5.545107841491699,0.0,0.825638842582703,2.417147369384767,9.033090829849243,-0.03276165873249993,-5.545107841491699,0.0,0.825638842582703,2.417147369384767,9.033090829849243,1709
C48,W5_TO_W10_FIRST500,0,NS,5000,4217,4051,225,59,3992,724,149,106,-3.32,-0.4998425725608162,-14.89630865957588,-0.3110206127166748,1.1413598060607928,2.7075046157836935,13.905977249145508,0.17243467259990283,-7.229085683822632,-0.01916337013244629,2.0660598754882824,6.03964002430439,18.68739604949951,0.17243467259990283,-7.229085683822632,-0.01916337013244629,2.0660598754882824,6.03964002430439,18.68739604949951,2398
C48,W0_TO_W10,0,NS,10000,8820,8170,816,166,8004,1014,536,400,-6.5,-1.5797888605950066,-17.45228219218552,-1.0464262962341309,1.5340851783752416,3.8181029701232916,13.61686897277832,0.0025427403572248295,-10.368781566619873,-0.13484656810760498,3.6918932557105926,9.049854516983041,18.831516802310944,0.0025427403572248295,-10.368781566619873,-0.13484656810760498,3.6918932557105926,9.049854516983041,18.831516802310944,4300
C48,COHORT_ATWRITE_TO_W10,1,NS,1000,865,830,54,19,811,116,35,29,-3.5,-1.1053379857257242,-15.326601356267929,-0.7576196193695068,1.49120659828186,4.369025897979736,13.302481651306152,-0.014696186885179487,-7.333940744400024,-0.13306665420532227,2.976684170961377,6.014337625503538,18.520565032958984,-0.014696186885179487,-7.333940744400024,-0.13306665420532227,2.976684170961377,6.014337625503538,18.520565032958984,432
C48,COHORT_ATWRITE_TO_W10,2,NS,1000,866,829,53,16,813,118,37,41,-3.7,-1.022850083619589,-13.63656429387629,-0.7567358016967773,1.4171907663345324,3.546346979141232,10.614010632038116,0.07592650304723066,-6.55567766726017,-0.0520704984664917,2.938026905059813,6.38156637668609,18.14483380317688,0.07592650304723066,-6.55567766726017,-0.0520704984664917,2.938026905059813,6.38156637668609,18.14483380317688,451
C48,COHORT_ATWRITE_TO_W10,3,NS,1000,857,814,54,11,803,132,32,19,-4.3,-0.8731782468003221,-15.085383175872266,-0.523470401763916,1.2632337808608995,3.2263085842132546,12.354256629943848,0.20194509729748825,-7.250950574874878,-0.013088019331917167,2.5482372909784283,6.696016364097581,16.73434090614319,0.20194509729748825,-7.250950574874878,-0.013088019331917167,2.5482372909784283,6.696016364097581,16.73434090614319,489
C48,COHORT_ATWRITE_TO_W10,4,NS,1000,817,770,58,11,759,172,33,24,-4.7,-0.5636874565338948,-12.419493597000837,-0.3451758623123169,1.2136282920837402,2.2923739147186275,6.224684715270996,0.24100819127203432,-5.282261848449707,0.008245393633842468,2.530983066558838,6.270680572986597,14.713633056730032,0.24100819127203432,-5.282261848449707,0.008245393633842468,2.530983066558838,6.270680572986597,14.713633056730032,514
C48,COHORT_ATWRITE_TO_W10,5,NS,1000,853,808,54,9,799,138,44,18,-4.5,-0.5258835210951511,-9.542758464813232,-0.30071234703063965,1.2376889944076515,2.7020201206207273,9.011930465698242,0.19418146460544086,-3.819009780883789,-0.02265647053718567,2.0624073743820186,7.939552872776985,14.688113123178482,0.19418146460544086,-3.819009780883789,-0.02265647053718567,2.0624073743820186,7.939552872776985,14.688113123178482,475
C48,COHORT_ATWRITE_TO_W10,6,NS,1000,808,785,32,9,776,183,19,8,-2.3,-0.2954481115359813,-10.704541683197021,-0.17971229553222656,0.9602545738220215,1.9259631633758532,7.088375687599182,0.0877207329440862,-2.145824432373047,-0.022777020931243896,1.4975410223007193,4.499068232774724,10.366536617279053,0.0877207329440862,-2.145824432373047,-0.022777020931243896,1.4975410223007193,4.499068232774724,10.366536617279053,453
C48,COHORT_ATWRITE_TO_W10,7,NS,1000,856,846,21,11,835,133,33,17,-1.0,-0.18759924949984996,-9.567179339937866,-0.12704980373382568,0.8228583812713623,2.919364223480221,4.512699127197266,0.0821541911312379,-3.8109025955200195,-0.021479487419128418,1.128389024734497,4.849436097145078,10.717198848724365,0.0821541911312379,-3.8109025955200195,-0.021479487419128418,1.128389024734497,4.849436097145078,10.717198848724365,464
C48,COHORT_ATWRITE_TO_W10,8,NS,1000,840,833,14,7,826,153,8,16,-0.7,-0.1740720791911008,-4.60700798034668,-0.08807992935180664,0.5373663425445555,1.3883498287200908,4.208479344844818,-0.004632493965793401,-1.7688837051391602,-0.017715594731271267,0.6306592702865598,1.6787533664703365,6.666224479675293,-0.004632493965793401,-1.7688837051391602,-0.017715594731271267,0.6306592702865598,1.6787533664703365,6.666224479675293,448
C48,COHORT_ATWRITE_TO_W10,9,NS,1000,838,834,9,5,829,157,11,8,-0.4,-0.06296775171079207,-4.235630989074707,-0.03715372085571289,0.39964656829833967,0.8346618509292603,3.013138771057129,-0.0147342141920235,-3.7692770957946777,-0.0029220879077911377,0.4078228235244746,0.9455666577816007,2.964920997619629,-0.0147342141920235,-3.7692770957946777,-0.0029220879077911377,0.4078228235244746,0.9455666577816007,2.964920997619629,481
C48,COHORT_ATWRITE_TO_W10,10,NS,1000,821,821,0,0,821,179,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C45678,ENTRY_TO_ATWRITE,1,RS,100,5,100,0,95,5,0,0,100,95.0,-11.741931248359105,-21.154422182124108,-11.793413600535132,-5.751535085687647,-4.667548682856421,-2.6645186849636957,10.289300267486833,-1.8373184204101562,10.255134463310242,18.212416153401136,19.848863265588893,22.343587398529053,-11.741931248359105,-21.154422182124108,-11.793413600535132,-5.751535085687647,-4.667548682856421,-2.6645186849636957,0
C45678,ENTRY_TO_ATWRITE,1,PS,200,20,194,0,174,20,6,0,125,87.0,-8.54050270287902,-18.24285188317299,-8.695432364940643,-3.1525647655129436,-0.38401504039764955,2.013892889022827,5.134726765686646,-5.304734230041504,4.838159561157227,13.10334681272505,16.28653547763824,19.33010494709015,-8.54050270287902,-18.24285188317299,-8.695432364940643,-3.1525647655129436,-0.38401504039764955,2.013892889022827,2
C45678,ENTRY_TO_ATWRITE,1,NS,1000,886,865,24,3,862,111,19,9,-2.1,-0.5679877262590453,-14.522658271715045,-0.25443315505981445,0.3290886878967283,0.8153199672698973,1.4497652053833008,-0.022921859472175128,-6.359861373901367,-0.05695369839668274,0.8369110107421871,2.7571776127815233,12.54628124833107,-0.022921859472175128,-6.359861373901367,-0.05695369839668274,0.8369110107421871,2.7571776127815233,12.54628124833107,411
C45678,ENTRY_TO_ATWRITE,2,RS,100,11,100,0,89,11,0,0,100,89.0,-10.960253651318054,-20.62236248701811,-10.92228076828178,-5.730677941162139,-3.7013668403844213,-1.1057763928547502,9.031156163099222,-0.5678482055664062,8.900965690612793,15.839566331915558,19.275642322897927,22.437799751758575,-10.960253651318054,-20.62236248701811,-10.92228076828178,-5.730677941162139,-3.7013668403844213,-1.1057763928547502,0
C45678,ENTRY_TO_ATWRITE,2,PS,200,28,190,0,162,28,10,0,124,81.0,-8.293429180854728,-17.52882081642747,-8.163510154932737,-2.855533933639528,-0.7494411388039599,0.8979144096374512,4.485372784060892,-4.997957229614258,4.470375061035156,11.169534993171688,16.371149526834486,18.772967159748077,-8.293429180854728,-17.52882081642747,-8.163510154932737,-2.855533933639528,-0.7494411388039599,0.8979144096374512,1
C45678,ENTRY_TO_ATWRITE,2,NS,1000,881,865,18,2,863,117,10,10,-1.6,-0.40989623256982305,-17.138092786073685,-0.1833806037902832,0.36155171394348107,0.7929785060882568,5.061821937561035,0.009545356379589066,-3.282604217529297,-0.03802930563688278,0.43029727935790996,2.2777180421352385,16.240903735160828,0.009545356379589066,-3.282604217529297,-0.03802930563688278,0.43029727935790996,2.2777180421352385,16.240903735160828,394
C45678,ENTRY_TO_ATWRITE,3,RS,100,9,100,0,91,9,0,0,99,91.0,-10.331674595048371,-19.905030196066946,-10.124883820375544,-4.385190237362986,-1.7247618441512078,-9.6546282293275e-06,10.237816894686548,-1.1740846633911133,10.582411912328098,16.048548131436107,19.801217479705812,19.973042964935303,-10.331674595048371,-19.905030196066946,-10.124883820375544,-4.385190237362986,-1.7247618441512078,-9.6546282293275e-06,0
C45678,ENTRY_TO_ATWRITE,3,PS,200,24,188,1,165,23,11,0,119,82.0,-8.216352661209058,-18.26364493370056,-8.265599489212036,-1.6874725222587597,0.12213194847106724,1.3182926177978516,5.114774090009742,-6.703365802764893,4.368568181991577,14.043082642555234,16.918671556860208,18.463007926940918,-8.216352661209058,-18.26364493370056,-8.265599489212036,-1.6874725222587597,0.12213194847106724,1.3182926177978516,3
C45678,ENTRY_TO_ATWRITE,3,NS,1000,878,858,22,2,856,120,4,13,-2.0,-0.5430931103229523,-14.500297248363495,-0.23756980895996094,0.2777887821197508,0.5995973968505859,6.926723480224609,-0.04725799200014444,-4.658805847167969,-0.04412412643432617,0.4825886487960813,2.5948360276222204,7.665208071470261,-0.04725799200014444,-4.658805847167969,-0.04412412643432617,0.4825886487960813,2.5948360276222204,7.665208071470261,400
C45678,ENTRY_TO_ATWRITE,4,RS,100,12,100,0,88,12,0,0,99,88.0,-9.816201097877055,-21.84585809370037,-9.785860386720742,-3.4023308269039276,-2.430863982380542,-2.346864199033007,10.243116838624701,-3.747910499572754,10.209216475486755,17.35231495257467,20.812478642463695,23.155413150787354,-9.816201097877055,-21.84585809370037,-9.785860386720742,-3.4023308269039276,-2.430863982380542,-2.346864199033007,0
C45678,ENTRY_TO_ATWRITE,4,PS,200,32,196,0,164,32,4,0,146,82.0,-7.6808136134283265,-17.65819577872753,-7.601475663483143,-2.561566052585844,-0.6168230006471291,0.1500682830810547,5.907376627556514,-4.21458625793457,4.994462788105011,14.690908586978905,17.74954807043075,21.215108633041382,-7.6808136134283265,-17.65819577872753,-7.601475663483143,-2.561566052585844,-0.6168230006471291,0.1500682830810547,1
C45678,ENTRY_TO_ATWRITE,4,NS,1000,846,817,31,2,815,152,28,11,-2.9,-0.3641192549641128,-15.778492145240307,-0.14184141159057617,0.4101536750793454,1.1106730556488036,14.368754386901855,0.11785942438850179,-3.2403769493103027,-0.0027364492416381836,1.053634989261626,4.851861525774002,9.51009026169777,0.11785942438850179,-3.2403769493103027,-0.0027364492416381836,1.053634989261626,4.851861525774002,9.51009026169777,487
C45678,ENTRY_TO_ATWRITE,5,RS,100,7,100,0,93,7,0,0,98,93.0,-10.084846471615238,-19.012432664865628,-9.929556026414502,-5.06831046831212,-1.4416786023793913,-0.22753171069780365,8.928786897053943,-4.220250606536865,9.218944072723389,14.903152418136596,17.035956039428715,18.147738456726074,-10.084846471615238,-19.012432664865628,-9.929556026414502,-5.06831046831212,-1.4416786023793913,-0.22753171069780365,0
C45678,ENTRY_TO_ATWRITE,5,PS,200,27,192,0,165,27,8,0,115,82.5,-7.505583869963121,-16.36955563724041,-7.244929924607277,-2.0431778907775895,-1.0388880592840743,-0.012029647827148438,4.715010533481836,-5.7221150398254395,4.2392552345991135,12.15514161130413,15.592247915267915,18.912073135375977,-7.505583869963121,-16.36955563724041,-7.244929924607277,-2.0431778907775895,-1.0388880592840743,-0.012029647827148438,0
C45678,ENTRY_TO_ATWRITE,5,NS,1000,865,851,19,5,846,130,13,10,-1.4,-0.35080255703255536,-14.195363759994507,-0.13228464126586914,0.3058894634246826,0.7481668806076047,1.775899887084961,0.07822129037824925,-1.6366891860961914,-0.00853727012872696,0.5892018318176265,3.2158378076553253,10.595678329467773,0.07822129037824925,-1.6366891860961914,-0.00853727012872696,0.5892018318176265,3.2158378076553253,10.595678329467773,465
C45678,ENTRY_TO_ATWRITE,6,RS,100,13,100,0,87,13,0,0,100,87.0,-10.413856397946983,-19.633198426803574,-10.278760549903382,-5.323142268124503,-2.904275752809474,-1.5883912105928175,10.426877075023949,-3.7973928451538086,11.062931060791016,16.587389922142027,19.648777071535594,20.66524186730385,-10.413856397946983,-19.633198426803574,-10.278760549903382,-5.323142268124503,-2.904275752809474,-1.5883912105928175,0
C45678,ENTRY_TO_ATWRITE,6,PS,200,31,195,0,164,31,5,0,119,82.0,-8.117885984329332,-18.28146517276764,-8.116052890196443,-2.5334972620010383,0.5514488410949678,2.1857242584228516,4.969038755446673,-5.208086967468262,4.7959593534469604,12.391857695579523,13.720002006292335,15.14615535736084,-8.117885984329332,-18.28146517276764,-8.116052890196443,-2.5334972620010383,0.5514488410949678,2.1857242584228516,3
C45678,ENTRY_TO_ATWRITE,6,NS,1000,823,808,22,7,801,170,8,6,-1.5,-0.3459380414038897,-9.51287853717804,-0.1331324577331543,0.3967654705047605,0.9932548999786375,2.017446517944336,0.03086094270600006,-2.8749570846557617,-0.004804870113730431,0.6526172399520872,1.9707299613952631,6.623593807220459,0.03086094270600006,-2.8749570846557617,-0.004804870113730431,0.6526172399520872,1.9707299613952631,6.623593807220459,481
C45678,ENTRY_TO_ATWRITE,7,RS,100,8,100,0,92,8,0,0,99,92.0,-9.828927606057505,-17.86085041021579,-9.793590961024165,-3.4291473774559575,-1.4569649126275892,-1.1645990824326873,10.590174975430127,-6.778702735900879,10.399208307266235,17.741125142574308,20.886814012825504,23.361969470977783,-9.828927606057505,-17.86085041021579,-9.793590961024165,-3.4291473774559575,-1.4569649126275892,-1.1645990824326873,0
C45678,ENTRY_TO_ATWRITE,7,PS,200,22,195,0,173,22,5,0,139,86.5,-7.50071283354926,-21.680783541873097,-7.450584318954498,-1.9756103754043584,1.1984386301040646,3.692154884338379,5.924071367559955,-4.874128818511963,5.7262822557240725,12.87468079328536,15.471526899337762,17.48001778125763,-7.50071283354926,-21.680783541873097,-7.450584318954498,-1.9756103754043584,1.1984386301040646,3.692154884338379,4
C45678,ENTRY_TO_ATWRITE,7,NS,1000,867,862,12,7,855,126,25,9,-0.5,-0.36704019335471094,-10.078526973724365,-0.2135125994682312,0.41825530529022203,0.891802377700803,12.440245628356934,0.07173701181169599,-3.593356132507324,-0.001088857650756836,0.7948642969131461,2.9976075375080096,13.819998502731323,0.07173701181169599,-3.593356132507324,-0.001088857650756836,0.7948642969131461,2.9976075375080096,13.819998502731323,498
C45678,ENTRY_TO_ATWRITE,8,RS,100,11,100,0,89,11,0,0,99,89.0,-9.724584190639144,-16.886555616219994,-9.617840347345918,-4.271531039881849,-1.522760316694361,-0.49013775955245364,10.559141756482422,-3.589798927307129,9.678613901138306,18.860768857598305,22.311155643463135,22.622705936431885,-9.724584190639144,-16.886555616219994,-9.617840347345918,-4.271531039881849,-1.522760316694361,-0.49013775955245364,0
C45678,ENTRY_TO_ATWRITE,8,PS,200,27,195,0,168,27,5,0,131,84.0,-7.536139027263416,-16.003967386786826,-7.476224014069885,-2.0190381827298562,0.8776375412940972,1.932241439819336,5.871864390266128,-6.897674083709717,5.726175911724567,13.784423663839688,17.345768027603615,18.692641496658325,-7.536139027263416,-16.003967386786826,-7.476224014069885,-2.0190381827298562,0.8776375412940972,1.932241439819336,3
C45678,ENTRY_TO_ATWRITE,8,NS,1000,868,834,42,8,826,124,28,9,-3.4,-0.3971336440857267,-18.048892026767135,-0.12013006210327148,0.40458073616027823,0.8864635276794431,1.43524169921875,0.11465526548819617,-1.751547932624817,-0.0023524416610598564,0.8898994445800779,4.401673154830933,14.886470556259155,0.11465526548819617,-1.751547932624817,-0.0023524416610598564,0.8898994445800779,4.401673154830933,14.886470556259155,493
C45678,ENTRY_TO_ATWRITE,9,RS,100,15,100,0,85,15,0,0,98,85.0,-9.761812143177485,-17.09570128773339,-9.478308592479152,-4.26492471892707,-0.13989859689594533,-0.019714519497938454,10.470080839581788,-7.035251617431641,10.747583866119385,18.371672153472897,20.697028288841256,22.1733181476593,-9.761812143177485,-17.09570128773339,-9.478308592479152,-4.26492471892707,-0.13989859689594533,-0.019714519497938454,0
C45678,ENTRY_TO_ATWRITE,9,PS,200,26,195,0,169,26,5,0,142,84.5,-8.329274810896095,-16.568425983190536,-8.455638214480132,-2.552964282035832,-0.13297078937757878,0.17600440979003906,6.4062809945235495,-6.495452880859375,6.251561880111694,15.214321758970607,19.221598441861566,20.164831161499023,-8.329274810896095,-16.568425983190536,-8.455638214480132,-2.552964282035832,-0.13297078937757878,0.17600440979003906,1
C45678,ENTRY_TO_ATWRITE,9,NS,1000,862,821,46,5,816,133,35,8,-4.1,-0.6203548149008129,-16.4181567132473,-0.21256780624389648,0.38966219425201387,0.8228542995452881,2.09859561920166,0.09380794112454169,-12.073450088500977,0.009321192279458046,1.2619977474212625,3.4724625873565653,10.740256786346436,0.09380794112454169,-12.073450088500977,0.009321192279458046,1.2619977474212625,3.4724625873565653,10.740256786346436,525
C45678,ENTRY_TO_ATWRITE,10,RS,100,11,100,0,89,11,0,0,98,89.0,-9.695005325778693,-21.119202773668803,-9.354415104258806,-3.856991220923374,-0.7500236360367838,-0.44472267967648804,8.418344773179852,-7.034250259399414,8.567149758338928,16.510495406389236,18.32515511035921,21.427647352218628,-9.695005325778693,-21.119202773668803,-9.354415104258806,-3.856991220923374,-0.7500236360367838,-0.44472267967648804,0
C45678,ENTRY_TO_ATWRITE,10,PS,200,31,191,0,160,31,9,0,128,80.0,-7.44126323791861,-17.69155691191554,-7.075081921648234,-2.2107626918703374,-1.1752655339241036,-0.5252256393432617,4.67597722437582,-8.532873153686523,4.726303219795227,11.364452457427976,13.431353075504289,18.16890573501587,-7.44126323791861,-17.69155691191554,-7.075081921648234,-2.2107626918703374,-1.1752655339241036,-0.5252256393432617,0
C45678,ENTRY_TO_ATWRITE,10,NS,1000,837,815,25,3,812,160,22,13,-2.2,-0.26455559714883564,-10.528239250183105,-0.11416268348693848,0.35503191947936974,0.6570480918884268,2.17132568359375,0.07107229124708102,-2.854076385498047,-0.004431009292602539,0.7850756168365478,2.4266010856628406,7.7117204666137695,0.07107229124708102,-2.854076385498047,-0.004431009292602539,0.7850756168365478,2.4266010856628406,7.7117204666137695,488
