entry,batch_raw,batch_effective,arm,reference,panel,metric,numerator,denominator,rate,strict_new_numerator,strict_true_numerator,ties,new_token_correct,new_token_count,true_token_correct,true_token_count,reference_success,loss,recovery,reference_failure,new_nll_lower,new_nll_equal,new_nll_higher,delta_pp,paired_ci_low,paired_ci_high,paired_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_max,paired_new_nll_delta_mean,paired_new_nll_delta_median,paired_new_nll_delta_p90,paired_new_nll_delta_max,paired_true_nll_delta_mean,paired_true_nll_delta_median,paired_true_nll_delta_p90,paired_true_nll_delta_max,paired_margin_delta_mean,paired_margin_delta_median,paired_margin_delta_p90,paired_margin_delta_max,margin_mean,margin_median,margin_p90,margin_max
Middle,1,1,ENTRY,OS,Past100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,46,0,54,0.0,0.0,0.0,100,0.019518377679487456,0.002597056096419692,0.02633588351309304,0.3854697644710541,13.667411437034607,13.294891357421875,18.749260330200197,23.200536727905273,6.911318472702987e-05,5.535257514566183e-06,0.00014687529765069552,0.01906806230545044,0.006672492027282715,0.0004820823669433594,0.049814510345459036,0.29358386993408203,0.006603378842555685,0.00020512612536549568,0.04986203775915788,0.29509800439700484,13.64789305935512,13.292214738758048,18.742655708233364,23.195756672415882
Middle,1,1,ENTRY,OS,Past100,PS,192,200,96.0,138,3,0,140,202,9,206,192,0,0,8,82,0,118,0.0,0.0,0.0,100,1.3170950577760232,0.22658173739910126,3.8533254146575926,11.731840133666992,9.950877227783202,9.784826755523682,14.355451202392578,20.217004776000977,0.0025318855683144647,8.693872950971127e-05,0.021236586570739742,0.2710263729095459,0.002259974181652069,0.00037479400634765625,0.05506277084350583,0.28542137145996094,-0.0002719113866623957,-0.0005315616726875305,0.06879863739013671,0.2675189971923828,8.63378217000718,8.687281670572702,13.718403921555726,20.215273925336078
Middle,1,1,ENTRY,OS,Past100,NS,685,1000,68.5,56,109,0,66,1010,139,1030,689,5,1,311,458,0,542,-0.3999999999999915,-0.9000000000000001,0.0,100,7.772851611431455,7.835000038146973,12.570176124572754,19.69344711303711,5.894224673379212,5.6404783725738525,10.656696510314942,19.41254997253418,0.007147923292475752,0.002166152000427246,0.06672430038452151,0.6192660331726074,0.0030790192279964686,0.0003514885902404785,0.05939755439758301,0.5384368896484375,-0.004068904064479284,-0.0008187294006347656,0.06565956771373749,0.45122718811035156,-1.8786269380522427,-2.0208978056907654,3.7019423961639406,13.854450702667236
Middle,1,1,ENTRY,ENTRY,Current100,RS,0,1,0.0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,1,6.533130645751953,6.533130645751953,6.533130645751953,6.533130645751953,3.1205644607543945,3.1205644607543945,3.1205644607543945,3.1205644607543945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4125661849975586,-3.4125661849975586,-3.4125661849975586,-3.4125661849975586
Middle,1,1,ENTRY,ENTRY,Current100,PS,0,2,0.0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0.0,0.0,0.0,1,10.11105489730835,10.11105489730835,11.738798809051513,12.145734786987305,6.056524991989136,6.056524991989136,7.401032018661499,7.73715877532959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.054529905319214,-4.054529905319214,-3.771293020248413,-3.700483798980713
Middle,1,1,ENTRY,ENTRY,Current100,NS,10,10,100.0,0,3,0,0,10,3,10,10,0,0,0,0,10,0,0.0,0.0,0.0,1,8.33945689201355,8.057160139083862,9.902859973907471,10.031625747680664,3.617371666431427,3.7871954441070557,5.9181884765625,6.1062726974487305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.722085225582123,-4.823806524276733,-3.2985013008117683,-0.8862066268920898
Middle,1,1,ENTRY,ENTRY,Fixed100,RS,100,100,100.0,97,0,0,98,101,3,103,100,0,0,0,0,100,0,0.0,0.0,0.0,100,0.2106895739410538,0.006090296199545264,0.1923336848616602,5.915873050689697,12.7361226272583,12.782493114471436,17.660390472412114,27.058916091918945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.525433053317247,12.550230051390827,17.641181392406,27.058715006060083
Middle,1,1,ENTRY,ENTRY,Fixed100,PS,194,200,97.0,133,1,0,135,202,7,206,194,0,0,6,0,200,0,0.0,0.0,0.0,100,1.52231230892241,0.46372590959072113,4.631787824630737,11.537126541137695,9.61725381553173,9.335297584533691,14.521154785156249,20.92514991760254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09494150660932,7.682745847851038,13.704154270933941,20.922303202329203
Middle,1,1,ENTRY,ENTRY,Fixed100,NS,693,1000,69.3,44,81,0,45,1010,111,1030,693,0,0,307,0,1000,0,0.0,0.0,0.0,100,8.691332597865722,8.789026260375977,14.0551438331604,23.06938362121582,6.519098874703748,6.2759153842926025,11.157381629943847,20.23282814025879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.172233723161975,-2.2290124893188477,3.913245820999146,13.266474075615406
Middle,1,1,ENTRY,ENTRY,Past100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,0,100,0,0.0,0.0,0.0,100,0.019518377679487456,0.002597056096419692,0.02633588351309304,0.3854697644710541,13.667411437034607,13.294891357421875,18.749260330200197,23.200536727905273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64789305935512,13.292214738758048,18.742655708233364,23.195756672415882
Middle,1,1,ENTRY,ENTRY,Past100,PS,192,200,96.0,138,3,0,140,202,9,206,192,0,0,8,0,200,0,0.0,0.0,0.0,100,1.3170950577760232,0.22658173739910126,3.8533254146575926,11.731840133666992,9.950877227783202,9.784826755523682,14.355451202392578,20.217004776000977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63378217000718,8.687281670572702,13.718403921555726,20.215273925336078
Middle,1,1,ENTRY,ENTRY,Past100,NS,685,1000,68.5,56,109,0,66,1010,139,1030,685,0,0,315,0,1000,0,0.0,0.0,0.0,100,7.772851611431455,7.835000038146973,12.570176124572754,19.69344711303711,5.894224673379212,5.6404783725738525,10.656696510314942,19.41254997253418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8786269380522427,-2.0208978056907654,3.7019423961639406,13.854450702667236
Middle,1,1,N,N,Current100,RS,1,1,100.0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0.0,0.0,0.0,1,0.006012922618538141,0.006012922618538141,0.006012922618538141,0.006012922618538141,10.02534008026123,10.02534008026123,10.02534008026123,10.02534008026123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.019327157642692,10.019327157642692,10.019327157642692,10.019327157642692
Middle,1,1,N,N,Current100,PS,2,2,100.0,1,0,0,1,2,0,2,2,0,0,0,0,2,0,0.0,0.0,0.0,1,1.8457629829645157,1.8457629829645157,2.973920014500618,3.2559592723846436,5.660247325897217,5.660247325897217,6.614257717132569,6.852760314941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814484342932701,3.814484342932701,3.9886309832334517,4.0321676433086395
Middle,1,1,N,N,Current100,NS,10,10,100.0,0,3,0,0,10,3,10,10,0,0,0,0,10,0,0.0,0.0,0.0,1,8.312638854980468,8.013645887374878,9.885811233520508,10.026911735534668,3.6293728590011596,3.8206918239593506,5.92511739730835,6.1149139404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.683265995979309,-4.778730392456055,-3.296959400177003,-0.838068962097168
Middle,1,1,N,N,Fixed100,RS,100,100,100.0,97,0,0,98,101,3,103,100,0,0,0,0,100,0,0.0,0.0,0.0,100,0.21041029954489204,0.006124774692580104,0.18693420439958597,5.898132801055908,12.73737043619156,12.784336566925049,17.678504562377935,27.071781158447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.526960136646666,12.551612080074847,17.65992712497246,27.07158352897386
Middle,1,1,N,N,Fixed100,PS,194,200,97.0,133,1,0,135,202,7,206,194,0,0,6,0,200,0,0.0,0.0,0.0,100,1.523249117367086,0.46713000535964966,4.64102954864502,11.57019329071045,9.619088967442513,9.35753345489502,14.526173019409178,20.910228729248047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.095839850075427,7.726867265999317,13.70005619158037,20.907316162018105
Middle,1,1,N,N,Fixed100,NS,693,1000,69.3,44,81,0,45,1010,111,1030,693,0,0,307,0,1000,0,0.0,0.0,0.0,100,8.690595691380091,8.790622234344482,14.062876796722412,23.06854248046875,6.520059027909069,6.271120548248291,11.154429054260254,20.211442947387695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.170536663471023,-2.2350566387176514,3.8939775943756105,13.244280435144901
Middle,1,1,N,N,Past100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,0,100,0,0.0,0.0,0.0,100,0.019462165037184606,0.0026098378002643585,0.026043898612260866,0.3841359615325928,13.66683147907257,13.30205488204956,18.74605884552002,23.203554153442383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.647369314035386,13.299380218610168,18.73949245475233,23.19877825025469
Middle,1,1,N,N,Past100,PS,192,200,96.0,138,3,0,140,202,9,206,192,0,0,8,0,200,0,0.0,0.0,0.0,100,1.3172855278216593,0.22781029343605042,3.9084742546081537,11.827289581298828,9.95162298321724,9.751569747924805,14.333718967437743,20.225252151489258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63433745539558,8.687019810138736,13.713577140122652,20.223524990025908
Middle,1,1,N,N,Past100,NS,684,1000,68.4,57,110,0,67,1010,140,1030,684,0,0,316,0,1000,0,0.0,0.0,0.0,100,7.773723379740957,7.833202123641968,12.565245056152344,19.671072006225586,5.893875782892108,5.640313386917114,10.638012027740478,19.412555694580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8798475968488493,-2.013889402151108,3.6793989181518563,13.852442741394043
Middle,1,1,N,OS,Current100,RS,1,1,100.0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0.0,0.0,1,0.006012922618538141,0.006012922618538141,0.006012922618538141,0.006012922618538141,10.02534008026123,10.02534008026123,10.02534008026123,10.02534008026123,-6.434042006731033e-05,-6.434042006731033e-05,-6.434042006731033e-05,-6.434042006731033e-05,-0.038066864013671875,-0.038066864013671875,-0.038066864013671875,-0.038066864013671875,-0.038002523593604565,-0.038002523593604565,-0.038002523593604565,-0.038002523593604565,10.019327157642692,10.019327157642692,10.019327157642692,10.019327157642692
Middle,1,1,N,OS,Current100,PS,2,2,100.0,1,0,0,1,2,0,2,2,0,0,0,2,0,0,0.0,0.0,0.0,1,1.8457629829645157,1.8457629829645157,2.973920014500618,3.2559592723846436,5.660247325897217,5.660247325897217,6.614257717132569,6.852760314941406,-0.008398160338401794,-0.008398160338401794,-0.004520627856254577,-0.0035512447357177734,0.014086008071899414,0.014086008071899414,0.014837312698364257,0.015025138854980469,0.02248416841030121,0.02248416841030121,0.02711300551891327,0.028270214796066284,3.814484342932701,3.814484342932701,3.9886309832334517,4.0321676433086395
Middle,1,1,N,OS,Current100,NS,10,10,100.0,0,3,0,0,10,3,10,10,0,0,0,1,0,9,0.0,0.0,0.0,1,8.312638854980468,8.013645887374878,9.885811233520508,10.026911735534668,3.6293728590011596,3.8206918239593506,5.92511739730835,6.1149139404296875,0.1920405387878418,0.1930398941040039,0.2888046264648437,0.5029830932617188,-0.00043299198150634763,-0.00048166513442993164,0.09190740585327146,0.15216827392578125,-0.19247353076934814,-0.15711736679077148,-0.0799270510673523,-0.0671776533126831,-4.683265995979309,-4.778730392456055,-3.296959400177003,-0.838068962097168
Middle,1,1,N,OS,Fixed100,RS,100,100,100.0,97,0,0,98,101,3,103,100,0,0,0,45,1,54,0.0,0.0,0.0,100,0.21041029954489204,0.006124774692580104,0.18693420439958597,5.898132801055908,12.73737043619156,12.784336566925049,17.678504562377935,27.071781158447266,0.0005532711478736019,3.7493446143344045e-06,0.0019896216690540322,0.10060834884643555,0.0034479475021362304,-0.0044994354248046875,0.06263265609741234,0.42575836181640625,0.0028946763542626285,-0.0011271656258031726,0.062224968662485704,0.42581251030787826,12.526960136646666,12.551612080074847,17.65992712497246,27.07158352897386
Middle,1,1,N,OS,Fixed100,PS,194,200,97.0,133,1,0,135,202,7,206,194,0,0,6,106,0,94,0.0,0.0,0.0,100,1.523249117367086,0.46713000535964966,4.64102954864502,11.57019329071045,9.619088967442513,9.35753345489502,14.526173019409178,20.910228729248047,-0.003242183412949089,-4.503910895437002e-05,0.021877622604370116,0.2406454086303711,0.002487553358078003,0.0025429725646972656,0.05977349281311033,0.23029232025146484,0.005729736771027092,0.004096783231943846,0.08073578216135502,0.41308045387268066,8.095839850075427,7.726867265999317,13.70005619158037,20.907316162018105
Middle,1,1,N,OS,Fixed100,NS,693,1000,69.3,44,81,0,45,1010,111,1030,695,6,4,305,443,0,557,-0.20000000000000284,-0.9000000000000001,0.4000000000000001,100,8.690595691380091,8.790622234344482,14.062876796722412,23.06854248046875,6.520059027909069,6.271120548248291,11.154429054260254,20.211442947387695,0.003921348094940186,0.0023944228887557983,0.05479245185852051,0.4322824478149414,-0.002547394159715623,-0.0010079145431518555,0.04804830551147461,0.2899131774902344,-0.006468742254655808,-0.0036599189043045044,0.05019636154174806,0.4005165100097656,-2.170536663471023,-2.2350566387176514,3.8939775943756105,13.244280435144901
Middle,1,1,N,OS,Past100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,47,0,53,0.0,0.0,0.0,100,0.019462165037184606,0.0026098378002643585,0.026043898612260866,0.3841359615325928,13.66683147907257,13.30205488204956,18.74605884552002,23.203554153442383,1.290054242417682e-05,2.5607441784814e-06,0.00017120530828833584,0.01680317521095276,0.006092534065246582,-0.0006814002990722656,0.04942951202392589,0.27265453338623047,0.006079633522822405,-0.0006974152638576925,0.049454738656641094,0.2740173526108265,13.647369314035386,13.299380218610168,18.73949245475233,23.19877825025469
Middle,1,1,N,OS,Past100,PS,192,200,96.0,138,3,0,140,202,9,206,192,0,0,8,85,0,115,0.0,0.0,0.0,100,1.3172855278216593,0.22781029343605042,3.9084742546081537,11.827289581298828,9.95162298321724,9.751569747924805,14.333718967437743,20.225252151489258,0.00272235561395064,9.728968143463135e-05,0.015054738521575925,0.23665237426757812,0.003005729615688324,-8.821487426757812e-05,0.05581226348876952,0.2720489501953125,0.000283374001737684,-0.0015525193884968758,0.07053008079528808,0.1908413991332054,8.63433745539558,8.687019810138736,13.713577140122652,20.223524990025908
Middle,1,1,N,OS,Past100,NS,684,1000,68.4,57,110,0,67,1010,140,1030,689,5,0,311,447,0,553,-0.4999999999999858,-1.1,-0.1,100,7.773723379740957,7.833202123641968,12.565245056152344,19.671072006225586,5.893875782892108,5.640313386917114,10.638012027740478,19.412555694580078,0.008019691601977684,0.0022635459899902344,0.06845779418945312,0.5339150428771973,0.002730128740891814,-0.0003390312194824219,0.058293592929840085,0.40276527404785156,-0.0052895628610858695,-0.0018925666809082031,0.061416053771972665,0.39943981170654297,-1.8798475968488493,-2.013889402151108,3.6793989181518563,13.852442741394043
Middle,1,1,N,ENTRY,Current100,RS,1,1,100.0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,100.0,100.0,100.0,1,0.006012922618538141,0.006012922618538141,0.006012922618538141,0.006012922618538141,10.02534008026123,10.02534008026123,10.02534008026123,10.02534008026123,-6.527117723133415,-6.527117723133415,-6.527117723133415,-6.527117723133415,6.904775619506836,6.904775619506836,6.904775619506836,6.904775619506836,13.431893342640251,13.431893342640251,13.431893342640251,13.431893342640251,10.019327157642692,10.019327157642692,10.019327157642692,10.019327157642692
Middle,1,1,N,ENTRY,Current100,PS,2,2,100.0,1,0,0,1,2,0,2,0,0,2,2,2,0,0,100.0,100.0,100.0,1,1.8457629829645157,1.8457629829645157,2.973920014500618,3.2559592723846436,5.660247325897217,5.660247325897217,6.614257717132569,6.852760314941406,-8.265291914343834,-8.265291914343834,-7.765705034136772,-7.640808314085007,-0.39627766609191895,-0.39627766609191895,-0.005781030654907204,0.0918431282043457,7.869014248251915,7.869014248251915,7.978104493021965,8.005377054214478,3.814484342932701,3.814484342932701,3.9886309832334517,4.0321676433086395
Middle,1,1,N,ENTRY,Current100,NS,10,10,100.0,0,3,0,0,10,3,10,10,0,0,0,8,0,2,0.0,0.0,0.0,1,8.312638854980468,8.013645887374878,9.885811233520508,10.026911735534668,3.6293728590011596,3.8206918239593506,5.92511739730835,6.1149139404296875,-0.026818037033081055,-0.017110109329223633,0.0031900405883789036,0.010374069213867188,0.012001192569732666,0.009304702281951904,0.027565288543701168,0.04091024398803711,0.03881922960281372,0.021956324577331543,0.0904411196708679,0.1243518590927124,-4.683265995979309,-4.778730392456055,-3.296959400177003,-0.838068962097168
Middle,1,1,N,ENTRY,Fixed100,RS,100,100,100.0,97,0,0,98,101,3,103,100,0,0,0,53,0,47,0.0,0.0,0.0,100,0.21041029954489204,0.006124774692580104,0.18693420439958597,5.898132801055908,12.73737043619156,12.784336566925049,17.678504562377935,27.071781158447266,-0.00027927439616178164,-5.360052455216646e-07,0.00014498867094516878,0.02209949493408203,0.0012478089332580565,-0.0006365776062011719,0.029362869262695317,0.05362129211425781,0.0015270833294198382,-0.00014521973207592964,0.029524211352691055,0.054829418659210205,12.526960136646666,12.551612080074847,17.65992712497246,27.07158352897386
Middle,1,1,N,ENTRY,Fixed100,PS,194,200,97.0,133,1,0,135,202,7,206,194,0,0,6,93,0,107,0.0,0.0,0.0,100,1.523249117367086,0.46713000535964966,4.64102954864502,11.57019329071045,9.619088967442513,9.35753345489502,14.526173019409178,20.910228729248047,0.0009368084446759894,2.114148810505867e-05,0.013362669944763183,0.056960105895996094,0.0018351519107818604,0.0004937648773193359,0.028326129913330077,0.05874204635620117,0.0008983434661058709,-0.00033558905124664307,0.03333889693021773,0.06994545459747314,8.095839850075427,7.726867265999317,13.70005619158037,20.907316162018105
Middle,1,1,N,ENTRY,Fixed100,NS,693,1000,69.3,44,81,0,45,1010,111,1030,693,2,2,307,478,0,522,0.0,-0.4,0.4,100,8.690595691380091,8.790622234344482,14.062876796722412,23.06854248046875,6.520059027909069,6.271120548248291,11.154429054260254,20.211442947387695,-0.000736906485632062,0.0003752708435058594,0.018560218811035166,0.19959163665771484,0.000960153205320239,0.00010207295417785645,0.021847867965698244,0.18478679656982422,0.0016970596909523011,0.0003154277801513672,0.024165964126586916,0.17496967315673828,-2.170536663471023,-2.2350566387176514,3.8939775943756105,13.244280435144901
Middle,1,1,N,ENTRY,Past100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,54,2,44,0.0,0.0,0.0,100,0.019462165037184606,0.0026098378002643585,0.026043898612260866,0.3841359615325928,13.66683147907257,13.30205488204956,18.74605884552002,23.203554153442383,-5.621264230285306e-05,-8.330680429935455e-07,5.687139928340929e-05,0.002920042723417282,-0.0005799579620361328,-0.0012493133544921875,0.01973533630371096,0.051779747009277344,-0.0005237453197332797,-0.0012489568907767534,0.01974533823085951,0.05795939266681671,13.647369314035386,13.299380218610168,18.73949245475233,23.19877825025469
Middle,1,1,N,ENTRY,Past100,PS,192,200,96.0,138,3,0,140,202,9,206,192,0,0,8,106,0,94,0.0,0.0,0.0,100,1.3172855278216593,0.22781029343605042,3.9084742546081537,11.827289581298828,9.95162298321724,9.751569747924805,14.333718967437743,20.225252151489258,0.0001904700456361752,-5.65566006116569e-06,0.0070287942886352525,0.1255626678466797,0.0007457554340362549,-0.0002923011779785156,0.01974210739135742,0.16774702072143555,0.0005552853884000797,0.0012113889388274401,0.02133098468184471,0.19329041242599487,8.63433745539558,8.687019810138736,13.713577140122652,20.223524990025908
Middle,1,1,N,ENTRY,Past100,NS,684,1000,68.4,57,110,0,67,1010,140,1030,685,3,2,315,491,0,509,-0.09999999999999432,-0.5000000000000001,0.30000000000000004,100,7.773723379740957,7.833202123641968,12.565245056152344,19.671072006225586,5.893875782892108,5.640313386917114,10.638012027740478,19.412555694580078,0.0008717683095019311,0.00016277283430099487,0.023643350601196295,0.16727066040039062,-0.00034889048710465433,-0.00028351321816444397,0.021265459060668946,0.2381277084350586,-0.0012206587966065853,-0.0001157522201538086,0.022146129608154298,0.1396007537841797,-1.8798475968488493,-2.013889402151108,3.6793989181518563,13.852442741394043
Middle,1,1,OS,N,Current100,RS,1,1,100.0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,1,0.006077263038605452,0.006077263038605452,0.006077263038605452,0.006077263038605452,10.063406944274902,10.063406944274902,10.063406944274902,10.063406944274902,6.434042006731033e-05,6.434042006731033e-05,6.434042006731033e-05,6.434042006731033e-05,0.038066864013671875,0.038066864013671875,0.038066864013671875,0.038066864013671875,0.038002523593604565,0.038002523593604565,0.038002523593604565,0.038002523593604565,10.057329681236297,10.057329681236297,10.057329681236297,10.057329681236297
Middle,1,1,OS,N,Current100,PS,2,2,100.0,1,0,0,1,2,0,2,2,0,0,0,0,0,2,0.0,0.0,0.0,1,1.8541611433029175,1.8541611433029175,2.9784406423568726,3.2595105171203613,5.646161317825317,5.646161317825317,6.600923013687134,6.839613437652588,0.008398160338401794,0.008398160338401794,0.012275692820549012,0.013245075941085815,-0.014086008071899414,-0.014086008071899414,-0.013334703445434571,-0.01314687728881836,-0.02248416841030121,-0.02248416841030121,-0.017855331301689148,-0.016698122024536133,3.7920001745224,3.7920001745224,3.9615179777145384,4.003897428512573
Middle,1,1,OS,N,Current100,NS,10,10,100.0,0,2,0,0,10,2,10,10,0,0,0,9,0,1,0.0,0.0,0.0,1,8.120598316192627,7.836622714996338,9.785014629364014,9.826294898986816,3.629805850982666,3.9037625789642334,5.787329769134521,6.1065521240234375,-0.1920405387878418,-0.1930398941040039,-0.07632102966308599,0.04413890838623047,0.00043299198150634763,0.00048166513442993164,0.08695791959762572,0.11131656169891357,0.19247353076934814,0.15711736679077148,0.30373477935791005,0.5283794403076172,-4.490792465209961,-4.586780786514282,-3.1755215644836436,-0.6392393112182617
Middle,1,1,OS,N,Fixed100,RS,100,100,100.0,97,0,0,98,101,3,103,100,0,0,0,54,1,45,0.0,0.0,0.0,100,0.20985702839701845,0.006165941013023257,0.19320278763771073,5.916412830352783,12.733922488689423,12.799410343170166,17.63968620300293,26.887344360351562,-0.0005532711478736019,-3.7493446143344045e-06,0.0007362153381109251,0.034078121185302734,-0.0034479475021362304,0.0044994354248046875,0.058596038818359404,0.21378231048583984,-0.0028946763542626285,0.0011271656258031726,0.06651282906532299,0.21401400095783174,12.524065460292404,12.579404000658542,17.62596184718423,26.88711788834189
Middle,1,1,OS,N,Fixed100,PS,194,200,97.0,133,1,0,135,202,7,206,194,0,0,6,94,0,106,0.0,0.0,0.0,100,1.5264913007800351,0.4695965349674225,4.679204320907592,11.633564949035645,9.616601414084435,9.364899635314941,14.498515987396237,20.929594039916992,0.003242183412949089,4.503910895437002e-05,0.025600469112396225,0.2809028625488281,-0.002487553358078003,-0.0025429725646972656,0.05750699043273925,0.20497894287109375,-0.005729736771027092,-0.004096783231943846,0.06960896253585815,0.221014142036438,8.0901101133044,7.712127350270748,13.762912721931935,20.926632502581924
Middle,1,1,OS,N,Fixed100,NS,695,1000,69.5,44,81,0,45,1010,111,1030,693,4,6,307,557,0,443,0.20000000000000284,-0.4000000000000001,0.9000000000000001,100,8.686674343285151,8.794350624084473,14.080550861358644,23.06165885925293,6.522606422068784,6.270820379257202,11.153941249847412,20.23249053955078,-0.003921348094940186,-0.0023944228887557983,0.04414710998535157,0.3522462844848633,0.002547394159715623,0.0010079145431518555,0.047943067550659184,0.3882293701171875,0.006468742254655808,0.0036599189043045044,0.06765876710414889,0.4289584159851074,-2.164067921216367,-2.239872455596924,3.923854649066925,13.269819907844067
Middle,1,1,OS,N,Past100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,53,0,47,0.0,0.0,0.0,100,0.019449264494760428,0.002579042688012123,0.02607811279594903,0.38412895798683167,13.660738945007324,13.284707069396973,18.760008430480962,23.193038940429688,-1.290054242417682e-05,-2.5607441784814e-06,0.0002799442037940029,0.0074351876974105835,-0.006092534065246582,0.0006814002990722656,0.052153968811035165,0.1879444122314453,-0.006079633522822405,0.0006974152638576925,0.0522540464764461,0.18841360788792372,13.641289680512564,13.282028975023422,18.75348359063501,23.188234445173293
Middle,1,1,OS,N,Past100,PS,192,200,96.0,139,3,0,141,202,9,206,192,0,0,8,115,0,85,0.0,0.0,0.0,100,1.3145631722077087,0.2267909049987793,3.9194061756134024,11.794121742248535,9.948617253601551,9.752106666564941,14.262888813018797,20.214872360229492,-0.00272235561395064,-9.728968143463135e-05,0.01255466938018798,0.09970903396606445,-0.003005729615688324,8.821487426757812e-05,0.045196437835693354,0.24036693572998047,-0.000283374001737684,0.0015525193884968758,0.05192693565040826,0.2411324931308627,8.634054081393842,8.694558694667649,13.72841825345531,20.21313436946366
Middle,1,1,OS,N,Past100,NS,689,1000,68.89999999999999,56,107,0,66,1010,137,1030,684,0,5,316,553,0,447,0.4999999999999858,0.1,1.1,100,7.76570368813898,7.796828746795654,12.54981517791748,19.5108699798584,5.891145654151216,5.630464315414429,10.657079696655273,19.402690887451172,-0.008019691601977684,-0.0022635459899902344,0.048671960830688484,0.35114288330078125,-0.002730128740891814,0.0003390312194824219,0.049757313728332524,0.6592273712158203,0.0052895628610858695,0.0018925666809082031,0.07531232833862309,0.5328009277582169,-1.8745580339877634,-2.000793993473053,3.6693819761276263,13.838162422180176
Middle,1,1,OS,OS,Current100,RS,1,1,100.0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0.0,0.0,0.0,1,0.006077263038605452,0.006077263038605452,0.006077263038605452,0.006077263038605452,10.063406944274902,10.063406944274902,10.063406944274902,10.063406944274902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.057329681236297,10.057329681236297,10.057329681236297,10.057329681236297
Middle,1,1,OS,OS,Current100,PS,2,2,100.0,1,0,0,1,2,0,2,2,0,0,0,0,2,0,0.0,0.0,0.0,1,1.8541611433029175,1.8541611433029175,2.9784406423568726,3.2595105171203613,5.646161317825317,5.646161317825317,6.600923013687134,6.839613437652588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7920001745224,3.7920001745224,3.9615179777145384,4.003897428512573
Middle,1,1,OS,OS,Current100,NS,10,10,100.0,0,2,0,0,10,2,10,10,0,0,0,0,10,0,0.0,0.0,0.0,1,8.120598316192627,7.836622714996338,9.785014629364014,9.826294898986816,3.629805850982666,3.9037625789642334,5.787329769134521,6.1065521240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.490792465209961,-4.586780786514282,-3.1755215644836436,-0.6392393112182617
