entry,batch_raw,batch_effective,arm,bank,controller_value,raw_value,negative_kl_tokens,per_context_raw_mean,per_context_raw_median,per_context_raw_p90,per_context_raw_max,per_context_harm_mean,per_context_harm_median,per_context_harm_p90,per_context_harm_max,metric,numerator,denominator,NS_true_nll_mean,NS_true_nll_median,NS_true_nll_p90,NS_true_nll_max,NS_new_nll_mean,NS_new_nll_median,NS_new_nll_p90,NS_new_nll_max,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_p90,rewrite_target_true_nll_max
Middle,1,1,OS,Past,0.0021770809213382107,-0.0007033617276306359,0,-0.0007033617276306359,-6.605696398764849e-06,0.005195677280426025,0.07819938659667969,0.0021770809213382107,0.0,0.0014400572769801556,0.07319938659667968,,,,,,,,,,,,,,,
Middle,1,1,BF1,Base,0.001852416786883181,0.0018524166637990573,1,0.001852416663799057,0.00027354464571785,0.004525455119907992,0.05344023591973876,0.001852416786883181,0.00027354464571785,0.004525455119907992,0.05344023591973876,,,,,,,,,,,,,,,
Middle,1,1,BF1,BaseAudit,0.0012117463358963007,0.0012117463358963004,0,0.0012117463358963004,0.00015594197881991384,0.0028403538800155113,0.029181850785514024,0.0012117463358963004,0.00015594197881991384,0.0028403538800155113,0.029181850785514024,,,,,,,,,,,,,,,
Middle,1,1,BF1,BaseAuditW0,2.0692276680647823,2.0692276680647814,0,2.069227668064782,1.383529690139449,5.175897981518453,8.696551954269625,2.069227668064782,1.383529690139449,5.175897981518453,8.696551954269625,,,,,,,,,,,,,,,
Middle,1,1,BF1,BaseW0,1.7604763078268264,1.7604763078268264,0,1.7604763078268264,1.0849725475431162,4.212200485137995,9.613283383916313,1.7604763078268264,1.0849725475431162,4.212200485137995,9.613283383916313,,,,,,,,,,,,,,,
Middle,1,1,BF1,Past,0.001996703768430738,-0.000894158152448199,0,-0.000894158152448199,-7.236143574118614e-06,0.00464572012424469,0.07073354721069336,0.0019967037684307373,0.0,0.0011189746770279285,0.06573354721069335,,,,,,,,,,,,,,,
Middle,7,7,W0,Base,2.9300648666446345,2.9300648666446336,0,2.9300648666446336,1.8989798227353172,7.16657871106322,13.39613666687482,2.9300648666446336,1.8989798227353172,7.16657871106322,13.39613666687482,,,,,,,,,,,,,,,
Middle,7,7,W0,BaseAudit,3.1629837741204945,3.162983774120494,0,3.1629837741204936,1.598478588047732,7.807541732235464,14.735590704240106,3.1629837741204936,1.598478588047732,7.807541732235464,14.735590704240106,,,,,,,,,,,,,,,
Middle,7,7,W0,BaseAuditW0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Middle,7,7,W0,BaseW0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Middle,7,7,W0,Past,9.964216938187423,9.96646118121322,0,9.96646118121322,10.016840169206262,14.942401285748929,20.307199016213417,9.964216938187441,10.01184016920626,14.937401285748928,20.302199016213418,,,,,,,,,,,,,,,
Middle,7,7,ENTRY,Base,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Middle,7,7,ENTRY,BaseAudit,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Middle,7,7,ENTRY,BaseAuditW0,2.0753157811055396,2.07531578110554,0,2.0753157811055396,1.3931411309204949,5.164845351991495,8.790906500947811,2.0753157811055396,1.3931411309204949,5.164845351991495,8.790906500947811,,,,,,,,,,,,,,,
Middle,7,7,ENTRY,BaseW0,1.8897094179051972,1.889709417905197,0,1.889709417905197,1.1755893739143417,4.231725528268574,9.643919153573846,1.889709417905197,1.1755893739143417,4.231725528268574,9.643919153573846,,,,,,,,,,,,,,,
Middle,7,7,ENTRY,Past,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Middle,7,7,N,Base,0.00931888099031807,0.00931888099031807,0,0.009318880990318072,0.001058921819496614,0.007384193860878058,0.729318591084883,0.009318880990318072,0.001058921819496614,0.007384193860878058,0.729318591084883,,,,,,,,,,,,,,,
Middle,7,7,N,BaseAudit,0.0020026070477684272,0.0020026070477684272,0,0.0020026070477684272,0.0007544277295732692,0.005114733311882651,0.03252568051649337,0.0020026070477684272,0.0007544277295732692,0.005114733311882651,0.03252568051649337,,,,,,,,,,,,,,,
Middle,7,7,N,BaseAuditW0,2.06881011357199,2.0688101135719896,0,2.0688101135719896,1.371419236867835,5.183103169390323,8.605161569465556,2.0688101135719896,1.371419236867835,5.183103169390323,8.605161569465556,,,,,,,,,,,,,,,
Middle,7,7,N,BaseW0,1.896571828356706,1.8965718283567052,0,1.8965718283567061,1.2161013364873123,4.243352124701306,9.557828625588872,1.8965718283567061,1.2161013364873123,4.243352124701306,9.557828625588872,,,,,,,,,,,,,,,
Middle,7,7,N,Past,0.005738666155252999,0.0006042214628791953,0,0.0006042214628791953,-6.550108082592487e-07,0.008578971028327942,0.3645355701446533,0.005738666155252998,3.5388494435198425e-13,0.0036832842264411525,0.3595355701446533,,,,,,,,,,,,,,,
Middle,7,7,OS,Base,0.026030338575704783,0.026030338575704796,0,0.02603033857570479,0.00412448040619838,0.023631327363850346,1.6749440519723255,0.02603033857570479,0.00412448040619838,0.023631327363850346,1.6749440519723255,,,,,,,,,,,,,,,
Middle,7,7,OS,BaseAudit,0.00782300127372937,0.007823001273729369,0,0.007823001273729369,0.0029092920289408635,0.02311531554590617,0.06439948391227145,0.007823001273729369,0.0029092920289408635,0.02311531554590617,0.06439948391227145,,,,,,,,,,,,,,,
Middle,7,7,OS,BaseAuditW0,2.0851547918218643,2.0851547918218643,0,2.0851547918218643,1.4547739275466096,5.319922813640154,8.694519967624405,2.0851547918218643,1.4547739275466096,5.319922813640154,8.694519967624405,,,,,,,,,,,,,,,
Middle,7,7,OS,BaseW0,1.9261440253979152,1.9261440253979154,0,1.9261440253979154,1.213451489868011,4.409378226898542,9.550000646840001,1.9261440253979154,1.213451489868011,4.409378226898542,9.550000646840001,,,,,,,,,,,,,,,
Middle,7,7,OS,Past,0.017337810765668208,0.004603506351088527,0,0.004603506351088527,-4.2705738451331854e-05,0.024266749620437622,0.7554290294647217,0.017337810765668198,0.0,0.01926674962043762,0.7504290294647217,,,,,,,,,,,,,,,
Middle,7,7,BF1,Base,0.024203608331457332,0.024203608331457325,0,0.02420360833145733,0.004001202073094155,0.020277391731473544,1.6415043727175869,0.02420360833145733,0.004001202073094155,0.020277391731473544,1.6415043727175869,,,,,,,,,,,,,,,
Middle,7,7,BF1,BaseAudit,0.007813924063208452,0.00781392406320845,0,0.00781392406320845,0.002908542640764052,0.02304999549060494,0.06430286648936545,0.00781392406320845,0.002908542640764052,0.02304999549060494,0.06430286648936545,,,,,,,,,,,,,,,
Middle,7,7,BF1,BaseAuditW0,2.0851517663046395,2.085151766304641,0,2.08515176630464,1.4548398526438904,5.319822608949127,8.694270699673863,2.08515176630464,1.4548398526438904,5.319822608949127,8.694270699673863,,,,,,,,,,,,,,,
Middle,7,7,BF1,BaseW0,1.9267275005238256,1.9267275005238245,0,1.926727500523825,1.229664401252573,4.409037368551869,9.541101054749928,1.926727500523825,1.229664401252573,4.409037368551869,9.541101054749928,,,,,,,,,,,,,,,
Middle,7,7,BF1,Past,0.015920725574368463,0.0031225594336206086,0,0.0031225594336206086,-4.941981751471758e-05,0.02225664258003235,0.6784534454345703,0.01592072557436846,0.0,0.017256642580032348,0.6734534454345703,,,,,,,,,,,,,,,
Early,100,,BF1,Base,,,,,,,,,,,,NS,1094,1280,5.0578503029702,4.40595269203186,11.003367137908938,20.3598575592041,9.953691149742372,9.925876140594482,15.042003822326672,25.02959632873535,5.3292619421263225,4.746948957443237,10.59499740600586,19.50101089477539
Early,100,,BF1,BaseAudit,,,,,,,,,,,,NS,1013,1280,5.365237742935278,4.84109902381897,10.92696762084961,19.227134704589844,9.444231802814102,9.368122100830078,14.51783037185669,22.08472442626953,5.189047995736473,4.794679880142212,10.117419052124024,14.662008285522461
Early,100,,BF8,Base,,,,,,,,,,,,NS,1094,1280,5.05731615993609,4.406839609146118,11.004073047637942,20.3603515625,9.953902696755723,9.92569875717163,15.042133045196545,25.03201675415039,5.313390840048669,4.7477569580078125,10.572318077087402,19.44027328491211
Early,100,,BF8,BaseAudit,,,,,,,,,,,,NS,1013,1280,5.365222445423569,4.8408918380737305,10.921428012847901,19.225757598876953,9.444320889710252,9.368380069732666,14.516236209869385,22.085872650146484,5.188437376651564,4.79510498046875,10.11847381591797,14.661405563354492
Early,100,,ENTRY,Base,,,,,,,,,,,,NS,1113,1280,4.9563995088616135,4.299886465072632,10.969916152954102,21.20098304748535,10.233962157130737,10.161211967468262,15.404235935211183,24.004772186279297,4.927914553874871,4.704962730407715,10.217155456542969,15.473066329956055
Early,100,,ENTRY,BaseAudit,,,,,,,,,,,,NS,1020,1280,5.283895566601132,4.78151535987854,10.651807975769044,18.699478149414062,9.612189628903616,9.631022930145264,14.714855575561526,21.78561782836914,5.060544776737515,4.563740015029907,10.216348552703858,14.616415023803711
Early,100,,N,Base,,,,,,,,,,,,NS,1101,1280,5.0783361514490934,4.3911964893341064,11.17877416610718,21.196805953979492,10.057058662035706,9.982468605041504,15.168387889862062,24.135820388793945,5.246236910083098,4.813369035720825,10.557097053527832,17.373022079467773
Early,100,,N,BaseAudit,,,,,,,,,,,,NS,1022,1280,5.346255195560661,4.758191823959351,10.855079460144045,18.70570182800293,9.540089344314856,9.536181449890137,14.566017532348638,21.786951065063477,5.090495821859804,4.789439678192139,10.308488464355468,14.4686918258667
Early,100,,OS,Base,,,,,,,,,,,,NS,1094,1280,5.0583388380557155,4.40441107749939,11.002602672576907,20.359338760375977,9.953436679627703,9.926743030548096,15.041887187957775,25.02752113342285,5.341607288224623,4.7461464405059814,10.618166732788085,19.572702407836914
Early,100,,OS,BaseAudit,,,,,,,,,,,,NS,1013,1280,5.365252376590069,4.845251083374023,10.932576274871826,19.22958755493164,9.444147348249862,9.36812973022461,14.51705322265625,22.083921432495117,5.1896735094778705,4.794353723526001,10.116354084014892,14.662580490112305
Early,100,,W0,Base,,,,,,,,,,,,NS,1185,1280,4.9244310921350465,4.334155082702637,10.549423217773446,20.926969528198242,11.785873765219003,11.57431936264038,16.86627674102784,24.22568130493164,4.362402096026926,4.098549842834473,8.910660934448241,15.852310180664062
Early,100,,W0,BaseAudit,,,,,,,,,,,,NS,1110,1280,5.006958992494129,4.595529556274414,10.484495830535893,19.190128326416016,10.828923301538453,10.86310338973999,15.866172695159914,23.189579010009766,5.099054293665176,4.840415716171265,10.366188430786133,17.74032211303711
Middle,100,,BF1,Base,,,,,,,,,,,,NS,925,1280,5.623756528050035,5.290601015090942,10.445756340026861,22.612594604492188,8.159066481584432,8.195158958435059,13.192163467407228,23.39393424987793,5.3147817615245,5.005666255950928,9.256058979034423,15.060249328613281
Middle,100,,BF1,BaseAudit,,,,,,,,,,,,NS,931,1280,6.044210781987931,5.750971078872681,11.181682682037355,21.427637100219727,8.542049405910348,8.650391578674316,13.609212970733646,22.946365356445312,5.9744773091806564,5.375516891479492,11.247120380401611,16.25836181640625
Middle,100,,BF8,Base,,,,,,,,,,,,NS,925,1280,5.623626734446043,5.29025673866272,10.445046138763434,22.611974716186523,8.159067427331228,8.195030212402344,13.19432945251465,23.393033981323242,5.309459309995873,5.006683588027954,9.261444282531738,15.051457405090332
Middle,100,,BF8,BaseAudit,,,,,,,,,,,,NS,932,1280,6.044058972189669,5.75074577331543,11.177440261840822,21.42747688293457,8.542012308168932,8.650505065917969,13.608825683593754,22.946157455444336,5.9746130796847865,5.375198841094971,11.246469497680664,16.25839614868164
Middle,100,,ENTRY,Base,,,,,,,,,,,,NS,948,1280,5.5716049176089655,5.1176464557647705,10.380748939514161,23.11227798461914,8.227194894112472,8.248784065246582,13.201023960113526,23.66692543029785,5.225435198459309,4.931396007537842,9.197917938232422,15.55992317199707
Middle,100,,ENTRY,BaseAudit,,,,,,,,,,,,NS,934,1280,5.983654997148551,5.615327835083008,10.96744766235352,21.56316566467285,8.585435807683325,8.685227870941162,13.729616832733155,23.44100570678711,6.01880794565659,5.356074094772339,11.525778675079344,14.467887878417969
Middle,100,,Frozen-BF8,Base,,,,,,,,,,,,NS,925,1280,5.623634881602084,5.290266752243042,10.445235633850103,22.61167335510254,8.159053701517404,8.195074558258057,13.193537902832034,23.39284324645996,5.310957252164371,5.009354591369629,9.258175945281982,15.052094459533691
Middle,100,,Frozen-BF8,BaseAudit,,,,,,,,,,,,NS,932,1280,6.044078196910414,5.750688314437866,11.178833198547364,21.427507400512695,8.541985915938222,8.650563716888428,13.608890247344974,22.946273803710938,5.974590652942425,5.375202894210815,11.246498584747314,16.258228302001953
Middle,100,,N,Base,,,,,,,,,,,,NS,941,1280,5.584848308814981,5.187125205993652,10.33664083480835,22.921932220458984,8.221073501909405,8.211870193481445,13.217731571197511,23.462892532348633,5.215349621110363,4.891483545303345,9.12249126434326,16.031902313232422
Middle,100,,N,BaseAudit,,,,,,,,,,,,NS,930,1280,6.023506679626735,5.661104440689087,11.081153678894054,21.48162841796875,8.58549051793002,8.662459373474121,13.692679595947267,23.489498138427734,5.9785570641979575,5.3087499141693115,11.306315231323241,14.94321346282959
Middle,100,,OS,Base,,,,,,,,,,,,NS,926,1280,5.62407248513573,5.291496276855469,10.447015571594244,22.6146240234375,8.159099154496108,8.195363998413086,13.188821697235111,23.3963623046875,5.325204708962701,4.996751308441162,9.251686954498291,15.08152961730957
Middle,100,,OS,BaseAudit,,,,,,,,,,,,NS,931,1280,6.044521306936076,5.751676559448242,11.188223075866699,21.42786979675293,8.542196260356604,8.649998664855957,13.609986686706545,22.94644546508789,5.97431937084184,5.376255989074707,11.248620510101318,16.258636474609375
Middle,100,,W0,Base,,,,,,,,,,,,NS,1147,1280,4.905095566797172,4.425500869750977,10.44603366851807,17.52198600769043,11.03859095806256,10.71260690689087,16.442991828918473,24.717180252075195,3.67753403585084,2.7839741706848145,8.178315448760987,15.688968658447266
Middle,100,,W0,BaseAudit,,,,,,,,,,,,NS,1163,1280,4.932387890631071,4.363869667053223,10.208710193634033,19.67184829711914,11.148489463049918,10.9895920753479,16.45951671600342,22.568830490112305,4.297012867555168,3.7508901357650757,9.014208984374998,15.568792343139648
Late,100,,BF1,Base,,,,,,,,,,,,NS,871,1280,6.255741938337451,5.910027265548706,11.294872093200684,19.63981056213379,8.081982395888918,8.1292724609375,12.871111488342287,23.88176918029785,5.490367154299747,5.100557804107666,10.488851356506347,15.220392227172852
Late,100,,BF1,BaseAudit,,,,,,,,,,,,NS,898,1280,6.075134013179922,5.8319251537323,10.714937686920166,19.170204162597656,8.250686459771122,8.225275993347168,13.373503398895265,19.723413467407227,6.074876501224935,6.2258806228637695,10.347131252288818,13.424508094787598
Late,100,,BF8,Base,,,,,,,,,,,,NS,871,1280,6.255645833662129,5.910034418106079,11.294682407379153,19.639530181884766,8.081783457967504,8.129096031188965,12.869137954711917,23.881288528442383,5.4843062676955014,5.101094722747803,10.482385635375977,15.2190523147583
Late,100,,BF8,BaseAudit,,,,,,,,,,,,NS,898,1280,6.0749479023506865,5.831289768218994,10.713783836364748,19.16936492919922,8.25047138862551,8.223912239074707,13.372841358184814,19.72124481201172,6.0743689350783825,6.226181745529175,10.346352005004881,13.424285888671875
Late,100,,ENTRY,Base,,,,,,,,,,,,NS,882,1280,6.224532286133035,5.920494794845581,11.023945713043213,19.700735092163086,8.114378925290747,8.171964168548584,12.850639724731446,24.424110412597656,5.507036812894512,4.9442596435546875,10.313324737548827,15.43795394897461
Late,100,,ENTRY,BaseAudit,,,,,,,,,,,,NS,913,1280,6.037499743988155,5.790888786315918,10.63587636947632,17.740596771240234,8.309795231256704,8.246795177459717,13.346083068847658,19.68260955810547,6.049649841617793,6.053486585617065,10.152171897888184,13.222445487976074
Late,100,,N,Base,,,,,,,,,,,,NS,876,1280,6.23885085619695,5.914668798446655,11.163591194152838,20.03737449645996,8.10788450385362,8.192477703094482,12.922711563110353,24.30357551574707,5.523703525250312,4.986454010009766,10.381021881103516,14.744926452636719
Late,100,,N,BaseAudit,,,,,,,,,,,,NS,905,1280,6.036833478475455,5.790949583053589,10.590712070465088,17.111421585083008,8.276841860076411,8.238777160644531,13.382165145874025,19.528169631958008,6.049072254449129,6.12263298034668,10.288150978088378,13.225479125976562
Late,100,,OS,Base,,,,,,,,,,,,NS,871,1280,6.255900889914483,5.910187005996704,11.295129966735841,19.640117645263672,8.0822766806039,8.129276275634766,12.873896503448488,23.882131576538086,5.4998031336581334,5.100849866867065,10.496428108215332,15.222064018249512
Late,100,,OS,BaseAudit,,,,,,,,,,,,NS,898,1280,6.075398255890468,5.833407878875732,10.716475296020509,19.171314239501953,8.25099087491003,8.22814130783081,13.374772644042968,19.72574234008789,6.075553953414783,6.2255470752716064,10.3472261428833,13.42490005493164
Late,100,,W0,Base,,,,,,,,,,,,NS,1150,1280,4.604122011504387,4.193655490875244,9.918137741088874,17.150484085083008,10.387739561218769,10.02937364578247,15.500673770904546,23.115352630615234,3.9386957755341427,3.500148296356201,8.574593639373779,14.457490921020508
Late,100,,W0,BaseAudit,,,,,,,,,,,,NS,1164,1280,4.688425131009876,4.207677841186523,10.027310371398926,18.956249237060547,11.299433841602877,11.210027694702148,16.243292045593268,23.08952522277832,3.8828289799766935,3.2571438550949097,8.1232213973999,14.360878944396973
Middle,1,,BF1,Base,,,,,,,,,,,,NS,933,1280,5.650734882208053,5.395259380340576,10.13152170181275,17.59128189086914,8.040945944534133,7.842092275619507,13.04954710006715,22.65916633605957,5.28424095234368,5.278938293457031,9.372688388824463,15.069469451904297
Middle,1,,BF1,BaseAudit,,,,,,,,,,,,NS,926,1280,6.006348596127646,5.650059461593628,11.03714590072633,21.55927085876465,8.541846563912623,8.659286499023438,13.711934089660648,23.435937881469727,6.161829696386121,5.4664788246154785,11.537664985656738,14.435995101928711
Middle,1,,ENTRY,Base,,,,,,,,,,,,NS,933,1280,5.650724301239097,5.394266843795776,10.123353290557871,17.650514602661133,8.0513133770703,7.852700233459473,13.075394725799567,22.658987045288086,5.2775715630850755,5.2585296630859375,9.395507526397704,15.079551696777344
Middle,1,,ENTRY,BaseAudit,,,,,,,,,,,,NS,927,1280,6.016855822804791,5.658596515655518,11.033915519714368,21.56316566467285,8.55331042189523,8.652315616607666,13.729612541198732,23.44100570678711,6.1621924644568935,5.429819107055664,11.525778675079344,14.467887878417969
Middle,1,,N,Base,,,,,,,,,,,,NS,931,1280,5.651306043067597,5.398223161697388,10.103631114959716,17.63726043701172,8.049242925471527,7.8449413776397705,13.06237049102784,22.65660285949707,5.277079330000561,5.22367787361145,9.396771335601805,15.084224700927734
Middle,1,,N,BaseAudit,,,,,,,,,,,,NS,927,1280,6.0156026036042025,5.658393144607544,11.030795955657972,21.563230514526367,8.551836224688396,8.65447187423706,13.735826015472412,23.438945770263672,6.164787619141862,5.425960063934326,11.541643238067627,14.47878360748291
Middle,1,,OS,Base,,,,,,,,,,,,NS,933,1280,5.650743761222111,5.395341157913208,10.131586170196538,17.5911922454834,8.04094948852212,7.842128276824951,13.04967098236085,22.659162521362305,5.284979429910891,5.278947114944458,9.372674274444579,15.069454193115234
Middle,1,,OS,BaseAudit,,,,,,,,,,,,NS,926,1280,6.0063583160255805,5.650052309036255,11.037115192413342,21.559314727783203,8.5418472104775,8.659239768981934,13.711929702758793,23.435976028442383,6.161842490546405,5.466424942016602,11.537682533264158,14.435885429382324
Middle,1,,W0,Base,,,,,,,,,,,,NS,1138,1280,5.154860469671258,4.701636552810669,10.462535095214847,17.52198600769043,10.768158858665265,10.307625770568848,16.585348701477052,23.046789169311523,4.2436831025988795,3.550992727279663,9.651116752624512,15.688968658447266
Middle,1,,W0,BaseAudit,,,,,,,,,,,,NS,1164,1280,5.01808532354662,4.477848291397095,10.232322216033937,19.67184829711914,11.090252329036593,10.901715755462646,16.440439987182618,22.568830490112305,4.394585178499256,3.8765112161636353,9.014208984374998,15.568792343139648
Middle,7,,BF1,Base,,,,,,,,,,,,NS,896,1280,5.8266429506620625,5.546839952468872,10.646993446350098,17.684389114379883,8.00645072331488,7.893900632858276,13.146453857421875,20.219078063964844,5.254678766039433,4.699531316757202,9.643585968017577,16.103342056274414
Middle,7,,BF1,BaseAudit,,,,,,,,,,,,NS,927,1280,6.015287930709746,5.644572019577026,11.144150638580323,21.61113166809082,8.59062503516966,8.679346084594727,13.706079578399658,23.512989044189453,6.105900106253102,5.50935697555542,11.53371706008911,14.460926055908203
Middle,7,,ENTRY,Base,,,,,,,,,,,,NS,905,1280,5.807315078767715,5.541722536087036,10.563535499572756,17.80087661743164,8.036099355391821,7.924064636230469,13.16230049133301,19.833045959472656,5.229368751985021,4.766791820526123,9.641081142425536,15.55992317199707
Middle,7,,ENTRY,BaseAudit,,,,,,,,,,,,NS,932,1280,6.012536419356183,5.658596515655518,11.033915519714368,21.56316566467285,8.602628393176065,8.69707202911377,13.729616832733155,23.44100570678711,6.114943651366048,5.427924394607544,11.525778675079344,14.467887878417969
Middle,7,,N,Base,,,,,,,,,,,,NS,904,1280,5.8115144868716015,5.555708646774292,10.584406661987307,17.752500534057617,8.026107826619342,7.903644323348999,13.183591938018798,19.913803100585938,5.235685366700636,4.740983486175537,9.860766410827637,15.846960067749023
Middle,7,,N,BaseAudit,,,,,,,,,,,,NS,930,1280,6.019327429450641,5.636101722717285,11.150061321258546,21.597572326660156,8.596647632089434,8.688450336456299,13.74816246032715,23.456771850585938,6.119548514136113,5.541912078857422,11.529692840576171,14.53890323638916
Middle,7,,OS,Base,,,,,,,,,,,,NS,896,1280,5.826677647273755,5.546802520751953,10.646678447723389,17.68435287475586,8.006512769904452,7.894094705581665,13.146086311340332,20.219280242919922,5.254398559889523,4.700874090194702,9.632347297668456,16.11121368408203
Middle,7,,OS,BaseAudit,,,,,,,,,,,,NS,927,1280,6.015301184290001,5.644397020339966,11.145683002471923,21.611286163330078,8.59065747888285,8.679348468780518,13.706215000152588,23.513168334960938,6.105903698131442,5.509516000747681,11.533521938323974,14.461159706115723
Middle,7,,W0,Base,,,,,,,,,,,,NS,1150,1280,5.0417024569021125,4.521655082702637,10.608213233947755,17.52198600769043,11.094546566181815,10.794186115264893,16.442541503906263,23.046789169311523,3.804910948900215,2.786019444465637,8.486208248138427,15.688968658447266
Middle,7,,W0,BaseAudit,,,,,,,,,,,,NS,1164,1280,4.9864541707083845,4.428540945053101,10.22577075958252,19.67184829711914,11.141047166660428,10.944168090820312,16.459510803222656,22.568830490112305,4.348926488226425,3.867965340614319,9.014208984374998,15.568792343139648
