entry,batch_raw,endpoint,reference,context_index,goal_component_sq,goal_sq,perpendicular_sq,request_index,response_change_sq,signed_goal_inner,zero_goal
Late,100,BF8,entry,2,3.3895830805799956,8.082461459603852,0.3202959892798598,56,3.709879069859855,5.23413551724763,False
Late,100,BF8,entry,3,2.942605971502619,8.833118853158835,0.5618122477399775,56,3.504418219242596,5.0982730688241436,False
Late,100,BF8,entry,4,3.310638027416247,8.180098604123971,0.3453942628564584,56,3.6560322902727047,5.203974010967712,False
Late,100,BF8,entry,5,3.6231560623667756,7.797204630579275,0.21182644502209813,56,3.8349825073888715,5.3151189287538605,False
Late,100,BF8,entry,0,2.902013339010868,6.832268595235521,0.010493976958825056,57,2.9125073159696937,4.452789530067475,False
Late,100,BF8,entry,1,0.821486735887279,19.458955346664688,1.686923945860055,57,2.5084106817473337,3.9981587901817868,False
Late,100,BF8,entry,2,1.2095636354517274,16.478029925938138,1.880877274137499,57,3.0904409095892253,4.464440142089497,False
Late,100,BF8,entry,3,0.4712558992836152,20.56455195128081,1.0357943024578906,57,1.5070502017415057,3.1130638321700794,False
Late,100,BF8,entry,4,0.9168971908651233,23.10168559223763,2.4363467552473423,57,3.3532439461124652,4.602376627762223,False
Late,100,BF8,entry,5,1.645419480933873,11.756602386879164,1.2425279979000046,57,2.887947478833877,4.398243126177161,False
Late,100,BF8,entry,0,5.957886525807762,10.522081159761626,0.0022202046557792086,58,5.960106730463539,7.917661622297299,False
Late,100,BF8,entry,1,4.728654940698215,11.49418210140456,0.6453983697795513,58,5.374053310477768,7.372382313953317,False
Late,100,BF8,entry,2,4.72868869440423,11.647434876124393,0.6440106574716291,58,5.372699351875861,7.421394317615723,False
Late,100,BF8,entry,3,3.796995664098077,12.684652207886163,1.0465085621700216,58,4.843504226268097,6.939997797833646,False
Late,100,BF8,entry,4,3.5832247903798256,12.849196162381947,0.9964158489426487,58,4.579640639322473,6.785393004498729,False
Late,100,BF8,entry,5,5.313398780398591,11.001225811176338,0.4160569716270717,58,5.72945575202566,7.645515012606662,False
Late,100,BF8,entry,0,5.483403491772929,10.308990179258299,0.001989634590882228,59,5.485393126363809,7.518533949221602,False
Late,100,BF8,entry,1,4.815262464910715,10.929847675584073,0.3333331716917852,59,5.1485956366025,7.254659555032999,False
Late,100,BF8,entry,2,4.878156228643334,11.141725787173769,0.3792850516008538,59,5.257441280244185,7.372318430896604,False
Late,100,BF8,entry,3,4.139975570508918,12.60971224648888,0.8736965966792328,59,5.013672167188149,7.225226685136673,False
Late,100,BF8,entry,4,4.475022021703213,11.525124625351243,0.5154369832868343,59,4.990459004990046,7.181586628407458,False
Late,100,BF8,entry,5,5.135772604918703,10.763057817174005,0.23990347128615624,59,5.37567607620486,7.434824643701985,False
Late,100,BF8,entry,0,3.8964383889260965,7.952566201457268,0.0027518323790234347,60,3.89919022130512,5.566568443649487,False
Late,100,BF8,entry,1,2.8007117794065497,9.151417520004482,0.5053321345015921,60,3.306043913908142,5.062655710844263,False
Late,100,BF8,entry,2,3.765731698608001,8.798622273066407,0.44249185690728876,60,4.208223555515288,5.756148955487909,False
Late,100,BF8,entry,3,2.9397938737416762,9.801766212652765,0.6803509355523308,60,3.620144809294008,5.367976552091557,False
Late,100,BF8,entry,4,2.422848195515302,10.496647479170885,0.8027181256647922,60,3.225566321180094,5.042993496314408,False
Late,100,BF8,entry,5,3.667494092597451,8.753708587041377,0.3363343377078619,60,4.0038284303053135,5.666054582449222,False
Late,100,BF8,entry,0,4.259795780221869,7.748240813679395,0.0013412579287701977,61,4.26113703815064,5.745078199838044,False
Late,100,BF8,entry,1,3.97557516021312,8.178403903126659,0.2112109957474151,61,4.186786155960533,5.702092546378072,False
Late,100,BF8,entry,2,4.024830487246337,7.912092571249754,0.14655463049737782,61,4.171385117743715,5.643122486592088,False
Late,100,BF8,entry,3,3.686728404459097,8.467071208010768,0.34455770751864656,61,4.0312861119777414,5.587109442739698,False
Late,100,BF8,entry,4,3.7613625765418317,8.417021529201905,0.275787551168186,61,4.037150127710017,5.626674842736778,False
Late,100,BF8,entry,5,4.16720764852748,7.805023425998533,0.08279708149058951,61,4.250004730018068,5.70308279071567,False
Late,100,BF8,entry,0,7.69299761300447,13.465858920854036,0.0018040460964187663,62,7.694801659100887,10.178055832779904,False
Late,100,BF8,entry,1,6.740423103647378,14.179017148894197,0.47861757683140016,62,7.219040680478776,9.776122686291268,False
Late,100,BF8,entry,2,7.251826790294748,14.003265051869384,0.5007945866751882,62,7.752621376969933,10.077164911558437,False
Late,100,BF8,entry,3,6.268406508498461,14.58484567729192,0.6560988020998253,62,6.924505310598287,9.56157631193635,False
Late,100,BF8,entry,4,6.707825821568621,14.228966647461926,0.5782764342492366,62,7.286102255817857,9.769617694264387,False
Late,100,BF8,entry,5,7.260988199228454,13.946268356811673,0.3795632215143189,62,7.640551420742776,10.062986135441248,False
Late,100,BF8,entry,0,3.8742523890189426,7.064045216350442,0.0024461702869530665,63,3.8766985593058942,5.231433269724802,False
Late,100,BF8,entry,1,2.9691982315870113,8.523332313978347,0.6379868917515361,63,3.607185123338545,5.0306523666312835,False
Late,100,BF8,entry,2,3.1579418568680433,8.22062041065126,0.519443331131184,63,3.6773851879992265,5.0951193591729895,False
Late,100,BF8,entry,3,2.6320885889709373,8.911742383896621,0.7072888812864376,63,3.339377470257374,4.8431906256622765,False
Late,100,BF8,entry,4,2.8026196459055406,8.666513830824359,0.6479543123275863,63,3.450573958233127,4.928381268102179,False
Late,100,BF8,entry,5,3.150864356379906,8.182014986856293,0.48867091728432754,63,3.6395352736642312,5.077442208972121,False
Late,100,BF8,entry,0,4.426723620808371,8.128061404236185,0.0013015628993189971,64,4.428025183707688,5.998389901424646,False
Late,100,BF8,entry,1,3.9374445074818194,8.818004286196485,0.28200980875036047,64,4.21945431623218,5.892402103016688,False
Late,100,BF8,entry,2,4.047594816845697,8.625985817168043,0.21904211752692163,64,4.266636934372618,5.908848913600166,False
Late,100,BF8,entry,3,3.6287172141605746,9.133067510686654,0.4447107277268951,64,4.07342794188747,5.756849771717109,False
Late,100,BF8,entry,4,3.9293727469482813,8.753742260552663,0.2434491002463962,64,4.172821847194676,5.864871377312982,False
Late,100,BF8,entry,5,4.306280538803753,8.381236959629124,0.1289703632290576,64,4.435250902032808,6.007658246800797,False
Late,100,BF8,entry,0,6.834962850928942,12.06203354488454,0.002219944717570345,65,6.8371827956465125,9.079843125624175,False
Late,100,BF8,entry,1,5.312578950189186,13.593596301269677,0.6166088331097979,65,5.929187783298985,8.498061753570331,False
Late,100,BF8,entry,2,6.483270527860173,12.741112248860645,0.35308371633597585,65,6.836354244196148,9.088678536244775,False
Late,100,BF8,entry,3,5.664949406317534,13.404925630855704,0.690687143307429,65,6.355636549624963,8.714254155935935,False
Late,100,BF8,entry,4,5.475832592633413,13.37663606068351,0.5151172324298003,65,5.990949825063215,8.558517378663561,False
Late,100,BF8,entry,5,6.142193220040596,12.707782316499058,0.31764594440417804,65,6.459839164444775,8.834797925598089,False
Late,100,BF8,entry,0,4.663872273864838,8.35059496633556,0.0019847794045169576,66,4.665857053269352,6.240681720274452,False
Late,100,BF8,entry,1,3.976538994180787,9.232086214714284,0.3888242166106184,66,4.365363210791406,6.0590222668719615,False
Late,100,BF8,entry,2,4.163425873282028,8.97756351073021,0.3056023253650992,66,4.469028198647128,6.113707565758015,False
Late,100,BF8,entry,3,3.682414539171469,9.904521636487832,0.6627004494308701,66,4.3451149886023375,6.039251152066883,False
Late,100,BF8,entry,4,3.8483598806322155,9.13352399177662,0.40221690687644773,66,4.250576787508664,5.92866657004296,False
Late,100,BF8,entry,5,4.324168129629716,8.762018334575595,0.2358691142061441,66,4.560037243835859,6.15535867627574,False
Late,100,BF8,entry,0,4.818610822846285,8.986571470199777,0.0039324742649327026,67,4.822543297111217,6.58048558592649,False
Late,100,BF8,entry,1,3.1508181985932118,12.538752995201273,1.2630596467982373,67,4.413877845391448,6.285485750914189,False
Late,100,BF8,entry,2,3.238470005818483,12.396220947402721,1.2351821722447016,67,4.473652178063185,6.335991613288522,False
Late,100,BF8,entry,3,2.916050492063144,12.771015100688514,1.302327485821336,67,4.218377977884479,6.102534298839178,False
Late,100,BF8,entry,4,3.119763729994007,12.469705032240217,1.2508346360239244,67,4.370598366017932,6.2371895500543175,False
Late,100,BF8,entry,5,3.3785863814610884,11.917826295321728,1.2080748554253524,67,4.586661236886439,6.345502786855651,False
Late,100,BF8,entry,0,5.452223634716754,9.88203145869687,0.001902215120835058,68,5.45412584983759,7.34023470184173,False
Late,100,BF8,entry,1,4.620714330969667,10.837150482441908,0.485362715915694,68,5.106077046885359,7.076395730956131,False
Late,100,BF8,entry,2,5.167322522492093,10.532087629120925,0.3642454494449583,68,5.531567971937051,7.377173823004098,False
Late,100,BF8,entry,3,4.147255454954184,11.610990575253421,0.6859528836027249,68,4.833208338556907,6.939289877259874,False
Late,100,BF8,entry,4,4.775440924860828,10.784436795878253,0.47654333004641614,68,5.251984254907244,7.176380760983351,False
Late,100,BF8,entry,5,5.061144513203361,10.360134571619543,0.27436346268591505,68,5.335507975889275,7.241142053792392,False
Late,100,BF8,entry,0,3.4605566924730535,6.590410630022133,0.0009675520365180135,69,3.4615242445095706,4.775614056000405,False
Late,100,BF8,entry,1,3.313293776201955,6.8578831373511875,0.113548937500037,69,3.4268427137019914,4.766778945672437,False
Late,100,BF8,entry,2,3.3624340082238855,6.777177192992524,0.05995056913365404,69,3.4223845773575388,4.773658039017599,False
Late,100,BF8,entry,3,3.1107216474160424,7.151246857565658,0.20590681724321547,69,3.3166284646592565,4.716517614283386,False
Late,100,BF8,entry,4,3.2756597924746003,6.79140441115821,0.09597512405479705,69,3.3716349165293984,4.716601569357495,False
Late,100,BF8,entry,5,3.3814696430732365,6.666449969605196,0.03658356086744142,69,3.418053203940677,4.747883549465643,False
Late,100,BF8,entry,0,3.2654344692803163,10.053606170779007,0.0018448144544349712,70,3.2672792837347515,5.72969389502014,False
Late,100,BF8,entry,1,2.6983530219127863,11.555465931402056,0.38539085859171995,70,3.083743880504505,5.583970488425685,False
Late,100,BF8,entry,2,2.770172403022646,11.56697470826128,0.37042255733411167,70,3.1405949603567564,5.660610755323697,False
Late,100,BF8,entry,3,2.6737747727740038,11.705621614575385,0.44977837372232665,70,3.123553146496331,5.594479043904783,False
Late,100,BF8,entry,4,2.7330177550863297,11.500089636338663,0.39526028946518776,70,3.128278044551516,5.606241982040897,False
Late,100,BF8,entry,5,2.7937943581678546,11.431851627846665,0.35275561122635724,70,3.1465499693942114,5.65139297707123,False
Late,100,BF8,entry,0,4.422368552744221,8.00137243730431,0.001223542308025395,71,4.423592095052246,5.948530729981057,False
Late,100,BF8,entry,1,3.871129324458968,8.618254918891928,0.28895422343160937,71,4.160083547890576,5.776017602309162,False
Late,100,BF8,entry,2,4.072364838865537,8.57202094779537,0.24272683871659204,71,4.315091677582128,5.908332819486449,False
Late,100,BF8,entry,3,3.8832946612195567,8.770556071841206,0.350609900678636,71,4.233904561898191,5.83597922971867,False
Late,100,BF8,entry,4,3.5815858127266376,8.892526846435366,0.3892993296935696,71,3.9708851424202085,5.643522658099608,False
Late,100,BF8,entry,5,4.1657163336388106,8.463073172400696,0.21158269474148897,71,4.3772990283803,5.937572075103594,False
Late,100,BF8,entry,0,3.9295154289136383,7.129588997752931,0.0010924191725634655,72,3.9306078480862015,5.292998202199115,False
Late,100,BF8,entry,1,3.7606857510002114,7.3130927478174605,0.10711339134406352,72,3.8677991423442757,5.244258164169658,False
Late,100,BF8,entry,2,3.8762948140094444,7.255367636496718,0.0566355822502486,72,3.9329303962596915,5.30320129196358,False
Late,100,BF8,entry,3,3.6705985999523763,7.355198124211012,0.15357052232821944,72,3.8241691222805967,5.195958038427686,False
Late,100,BF8,entry,4,3.7375462131924335,7.4024122005503665,0.12928454834829836,72,3.8668307615407302,5.259929437611923,False
Late,100,BF8,entry,5,3.820374860960615,7.263418300028557,0.06027063408074157,72,3.8806454950413563,5.2677301257819185,False
Late,100,BF8,entry,0,4.668624881475338,8.373732224806432,0.0012201986482254122,73,4.6698450801235625,6.252504667374759,False
Late,100,BF8,entry,1,4.138074551768077,8.887830561276248,0.32801928088493193,73,4.466093832653009,6.064528461969968,False
Late,100,BF8,entry,2,4.4468466492816745,8.730895052940664,0.18999167074975537,73,4.63683832003143,6.230967132909557,False
Late,100,BF8,entry,3,3.822128900660939,9.126330731923968,0.4540157473121694,73,4.27614464797311,5.9060995968131715,False
Late,100,BF8,entry,4,4.045915774739877,8.920662433577968,0.3076041445408419,73,4.353519919280719,6.007682486711703,False
Late,100,BF8,entry,5,4.325066852579974,8.560261815413273,0.1571111466900782,73,4.482177999270051,6.0847107266697575,False
Late,100,BF8,entry,0,5.553319807890363,9.466514606264603,0.0013996690329606807,74,5.554719476923323,7.250557431994636,False
Late,100,BF8,entry,1,4.671451135524494,10.560587334023467,0.47090063745134003,74,5.142351772975836,7.023764495861854,False
Late,100,BF8,entry,2,5.370197596417107,9.981865562124778,0.304363039653181,74,5.674560636070288,7.321515584186185,False
Late,100,BF8,entry,3,4.305923299095289,11.007208474744402,0.6485990876059328,74,4.954522386701222,6.884489482118557,False
Late,100,BF8,entry,4,4.711639547350043,10.452259040050473,0.4987680872536871,74,5.21040763460373,7.017640419132973,False
Late,100,BF8,entry,5,5.427103499177241,9.857266387142934,0.2269738900727658,74,5.654077389250004,7.314123659194285,False
Late,100,BF8,entry,0,2.6046722744662705,9.619299704948618,0.0008218701981773987,75,2.605494144664448,5.005509288899707,False
Late,100,BF8,entry,1,2.0076593376595295,10.687900714147272,0.2898015248266367,75,2.2974608624861657,4.632241754133275,False
Late,100,BF8,entry,2,2.5417511519222016,9.969257707354817,0.09824799700186869,75,2.6399991489240704,5.033822827779936,False
Late,100,BF8,entry,3,1.9294770948511273,11.239848632561285,0.4023261982516401,75,2.331803293102767,4.656933592625169,False
Late,100,BF8,entry,4,2.178346839294359,10.661230346481165,0.258843544656148,75,2.4371903839505062,4.819113759629082,False
Late,100,BF8,entry,5,2.5295653506218123,9.770119188340852,0.06458248971421206,75,2.594147840336025,4.971333319168242,False
Late,100,BF8,entry,0,4.851303797351042,8.987233331804688,0.008561597961001765,76,4.859865395312042,6.603014401791347,False
Late,100,BF8,entry,1,2.85305489720386,14.799847054223552,1.909977940834386,76,4.763032838038246,6.498059411541312,False
Late,100,BF8,entry,2,2.7683982903696127,14.073634574656767,1.6239250143073267,76,4.392323304676939,6.241908834304332,False
Late,100,BF8,entry,3,1.471055579304244,19.19448913547334,1.7985243884497266,76,3.2695799677539696,5.313770820672712,False
Late,100,BF8,entry,4,2.455851605886272,16.060164782356523,2.06974581177228,76,4.52559741765855,6.280237373821821,False
Late,100,BF8,entry,5,3.530636727711764,12.386730353059608,1.479079250740051,76,5.0097159784518155,6.613096485064645,False
Late,100,BF8,entry,0,5.545295787688164,9.913817162952427,0.0023370284143553036,77,5.547632816102516,7.414516070090529,False
Late,100,BF8,entry,1,4.58454196234058,11.224587938046787,0.5307056218015305,77,5.115247584142112,7.1735343040901,False
Late,100,BF8,entry,2,4.895927183042177,10.821728079332281,0.4568025308450535,77,5.352729713887232,7.278900512515179,False
Late,100,BF8,entry,3,4.067041807030873,12.008922723322542,0.8344049223181721,77,4.901446729349044,6.988618659875199,False
Late,100,BF8,entry,4,4.166548916705169,11.588570903047065,0.6337422261656067,77,4.800291142870774,6.94869394506995,False
Late,100,BF8,entry,5,4.882308386882528,10.74349482485393,0.4325803275199694,77,5.314888714402498,7.242448128071984,False
Late,100,BF8,entry,0,3.5160871249204417,6.582249132182946,0.0014147658313696904,78,3.517501890751812,4.810796340179785,False
Late,100,BF8,entry,1,3.099933969987008,7.260473019901722,0.24885873125978725,78,3.3487927012467953,4.74415292255293,False
Late,100,BF8,entry,2,3.1314086871375277,7.171857376735027,0.2475580513878192,78,3.378966738525346,4.738988973654552,False
Late,100,BF8,entry,3,2.9426858741702366,7.401240414300075,0.3136230444681866,78,3.256308918638423,4.666853931558036,False
Late,100,BF8,entry,4,2.9906441390974248,7.334668345805969,0.2894632308464813,78,3.2801073699439076,4.683522488534461,False
Late,100,BF8,entry,5,3.149278604941089,7.110862476964303,0.2144002952321974,78,3.3636789001732854,4.732239117096903,False
Late,100,BF8,entry,0,5.059912668604662,9.245874948472984,0.002721588034086235,79,5.0626342566387486,6.839833315521141,False
Late,100,BF8,entry,1,3.1039844338462377,11.60136785711034,0.7706340642624945,79,3.874618498108731,6.000872039945076,False
Late,100,BF8,entry,2,4.418629935035108,10.064354094330023,0.4126677886306448,79,4.831297723665751,6.668632264415229,False
Late,100,BF8,entry,3,3.4624146060565892,11.629938367022127,0.8265208202828787,79,4.2889354263394655,6.345681087914466,False
Late,100,BF8,entry,4,3.5779349150767654,10.830395185933426,0.5121984733868375,79,4.090133388463604,6.224985869849869,False
Late,100,BF8,entry,5,4.032885870556563,10.068460344722347,0.3620534797389876,79,4.394939350295548,6.3722014612290625,False
Late,100,BF8,entry,0,7.959445968774299,14.899100245792939,0.0014491424374339823,80,7.960895111211734,10.8898385382769,False
Late,100,BF8,entry,1,7.2438121461951335,15.616893990659932,0.392645926434786,80,7.636458072629917,10.636063481165586,False
Late,100,BF8,entry,2,7.393067923147564,15.351489249199622,0.17343714775758445,80,7.566505070905144,10.653384567394644,False
Late,100,BF8,entry,3,6.369011663378456,16.590241841966968,0.6777165790403856,80,7.046728242418842,10.279272532127791,False
Late,100,BF8,entry,4,7.514786753358102,15.305430271438611,0.22047617486237384,80,7.7352629282204735,10.724599976607657,False
Late,100,BF8,entry,5,7.843360767292648,15.14427204898228,0.1296263694735111,80,7.972987136766158,10.89871502692837,False
Late,100,BF8,entry,0,5.14007994635627,9.258416661681288,0.002049383487478334,81,5.142129329843748,6.898478224776733,False
Late,100,BF8,entry,1,4.143809759572146,10.498523612171091,0.5557540265665809,81,4.699563786138723,6.595747463723363,False
Late,100,BF8,entry,2,4.614851732521752,10.099250207313217,0.4375789987516519,81,5.052430731273406,6.826898440462555,False
Late,100,BF8,entry,3,4.315462973505311,10.273997453321677,0.5091242356974022,81,4.824587209202712,6.65860763220792,False
Late,100,BF8,entry,4,4.003016602781713,10.461563321681501,0.6235239174098096,81,4.626540520191522,6.471306797528862,False
Late,100,BF8,entry,5,4.768048489010745,9.915347331619966,0.33909388454280887,81,5.107142373553552,6.875816814208134,False
Late,100,BF8,entry,0,3.8832675868425532,7.208895316323261,0.0017807565138423555,82,3.8850483433563943,5.290942214655081,False
Late,100,BF8,entry,1,3.269387599745787,7.911162787397463,0.37089895041036286,82,3.6402865501561483,5.085730775089021,False
Late,100,BF8,entry,2,3.7902501460481384,7.453382054560933,0.12932773052300003,82,3.9195778765711378,5.315090067049866,False
Late,100,BF8,entry,3,3.1563605826971832,8.311799722829555,0.4592043136685712,82,3.6155648963657545,5.122014937152427,False
Late,100,BF8,entry,4,3.342777409010604,7.968882157333393,0.33675657152936067,82,3.679533980539963,5.161220713222963,False
Late,100,BF8,entry,5,3.6909469576873404,7.524644743218651,0.19732628249852407,82,3.8882732401858653,5.2700156188251395,False
Late,100,BF8,entry,0,3.9027499386781086,7.285277474353922,0.0014679281462163718,83,3.9042178668243253,5.33222432163987,False
Late,100,BF8,entry,1,3.647364554343551,7.747390302586886,0.2086434125787959,83,3.856007966922347,5.315783740740434,False
Late,100,BF8,entry,2,3.7169442980932583,7.653818749006515,0.20081808516232919,83,3.9177623832555857,5.3337433344471155,False
Late,100,BF8,entry,3,3.461119990231165,7.932811928503586,0.27462094141685867,83,3.7357409316480226,5.239886825541941,False
Late,100,BF8,entry,4,3.633625411557138,7.830824572862161,0.22602956318796238,83,3.8596549747451006,5.334255633300491,False
Late,100,BF8,entry,5,3.7239324310845383,7.52894451175249,0.10387606795525144,83,3.827808499039789,5.295024139619294,False
Late,100,BF8,entry,0,3.32537077029231,6.394548325007111,0.0022911893064922156,84,3.3276619595988013,4.611316958223572,False
Late,100,BF8,entry,1,2.6574965911805366,7.208190402197383,0.3706244321801589,84,3.0281210233606943,4.376727250174473,False
Late,100,BF8,entry,2,2.80768813944153,7.302072335321467,0.3619440628535369,84,3.169632202295065,4.527907009781251,False
Late,100,BF8,entry,3,2.5561182601336934,7.510008856965211,0.4594973692608007,84,3.0156156293944933,4.381377725448302,False
Late,100,BF8,entry,4,2.405803319823164,7.461837177151336,0.4643837835562383,84,2.8701871033794015,4.23694614702271,False
Late,100,BF8,entry,5,2.873786130230621,7.149345949204111,0.3625926815902991,84,3.23637881182092,4.53273551280496,False
Late,100,BF8,entry,0,3.1623131680075085,5.9584641740449555,0.0019467097169263248,85,3.164259877724433,4.340798281270779,False
Late,100,BF8,entry,1,2.761197941538474,6.804164814942439,0.319398139055675,85,3.0805960805941486,4.334471811063901,False
Late,100,BF8,entry,2,2.7485024515781875,6.830270298241038,0.3681037350008258,85,3.1166061865790127,4.332783707924637,False
Late,100,BF8,entry,3,2.83407074571624,6.633888339539238,0.26507837580384463,85,3.0991491215200844,4.336001484482707,False
Late,100,BF8,entry,4,2.672598865445342,6.916740824088408,0.37686424934672336,85,3.049463114792065,4.299496909992861,False
Late,100,BF8,entry,5,2.8862772337038423,6.601433183884467,0.2555585165788847,85,3.141835750282725,4.365039095868765,False
Late,100,BF8,entry,0,4.490305140492115,8.357857655783153,0.0017532316802360685,86,4.492058372172352,6.126118770907439,False
Late,100,BF8,entry,1,3.496463003074811,9.70852439649148,0.4983051420184903,86,3.9947681450932992,5.82627637233093,False
Late,100,BF8,entry,2,3.709636625048022,9.271519640038822,0.38664188211077,86,4.096278507158792,5.864637143638135,False
Late,100,BF8,entry,3,3.343308639583422,9.711909466494959,0.588867660093509,86,3.9321762996769305,5.698237519284767,False
Late,100,BF8,entry,4,3.555330652008233,9.701471927806336,0.48607109105445806,86,4.041401743062691,5.872983953198515,False
Late,100,BF8,entry,5,3.8074715333428397,9.150452030681107,0.3403707379380288,86,4.147842271280868,5.902549078494603,False
Late,100,BF8,entry,0,3.890111410453425,7.130019029982908,0.0021166695239979204,87,3.8922280799774223,5.266551849672285,False
Late,100,BF8,entry,1,3.378286517632688,8.186414970604865,0.44497543504934295,87,3.8232619526820324,5.2589024827373265,False
Late,100,BF8,entry,2,3.2704132839981144,8.059403265203393,0.4668279384790005,87,3.737241222477114,5.133963332516015,False
Late,100,BF8,entry,3,3.1613591992924244,8.213373827491075,0.5354398792503536,87,3.6967990785427753,5.095628018877215,False
Late,100,BF8,entry,4,3.067178258816794,8.370877788260142,0.5279402977650236,87,3.5951185565818164,5.067047893928368,False
Late,100,BF8,entry,5,3.54040569587971,7.842036057112369,0.3509555551881465,87,3.891361251067856,5.26915449800959,False
Late,100,BF8,entry,0,6.842892067547574,12.244681900502265,0.0023815470187365326,88,6.8452736145663104,9.15363516022953,False
Late,100,BF8,entry,1,5.619621507545951,14.36309213673432,0.8273221103844381,88,6.446943617930387,8.984160588861727,False
Late,100,BF8,entry,2,5.026056467595696,13.40597671090807,0.6888253739574608,88,5.714881841553155,8.208483170007524,False
Late,100,BF8,entry,3,4.171411521230681,15.818283790114517,1.3070165998749956,88,5.478428121105676,8.123088775101513,False
Late,100,BF8,entry,4,5.4243515562199605,13.482846397986028,0.5657346861472883,88,5.990086242367246,8.55194123232791,False
Late,100,BF8,entry,5,5.734594958240218,12.92519285365372,0.40952212983788877,88,6.144117088078108,8.609340611965886,False
Late,100,BF8,entry,0,4.2832794405305865,7.514103331281763,0.0029711386064721753,89,4.286250579137059,5.673182908465192,False
Late,100,BF8,entry,1,2.0500033551502046,11.479710129302077,1.0887453551576818,89,3.1387487103078855,4.851128145207158,False
Late,100,BF8,entry,2,3.0879169982722514,8.741601491199514,0.5479001465886729,89,3.6358171448609244,5.195511508677181,False
Late,100,BF8,entry,3,2.6020629225811502,9.965036798272129,0.8998731771121052,89,3.501936099693255,5.092116728330241,False
Late,100,BF8,entry,4,2.509611646749571,9.803596971028899,0.8072394198459394,89,3.3168510665955084,4.960163418530979,False
Late,100,BF8,entry,5,3.3170551374841164,8.483456065409655,0.47926434083969816,89,3.796319478323815,5.304723510739074,False
Late,100,BF8,entry,0,4.102114119113583,7.572392017270145,0.0013261273471340987,90,4.103440246460716,5.573402570199541,False
Late,100,BF8,entry,1,3.6751164220858055,8.15005686881414,0.29204549395423607,90,3.967161916040043,5.472879300652634,False
Late,100,BF8,entry,2,3.4866156472840864,8.271562566945747,0.34084762588955664,90,3.8274632731736418,5.370266238595844,False
Late,100,BF8,entry,3,3.4188295420657138,8.413390012389263,0.40731391170056275,90,3.8261434537662757,5.3632029910564665,False
Late,100,BF8,entry,4,3.5138482281328245,8.35147183468262,0.3360227557170016,90,3.8498709838498235,5.417176802412923,False
Late,100,BF8,entry,5,3.8860539675256778,7.804947754679317,0.12992750285292484,90,4.015981470378602,5.507308615685359,False
Late,100,BF8,entry,0,5.244010485048105,9.32856930805691,0.0012042947323437827,91,5.245214779780445,6.994220132505722,False
Late,100,BF8,entry,1,4.5308417644235846,9.907838338544366,0.27247508787286656,91,4.803316852296451,6.700063263838185,False
Late,100,BF8,entry,2,4.787605989972896,9.73474715785999,0.20530809352737167,91,4.992914083500266,6.826868521060158,False
Late,100,BF8,entry,3,4.315086742354563,10.241590784286744,0.4232695934202013,91,4.738356335774763,6.647808105977218,False
Late,100,BF8,entry,4,4.8012711594221145,9.814507879272636,0.21395648190344088,91,5.015227641325556,6.864554874474587,False
Late,100,BF8,entry,5,4.951872869944516,9.532755664792194,0.09458428528371692,91,5.046457155228233,6.870589068798568,False
Late,100,BF8,entry,0,3.838337549897803,7.232567458522272,0.0015103860175395003,92,3.8398479359153415,5.268874192672943,False
Late,100,BF8,entry,1,3.3557785513246143,7.968156674967398,0.31255105003166833,92,3.668329601356282,5.171012402175192,False
Late,100,BF8,entry,2,3.366307369852544,7.9989639631565606,0.31837929805868287,92,3.6846866679112242,5.189120478497183,False
Late,100,BF8,entry,3,3.227948957218445,8.191449447259133,0.37782465801831655,92,3.605773615236761,5.142137755971511,False
Late,100,BF8,entry,4,3.3160931901197745,8.019012233293989,0.31559278101594546,92,3.6316859711357203,5.156722976689107,False
Late,100,BF8,entry,5,3.6170348991461445,7.687981241509831,0.19091131325835708,92,3.8079462124045005,5.2733003379782915,False
Late,100,BF8,entry,0,4.299423580515677,7.808312523486247,0.001069065627901476,93,4.300492646143578,5.794069639511821,False
Late,100,BF8,entry,1,3.8296772716323897,8.42336225571432,0.23085203557406309,93,4.060529307206453,5.679679478758926,False
Late,100,BF8,entry,2,4.041045576360419,8.517774382288298,0.2949932502082355,93,4.336038826568654,5.866916949129434,False
Late,100,BF8,entry,3,3.7034205880354985,8.603967352382973,0.27070480250615897,93,3.9741253905416554,5.644830363403348,False
Late,100,BF8,entry,4,3.6964577454465495,8.65428671505914,0.319029904946088,93,4.015487650392638,5.6559884334389805,False
Late,100,BF8,entry,5,4.163834155125379,8.06303856588486,0.09937883867194663,93,4.2632129937973255,5.794234666867103,False
Late,100,BF8,entry,0,4.518877724367888,8.353642534199286,0.0013386844981598056,94,4.520216408866048,6.144028740584249,False
Late,100,BF8,entry,1,4.151023047499577,8.923060173917511,0.2904313512699773,94,4.441454398769555,6.086035527020622,False
Late,100,BF8,entry,2,3.6503115442223253,9.517757492833624,0.5345276940156285,94,4.184839238237953,5.894300641399208,False
Late,100,BF8,entry,3,3.9937509695746876,9.12885851358324,0.40444726074791076,94,4.398198230322599,6.038078132960289,False
Late,100,BF8,entry,4,3.3951824264059063,9.900006166295398,0.681542025098911,94,4.076724451504818,5.797613902039032,False
Late,100,BF8,entry,5,4.330036426586846,8.658079798654708,0.1613544462023272,94,4.491390872789173,6.122891548318538,False
