arm,batch,cohort,metric,numerator,denominator,rate
BASE_MEMIT,71,11,RS,55,100,0.55
BASE_MEMIT,71,12,RS,44,100,0.44
BASE_MEMIT,71,13,RS,54,100,0.54
BASE_MEMIT,71,14,RS,53,100,0.53
BASE_MEMIT,71,15,RS,55,100,0.55
BASE_MEMIT,71,16,RS,58,100,0.58
BASE_MEMIT,71,17,RS,57,100,0.57
BASE_MEMIT,71,18,RS,63,100,0.63
BASE_MEMIT,71,19,RS,58,100,0.58
BASE_MEMIT,71,20,RS,65,100,0.65
BASE_MEMIT,71,21,RS,49,100,0.49
BASE_MEMIT,71,22,RS,59,100,0.59
BASE_MEMIT,71,23,RS,62,100,0.62
BASE_MEMIT,71,24,RS,58,100,0.58
BASE_MEMIT,71,25,RS,59,100,0.59
BASE_MEMIT,71,26,RS,52,100,0.52
BASE_MEMIT,71,27,RS,57,100,0.57
BASE_MEMIT,71,28,RS,47,100,0.47
BASE_MEMIT,71,29,RS,62,100,0.62
BASE_MEMIT,71,30,RS,60,100,0.6
BASE_MEMIT,71,31,RS,54,100,0.54
BASE_MEMIT,71,32,RS,58,100,0.58
BASE_MEMIT,71,33,RS,56,100,0.56
BASE_MEMIT,71,34,RS,59,100,0.59
BASE_MEMIT,71,35,RS,50,100,0.5
BASE_MEMIT,71,36,RS,48,100,0.48
BASE_MEMIT,71,37,RS,50,100,0.5
BASE_MEMIT,71,38,RS,58,100,0.58
BASE_MEMIT,71,39,RS,53,100,0.53
BASE_MEMIT,71,40,RS,68,100,0.68
BASE_MEMIT,71,41,RS,65,100,0.65
BASE_MEMIT,71,42,RS,59,100,0.59
BASE_MEMIT,71,43,RS,64,100,0.64
BASE_MEMIT,71,44,RS,60,100,0.6
BASE_MEMIT,71,45,RS,61,100,0.61
BASE_MEMIT,71,46,RS,61,100,0.61
BASE_MEMIT,71,47,RS,66,100,0.66
BASE_MEMIT,71,48,RS,61,100,0.61
BASE_MEMIT,71,49,RS,66,100,0.66
BASE_MEMIT,71,50,RS,59,100,0.59
BASE_MEMIT,71,51,RS,66,100,0.66
BASE_MEMIT,71,52,RS,73,100,0.73
BASE_MEMIT,71,53,RS,69,100,0.69
BASE_MEMIT,71,54,RS,75,100,0.75
BASE_MEMIT,71,55,RS,66,100,0.66
BASE_MEMIT,71,56,RS,75,100,0.75
BASE_MEMIT,71,57,RS,74,100,0.74
BASE_MEMIT,71,58,RS,74,100,0.74
BASE_MEMIT,71,59,RS,71,100,0.71
BASE_MEMIT,71,60,RS,75,100,0.75
BASE_MEMIT,71,61,RS,75,100,0.75
BASE_MEMIT,71,62,RS,81,100,0.81
BASE_MEMIT,71,63,RS,84,100,0.84
BASE_MEMIT,71,64,RS,80,100,0.8
BASE_MEMIT,71,65,RS,83,100,0.83
BASE_MEMIT,71,66,RS,86,100,0.86
BASE_MEMIT,71,67,RS,90,100,0.9
BASE_MEMIT,71,68,RS,90,100,0.9
BASE_MEMIT,71,69,RS,88,100,0.88
BASE_MEMIT,71,70,RS,94,100,0.94
BASE_MEMIT,71,71,RS,90,100,0.9
BASE_MEMIT,72,1,RS,52,100,0.52
BASE_MEMIT,72,2,RS,58,100,0.58
BASE_MEMIT,72,3,RS,56,100,0.56
BASE_MEMIT,72,4,RS,51,100,0.51
BASE_MEMIT,72,5,RS,54,100,0.54
BASE_MEMIT,72,6,RS,53,100,0.53
BASE_MEMIT,72,7,RS,53,100,0.53
BASE_MEMIT,72,8,RS,41,100,0.41
BASE_MEMIT,72,9,RS,58,100,0.58
BASE_MEMIT,72,10,RS,52,100,0.52
BASE_MEMIT,72,11,RS,55,100,0.55
BASE_MEMIT,72,12,RS,47,100,0.47
BASE_MEMIT,72,13,RS,58,100,0.58
BASE_MEMIT,72,14,RS,50,100,0.5
BASE_MEMIT,72,15,RS,57,100,0.57
BASE_MEMIT,72,16,RS,59,100,0.59
BASE_MEMIT,72,17,RS,58,100,0.58
BASE_MEMIT,72,18,RS,61,100,0.61
BASE_MEMIT,72,19,RS,57,100,0.57
BASE_MEMIT,72,20,RS,66,100,0.66
BASE_MEMIT,72,21,RS,54,100,0.54
BASE_MEMIT,72,22,RS,58,100,0.58
BASE_MEMIT,72,23,RS,61,100,0.61
BASE_MEMIT,72,24,RS,58,100,0.58
BASE_MEMIT,72,25,RS,57,100,0.57
BASE_MEMIT,72,26,RS,54,100,0.54
BASE_MEMIT,72,27,RS,51,100,0.51
BASE_MEMIT,72,28,RS,49,100,0.49
BASE_MEMIT,72,29,RS,64,100,0.64
BASE_MEMIT,72,30,RS,62,100,0.62
BASE_MEMIT,72,31,RS,55,100,0.55
BASE_MEMIT,72,32,RS,57,100,0.57
BASE_MEMIT,72,33,RS,57,100,0.57
BASE_MEMIT,72,34,RS,60,100,0.6
BASE_MEMIT,72,35,RS,51,100,0.51
BASE_MEMIT,72,36,RS,49,100,0.49
BASE_MEMIT,72,37,RS,51,100,0.51
BASE_MEMIT,72,38,RS,59,100,0.59
BASE_MEMIT,72,39,RS,52,100,0.52
BASE_MEMIT,72,40,RS,68,100,0.68
BASE_MEMIT,72,41,RS,61,100,0.61
BASE_MEMIT,72,42,RS,61,100,0.61
BASE_MEMIT,72,43,RS,66,100,0.66
BASE_MEMIT,72,44,RS,64,100,0.64
BASE_MEMIT,72,45,RS,65,100,0.65
BASE_MEMIT,72,46,RS,67,100,0.67
BASE_MEMIT,72,47,RS,65,100,0.65
BASE_MEMIT,72,48,RS,61,100,0.61
BASE_MEMIT,72,49,RS,69,100,0.69
BASE_MEMIT,72,50,RS,58,100,0.58
BASE_MEMIT,72,51,RS,65,100,0.65
BASE_MEMIT,72,52,RS,77,100,0.77
BASE_MEMIT,72,53,RS,69,100,0.69
BASE_MEMIT,72,54,RS,76,100,0.76
BASE_MEMIT,72,55,RS,64,100,0.64
BASE_MEMIT,72,56,RS,72,100,0.72
BASE_MEMIT,72,57,RS,73,100,0.73
BASE_MEMIT,72,58,RS,76,100,0.76
BASE_MEMIT,72,59,RS,69,100,0.69
BASE_MEMIT,72,60,RS,71,100,0.71
BASE_MEMIT,72,61,RS,76,100,0.76
BASE_MEMIT,72,62,RS,82,100,0.82
BASE_MEMIT,72,63,RS,82,100,0.82
BASE_MEMIT,72,64,RS,77,100,0.77
BASE_MEMIT,72,65,RS,81,100,0.81
BASE_MEMIT,72,66,RS,83,100,0.83
BASE_MEMIT,72,67,RS,90,100,0.9
BASE_MEMIT,72,68,RS,89,100,0.89
BASE_MEMIT,72,69,RS,89,100,0.89
BASE_MEMIT,72,70,RS,95,100,0.95
BASE_MEMIT,72,71,RS,89,100,0.89
BASE_MEMIT,72,72,RS,95,100,0.95
BASE_MEMIT,73,1,RS,49,100,0.49
BASE_MEMIT,73,2,RS,55,100,0.55
BASE_MEMIT,73,3,RS,52,100,0.52
BASE_MEMIT,73,4,RS,49,100,0.49
BASE_MEMIT,73,5,RS,55,100,0.55
BASE_MEMIT,73,6,RS,58,100,0.58
BASE_MEMIT,73,7,RS,53,100,0.53
BASE_MEMIT,73,8,RS,42,100,0.42
BASE_MEMIT,73,9,RS,59,100,0.59
BASE_MEMIT,73,10,RS,55,100,0.55
BASE_MEMIT,73,11,RS,54,100,0.54
BASE_MEMIT,73,12,RS,46,100,0.46
BASE_MEMIT,73,13,RS,61,100,0.61
BASE_MEMIT,73,14,RS,54,100,0.54
BASE_MEMIT,73,15,RS,56,100,0.56
BASE_MEMIT,73,16,RS,60,100,0.6
BASE_MEMIT,73,17,RS,60,100,0.6
BASE_MEMIT,73,18,RS,62,100,0.62
BASE_MEMIT,73,19,RS,58,100,0.58
BASE_MEMIT,73,20,RS,67,100,0.67
BASE_MEMIT,73,21,RS,55,100,0.55
BASE_MEMIT,73,22,RS,56,100,0.56
BASE_MEMIT,73,23,RS,59,100,0.59
BASE_MEMIT,73,24,RS,56,100,0.56
BASE_MEMIT,73,25,RS,58,100,0.58
BASE_MEMIT,73,26,RS,54,100,0.54
BASE_MEMIT,73,27,RS,54,100,0.54
BASE_MEMIT,73,28,RS,52,100,0.52
BASE_MEMIT,73,29,RS,66,100,0.66
BASE_MEMIT,73,30,RS,59,100,0.59
BASE_MEMIT,73,31,RS,54,100,0.54
BASE_MEMIT,73,32,RS,58,100,0.58
BASE_MEMIT,73,33,RS,56,100,0.56
BASE_MEMIT,73,34,RS,58,100,0.58
BASE_MEMIT,73,35,RS,55,100,0.55
BASE_MEMIT,73,36,RS,48,100,0.48
BASE_MEMIT,73,37,RS,55,100,0.55
BASE_MEMIT,73,38,RS,60,100,0.6
BASE_MEMIT,73,39,RS,52,100,0.52
BASE_MEMIT,73,40,RS,67,100,0.67
BASE_MEMIT,73,41,RS,65,100,0.65
BASE_MEMIT,73,42,RS,63,100,0.63
BASE_MEMIT,73,43,RS,66,100,0.66
BASE_MEMIT,73,44,RS,66,100,0.66
BASE_MEMIT,73,45,RS,65,100,0.65
BASE_MEMIT,73,46,RS,64,100,0.64
BASE_MEMIT,73,47,RS,64,100,0.64
BASE_MEMIT,73,48,RS,60,100,0.6
BASE_MEMIT,73,49,RS,70,100,0.7
BASE_MEMIT,73,50,RS,61,100,0.61
BASE_MEMIT,73,51,RS,67,100,0.67
BASE_MEMIT,73,52,RS,73,100,0.73
BASE_MEMIT,73,53,RS,67,100,0.67
BASE_MEMIT,73,54,RS,79,100,0.79
BASE_MEMIT,73,55,RS,68,100,0.68
BASE_MEMIT,73,56,RS,71,100,0.71
BASE_MEMIT,73,57,RS,66,100,0.66
BASE_MEMIT,73,58,RS,73,100,0.73
BASE_MEMIT,73,59,RS,68,100,0.68
BASE_MEMIT,73,60,RS,70,100,0.7
BASE_MEMIT,73,61,RS,74,100,0.74
BASE_MEMIT,73,62,RS,80,100,0.8
BASE_MEMIT,73,63,RS,80,100,0.8
BASE_MEMIT,73,64,RS,79,100,0.79
BASE_MEMIT,73,65,RS,83,100,0.83
BASE_MEMIT,73,66,RS,87,100,0.87
BASE_MEMIT,73,67,RS,88,100,0.88
BASE_MEMIT,73,68,RS,86,100,0.86
BASE_MEMIT,73,69,RS,90,100,0.9
BASE_MEMIT,73,70,RS,94,100,0.94
BASE_MEMIT,73,71,RS,90,100,0.9
BASE_MEMIT,73,72,RS,95,100,0.95
BASE_MEMIT,73,73,RS,94,100,0.94
BASE_MEMIT,74,1,RS,57,100,0.57
BASE_MEMIT,74,2,RS,58,100,0.58
BASE_MEMIT,74,3,RS,55,100,0.55
BASE_MEMIT,74,4,RS,48,100,0.48
BASE_MEMIT,74,5,RS,55,100,0.55
BASE_MEMIT,74,6,RS,58,100,0.58
BASE_MEMIT,74,7,RS,52,100,0.52
BASE_MEMIT,74,8,RS,42,100,0.42
BASE_MEMIT,74,9,RS,54,100,0.54
BASE_MEMIT,74,10,RS,50,100,0.5
BASE_MEMIT,74,11,RS,55,100,0.55
BASE_MEMIT,74,12,RS,44,100,0.44
BASE_MEMIT,74,13,RS,63,100,0.63
BASE_MEMIT,74,14,RS,51,100,0.51
BASE_MEMIT,74,15,RS,56,100,0.56
BASE_MEMIT,74,16,RS,56,100,0.56
BASE_MEMIT,74,17,RS,58,100,0.58
BASE_MEMIT,74,18,RS,64,100,0.64
BASE_MEMIT,74,19,RS,60,100,0.6
BASE_MEMIT,74,20,RS,69,100,0.69
BASE_MEMIT,74,21,RS,54,100,0.54
BASE_MEMIT,74,22,RS,57,100,0.57
BASE_MEMIT,74,23,RS,59,100,0.59
BASE_MEMIT,74,24,RS,58,100,0.58
BASE_MEMIT,74,25,RS,61,100,0.61
BASE_MEMIT,74,26,RS,55,100,0.55
BASE_MEMIT,74,27,RS,55,100,0.55
BASE_MEMIT,74,28,RS,49,100,0.49
BASE_MEMIT,74,29,RS,56,100,0.56
BASE_MEMIT,74,30,RS,63,100,0.63
BASE_MEMIT,74,31,RS,55,100,0.55
BASE_MEMIT,74,32,RS,62,100,0.62
BASE_MEMIT,74,33,RS,56,100,0.56
BASE_MEMIT,74,34,RS,59,100,0.59
BASE_MEMIT,74,35,RS,54,100,0.54
BASE_MEMIT,74,36,RS,50,100,0.5
BASE_MEMIT,74,37,RS,55,100,0.55
BASE_MEMIT,74,38,RS,62,100,0.62
BASE_MEMIT,74,39,RS,54,100,0.54
BASE_MEMIT,74,40,RS,66,100,0.66
BASE_MEMIT,74,41,RS,65,100,0.65
BASE_MEMIT,74,42,RS,63,100,0.63
BASE_MEMIT,74,43,RS,64,100,0.64
BASE_MEMIT,74,44,RS,60,100,0.6
BASE_MEMIT,74,45,RS,63,100,0.63
BASE_MEMIT,74,46,RS,70,100,0.7
BASE_MEMIT,74,47,RS,64,100,0.64
BASE_MEMIT,74,48,RS,56,100,0.56
BASE_MEMIT,74,49,RS,69,100,0.69
BASE_MEMIT,74,50,RS,61,100,0.61
BASE_MEMIT,74,51,RS,65,100,0.65
BASE_MEMIT,74,52,RS,71,100,0.71
BASE_MEMIT,74,53,RS,68,100,0.68
BASE_MEMIT,74,54,RS,76,100,0.76
BASE_MEMIT,74,55,RS,65,100,0.65
BASE_MEMIT,74,56,RS,67,100,0.67
BASE_MEMIT,74,57,RS,67,100,0.67
BASE_MEMIT,74,58,RS,74,100,0.74
BASE_MEMIT,74,59,RS,71,100,0.71
BASE_MEMIT,74,60,RS,71,100,0.71
BASE_MEMIT,74,61,RS,73,100,0.73
BASE_MEMIT,74,62,RS,78,100,0.78
BASE_MEMIT,74,63,RS,80,100,0.8
BASE_MEMIT,74,64,RS,82,100,0.82
BASE_MEMIT,74,65,RS,83,100,0.83
BASE_MEMIT,74,66,RS,84,100,0.84
BASE_MEMIT,74,67,RS,87,100,0.87
BASE_MEMIT,74,68,RS,85,100,0.85
BASE_MEMIT,74,69,RS,87,100,0.87
BASE_MEMIT,74,70,RS,94,100,0.94
BASE_MEMIT,74,71,RS,88,100,0.88
BASE_MEMIT,74,72,RS,92,100,0.92
BASE_MEMIT,74,73,RS,94,100,0.94
BASE_MEMIT,74,74,RS,94,100,0.94
BASE_MEMIT,75,1,RS,54,100,0.54
BASE_MEMIT,75,2,RS,54,100,0.54
BASE_MEMIT,75,3,RS,56,100,0.56
BASE_MEMIT,75,4,RS,46,100,0.46
BASE_MEMIT,75,5,RS,53,100,0.53
BASE_MEMIT,75,6,RS,61,100,0.61
BASE_MEMIT,75,7,RS,53,100,0.53
BASE_MEMIT,75,8,RS,41,100,0.41
BASE_MEMIT,75,9,RS,63,100,0.63
BASE_MEMIT,75,10,RS,48,100,0.48
BASE_MEMIT,75,11,RS,58,100,0.58
BASE_MEMIT,75,12,RS,44,100,0.44
BASE_MEMIT,75,13,RS,64,100,0.64
BASE_MEMIT,75,14,RS,55,100,0.55
BASE_MEMIT,75,15,RS,54,100,0.54
BASE_MEMIT,75,16,RS,56,100,0.56
BASE_MEMIT,75,17,RS,57,100,0.57
BASE_MEMIT,75,18,RS,61,100,0.61
BASE_MEMIT,75,19,RS,60,100,0.6
BASE_MEMIT,75,20,RS,67,100,0.67
BASE_MEMIT,75,21,RS,58,100,0.58
BASE_MEMIT,75,22,RS,61,100,0.61
BASE_MEMIT,75,23,RS,59,100,0.59
BASE_MEMIT,75,24,RS,61,100,0.61
BASE_MEMIT,75,25,RS,63,100,0.63
BASE_MEMIT,75,26,RS,56,100,0.56
BASE_MEMIT,75,27,RS,58,100,0.58
BASE_MEMIT,75,28,RS,47,100,0.47
BASE_MEMIT,75,29,RS,58,100,0.58
BASE_MEMIT,75,30,RS,59,100,0.59
BASE_MEMIT,75,31,RS,56,100,0.56
BASE_MEMIT,75,32,RS,59,100,0.59
BASE_MEMIT,75,33,RS,57,100,0.57
BASE_MEMIT,75,34,RS,63,100,0.63
BASE_MEMIT,75,35,RS,55,100,0.55
BASE_MEMIT,75,36,RS,46,100,0.46
BASE_MEMIT,75,37,RS,56,100,0.56
BASE_MEMIT,75,38,RS,58,100,0.58
BASE_MEMIT,75,39,RS,56,100,0.56
BASE_MEMIT,75,40,RS,66,100,0.66
BASE_MEMIT,75,41,RS,64,100,0.64
BASE_MEMIT,75,42,RS,64,100,0.64
BASE_MEMIT,75,43,RS,67,100,0.67
BASE_MEMIT,75,44,RS,64,100,0.64
BASE_MEMIT,75,45,RS,64,100,0.64
BASE_MEMIT,75,46,RS,67,100,0.67
BASE_MEMIT,75,47,RS,64,100,0.64
BASE_MEMIT,75,48,RS,59,100,0.59
BASE_MEMIT,75,49,RS,69,100,0.69
BASE_MEMIT,75,50,RS,61,100,0.61
BASE_MEMIT,75,51,RS,66,100,0.66
BASE_MEMIT,75,52,RS,69,100,0.69
BASE_MEMIT,75,53,RS,67,100,0.67
BASE_MEMIT,75,54,RS,76,100,0.76
BASE_MEMIT,75,55,RS,63,100,0.63
BASE_MEMIT,75,56,RS,68,100,0.68
BASE_MEMIT,75,57,RS,68,100,0.68
BASE_MEMIT,75,58,RS,69,100,0.69
BASE_MEMIT,75,59,RS,67,100,0.67
BASE_MEMIT,75,60,RS,66,100,0.66
BASE_MEMIT,75,61,RS,73,100,0.73
BASE_MEMIT,75,62,RS,76,100,0.76
BASE_MEMIT,75,63,RS,79,100,0.79
BASE_MEMIT,75,64,RS,81,100,0.81
BASE_MEMIT,75,65,RS,81,100,0.81
BASE_MEMIT,75,66,RS,83,100,0.83
BASE_MEMIT,75,67,RS,87,100,0.87
BASE_MEMIT,75,68,RS,83,100,0.83
BASE_MEMIT,75,69,RS,88,100,0.88
BASE_MEMIT,75,70,RS,89,100,0.89
BASE_MEMIT,75,71,RS,88,100,0.88
BASE_MEMIT,75,72,RS,94,100,0.94
BASE_MEMIT,75,73,RS,91,100,0.91
BASE_MEMIT,75,74,RS,92,100,0.92
BASE_MEMIT,75,75,RS,94,100,0.94
BASE_MEMIT,76,1,RS,56,100,0.56
BASE_MEMIT,76,2,RS,50,100,0.5
BASE_MEMIT,76,3,RS,50,100,0.5
BASE_MEMIT,76,4,RS,48,100,0.48
BASE_MEMIT,76,5,RS,55,100,0.55
BASE_MEMIT,76,6,RS,58,100,0.58
BASE_MEMIT,76,7,RS,55,100,0.55
BASE_MEMIT,76,8,RS,46,100,0.46
BASE_MEMIT,76,9,RS,60,100,0.6
BASE_MEMIT,76,10,RS,51,100,0.51
BASE_MEMIT,76,11,RS,62,100,0.62
BASE_MEMIT,76,12,RS,47,100,0.47
BASE_MEMIT,76,13,RS,63,100,0.63
BASE_MEMIT,76,14,RS,47,100,0.47
BASE_MEMIT,76,15,RS,52,100,0.52
BASE_MEMIT,76,16,RS,56,100,0.56
BASE_MEMIT,76,17,RS,61,100,0.61
BASE_MEMIT,76,18,RS,64,100,0.64
BASE_MEMIT,76,19,RS,60,100,0.6
BASE_MEMIT,76,20,RS,70,100,0.7
BASE_MEMIT,76,21,RS,57,100,0.57
BASE_MEMIT,76,22,RS,61,100,0.61
BASE_MEMIT,76,23,RS,60,100,0.6
BASE_MEMIT,76,24,RS,64,100,0.64
BASE_MEMIT,76,25,RS,63,100,0.63
BASE_MEMIT,76,26,RS,57,100,0.57
BASE_MEMIT,76,27,RS,56,100,0.56
BASE_MEMIT,76,28,RS,45,100,0.45
BASE_MEMIT,76,29,RS,61,100,0.61
BASE_MEMIT,76,30,RS,60,100,0.6
BASE_MEMIT,76,31,RS,57,100,0.57
BASE_MEMIT,76,32,RS,60,100,0.6
BASE_MEMIT,76,33,RS,59,100,0.59
BASE_MEMIT,76,34,RS,60,100,0.6
BASE_MEMIT,76,35,RS,55,100,0.55
BASE_MEMIT,76,36,RS,48,100,0.48
BASE_MEMIT,76,37,RS,57,100,0.57
BASE_MEMIT,76,38,RS,62,100,0.62
BASE_MEMIT,76,39,RS,50,100,0.5
BASE_MEMIT,76,40,RS,65,100,0.65
BASE_MEMIT,76,41,RS,63,100,0.63
BASE_MEMIT,76,42,RS,62,100,0.62
BASE_MEMIT,76,43,RS,61,100,0.61
BASE_MEMIT,76,44,RS,63,100,0.63
BASE_MEMIT,76,45,RS,64,100,0.64
BASE_MEMIT,76,46,RS,67,100,0.67
BASE_MEMIT,76,47,RS,64,100,0.64
BASE_MEMIT,76,48,RS,53,100,0.53
BASE_MEMIT,76,49,RS,69,100,0.69
BASE_MEMIT,76,50,RS,59,100,0.59
BASE_MEMIT,76,51,RS,63,100,0.63
BASE_MEMIT,76,52,RS,67,100,0.67
BASE_MEMIT,76,53,RS,66,100,0.66
BASE_MEMIT,76,54,RS,75,100,0.75
BASE_MEMIT,76,55,RS,65,100,0.65
BASE_MEMIT,76,56,RS,68,100,0.68
BASE_MEMIT,76,57,RS,71,100,0.71
BASE_MEMIT,76,58,RS,71,100,0.71
BASE_MEMIT,76,59,RS,69,100,0.69
BASE_MEMIT,76,60,RS,70,100,0.7
BASE_MEMIT,76,61,RS,73,100,0.73
BASE_MEMIT,76,62,RS,75,100,0.75
BASE_MEMIT,76,63,RS,77,100,0.77
BASE_MEMIT,76,64,RS,78,100,0.78
BASE_MEMIT,76,65,RS,79,100,0.79
BASE_MEMIT,76,66,RS,80,100,0.8
BASE_MEMIT,76,67,RS,86,100,0.86
BASE_MEMIT,76,68,RS,83,100,0.83
BASE_MEMIT,76,69,RS,85,100,0.85
BASE_MEMIT,76,70,RS,90,100,0.9
BASE_MEMIT,76,71,RS,87,100,0.87
BASE_MEMIT,76,72,RS,92,100,0.92
BASE_MEMIT,76,73,RS,93,100,0.93
BASE_MEMIT,76,74,RS,94,100,0.94
BASE_MEMIT,76,75,RS,93,100,0.93
BASE_MEMIT,76,76,RS,90,100,0.9
BASE_MEMIT,77,1,RS,53,100,0.53
BASE_MEMIT,77,2,RS,49,100,0.49
BASE_MEMIT,77,3,RS,54,100,0.54
BASE_MEMIT,77,4,RS,47,100,0.47
BASE_MEMIT,77,5,RS,53,100,0.53
BASE_MEMIT,77,6,RS,60,100,0.6
BASE_MEMIT,77,7,RS,56,100,0.56
BASE_MEMIT,77,8,RS,45,100,0.45
BASE_MEMIT,77,9,RS,61,100,0.61
BASE_MEMIT,77,10,RS,47,100,0.47
BASE_MEMIT,77,11,RS,59,100,0.59
BASE_MEMIT,77,12,RS,46,100,0.46
BASE_MEMIT,77,13,RS,62,100,0.62
BASE_MEMIT,77,14,RS,51,100,0.51
BASE_MEMIT,77,15,RS,54,100,0.54
BASE_MEMIT,77,16,RS,55,100,0.55
BASE_MEMIT,77,17,RS,59,100,0.59
BASE_MEMIT,77,18,RS,63,100,0.63
BASE_MEMIT,77,19,RS,56,100,0.56
BASE_MEMIT,77,20,RS,67,100,0.67
BASE_MEMIT,77,21,RS,60,100,0.6
BASE_MEMIT,77,22,RS,61,100,0.61
BASE_MEMIT,77,23,RS,59,100,0.59
BASE_MEMIT,77,24,RS,64,100,0.64
BASE_MEMIT,77,25,RS,63,100,0.63
BASE_MEMIT,77,26,RS,58,100,0.58
BASE_MEMIT,77,27,RS,54,100,0.54
BASE_MEMIT,77,28,RS,47,100,0.47
BASE_MEMIT,77,29,RS,60,100,0.6
BASE_MEMIT,77,30,RS,60,100,0.6
BASE_MEMIT,77,31,RS,55,100,0.55
BASE_MEMIT,77,32,RS,62,100,0.62
BASE_MEMIT,77,33,RS,56,100,0.56
BASE_MEMIT,77,34,RS,60,100,0.6
BASE_MEMIT,77,35,RS,52,100,0.52
BASE_MEMIT,77,36,RS,50,100,0.5
BASE_MEMIT,77,37,RS,56,100,0.56
BASE_MEMIT,77,38,RS,57,100,0.57
BASE_MEMIT,77,39,RS,51,100,0.51
BASE_MEMIT,77,40,RS,62,100,0.62
BASE_MEMIT,77,41,RS,64,100,0.64
BASE_MEMIT,77,42,RS,60,100,0.6
BASE_MEMIT,77,43,RS,64,100,0.64
BASE_MEMIT,77,44,RS,62,100,0.62
BASE_MEMIT,77,45,RS,66,100,0.66
BASE_MEMIT,77,46,RS,69,100,0.69
BASE_MEMIT,77,47,RS,70,100,0.7
BASE_MEMIT,77,48,RS,52,100,0.52
BASE_MEMIT,77,49,RS,66,100,0.66
BASE_MEMIT,77,50,RS,57,100,0.57
BASE_MEMIT,77,51,RS,64,100,0.64
BASE_MEMIT,77,52,RS,69,100,0.69
BASE_MEMIT,77,53,RS,68,100,0.68
BASE_MEMIT,77,54,RS,77,100,0.77
BASE_MEMIT,77,55,RS,66,100,0.66
BASE_MEMIT,77,56,RS,66,100,0.66
BASE_MEMIT,77,57,RS,68,100,0.68
BASE_MEMIT,77,58,RS,65,100,0.65
BASE_MEMIT,77,59,RS,69,100,0.69
BASE_MEMIT,77,60,RS,68,100,0.68
BASE_MEMIT,77,61,RS,71,100,0.71
BASE_MEMIT,77,62,RS,74,100,0.74
BASE_MEMIT,77,63,RS,77,100,0.77
BASE_MEMIT,77,64,RS,77,100,0.77
BASE_MEMIT,77,65,RS,78,100,0.78
BASE_MEMIT,77,66,RS,78,100,0.78
BASE_MEMIT,77,67,RS,84,100,0.84
BASE_MEMIT,77,68,RS,83,100,0.83
BASE_MEMIT,77,69,RS,84,100,0.84
BASE_MEMIT,77,70,RS,88,100,0.88
BASE_MEMIT,77,71,RS,86,100,0.86
BASE_MEMIT,77,72,RS,91,100,0.91
BASE_MEMIT,77,73,RS,93,100,0.93
BASE_MEMIT,77,74,RS,91,100,0.91
BASE_MEMIT,77,75,RS,92,100,0.92
BASE_MEMIT,77,76,RS,90,100,0.9
BASE_MEMIT,77,77,RS,93,100,0.93
BASE_MEMIT,78,1,RS,52,100,0.52
BASE_MEMIT,78,2,RS,50,100,0.5
BASE_MEMIT,78,3,RS,55,100,0.55
BASE_MEMIT,78,4,RS,49,100,0.49
BASE_MEMIT,78,5,RS,56,100,0.56
BASE_MEMIT,78,6,RS,55,100,0.55
BASE_MEMIT,78,7,RS,54,100,0.54
BASE_MEMIT,78,8,RS,45,100,0.45
BASE_MEMIT,78,9,RS,61,100,0.61
BASE_MEMIT,78,10,RS,50,100,0.5
BASE_MEMIT,78,11,RS,59,100,0.59
BASE_MEMIT,78,12,RS,45,100,0.45
BASE_MEMIT,78,13,RS,64,100,0.64
BASE_MEMIT,78,14,RS,51,100,0.51
BASE_MEMIT,78,15,RS,56,100,0.56
BASE_MEMIT,78,16,RS,57,100,0.57
BASE_MEMIT,78,17,RS,58,100,0.58
BASE_MEMIT,78,18,RS,66,100,0.66
BASE_MEMIT,78,19,RS,58,100,0.58
BASE_MEMIT,78,20,RS,67,100,0.67
BASE_MEMIT,78,21,RS,57,100,0.57
BASE_MEMIT,78,22,RS,59,100,0.59
BASE_MEMIT,78,23,RS,57,100,0.57
BASE_MEMIT,78,24,RS,65,100,0.65
BASE_MEMIT,78,25,RS,64,100,0.64
BASE_MEMIT,78,26,RS,52,100,0.52
BASE_MEMIT,78,27,RS,51,100,0.51
BASE_MEMIT,78,28,RS,44,100,0.44
BASE_MEMIT,78,29,RS,60,100,0.6
BASE_MEMIT,78,30,RS,60,100,0.6
BASE_MEMIT,78,31,RS,56,100,0.56
BASE_MEMIT,78,32,RS,61,100,0.61
BASE_MEMIT,78,33,RS,54,100,0.54
BASE_MEMIT,78,34,RS,60,100,0.6
BASE_MEMIT,78,35,RS,55,100,0.55
BASE_MEMIT,78,36,RS,51,100,0.51
BASE_MEMIT,78,37,RS,55,100,0.55
BASE_MEMIT,78,38,RS,59,100,0.59
BASE_MEMIT,78,39,RS,52,100,0.52
BASE_MEMIT,78,40,RS,62,100,0.62
BASE_MEMIT,78,41,RS,61,100,0.61
BASE_MEMIT,78,42,RS,61,100,0.61
BASE_MEMIT,78,43,RS,65,100,0.65
BASE_MEMIT,78,44,RS,62,100,0.62
BASE_MEMIT,78,45,RS,63,100,0.63
BASE_MEMIT,78,46,RS,65,100,0.65
BASE_MEMIT,78,47,RS,67,100,0.67
BASE_MEMIT,78,48,RS,56,100,0.56
BASE_MEMIT,78,49,RS,66,100,0.66
BASE_MEMIT,78,50,RS,59,100,0.59
BASE_MEMIT,78,51,RS,64,100,0.64
