arm,stratum,ordinal_start,ordinal_end_exclusive,metric,numerator,denominator,rate,request_denominator,pair_strict_num,ties,bit_order_sha256,new_nll_prompt_n,new_nll_prompt_mean,new_nll_prompt_median,new_nll_prompt_q25,new_nll_prompt_q75,new_nll_prompt_p90,new_nll_prompt_max,new_nll_request_n,new_nll_request_mean,new_nll_request_median,new_nll_request_q25,new_nll_request_q75,new_nll_request_p90,new_nll_request_max,new_strict_num,new_strict_den,new_token_correct,new_token_den,true_nll_prompt_n,true_nll_prompt_mean,true_nll_prompt_median,true_nll_prompt_q25,true_nll_prompt_q75,true_nll_prompt_p90,true_nll_prompt_max,true_nll_request_n,true_nll_request_mean,true_nll_request_median,true_nll_request_q25,true_nll_request_q75,true_nll_request_p90,true_nll_request_max,true_strict_num,true_strict_den,true_token_correct,true_token_den,margin_prompt_n,margin_prompt_mean,margin_prompt_median,margin_prompt_q25,margin_prompt_q75,margin_prompt_p90,margin_prompt_max,margin_request_n,margin_request_mean,margin_request_median,margin_request_q25,margin_request_q75,margin_request_p90,margin_request_max,new_nll_prompt_p99,new_nll_request_p99,true_nll_prompt_p99,true_nll_request_p99,margin_prompt_p99,margin_request_p99
AlphaEdit_L5_ONLY,recent,8000,10000,PS,3820,4000,0.955,2000,1855,0,ceabf41c05e31d921e1f406fd5226d3d80b8470d9f99f8af51434bde73025dee,4000,1.588792769830032,0.3771628439426422,0.046079772524535656,2.1621493101119995,5.223493242263793,17.66206169128418,2000,1.588792769830032,0.7145382612943649,0.12045649089850485,2.3580250898630766,4.372510433197022,16.543903350830078,2727,4000,2796,4072,4000,9.645763736344874,9.418372631072998,7.035698294639587,12.047478437423706,14.403127670288086,30.9233455657959,2000,9.645763736344874,9.527074217796326,7.292528688907623,11.79619812965393,13.874230432510377,24.540966033935547,21,4000,53,4044,4000,8.056970966514841,8.108929781243205,4.845341056585312,11.263226129114628,13.931527975224888,30.922802714863792,2000,8.056970966514841,8.03269461914897,5.303994342684746,10.957884830793773,13.423909451090731,23.413199438829906,10.488428182601927,9.086511480808257,19.33686021804808,18.613899216651916,19.237420566156494,18.077319291735474
AlphaEdit_L5_ONLY,last1000,9000,10000,PS,1910,2000,0.955,1000,930,0,78a77e62c0d016b590c0cfb4acf1170dde4e9bd8c5ab9b705c208b67bd84c9d7,2000,1.6434696420754553,0.3566221743822098,0.042446888983249664,2.1804760694503784,5.62358484268189,13.344954490661621,1000,1.6434696420754553,0.6690251636318862,0.11510861199349165,2.4989977460354567,4.539474338293076,12.537102699279785,1366,2000,1402,2036,2000,9.780710569888353,9.554508209228516,7.253667116165161,12.148812055587769,14.399273490905763,30.9233455657959,1000,9.780710569888353,9.68593454360962,7.41956102848053,11.919872999191284,13.972077035903931,24.540966033935547,7,2000,24,2026,2000,8.137240927812899,8.238323904573917,4.831056401133537,11.465708243427798,13.91327948780381,30.922802714863792,1000,8.137240927812899,8.309439270757139,5.2618828089907765,11.143542137811892,13.657688508182764,23.413199438829906,10.624964895248413,9.268613097667691,19.251802291870117,18.179514441490173,19.1502868011035,17.757064654366694
AlphaEdit_L5_ONLY,first100,0,100,NS,636,1000,0.636,100,18,0,d42c15afa324564596c0ab67e2cafd41a023fa536c8f8fc05aa1119127595168,1000,8.669866905003524,8.90636920928955,5.948097467422485,11.407999515533447,13.76564931869507,23.71564292907715,100,8.669866905003524,8.688365626335145,6.507957398891449,11.013876676559448,12.372625570297243,15.014015197753906,47,1000,50,1010,1000,7.380286719640717,7.285831928253174,4.493959307670593,10.024575233459473,11.950822830200195,19.83439064025879,100,7.380286719640717,7.171848446130753,5.53031812608242,9.347857484221457,10.1582977104187,12.474186325073243,45,1000,72,1030,1000,-1.2895801853628073,-1.5104026794433594,-4.336701393127441,1.5490939617156982,4.805114746093751,15.603109380957903,100,-1.2895801853628075,-1.888389837741852,-3.433215764164925,0.6073834632057697,3.728574671745301,7.684901512719807,18.497659740447997,14.960137515068055,16.207519092559814,12.452755535125732,10.236534396484492,7.3308678219721495
AlphaEdit_L5_ONLY,first500,0,500,NS,2952,5000,0.5904,500,70,0,b3faba299875d43279b8303a49ec80d1f8533044290ed4b2dc889e01ae6150ff,5000,8.015068631801935,7.972740650177002,5.215713858604431,10.73856782913208,13.115183544158937,23.71564292907715,500,8.015068631801935,7.7397644996643065,5.933208056003786,10.089312642812729,11.767658209800722,17.469253635406496,298,5000,357,5070,5000,7.04575654825233,6.928297281265259,4.237171411514282,9.610118865966797,11.961405658721924,22.790719985961914,500,7.04575654825233,6.919980069994926,5.243139474838972,8.727445757389068,10.09410165667534,14.39068145751953,320,5000,383,5070,5000,-0.9693120835496054,-1.0204558372497559,-3.9744768142700195,1.9493987560272217,5.024256706237797,18.100426947697997,500,-0.9693120835496054,-1.3572143875062466,-3.0929705023765566,1.346706336736679,3.556654757857325,7.99207679964602,17.405383625030538,14.959119150161744,16.799743728637694,12.472084297180176,10.987795559503155,7.028576937168834
AlphaEdit_L5_ONLY,first1000,0,1000,NS,6009,10000,0.6009,1000,143,0,f93e81d0efca1dbbc4c7ef8fb090f7e055e0ba43eeff0012d10e867fe3fde2ae,10000,7.983323097110013,7.906065225601196,5.232026815414429,10.692198038101196,13.15704927444458,24.61341094970703,1000,7.983323097110013,7.725708323717117,5.91600295305252,10.017669236660003,11.82212989807129,17.469253635406496,598,10000,735,10150,10000,6.9618931890042495,6.841883659362793,4.0449206829071045,9.566283941268921,11.924719047546388,24.9145565032959,1000,6.9618931890042495,6.783022260665893,5.138619238138199,8.649096655845641,10.165063138008119,15.486933517456055,689,10000,786,10110,10000,-1.021429908105763,-1.0932798385620117,-3.976827383041382,1.831424593925476,4.873554611206056,22.728875222383067,1000,-1.021429908105763,-1.231351339817047,-3.1161629259586334,1.0129078475758433,3.3068700051307696,8.162929439544678,17.49072702407837,14.705232315063475,16.72671329498291,12.47491715145111,10.913166013106238,6.556157435313565
AlphaEdit_L5_ONLY,early,0,2000,NS,12374,20000,0.6187,2000,340,0,eafcac0dacc9389611dbfa9d483ae8ca66841e160b67f4a32e843c05fb8da62f,20000,8.09744964087612,8.049562931060791,5.314393997192383,10.833942174911499,13.293472194671635,24.61341094970703,2000,8.09744964087612,7.9617087841033936,5.965612991526723,10.146851801872254,11.978632702827454,17.469253635406496,1152,20000,1361,20240,20000,6.852354862351715,6.6701271533966064,3.983872652053833,9.372350454330444,11.814010620117188,24.9145565032959,2000,6.852354862351715,6.689933362603187,5.104363378882408,8.466699248552322,9.915393614768982,15.486933517456055,1383,20000,1626,20270,20000,-1.2450947785244033,-1.2772750854492188,-4.182676196098328,1.5872278213500977,4.573400616645813,22.728875222383067,2000,-1.245094778524403,-1.3114194333553315,-3.4101818025112154,0.8270381957292557,3.050875959396363,8.354656481184065,17.679705238342287,14.959119150161744,16.428213386535603,12.53487311887741,10.828314781188965,6.6254112611429585
AlphaEdit_L5_ONLY,middle,2000,8000,NS,37929,60000,0.63215,6000,1051,0,a940ebd5068c792c2dfdac790ab1ae8fdd935ae0b36e84c8e243b1ef0a3273d7,60000,8.123964332816739,8.110698223114014,5.368084073066711,10.826661586761475,13.324163722991944,28.308643341064453,6000,8.123964332816739,8.060148024559021,5.920014628767968,10.150023019313812,12.094044156074528,17.974933433532716,3410,60000,4336,61030,60000,6.714777926114477,6.508489370346069,3.9016684889793396,9.166704416275024,11.685850143432615,27.06051254272461,6000,6.714777926114477,6.5774156749248505,5.010872159525752,8.235755787789822,9.737889189720155,15.78786563873291,4536,60000,5191,60780,60000,-1.4091864067022606,-1.431436538696289,-4.376680135726929,1.429445743560791,4.372141790390014,22.64742510113865,6000,-1.4091864067022606,-1.5243448421359063,-3.5874907448887825,0.7457035407423973,2.846395310573281,10.296849164160085,17.601306266784672,14.93649860370159,16.208239402771017,12.463191529273992,10.681189150214207,6.576265290074233
AlphaEdit_L5_ONLY,recent,8000,10000,NS,12519,20000,0.62595,2000,369,0,b1fcdd8446747d3ebc34384015119b36cad2ee1e717fc7da481edd603a2c8a5a,20000,8.119598532744188,8.116742610931396,5.278589606285095,10.874056816101074,13.397747325897228,25.84288215637207,2000,8.119598532744188,8.024588239192962,5.868015015125274,10.144118869304657,12.140920939445499,20.455672454833984,1193,20000,1502,20360,20000,6.772041150720866,6.555909872055054,3.975196421146393,9.192152976989746,11.712061309814453,24.27918815612793,2000,6.772041150720866,6.589643913507461,5.0743516236543655,8.188247853517533,9.76879725933075,16.155106353759766,1351,20000,1523,20220,20000,-1.3475573820233229,-1.3601973056793213,-4.371011018753052,1.5397030115127563,4.49323687553406,24.277220993302763,2000,-1.3475573820233229,-1.3055446207523347,-3.607135984301567,0.9051414096727968,2.8339169782400133,11.004972079396248,17.69808193206786,14.910761167526244,16.28184898376463,12.565149688243865,11.27628119587898,6.8131100519816385
AlphaEdit_L5_ONLY,last1000,9000,10000,NS,6250,10000,0.625,1000,183,0,b213c148389d66e6bb3f119ad14d70799a6589bb5cfd4d9f04d65a5bb41a164d,10000,8.085464612203932,8.108000755310059,5.218313455581665,10.83764934539795,13.33892183303833,25.84288215637207,1000,8.085464612203932,7.979788517951965,5.772816768288613,10.092219936847687,12.09169152736664,20.455672454833984,621,10000,783,10180,10000,6.730083604459104,6.515568494796753,3.9623101949691772,9.136460542678833,11.63356857299805,24.27918815612793,1000,6.730083604459104,6.611101838946343,5.064868673682213,8.176371654868126,9.679559535980225,16.155106353759766,666,10000,763,10130,10000,-1.3553810077448287,-1.3460679650306702,-4.371011018753052,1.5170128345489502,4.479238605499269,24.277220993302763,1000,-1.3553810077448287,-1.3376897633075715,-3.559005951881409,0.894012280087918,2.805389872789383,10.917690896987915,17.55886421203615,14.910761167526244,16.061445446014414,12.561301572322844,10.923733978271496,6.39520945586264
MEMIT_L6_ONLY,first100,0,100,RS,55,100,0.55,100,55,0,a4e8ecd8bd42d568ac57c3c3d1a6020aaed4d7e92a08e9e599866b49df9c1177,100,6.552678810507059,6.461199522018433,3.972386598587036,9.145463466644287,10.942173290252688,18.330842971801758,100,6.552678810507059,6.461199522018433,3.972386598587036,9.145463466644287,10.942173290252688,18.330842971801758,12,100,12,101,100,6.909320328831672,6.069721221923828,4.170576691627502,9.554420471191406,11.6703275680542,17.501358032226562,100,6.909320328831672,6.069721221923828,4.170576691627502,9.554420471191406,11.6703275680542,17.501358032226562,5,100,5,103,100,0.35664151832461355,0.39739418029785156,-2.5947487354278564,2.6627254486083984,7.079134416580202,14.259574264287949,100,0.35664151832461355,0.39739418029785156,-2.5947487354278564,2.6627254486083984,7.079134416580202,14.259574264287949,15.955319194793713,15.955319194793713,17.310113525390626,17.310113525390626,11.411566427648083,11.411566427648083
MEMIT_L6_ONLY,first500,0,500,RS,288,500,0.576,500,288,0,aadca1819f157f6f124627950eda4a81798de29e6d819d39fb945d036bdbc5e3,500,5.680307543046773,5.145341634750366,2.8713067173957825,8.1551673412323,10.750628280639651,18.922149658203125,500,5.680307543046773,5.145341634750366,2.8713067173957825,8.1551673412323,10.750628280639651,18.922149658203125,72,500,73,507,500,6.538614515826106,5.9188621044158936,3.978552281856537,8.612206935882568,11.140869235992435,18.84051513671875,500,6.538614515826106,5.9188621044158936,3.978552281856537,8.612206935882568,11.140869235992435,18.84051513671875,20,500,21,507,500,0.8583069727793335,0.777712345123291,-1.8264145851135254,3.231026351451874,6.237676638364794,14.3255774974823,500,0.8583069727793335,0.777712345123291,-1.8264145851135254,3.231026351451874,6.237676638364794,14.3255774974823,15.9324352645874,15.9324352645874,17.121715259552,17.121715259552,12.905138550586996,12.905138550586996
MEMIT_L6_ONLY,first1000,0,1000,RS,580,1000,0.58,1000,580,0,0e763a9eb3e2dea9d82c0a41338d2f53f8843b4072d2fb2359cea891b66e5e8e,1000,5.619197085885331,5.217280626296997,3.021488070487976,8.010260105133057,10.163418102264405,18.922149658203125,1000,5.619197085885331,5.217280626296997,3.021488070487976,8.010260105133057,10.163418102264405,18.922149658203125,141,1000,146,1015,1000,6.550419471077621,6.041212797164917,4.075862169265747,8.613955020904541,11.041265392303467,18.84051513671875,1000,6.550419471077621,6.041212797164917,4.075862169265747,8.613955020904541,11.041265392303467,18.84051513671875,38,1000,41,1011,1000,0.93122238519229,0.8169164657592773,-1.5738701820373535,3.262981889769435,5.764948832988741,16.97333523724228,1000,0.93122238519229,0.8169164657592773,-1.5738701820373535,3.262981889769435,5.764948832988741,16.97333523724228,15.93203893661499,15.93203893661499,16.178775539398192,16.178775539398192,12.45660739101469,12.45660739101469
MEMIT_L6_ONLY,early,0,2000,RS,1175,2000,0.5875,2000,1175,0,c6db8da0b66e11f37a48348a6dc7d13680de53c561c3e8b1cfaae32fc77f1b46,2000,5.599580450912472,5.267597675323486,2.9250069856643677,7.958420753479004,10.2218638420105,22.560287475585938,2000,5.599580450912472,5.267597675323486,2.9250069856643677,7.958420753479004,10.2218638420105,22.560287475585938,281,2000,288,2024,2000,6.569727935198695,6.187044620513916,4.211562871932983,8.54792308807373,10.8445520401001,26.40542984008789,2000,6.569727935198695,6.187044620513916,4.211562871932983,8.54792308807373,10.8445520401001,26.40542984008789,71,2000,76,2027,2000,0.9701474842862227,0.8772643804550171,-1.5687202215194702,3.3863054774701595,5.941631224006419,25.8733252286911,2000,0.9701474842862227,0.8772643804550171,-1.5687202215194702,3.3863054774701595,5.941631224006419,25.8733252286911,15.387672843933103,15.387672843933103,16.039694252014158,16.039694252014158,11.64404160890728,11.64404160890728
MEMIT_L6_ONLY,middle,2000,8000,RS,5136,6000,0.856,6000,5136,0,418900b506523cb04b0d9d05e8366c036181ff13e3e27be9c83570545d377265,6000,2.8118183471725247,1.7326584458351135,0.31661195307970047,4.455910325050354,7.191838598251344,23.233095169067383,6000,2.8118183471725247,1.7326584458351135,0.31661195307970047,4.455910325050354,7.191838598251344,23.233095169067383,2961,6000,3020,6103,6000,7.072695403455805,6.798086404800415,4.798385262489319,9.047019004821777,11.297253227233886,22.109390258789062,6000,7.072695403455805,6.798086404800415,4.798385262489319,9.047019004821777,11.297253227233886,22.109390258789062,134,6000,144,6078,6000,4.26087705628328,4.14324164390564,1.4701531156897545,7.0401024874299765,9.736188010964545,20.107502826838754,6000,4.26087705628328,4.14324164390564,1.4701531156897545,7.0401024874299765,9.736188010964545,20.107502826838754,12.346908292770399,12.346908292770399,15.732074823379527,15.732074823379527,14.509674259349708,14.509674259349708
MEMIT_L6_ONLY,recent,8000,10000,RS,1966,2000,0.983,2000,1966,0,d0ad52d771575e2d8aa06a30482640b64434aa18e4586b8604be1760263c9e3e,2000,0.4477064719495747,0.031358533538877964,0.004691693931818008,0.17168468609452248,1.0468595385551487,11.706438064575195,2000,0.4477064719495747,0.031358533538877964,0.004691693931818008,0.17168468609452248,1.0468595385551487,11.706438064575195,1849,2000,1884,2036,2000,9.961535728111864,9.623720169067383,7.288583755493164,12.371363401412964,14.926010608673097,28.954486846923828,2000,9.961535728111864,9.623720169067383,7.288583755493164,12.371363401412964,14.926010608673097,28.954486846923828,7,2000,9,2022,2000,9.513829256162287,9.415972579270601,6.868983400985599,12.267233363912965,14.921498379114201,28.954486370086784,2000,9.513829256162287,9.415972579270601,6.868983400985599,12.267233363912965,14.921498379114201,28.954486370086784,7.603815670013427,7.603815670013427,20.29520029067993,20.29520029067993,20.29164318409428,20.29164318409428
MEMIT_L6_ONLY,last1000,9000,10000,RS,987,1000,0.987,1000,987,0,bb7139307c745a3d207ffc47a44f9ec1052cdbb78c0ad61d55bfc11b86cd9fcd,1000,0.3281528215530251,0.015542039182037115,0.0025777643895708025,0.09254424646496773,0.577870935201645,11.596298217773438,1000,0.3281528215530251,0.015542039182037115,0.0025777643895708025,0.09254424646496773,0.577870935201645,11.596298217773438,939,1000,957,1018,1000,10.643790843605995,10.273080825805664,7.917662262916565,13.077616691589355,15.743293476104737,28.954486846923828,1000,10.643790843605995,10.273080825805664,7.917662262916565,13.077616691589355,15.743293476104737,28.954486846923828,2,1000,3,1013,1000,10.315638022052969,10.031650522723794,7.649164754897356,13.037679635192035,15.692658005259,28.954486370086784,1000,10.315638022052969,10.031650522723794,7.649164754897356,13.037679635192035,15.692658005259,28.954486370086784,6.181895403861998,6.181895403861998,20.92195518493652,20.92195518493652,20.92146289302298,20.92146289302298
MEMIT_L6_ONLY,first100,0,100,PS,98,200,0.49,100,39,0,52288d0fe28cd680f8ab6b82459eeefebc06390f32ed1c066778c83a5a7d773b,200,8.00296874411404,7.755825996398926,5.119731187820435,10.654131889343262,13.553699970245361,19.2833309173584,100,8.00296874411404,7.8712122440338135,5.064169559627771,11.1830495595932,12.656062746047976,16.136574268341064,11,200,11,202,200,8.333249318897725,8.19295883178711,5.516799211502075,11.216163396835327,13.720075702667236,19.029090881347656,100,8.333249318897725,8.37785792350769,5.814924120903015,10.883072853088379,12.834858942031863,17.244067192077637,6,200,6,206,200,0.33028057478368283,-0.1662454605102539,-2.2767252326011658,2.7662901878356934,5.492165088653564,14.420834444463253,100,0.33028057478368283,0.09987711906433105,-2.2117576599121094,2.4552866220474243,5.862470316886903,13.844365552067757,18.58700313568115,15.860809621810915,17.257977619171136,16.629541263580325,13.278485692813982,11.63354591086508
MEMIT_L6_ONLY,first500,0,500,PS,551,1000,0.551,500,219,0,90c776f69693c4729f590e0d53befff30ff09107d682cc2ae7090824e6d9da26,1000,7.173193602138199,6.7822136878967285,3.950215756893158,9.744149446487427,12.559681034088138,27.26095962524414,500,7.173193602138199,6.93900740146637,4.202741175889969,9.677123665809631,12.023309922218322,22.499987602233887,71,1000,74,1014,1000,7.696622827373445,7.228687286376953,5.1229283809661865,9.903731107711792,12.535400772094727,24.726774215698242,500,7.696622827373445,7.272504210472107,5.433394491672516,9.840289175510406,12.063475561141967,17.3716402053833,32,1000,34,1014,1000,0.5234292252352462,0.44378089904785156,-2.0201481580734253,3.0038774013519287,5.31294287443161,16.832050084136426,500,0.5234292252352462,0.6138193905353546,-2.008521795272827,2.801547035574913,5.002031192183495,15.324536381755024,18.908904075622555,15.86080962181091,17.67829256057739,16.164052543640132,11.282302641868592,10.10755398653447
MEMIT_L6_ONLY,first1000,0,1000,PS,1154,2000,0.577,1000,465,0,1bba0097eec16616634515ed9f24be3c5a7e1891c864670c611a138d226c817c,2000,7.142117809727191,6.683305025100708,4.056594729423523,9.621718168258667,12.418236827850343,34.777992248535156,1000,7.142117809727191,6.891591429710388,4.336350500583649,9.62377679347992,11.874239397048951,25.135742664337158,149,2000,155,2030,2000,7.758827466856689,7.239511966705322,5.106091737747192,9.883609056472778,12.652101993560795,31.808780670166016,1000,7.758827466856689,7.408608436584473,5.397576540708542,9.728920221328735,12.063475561141967,21.444648265838623,54,2000,56,2022,2000,0.6167096571294969,0.634798526763916,-1.8979065418243408,2.966482937335968,5.1061356902122546,18.539620545954676,1000,0.6167096571294969,0.6423096656799316,-1.7155312299728394,2.8170453310012817,4.688486361503601,15.324536381755024,19.200249824523926,17.131594805717466,18.943240451812745,16.93762924671173,11.107922925949095,10.101367706246672
MEMIT_L6_ONLY,early,0,2000,PS,2246,4000,0.5615,2000,891,0,c30d8c5c96b70c430f739cc1f6421c2ca401ffad5fbec4494c769d94a57e4ffa,4000,7.0839943431648065,6.694718599319458,4.124355792999268,9.489114046096802,12.315201187133788,34.777992248535156,2000,7.0839943431648065,6.806731581687927,4.428450882434845,9.42853558063507,11.863161945343018,25.135742664337158,339,4000,348,4048,4000,7.622805939254817,7.184895277023315,4.9624035358428955,9.752330541610718,12.36795024871826,31.808780670166016,2000,7.622805939254817,7.279600381851196,5.290951490402222,9.601685285568237,12.013228702545169,21.444648265838623,126,4000,132,4054,4000,0.5388115960900104,0.49475526809692383,-1.9150731563568115,2.966482937335968,5.248395824432373,18.68286893889308,2000,0.5388115960900104,0.6045573353767395,-1.7535280883312225,2.78346848487854,4.919426441192629,16.003181636333466,19.265456504821774,16.602438068389887,19.248005962371803,16.81632357120514,10.52524932667611,9.746080237291753
MEMIT_L6_ONLY,middle,2000,8000,PS,8884,12000,0.7403333333333333,6000,3782,0,e7b3ff541608d1f45c0a5db6f87a29d3a0186d469dcfa5f946070f4de9300256,12000,5.118270657171379,4.368757963180542,1.4752891659736633,7.699830889701843,10.841236782073976,33.261924743652344,6000,5.118270657171379,4.6432138085365295,2.0851495526731014,7.513086199760437,10.187121534347535,24.17419147491455,3327,12000,3402,12206,12000,7.765612376476732,7.314878940582275,5.125069856643677,9.8062903881073,12.613575744628907,37.88300323486328,6000,7.765612376476732,7.4328917264938354,5.54042911529541,9.664558231830597,12.052273535728458,26.295684337615967,284,12000,302,12156,12000,2.647341719305353,2.502694606781006,-0.16132652759552002,5.358665078878403,8.17423028945923,20.492512774071656,6000,2.647341719305353,2.523965448141098,0.09458646178245544,5.095926551148295,7.707113059423866,18.758301660593133,18.46543935775757,15.449677419662477,19.58216892242432,17.244806709289556,13.504082876355389,12.399984089685605
MEMIT_L6_ONLY,recent,8000,10000,PS,3631,4000,0.90775,2000,1697,0,72f4684b4df19d7bb5a7f6792a1794db56fd6023ec8f86817944066115913f8a,4000,2.485870683943596,0.4324585646390915,0.027685840148478746,3.7980135083198547,8.058542346954345,30.944744110107422,2000,2.485870683943596,1.1442618817090988,0.09957845672033727,3.904070481657982,6.87783551216126,18.542459964752197,2540,4000,2594,4072,4000,9.214497072361409,8.822487831115723,6.4518349170684814,11.433493852615356,14.196666622161866,30.04212188720703,2000,9.214497072361409,8.912140846252441,6.896969020366669,11.186645269393921,13.660661697387695,22.595504760742188,31,4000,33,4044,4000,6.728626388417814,6.802348067983985,3.3467187881469727,10.154715387383476,13.001996789127588,24.990679393158644,2000,6.728626388417814,6.748275333084166,3.820498313754797,9.602082525379956,12.26133146394277,22.59476516261202,16.014865226745602,13.43868515908718,20.32714147567747,18.078729956150056,18.46664792909752,17.066122738291742
MEMIT_L6_ONLY,last1000,9000,10000,PS,1841,2000,0.9205,1000,869,0,c9126abc49dfd62f06d775935b055ebeed10dbc3c8f72671d304fc7f7f6f5a0d,2000,2.310856738965588,0.26615282893180847,0.01489872788079083,3.4854795336723328,7.756128263473512,30.944744110107422,1000,2.310856738965588,0.8896543663577177,0.06060659606009722,3.645210951566696,6.412849628925325,18.542459964752197,1332,2000,1361,2036,2000,9.652891348674894,9.286095142364502,6.961361050605774,11.95466160774231,14.777175331115725,28.357826232910156,1000,9.652891348674894,9.312487602233887,7.418543994426727,11.560780882835388,14.107341051101685,22.595504760742188,13,2000,15,2026,2000,7.342034609709305,7.5342844650149345,3.882187466137111,10.826519973576069,13.661227178480477,24.990679393158644,1000,7.342034609709305,7.45281080971472,4.472751213121228,10.08703845119453,12.792266009747983,22.59476516261202,15.970521154403686,12.662453474998468,20.32911396026611,18.257702856063837,18.907175276936833,17.944356288688724
MEMIT_L6_ONLY,first100,0,100,NS,552,1000,0.552,100,15,0,991f5b928e30b94113a11b36531920865b49f00f47dcbcda62e98d956337bd1e,1000,7.119214021769352,7.0622453689575195,4.518505215644836,9.519697189331055,11.95094404220581,18.55690574645996,100,7.119214021769352,7.068653583526611,5.156028394401074,8.833844947814942,10.605737824440004,13.710752487182617,76,1000,78,1010,1000,7.068488081317395,6.790372848510742,4.44791853427887,9.2158682346344,11.855909538269044,22.06590461730957,100,7.068488081317395,6.913189959526062,5.091323727369309,8.748404562473297,10.600432066917424,15.886291885375977,44,1000,48,1030,1000,-0.05072594045195729,-0.3751802444458008,-2.5442429780960083,2.217926025390625,5.335698676109315,17.61311532277614,100,-0.05072594045195719,-0.06465324163436889,-2.427658038586378,1.7857019901275635,4.015905852317815,11.437750210613013,15.777207212448118,13.681951192855834,16.98598918914795,12.832607401847856,11.404386590421199,8.207115648062917
MEMIT_L6_ONLY,first500,0,500,NS,2527,5000,0.5054,500,70,0,04e5e29f707fbc546b7d9f835d0af282199f4a8ceb3523ee73071d4335aa430b,5000,6.589803618880928,6.328289985656738,3.811115086078644,9.03494668006897,11.532700252532962,26.458181381225586,500,6.589803618880928,6.450162261724472,4.45341106057167,8.479819571971893,10.516976375579834,15.747922134399413,458,5000,481,5070,5000,6.730333879233152,6.369560480117798,4.2659313678741455,8.791927814483643,11.169533157348633,28.49672508239746,500,6.730333879233152,6.373275995254517,4.967628940939903,8.19369663000107,9.861800966262818,18.068815803527833,216,5000,227,5070,5000,0.1405302603522243,-0.03827095031738281,-2.34459525346756,2.5822556167840958,5.270082330703737,17.61311532277614,500,0.1405302603522243,0.1480964183807373,-1.890380787849426,1.9958304757252336,4.2142639708519,11.437750210613013,15.893496637344377,14.103339517593382,16.975523586273194,13.561251042366026,10.413935598749672,8.379460564047097
MEMIT_L6_ONLY,first1000,0,1000,NS,4968,10000,0.4968,1000,118,0,01980d18b59cee881386ae90bbaace8766268ffd7471d7f52b263c31f80dbacc,10000,6.561998760030669,6.396912574768066,3.7867705821990967,8.97543454170227,11.400279998779297,26.458181381225586,1000,6.56199876003067,6.4590151093900205,4.451824015378953,8.434311354160307,10.490781917572022,15.747922134399413,915,10000,962,10150,10000,6.679854901020974,6.383214473724365,4.274109363555908,8.648273229598999,11.003949642181396,28.49672508239746,1000,6.679854901020973,6.385422706604004,4.982089084386826,8.061990880966185,9.587765567302704,18.068815803527833,404,10000,419,10110,10000,0.11785614099030427,0.031389713287353516,-2.3423503041267395,2.5572237372398376,5.121417373418809,24.012076650600648,1000,0.11785614099030427,0.14311177730560304,-1.890380787849426,2.051859114319086,4.131819918975235,11.48873888347298,15.859608659744264,13.893988164901733,16.295655956268316,13.561251042366026,10.10817460358143,8.17651276587136
MEMIT_L6_ONLY,early,0,2000,NS,10117,20000,0.50585,2000,270,0,e279ac78f0a08cdc1f25dc2ce4ef87d2e922f8fea6f6c8f09c248729d5a299f6,20000,6.679024370616127,6.52712869644165,3.952260971069336,9.119869232177734,11.53371734619141,33.411163330078125,2000,6.679024370616128,6.621141400933266,4.554929717505002,8.565533339977264,10.603587436676024,19.85535535812378,1786,20000,1861,20240,20000,6.6780379650145765,6.389771461486816,4.312650680541992,8.623340368270874,10.953794860839846,31.43062973022461,2000,6.6780379650145765,6.460650259256363,5.015851611644029,7.99959043264389,9.602235827445984,18.068815803527833,816,20000,855,20270,20000,-0.0009864056015507232,-0.04583883285522461,-2.438764810562134,2.4449267387390137,4.969369834661486,24.012076650600648,2000,-0.0009864056015507288,0.03071596622467041,-1.9853794440627097,1.919296219944954,4.076761425137522,11.48873888347298,16.180425949096666,14.031840065956116,16.191499176025307,12.974899446964264,9.736226024627673,7.844743519791401
MEMIT_L6_ONLY,middle,2000,8000,NS,30897,60000,0.51495,6000,835,0,3ff4d14cef2fd2ddfa396119a1d58415246f9d1b1a09e527b35ff4fb440e1d6b,60000,6.6236486193795425,6.488274097442627,3.923996090888977,9.009881258010864,11.375625896453856,29.65452003479004,6000,6.6236486193795425,6.551125776767731,4.570619335770607,8.483581376075744,10.341606187820437,21.98052568435669,5312,60000,5651,61030,60000,6.574042689283875,6.28643274307251,4.283008575439453,8.502791404724121,10.746583080291748,30.031349182128906,6000,6.574042689283876,6.366199433803558,4.993042668700219,7.947303754091263,9.54696071624756,16.971666145324708,2548,60000,2712,60780,60000,-0.049605930095667036,-0.13256263732910156,-2.491084575653076,2.350905418395996,4.857014606893062,24.421848203404807,6000,-0.049605930095667036,-0.07864165306091309,-2.005306041240692,1.8526470333337783,3.8321900671720512,12.666472065448762,16.209588127136247,13.640494382858279,15.808496475219727,12.754880971431733,9.502802630066872,7.660063633441928
