family,arm,layer,checkpoint_requests,metric,subset,denominator,atwrite_numerator,final_numerator,atwrite_rate,final_rate,retained,lost,recovery,initial_and_current_failure,entry_success_denominator,loss_rate_among_entry_success,atwrite_desired_margin_mean,atwrite_desired_margin_median,atwrite_desired_margin_p90,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,new_nll_mean,new_nll_median,new_nll_p90,true_nll_mean,true_nll_median,true_nll_p90,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90
AlphaEdit,AlphaEdit_L6_ONLY,6,5000,RS,all,5000,4998,4956,0.9996,0.9912,4956,42,0,2,4998,0.008403361344537815,14.921396197743874,14.678161754156463,20.357135654638114,12.670281879449108,12.711084716123878,18.816263657296076,-2.2511143182947673,-1.2477559466497041,0.5644699697149917,0.19434328864940142,0.0031479469034820795,0.1650921255350113,12.86462516809851,12.76535177230835,18.818992614746094,0.17343914276057826,0.0016048332036007196,0.1542913664598018,-2.0776751755341887,-1.221379280090332,0.5727672576904297
AlphaEdit,AlphaEdit_L6_ONLY,6,5000,RS,active,4931,4929,4893,0.9995944027580612,0.9922936524031637,4893,36,0,2,4929,0.007303712720632989,14.938534591943577,14.683524871128611,20.40553586417809,12.736725679903204,12.746908964589238,18.86197006609291,-2.201808912040374,-1.216575191996526,0.5713862174234237,0.17152575997243655,0.003057688008993864,0.1419529765844345,12.908251439875642,12.819049835205078,18.911958694458008,0.15414334761582607,0.0015287293354049325,0.12721151555888355,-2.047665564424548,-1.19732666015625,0.5785808563232422
AlphaEdit,AlphaEdit_L6_ONLY,6,5000,RS,superseded,69,69,63,1.0,0.9130434782608695,63,6,0,0,69,0.08695652173913043,13.696621968776657,14.124573619803414,18.26394777186215,7.921957531055618,8.49523001909256,14.19317470304668,-5.77466443772104,-6.224623349116882,-0.2532927477732301,1.8249698669988783,0.623172402381897,5.190335273742676,9.746927398054495,9.592103958129883,14.4747896194458,1.552389372597869,0.4174304119660519,4.814737051725388,-4.222275065123171,-4.06154727935791,0.016976356506347656
AlphaEdit,AlphaEdit_L6_ONLY,6,5000,PS,all,10000,9619,9276,0.9619,0.9276,9191,428,85,296,9619,0.04449526977856326,8.778843145376554,8.831705413758755,14.94633837044239,7.126116895158932,7.076247438788414,13.423500150442123,-1.652726250217621,-0.9675981178879738,1.2003564238548279,1.942751552784099,0.595480740070343,6.034414291381836,9.068868447943032,8.84016752243042,14.064327239990234,0.6503943455404125,0.06570450065191835,2.6298256032168865,-1.0023319046772086,-0.6063976287841797,1.4934539794921875
AlphaEdit,AlphaEdit_L6_ONLY,6,5000,PS,active,9862,9502,9182,0.963496248225512,0.9310484688704117,9100,402,82,278,9502,0.04230688276152389,8.825540532730663,8.859966656193137,14.972256211563945,7.189622400111238,7.131097674369812,13.459408438764513,-1.6359181326194228,-0.9614629745483398,1.1992751685902476,1.8897334443086087,0.5661037564277649,5.906421661376953,9.079355844419847,8.843537330627441,14.098594665527344,0.6340371893603357,0.06307119037956,2.5373519212007523,-1.0018809432590872,-0.604792594909668,1.4795646667480469
AlphaEdit,AlphaEdit_L6_ONLY,6,5000,PS,superseded,138,117,94,0.8478260869565217,0.6811594202898551,91,26,3,18,117,0.2222222222222222,5.441671883882246,5.249437049031258,12.237246379256248,2.5877742151615033,2.2237319946289062,8.942286491394043,-2.8538976687207427,-1.9105188846588135,1.4078397750854492,5.731625362822408,5.677376747131348,10.20761489868164,8.319399577983912,8.534985065460205,11.992399215698242,1.8193383618296746,1.5521769523620605,5.937339186668396,-1.0345593068910681,-0.6736106872558594,2.819981098175049
AlphaEdit,AlphaEdit_L6_ONLY,6,5000,NS,all,50000,35195,31691,0.7039,0.63382,29275,5920,2416,12389,35195,0.1682057110384998,2.578089445429546,2.5852991342544556,9.056461870670319,1.5420572014052825,1.5929827094078064,7.819091081619263,-1.0360322440242633,-0.544145256280899,2.255326747894287,8.130525016964857,8.156819343566895,13.553083419799805,6.588467815559574,6.374584436416626,11.729979515075684,-0.2082444985277538,-0.07470297068357468,2.559292793273926,0.8277877454965096,0.3991504907608032,4.080176830291748
AlphaEdit,AlphaEdit_L6_ONLY,6,5000,NS,active,49310,34755,31282,0.7048266071790712,0.6343946461164064,28936,5819,2346,12209,34755,0.16742914688534025,2.5922964282847665,2.6007529497146606,9.072784423828125,1.548013735943932,1.6040654182434082,7.82789421081543,-1.0442826923408346,-0.544792652130127,2.236599922180176,8.122181779059197,8.150349140167236,13.553739547729492,6.5741680431152645,6.353410720825195,11.721490859985352,-0.2110542901508474,-0.07470297068357468,2.5399603843688965,0.8332284021899872,0.39907777309417725,4.078288674354553
AlphaEdit,AlphaEdit_L6_ONLY,6,5000,NS,superseded,690,440,409,0.6376811594202898,0.5927536231884057,339,101,70,180,440,0.22954545454545455,1.5628049170368932,1.3775253295898438,7.325849652290344,1.1163807983606366,0.9354715347290039,6.721341609954834,-0.4464241186762566,-0.519598126411438,3.798794746398926,8.726764235991066,8.581002235412598,13.282696723937988,7.61038343763043,7.5798256397247314,12.508499145507812,-0.007446201520877472,-0.07336592674255371,4.2160515785217285,0.43897791715537915,0.41702044010162354,4.236339569091797
AlphaEdit,AlphaEdit_L6_ONLY,6,6000,RS,all,6000,5996,5927,0.9993333333333333,0.9878333333333333,5926,70,1,3,5996,0.011674449633088725,14.92226421669519,14.658762519422453,20.38020449085161,12.186416670427414,12.229959920863621,18.508608004427515,-2.7358475462677743,-1.6320730895240558,0.5134981134906411,0.3075769317130818,0.004876683698967099,0.5358220934867859,12.493993602140495,12.341200351715088,18.522144317626953,0.2852127473473713,0.0029546503501478583,0.47588001799886115,-2.450634798920403,-1.5859417915344238,0.5454835891723633
AlphaEdit,AlphaEdit_L6_ONLY,6,6000,RS,active,5903,5899,5838,0.9993223784516347,0.9889886498390649,5837,62,1,3,5899,0.010510255975589083,14.946710736928061,14.667540580732748,20.41218375976314,12.25860442219716,12.28896174498368,18.55211308921571,-2.6881063147309012,-1.5993331792997196,0.517749305756297,0.28101116135289467,0.0046890536323189735,0.4473227858543396,12.539615583550056,12.386473655700684,18.557880401611328,0.26286304795967236,0.002770075050648302,0.39483845396898687,-2.4252432667712287,-1.5601301193237305,0.5412206649780273
AlphaEdit,AlphaEdit_L6_ONLY,6,6000,RS,superseded,97,97,89,1.0,0.9175257731958762,89,8,0,0,97,0.08247422680412371,13.43455484623487,13.951212637824938,18.23202696116641,7.793382663243767,8.440271079540253,13.875731458421797,-5.6411721829911015,-5.287720497901319,0.3063277034088969,1.9242546887871492,0.9689148664474487,5.179876804351807,9.717637352030916,10.042886734008789,14.395968437194824,1.6453186801884736,0.4236648380756378,5.179493858246133,-3.9958535028026274,-3.782010078430176,0.7207937240600586
AlphaEdit,AlphaEdit_L6_ONLY,6,6000,PS,all,12000,11517,10961,0.95975,0.9134166666666667,10845,672,116,367,11517,0.05834852826256838,8.7204168555801,8.773854287341237,14.9306679260917,6.779264530998077,6.754632353782654,13.23711834102869,-1.941152324582022,-1.2180048916488886,1.2933319807052612,2.195451869206304,0.8337174355983734,6.558969497680664,8.974716400204382,8.70972490310669,13.926851272583008,0.8666888380366908,0.1289616208523512,3.360776901245117,-1.074463486545331,-0.6728107929229736,1.6377801895141602
AlphaEdit,AlphaEdit_L6_ONLY,6,6000,PS,active,11806,11358,10825,0.9620531932915467,0.9169066576317126,10718,640,107,341,11358,0.05634794858249692,8.78155719893421,8.818889876827598,14.955430023372173,6.8545413505697494,6.8268271163105965,13.289755314588547,-1.9270158483644608,-1.2105814297683537,1.2851191759109497,2.136959877116473,0.7859634459018707,6.397721290588379,8.991501227686223,8.724182605743408,13.956307411193848,0.8520732625721302,0.12328910827636719,3.2993751373142004,-1.0749425857923307,-0.6711788177490234,1.6171503067016602
AlphaEdit,AlphaEdit_L6_ONLY,6,6000,PS,superseded,194,159,136,0.8195876288659794,0.7010309278350515,127,32,9,26,159,0.20125786163522014,4.999680290432508,4.635929465293884,11.837516343221068,2.198243232734367,2.1868438720703125,7.533322334289551,-2.801437057698141,-2.1849740743637085,1.825777292251587,5.7550212434977865,5.56884241104126,10.378381729125977,7.953264476232154,8.00482702255249,11.845396995544434,1.7561294768748508,1.5269848480820656,6.061366438865662,-1.04530758082329,-0.7566123008728027,3.0310239791870117
AlphaEdit,AlphaEdit_L6_ONLY,6,6000,NS,all,60000,41687,37448,0.6947833333333333,0.6241333333333333,34285,7402,3163,15150,41687,0.17756135006117016,2.43964988439681,2.4571954011917114,8.89496660232544,1.3875106901786378,1.4265861511230469,7.5345649272203445,-1.0521391942181728,-0.5564513802528381,2.373015344142914,8.215554515036942,8.256013870239258,13.640482902526855,6.8280438248583035,6.67006778717041,11.909730911254883,-0.13236804514631192,-0.02829122543334961,2.773308753967285,0.9197711490718609,0.4783870428800583,4.332427382469177
AlphaEdit,AlphaEdit_L6_ONLY,6,6000,NS,active,59030,41053,36863,0.6954599356259529,0.6244790784346942,33798,7255,3065,14912,41053,0.17672277300075512,2.451568145015617,2.474324882030487,8.910072565078735,1.3939615920048471,1.4342655837535858,7.544146329164505,-1.05760655301077,-0.554065465927124,2.3510594367980957,8.208449685920401,8.252052783966064,13.646808624267578,6.814488093915555,6.651266813278198,11.907560348510742,-0.13159996744880778,-0.026384830474853516,2.753230094909668,0.9260065855619621,0.4783870428800583,4.322562098503113
AlphaEdit,AlphaEdit_L6_ONLY,6,6000,NS,superseded,970,634,585,0.6536082474226804,0.6030927835051546,487,147,98,238,634,0.23186119873817035,1.7143561479760354,1.5039424896240234,7.589995384216309,0.9949367367753926,0.8942532539367676,6.791304111480713,-0.7194194112006427,-0.7502217292785645,3.506833076477051,8.64792365189188,8.580697059631348,13.307878494262695,7.652986915116486,7.531380891799927,12.10992431640625,-0.17910992811916585,-0.2385716438293457,4.099997282028198,0.5403094830814769,0.4748927354812622,4.826740741729736
AlphaEdit,AlphaEdit_L6_ONLY,6,7000,RS,all,7000,6994,6895,0.9991428571428571,0.985,6892,102,3,3,6994,0.014583929082070346,14.89456346673107,14.645435591985006,20.35486789816059,11.918069920880656,12.042966073953721,18.402799353934824,-2.9764935458504147,-1.80496028761263,0.4927360541187227,0.3964937120753848,0.006181822391226888,0.8718311786651611,12.314563632956041,12.170387268066406,18.43834114074707,0.3721022366311354,0.0040011713790590875,0.7607460637227632,-2.6043913092192796,-1.7217755317687988,0.5041065216064453
AlphaEdit,AlphaEdit_L6_ONLY,6,7000,RS,active,6881,6875,6787,0.9991280337160297,0.9863391948844644,6784,91,3,3,6875,0.013236363636363636,14.921026559526547,14.654212619992904,20.398873428814113,12.003385372292179,12.11283092747908,18.46838100394234,-2.9176411872343686,-1.756414747564122,0.5008993148803711,0.3647315152401871,0.005882451310753822,0.7047731876373291,12.368116887532366,12.249436378479004,18.481876373291016,0.3451189547009798,0.003768302412936464,0.6441305689513683,-2.572522232533389,-1.6971797943115234,0.5194511413574219
AlphaEdit,AlphaEdit_L6_ONLY,6,7000,RS,superseded,119,119,108,1.0,0.907563025210084,108,11,0,0,119,0.09243697478991597,13.364374042145533,13.633133815776091,18.230804815888405,6.984829406908463,7.597525425255299,12.751605671830475,-6.37954463523707,-5.904446056112647,-0.6385626271367073,2.2330960349576987,1.097259521484375,6.273345470428467,9.21792544186616,9.402338027954102,13.115497589111328,1.9323708329454248,0.7962209003635508,6.247115494683385,-4.447173802291646,-4.451925277709961,-0.2011728286743164
AlphaEdit,AlphaEdit_L6_ONLY,6,7000,PS,all,14000,13393,12541,0.9566428571428571,0.8957857142857143,12394,999,147,460,13393,0.07459120436048682,8.642079292884691,8.712517440319061,14.883012426551431,6.298216030582324,6.227488361299038,12.852041147649288,-2.3438632623023667,-1.5129605885595083,1.292344331741333,2.5327225471477517,1.1292649507522583,7.194272994995117,8.830938577730075,8.588412284851074,13.845735549926758,1.1437214920047718,0.21446336014196277,4.219796299934387,-1.200141770297595,-0.7756385803222656,1.78737211227417
AlphaEdit,AlphaEdit_L6_ONLY,6,7000,PS,active,13762,13203,12381,0.959380903938381,0.8996512134864119,12248,955,133,426,13203,0.07233204574717868,8.708608371099537,8.76331420103088,14.91566992783919,6.372785659042631,6.303657740354538,12.891139447689056,-2.3358227120569066,-1.506189227104187,1.2796695574652404,2.4749376856853824,1.0769048929214478,7.06655216217041,8.847723344728013,8.602033138275146,13.886419296264648,1.1336072002472715,0.20847849897108972,4.171457529067993,-1.202215511809635,-0.7731413841247559,1.7675132751464844
AlphaEdit,AlphaEdit_L6_ONLY,6,7000,PS,superseded,238,190,160,0.7983193277310925,0.6722689075630253,146,44,14,34,190,0.23157894736842105,4.79513318199095,4.635929465293884,11.65914649516344,1.9863369260834405,1.7222952842712402,7.30414605140686,-2.8087962559075095,-2.0648969411849976,2.188712477684021,5.874047183471794,5.965033292770386,10.352864265441895,7.860384109555235,7.7703025341033936,11.798954010009766,1.7285655389237609,1.4893206367269158,6.259459737222642,-1.0802307169837486,-0.8113803863525391,3.2783203125
AlphaEdit,AlphaEdit_L6_ONLY,6,7000,NS,all,70000,47842,42771,0.6834571428571429,0.6110142857142857,38808,9034,3963,18195,47842,0.18882989841561806,2.2741313305996798,2.28605580329895,8.73615550994873,1.2165259530740016,1.2522916793823242,7.309474468231201,-1.0576053775256784,-0.559288740158081,2.4844980239868164,8.209738410027027,8.237957954406738,13.628389358520508,6.993212456953026,6.851714372634888,12.014436721801758,-0.1095786954892119,-0.027566462755203247,2.8869051933288574,0.9480266820364665,0.49611473083496094,4.542778968811035
AlphaEdit,AlphaEdit_L6_ONLY,6,7000,NS,active,68810,47050,42045,0.683766894346752,0.611030373492225,38209,8841,3836,17924,47050,0.18790648246546227,2.2815761868243754,2.297267436981201,8.746318340301514,1.216031662182423,1.255791425704956,7.324052333831787,-1.0655445246419526,-0.5595903396606445,2.462278366088867,8.205148251824466,8.231378078460693,13.64263916015625,6.989116589642043,6.8423988819122314,12.030865669250488,-0.10341204570085362,-0.024578094482421875,2.8702383041381836,0.9621324789410989,0.5032452344894409,4.543469429016113
AlphaEdit,AlphaEdit_L6_ONLY,6,7000,NS,superseded,1190,792,726,0.6655462184873949,0.6100840336134454,599,193,127,271,792,0.24368686868686867,1.8436434677246363,1.5600407123565674,7.647683620452881,1.2451075969811625,1.134645700454712,6.5790510177612305,-0.5985358707434737,-0.5372226238250732,3.925252914428711,8.475157557857532,8.447157859802246,12.842085838317871,7.230049960876369,7.333339691162109,11.496132850646973,-0.4661561508983997,-0.37451744079589844,3.8038434982299805,0.13237971984507407,0.11136579513549805,4.368481636047363
AlphaEdit,AlphaEdit_L6_ONLY,6,8000,RS,all,8000,7993,7848,0.999125,0.981,7845,148,3,4,7993,0.01851620167646691,14.847591631701068,14.621070911627612,20.31532760654227,11.495802282028624,11.680919260834344,18.031538560288027,-3.351789349672446,-2.1007494769146433,0.4374709012918174,0.5039011499334347,0.00863248622044921,1.2261583805084229,11.999703431962057,11.902090549468994,18.052383422851562,0.47650416576402815,0.006051628413842991,1.1170289969886653,-2.8752851839084177,-1.9955687522888184,0.47679901123046875
AlphaEdit,AlphaEdit_L6_ONLY,6,8000,RS,active,7851,7844,7711,0.9991083938351802,0.9821678767036046,7708,136,3,4,7844,0.017338092809790925,14.88186223547929,14.646300423890352,20.365919733420014,11.589721407490236,11.770180616527796,18.082361347958795,-3.2921408279890554,-2.054672750760801,0.4505967492586933,0.4686306120427245,0.008172051049768925,1.0087422132492065,12.05835201953296,11.977286338806152,18.101789474487305,0.44710198893533637,0.00568098877556622,0.9353123490727739,-2.845038839053719,-1.9556989669799805,0.48554420471191406
AlphaEdit,AlphaEdit_L6_ONLY,6,8000,RS,superseded,149,149,137,1.0,0.9194630872483222,137,12,0,0,149,0.08053691275167785,13.041829817856714,13.085025461565237,17.933256748132408,6.547083798813127,6.709756851196289,12.538740209070966,-6.4947460190435855,-6.634442916605622,-0.32487989217042923,2.3623507672486412,1.242442011833191,6.412060737609863,8.909434566061769,9.214091300964355,13.26888370513916,2.025742355576505,1.1200448302552104,6.252895355224609,-4.469003663467081,-4.478481292724609,0.07302188873291016
AlphaEdit,AlphaEdit_L6_ONLY,6,8000,PS,all,16000,15255,14131,0.9534375,0.8831875,13956,1299,175,570,15255,0.08515240904621435,8.55997098633108,8.65566750522703,14.867079563438892,6.023815863351517,5.974158808588982,12.681213319883682,-2.536155122979562,-1.6405667182989419,1.304734155535698,2.7475079559070816,1.3607245683670044,7.621734619140625,8.7713238192586,8.572271823883057,13.754985809326172,1.3002480460496912,0.2689702562056482,4.7217304185032845,-1.2359070769298706,-0.8059875965118408,1.904576301574707
AlphaEdit,AlphaEdit_L6_ONLY,6,8000,PS,active,15702,15015,13920,0.9562476117692014,0.8865112724493696,13762,1253,158,529,15015,0.08344988344988345,8.63521774923707,8.709906440228224,14.907234478741884,6.101979118318788,6.071519466117024,12.74345614016056,-2.533238630918281,-1.6337203718721867,1.291008569067344,2.6872660537639663,1.2863248586654663,7.513253211975098,8.789245172082754,8.58905553817749,13.778543472290039,1.2914890942587534,0.26068732189014554,4.680955410003662,-1.2417495366595277,-0.804455041885376,1.8740530014038086
AlphaEdit,AlphaEdit_L6_ONLY,6,8000,PS,superseded,298,240,211,0.8053691275167785,0.7080536912751678,194,46,17,41,240,0.19166666666666668,4.595123096566488,4.039764165878296,11.55240035802126,1.905294287861317,1.5017595291137695,7.601445436477661,-2.6898288087051707,-1.946955181658268,2.092477321624756,5.921730598360777,5.7298383712768555,10.410813331604004,7.827024886222094,7.794939994812012,11.567658424377441,1.7617683850473727,1.7155934572219849,6.238885261118412,-0.9280604236577982,-0.9607243537902832,3.249135971069336
AlphaEdit,AlphaEdit_L6_ONLY,6,8000,NS,all,80000,53960,47948,0.6745,0.59935,43180,10780,4768,21272,53960,0.19977761304670125,2.143788906446265,2.1422423720359802,8.583770751953125,1.1082456442452104,1.1209654808044434,7.1623945236206055,-1.0355432622010545,-0.5421438161283731,2.6058433055877686,8.18197444999989,8.206968784332275,13.60108470916748,7.073728805754679,6.899252414703369,12.147473335266113,-0.11502402093768137,-0.035404205322265625,2.9587059020996094,0.920519241263373,0.4761068820953369,4.6209986209869385
AlphaEdit,AlphaEdit_L6_ONLY,6,8000,NS,active,78510,53001,47060,0.6750859763087504,0.5994140873774042,42450,10551,4610,20899,53001,0.19907171562800702,2.1544393467111087,2.157167911529541,8.602581024169922,1.1097519680690493,1.1252045631408691,7.1818046271800995,-1.0446873786420592,-0.5446988642215729,2.587770700454712,8.179828657974815,8.208493709564209,13.609487533569336,7.070076689905766,6.8931498527526855,12.164608001708984,-0.10738839196847538,-0.03226051293313503,2.952998161315918,0.9372989866735839,0.4833860397338867,4.627217531204224
