family,metric,arm,relation,margin_bin,age_bin,new_token_length_bin,common_support,empty_bin,denominator,atwrite_numerator,final_numerator,atwrite_rate,final_rate,retained,lost,recovery,initial_and_current_failure,entry_success_denominator,loss_rate_among_entry_success,atwrite_desired_margin_mean,atwrite_desired_margin_median,atwrite_desired_margin_p90,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,new_nll_mean,new_nll_median,new_nll_p90,true_nll_mean,true_nll_median,true_nll_p90,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,4,2,0,True,False,74,74,53,1.0,0.7162162162162162,53,21,0,0,74,0.28378378378378377,1.5233974392349656,1.5171480178833008,1.9139842987060547,1.1754258983844035,1.5836730003356934,4.400852203369141,-0.34797154085056203,-0.009302616119384766,2.699366569519043,10.522393485984287,10.605161666870117,14.719245910644531,9.346967587599883,9.177011489868164,13.917734146118164,0.09764072862831322,0.056676387786865234,3.1516270637512207,0.4456122694788752,0.563560962677002,3.895793914794922
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,4,3,0,True,False,79,79,50,1.0,0.6329113924050633,50,29,0,0,79,0.3670886075949367,1.4634014141710499,1.4143266677856445,1.8817625045776367,1.2909354046930241,1.4209890365600586,6.6742048263549805,-0.1724660094780258,-0.0013675689697265625,5.016166687011719,10.403827842277817,10.74134349822998,13.950603485107422,9.112892437584792,9.148242950439453,13.025323867797852,0.05365876910052722,-0.1257610321044922,6.0666961669921875,0.226124778578553,-0.3650693893432617,4.4269819259643555
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,4,4,0,True,False,26,26,18,1.0,0.6923076923076923,18,8,0,0,26,0.3076923076923077,1.4895416223085844,1.4838650226593018,1.9534988403320312,0.9265382885932922,0.899075984954834,5.500640869140625,-0.5630033337152921,-0.6059224605560303,3.9976916313171387,9.372280611441685,10.655847549438477,12.815786361694336,8.445742322848393,8.059231758117676,13.179771423339844,-1.3999297297917879,-0.8152737617492676,3.9128875732421875,-0.8369263960764959,-0.37854838371276855,4.08616828918457
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,5,0,0,True,False,43,43,42,1.0,0.9767441860465116,42,1,0,0,43,0.023255813953488372,3.0872584054636403,3.246634006500244,3.8179750442504883,2.8831373813540435,2.7159337997436523,5.24122428894043,-0.20412102410959643,-0.061760902404785156,1.8403244018554688,11.104534071545269,11.157180786132812,14.184011459350586,8.221396690191225,7.937078475952148,10.916349411010742,-0.13557043740915697,0.0,1.4030542373657227,0.06855058670043945,0.06544208526611328,0.8668389320373535
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,5,1,0,True,False,110,110,92,1.0,0.8363636363636363,92,18,0,0,110,0.16363636363636364,3.0760176875374534,3.150911569595337,3.8416407108306885,2.7668511910872025,2.899249315261841,5.390105247497559,-0.3091664964502508,0.030443429946899414,2.0975236892700195,11.215786552429199,11.09937334060669,14.912090301513672,8.448935361341997,8.28834056854248,12.079005241394043,-0.426198504187844,-0.17697954177856445,2.049344062805176,-0.11703200773759322,-0.2696492671966553,2.6072216033935547
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,5,2,0,True,False,179,179,139,1.0,0.776536312849162,139,40,0,0,179,0.22346368715083798,2.982508879134109,2.9966282844543457,3.7956056594848633,2.4174340776891015,2.368149757385254,6.658965587615967,-0.5650748014450073,-0.4354276657104492,3.681729555130005,10.62433681541315,10.695947647094727,14.974428176879883,8.206902737724048,8.187034606933594,12.410173416137695,-0.19220292235219943,-0.052290916442871094,3.2638015747070312,0.3728718790928079,0.24476051330566406,3.6533470153808594
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,5,3,0,True,False,174,174,122,1.0,0.7011494252873564,122,52,0,0,174,0.2988505747126437,2.9752629947388307,2.996286630630493,3.7149064540863037,2.2360403400728073,1.8231549263000488,7.782318115234375,-0.7392226546660237,-1.2610630989074707,4.290885925292969,10.860313830704525,10.659838199615479,15.182612419128418,8.624273490631717,8.302226066589355,12.859612464904785,-0.39609409885844965,-0.4314136505126953,4.247610092163086,0.34312855580757406,0.3831157684326172,4.895800352096558
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,5,4,0,True,False,52,52,36,1.0,0.6923076923076923,36,16,0,0,52,0.3076923076923077,2.9594372373360853,2.90700101852417,3.747495174407959,1.8656133000667279,2.049774646759033,6.349775552749634,-1.0938239372693574,-1.0717074871063232,3.3330230712890625,10.916387438774109,10.820664882659912,14.797015190124512,9.05077413870738,8.69502878189087,12.803940773010254,0.13247334957122803,-0.0835103988647461,4.892815589904785,1.2262972868405855,1.5834450721740723,5.888044357299805
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,6,0,0,True,False,65,65,65,1.0,1.0,65,0,0,0,65,0.0,5.947914162048927,5.904889106750488,7.556900978088379,5.966536875871512,5.766057014465332,8.747091293334961,0.018622713822584885,0.0,1.1866660118103027,13.447852296095627,13.431695938110352,17.163314819335938,7.481315420224116,7.181687355041504,10.523588180541992,0.10281714659470778,0.0,1.0060606002807617,0.08419443277212289,0.0,0.9209499359130859
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,6,1,0,True,False,172,172,159,1.0,0.9244186046511628,159,13,0,0,172,0.0755813953488372,5.742271013124737,5.6918240785598755,7.196510553359985,4.820617173646772,5.119234800338745,7.589911460876465,-0.921653839477966,-0.5862274169921875,1.5533127784729004,12.390569750652757,12.420467376708984,15.701949119567871,7.569952577005985,7.46209716796875,10.884136199951172,-0.4433948771898137,-0.30411577224731445,1.657252311706543,0.47825896228815235,0.3392825126647949,2.7560558319091797
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,6,2,0,True,False,241,241,221,1.0,0.91701244813278,221,20,0,0,241,0.08298755186721991,5.851956477551044,5.815183639526367,7.594621658325195,4.4635489172460625,4.569269180297852,8.349740505218506,-1.3884075603049821,-1.0663948059082031,2.4204413890838623,12.061919710942819,11.874053001403809,16.24113655090332,7.5983707936967555,7.365605354309082,12.519966125488281,-0.490475971174438,-0.3719973564147949,2.8953990936279297,0.897931589130544,0.5228095054626465,4.706293106079102
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,6,3,0,True,False,271,271,227,1.0,0.8376383763837638,227,44,0,0,271,0.16236162361623616,5.8756378664741655,5.773571014404297,7.550749897956848,3.5401104468426143,3.4120559692382812,8.226216316223145,-2.3355274196315516,-2.2923994064331055,2.106759548187256,11.634593722510163,11.760972023010254,15.79316520690918,8.094483275667548,7.946959018707275,12.417783737182617,-0.7820318229633944,-0.648834228515625,3.7885684967041016,1.5534955966681572,1.5675256252288818,5.73454475402832
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,6,4,0,True,False,125,125,81,1.0,0.648,81,44,0,0,125,0.352,5.966185992717743,5.807373523712158,7.61068058013916,1.314254937171936,1.5500946044921875,5.848962306976318,-4.651931055545807,-4.477365493774414,0.14223718643188477,10.544742599487305,10.775087356567383,14.197406768798828,9.230487662315369,8.891077041625977,14.272735595703125,-0.6877687873840332,-0.8687076568603516,3.628872871398926,3.9641622681617736,3.415912628173828,9.896897315979004
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,7,0,0,True,False,33,33,33,1.0,1.0,33,0,0,0,33,0.0,10.291020152469477,9.602846622467041,13.117092192173004,10.388191166926514,9.705810546875,13.270805358886719,0.09717101445703795,-0.024956703186035156,2.1716461181640625,15.788372357686361,15.351114273071289,19.33677101135254,5.400181190759847,4.58975887298584,9.633743286132812,0.21766737735632694,0.19862937927246094,1.6013002395629883,0.12049636289928899,-0.012088537216186523,1.3004117012023926
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,7,1,0,True,False,70,70,70,1.0,1.0,70,0,0,0,70,0.0,10.241170820168087,9.877715349197388,12.51949954032898,9.399275339501244,9.773249387741089,13.552259922027588,-0.8418954806668418,-0.9895686954259872,2.346332550048828,14.659282977240427,14.121244430541992,18.457822799682617,5.260007637739181,5.217795372009277,8.974196434020996,-0.30697733334132604,-0.6352348327636719,2.0858688354492188,0.5349181473255158,0.2983732223510742,3.339358329772949
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,7,2,0,True,False,135,135,129,1.0,0.9555555555555556,129,6,0,0,135,0.044444444444444446,10.323270219122922,9.54265171289444,13.395275235176086,7.426362044612566,7.6536946296691895,12.241218566894531,-2.8969081745103553,-2.3034260272979736,2.0005345344543457,13.12750262507686,12.587799072265625,17.318199157714844,5.701140580464292,5.215651988983154,10.428342819213867,-1.1881809093334057,-0.8694534301757812,2.199819564819336,1.7087272651769496,1.3187379837036133,6.087234020233154
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,7,3,0,True,False,130,130,121,1.0,0.9307692307692308,121,9,0,0,130,0.06923076923076923,10.308717218614541,9.770210862159729,13.281196594238281,6.433697759646636,7.064165115356445,10.87801218032837,-3.875019458967906,-3.1453020572662354,0.7839221954345703,13.165447437763214,13.2367582321167,17.249710083007812,6.731749678116579,6.968225955963135,9.823980331420898,-1.5044346836897042,-0.9648394584655762,1.7379398345947266,2.3705847752782017,2.2885119915008545,6.521221041679382
AlphaEdit,NS,AlphaEdit_L8_ONLY,P131,7,4,0,True,False,63,63,46,1.0,0.7301587301587301,46,17,0,0,63,0.2698412698412698,10.689393211924841,10.37833023071289,13.04059362411499,1.879519472046504,2.0739526748657227,6.620616912841797,-8.809873739878336,-8.952252388000488,-4.344653904438019,11.352676194811623,10.582530975341797,15.655759811401367,9.47315672276512,9.158042907714844,14.527681350708008,-2.338945116315569,-2.909213066101074,3.382883071899414,6.470928623562767,5.481490612030029,11.20457673072815
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,0,0,0,True,False,110,0,1,0.0,0.00909090909090909,0,0,1,109,0,,-6.786609398461455,-6.659031867980957,-2.60443115234375,-6.786759363085201,-5.986830472946167,-2.6229257583618164,-0.0001499646237458695,0.0,1.5059099197387695,5.2377620224544605,4.664123296737671,10.168437957763672,12.024521385539662,12.128262042999268,17.04536247253418,0.08814428569114005,0.005971626611426473,1.320058822631836,0.08829425031488591,0.0,1.5048885345458984
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,0,1,0,True,False,222,0,20,0.0,0.09009009009009009,0,0,20,202,0,,-6.208267246666658,-5.636916756629944,-2.459287643432617,-5.695242221607734,-5.846311807632446,-1.1260404586791992,0.5130250250589237,0.18248209357261658,5.075769931077957,5.100668706085852,4.611958026885986,11.26133918762207,10.795910927693587,11.094829559326172,15.178735733032227,0.7907597193062339,0.07670242339372635,4.2032036781311035,0.27773469424731023,0.4384880065917969,3.117232322692871
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,0,2,0,True,False,350,0,28,0.0,0.08,0,0,28,322,0,,-6.504265197029537,-6.0530900955200195,-2.8915610313415527,-6.232599466561473,-6.461977958679199,-1.3214349746704102,0.271665730468064,0.4599100351333618,4.924877166748047,5.323469858051145,4.529744386672974,11.748330116271973,11.556069324612617,11.43047285079956,16.392898559570312,1.4684360397630372,0.35490989685058594,6.29777717590332,1.196770309294973,1.0679774284362793,4.787175178527832
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,0,3,0,True,False,344,0,26,0.0,0.0755813953488372,0,0,26,318,0,,-5.760661159130862,-5.116489887237549,-2.609811782836914,-6.146562919924902,-5.983529210090637,-0.47962379455566406,-0.3859017607940396,-0.16704248072346672,4.687399864196777,5.400231113402866,4.876760959625244,11.584075927734375,11.546794033327767,11.422165870666504,16.260326385498047,1.2000522760294992,0.16932034492492676,6.437839508056641,1.5859540368235387,1.5003132820129395,5.6776227951049805
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,0,4,0,True,False,57,0,1,0.0,0.017543859649122806,0,0,1,56,0,,-4.602009612217284,-4.015270233154297,-2.4710988998413086,-6.572635598382668,-6.073890686035156,-0.9137287139892578,-1.9706259861653834,-1.966362476348877,3.118258476257324,6.670992694370318,6.28752326965332,13.509628295898438,13.243628292752986,13.724418640136719,17.308238983154297,0.21140433191076705,-1.0836896896362305,7.523721694946289,2.1820303180761504,2.5611495971679688,5.704476356506348
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,1,0,0,True,False,29,0,6,0.0,0.20689655172413793,0,0,6,23,0,,-1.005517474536238,-1.1247749328613281,-0.10236358642578125,-0.7939359895114241,-0.7821052074432373,1.3126697540283203,0.21158148502481394,0.17348289489746094,1.7354450225830078,9.668419805066339,10.35081958770752,14.07136344909668,10.462355794577762,11.093355178833008,14.206596374511719,0.3779082380492112,0.10857963562011719,2.1290502548217773,0.16632675302439723,0.0,1.978693962097168
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,1,1,0,True,False,80,0,30,0.0,0.375,0,0,30,50,0,,-0.8797820642590523,-0.8094768524169922,-0.14798736572265625,-0.9170736166648567,-1.1434893608093262,1.9725990295410156,-0.037291552405804396,-0.24027395248413086,3.0571641623973846,7.8305697669275105,8.345405578613281,12.528883934020996,8.747643383592367,9.555761337280273,12.911449432373047,0.22317239539697767,0.1875755786895752,2.2508349418640137,0.26046394780278204,0.43055152893066406,2.7796268463134766
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,1,2,0,True,False,114,0,47,0.0,0.41228070175438597,0,0,47,67,0,,-0.9794219193751352,-0.9782047271728516,-0.14284896850585938,-1.021024721674621,-0.7821545600891113,3.8342573642730713,-0.041602802299485916,0.27277493476867676,4.466528028249741,7.209238999049392,7.207775354385376,13.161015510559082,8.230263720724013,7.783934116363525,13.931804656982422,1.5252215745286983,1.1042686700820923,6.013627052307129,1.5668243768281842,1.4941492080688477,5.977825164794922
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,1,3,0,True,False,138,0,48,0.0,0.34782608695652173,0,0,48,90,0,,-1.0205840157425923,-1.0083050727844238,-0.22367382049560547,-2.3172121684107445,-1.4995231628417969,2.862833023071289,-1.2966281526681522,-0.6512303352355957,3.677009105682373,7.127615986189441,6.64138650894165,13.028075218200684,9.444828154600184,9.963881492614746,14.651966094970703,-0.09575508158330036,-0.5369794368743896,5.346157073974609,1.2008730710848519,1.087728500366211,6.637372970581055
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,1,4,0,True,False,25,0,7,0.0,0.28,0,0,7,18,0,,-1.0520158171653748,-0.9624700546264648,-0.35239219665527344,-3.818978863507509,-4.8878397941589355,2.780853271484375,-2.7669630463421346,-4.399752140045166,3.286667823791504,6.21992084428668,6.1916728019714355,13.018901824951172,10.03889970779419,10.715987205505371,13.57474136352539,-0.9753400261700154,-0.8152442090213299,4.749341011047363,1.791623020172119,2.163760185241699,5.742203712463379
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,2,0,0,True,False,5,5,2,1.0,0.4,2,3,0,0,5,0.6,0.13601284027099608,0.0733175277709961,0.3511543273925781,-0.2856170654296875,-0.22499656677246094,1.297469139099121,-0.4216299057006836,-0.4410581588745117,1.259261131286621,9.79798789024353,12.811016082763672,16.226322174072266,10.083604955673218,11.90074634552002,18.26255989074707,-0.25556952953338624,0.10704517364501953,0.5603275299072266,0.16606037616729735,-0.12086677551269531,2.9477195739746094
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,2,1,0,True,False,20,20,9,1.0,0.45,9,11,0,0,20,0.55,0.2712626218795776,0.2766871452331543,0.4425382614135742,-0.230856554210186,-0.423159122467041,2.808920383453369,-0.5021191760897636,-0.7585000991821289,2.7440476417541504,7.8126805737614635,8.549416542053223,11.710262298583984,8.04353712797165,8.137986183166504,12.627947807312012,-0.4284749075770378,-0.011696815490722656,1.6898963451385498,0.07364426851272583,-0.1788640022277832,3.7755022048950195
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,2,2,0,True,False,30,30,14,1.0,0.4666666666666667,14,16,0,0,30,0.5333333333333333,0.26341535250345866,0.2956223487854004,0.4436497688293457,0.49055424133936565,-0.11421799659729004,4.731881022453308,0.227138888835907,-0.5084116458892822,4.288231253623962,6.809429615736008,6.740793704986572,10.176684379577637,6.318875374396642,6.413346290588379,11.638278007507324,-0.5469313760598501,-0.3699045181274414,3.619568347930908,-0.774070264895757,-0.7567501068115234,4.5170440673828125
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,2,3,0,True,False,34,34,15,1.0,0.4411764705882353,15,19,0,0,34,0.5588235294117647,0.23908652978784897,0.2328481674194336,0.4312162399291992,-0.7847579296897439,-0.9490208625793457,4.429016590118408,-1.0238444594775928,-1.2349658012390137,4.216293811798096,8.723888586549197,8.805289268493652,13.205009460449219,9.508646516238942,10.455556869506836,15.630210876464844,-0.8191288288901833,-1.1188607215881348,3.462919235229492,0.20471563058740952,0.681704044342041,5.665519714355469
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,2,4,0,True,False,13,13,6,1.0,0.46153846153846156,6,7,0,0,13,0.5384615384615384,0.26625651579636794,0.27584362030029297,0.4671649932861328,-1.3296530177960029,-0.22499656677246094,1.9722042083740234,-1.5959095335923708,-0.6921615600585938,1.8999786376953125,7.156338347838475,7.019773483276367,10.599672317504883,8.485991365634478,8.716877937316895,11.638253211975098,0.37630884922467744,1.2569284439086914,3.5232324600219727,1.9722183828170483,2.6744322776794434,7.338743209838867
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,3,0,0,True,False,5,5,4,1.0,0.8,4,1,0,0,5,0.2,0.7647930145263672,0.7161169052124023,0.9870643615722656,0.6973012924194336,0.39800262451171875,2.508316993713379,-0.06749172210693359,-0.28316688537597656,1.9515399932861328,9.120218801498414,9.51072883605957,15.049969673156738,8.42291750907898,8.794611930847168,14.65196704864502,-0.012145018577575684,0.0,1.1426678895950317,0.05534670352935791,0.06514739990234375,0.8776683807373047
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,3,1,0,True,False,21,21,13,1.0,0.6190476190476191,13,8,0,0,21,0.38095238095238093,0.7502752883093697,0.7681484222412109,0.9194011688232422,0.19747455914815268,0.525120735168457,2.8651199340820312,-0.5528007291612171,-0.24044227600097656,2.0442638397216797,7.792400428227016,8.290657997131348,13.421392440795898,7.594925869078863,6.947690486907959,12.916772842407227,-0.7858014560881115,-0.99566650390625,2.2449755668640137,-0.2330007269268944,0.6001543998718262,1.6754441261291504
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,3,2,0,True,False,30,30,8,1.0,0.26666666666666666,8,22,0,0,30,0.7333333333333333,0.7396580537160238,0.7401504516601562,0.9135265350341797,-1.2527398735284805,-1.4638652801513672,2.4187240600585938,-1.9923979272445043,-2.230264663696289,1.574106216430664,7.893415658672651,7.932589769363403,12.376468658447266,9.146155532201131,8.171204566955566,13.499234199523926,-0.4877378612756729,-0.694535493850708,1.8648834228515625,1.5046600659688314,1.3844401836395264,3.782931327819824
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,3,3,0,True,False,27,27,16,1.0,0.5925925925925926,16,11,0,0,27,0.4074074074074074,0.7381397927248919,0.7366906404495239,0.8703794479370117,-0.43596067307172,0.9348392486572266,3.2893900871276855,-1.1741004657966119,0.09872627258300781,2.7573561668395996,7.015965085890558,7.173376083374023,15.34511661529541,7.451925758962278,6.947721004486084,13.532546043395996,-0.8420905675049182,-1.7682867050170898,3.897305488586426,0.3320098982916938,0.8039045333862305,5.001708984375
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,3,4,0,True,False,8,8,3,1.0,0.375,3,5,0,0,8,0.625,0.6908551454544067,0.7445106506347656,0.8576846122741699,-1.696690984070301,-1.0378739833831787,2.395054817199707,-2.387546129524708,-1.8816204071044922,1.8878765106201172,5.785771481692791,4.228722095489502,13.9321870803833,7.482462465763092,6.952349901199341,13.09155559539795,-2.505981869995594,-3.1610097885131836,5.660151481628418,-0.11843574047088623,-0.06046104431152344,5.348072528839111
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,4,0,0,True,False,10,10,10,1.0,1.0,10,0,0,0,10,0.0,1.514366340637207,1.5166864395141602,1.8180971145629883,1.4739911317825318,1.784308910369873,2.192387580871582,-0.04037520885467529,0.0,0.5525903701782227,7.542377185821533,5.739342212677002,12.062516212463379,6.068386054039001,4.4146647453308105,10.034085273742676,-0.2424386978149414,0.039940834045410156,0.9072728157043457,-0.2020634889602661,0.0,0.3280973434448242
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,4,1,0,True,False,30,30,23,1.0,0.7666666666666667,23,7,0,0,30,0.23333333333333334,1.483052627245585,1.5081777572631836,1.8891162872314453,1.2657719234625497,1.126124382019043,3.9727649688720703,-0.21728070378303527,-0.593604564666748,2.7007789611816406,8.932940463225046,8.854284763336182,13.820773124694824,7.667168539762497,6.494086265563965,12.627964973449707,-0.3826047460238139,-0.25186920166015625,1.503849983215332,-0.1653240422407786,-0.4500003159046173,3.0789947509765625
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,4,2,0,True,False,63,63,31,1.0,0.49206349206349204,31,32,0,0,63,0.5079365079365079,1.5241498587623474,1.5031394958496094,1.9080448150634766,-0.4627043117606451,-0.32500362396240234,4.429018020629883,-1.9868541705229925,-1.9735908508300781,2.8907861709594727,7.534359386989048,7.583169937133789,13.333691596984863,7.9970636987496935,7.007464408874512,12.911449432373047,-0.2483653984372578,-0.6267938613891602,3.373072624206543,1.7384887720857347,0.5972743034362793,6.203557968139648
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,4,3,0,True,False,63,63,32,1.0,0.5079365079365079,32,31,0,0,63,0.49206349206349204,1.4783888960641527,1.5129740238189697,1.8835697174072266,-0.17982659205084756,0.18102359771728516,4.072750091552734,-1.6582154881150004,-1.556013584136963,2.4984121322631836,8.166386282751484,8.471214294433594,13.286663055419922,8.346212874802331,8.197938919067383,13.770939826965332,-0.709241779905463,-0.4291067123413086,3.169388771057129,0.9489737082095373,0.5483381748199463,5.178554534912109
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,4,4,0,True,False,14,14,4,1.0,0.2857142857142857,4,10,0,0,14,0.7142857142857143,1.5597675357546126,1.503167748451233,1.8885107040405273,-2.5805602031094685,-2.2975471019744873,3.3302602767944336,-4.140327738864081,-3.980573892593384,1.4150733947753906,6.2116526642016,5.915405035018921,11.37336540222168,8.792212867311068,9.520176410675049,11.638277053833008,-0.6919912674597332,-0.5401291847229004,5.672183513641357,3.4483364714043483,3.9350779056549072,8.34352993965149
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,5,0,0,True,False,27,27,27,1.0,1.0,27,0,0,0,27,0.0,2.99922392544923,2.9644174575805664,3.7803421020507812,2.8416493159753307,3.036532402038574,4.127459526062012,-0.15757460947389956,0.0,1.3639373779296875,11.462085247039795,11.267892837524414,14.736724853515625,8.620435931064465,8.682696342468262,12.916772842407227,0.060081393630416306,-0.05559730529785156,1.8910675048828125,0.21765600310431588,0.0,2.221874713897705
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,5,1,0,True,False,71,71,55,1.0,0.7746478873239436,55,16,0,0,71,0.22535211267605634,2.9413758251868503,2.9535112380981445,3.6014671325683594,2.110817935685037,2.155862808227539,5.045269966125488,-0.8305578895018134,-0.7990455627441406,2.0004425048828125,9.786617042313159,10.2195405960083,15.715096473693848,7.675799106628123,7.007504940032959,13.688373565673828,-0.472063250944648,-0.26667308807373047,2.0242958068847656,0.35849463855716546,0.21531057357788086,2.8506574630737305
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,5,2,0,True,False,126,126,91,1.0,0.7222222222222222,91,35,0,0,126,0.2777777777777778,2.9554257165817988,2.854410171508789,3.8136305809020996,1.8173952494112273,1.9739527702331543,6.0261698961257935,-1.1380304671705714,-0.7705970406532288,2.8208394050598145,8.939377913162822,8.466382026672363,15.54684066772461,7.121982663751594,6.508176803588867,12.911444664001465,-0.16505727337466347,-0.24119114875793457,4.593927383422852,0.9729731937959081,0.7684226036071777,5.667140960693359
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,5,3,0,True,False,134,134,83,1.0,0.6194029850746269,83,51,0,0,134,0.3805970149253731,3.001898073438388,2.978789806365967,3.826810836791992,1.1499135617667169,1.0969849228858948,6.7049150466918945,-1.8519845116716713,-1.9613933563232422,3.743140697479248,8.840771724817468,8.44446325302124,15.428234100341797,7.690858163050751,7.459406614303589,13.063754081726074,-0.8174573308718738,-0.9034817218780518,3.589590072631836,1.0345271807997973,0.8864984512329102,5.834786415100098
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,5,4,0,True,False,37,37,21,1.0,0.5675675675675675,21,16,0,0,37,0.43243243243243246,3.040010735795305,3.053457260131836,3.8373804092407227,0.22222870074816653,0.8772516250610352,8.142244815826416,-2.817782035047138,-1.7457571029663086,5.141091585159302,7.261179425929849,6.476145267486572,12.777645111083984,7.0389507251816825,5.819342136383057,13.826667785644531,-1.7879301747558891,-2.355752944946289,5.817873001098633,1.029851860291249,-0.5143303871154785,9.654099464416504
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,6,0,0,True,False,59,59,59,1.0,1.0,59,0,0,0,59,0.0,6.091724966542196,6.242367506027222,7.901829242706299,6.078411089161695,6.124070167541504,8.25830602645874,-0.013313877380500405,-0.13379287719726562,2.3404197692871094,13.0570132368702,12.80663776397705,17.609176635742188,6.9786021477085045,6.822076797485352,11.551036834716797,0.19959502300973667,0.0,2.0026540756225586,0.21290890039023708,0.18287277221679688,1.4714775085449219
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,6,1,0,True,False,150,150,144,1.0,0.96,144,6,0,0,150,0.04,5.888153827637434,5.816093444824219,7.427319526672363,5.764348927587271,6.019222319126129,9.059535339474678,-0.12380490005016327,0.07564210891723633,3.5251245498657227,12.293583896954855,13.169988632202148,16.598154067993164,6.529234969367583,6.569814443588257,11.276151657104492,0.2248749621709188,0.2909884452819824,2.7560625076293945,0.34867986222108205,0.3017301559448242,3.7839555740356445
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,6,2,0,True,False,209,209,192,1.0,0.9186602870813397,192,17,0,0,209,0.08133971291866028,5.9633196911743385,5.900346279144287,7.550955772399902,5.87564744470133,5.595738887786865,11.384187757968903,-0.08767224647300809,-0.3942537307739258,5.166367948055267,12.037371487708754,12.41945743560791,17.625186920166016,6.161724043007423,5.773003101348877,11.638278007507324,0.34778820441670394,0.5606098175048828,4.134474754333496,0.435460450889712,0.437741756439209,4.7975311279296875
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,6,3,0,True,False,233,233,183,1.0,0.7854077253218884,183,50,0,0,233,0.2145922746781116,5.945846371128836,6.018965482711792,7.562942743301392,3.7019187471401667,4.350497245788574,9.593359470367432,-2.243927623988669,-1.6274967193603516,3.5255751609802246,10.78800572689159,11.893538475036621,16.157026290893555,7.086086979751423,6.690576553344727,12.627937316894531,-0.4138643072894075,-0.6231517791748047,4.192966461181641,1.8300633166992613,1.1470460891723633,7.676170110702515
AlphaEdit,NS,AlphaEdit_L8_ONLY,P136,6,4,0,True,False,110,110,66,1.0,0.6,66,44,0,0,110,0.4,5.9562698532234535,5.82594358921051,7.62493371963501,2.0068024701015514,1.7608039379119873,10.156071186065674,-3.9494673831219025,-4.141067862510681,4.3063225746154785,9.066813567314636,9.354989051818848,16.160676956176758,7.060011097213084,6.564232587814331,11.676297187805176,-2.0106439083475958,-2.0699453353881836,4.1423540115356445,1.9388234747743065,1.051838994026184,8.15911602973938
