entry,branch,C_sha256,G_minus_GT_frobenius,H_minus_HT_frobenius,K_sha256,R_sha256,actual_delta_norm,actual_minus_solve_delta_norm,condition_I_minus_G,delta_sha256,diagnostic_factor_status,diagnostic_seconds,divisor,ideal_orthogonal_P_identity,layer,native_solve_seconds,physical_write_applied,post_weight_sha256,pre_weight_sha256,raw_A_stored,reconstruction_max_abs,reconstruction_relative_frobenius,repeat_factor,residual_source
90,SHAM,b777efaeee7a3f4bb2765784a726d255480a4cc69daee30a7d3f0f19ccc954f6,2.626120038374177e-06,6.307397006533216e-06,977dd3d2428fcfab737dc9402118ef0cc8fdee1dc7bfe4592ca0988b70cf5d88,ae76b8acf4b42b37941238fa1955eebaa804e68e4b69c0b87d14e2b6b96074cc,5.125260353088379,2.0861957636952866e-06,1.5310617947135017,ee31090178c5f98058331298958e805f95e38a0d1e4b2a44d918770e36713c3d,COMPLETED,0.4165058033540845,4,NOT_ESTABLISHED,5,0.11870101932436228,True,74ae3eede93eb8ffd747e58901f9e7347ed6c67527a048ba3a7cc020262f3961,4ba2e67623c60fec8ed138228f591b713af145858100f3727753efacf3a23872,False,4.4656917452812195e-07,1.8588955151776519e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,SHAM,4014d7e9ee3bc7a0ff5d2b21613357c6c46e6ebe0c9e1a64f5a91efddab4ef74,4.214683597991992e-06,8.720723347613923e-06,1130739a9434d738654bb3a67e9736fbf95aa4762be54421c815c9a3fcc31a4c,ac301bd69c075f2396ac23efa33d93c92258cd7f1210f1d32c8092a4bc436642,5.210986137390137,2.0859638425463345e-06,1.488255194975872,1732faae423aaae40d953a22e5ca81450a9a52711ae9560f81397e7bca63c8b5,COMPLETED,0.5082713421434164,3,NOT_ESTABLISHED,6,0.1185462148860097,True,5183aed1b121015f0ec37b5ea676e2e2b7bb784c9b9e2b5044d9c55eb3361988,f538cda932e56e0910bc59e2a58f0addfbc118445468718ecefebe8dbe6461eb,False,3.548339009284973e-07,2.521185586768519e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,SHAM,6f1d98133023497fe48604840f72176c29b940badc5d6aca6b273ee308a227c6,4.9334122749660406e-06,7.680864737193405e-06,efc569f4d74c39f0e2e9d0be30bafbfd125de2c5631308896bf4547b0f4f8905,44875608fcc6a76dec6172430f0d96f197642d677998812347e162aa4563adf3,5.189459323883057,2.204232487201807e-06,1.5209982813738678,c05673c5006cb9b985eac90a7566932076688a136f052048458d40088a30770c,COMPLETED,0.44493313133716583,2,NOT_ESTABLISHED,7,0.11866016872227192,True,b37452286c39ad8e06dc5ad8fb66a0a1de154781bbd1e2d6ee0e4c6faefa7923,a6f755ea184f9f561626aeb33f9a19f9a3e58b2883d9d2fee12660508b20c211,False,5.178153514862061e-07,4.159907352402231e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,SHAM,44f79bbb33d2a8596402d5e894ec5d4f404f31ec4d8b7293946f11fc7ba73f9f,6.199389636487005e-06,1.2258712137061762e-05,a559556de3e1b602176fd8bbdd0e3ca5ac4d8a9393fbf1adc91504cee53d967b,47e4be346fe695bd3f818244aaa780d2d97dca89966d1cf44cf53d543cb881d3,12.796887397766113,2.853325440810295e-06,1.5395488555145096,196368811b21cbce304d422f377219c3c8667a0da772353ac28bd0f654f5aa94,COMPLETED,0.4481120752170682,1,NOT_ESTABLISHED,8,0.11869126092642546,True,3a2b7aa9d1422c7f08e81ee099c0bac1bf8489aa690686d9a02e2d23550fcfaf,f3ad758b634aa5d6c28b9c9da9eeb9619545684164a934ab4ac9ef6990b1b061,False,8.277129381895065e-07,2.451456431754801e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H5,88b6ddad18a4cc8dca533466f87caa380a0dc9cbe862a8c9a8a0e67794f341f7,1.5442331783149172e-06,3.4032600688824386e-06,19f342bb90e1826777102c86891fab50e5eb6b1cddbe9f3bbaaefac1c4ee543a,18ee5b9680a99751148ed616818144f00d26c53f9798d08b6f4ed4cddd485a4c,4.001758098602295,2.052473064395599e-06,1.8808312999871377,bc9b7de4526880e85015721236a1f2a35bf4aa760aaa561a88ae300bc584d9f6,COMPLETED,0.4355279505252838,5,NOT_ESTABLISHED,4,0.11862007435411215,True,c21e8dad8bc1beab504d650934bb92a2cb28e06546b27dde26a95cb6a4299c2e,e41cd4c3e9857cee6df2f4ccf9dccbad77585462a5a1df1031d3b0c53eed40d0,False,8.968345355242491e-08,1.1167207222839894e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H5,641c9243b6408557fa7784accf529e91df271a881eddfb97afe97117045bb59f,2.59275957374422e-06,6.204117899786678e-06,abdc985ba1346c9260e61ac9281c038d550cfee3e92835747f01b03a35657647,a0bda710bb335c86694393bf755e2e104af131ae9ee55652f0f25b7787dc9c83,5.123965263366699,2.086266249534674e-06,1.5312507320202484,7d1a7c200089899c5a6082e0429dd421eddcdc7be58d1df78fc1af194d01d6a1,COMPLETED,0.42451073974370956,4,NOT_ESTABLISHED,5,0.11889842804521322,True,30d183191bf1439d0690258cdf42f5d1ba009d80ddcdd477b43162d3e3019c25,4ba2e67623c60fec8ed138228f591b713af145858100f3727753efacf3a23872,False,4.731118679046631e-07,1.8727364503629049e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H5,6110756d622324dd09c1be1723b68a3bb68fbb63ba306aacf8cde904a90dad6c,4.143213340236434e-06,8.556526110937106e-06,fec1e63384d6bd4ef686d458d53f2541a9a60da86cecfb4352b5017dcdc09ea6,9d5a2ba2ce2d60f0da1ca2cac9263786dad9ef6d057bb87e6c4edf885349dbb9,5.211396217346191,2.085598907797248e-06,1.4882836293373862,4d54339c64ff662e2ef14d62d68e7a198ae2ecf82e0e2f0415e45bec72932682,COMPLETED,0.4584229486063123,3,NOT_ESTABLISHED,6,0.11866946425288916,True,c2c2025891bd31552073e2338ff697f632928f2aab6a7d57e2078d78690d7bf4,f538cda932e56e0910bc59e2a58f0addfbc118445468718ecefebe8dbe6461eb,False,2.389424480497837e-07,2.5148880531480474e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H5,ee7d95cd86c72f235e8405093a55cc851bfb2fcb58502b50384dfc24ab4348f5,4.951253567945316e-06,7.70021964429051e-06,804f8dfa917b058e08da4d1d6dfd7e5d80aad09db01467c558f85be9be38a3c9,9eb693d9eaa018b78b6d896aeab32888e33e857d6b4d15a3e5dfc21b314036c7,5.189704418182373,2.204699740104843e-06,1.5209649384565433,c3496d7bb24625107ae71de5dffe07867ceff481b1b3ec46127d5d08f163073f,COMPLETED,0.4738146821036935,2,NOT_ESTABLISHED,7,0.11865631584078074,True,1777e1a1974f1ecbf275e680616aae64f644d1d64c1f8fbf85c97b24e5eb39d5,a6f755ea184f9f561626aeb33f9a19f9a3e58b2883d9d2fee12660508b20c211,False,5.783513188362122e-07,4.160593890525641e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H5,0f249416a19d6835cc92df7a71f963128e11710293e41bcda5a8c0ce720415e2,6.127297166326285e-06,1.2123177019599632e-05,ffd460fd3f779cd228dba0f3c3e4daf7093174a4ec47cbaf6f59c9568dd581b5,9026bc44d08170bae32a6356e17b2aca80c6fd1fdd3661388fc28a3b77499971,12.79635238647461,2.852435954991961e-06,1.538849561663398,6edb14e7051ced007ec0b1469b33dfd046e94ee7ccda4d76e365c58b27785ab9,COMPLETED,0.4693578453734517,1,NOT_ESTABLISHED,8,0.1186812361702323,True,8ec5367728070726f8eba41995fa204e81260ff82bdbbb2b26a5e906917bd335,f3ad758b634aa5d6c28b9c9da9eeb9619545684164a934ab4ac9ef6990b1b061,False,8.472707122564316e-07,2.449623952209132e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H6,88b6ddad18a4cc8dca533466f87caa380a0dc9cbe862a8c9a8a0e67794f341f7,1.5442331783149172e-06,3.4032600688824386e-06,19f342bb90e1826777102c86891fab50e5eb6b1cddbe9f3bbaaefac1c4ee543a,18ee5b9680a99751148ed616818144f00d26c53f9798d08b6f4ed4cddd485a4c,4.001758098602295,2.052473064395599e-06,1.8808312999871377,bc9b7de4526880e85015721236a1f2a35bf4aa760aaa561a88ae300bc584d9f6,COMPLETED,0.46656179055571556,5,NOT_ESTABLISHED,4,0.11868850328028202,True,c21e8dad8bc1beab504d650934bb92a2cb28e06546b27dde26a95cb6a4299c2e,e41cd4c3e9857cee6df2f4ccf9dccbad77585462a5a1df1031d3b0c53eed40d0,False,8.968345355242491e-08,1.1167207222839894e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H6,e781c6249c7c2ef85425155deb308b5a6e68091fd8da5c4334b7e707657150c5,2.6325459834923627e-06,6.324937570874789e-06,abdc985ba1346c9260e61ac9281c038d550cfee3e92835747f01b03a35657647,a0bda710bb335c86694393bf755e2e104af131ae9ee55652f0f25b7787dc9c83,5.125260829925537,2.0868512820015894e-06,1.531061774323163,c02fe07fe8b91c5f2a3c97418c2cbde82ac1fe130c2d784946b2e0c33d1a9440,COMPLETED,0.4284992376342416,4,NOT_ESTABLISHED,5,0.11867891903966665,True,8f836611db9f35eb4fbb24f3bda5afcd0b72ce3ee46907265da3a0b4ba983777,4ba2e67623c60fec8ed138228f591b713af145858100f3727753efacf3a23872,False,5.152542144060135e-07,1.8611456006820029e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H6,a1d18f8ed69e157e030298011167d22bc8d82ee71bede890e432963f2136270c,4.162764566911675e-06,8.566024478748095e-06,d54282fc759a058f0b0d48bc0f00ba6552aec0800c6de7eb7f223c025f55d0a3,28375c7d9d6406a784e4aaf9a65cbe15fcc9af2cf01b66061a762aaf99a943f4,5.192259311676025,2.0857560230069794e-06,1.4882709488427064,a1d7d59c867d2e25906cd8f63ab92a90d840f5d4a3987e27fcbcde9999652889,COMPLETED,0.44862424954771996,3,NOT_ESTABLISHED,6,0.11913456488400698,True,c4d826c43c60d5175773c3e910b705a574dc150432e1493ed8d942bc9d2822d1,f538cda932e56e0910bc59e2a58f0addfbc118445468718ecefebe8dbe6461eb,False,2.6868656277656555e-07,2.617191598373169e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H6,9f2d3ae01e7864650658c55e6866558e45be12ddfd1880a71a1a7a71395cb0ab,4.930210027302858e-06,7.672917995199475e-06,9ce8deaa0d767eca0017c9c6747341087cd2109c6ee30ae43b7ffd2a6887216b,9cabb9075b26c721b886fb3d5e164a1654abf7ee0fd9e729b25b741bc85189fd,5.188433647155762,2.204164729846525e-06,1.5211724404892173,b8b1636c8ae3c878bf4a3aec795b83e13d09495d52f85b8ef223a82bcae92972,COMPLETED,0.51044518686831,2,NOT_ESTABLISHED,7,0.11869978159666061,True,88fd5e5189124836e6c81fd8f8d7a424a933810be120e407aecdb86bcae414b2,a6f755ea184f9f561626aeb33f9a19f9a3e58b2883d9d2fee12660508b20c211,False,4.225876182317734e-07,4.130188862419578e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H6,02d2a4db7f9c0612300ebca9a272df021c4d5988d07a3f8d51380b1cc19f0519,6.27084145685599e-06,1.2435811890883938e-05,e2904cfdfbf307f5b1925be6073e078e28171121d76e85aa5e293ce75795cff4,80af1b255fca91c92e2d412b87d4777aa82119b1096d15db3adc54b91cc03d86,12.799792289733887,2.8521869808173506e-06,1.5387640330112227,56762a640cccfced5879149647c4da3d486c700b24834aeaedbc422ca7e014a5,COMPLETED,0.5007713446393609,1,NOT_ESTABLISHED,8,0.11865496262907982,True,91f2af678cd9f48eb9e2eb64367399227cd6d84e9037409e723917ae7f3d50af,f3ad758b634aa5d6c28b9c9da9eeb9619545684164a934ab4ac9ef6990b1b061,False,1.0030344128608704e-06,2.4460697099167513e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H56,88b6ddad18a4cc8dca533466f87caa380a0dc9cbe862a8c9a8a0e67794f341f7,1.5442331783149172e-06,3.4032600688824386e-06,19f342bb90e1826777102c86891fab50e5eb6b1cddbe9f3bbaaefac1c4ee543a,18ee5b9680a99751148ed616818144f00d26c53f9798d08b6f4ed4cddd485a4c,4.001758098602295,2.052473064395599e-06,1.8808312999871377,bc9b7de4526880e85015721236a1f2a35bf4aa760aaa561a88ae300bc584d9f6,COMPLETED,0.4289469113573432,5,NOT_ESTABLISHED,4,0.11861931253224611,True,c21e8dad8bc1beab504d650934bb92a2cb28e06546b27dde26a95cb6a4299c2e,e41cd4c3e9857cee6df2f4ccf9dccbad77585462a5a1df1031d3b0c53eed40d0,False,8.968345355242491e-08,1.1167207222839894e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H56,641c9243b6408557fa7784accf529e91df271a881eddfb97afe97117045bb59f,2.59275957374422e-06,6.204117899786678e-06,abdc985ba1346c9260e61ac9281c038d550cfee3e92835747f01b03a35657647,a0bda710bb335c86694393bf755e2e104af131ae9ee55652f0f25b7787dc9c83,5.123965263366699,2.086266249534674e-06,1.5312507320202484,7d1a7c200089899c5a6082e0429dd421eddcdc7be58d1df78fc1af194d01d6a1,COMPLETED,0.43008623644709587,4,NOT_ESTABLISHED,5,0.11902360804378986,True,30d183191bf1439d0690258cdf42f5d1ba009d80ddcdd477b43162d3e3019c25,4ba2e67623c60fec8ed138228f591b713af145858100f3727753efacf3a23872,False,4.731118679046631e-07,1.8727364503629049e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H56,968801d57b0584fdd8ec42729c296a1e752669c65ebaa2c86845f21961e45cb4,4.548067334469834e-06,9.482378511982184e-06,fec1e63384d6bd4ef686d458d53f2541a9a60da86cecfb4352b5017dcdc09ea6,9d5a2ba2ce2d60f0da1ca2cac9263786dad9ef6d057bb87e6c4edf885349dbb9,5.193142890930176,2.0859454252786236e-06,1.4882736386492412,f4fbd56635c0e63200d88efca2366d3919bbc863474f7e8d60c04f47d0a2138a,COMPLETED,0.4949173703789711,3,NOT_ESTABLISHED,6,0.11893260013312101,True,bd0d7d09b142705f6e28b0d69934af9acf2110b32bb66e00d0609f6d0698a0d2,f538cda932e56e0910bc59e2a58f0addfbc118445468718ecefebe8dbe6461eb,False,3.80445271730423e-07,2.621369337892589e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H56,247f3f2c4f8d3af1bfdc817498677941f80e31d848a75999c67e99e160c99e2b,4.934871113734767e-06,7.747184105578495e-06,df35f463bded6cfd7e5ef0e28de5348e679ef2ee5431fea7272038399150d45c,0648046960c4493335efdb51a1d949b10407caffd5b4df76472c13f03ef72b1a,5.188747406005859,2.2037986582290614e-06,1.5211345227887267,66989837bed1e730d919d8e708fc05673d5a301294fbbf5f99b8326185306efd,COMPLETED,0.49665067344903946,2,NOT_ESTABLISHED,7,0.11866835132241249,True,345c5f472ab68657dc897b801acdb82a01bf11ed0bfcf0264ea364aa36aa9d3d,a6f755ea184f9f561626aeb33f9a19f9a3e58b2883d9d2fee12660508b20c211,False,5.662441253662109e-07,4.119683179099987e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,H56,973d54366fe7e370f3a33a9c3e8bb86528febada3e7e513a9530d949035e0232,6.280175556706352e-06,1.2424663174919319e-05,1f0104212e9d161faa6a4ec7c3ab81801badbc67f305d0706fddd047b635dc88,290a53571f8031cc686b4f33dcfeb9491076ad373348650ece2264ab5ecdb52e,12.79932689666748,2.8533258955576457e-06,1.5381335883735967,21bc4abc02e9a39dbfc359e8eb92479c45905e98cbd5ca2edf286cebf76500b4,COMPLETED,0.419231285341084,1,NOT_ESTABLISHED,8,0.11867206543684006,True,6483f87c285178627dfa05d26f9deba20222262ac88f57b8c9e4a7fa6eb73c9e,f3ad758b634aa5d6c28b9c9da9eeb9619545684164a934ab4ac9ef6990b1b061,False,6.206100806593895e-07,2.4355694353055902e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,MASS56,88b6ddad18a4cc8dca533466f87caa380a0dc9cbe862a8c9a8a0e67794f341f7,1.5442331783149172e-06,3.4032600688824386e-06,19f342bb90e1826777102c86891fab50e5eb6b1cddbe9f3bbaaefac1c4ee543a,18ee5b9680a99751148ed616818144f00d26c53f9798d08b6f4ed4cddd485a4c,4.001758098602295,2.052473064395599e-06,1.8808312999871377,bc9b7de4526880e85015721236a1f2a35bf4aa760aaa561a88ae300bc584d9f6,COMPLETED,0.4169612154364586,5,NOT_ESTABLISHED,4,0.11868686974048615,True,c21e8dad8bc1beab504d650934bb92a2cb28e06546b27dde26a95cb6a4299c2e,e41cd4c3e9857cee6df2f4ccf9dccbad77585462a5a1df1031d3b0c53eed40d0,False,8.968345355242491e-08,1.1167207222839894e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,MASS56,e1c1e52cd2143b39d3bb5744b0935791ff99bfdc2e481ecb7ce0e3a5295756e9,2.7028346090899276e-06,6.505196526561673e-06,abdc985ba1346c9260e61ac9281c038d550cfee3e92835747f01b03a35657647,a0bda710bb335c86694393bf755e2e104af131ae9ee55652f0f25b7787dc9c83,5.125692367553711,2.086009317281423e-06,1.5311172456716302,52d32f274ceb68e0fb31466ef0db80418be9961240b171d839da6440d9e67639,COMPLETED,0.4272124618291855,4,NOT_ESTABLISHED,5,0.11895509902387857,True,69ed2450edfc53e2c591c9474dc0a25bcb525462968e74556d05b6edbb16a5b1,4ba2e67623c60fec8ed138228f591b713af145858100f3727753efacf3a23872,False,3.831519279628992e-07,1.8627113215562098e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,MASS56,74ed99a2d3c7c145a68697d3f775778599ab7cf2318a3ac502d08b7e779b0e8d,4.210152835047776e-06,8.687133990261418e-06,270d3fa79bbac42d6a0859bfa783447295aa848437edeed1cd5870fcae33b90e,7ef81db70c1ff494de791d6c9b8b48e9185650d5af340e11fa097444b04ddfd3,5.2125067710876465,2.0857935396634275e-06,1.4885947834483964,555097f0c3228670a8da235520ace915f522608bc25c5e3d10874635ba96754a,COMPLETED,0.46966414526104927,3,NOT_ESTABLISHED,6,0.11963414959609509,True,a7b223dba7ec7cc302fed8d16e5d870613b1164624786982eeeadcd55a8040d8,f538cda932e56e0910bc59e2a58f0addfbc118445468718ecefebe8dbe6461eb,False,3.6641722545027733e-07,2.511573999243419e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,MASS56,cce45e9a9937492c8b2cd835727497b9a09bcf42367686f2f154c132356dd4e1,4.9345822999080765e-06,7.670757123162684e-06,dcfd87dee324789b776ed817b65dfb131bcaff9f4ff33fab70352df2fb9c3ac9,9df698449dc4c0e6e77ae882323c64b6bc2982d03142180b2953dbf98da4a96e,5.1895670890808105,2.2042522687115707e-06,1.5210170126659368,b974d6a35b21568130fabe2cf612619c3af7c4a530e2b71fbc67b903f290e812,COMPLETED,0.46978664956986904,2,NOT_ESTABLISHED,7,0.11867901869118214,True,36541082c741978b0103aabd237ef03eaf789e16d0f39eb6a17f1d8e1b2cf234,a6f755ea184f9f561626aeb33f9a19f9a3e58b2883d9d2fee12660508b20c211,False,4.777684807777405e-07,4.166204155261743e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,MASS56,13353d4c43dbe40c047e51e3985e83a4b816c52795eb6112b46a156aff040330,6.121509259860723e-06,1.2111186220317671e-05,edae03ce9756284b125d075eb50c945488b2d4ca845e9f5f262acbb06daa6450,8dcf3cc1b2f02ccb3fee83c55cf15ffa65d29eb4328b79cadced7b37ce360578,12.796490669250488,2.8527178983495105e-06,1.5396194569336534,5befa9975b7e1d68ef59f60a4bbfa4bea0aa2483f3e72ccee806ec3b0c46e7af,COMPLETED,0.4423058209940791,1,NOT_ESTABLISHED,8,0.11871546693146229,True,3c1a1b1433779fe1402b04df8089c10a249fbde7717968be0fc31c59dc87586a,f3ad758b634aa5d6c28b9c9da9eeb9619545684164a934ab4ac9ef6990b1b061,False,8.619390428066254e-07,2.4567955799432585e-06,1,ORIGINAL_NATIVE_FRAME_RESID
