phase,state,condition,panel,layer,space,variant,contexts,PR_min,PR_max,PR_mean,mean_energy_min,mean_energy_max
E2,80,110,assessment-middle,8,projected,unit_raw,6,50.21615165499288,67.0632836429358,58.29580999722163,0.10367134836644441,0.12499557912001506
E2,80,110,assessment-middle,8,projected,unit_centered,6,240.97928655251096,285.7236662609217,264.39386839811215,0.10367134836644441,0.12499557912001506
E2,80,110,assessment-middle,8,raw,raw,6,35.04916448276456,48.10013746446894,41.084017562374626,0.12808309415652025,0.156243516881313
E2,80,110,assessment-middle,8,raw,centered,6,222.2357402381251,256.4265243692379,239.94959054055903,0.12808309415652025,0.156243516881313
E2,80,110,assessment-middle,8,raw,unit_raw,6,34.70764934093629,48.70043140489467,40.98486038777272,0.12808309415652025,0.156243516881313
E2,80,110,assessment-middle,8,raw,unit_centered,6,226.43903329442685,264.60079591900967,245.87659246421074,0.12808309415652025,0.156243516881313
E2,80,110,assessment-onset,4,projected,raw,6,391.21812176880485,458.30491571359255,444.46012736980384,0.02306219022618919,0.02786334962773526
E2,80,110,assessment-onset,4,projected,centered,6,559.6920945206532,595.9935268533932,587.4839240364123,0.02306219022618919,0.02786334962773526
E2,80,110,assessment-onset,4,projected,unit_raw,6,400.42640962815256,473.7370270190353,455.9122898667445,0.02306219022618919,0.02786334962773526
E2,80,110,assessment-onset,4,projected,unit_centered,6,585.286151064554,633.9547415355446,617.7705732196168,0.02306219022618919,0.02786334962773526
E2,80,110,assessment-onset,4,raw,raw,6,153.51747216282615,184.2980466815119,171.64560818916326,0.06177182636663217,0.06931450198248927
E2,80,110,assessment-onset,4,raw,centered,6,551.7154007224937,589.2866320816873,580.3309538048306,0.06177182636663217,0.06931450198248927
E2,80,110,assessment-onset,4,raw,unit_raw,6,151.55923516941198,181.95076774260545,169.1692254101055,0.06177182636663217,0.06931450198248927
E2,80,110,assessment-onset,4,raw,unit_centered,6,574.543025716124,626.4474959781777,608.6393218187822,0.06177182636663217,0.06931450198248927
E2,80,110,assessment-onset,5,projected,raw,6,189.50284758040632,300.90863596512145,259.8918983091551,0.0368716781129004,0.056169159977717285
E2,80,110,assessment-onset,5,projected,centered,6,481.04930205488404,526.3008036436445,508.12137932691076,0.0368716781129004,0.056169159977717285
E2,80,110,assessment-onset,5,projected,unit_raw,6,187.72070315858682,306.2468506291031,261.134669483175,0.0368716781129004,0.056169159977717285
E2,80,110,assessment-onset,5,projected,unit_centered,6,480.9394427060956,536.4205616963135,512.7338440751091,0.0368716781129004,0.056169159977717285
E2,80,110,assessment-onset,5,raw,raw,6,61.43336658299647,94.7141878971813,78.63062891646854,0.09250905832161065,0.11916868897711066
E2,80,110,assessment-onset,5,raw,centered,6,457.5280351515269,506.21211298170726,485.04954027649654,0.09250905832161065,0.11916868897711066
E2,80,110,assessment-onset,5,raw,unit_raw,6,60.881667247023145,94.55691891599078,78.25796834742754,0.09250905832161065,0.11916868897711066
E2,80,110,assessment-onset,5,raw,unit_centered,6,456.4369266177498,514.0502589922228,487.9573644893498,0.09250905832161065,0.11916868897711066
E2,80,110,assessment-onset,6,projected,raw,6,34.02388931105441,81.64923137422171,51.960280270254664,0.08843935438057851,0.15090652573496832
E2,80,110,assessment-onset,6,projected,centered,6,217.25121193098755,298.7865700899348,250.43682396130748,0.08843935438057851,0.15090652573496832
E2,80,110,assessment-onset,6,projected,unit_raw,6,33.91458555762498,78.32656200517471,51.21779593163046,0.08843935438057851,0.15090652573496832
E2,80,110,assessment-onset,6,projected,unit_centered,6,212.9005620772635,283.9528862189546,242.80258549781033,0.08843935438057851,0.15090652573496832
E2,80,110,assessment-onset,6,raw,raw,6,21.60844617500247,42.45971127085775,29.7681640730126,0.13955001991855742,0.20092046914586653
E2,80,110,assessment-onset,6,raw,centered,6,198.97930829961106,277.808456500974,230.89015672557048,0.13955001991855742,0.20092046914586653
E2,80,110,assessment-onset,6,raw,unit_raw,6,21.526610180647662,41.39355544725107,29.46070081174265,0.13955001991855742,0.20092046914586653
E2,80,110,assessment-onset,6,raw,unit_centered,6,194.38094228157308,262.51451842415867,222.00823765026328,0.13955001991855742,0.20092046914586653
E2,80,110,assessment-onset,7,projected,raw,6,29.651520680278963,72.03213783762635,45.77125823930363,0.09709336340221211,0.1636800883749689
E2,80,110,assessment-onset,7,projected,centered,6,179.09994285819715,270.1651866482376,219.02268681627606,0.09709336340221211,0.1636800883749689
E2,80,110,assessment-onset,7,projected,unit_raw,6,28.89129098244318,67.89291076563721,44.0702262358297,0.09709336340221211,0.1636800883749689
E2,80,110,assessment-onset,7,projected,unit_centered,6,175.71680555537128,255.20998450203564,212.41971545081617,0.09709336340221211,0.1636800883749689
E2,80,110,assessment-onset,7,raw,raw,6,17.55908279688712,34.57641631001828,24.63075253274665,0.15681317447256216,0.22502386663337864
E2,80,110,assessment-onset,7,raw,centered,6,165.63840374601477,249.1814041406931,201.71738091389344,0.15681317447256216,0.22502386663337864
E2,80,110,assessment-onset,7,raw,unit_raw,6,17.24751862152217,33.48563684077267,24.084593418080132,0.15681317447256216,0.22502386663337864
E2,80,110,assessment-onset,7,raw,unit_centered,6,161.89401093228398,235.44248498662677,195.46736298178845,0.15681317447256216,0.22502386663337864
E2,80,110,assessment-onset,8,projected,raw,6,38.20343427562051,60.633930083391625,48.26807071100197,0.10678499153686061,0.14399409077637731
E2,80,110,assessment-onset,8,projected,centered,6,191.2890520840782,251.96928507896183,220.6750935497934,0.10678499153686061,0.14399409077637731
E2,80,110,assessment-onset,8,projected,unit_raw,6,37.58492786992885,62.26557138392335,48.38317514221254,0.10678499153686061,0.14399409077637731
E2,80,110,assessment-onset,8,projected,unit_centered,6,191.32828925591178,260.95394576476247,223.9331807919954,0.10678499153686061,0.14399409077637731
E2,80,110,assessment-onset,8,raw,raw,6,29.69055147099056,47.584774932112516,37.32352102946701,0.12747936036597157,0.16875708366964087
E2,80,110,assessment-onset,8,raw,centered,6,182.84002662364907,237.82606126953922,209.91619235556269,0.12747936036597157,0.16875708366964087
E2,80,110,assessment-onset,8,raw,unit_raw,6,29.18188091118311,48.06385267593571,37.16885035738843,0.12747936036597157,0.16875708366964087
E2,80,110,assessment-onset,8,raw,unit_centered,6,182.08376642998797,244.3675932295488,211.8778832810414,0.12747936036597157,0.16875708366964087
E2,80,110,calibration512,4,projected,raw,6,297.711236486938,337.2051255675651,329.150379843105,0.02333019314753133,0.028429541901993472
E2,80,110,calibration512,4,projected,centered,6,383.02958971256254,404.08096632069714,399.2535484928619,0.02333019314753133,0.028429541901993472
E2,80,110,calibration512,4,projected,unit_raw,6,307.0599859350594,350.7888205784695,340.35909935843375,0.02333019314753133,0.028429541901993472
E2,80,110,calibration512,4,projected,unit_centered,6,403.40391062394195,428.2065469369345,420.90672343843124,0.02333019314753133,0.028429541901993472
E2,80,110,calibration512,4,raw,raw,6,136.3665797797025,160.48845758399668,150.50527223848198,0.06259256084405591,0.07029399341959187
E2,80,110,calibration512,4,raw,centered,6,380.0661793503663,401.7405623738259,396.76520125643316,0.06259256084405591,0.07029399341959187
E2,80,110,calibration512,4,raw,unit_raw,6,135.4267573617964,160.32222237982083,149.74157346442306,0.06259256084405591,0.07029399341959187
E2,80,110,calibration512,4,raw,unit_centered,6,398.95784687412845,425.297953221795,417.48126144467125,0.06259256084405591,0.07029399341959187
E2,80,110,calibration512,5,projected,raw,6,186.48268218522284,264.4501902866539,240.3087478677818,0.03245694240605058,0.050357903753676325
E2,80,110,calibration512,5,projected,centered,6,348.78939590254475,370.88183263346616,363.4047110093389,0.03245694240605058,0.050357903753676325
E2,80,110,calibration512,5,projected,unit_raw,6,185.01753587875584,270.9845270057516,243.06645782140768,0.03245694240605058,0.050357903753676325
E2,80,110,calibration512,5,projected,unit_centered,6,351.75602631411,379.45173926078087,369.4705275324109,0.03245694240605058,0.050357903753676325
E2,80,110,calibration512,5,raw,raw,6,66.24488248248268,98.53115869778377,83.89829985519883,0.08646208032272996,0.11135667696078022
E2,80,110,calibration512,5,raw,centered,6,336.8621209112734,362.0533104522828,353.02498966651774,0.08646208032272996,0.11135667696078022
E2,80,110,calibration512,5,raw,unit_raw,6,65.62298954645212,98.99436152190916,83.76320691366918,0.08646208032272996,0.11135667696078022
E2,80,110,calibration512,5,raw,unit_centered,6,338.89560767747287,369.2005604854492,357.797761857072,0.08646208032272996,0.11135667696078022
E2,80,110,calibration512,6,projected,raw,6,64.06568045628092,134.6216793770686,95.42153073692668,0.06373070458255739,0.10632253848833913
E2,80,110,calibration512,6,projected,centered,6,245.46759893996938,300.8539555337189,271.32370097982835,0.06373070458255739,0.10632253848833913
E2,80,110,calibration512,6,projected,unit_raw,6,64.65282834740395,134.0246946882054,95.2532864818859,0.06373070458255739,0.10632253848833913
E2,80,110,calibration512,6,projected,unit_centered,6,245.56920421987945,299.1337222233729,270.19242650125784,0.06373070458255739,0.10632253848833913
E2,80,110,calibration512,6,raw,raw,6,30.082452949214122,53.34028416621249,40.94130345423731,0.12349837144433376,0.17047847636589783
E2,80,110,calibration512,6,raw,centered,6,228.15091139703824,284.319860440883,253.90073165402532,0.12349837144433376,0.17047847636589783
E2,80,110,calibration512,6,raw,unit_raw,6,30.330029545990065,53.617372207408394,41.0957874771022,0.12349837144433376,0.17047847636589783
E2,80,110,calibration512,6,raw,unit_centered,6,227.5457117355755,282.033939851439,251.9848436951995,0.12349837144433376,0.17047847636589783
E2,80,110,calibration512,7,projected,raw,6,51.73873342073172,103.01785264995333,72.11668441712958,0.07682466679800347,0.12220123138139899
E2,80,110,calibration512,7,projected,centered,6,220.81799727125085,269.6437650927753,241.65123917211517,0.07682466679800347,0.12220123138139899
E2,80,110,calibration512,7,projected,unit_raw,6,50.810986593072755,102.71608397814168,71.1949394138838,0.07682466679800347,0.12220123138139899
E2,80,110,calibration512,7,projected,unit_centered,6,219.1624642078064,270.3921209650369,240.77189856636866,0.07682466679800347,0.12220123138139899
E2,80,110,calibration512,7,raw,raw,6,24.092910668193973,40.6465935161724,31.482241925367052,0.14305859179636785,0.1924070693744088
E2,80,110,calibration512,7,raw,centered,6,202.85832221085695,253.29649931830807,225.29580960005669,0.14305859179636785,0.1924070693744088
E2,80,110,calibration512,7,raw,unit_raw,6,23.932435102973255,40.7714183272246,31.379594923376867,0.14305859179636785,0.1924070693744088
E2,80,110,calibration512,7,raw,unit_centered,6,201.6014668785941,254.23660704842106,224.96129152228139,0.14305859179636785,0.1924070693744088
E2,80,110,calibration512,8,projected,raw,6,50.38430912779935,67.74538760123279,58.59674142340018,0.09666143254982056,0.12260441744465322
E2,80,110,calibration512,8,projected,centered,6,197.3104683827611,229.82508926592726,214.00345784074275,0.09666143254982056,0.12260441744465322
E2,80,110,calibration512,8,projected,unit_raw,6,49.99105968730621,70.91337155921369,59.1649648992443,0.09666143254982056,0.12260441744465322
E2,80,110,calibration512,8,projected,unit_centered,6,201.44816862563482,236.85642226492757,219.60192067672494,0.09666143254982056,0.12260441744465322
E2,80,110,calibration512,8,raw,raw,6,34.51052494338166,48.637493581004506,40.67892338570957,0.12389337535229343,0.1553666760377158
E2,80,110,calibration512,8,raw,centered,6,186.28278239532625,217.25344974583635,202.36846747199198,0.12389337535229343,0.1553666760377158
E2,80,110,calibration512,8,raw,unit_raw,6,34.26854718928672,49.78447510210373,40.80458097029102,0.12389337535229343,0.1553666760377158
E2,80,110,calibration512,8,raw,unit_centered,6,189.44311226654742,223.08944846512668,206.88490151280732,0.12389337535229343,0.1553666760377158
E2,80,111,assessment-early,4,projected,raw,6,384.19745453831376,461.1831223510149,443.69096232335323,0.0233119830442507,0.02831186083917802
E2,80,111,assessment-early,4,projected,centered,6,556.5510566535092,608.6448114326367,594.0551929551257,0.0233119830442507,0.02831186083917802
E2,80,111,assessment-early,4,projected,unit_raw,6,388.75044657689995,469.16186165259995,448.7229731753403,0.0233119830442507,0.02831186083917802
E2,80,111,assessment-early,4,projected,unit_centered,6,572.9990590385881,634.4758600783274,613.6963521046368,0.0233119830442507,0.02831186083917802
E2,80,111,assessment-early,4,raw,raw,6,150.25284979256145,181.1222309885121,168.22984693127276,0.06285488151078358,0.07030577083518408
E2,80,111,assessment-early,4,raw,centered,6,548.5423718180982,602.6035590179849,586.9180994515249,0.06285488151078358,0.07030577083518408
E2,80,111,assessment-early,4,raw,unit_raw,6,147.76711957085416,178.19616572220775,165.28227911303546,0.06285488151078358,0.07030577083518408
E2,80,111,assessment-early,4,raw,unit_centered,6,562.2343603454096,627.2597042115605,605.0283246673658,0.06285488151078358,0.07030577083518408
E2,80,111,assessment-early,5,projected,raw,6,216.64726988255103,331.8960512358388,299.7602084775485,0.030779079494330914,0.0487938259232171
E2,80,111,assessment-early,5,projected,centered,6,465.0768691889641,507.7911279654561,489.4081302193756,0.030779079494330914,0.0487938259232171
E2,80,111,assessment-early,5,projected,unit_raw,6,211.59676450308785,343.65994730256637,302.3022111488244,0.030779079494330914,0.0487938259232171
E2,80,111,assessment-early,5,projected,unit_centered,6,462.16479154031305,519.7147814870153,496.99359897058997,0.030779079494330914,0.0487938259232171
E2,80,111,assessment-early,5,raw,raw,6,71.4436191029608,109.80741793025709,93.46464898180113,0.08379567047102518,0.10878332589905698
E2,80,111,assessment-early,5,raw,centered,6,439.090243442841,485.71498062917925,465.259737492006,0.08379567047102518,0.10878332589905698
E2,80,111,assessment-early,5,raw,unit_raw,6,70.19674498400232,110.4004236322478,92.9199779364407,0.08379567047102518,0.10878332589905698
E2,80,111,assessment-early,5,raw,unit_centered,6,435.30635122732076,495.796051799546,470.70175325318286,0.08379567047102518,0.10878332589905698
E2,80,111,assessment-early,6,projected,raw,6,76.18485383853448,160.75300505255188,121.4788169339177,0.06127789554503894,0.09914524600042651
E2,80,111,assessment-early,6,projected,centered,6,341.6025266794818,428.44943363980275,387.32005880957786,0.06127789554503894,0.09914524600042651
E2,80,111,assessment-early,6,projected,unit_raw,6,76.46516218682554,161.84467974796178,121.3406239910989,0.06127789554503894,0.09914524600042651
E2,80,111,assessment-early,6,projected,unit_centered,6,342.4503100031076,431.0043983878917,387.4100482475992,0.06127789554503894,0.09914524600042651
E2,80,111,assessment-early,6,raw,raw,6,31.591829658552577,55.18938019972621,44.270806823665446,0.1238939590729821,0.16816487392483978
E2,80,111,assessment-early,6,raw,centered,6,302.71920967544577,387.0622159396783,344.7528242836149,0.1238939590729821,0.16816487392483978
E2,80,111,assessment-early,6,raw,unit_raw,6,31.732068573738495,55.705336847727224,44.46783133773516,0.1238939590729821,0.16816487392483978
E2,80,111,assessment-early,6,raw,unit_centered,6,304.65000789426705,390.66515592205906,346.2082431752078,0.1238939590729821,0.16816487392483978
E2,80,111,assessment-early,7,projected,raw,6,22.99182215908745,63.52072822691542,38.50853149400117,0.09901458206764376,0.18200401516443876
E2,80,111,assessment-early,7,projected,centered,6,120.5903557220186,180.34919438109978,148.6124010983287,0.09901458206764376,0.18200401516443876
E2,80,111,assessment-early,7,projected,unit_raw,6,23.540310559326826,64.20104329407725,39.23847187045877,0.09901458206764376,0.18200401516443876
E2,80,111,assessment-early,7,projected,unit_centered,6,125.40198479098967,183.88386750113943,153.7603153098452,0.09901458206764376,0.18200401516443876
E2,80,111,assessment-early,7,raw,raw,6,14.811241793937882,32.318657623042085,22.12681519602072,0.15872775611631199,0.2418711093356735
E2,80,111,assessment-early,7,raw,centered,6,111.15517650156038,169.0426392551129,137.97006592944814,0.15872775611631199,0.2418711093356735
E2,80,111,assessment-early,7,raw,unit_raw,6,14.987045697022022,32.53490362899394,22.35905108481487,0.15872775611631199,0.2418711093356735
E2,80,111,assessment-early,7,raw,unit_centered,6,113.31294744346529,170.5030850038741,140.74786781167936,0.15872775611631199,0.2418711093356735
E2,80,111,assessment-early,8,projected,raw,6,31.16784415699711,47.74746598312774,38.648518189554174,0.12171509603387928,0.16234140072557318
E2,80,111,assessment-early,8,projected,centered,6,159.15163307661552,183.36763807530232,171.05801775773526,0.12171509603387928,0.16234140072557318
E2,80,111,assessment-early,8,projected,unit_raw,6,30.883591743196906,50.19202472287944,38.97763733295758,0.12171509603387928,0.16234140072557318
E2,80,111,assessment-early,8,projected,unit_centered,6,160.2219540604381,197.10489642838616,176.34120151474926,0.12171509603387928,0.16234140072557318
E2,80,111,assessment-early,8,raw,raw,6,25.64383295393154,39.02005125025018,31.510841261322323,0.1403710152502261,0.1827467003468686
E2,80,111,assessment-early,8,raw,centered,6,153.29368716631777,174.5931302579428,164.44621675907936,0.1403710152502261,0.1827467003468686
E2,80,111,assessment-early,8,raw,unit_raw,6,25.367943383649997,40.21909809907742,31.595778446385584,0.1403710152502261,0.1827467003468686
E2,80,111,assessment-early,8,raw,unit_centered,6,154.17241843047177,185.80211706105533,168.68503843555337,0.1403710152502261,0.1827467003468686
E2,80,111,assessment-late,4,projected,raw,6,387.51388506084413,455.3609459129557,440.8542246764182,0.02316119507090622,0.027929111836601572
E2,80,111,assessment-late,4,projected,centered,6,551.7271648921666,594.0757406491484,583.5462205215877,0.02316119507090622,0.027929111836601572
E2,80,111,assessment-late,4,projected,unit_raw,6,391.26942886647134,467.71093206809974,446.9299161351093,0.02316119507090622,0.027929111836601572
E2,80,111,assessment-late,4,projected,unit_centered,6,570.3491609125693,627.1288336723293,607.1238443469878,0.02316119507090622,0.027929111836601572
E2,80,111,assessment-late,4,raw,raw,6,152.60285276271586,182.77384055984206,170.18947340727576,0.06213860392993164,0.06952257609540155
E2,80,111,assessment-late,4,raw,centered,6,544.2758721859744,587.6290781442083,576.8358457795324,0.06213860392993164,0.06952257609540155
E2,80,111,assessment-late,4,raw,unit_raw,6,149.1376633194228,179.41121009110265,166.36297100590474,0.06213860392993164,0.06952257609540155
E2,80,111,assessment-late,4,raw,unit_centered,6,560.3560444622997,619.8554760717581,598.6323337948296,0.06213860392993164,0.06952257609540155
E2,80,111,assessment-late,5,projected,raw,6,212.50607334905217,324.1840278904473,290.6530302394891,0.033156646374306,0.0504603407410947
E2,80,111,assessment-late,5,projected,centered,6,470.80463329241803,520.624596535377,502.7538199681199,0.033156646374306,0.0504603407410947
E2,80,111,assessment-late,5,projected,unit_raw,6,206.39896834054264,327.9737721862375,288.17626383062225,0.033156646374306,0.0504603407410947
E2,80,111,assessment-late,5,projected,unit_centered,6,459.50072019551834,521.5409797279905,496.9908406522064,0.033156646374306,0.0504603407410947
E2,80,111,assessment-late,5,raw,raw,6,68.85994679476691,104.10765176508319,88.59198200904014,0.0870138218756784,0.11141682559257446
E2,80,111,assessment-late,5,raw,centered,6,445.553684566447,499.7284594828658,478.5239502066711,0.0870138218756784,0.11141682559257446
E2,80,111,assessment-late,5,raw,unit_raw,6,67.56668984283014,103.73395910163211,87.58681120165839,0.0870138218756784,0.11141682559257446
E2,80,111,assessment-late,5,raw,unit_centered,6,433.9688053151772,497.99172137232114,471.0426142343461,0.0870138218756784,0.11141682559257446
E2,80,111,assessment-late,6,projected,raw,6,63.66790390274107,136.2971799414423,98.83627588030102,0.06801854998192254,0.10995616875950652
E2,80,111,assessment-late,6,projected,centered,6,308.0894478892115,396.4752669791958,353.7478535161352,0.06801854998192254,0.10995616875950652
E2,80,111,assessment-late,6,projected,unit_raw,6,64.0215905541921,136.04665593909507,98.71445512756556,0.06801854998192254,0.10995616875950652
E2,80,111,assessment-late,6,projected,unit_centered,6,307.17543894933095,392.0910682818343,350.50862851812917,0.06801854998192254,0.10995616875950652
E2,80,111,assessment-late,6,raw,raw,6,28.778330940930676,50.879262657273664,39.81672298988796,0.1291055391962551,0.17648020083243715
E2,80,111,assessment-late,6,raw,centered,6,275.6249749346524,361.3096605598794,318.22566747822594,0.1291055391962551,0.17648020083243715
E2,80,111,assessment-late,6,raw,unit_raw,6,28.89558906396374,51.13710400416093,39.9678750022372,0.1291055391962551,0.17648020083243715
E2,80,111,assessment-late,6,raw,unit_centered,6,275.6645495352286,357.97788980142195,316.17745666966545,0.1291055391962551,0.17648020083243715
E2,80,111,assessment-late,7,projected,raw,6,14.052233064826202,35.6443966253651,22.170116864625996,0.12678548431060327,0.22625910481022588
E2,80,111,assessment-late,7,projected,centered,6,69.46741778380698,105.06634917529964,84.60026282834676,0.12678548431060327,0.22625910481022588
E2,80,111,assessment-late,7,projected,unit_raw,6,14.378708532904252,35.71244857564348,22.6393636252548,0.12678548431060327,0.22625910481022588
E2,80,111,assessment-late,7,projected,unit_centered,6,71.34812491514744,105.61315455722962,87.12752695779733,0.12678548431060327,0.22625910481022588
E2,80,111,assessment-late,7,raw,raw,6,10.81154946087565,23.877098569121326,16.00462417666424,0.17732054009307566,0.27531495063067757
E2,80,111,assessment-late,7,raw,centered,6,63.659271093019335,97.89274265652345,78.20312164943768,0.17732054009307566,0.27531495063067757
E2,80,111,assessment-late,7,raw,unit_raw,6,10.875373998112781,23.6680509082285,16.076446354758826,0.17732054009307566,0.27531495063067757
E2,80,111,assessment-late,7,raw,unit_centered,6,63.30145050491013,96.07686899660202,78.33869907932538,0.17732054009307566,0.27531495063067757
E2,80,111,assessment-late,8,projected,raw,6,24.755345961987206,38.29327864563551,30.617593528749282,0.1361581758317496,0.18222434658993364
E2,80,111,assessment-late,8,projected,centered,6,126.08815003185465,148.30979587050348,135.26201527359282,0.1361581758317496,0.18222434658993364
E2,80,111,assessment-late,8,projected,unit_raw,6,24.275937278087135,39.54857225741084,30.44771461343483,0.1361581758317496,0.18222434658993364
E2,80,111,assessment-late,8,projected,unit_centered,6,124.38709796842527,156.42373230600188,136.90950613892548,0.1361581758317496,0.18222434658993364
E2,80,111,assessment-late,8,raw,raw,6,21.633853612844455,33.44775367663863,26.630712333460156,0.15034316715465554,0.1982257631274488
E2,80,111,assessment-late,8,raw,centered,6,122.9372066062366,142.62558210637997,131.5719747630691,0.15034316715465554,0.1982257631274488
E2,80,111,assessment-late,8,raw,unit_raw,6,21.17473666070196,34.05187346767677,26.364313931915806,0.15034316715465554,0.1982257631274488
E2,80,111,assessment-late,8,raw,unit_centered,6,121.14355466607583,149.49652312027268,132.64148864476968,0.15034316715465554,0.1982257631274488
E2,80,111,assessment-middle,4,projected,raw,6,385.9521235117328,449.24362632623536,437.01412980377376,0.02302270353359911,0.02774055258996225
E2,80,111,assessment-middle,4,projected,centered,6,545.8197737912636,583.0970068102137,573.6798768092875,0.02302270353359911,0.02774055258996225
E2,80,111,assessment-middle,4,projected,unit_raw,6,397.52732172528835,468.0492486916305,451.2127111643462,0.02302270353359911,0.02774055258996225
E2,80,111,assessment-middle,4,projected,unit_centered,6,576.5001000941357,621.8111030867207,607.5050590186561,0.02302270353359911,0.02774055258996225
E2,80,111,assessment-middle,4,raw,raw,6,153.03095772336883,183.5576677082116,170.99459733221386,0.06166437704113429,0.06928909280499429
E2,80,111,assessment-middle,4,raw,centered,6,539.4673630479853,576.7909172629126,567.6600810175156,0.06166437704113429,0.06928909280499429
E2,80,111,assessment-middle,4,raw,unit_raw,6,151.51747783242635,182.28141488553675,169.35675445725147,0.06166437704113429,0.06928909280499429
E2,80,111,assessment-middle,4,raw,unit_centered,6,567.5245944189669,615.1264072739654,599.8412437001314,0.06166437704113429,0.06928909280499429
E2,80,111,assessment-middle,5,projected,raw,6,206.23867717362356,316.6045065944365,283.76334818113185,0.03413580008010686,0.051983922869853344
E2,80,111,assessment-middle,5,projected,centered,6,478.0841264271622,522.6861421021028,507.0666236580398,0.03413580008010686,0.051983922869853344
E2,80,111,assessment-middle,5,projected,unit_raw,6,204.81321088479137,323.83036026035313,286.0898800724656,0.03413580008010686,0.051983922869853344
E2,80,111,assessment-middle,5,projected,unit_centered,6,478.3242545588934,531.9801092497407,511.64796915628284,0.03413580008010686,0.051983922869853344
E2,80,111,assessment-middle,5,raw,raw,6,67.58803822009071,104.24502673718331,88.04924988096293,0.08706244366157954,0.11278956198077066
E2,80,111,assessment-middle,5,raw,centered,6,454.0395258351433,501.9909046612063,483.7082924127356,0.08706244366157954,0.11278956198077066
E2,80,111,assessment-middle,5,raw,unit_raw,6,66.99497331209822,104.52611508558032,87.75925468834474,0.08706244366157954,0.11278956198077066
E2,80,111,assessment-middle,5,raw,unit_centered,6,453.1913357878392,509.61116373998675,486.77634187358495,0.08706244366157954,0.11278956198077066
E2,80,111,assessment-middle,6,projected,raw,6,66.40654387585828,145.98708117423536,104.14418590197367,0.06648939003443394,0.10879554193689578
E2,80,111,assessment-middle,6,projected,centered,6,340.2874811783757,427.0722362078613,386.22320810914084,0.06648939003443394,0.10879554193689578
E2,80,111,assessment-middle,6,projected,unit_raw,6,67.12437383422922,146.58708777267552,104.623761870091,0.06648939003443394,0.10879554193689578
E2,80,111,assessment-middle,6,projected,unit_centered,6,347.9914300177453,434.08967225133614,392.6133881726002,0.06648939003443394,0.10879554193689578
E2,80,111,assessment-middle,6,raw,raw,6,29.83108186903198,53.81551808150366,41.4704871123169,0.12641958553452545,0.17422258097948876
E2,80,111,assessment-middle,6,raw,centered,6,309.63172892241107,394.9059323001274,352.9050085268539,0.12641958553452545,0.17422258097948876
E2,80,111,assessment-middle,6,raw,unit_raw,6,29.989867731355968,54.04368612186178,41.63572391567109,0.12641958553452545,0.17422258097948876
E2,80,111,assessment-middle,6,raw,unit_centered,6,316.580051151879,400.79108903183095,358.513010349473,0.12641958553452545,0.17422258097948876
E2,80,111,assessment-middle,7,projected,raw,6,18.805118772486594,55.71536517150858,32.216228844268755,0.10852511630124106,0.20535379532450174
E2,80,111,assessment-middle,7,projected,centered,6,123.98396304551054,186.03229042988409,150.20325105839743,0.10852511630124106,0.20535379532450174
E2,80,111,assessment-middle,7,projected,unit_raw,6,19.256358231296424,56.25158570857821,32.912630243449044,0.10852511630124106,0.20535379532450174
E2,80,111,assessment-middle,7,projected,unit_centered,6,130.4694145792308,193.41139590588347,159.15556983735888,0.10852511630124106,0.20535379532450174
E2,80,111,assessment-middle,7,raw,raw,6,13.201401374354298,31.8356547904505,20.4837971946266,0.16070840409355813,0.25766696073478135
E2,80,111,assessment-middle,7,raw,centered,6,114.70439794099354,175.5470876901125,140.31844672018855,0.16070840409355813,0.25766696073478135
E2,80,111,assessment-middle,7,raw,unit_raw,6,13.336411307997643,31.777419622600707,20.627296078824518,0.16070840409355813,0.25766696073478135
E2,80,111,assessment-middle,7,raw,unit_centered,6,118.04273626010347,179.5751690963206,145.84783811496604,0.16070840409355813,0.25766696073478135
E2,80,111,assessment-middle,8,projected,raw,6,31.164052253513212,55.055019176348274,40.88888104430006,0.11694683358222678,0.16350059798573705
E2,80,111,assessment-middle,8,projected,centered,6,171.4391431133929,227.53075565220317,192.68839547901405,0.11694683358222678,0.16350059798573705
E2,80,111,assessment-middle,8,projected,unit_raw,6,30.58622610209699,55.598388847324294,40.37825830672315,0.11694683358222678,0.16350059798573705
E2,80,111,assessment-middle,8,projected,unit_centered,6,173.89080322301677,235.0478815639139,196.01957568102782,0.11694683358222678,0.16350059798573705
E2,80,111,assessment-middle,8,raw,raw,6,27.138425405481904,47.17223230921622,35.23621472157465,0.12973250828874905,0.17777605869073104
E2,80,111,assessment-middle,8,raw,centered,6,168.1308460276866,218.5540350942382,187.27116560496543,0.12973250828874905,0.17777605869073104
E2,80,111,assessment-middle,8,raw,unit_raw,6,26.618402711462483,47.2096545214045,34.7078209008477,0.12973250828874905,0.17777605869073104
E2,80,111,assessment-middle,8,raw,unit_centered,6,170.08990918738755,224.84368738957716,189.98611554081867,0.12973250828874905,0.17777605869073104
E2,80,111,assessment-onset,4,projected,raw,6,391.21812176880485,458.30491571359255,444.46012736980384,0.02306219022618919,0.02786334962773526
E2,80,111,assessment-onset,4,projected,centered,6,559.6920945206532,595.9935268533932,587.4839240364123,0.02306219022618919,0.02786334962773526
E2,80,111,assessment-onset,4,projected,unit_raw,6,400.42640962815256,473.7370270190353,455.9122898667445,0.02306219022618919,0.02786334962773526
