entry,layer,family,variant,panel,metric,n,lost,gained,delta_pp,tf_lost,tf_gained,desired_nll_delta_mean,desired_nll_delta_p95,desired_nll_delta_p99,desired_nll_delta_max,lost_ids,gained_ids,cluster_cases,bootstrap_seed,bootstrap_repeats,descriptive_ci_low,descriptive_ci_high
80,5,matrix,norm_control,Current,RS,100,1,19,18.0,0,34,-1.7658904840762262,-0.01705976669909435,-0.0007271310366922981,-0.0005578218260779977,7a84bdf4de7c6df35a2be2a68a5adabebfdefabd5fe5e6d149a1d7c14bf149d3,047366ffddc3062d3125325a5f912f9f96fdaf76467ab24ca6c883f8de6d9e05;04a9361d3108fe0513f497bf45475caaa77a356e00fe90150b84f6d6a90fd294;d401397daf220c736d809788b9d979eaa11b3f2dae40ac4f8cfea02de91e2496;07380c7d0c429cae83239315cd2efcdd44b98c1a640c9c692490ccfd2e5479ff;8a54ecd85441fb3ce403b8545a44dafcafc71ebbf6ef1f64c18e0e9ddf089ff8;4242ee535ff2cb3bcad487f32be01c0b18aff97702e6cc2ca7e1b4c592c6cb3d;653131565514d25756df61cced007926d4122eaa6aef4f92bed17fa6f39bf306;99851a91fa46fb156a2ad38e8022f4c8b50872081f2e722e0c985ec8ae0af3ca;7c3494530e44fa898ede89723fe885fa6bf44ae27da416e85ff288b591211bc4;3900df54603dec45e21864be4cc3e5854270666581c2baeb541bf08b70349e02;c0ce7d50fe39755758e0cd1d330f63668e601ffb5b860782b5b3816a731b1520;3529e2e581a0a79af639057015b6718a21c54b12379167cc2ff2e123c922e3fd;091c7663aab7b978eac359ead99cba36fa0ae54d2a9b0bca1875ab84d964ebdd;72318a0183578129c1829d0bf63f41c387fd92b7199f0e76db9059d32531c67d;a846dafdfe84fe168a66e6f8671628ed2a5ee5899926be068db4a5c92b4987b9;9bbcc5a1f3007bea50c877a64e617dec9522c902d6d09c396540dc297c1c3442;1e4ed227fe16e70d3f30f601d37ce45949bbebd0bb85e9bcab7784a532c88b2a;a148fd8f438d1ae8a2c7cd136500adcc0181c3b471e9d96de9c69029c1211f30;8b6539711a5a1e443ca8aeed730e03ccb46cef8a0707712bc5ae969090200c17,,,,,
80,5,matrix,norm_control,Current,PS,200,1,19,9.0,0,28,-1.149635780211538,0.11847980022430388,1.395027594566343,2.9170339107513428,0f662ae564fed8ba985e2bc6d57e489eb39debd1d2800efc1043661700263a3d,f37a9a55195819f3009ba617dcaa0f11dfc3c09f27f3e52849f262d3485b282d;51052f9bd1be97e4d2a210ead6100a872b235e71d491f1bd6baaef44c4242208;860fb5bcd87aa23e905f6408800b265bb7b20a223c7b6f792101d0372322c6cb;ab136d7ccca1db8cea15f762e04ce0da02e0d4dd71273656c652dd052dbd816e;d91eb26b64def9aab39cd8e38c1431d94edc22d0878c1eaebe105a7bb6b0ddf3;6b5121d9903c2857c9733a7a52f3708b1bfe043cc164df3f8457264302fe5205;3edcb98288e51e19bbc740d12fafede03a04c59f5efa069bb9dc6caeaf9159bc;db29a6129afaecf3e3e85c5b80c53ef4d72413a060b2742361ef41f15b8c11a5;d378631a37cda5eb1afdbca5efa2b5db36bafdc455f0205790f94ac783225c17;1c3b135474b9ece4e949fbaf8ce8b0e921cce786ff43a1ffc6a2f14fcee2b130;ba8af8c2fa56011f5350aaba47064da1cf13e4d90b5295ea3fdd4cafb7ed3f2a;bb4dc3371f8a1d6fdc9109fabc7dcb344b4e71671a7ce3ecac90169cd2c67a86;638b5bfed25249125a66229b61a2c99da049a153d0ae503f570d85c3603b1772;7c475eebd7314f99f8809da5d3d89db56cf520fa115201d8c97a359e588a5b0a;07ec9e0d767ab07be08ff559fc554a6d23c749b8422c8309749885024d1c3e75;226374b46744c85a4d1dcbb6bda578bc71dcbc21161e7482f3f157cd19ccdfed;8ae99e251749786bdea19d1ba4727aadb0bfa807a2bb91f572b39d2fe3a6f789;dbe38e706d21d4547a1b31d93d35a21ffeac647fc96a650971e91d91aaf9761d;21907627716c097cadcf3b6d62db69fa4b486ec30f9d5073c421c02285199719,,,,,
80,5,matrix,norm_control,Current,NS,1000,20,14,-0.6,9,6,0.05814178295293823,0.6838284730911248,1.8069445610046382,9.119577169418335,83272632c2fe4f363158a6fe98cb9c621b706e1197fd7ba942c258bd6a78d303;d6b5943ceb5981f68d8b8869b24dcf044e7032c4c83dde0372dd8a043e647940;4a7a0e18de59d1739c0c55f16626cd6684b0143e1ddf54c29ba315c3d01e0372;ea83c5cd4cc26fba844d7c1332a9814c3aba998387df717a195fa8fd5c6d28fe;2129bcf93e3775cac618ead1098ba01b3d6503e3938071e44ce7218ccbb5316b;8cedd95e5f6296bfbc051c9de28a51d54ce4d42c8aee4effda84ffe323fe42ed;d06cf10f555a046533a2ea766458f0f0c7cd4ffb3d3803a145ce7d080847dc5f;42789d21de779751eddb82e19e364eeb67cab6f091c134bc9420d4939ca03773;97938b1ecd97ac2ff8875ae36acf11f6d2b6e4c3e5bd212fa1fa5224a082bf5e;249ca3393d0d31184d5d322c35b2ae3e4c9a33cd8cd9b4126385663bb26f0b7a;6e26be57cd068fce2d03cd12f35011b1e1cf6b8875816e4a6ef360906fdc1724;cfeaef55b32456a73e9261c4b122a33730858390ba421adbbc36edc34c00d7da;fabcdcb58095e8a7e8b8e50cbeb381e07aa0f04d61c6c4baa9b8733dc7ced4a7;df927ea27b6c5b676d558f930bb9bdee413884fcfc8d67c1c9c8d704f08c7a6e;d6ec49ca2936a5c83402cf53b7e1d939b2add56587045b414e5eb9e0d604f851;6be9d20a5e7fdf6ea18a2347267e96f33da9dfd5c3177a988e0dd62c11259b1e;ad581be7c97d105c2fd2ec1e362041c8b3636079cb9449c0ae55dbebbe9dbf3c;98f30c5b6775a833ce2fdbe09243aad05a125bf3ba3a2380a4e0a2822e437c49;3ffa3529f37204652469653d16adf81c6fdfdb0f20b448d2899c39ea50e63f8e;ceb32b04cd25081bbdcf4c8c77532957a8f4ee6838a533ee6b90cbc390044372,6acac8a709e2826b25a243cbdb33ba2ce652e11aac9785ca6e4cb91fd5365549;384cd44986c26fb65dc62d2993a42a1d064975bb92519643f2a59f16290d5ad8;ffa00d52f064934a28ee6cafdeecf1e38788594451bf680315417b7f6a66e2b8;eeab08a5d7d5b6b1d65f3781c9be3d42f116c250e277d1a0a30d79bc2d011064;9897cdef67ac04376f37069cc278fa319a6de71a8aa500b33eaa35c64f5a9b72;4eb62c507063ccbf59cd2a2cee21d4cbde75ebdc341f0ac814e7eecb12867224;13fee561411cf1948afd143d3faf933905fb88d1b880792238ad6a89e85c94de;c26f080c7e4bdc87fe458cefa1af94bfb555734e96cc3ce13110e1a555529138;4d8f12fb2c63421b3e24b04d65b2101abcd59343bca8c905d9803957a8cf5f67;241440c69f6baed2fda096eae9378b3e5a268dbbc06b703bfb009a6dc542608b;0977edfe03ecc2e228341b98b17836a8024ed637238248f39b3a356ebe17326a;970f1b65fc01cdfddcb50bb74a1b7efaac0ce37d2df42bf93bee9ee8754661b6;67fb56af78fbed4278491ab2843d160c66c794bd00145b682466aeae520759d2;cae12f5d57626046f0d409b15e5fd0964db285974ebb33c35b4698d30f5bc54f,,,,,
80,6,KR,ab,Current,RS,100,0,0,0.0,1,0,0.0013882281660335138,0.3168605070561169,0.39607131004333546,0.4873453378677368,,,,,,,
80,6,KR,ba,Current,RS,100,0,0,0.0,0,0,-0.00565756468597101,0.006646790541708465,0.030454952716827417,0.03556108474731445,,,,,,,
80,6,KR,bb,Current,RS,100,0,0,0.0,1,0,-0.007156653398706112,0.2657511763274669,0.3870661461353306,0.45702874660491943,,,,,,,
80,6,KR,ab,Current,PS,200,0,0,0.0,8,6,0.13136391042382456,1.1701609671115838,2.3740229558944685,4.089185655117035,,,,,,,
80,6,KR,ba,Current,PS,200,0,0,0.0,0,0,0.006565396846272051,0.21216048002243035,0.5219918167591088,1.2009797096252441,,,,,,,
80,6,KR,bb,Current,PS,200,0,0,0.0,5,6,0.09711774833849632,1.120761251449584,2.36867085933685,3.902805745601654,,,,,,,
80,6,KR,ab,Current,NS,1000,7,15,0.8,2,2,0.06281782992277295,0.8334434032440184,1.8422910928726195,3.3282928466796875,a415983a643dc5d4d5d2f97a78198177ff96149708c289519e7f37fe37606914;8cedd95e5f6296bfbc051c9de28a51d54ce4d42c8aee4effda84ffe323fe42ed;02f1223b967e4552dcefe567140124c56591906125552fa4824f138538be9e91;1bbff3e3703b54f0b1fe7d9fb8555b7a4e8d6723dd3d9c5b36c52b1a0349cc86;d6ec49ca2936a5c83402cf53b7e1d939b2add56587045b414e5eb9e0d604f851;6be9d20a5e7fdf6ea18a2347267e96f33da9dfd5c3177a988e0dd62c11259b1e;ddf0a3d27e6e2c9e3d7c9710e03f50dc7cd6302d497d2dedf825f9d36af88f14,f27df7c25952bee492a9c55b4d2eeb868eaad8c336f412d732f85ba7c14c9cca;6931219839ec72b8f7590d3dd8d0ac128812159dafd39455a59bd2a080fbe09d;7a8cf7f868b9980c30c4eb7180d735dc75e6ebf911eb75349a80c7064d7b1d0c;6acac8a709e2826b25a243cbdb33ba2ce652e11aac9785ca6e4cb91fd5365549;dfd22ffe82ea509ee3ab8a78e7e99f2fc37ffad3abf384e4d1ae4fe01fec0f58;599b090c243bcea9956d9fbcba68ed592a30ac150c6e7a99b5d0054e803a2825;eeab08a5d7d5b6b1d65f3781c9be3d42f116c250e277d1a0a30d79bc2d011064;9897cdef67ac04376f37069cc278fa319a6de71a8aa500b33eaa35c64f5a9b72;4d8f12fb2c63421b3e24b04d65b2101abcd59343bca8c905d9803957a8cf5f67;465dabffe1658d8d99566854ef82142301807b7763327cfcfc774c1d1a9ca449;2129bcf93e3775cac618ead1098ba01b3d6503e3938071e44ce7218ccbb5316b;970f1b65fc01cdfddcb50bb74a1b7efaac0ce37d2df42bf93bee9ee8754661b6;ad581be7c97d105c2fd2ec1e362041c8b3636079cb9449c0ae55dbebbe9dbf3c;86782da0653cfbf21fd05d43c8928097282269c45bccbfc478bfe463d7093a7b;82857d9fa5305ececbed3fcc84ec96d4e6a5308327b0c87aaab52f2d85ba8ea9,,,,,
80,6,KR,ba,Current,NS,1000,2,5,0.3,1,2,0.0114206575891003,0.13998355865478496,0.3291904163360593,0.9250106811523438,01867ceb7c80186143695c7659e24cda93028ad8503447ceba8e5720a60f3072;1bbff3e3703b54f0b1fe7d9fb8555b7a4e8d6723dd3d9c5b36c52b1a0349cc86,28de06614987ecd957e79104daae7c6a19348ae1e1b7f5c585fc7fa5c0d6ca14;dfd22ffe82ea509ee3ab8a78e7e99f2fc37ffad3abf384e4d1ae4fe01fec0f58;599b090c243bcea9956d9fbcba68ed592a30ac150c6e7a99b5d0054e803a2825;241440c69f6baed2fda096eae9378b3e5a268dbbc06b703bfb009a6dc542608b;970f1b65fc01cdfddcb50bb74a1b7efaac0ce37d2df42bf93bee9ee8754661b6,,,,,
80,6,KR,bb,Current,NS,1000,5,16,1.1,2,2,0.061271090626716616,0.7882262229919427,1.8292363071441649,3.1336798667907715,8cedd95e5f6296bfbc051c9de28a51d54ce4d42c8aee4effda84ffe323fe42ed;1bbff3e3703b54f0b1fe7d9fb8555b7a4e8d6723dd3d9c5b36c52b1a0349cc86;d6ec49ca2936a5c83402cf53b7e1d939b2add56587045b414e5eb9e0d604f851;6be9d20a5e7fdf6ea18a2347267e96f33da9dfd5c3177a988e0dd62c11259b1e;ddf0a3d27e6e2c9e3d7c9710e03f50dc7cd6302d497d2dedf825f9d36af88f14,28de06614987ecd957e79104daae7c6a19348ae1e1b7f5c585fc7fa5c0d6ca14;f27df7c25952bee492a9c55b4d2eeb868eaad8c336f412d732f85ba7c14c9cca;6931219839ec72b8f7590d3dd8d0ac128812159dafd39455a59bd2a080fbe09d;7a8cf7f868b9980c30c4eb7180d735dc75e6ebf911eb75349a80c7064d7b1d0c;6acac8a709e2826b25a243cbdb33ba2ce652e11aac9785ca6e4cb91fd5365549;dfd22ffe82ea509ee3ab8a78e7e99f2fc37ffad3abf384e4d1ae4fe01fec0f58;599b090c243bcea9956d9fbcba68ed592a30ac150c6e7a99b5d0054e803a2825;eeab08a5d7d5b6b1d65f3781c9be3d42f116c250e277d1a0a30d79bc2d011064;9897cdef67ac04376f37069cc278fa319a6de71a8aa500b33eaa35c64f5a9b72;465dabffe1658d8d99566854ef82142301807b7763327cfcfc774c1d1a9ca449;2129bcf93e3775cac618ead1098ba01b3d6503e3938071e44ce7218ccbb5316b;970f1b65fc01cdfddcb50bb74a1b7efaac0ce37d2df42bf93bee9ee8754661b6;ad581be7c97d105c2fd2ec1e362041c8b3636079cb9449c0ae55dbebbe9dbf3c;86782da0653cfbf21fd05d43c8928097282269c45bccbfc478bfe463d7093a7b;7a4dd593a959c961e04366479878897937c21e9bccd2b839e8f5e0850b761c58;82857d9fa5305ececbed3fcc84ec96d4e6a5308327b0c87aaab52f2d85ba8ea9,,,,,
80,6,components,mean,Current,RS,100,0,0,0.0,0,0,0.0002487000869587064,0.022480905055999752,0.034514360427856716,0.08671855926513672,,,,,,,
80,6,components,mean,Current,PS,200,1,0,-0.5,1,2,0.0010548860067501665,0.03153017759323113,0.06920947551727269,0.10472965240478516,860fb5bcd87aa23e905f6408800b265bb7b20a223c7b6f792101d0372322c6cb,,,,,,
80,6,components,mean,Current,NS,1000,0,0,0.0,0,2,-0.0015647814734838902,0.05496615767478936,0.10841619491577147,0.17183685302734375,,,,,,,
80,6,components,centered,Current,RS,100,0,5,5.0,0,18,-1.0313287566628424,-0.004511703993193815,-0.0004944611751125181,-0.0002469754545018077,,6340815e9d68a54f46242063a6b53e63a75844eb264f169486f6d54c54978997;dd1474e3fc62dce5ec78865c49cc8f0b7f488e0e3e5c4d03a8b14765d622d083;7a84bdf4de7c6df35a2be2a68a5adabebfdefabd5fe5e6d149a1d7c14bf149d3;0ea0a0ea87e68e3f95ea4e2c9a1231b160cb08c85192229f8f4c6a5c48e7d8ba;51a0399cff5beb46c9fc5f253da9c47565a39b3b342a55508a083005e804cdee,,,,,
80,6,components,centered,Current,PS,200,0,13,6.5,1,24,-0.8533368508238346,0.004090077057480726,0.3503607773780814,0.45490169525146484,,6abe915f6dac4b35551e4ccfeeec50e86861a0a007045e192467af60b3b580d9;93cf6972b469a91ffbf7fe60a4987c8e41470facf2c0c3b588af26870d8460ff;ea18a0e1311b11ea7fb54e6c2d38d1214b9379799167c98bd509ddd182126920;ae2c6bc0fd79bc89b0cf0d1a5ba442443ca54afca64c908468058ae0df83ad42;a3a4a4533429a7cda6f8fa80eb981b25a79456a5f5aee1b25b49fa9de971ab5c;aa2539e0f81e8a7a764d3bc3a96911d104fb3871373529acc8b0048bc227869c;4dbb552b90f10896966f0f3fd36eafb0b0583c4b51876fddbe237304e968ddea;ac48f8c241593cdc825887d467e5ded0be04455ab30161b9d9bede1f748ddad8;5b8e174515c900aa74b8dee94a4a0c0cdb40622eaa867d9e5bfabba4d7fb5d4d;a1f6c10c1aa793efb8d793a03ba5517c37c754f04ad092e551b6eecf460402fb;ad6536793ae700bd4c7235b88906d2e0741c145f8a7c37098a7c03083b45a3cc;3f85ac5b91622341c39055ddcf42b49769b9e2366b2d9e144bf2f8aaf4b3cc8b;6a884134bd98f61c16a2ce958901a9bc30f45b6e6d3fb0c71156dc07d9c63d70,,,,,
80,6,components,centered,Current,NS,1000,6,4,-0.2,1,1,0.019068858476821333,0.3279717922210693,0.7578802967071533,3.3896255493164062,81319ac42077b587aef6639fd5360e3ba2bd1b3fde3e701a93125014fac4b1d1;c26f080c7e4bdc87fe458cefa1af94bfb555734e96cc3ce13110e1a555529138;241440c69f6baed2fda096eae9378b3e5a268dbbc06b703bfb009a6dc542608b;0977edfe03ecc2e228341b98b17836a8024ed637238248f39b3a356ebe17326a;4a2510702624ba110699599cde81333223f1f535e65fb9110250015d0c7b2c18;a5280de4e416a7f68722446341f846a3f5f19a29daaffc8e103e4f541fb23e0f,83272632c2fe4f363158a6fe98cb9c621b706e1197fd7ba942c258bd6a78d303;599b090c243bcea9956d9fbcba68ed592a30ac150c6e7a99b5d0054e803a2825;2129bcf93e3775cac618ead1098ba01b3d6503e3938071e44ce7218ccbb5316b;249ca3393d0d31184d5d322c35b2ae3e4c9a33cd8cd9b4126385663bb26f0b7a,,,,,
80,6,components,full,Current,RS,100,0,5,5.0,0,18,-1.0308618843738804,-0.0037983535672538055,-0.0004905593328294332,-0.00024614136782474816,,6340815e9d68a54f46242063a6b53e63a75844eb264f169486f6d54c54978997;dd1474e3fc62dce5ec78865c49cc8f0b7f488e0e3e5c4d03a8b14765d622d083;7a84bdf4de7c6df35a2be2a68a5adabebfdefabd5fe5e6d149a1d7c14bf149d3;0ea0a0ea87e68e3f95ea4e2c9a1231b160cb08c85192229f8f4c6a5c48e7d8ba;51a0399cff5beb46c9fc5f253da9c47565a39b3b342a55508a083005e804cdee,,,,,
80,6,components,full,Current,PS,200,0,13,6.5,1,24,-0.8506592779187485,0.00852513089776037,0.3409549331665034,0.49050188064575195,,6abe915f6dac4b35551e4ccfeeec50e86861a0a007045e192467af60b3b580d9;93cf6972b469a91ffbf7fe60a4987c8e41470facf2c0c3b588af26870d8460ff;ea18a0e1311b11ea7fb54e6c2d38d1214b9379799167c98bd509ddd182126920;ae2c6bc0fd79bc89b0cf0d1a5ba442443ca54afca64c908468058ae0df83ad42;a3a4a4533429a7cda6f8fa80eb981b25a79456a5f5aee1b25b49fa9de971ab5c;aa2539e0f81e8a7a764d3bc3a96911d104fb3871373529acc8b0048bc227869c;4dbb552b90f10896966f0f3fd36eafb0b0583c4b51876fddbe237304e968ddea;ac48f8c241593cdc825887d467e5ded0be04455ab30161b9d9bede1f748ddad8;5b8e174515c900aa74b8dee94a4a0c0cdb40622eaa867d9e5bfabba4d7fb5d4d;a1f6c10c1aa793efb8d793a03ba5517c37c754f04ad092e551b6eecf460402fb;ad6536793ae700bd4c7235b88906d2e0741c145f8a7c37098a7c03083b45a3cc;3f85ac5b91622341c39055ddcf42b49769b9e2366b2d9e144bf2f8aaf4b3cc8b;6a884134bd98f61c16a2ce958901a9bc30f45b6e6d3fb0c71156dc07d9c63d70,,,,,
80,6,components,full,Current,NS,1000,7,5,-0.2,1,1,0.017425687577109782,0.3302879333496094,0.6770711970329283,2.9265079498291016,a371f60a521d837f6a5973a1242642e2ee5c4ac2b6cf718f991e6e86245dd7f3;4eb62c507063ccbf59cd2a2cee21d4cbde75ebdc341f0ac814e7eecb12867224;c26f080c7e4bdc87fe458cefa1af94bfb555734e96cc3ce13110e1a555529138;241440c69f6baed2fda096eae9378b3e5a268dbbc06b703bfb009a6dc542608b;0977edfe03ecc2e228341b98b17836a8024ed637238248f39b3a356ebe17326a;4a2510702624ba110699599cde81333223f1f535e65fb9110250015d0c7b2c18;a5280de4e416a7f68722446341f846a3f5f19a29daaffc8e103e4f541fb23e0f,83272632c2fe4f363158a6fe98cb9c621b706e1197fd7ba942c258bd6a78d303;599b090c243bcea9956d9fbcba68ed592a30ac150c6e7a99b5d0054e803a2825;2129bcf93e3775cac618ead1098ba01b3d6503e3938071e44ce7218ccbb5316b;249ca3393d0d31184d5d322c35b2ae3e4c9a33cd8cd9b4126385663bb26f0b7a;a9108b8d33a473635026dc407aaa05e210ad6b56ce649a1adb9616ebd8c1e483,,,,,
80,6,matrix,parallel,Current,RS,100,0,0,0.0,0,0,-0.018824439097661527,0.13023904561996452,0.2448257899284365,0.28900647163391113,,,,,,,
80,6,matrix,parallel,Current,PS,200,1,0,-0.5,1,3,-0.016692214300855993,0.124957251548767,0.20813131332397458,0.2523465156555176,860fb5bcd87aa23e905f6408800b265bb7b20a223c7b6f792101d0372322c6cb,,,,,,
80,6,matrix,parallel,Current,NS,1000,1,3,0.2,1,2,0.004551501168403775,0.1140522480010986,0.25987356185913085,0.7903900146484375,a371f60a521d837f6a5973a1242642e2ee5c4ac2b6cf718f991e6e86245dd7f3,7a4dd593a959c961e04366479878897937c21e9bccd2b839e8f5e0850b761c58;3ffa3529f37204652469653d16adf81c6fdfdb0f20b448d2899c39ea50e63f8e;ceb32b04cd25081bbdcf4c8c77532957a8f4ee6838a533ee6b90cbc390044372,,,,,
80,6,matrix,perpendicular,Current,RS,100,0,5,5.0,0,18,-1.0271434875938577,-0.004932402085978549,-0.0005260314728366197,-0.0002537672407925129,,6340815e9d68a54f46242063a6b53e63a75844eb264f169486f6d54c54978997;dd1474e3fc62dce5ec78865c49cc8f0b7f488e0e3e5c4d03a8b14765d622d083;7a84bdf4de7c6df35a2be2a68a5adabebfdefabd5fe5e6d149a1d7c14bf149d3;0ea0a0ea87e68e3f95ea4e2c9a1231b160cb08c85192229f8f4c6a5c48e7d8ba;51a0399cff5beb46c9fc5f253da9c47565a39b3b342a55508a083005e804cdee,,,,,
80,6,matrix,perpendicular,Current,PS,200,0,13,6.5,1,23,-0.843433077270165,0.0034789800643919354,0.2500854182243342,0.33623218536376953,,6abe915f6dac4b35551e4ccfeeec50e86861a0a007045e192467af60b3b580d9;93cf6972b469a91ffbf7fe60a4987c8e41470facf2c0c3b588af26870d8460ff;ea18a0e1311b11ea7fb54e6c2d38d1214b9379799167c98bd509ddd182126920;ae2c6bc0fd79bc89b0cf0d1a5ba442443ca54afca64c908468058ae0df83ad42;a3a4a4533429a7cda6f8fa80eb981b25a79456a5f5aee1b25b49fa9de971ab5c;aa2539e0f81e8a7a764d3bc3a96911d104fb3871373529acc8b0048bc227869c;4dbb552b90f10896966f0f3fd36eafb0b0583c4b51876fddbe237304e968ddea;ac48f8c241593cdc825887d467e5ded0be04455ab30161b9d9bede1f748ddad8;5b8e174515c900aa74b8dee94a4a0c0cdb40622eaa867d9e5bfabba4d7fb5d4d;a1f6c10c1aa793efb8d793a03ba5517c37c754f04ad092e551b6eecf460402fb;ad6536793ae700bd4c7235b88906d2e0741c145f8a7c37098a7c03083b45a3cc;3f85ac5b91622341c39055ddcf42b49769b9e2366b2d9e144bf2f8aaf4b3cc8b;6a884134bd98f61c16a2ce958901a9bc30f45b6e6d3fb0c71156dc07d9c63d70,,,,,
80,6,matrix,perpendicular,Current,NS,1000,7,4,-0.3,1,1,0.012566608814056962,0.31801316738128643,0.5954294395446773,2.1942148208618164,81319ac42077b587aef6639fd5360e3ba2bd1b3fde3e701a93125014fac4b1d1;13fee561411cf1948afd143d3faf933905fb88d1b880792238ad6a89e85c94de;c26f080c7e4bdc87fe458cefa1af94bfb555734e96cc3ce13110e1a555529138;4d8f12fb2c63421b3e24b04d65b2101abcd59343bca8c905d9803957a8cf5f67;241440c69f6baed2fda096eae9378b3e5a268dbbc06b703bfb009a6dc542608b;0977edfe03ecc2e228341b98b17836a8024ed637238248f39b3a356ebe17326a;4a2510702624ba110699599cde81333223f1f535e65fb9110250015d0c7b2c18,83272632c2fe4f363158a6fe98cb9c621b706e1197fd7ba942c258bd6a78d303;599b090c243bcea9956d9fbcba68ed592a30ac150c6e7a99b5d0054e803a2825;2129bcf93e3775cac618ead1098ba01b3d6503e3938071e44ce7218ccbb5316b;249ca3393d0d31184d5d322c35b2ae3e4c9a33cd8cd9b4126385663bb26f0b7a,,,,,
80,6,matrix,norm_control,Current,RS,100,0,5,5.0,0,17,-1.0153397129653603,-0.0038618583581410426,-0.0004965693896519938,-0.00024542646133340895,,6340815e9d68a54f46242063a6b53e63a75844eb264f169486f6d54c54978997;dd1474e3fc62dce5ec78865c49cc8f0b7f488e0e3e5c4d03a8b14765d622d083;7a84bdf4de7c6df35a2be2a68a5adabebfdefabd5fe5e6d149a1d7c14bf149d3;0ea0a0ea87e68e3f95ea4e2c9a1231b160cb08c85192229f8f4c6a5c48e7d8ba;51a0399cff5beb46c9fc5f253da9c47565a39b3b342a55508a083005e804cdee,,,,,
80,6,matrix,norm_control,Current,PS,200,0,13,6.5,1,22,-0.8359762793011032,0.008017580583691593,0.3253511619567866,0.4653489589691162,,6abe915f6dac4b35551e4ccfeeec50e86861a0a007045e192467af60b3b580d9;93cf6972b469a91ffbf7fe60a4987c8e41470facf2c0c3b588af26870d8460ff;ea18a0e1311b11ea7fb54e6c2d38d1214b9379799167c98bd509ddd182126920;ae2c6bc0fd79bc89b0cf0d1a5ba442443ca54afca64c908468058ae0df83ad42;a3a4a4533429a7cda6f8fa80eb981b25a79456a5f5aee1b25b49fa9de971ab5c;aa2539e0f81e8a7a764d3bc3a96911d104fb3871373529acc8b0048bc227869c;4dbb552b90f10896966f0f3fd36eafb0b0583c4b51876fddbe237304e968ddea;ac48f8c241593cdc825887d467e5ded0be04455ab30161b9d9bede1f748ddad8;5b8e174515c900aa74b8dee94a4a0c0cdb40622eaa867d9e5bfabba4d7fb5d4d;a1f6c10c1aa793efb8d793a03ba5517c37c754f04ad092e551b6eecf460402fb;ad6536793ae700bd4c7235b88906d2e0741c145f8a7c37098a7c03083b45a3cc;3f85ac5b91622341c39055ddcf42b49769b9e2366b2d9e144bf2f8aaf4b3cc8b;6a884134bd98f61c16a2ce958901a9bc30f45b6e6d3fb0c71156dc07d9c63d70,,,,,
80,6,matrix,norm_control,Current,NS,1000,7,5,-0.2,1,1,0.01700563578819856,0.32260580062866206,0.6607714009284972,2.8612899780273438,a371f60a521d837f6a5973a1242642e2ee5c4ac2b6cf718f991e6e86245dd7f3;4eb62c507063ccbf59cd2a2cee21d4cbde75ebdc341f0ac814e7eecb12867224;c26f080c7e4bdc87fe458cefa1af94bfb555734e96cc3ce13110e1a555529138;241440c69f6baed2fda096eae9378b3e5a268dbbc06b703bfb009a6dc542608b;0977edfe03ecc2e228341b98b17836a8024ed637238248f39b3a356ebe17326a;4a2510702624ba110699599cde81333223f1f535e65fb9110250015d0c7b2c18;a5280de4e416a7f68722446341f846a3f5f19a29daaffc8e103e4f541fb23e0f,83272632c2fe4f363158a6fe98cb9c621b706e1197fd7ba942c258bd6a78d303;599b090c243bcea9956d9fbcba68ed592a30ac150c6e7a99b5d0054e803a2825;2129bcf93e3775cac618ead1098ba01b3d6503e3938071e44ce7218ccbb5316b;249ca3393d0d31184d5d322c35b2ae3e4c9a33cd8cd9b4126385663bb26f0b7a;a9108b8d33a473635026dc407aaa05e210ad6b56ce649a1adb9616ebd8c1e483,,,,,
90,,E4-H,SHAM,N512,NS,512,0,0,0.0,0,0,7.993367034941912e-08,1.52587890625e-05,2.45857238769531e-05,3.528594970703125e-05,,,468,20260924,2000,0.0,0.0
90,,E4-H,H5,N512,NS,512,0,0,0.0,0,0,0.00014258864393923432,0.03753750324249266,0.07144315719604485,0.13055419921875,,,468,20260924,2000,0.0,0.0
90,,E4-H,H6,N512,NS,512,0,0,0.0,0,0,-0.00630901001568418,0.021351575851440416,0.05177845001220697,0.0981292724609375,,,468,20260924,2000,0.0,0.0
90,,E4-H,H56,N512,NS,512,0,0,0.0,0,1,-0.006000063993269578,0.040213054418563834,0.06022679328918455,0.21723556518554688,,,468,20260924,2000,0.0,0.0
90,,E4-H,MASS56,N512,NS,512,0,0,0.0,0,0,5.876364593859762e-05,0.0007130622863769531,0.0015608167648315427,0.006331443786621094,,,468,20260924,2000,0.0,0.0
90,5,KR,ab,Current,RS,100,1,1,0.0,4,2,0.05455453919166757,0.6363215416669841,1.7492714869976076,2.3884501457214355,df027158543b5dcf6d459bf3fbd96442464eb581a5a4b8d07beee6f5f7bd8d62,45c47ff200adb6bc0277868faaa1bfc9468480b8e416fc65d939d5436b0802ee,,,,,
90,5,KR,ba,Current,RS,100,0,0,0.0,0,1,0.005865972643659916,0.12107704281806941,1.203044438213113,1.7632906436920166,,,,,,,
90,5,KR,bb,Current,RS,100,0,1,1.0,2,2,-0.00292927787239023,0.3966266363859172,1.6771648395061496,1.749927043914795,,45c47ff200adb6bc0277868faaa1bfc9468480b8e416fc65d939d5436b0802ee,,,,,
