entry,branch,stage,panel,metric,numerator,denominator,percent,ties,token_correct,target_tokens,token_micro,prompt_macro,strict_count,unique_strict_count,new_nll_mean,true_nll_mean,desired_nll_mean,desired_margin_mean,desired_margin_p01,desired_margin_p05,desired_margin_median,desired_nll_p95,desired_nll_p99
90,L5/KR/ab,component,Current,RS,97,100,97.0,0,84,102,0.8235294117647058,0.83,83,83,1.0318593390841853,8.957959094047546,1.0318593390841853,7.926099754963361,-1.3397500336170196,0.8257758289575577,8.076501995325089,6.364858770370483,9.19936354637147
90,L5/KR/ab,component,Current,PS,172,200,86.0,0,80,204,0.39215686274509803,0.39,78,78,4.083297773234299,8.57628069281578,4.083297773234299,4.492982919581482,-6.545900115966797,-2.237870544195175,4.222342386841774,10.89537992477416,13.607137222290039
90,L5/KR/ab,component,Current,NS,543,1000,54.3,0,54,1000,0.054,0.054,54,54,8.225533059597016,8.006976500517222,8.006976500517222,0.21855655907979235,-9.7187573158741,-6.303562116622925,0.36537742614746094,16.213969993591306,20.53922843933105
90,L5/KR/ab,component,N512,NS,301,512,58.7890625,0,38,512,0.07421875,0.07421875,38,38,8.187300144330038,7.407290872288286,7.407290872288286,0.7800092720417524,-8.81425657749176,-5.736166268587112,0.8579263091087341,17.002395725250242,22.181693973541257
90,L5/KR/ab,component,H512_ALL,RS,318,512,62.109375,0,102,516,0.19767441860465115,0.197265625,101,101,6.5668474149006215,8.07764261320699,6.5668474149006215,1.5107951983063685,-7.869155165553093,-5.621067810058594,1.4820637702941895,15.608469343185424,20.246591854095456
90,L5/KR/ab,component,H512_ALL,PS,571,1024,55.76171875,0,71,1032,0.0687984496124031,0.0693359375,71,71,7.987791171341087,8.444526822102489,7.987791171341087,0.4567356507614022,-9.187125871181488,-5.902531638741492,0.5683732032775879,14.56890940666198,17.121493701934813
90,L5/KR/ba,component,Current,RS,97,100,97.0,0,87,102,0.8529411764705882,0.86,86,86,0.9831707725361776,9.423840278983116,0.9831707725361776,8.44066950644694,-1.7635802364349364,0.6025321006774903,8.43224550341256,5.112926578521726,9.338102607727077
90,L5/KR/ba,component,Current,PS,171,200,85.5,0,83,204,0.4068627450980392,0.41,82,82,4.04018665658783,8.630321496725083,4.04018665658783,4.590134840137252,-6.272399888038636,-2.352274036407471,4.404636383056641,11.311193895339965,13.434444551467895
90,L5/KR/ba,component,Current,NS,535,1000,53.5,0,50,1000,0.05,0.05,50,50,8.212645670531318,8.026398599496112,8.026398599496112,0.18624707103520632,-9.84404746413231,-6.320387551188468,0.34866857528686523,16.42678632736206,20.434643573760987
90,L5/KR/ba,component,N512,NS,299,512,58.3984375,0,36,512,0.0703125,0.0703125,36,36,8.197266266120096,7.397632701249677,7.397632701249677,0.7996335648704189,-8.439964871406556,-5.675770670175552,0.9105415344238281,16.76139984130859,21.935253314971924
90,L5/KR/ba,component,H512_ALL,RS,322,512,62.890625,0,103,516,0.1996124031007752,0.19921875,102,102,6.569978869196348,8.068055713432841,6.569978869196348,1.4980768442364933,-8.549909527301788,-5.53137246966362,1.4217720031738281,15.736293745040893,20.073279361724854
90,L5/KR/ba,component,H512_ALL,PS,573,1024,55.95703125,0,72,1032,0.06976744186046512,0.0703125,72,72,7.967187101006857,8.444987825962016,7.967187101006857,0.47780072495515924,-9.101437087655068,-5.8169739007949826,0.49355649948120117,14.398640966415405,17.03697675704956
90,L5/KR/bb,component,Current,RS,98,100,98.0,0,86,102,0.8431372549019608,0.85,85,85,0.9743755220201273,9.04441350698471,0.9743755220201273,8.070037984964584,-1.2597014772892,0.8920709043741227,8.274034637375735,6.182976627349853,9.095279264450085
90,L5/KR/bb,component,Current,PS,173,200,86.5,0,85,204,0.4166666666666667,0.415,83,83,4.01738791453543,8.597781202495097,4.01738791453543,4.5803932879596685,-6.3991272926330565,-2.2171643018722533,4.460755825042725,10.78298702239989,13.329313812255856
90,L5/KR/bb,component,Current,NS,540,1000,54.0,0,54,1000,0.054,0.054,54,54,8.239058160052634,8.007759335332084,8.007759335332084,0.23129882472055033,-9.732556916475296,-6.356085562705994,0.37269115447998047,16.228754043579084,20.560926704406732
90,L5/KR/bb,component,N512,NS,297,512,58.0078125,0,38,512,0.07421875,0.07421875,38,38,8.167852301414314,7.392815950297518,7.392815950297518,0.7750363511167961,-8.649252979755401,-5.766673880815506,0.8739814758300781,17.076699447631835,22.088559989929195
90,L5/KR/bb,component,H512_ALL,RS,318,512,62.109375,0,102,516,0.19767441860465115,0.197265625,101,101,6.560734564286577,8.073518800083548,6.560734564286577,1.5127842357969712,-7.85332972228527,-5.656029146909714,1.5056540966033936,15.670649003982543,20.32152202606201
90,L5/KR/bb,component,H512_ALL,PS,571,1024,55.76171875,0,70,1032,0.06782945736434108,0.068359375,70,70,7.986574462529461,8.44151287159184,7.986574462529461,0.4549384090623789,-9.221423273086549,-5.941967105865478,0.5648894309997559,14.532775592803953,17.156231307983397
90,L5/components/centered,component,Current,RS,89,100,89.0,0,62,102,0.6078431372549019,0.61,61,61,1.9556295521208085,7.94092675626278,1.9556295521208085,5.985297204141971,-3.5078055495023728,-1.708637148141861,6.408132221549749,7.554226970672606,11.526381464004533
90,L5/components/centered,component,Current,PS,159,200,79.5,0,59,204,0.28921568627450983,0.285,57,57,4.890187871410453,8.366900254040956,4.890187871410453,3.4767123826305033,-6.763548851013184,-2.912191392481327,3.209177017211914,11.910811281204222,13.728479804992672
90,L5/components/centered,component,Current,NS,536,1000,53.6,0,53,1000,0.053,0.053,53,53,8.281856567349285,7.999996172534302,7.999996172534302,0.281860394814983,-9.935799123048783,-6.298095083236694,0.3683290481567383,16.207767105102537,20.088932304382322
90,L5/components/centered,component,N512,NS,303,512,59.1796875,0,42,512,0.08203125,0.08203125,42,42,8.251683257318291,7.452330807573162,7.452330807573162,0.799352449745129,-8.896548018455505,-5.625757312774658,0.9386248588562012,17.414688777923583,22.15741027832031
90,L5/components/centered,component,H512_ALL,RS,320,512,62.5,0,100,516,0.1937984496124031,0.1943359375,99,99,6.588348588174085,8.084606499236543,6.588348588174085,1.4962579110624574,-7.82979095697403,-5.548476243019104,1.5233222246170044,15.561585187911986,20.329878139495847
90,L5/components/centered,component,H512_ALL,PS,571,1024,55.76171875,0,69,1032,0.06686046511627906,0.0673828125,69,69,7.993756114841744,8.455321726156399,7.993756114841744,0.46156561131465423,-9.121980495452881,-5.851071816682816,0.6184964179992676,14.567329597473135,17.02399112701416
90,L5/components/full,component,Current,RS,89,100,89.0,0,63,102,0.6176470588235294,0.62,62,62,1.9492939764237962,7.931623084843158,1.9492939764237962,5.982329108419362,-3.5269280204176905,-1.6417437046766281,6.4208943378180265,7.574149632453917,11.464951982498185
90,L5/components/full,component,Current,PS,158,200,79.0,0,59,204,0.28921568627450983,0.285,57,57,4.890743825708196,8.368016900420189,4.890743825708196,3.4772730747119933,-6.719784784317016,-3.0187853157520292,3.2593836784362793,11.865615081787109,13.823511819839474
90,L5/components/full,component,Current,NS,542,1000,54.2,0,53,1000,0.053,0.053,53,53,8.259080701231024,7.968363736334722,7.968363736334722,0.29071696489630267,-9.844071521759034,-6.327838757634162,0.42059755325317383,16.083015537261957,20.15766145706176
90,L5/components/full,component,N512,NS,301,512,58.7890625,0,41,512,0.080078125,0.080078125,41,41,8.177691363197482,7.379140279168496,7.379140279168496,0.7985510840289862,-8.8338409948349,-5.667482340335846,0.8996288776397705,17.19704389572143,22.12762216567993
90,L5/components/full,component,H512_ALL,RS,321,512,62.6953125,0,100,516,0.1937984496124031,0.1943359375,99,99,6.539610905638256,8.055031184281688,6.539610905638256,1.5154202786434325,-8.404865788519382,-5.643053483963013,1.547508716583252,15.583655023574828,20.359353160858152
90,L5/components/full,component,H512_ALL,PS,570,1024,55.6640625,0,72,1032,0.06976744186046512,0.0703125,72,72,7.979877513957035,8.44307011429919,7.979877513957035,0.46319260034215404,-9.109013791084289,-5.951754146814346,0.5980625152587891,14.461487197875975,17.069698410034178
90,L5/components/mean,component,Current,RS,71,100,71.0,0,37,102,0.3627450980392157,0.36,36,36,3.948995586191304,6.901957273483276,3.948995586191304,2.9529616872919724,-5.161617665290833,-4.090231108665466,2.833583801984787,9.960253047943112,12.765931310653697
90,L5/components/mean,component,Current,PS,131,200,65.5,0,36,204,0.17647058823529413,0.175,35,35,6.191078912295634,8.07934363078326,6.191078912295634,1.888264718487626,-6.755214405059815,-4.582687282562255,1.5644277334213257,12.378788137435913,14.680967807769772
90,L5/components/mean,component,Current,NS,548,1000,54.8,0,57,1000,0.057,0.057,57,57,8.235113939365371,7.898560175570194,7.898560175570194,0.3365537637951784,-9.789796770811082,-6.166624418646097,0.4274024963378906,16.16216831207275,21.007331676483155
90,L5/components/mean,component,N512,NS,298,512,58.203125,0,45,512,0.087890625,0.087890625,45,45,8.057733876717066,7.261402294607251,7.261402294607251,0.7963315821098149,-8.836850306987762,-5.446635466068983,0.7992887496948242,16.88967990875244,22.38918518066406
90,L5/components/mean,component,H512_ALL,RS,323,512,63.0859375,0,104,516,0.20155038759689922,0.2021484375,103,103,6.472956918100408,8.00689220483764,6.472956918100408,1.5339352867372327,-8.55578549861908,-5.680683159828186,1.5888190269470215,15.53761715888977,20.79536674499511
90,L5/components/mean,component,H512_ALL,PS,564,1024,55.078125,0,76,1032,0.07364341085271318,0.07421875,76,76,7.905055561215704,8.37834290767205,7.905055561215704,0.4732873464563454,-9.221463816165924,-5.97281950712204,0.5281577110290527,14.325197696685786,17.138242969512937
90,L5/components/no,component,Current,RS,71,100,71.0,0,37,102,0.3627450980392157,0.36,36,36,3.962082919878885,6.916042873263359,3.962082919878885,2.953959953384474,-5.165541431307792,-4.144439727067947,2.810734808444977,9.928041028976438,12.836141748428354
90,L5/components/no,component,Current,PS,131,200,65.5,0,35,204,0.1715686274509804,0.17,34,34,6.188082963685156,8.077237501181662,6.188082963685156,1.8891545374965062,-6.840639247894287,-4.550284528732299,1.6198711395263672,12.29277467727661,14.72727395057678
90,L5/components/no,component,Current,NS,549,1000,54.9,0,56,1000,0.056,0.056,56,56,8.257797972760164,7.929249247984029,7.929249247984029,0.3285487247761339,-9.907919760942459,-6.157864582538605,0.41602611541748047,16.217136955261225,21.10533279418945
90,L5/components/no,component,N512,NS,301,512,58.7890625,0,44,512,0.0859375,0.0859375,44,44,8.13998351434293,7.346179363114061,7.346179363114061,0.7938041512288692,-8.681380559206008,-5.401672154664993,0.8076586723327637,17.34036540985107,22.4728915977478
90,L5/components/no,component,H512_ALL,RS,320,512,62.5,0,100,516,0.1937984496124031,0.1943359375,99,99,6.5189656961756555,8.03633405076107,6.5189656961756555,1.5173683545854146,-8.752161419391632,-5.5610027551651005,1.570549488067627,15.558215141296387,20.71609647750854
90,L5/components/no,component,H512_ALL,PS,570,1024,55.6640625,0,75,1032,0.07267441860465117,0.0732421875,75,75,7.917921154350552,8.390156709079747,7.917921154350552,0.47223555472919543,-9.21017463684082,-5.9589944295585155,0.519561767578125,14.369768905639647,17.130600910186768
90,L5/interchange/rank1-off-from-on,component,Current,RS,70,100,70.0,0,37,102,0.3627450980392157,0.36,36,36,4.021076280060225,6.9298991304636,4.021076280060225,2.908822850403376,-5.202128747105599,-4.14879857301712,2.9160462617874146,9.923702096939083,12.7679435157776
90,L5/interchange/rank1-off-from-on,component,Current,PS,129,200,64.5,0,35,204,0.1715686274509804,0.1725,34,34,6.2450163065135715,8.088568144664169,6.2450163065135715,1.843551838150597,-6.782645440101623,-4.539784812927246,1.5361709594726562,12.347255802154539,14.721217374801636
90,L5/interchange/rank1-off-from-on,component,Current,NS,546,1000,54.6,0,55,1000,0.055,0.055,55,55,8.272116592516191,7.94496822197875,7.94496822197875,0.3271483705374412,-10.142803115844726,-6.148793125152587,0.3957328796386719,16.234313297271722,21.105288429260252
90,L5/interchange/rank1-off-from-on,component,N512,NS,301,512,58.7890625,0,45,512,0.087890625,0.087890625,45,45,8.144072361235885,7.351726930530276,7.351726930530276,0.792345430705609,-8.703841826915742,-5.438025724887848,0.8006911277770996,17.35263767242431,22.407240715026855
90,L5/interchange/rank1-off-from-on,component,H512_ALL,RS,317,512,61.9140625,0,100,516,0.1937984496124031,0.1943359375,99,99,6.532098878645684,8.04507337929681,6.532098878645684,1.5129745006511257,-8.776918694972991,-5.509835350513458,1.582991600036621,15.595507192611693,20.608287944793698
90,L5/interchange/rank1-off-from-on,component,H512_ALL,PS,566,1024,55.2734375,0,75,1032,0.07267441860465117,0.0732421875,75,75,7.935529452315677,8.40348228343646,7.935529452315677,0.46795283112078323,-9.287448344230652,-5.993059885501862,0.5107998847961426,14.381090068817135,17.1260618019104
90,L5/interchange/rank1-on-from-off,component,Current,RS,90,100,90.0,0,63,102,0.6176470588235294,0.62,62,62,1.9030980239552446,7.9568926495313645,1.9030980239552446,6.05379462557612,-3.5076538479328154,-1.7009472727775574,6.540145980194211,7.321704149246214,11.511191215515147
90,L5/interchange/rank1-on-from-off,component,Current,PS,159,200,79.5,0,62,204,0.30392156862745096,0.3,60,60,4.835734353974403,8.366747631281614,4.835734353974403,3.531013277307211,-6.6357630920410156,-2.761529479920864,3.2821192666888237,11.793840742111204,13.615808296203609
90,L5/interchange/rank1-on-from-off,component,Current,NS,540,1000,54.0,0,55,1000,0.055,0.055,55,55,8.244380775507539,7.952400412861723,7.952400412861723,0.29198036264581606,-9.830140483379363,-6.300001758337021,0.40192651748657227,16.076747798919676,20.119170875549315
90,L5/interchange/rank1-on-from-off,component,N512,NS,300,512,58.59375,0,41,512,0.080078125,0.080078125,41,41,8.173570706436294,7.375235156505369,7.375235156505369,0.7983355499309255,-8.851584758758545,-5.5997019469738,0.9271330833435059,17.143769359588617,22.19082571029663
90,L5/interchange/rank1-on-from-off,component,H512_ALL,RS,321,512,62.6953125,0,101,516,0.19573643410852712,0.1962890625,100,100,6.519128069760427,8.042104934283998,6.519128069760427,1.5229768645235708,-8.579001033008097,-5.620819473266602,1.5380878448486328,15.599282312393186,20.368647403717038
90,L5/interchange/rank1-on-from-off,component,H512_ALL,PS,571,1024,55.76171875,0,73,1032,0.07073643410852713,0.0712890625,73,73,7.963759746300639,8.430797901193728,7.963759746300639,0.4670381548930891,-9.15746099114418,-5.923109612613916,0.6220088005065918,14.445054721832273,17.020502243041992
90,L5/interchange/rank2-off-from-on,component,Current,RS,70,100,70.0,0,34,102,0.3333333333333333,0.33,33,33,4.068175414758734,6.932538754642009,4.068175414758734,2.8643633398832753,-5.457558102607727,-4.152288925647736,2.698082447052002,9.818892955780026,12.702621746063242
90,L5/interchange/rank2-off-from-on,component,Current,PS,127,200,63.5,0,34,204,0.16666666666666666,0.1675,33,33,6.312849240273936,8.107333492450415,6.312849240273936,1.7944842521764803,-6.947289147377014,-4.7708829015493395,1.4136929512023926,12.496706390380858,14.720260572433464
90,L5/interchange/rank2-off-from-on,component,Current,NS,545,1000,54.5,0,54,1000,0.054,0.054,54,54,8.290647995755076,7.9660179350725375,7.9660179350725375,0.3246300606825389,-10.136581616401672,-6.108136057853699,0.4165177345275879,16.355634689331055,21.075266227722164
90,L5/interchange/rank2-off-from-on,component,N512,NS,300,512,58.59375,0,44,512,0.0859375,0.0859375,44,44,8.14506477401028,7.357203205494443,7.357203205494443,0.7878615685158366,-8.651450976133347,-5.346742957830429,0.7743692696094513,17.335666656494137,22.33746046066284
90,L5/interchange/rank2-off-from-on,component,H512_ALL,RS,318,512,62.109375,0,100,516,0.1937984496124031,0.1943359375,99,99,6.555801169429287,8.058671366161434,6.555801169429287,1.5028701967321467,-9.115290660858154,-5.6102782726287845,1.5598260164260864,15.407211875915527,20.460493927001952
90,L5/interchange/rank2-off-from-on,component,H512_ALL,PS,561,1024,54.78515625,0,71,1032,0.0687984496124031,0.0693359375,71,71,7.973014697779945,8.432084262909484,7.973014697779945,0.4590695651295391,-9.352113485336304,-6.00274760723114,0.5233454704284668,14.445895814895628,17.117825202941894
90,L5/interchange/rank2-on-from-off,component,Current,RS,89,100,89.0,0,65,102,0.6372549019607843,0.64,64,64,1.8779642480064649,8.0227641415596,1.8779642480064649,6.144799893553136,-3.477493053674698,-1.412245410680771,6.726228101179004,8.197118759155273,11.705502271652234
90,L5/interchange/rank2-on-from-off,component,Current,PS,160,200,80.0,0,63,204,0.3088235294117647,0.305,61,61,4.786613682100142,8.37085009098053,4.786613682100142,3.584236408880388,-5.632360692024231,-2.6709431171417233,3.2441596873104572,11.891389894485473,14.126044883728024
90,L5/interchange/rank2-on-from-off,component,Current,NS,538,1000,53.8,0,55,1000,0.055,0.055,55,55,8.223857513104566,7.932823187966365,7.932823187966365,0.2910343251382001,-9.874215663671494,-6.241421699523926,0.40678977966308594,16.22925071716308,19.962073059082027
90,L5/interchange/rank2-on-from-off,component,N512,NS,298,512,58.203125,0,42,512,0.08203125,0.08203125,42,42,8.176948753807665,7.379929570946842,7.379929570946842,0.7970191828608222,-8.891448221206664,-5.5298460066318516,0.9656615257263184,16.98988580703735,22.285064849853516
90,L5/interchange/rank2-on-from-off,component,H512_ALL,RS,320,512,62.5,0,103,516,0.1996124031007752,0.2001953125,102,102,6.491608788423491,8.025715153140482,6.491608788423491,1.5341063647169904,-8.583322201967238,-5.511152786016464,1.508896827697754,15.517916536331176,20.37965284347534
90,L5/interchange/rank2-on-from-off,component,H512_ALL,PS,572,1024,55.859375,0,75,1032,0.07267441860465117,0.0732421875,75,75,7.931551847615992,8.405980247393018,7.931551847615992,0.47442839977702533,-9.01682362318039,-5.916137850284576,0.6059361100196838,14.435563898086546,16.95112314224243
90,L5/interchange/rank4-off-from-on,component,Current,RS,70,100,70.0,0,33,102,0.3235294117647059,0.32,32,32,4.064736755508929,6.933397293686867,4.064736755508929,2.868660538177937,-5.512245427370072,-4.139841616153717,2.8362735509872437,9.817000102996825,12.769879570007333
90,L5/interchange/rank4-off-from-on,component,Current,PS,125,200,62.5,0,34,204,0.16666666666666666,0.1675,33,33,6.318590978327556,8.109958883821964,6.318590978327556,1.7913679054944078,-7.085392370223999,-4.8927507400512695,1.3354544639587402,12.49276328086853,14.712149295806874
90,L5/interchange/rank4-off-from-on,component,Current,NS,544,1000,54.4,0,54,1000,0.054,0.054,54,54,8.296550517024007,7.972205855424516,7.972205855424516,0.32434466159949077,-10.132353398799896,-6.080668377876282,0.4266996383666992,16.412885475158692,21.052410926818844
90,L5/interchange/rank4-off-from-on,component,N512,NS,298,512,58.203125,0,42,512,0.08203125,0.08203125,42,42,8.144958545155532,7.355323518480873,7.355323518480873,0.7896350266746595,-8.627508947849273,-5.3785257041454315,0.7818630933761597,17.37413711547851,22.37337076187134
90,L5/interchange/rank4-off-from-on,component,H512_ALL,RS,317,512,61.9140625,0,99,516,0.19186046511627908,0.1923828125,98,98,6.56303500633112,8.061008704535197,6.56303500633112,1.4979736982040777,-9.132654740810393,-5.603267407417297,1.5292424857616425,15.392116594314574,20.45557191848755
90,L5/interchange/rank4-off-from-on,component,H512_ALL,PS,560,1024,54.6875,0,70,1032,0.06782945736434108,0.068359375,70,70,7.979716728877975,8.436455577480956,7.979716728877975,0.4567388486029813,-9.357381300926209,-6.09794989824295,0.5229387283325195,14.459103393554683,17.134919567108152
90,L5/interchange/rank4-on-from-off,component,Current,RS,90,100,90.0,0,63,102,0.6176470588235294,0.62,62,62,1.8955975370993838,8.037147712707519,1.8955975370993838,6.141550175608136,-3.5422211480140686,-1.1963393688201904,6.729676467832178,8.209716796874996,11.743709402084363
90,L5/interchange/rank4-on-from-off,component,Current,PS,157,200,78.5,0,63,204,0.3088235294117647,0.305,61,61,4.7885499769990565,8.369882348924875,4.7885499769990565,3.5813323719258188,-5.665589923858643,-2.6616561308503144,3.2820382118225098,11.829948139190673,14.140911083221429
90,L5/interchange/rank4-on-from-off,component,Current,NS,538,1000,53.8,0,55,1000,0.055,0.055,55,55,8.21777814050205,7.927100829616189,7.927100829616189,0.2906773108858615,-9.899803260564804,-6.230349385738372,0.4123101234436035,16.102832603454583,19.994572906494135
90,L5/interchange/rank4-on-from-off,component,N512,NS,300,512,58.59375,0,42,512,0.08203125,0.08203125,42,42,8.177355708177856,7.38226914126426,7.38226914126426,0.7950865669135965,-8.88330216884613,-5.53433335646987,0.9638533592224121,16.974145889282223,22.28387351989746
90,L5/interchange/rank4-on-from-off,component,H512_ALL,RS,319,512,62.3046875,0,103,516,0.1996124031007752,0.2001953125,102,102,6.48508271644414,8.023746148333885,6.48508271644414,1.538663431889745,-8.590209747552871,-5.537040334939957,1.5302326679229736,15.598828506469726,20.374395160675046
90,L5/interchange/rank4-on-from-off,component,H512_ALL,PS,571,1024,55.76171875,0,75,1032,0.07267441860465117,0.0732421875,75,75,7.92450175365957,8.402633210731437,7.92450175365957,0.47813145707186777,-8.980460996627807,-5.930340464413166,0.5750953555107117,14.439097213745116,16.99634799957275
90,L5/matrix/norm_control,component,Current,RS,88,100,88.0,0,62,102,0.6078431372549019,0.61,61,61,2.067792660538107,7.817572199106216,2.067792660538107,5.749779538568109,-3.673064325451851,-1.8011324882507325,6.269348772242665,7.754841661453246,11.62568214416505
90,L5/matrix/norm_control,component,Current,PS,158,200,79.0,0,58,204,0.28431372549019607,0.28,56,56,4.98180266373136,8.339828072339296,4.98180266373136,3.358025408607937,-6.730007319450379,-3.1647214889526367,3.1702051162719727,11.885648632049561,13.867001905441281
90,L5/matrix/norm_control,component,Current,NS,543,1000,54.3,0,55,1000,0.055,0.055,55,55,8.258329252406023,7.9645370849194,7.9645370849194,0.29379216748662296,-9.856180590391158,-6.355225269496441,0.41479015350341797,16.147272777557365,20.135372943878167
90,L5/matrix/norm_control,component,N512,NS,299,512,58.3984375,0,41,512,0.080078125,0.080078125,41,41,8.174784299569183,7.377253395185107,7.377253395185107,0.7975309043840753,-8.824904458522797,-5.62482783794403,0.9097270965576172,17.221142292022698,22.149091777801512
90,L5/matrix/norm_control,component,H512_ALL,RS,321,512,62.6953125,0,100,516,0.1937984496124031,0.1943359375,99,99,6.535032434846016,8.051432216539979,6.535032434846016,1.5163997816939627,-8.449101816415787,-5.627819383144379,1.572277992963791,15.600978040695189,20.38641599655151
90,L5/matrix/norm_control,component,H512_ALL,PS,570,1024,55.6640625,0,72,1032,0.06976744186046512,0.0703125,72,72,7.973994856598438,8.438372273201821,7.973994856598438,0.4643774166033836,-9.188835188150406,-5.938201530277729,0.5970826148986816,14.47290844917297,17.085158615112302
90,L5/matrix/parallel,component,Current,RS,72,100,72.0,0,39,102,0.38235294117647056,0.38,38,38,3.827879505911842,6.941484604477882,3.827879505911842,3.1136050985660404,-5.40580460190773,-3.7861054450273515,3.411943830549717,10.158684968948362,12.747315549850471
90,L5/matrix/parallel,component,Current,PS,132,200,66.0,0,37,204,0.18137254901960784,0.18,36,36,6.121443716473295,8.118023520112038,6.121443716473295,1.9965798036387423,-6.980492196083069,-4.500449782609939,1.6354622840881348,12.09298100471496,14.664639883041376
90,L5/matrix/parallel,component,Current,NS,543,1000,54.3,0,55,1000,0.055,0.055,55,55,8.239634962595067,7.906328124952968,7.906328124952968,0.33330683764209973,-9.619458967447281,-6.146200466156006,0.39127635955810547,16.1758316040039,20.50662698745727
90,L5/matrix/parallel,component,N512,NS,301,512,58.7890625,0,44,512,0.0859375,0.0859375,44,44,8.146841035617399,7.356519283115631,7.356519283115631,0.7903217525017681,-8.641666738986968,-5.448997019231319,0.7912707328796387,17.154858684539796,22.19206895828247
90,L5/matrix/parallel,component,H512_ALL,RS,318,512,62.109375,0,102,516,0.19767441860465115,0.1982421875,101,101,6.489258481260094,8.024233856995124,6.489258481260094,1.53497537573503,-8.052142958641053,-5.646782159805298,1.549689918756485,15.431414079666135,20.393626232147213
90,L5/matrix/parallel,component,H512_ALL,PS,566,1024,55.2734375,0,75,1032,0.07267441860465117,0.0732421875,75,75,7.928411640381455,8.40288906142814,7.928411640381455,0.4744774210466858,-9.305490016937256,-5.970574223995208,0.5330557823181152,14.397770547866818,17.065067768096924
90,L5/matrix/perpendicular,component,Current,RS,88,100,88.0,0,59,102,0.5784313725490197,0.58,58,58,2.0626954050321364,7.81879675835371,2.0626954050321364,5.756101353321574,-3.2332046273350716,-1.4666695952415467,6.132524639368057,7.425140738487243,11.362174787521377
90,L5/matrix/perpendicular,component,Current,PS,156,200,78.0,0,63,204,0.3088235294117647,0.305,61,61,4.999712336515222,8.348569285571575,4.999712336515222,3.348856949056353,-6.588307662010193,-3.0358914822340006,3.097902297973633,12.10033092498779,14.170564832687377
90,L5/matrix/perpendicular,component,Current,NS,540,1000,54.0,0,52,1000,0.052,0.052,52,52,8.279544647924602,7.993889904587995,7.993889904587995,0.2856547433366068,-9.912204259634018,-6.1934082984924315,0.3497014045715332,16.612557697296143,21.07798324584961
90,L5/matrix/perpendicular,component,N512,NS,298,512,58.203125,0,43,512,0.083984375,0.083984375,43,43,8.178136322594582,7.383647014241433,7.383647014241433,0.7944893083531497,-9.066314792633056,-5.582389962673187,0.9607748985290527,17.47320222854614,22.400774784088128
90,L5/matrix/perpendicular,component,H512_ALL,RS,320,512,62.5,0,102,516,0.19767441860465115,0.197265625,101,101,6.560053891373627,8.057132074784022,6.560053891373627,1.4970781834103946,-8.38570507287979,-5.536256790161133,1.545723795890808,15.503692293167113,20.665112018585198
90,L5/matrix/perpendicular,component,H512_ALL,PS,570,1024,55.6640625,0,73,1032,0.07073643410852713,0.0712890625,73,73,7.969054028473693,8.43081373210589,7.969054028473693,0.46175970363219676,-9.309623876810074,-5.8981132149696345,0.5652170181274414,14.42974438667297,17.109859676361083
90,L6/KR/aa,component,Current,RS,99,100,99.0,0,95,102,0.9313725490196079,0.94,94,94,0.5835693815028935,9.729348003864288,0.5835693815028935,9.145778622361394,0.4040990221500396,1.8369949743151666,9.240731797879562,4.617484688758849,7.6738816785812425
90,L6/KR/aa,component,Current,PS,180,200,90.0,0,97,204,0.47549019607843135,0.4725,94,94,3.5970321179735403,8.716216677427292,3.5970321179735403,5.1191845594537515,-6.488309965133667,-1.6263007164001457,4.843547463417053,10.724057579040519,13.048967418670653
90,L6/KR/aa,component,Current,NS,532,1000,53.2,0,56,1000,0.056,0.056,56,56,8.108595985588618,7.967433534941636,7.967433534941636,0.1411624506469816,-9.778682819530367,-6.299802297353744,0.341278076171875,16.261686706542964,20.051937541961667
90,L6/KR/aa,component,N512,NS,298,512,58.203125,0,36,512,0.0703125,0.0703125,36,36,8.160849229495398,7.387474673290853,7.387474673290853,0.7733745562045442,-8.69433521270752,-5.743725216388702,0.8752017021179199,17.30120458602905,22.354812812805175
90,L6/KR/aa,component,H512_ALL,RS,316,512,61.71875,0,102,516,0.19767441860465115,0.197265625,101,101,6.495541383809268,8.015660141943954,6.495541383809268,1.5201187581346858,-8.046657497286796,-5.506610679626465,1.4416146278381348,15.585458183288573,20.315022392272947
90,L6/KR/aa,component,H512_ALL,PS,574,1024,56.0546875,0,73,1032,0.07073643410852713,0.0712890625,73,73,7.920065299726048,8.386958532530116,7.920065299726048,0.46689323280406825,-9.106357207298279,-5.890158346295356,0.5536801815032959,14.486399364471433,17.065416793823243
90,L6/KR/ab,component,Current,RS,99,100,99.0,0,93,102,0.9117647058823529,0.92,92,92,0.6305785156911589,9.658838530778885,0.6305785156911589,9.028260015087726,0.2533560001850128,1.6358461380004883,9.335356877185404,4.9737297058105465,7.600286083221443
90,L6/KR/ab,component,Current,PS,178,200,89.0,0,94,204,0.46078431372549017,0.4575,91,91,3.7333873634587507,8.753201627135276,3.7333873634587507,5.019814263676526,-5.874408464431763,-1.6996749162673945,4.951231241226196,10.84056248664855,13.269058914184571
90,L6/KR/ab,component,Current,NS,534,1000,53.4,0,51,1000,0.051,0.051,51,51,8.190812108648942,8.030893977269995,8.030893977269995,0.15991813137894495,-9.73881494609639,-6.4000406742095945,0.31769371032714844,16.270430755615227,21.13424379348755
