case_index,request_index,request_sha256,arm,microstep,objective_total,train_new_nll,train_true_nll,train_margin_new_minus_true,kl,decay,raw_field_norm,raw_euler_displacement,pre_clamp_displacement,post_clamp_displacement,clamp_hit,clamp_ratio,clamp_removed_norm,clamp_removed_energy,boundary_outward_component,boundary_tangential_component,zero_field
2,6,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,Z+,5,0.10391587018966675,0.02101433277130127,11.007030487060547,10.986017227172852,0.4276809096336365,0.1123429462313652,0.09135482460260391,0.09135482460260391,4.984675407409668,4.984675407409668,0,1.0,1.1840413804975469e-07,1.4019540465603358e-14,0.0,0.09103651344776154,0
2,7,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,Z+,5,8.03232192993164,7.919283866882324,3.317363739013672,-4.601920127868652,0.7553811073303223,0.13165555894374847,5.379176139831543,5.379176139831543,7.0330915451049805,4.27251672744751,1,0.6074872016906738,2.7605791091918945,7.620803356170654,0.2661762833595276,5.372589588165283,0
2,8,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,Z+,5,0.15417465567588806,0.018548648804426193,12.416845321655273,12.398296356201172,1.20631742477417,0.1204623356461525,0.2504783570766449,0.2504783570766449,4.682025909423828,4.669504642486572,1,0.9973269701004028,0.012515183538198471,0.00015662996156606823,0.005811238661408424,0.2504109740257263,0
2,9,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,Z+,5,0.7999023795127869,0.7195223569869995,10.555991172790527,9.836468696594238,0.4017998278141022,0.11053519695997238,7.811707973480225,7.811707973480225,9.048916816711426,5.0888848304748535,1,0.5623747110366821,3.9600367546081543,15.681886672973633,0.0,7.796015739440918,0
2,0,77f07216c6ca6c39ab0274107bf776c38abd63ae8c1ca02ea59fcdab0f36e4e4,Z±,1,12.457314491271973,9.585561752319336,6.92367696762085,-2.661884069442749,0.0,0.0,11.69832992553711,11.69832992553711,11.69832992553711,4.803088665008545,1,0.410579115152359,6.895232677459717,47.54433059692383,0.0,11.69832992553711,0
2,1,8d67adfeef800f3ba3b181a61828d73e1a8c5712ee92223ca71ce23e8fee6253,Z±,1,19.13817024230957,11.59992790222168,4.06249475479126,-7.537432670593262,0.0,0.0,9.673458099365234,9.673458099365234,9.673458099365234,4.215156555175781,1,0.4357447326183319,5.458293914794922,29.792999267578125,0.0,9.673452377319336,0
2,2,6346c3ea243517cbad25c3a69368e9e4e406b1dc74740054f1cb5fffd458cc0c,Z±,1,20.450876235961914,13.681856155395508,6.917021751403809,-6.764834403991699,0.0,0.0,13.121143341064453,13.121143341064453,13.121143341064453,4.311918258666992,1,0.3286237418651581,8.809226989746094,77.60240936279297,0.0,13.121142387390137,0
2,3,2089e9a0a34cd6b112042624259e5a1dfb017b6f95b70d028c2452eef4371262,Z±,1,7.950258255004883,5.645181179046631,3.4611520767211914,-2.1840293407440186,0.0,0.0,8.593466758728027,8.593466758728027,8.593466758728027,4.045736789703369,1,0.47079187631607056,4.547733306884766,20.681884765625,0.0,8.593469619750977,0
2,4,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,Z±,1,17.763391494750977,10.197275161743164,2.631840705871582,-7.565434455871582,0.0,0.0,10.501636505126953,10.501636505126953,10.501636505126953,4.175499439239502,1,0.39760488271713257,6.326134204864502,40.01997375488281,0.0,10.501635551452637,0
2,5,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094,Z±,1,16.32721710205078,10.41891098022461,4.514336585998535,-5.904574394226074,0.0,0.0,3.4290764331817627,3.4290764331817627,3.4290764331817627,3.4290764331817627,0,1.0,0.0,0.0,0.0,3.4290759563446045,0
2,6,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,Z±,1,11.33907699584961,8.712152481079102,6.177333831787109,-2.5348191261291504,0.0,0.0,18.150684356689453,18.150684356689453,18.150684356689453,4.999220371246338,1,0.27542877197265625,13.151461601257324,172.96099853515625,0.0,18.150684356689453,0
