arm,category,from_checkpoint,to_checkpoint,span,from_prompt_denominator,to_prompt_denominator,from_strict_rate,to_strict_rate,delta_strict_rate,from_request_cluster_nll_mean,to_request_cluster_nll_mean,delta_request_cluster_nll_mean,from_request_cluster_nll_median,to_request_cluster_nll_median,delta_request_cluster_nll_median,from_request_cluster_nll_p90,to_request_cluster_nll_p90,delta_request_cluster_nll_p90,from_request_cluster_nll_max,to_request_cluster_nll_max,delta_request_cluster_nll_max,from_request_cluster_min_margin_mean,to_request_cluster_min_margin_mean,delta_request_cluster_min_margin_mean,from_request_cluster_min_margin_median,to_request_cluster_min_margin_median,delta_request_cluster_min_margin_median,from_request_cluster_min_margin_p90,to_request_cluster_min_margin_p90,delta_request_cluster_min_margin_p90,from_request_cluster_min_margin_max,to_request_cluster_min_margin_max,delta_request_cluster_min_margin_max,from_prompt_nll_mean,to_prompt_nll_mean,delta_prompt_nll_mean,from_prompt_nll_median,to_prompt_nll_median,delta_prompt_nll_median,from_prompt_nll_p90,to_prompt_nll_p90,delta_prompt_nll_p90,from_prompt_nll_max,to_prompt_nll_max,delta_prompt_nll_max,from_prompt_margin_mean,to_prompt_margin_mean,delta_prompt_margin_mean,from_prompt_margin_median,to_prompt_margin_median,delta_prompt_margin_median,from_prompt_margin_p90,to_prompt_margin_p90,delta_prompt_margin_p90,from_prompt_margin_max,to_prompt_margin_max,delta_prompt_margin_max
QM,rewrite_target_true,7500,10000,ADJACENT,7500,10000,0.0,0.0,0.0,15.079824752616883,18.172775603151322,3.0929508505344394,14.456904888153076,16.465970039367676,2.0090651512145996,18.994277572631837,26.588273048400882,7.593995475769045,37.92354202270508,50.37535858154297,12.45181655883789,-13.430398115444182,-16.714184997749328,-3.2837868823051455,-12.848290920257568,-15.084033012390137,-2.2357420921325684,-8.679316425323487,-9.129546546936034,-0.45023012161254705,-3.437992572784424,-2.803980827331543,0.6340117454528809,15.079824752616883,18.172775603151322,3.0929508505344394,14.456904888153076,16.465970039367676,2.0090651512145996,18.994277572631837,26.588273048400882,7.593995475769045,37.92354202270508,50.37535858154297,12.45181655883789,-13.430398115444182,-16.714184997749328,-3.2837868823051455,-12.848290920257568,-15.084033012390137,-2.2357420921325684,-8.679316425323487,-9.129546546936034,-0.45023012161254705,-3.437992572784424,-2.803980827331543,0.6340117454528809
QM,rewrite_target_true,1000,10000,TOTAL_1K_TO_10K,1000,10000,0.002,0.0,-0.002,12.648665793061257,18.172775603151322,5.524109810090065,12.327365398406982,16.465970039367676,4.138604640960693,18.696574592590334,26.588273048400882,7.891698455810548,30.25710678100586,50.37535858154297,20.11825180053711,-12.54943339395523,-16.714184997749328,-4.164751603794098,-12.277348041534424,-15.084033012390137,-2.806684970855713,-6.5984820365905765,-9.129546546936034,-2.531064510345457,0.47058868408203125,-2.803980827331543,-3.274569511413574,12.648665793061257,18.172775603151322,5.524109810090065,12.327365398406982,16.465970039367676,4.138604640960693,18.696574592590334,26.588273048400882,7.891698455810548,30.25710678100586,50.37535858154297,20.11825180053711,-12.54943339395523,-16.714184997749328,-4.164751603794098,-12.277348041534424,-15.084033012390137,-2.806684970855713,-6.5984820365905765,-9.129546546936034,-2.531064510345457,0.47058868408203125,-2.803980827331543,-3.274569511413574
QM,rephrase_target_new,1000,1500,ADJACENT,2000,3000,0.7,0.37166666666666665,-0.3283333333333333,1.5141644095423907,4.100603516201571,2.58643910665918,0.6319782822392881,3.516792118549347,2.884813836310059,4.241343435645104,8.533210372924808,4.291866937279704,13.855774402618408,19.4733247756958,5.617550373077393,-0.24726000881195068,-3.840632561683655,-3.5933725528717044,0.44387197494506836,-3.692021131515503,-4.135893106460571,4.675985336303712,1.7246082305908204,-2.9513771057128917,8.529609680175781,7.962981224060059,-0.5666284561157227,1.5141644095423907,4.100603516201571,2.58643910665918,0.297550693154335,3.1320611238479614,2.8345104306936264,5.087861061096191,9.630830192565918,4.542969131469727,17.03708267211914,22.45309829711914,5.416015625,1.4551194441318511,-1.9254847277005513,-3.3806041718324025,2.204864501953125,-1.57039213180542,-3.775256633758545,6.03318681716919,3.7285637855529767,-2.304623031616213,9.876863479614258,9.762224197387695,-0.1146392822265625
QM,rephrase_target_new,1500,2000,ADJACENT,3000,4000,0.37166666666666665,0.1965,-0.17516666666666664,4.100603516201571,6.49050020624407,2.389896690042499,3.516792118549347,6.5103596448898315,2.9935675263404846,8.533210372924808,11.611464405059813,3.078254032135005,19.4733247756958,16.91250228881836,-2.5608224868774414,-3.840632561683655,-5.941381043672561,-2.1007484819889064,-3.692021131515503,-6.1262547969818115,-2.4342336654663086,1.7246082305908204,0.6970630645751962,-1.0275451660156243,7.962981224060059,10.254806518554688,2.291825294494629,4.100603516201571,6.49050020624407,2.389896690042499,3.1320611238479614,6.455334424972534,3.3232733011245728,9.630830192565918,12.218186950683593,2.587356758117675,22.45309829711914,20.575401306152344,-1.8776969909667969,-1.9254847277005513,-4.3233712552785875,-2.397886527578036,-1.57039213180542,-4.504391193389893,-2.9339990615844727,3.7285637855529767,2.3804578781127925,-1.3481059074401842,9.762224197387695,11.841817855834961,2.0795936584472656
QM,rephrase_target_new,2000,3000,ADJACENT,4000,6000,0.1965,0.006333333333333333,-0.19016666666666668,6.49050020624407,12.936438961699604,6.4459387554555345,6.5103596448898315,12.979932308197021,6.46957266330719,11.611464405059813,15.750215148925781,4.138750743865968,16.91250228881836,19.69436550140381,2.781863212585449,-5.941381043672561,-11.552328400452932,-5.610947356780371,-6.1262547969818115,-11.65492582321167,-5.528671026229858,0.6970630645751962,-8.205648708343507,-8.902711772918703,10.254806518554688,4.976649284362793,-5.2781572341918945,6.49050020624407,12.936438961699604,6.4459387554555345,6.455334424972534,13.146425724029541,6.691091299057007,12.218186950683593,16.0027738571167,3.7845869064331072,20.575401306152344,20.980926513671875,0.40552520751953125,-4.3233712552785875,-10.178141228874525,-5.854769973595937,-4.504391193389893,-10.354976177215576,-5.850584983825684,2.3804578781127925,-5.918391799926756,-8.298849678039549,11.841817855834961,7.410518646240234,-4.431299209594727
QM,rephrase_target_new,3000,5000,ADJACENT,6000,10000,0.006333333333333333,0.0001,-0.006233333333333333,12.936438961699604,16.01718088488579,3.080741923186185,12.979932308197021,15.87683629989624,2.8969039916992188,15.750215148925781,19.338404560089113,3.5881894111633326,19.69436550140381,26.0603666305542,6.366001129150391,-11.552328400452932,-16.840772537612914,-5.288444137159981,-11.65492582321167,-16.777326583862305,-5.122400760650635,-8.205648708343507,-13.259823036193843,-5.054174327850337,4.976649284362793,-6.1493659019470215,-11.126015186309814,12.936438961699604,16.01718088488579,3.080741923186185,13.146425724029541,15.85596513748169,2.7095394134521484,16.0027738571167,19.74577808380127,3.743004226684569,20.980926513671875,29.345497131347656,8.364570617675781,-10.178141228874525,-15.456158577394486,-5.2780173485199615,-10.354976177215576,-15.529603481292725,-5.174627304077148,-5.918391799926756,-11.206521701812743,-5.288129901885988,7.410518646240234,0.09030914306640625,-7.320209503173828
QM,rephrase_target_new,5000,7500,ADJACENT,10000,15000,0.0001,6.666666666666667e-05,-3.3333333333333335e-05,16.01718088488579,14.594736206944784,-1.4224446779410052,15.87683629989624,14.213670015335083,-1.6631662845611572,19.338404560089113,18.163287019729616,-1.1751175403594978,26.0603666305542,30.07911968231201,4.0187530517578125,-16.840772537612914,-14.454117050043742,2.386655487569172,-16.777326583862305,-13.60020112991333,3.1771254539489746,-13.259823036193843,-9.435680484771728,3.8241425514221152,-6.1493659019470215,-3.966522693634033,2.1828432083129883,16.01718088488579,14.594736206944784,-1.4224446779410052,15.85596513748169,13.939834594726562,-1.916130542755127,19.74577808380127,18.93358535766602,-0.8121927261352511,29.345497131347656,33.043582916259766,3.6980857849121094,-15.456158577394486,-12.602932634973525,2.853225942420961,-15.529603481292725,-11.864264011383057,3.665339469909668,-11.206521701812743,-7.825058412551879,3.3814632892608643,0.09030914306640625,0.49001407623291016,0.3997049331665039
QM,rephrase_target_new,7500,10000,ADJACENT,15000,20000,6.666666666666667e-05,0.0,-6.666666666666667e-05,14.594736206944784,18.50740152759552,3.912665320650735,14.213670015335083,17.80919313430786,3.5955231189727783,18.163287019729616,25.018456077575685,6.855169057846069,30.07911968231201,42.54469680786133,12.465577125549316,-14.454117050043742,-20.46391480512619,-6.009797755082449,-13.60020112991333,-20.13541889190674,-6.535217761993408,-9.435680484771728,-11.88160972595215,-2.445929241180421,-3.966522693634033,-5.7399444580078125,-1.7734217643737793,14.594736206944784,18.50740152759552,3.912665320650735,13.939834594726562,16.90108585357666,2.9612512588500977,18.93358535766602,27.27659225463868,8.34300689697266,33.043582916259766,46.24835968017578,13.204776763916016,-12.602932634973525,-17.173601577222346,-4.570668942248821,-11.864264011383057,-15.54692268371582,-3.6826586723327637,-7.825058412551879,-9.366094112396237,-1.5410356998443575,0.49001407623291016,-3.266709327697754,-3.756723403930664
QM,rephrase_target_new,1000,10000,TOTAL_1K_TO_10K,2000,20000,0.7,0.0,-0.7,1.5141644095423907,18.50740152759552,16.993237118053127,0.6319782822392881,17.80919313430786,17.177214852068573,4.241343435645104,25.018456077575685,20.777112641930582,13.855774402618408,42.54469680786133,28.68892240524292,-0.24726000881195068,-20.46391480512619,-20.21665479631424,0.44387197494506836,-20.13541889190674,-20.579290866851807,4.675985336303712,-11.88160972595215,-16.55759506225586,8.529609680175781,-5.7399444580078125,-14.269554138183594,1.5141644095423907,18.50740152759552,16.993237118053127,0.297550693154335,16.90108585357666,16.603535160422325,5.087861061096191,27.27659225463868,22.188731193542488,17.03708267211914,46.24835968017578,29.21127700805664,1.4551194441318511,-17.173601577222346,-18.628721021354195,2.204864501953125,-15.54692268371582,-17.751787185668945,6.03318681716919,-9.366094112396237,-15.399280929565426,9.876863479614258,-3.266709327697754,-13.143572807312012
QM,rephrase_target_true,1000,1500,ADJACENT,2000,3000,0.0055,0.02033333333333333,0.014833333333333332,11.49365855525434,8.609828028912345,-2.8838305263419954,11.401623725891113,8.490230560302734,-2.911393165588379,16.565230512619017,12.83172550201416,-3.7335050106048566,27.94992160797119,24.443578720092773,-3.506342887878418,-12.620337993621826,-9.053452222506206,3.5668857711156203,-12.486220359802246,-8.786334037780762,3.6998863220214844,-6.7637204170227045,-4.199430751800536,2.5642896652221685,-0.8217697143554688,1.4170637130737305,2.238833427429199,11.49365855525434,8.609828028912345,-2.8838305263419954,11.279707431793213,8.395825386047363,-2.8838820457458496,17.15250759124756,13.481168556213378,-3.6713390350341815,29.934654235839844,25.13164710998535,-4.803007125854492,-11.078551302671432,-7.411687133471171,3.6668641692002613,-10.84791088104248,-7.236087322235107,3.611823558807373,-5.1302490234375,-2.4434967994689964,2.6867522239685036,3.4693164825439453,3.182657241821289,-0.28665924072265625
QM,rephrase_target_true,1500,2000,ADJACENT,3000,4000,0.02033333333333333,0.01425,-0.006083333333333331,8.609828028912345,8.977340279311873,0.3675122503995283,8.490230560302734,8.800294876098633,0.31006431579589844,12.83172550201416,13.093173265457153,0.2614477634429928,24.443578720092773,21.2322940826416,-3.211284637451172,-9.053452222506206,-8.81664005112648,0.2368121713797251,-8.786334037780762,-8.677068710327148,0.10926532745361328,-4.199430751800536,-4.390380620956421,-0.19094986915588485,1.4170637130737305,3.072114944458008,1.6550512313842773,8.609828028912345,8.977340279311873,0.3675122503995283,8.395825386047363,8.782933712005615,0.38710832595825195,13.481168556213378,13.654114818572996,0.17294626235961807,25.13164710998535,24.775409698486328,-0.35623741149902344,-7.411687133471171,-7.336090896248818,0.07559623722235287,-7.236087322235107,-7.050233364105225,0.1858539581298828,-2.4434967994689964,-2.6736644268035894,-0.23016762733459295,3.182657241821289,5.049571990966797,1.8669147491455078
QM,rephrase_target_true,2000,3000,ADJACENT,4000,6000,0.01425,0.0011666666666666668,-0.013083333333333334,8.977340279311873,13.274976902802786,4.297636623490913,8.800294876098633,13.362422943115234,4.562128067016602,13.093173265457153,15.92001338005066,2.826840114593507,21.2322940826416,20.917424201965332,-0.31486988067626953,-8.81664005112648,-11.858346206347148,-3.041706155220668,-8.677068710327148,-11.952239036560059,-3.27517032623291,-4.390380620956421,-8.488549518585206,-4.098168897628785,3.072114944458008,0.08315372467041016,-2.9889612197875977,8.977340279311873,13.274976902802786,4.297636623490913,8.782933712005615,13.41991901397705,4.6369853019714355,13.654114818572996,16.227334403991698,2.573219585418702,24.775409698486328,21.639188766479492,-3.136220932006836,-7.336090896248818,-10.525024043917655,-3.1889331476688376,-7.050233364105225,-10.59215784072876,-3.541924476623535,-2.6736644268035894,-6.42601671218872,-3.7523522853851308,5.049571990966797,1.0134506225585938,-4.036121368408203
QM,rephrase_target_true,3000,5000,ADJACENT,6000,10000,0.0011666666666666668,0.0,-0.0011666666666666668,13.274976902802786,16.22239327840805,2.947416375605263,13.362422943115234,16.015169143676758,2.6527462005615234,15.92001338005066,19.52620496749878,3.606191587448121,20.917424201965332,26.643760681152344,5.726336479187012,-11.858346206347148,-17.05039696969986,-5.192050763352713,-11.952239036560059,-16.85163974761963,-4.89940071105957,-8.488549518585206,-13.373984146118163,-4.885434627532957,0.08315372467041016,-7.727090835571289,-7.810244560241699,13.274976902802786,16.22239327840805,2.947416375605263,13.41991901397705,15.997593402862549,2.577674388885498,16.227334403991698,19.997033882141114,3.769699478149416,21.639188766479492,28.21377944946289,6.574590682983398,-10.525024043917655,-15.649707593011856,-5.1246835490942,-10.59215784072876,-15.63563871383667,-5.04348087310791,-6.42601671218872,-11.390362548828122,-4.964345836639402,1.0134506225585938,-1.7967796325683594,-2.810230255126953
QM,rephrase_target_true,5000,7500,ADJACENT,10000,15000,0.0,0.0,0.0,16.22239327840805,14.731021020062764,-1.4913722583452849,16.015169143676758,14.272300720214844,-1.742868423461914,19.52620496749878,18.344163703918458,-1.1820412635803237,26.643760681152344,31.728233337402344,5.08447265625,-17.05039696969986,-14.59651768767039,2.4538792820294706,-16.85163974761963,-13.722515106201172,3.129124641418457,-13.373984146118163,-9.627010631561278,3.7469735145568848,-7.727090835571289,-4.02537202835083,3.701718807220459,16.22239327840805,14.731021020062764,-1.4913722583452849,15.997593402862549,14.045576572418213,-1.952016830444336,19.997033882141114,19.137586402893067,-0.8594474792480469,28.21377944946289,33.282920837402344,5.069141387939453,-15.649707593011856,-12.73110126786232,2.918606325149536,-15.63563871383667,-11.985414981842041,3.650223731994629,-11.390362548828122,-7.941805028915405,3.4485575199127174,-1.7967796325683594,-2.6725692749023438,-0.8757896423339844
QM,rephrase_target_true,7500,10000,ADJACENT,15000,20000,0.0,0.0,0.0,14.731021020062764,18.577894807314873,3.8468737872521093,14.272300720214844,17.875319957733154,3.6030192375183105,18.344163703918458,24.978030586242678,6.63386688232422,31.728233337402344,41.898000717163086,10.169767379760742,-14.59651768767039,-20.504161283063887,-5.9076435953934965,-13.722515106201172,-20.1425838470459,-6.420068740844727,-9.627010631561278,-11.973745822906494,-2.346735191345216,-4.02537202835083,-5.473043441772461,-1.4476714134216309,14.731021020062764,18.577894807314873,3.8468737872521093,14.045576572418213,16.971325874328613,2.9257493019104004,19.137586402893067,27.445434951782232,8.307848548889165,33.282920837402344,44.35171890258789,11.068798065185547,-12.73110126786232,-17.2304295566082,-4.499328288745881,-11.985414981842041,-15.586766719818115,-3.601351737976074,-7.941805028915405,-9.45833911895751,-1.5165340900421045,-2.6725692749023438,-3.4459266662597656,-0.7733573913574219
QM,rephrase_target_true,1000,10000,TOTAL_1K_TO_10K,2000,20000,0.0055,0.0,-0.0055,11.49365855525434,18.577894807314873,7.084236252060533,11.401623725891113,17.875319957733154,6.473696231842041,16.565230512619017,24.978030586242678,8.41280007362366,27.94992160797119,41.898000717163086,13.948079109191895,-12.620337993621826,-20.504161283063887,-7.883823289442061,-12.486220359802246,-20.1425838470459,-7.656363487243652,-6.7637204170227045,-11.973745822906494,-5.21002540588379,-0.8217697143554688,-5.473043441772461,-4.651273727416992,11.49365855525434,18.577894807314873,7.084236252060533,11.279707431793213,16.971325874328613,5.6916184425354,17.15250759124756,27.445434951782232,10.292927360534673,29.934654235839844,44.35171890258789,14.417064666748047,-11.078551302671432,-17.2304295566082,-6.1518782539367685,-10.84791088104248,-15.586766719818115,-4.738855838775635,-5.1302490234375,-9.45833911895751,-4.328090095520009,3.4693164825439453,-3.4459266662597656,-6.915243148803711
QM,locality_target_true,1000,1500,ADJACENT,10000,15000,0.1235,0.07946666666666667,-0.04403333333333333,5.843777853382984,6.399064302586764,0.5552864492037797,5.474806156754493,5.981469905376434,0.506663748621941,9.377796144485474,10.148779969215393,0.7709838247299192,15.31267557144165,15.068604755401612,-0.244070816040038,-9.44413980102539,-9.295039404233297,0.1491003967920932,-9.157718181610107,-9.111557483673096,0.04616069793701172,-4.867260789871216,-4.977699947357177,-0.11043915748596067,-0.945343017578125,-0.71136474609375,0.233978271484375,5.843777853382984,6.399064302586764,0.5552864492037797,5.403226613998413,6.064630508422852,0.6614038944244385,10.897402858734134,11.264842987060547,0.3674401283264128,24.359418869018555,23.05983543395996,-1.2995834350585938,-4.528944211101532,-4.840039692385991,-0.3110954812844593,-4.236644744873047,-4.51850700378418,-0.2818622589111328,0.4199350357055666,-0.3378997802734374,-0.757834815979004,6.772258758544922,5.516012191772461,-1.256246566772461
QM,locality_target_true,1500,2000,ADJACENT,15000,20000,0.07946666666666667,0.0312,-0.04826666666666667,6.399064302586764,8.15810215048194,1.7590378478951756,5.981469905376434,7.981112667918206,1.9996427625417716,10.148779969215393,11.671141147613529,1.5223611783981355,15.068604755401612,16.765494918823244,1.6968901634216316,-9.295039404233297,-10.90776715040207,-1.6127277461687726,-9.111557483673096,-10.705635070800781,-1.5940775871276855,-4.977699947357177,-6.433116912841795,-1.455416965484618,-0.71136474609375,-0.7566738128662109,-0.04530906677246094,6.399064302586764,8.15810215048194,1.7590378478951756,6.064630508422852,7.920800685882568,1.8561701774597168,11.264842987060547,12.824595832824711,1.559752845764164,23.05983543395996,23.341171264648438,0.28133583068847656,-4.840039692385991,-6.314115360963345,-1.4740756685773535,-4.51850700378418,-6.068809509277344,-1.550302505493164,-0.3378997802734374,-1.7258834362029971,-1.3879836559295597,5.516012191772461,3.7222843170166016,-1.7937278747558594
QM,locality_target_true,2000,3000,ADJACENT,20000,30000,0.0312,0.0006333333333333333,-0.030566666666666666,8.15810215048194,13.1386782027781,4.980576052296161,7.981112667918206,13.106152200698851,5.1250395327806455,11.671141147613529,15.367024011611939,3.69588286399841,16.765494918823244,19.19411907196045,2.428624153137207,-10.90776715040207,-13.867133534908294,-2.9593663845062252,-10.705635070800781,-14.036136627197266,-3.3305015563964844,-6.433116912841795,-10.615794277191162,-4.182677364349367,-0.7566738128662109,-6.395943641662598,-5.639269828796387,8.15810215048194,13.1386782027781,4.980576052296161,7.920800685882568,13.274816036224365,5.354015350341797,12.824595832824711,16.203455734252934,3.378859901428223,23.341171264648438,21.677583694458008,-1.6635875701904297,-6.314115360963345,-10.377264056428274,-4.063148695464929,-6.068809509277344,-10.39804983139038,-4.329240322113037,-1.7258834362029971,-6.03477725982666,-4.308893823623663,3.7222843170166016,2.356569290161133,-1.3657150268554688
QM,locality_target_true,3000,5000,ADJACENT,30000,50000,0.0006333333333333333,0.0,-0.0006333333333333333,13.1386782027781,15.959318346185686,2.8206401434075854,13.106152200698851,15.68597378730774,2.5798215866088885,15.367024011611939,18.971268491744997,3.604244480133058,19.19411907196045,25.789379501342772,6.595260429382321,-13.867133534908294,-18.923281912231445,-5.056148377323151,-14.036136627197266,-18.725388526916504,-4.689251899719238,-10.615794277191162,-15.360033130645752,-4.74423885345459,-6.395943641662598,-10.382399559020996,-3.9864559173583984,13.1386782027781,15.959318346185684,2.8206401434075836,13.274816036224365,15.701479434967041,2.426663398742676,16.203455734252934,19.834095001220703,3.630639266967769,21.677583694458008,29.906179428100586,8.228595733642578,-10.377264056428274,-15.1642583309412,-4.786994274512926,-10.39804983139038,-15.21271276473999,-4.814662933349609,-6.03477725982666,-10.472042083740234,-4.437264823913575,2.356569290161133,-0.8145112991333008,-3.1710805892944336
QM,locality_target_true,5000,7500,ADJACENT,50000,75000,0.0,0.0,0.0,15.959318346185686,15.169729338556925,-0.789589007628761,15.68597378730774,14.889156055450439,-0.7968177318573009,18.971268491744997,18.153304491043095,-0.8179640007019024,25.789379501342772,28.362629699707032,2.57325019836426,-18.923281912231445,-18.978262856547037,-0.05498094431559153,-18.725388526916504,-18.03414535522461,0.6912431716918945,-15.360033130645752,-13.680189228057861,1.6798439025878906,-10.382399559020996,-7.657952308654785,2.724447250366211,15.959318346185684,15.169729338556925,-0.7895890076287593,15.701479434967041,14.525318622589111,-1.1761608123779297,19.834095001220703,19.255138397216797,-0.5789566040039062,29.906179428100586,35.5341796875,5.628000259399414,-15.1642583309412,-13.52326152697563,1.6409968039655691,-15.21271276473999,-12.934554100036621,2.278158664703369,-10.472042083740234,-8.719199180603027,1.752842903137207,-0.8145112991333008,-2.6994705200195312,-1.8849592208862305
QM,locality_target_true,7500,10000,ADJACENT,75000,100000,0.0,0.0,0.0,15.169729338556925,18.3532625799942,3.183533241437276,14.889156055450439,17.596561908721924,2.707405853271485,18.153304491043095,23.16261362075806,5.009309129714964,28.362629699707032,41.9380744934082,13.57544479370117,-18.978262856547037,-26.096273723220826,-7.118010866673789,-18.03414535522461,-25.209503173828125,-7.175357818603516,-13.680189228057861,-18.19216442108154,-4.511975193023678,-7.657952308654785,-10.974418640136719,-3.3164663314819336,15.169729338556925,18.3532625799942,3.183533241437276,14.525318622589111,16.55796241760254,2.0326437950134277,19.255138397216797,27.23274040222168,7.977602005004883,35.5341796875,48.99460983276367,13.460430145263672,-13.52326152697563,-16.925413805611132,-3.4021522786355014,-12.934554100036621,-15.247790336608887,-2.3132362365722656,-8.719199180603027,-9.135515022277833,-0.4163158416748054,-2.6994705200195312,-2.6633377075195312,0.0361328125
QM,locality_target_true,1000,10000,TOTAL_1K_TO_10K,10000,100000,0.1235,0.0,-0.1235,5.843777853382984,18.3532625799942,12.509484726611216,5.474806156754493,17.596561908721924,12.12175575196743,9.377796144485474,23.16261362075806,13.784817476272584,15.31267557144165,41.9380744934082,26.62539892196655,-9.44413980102539,-26.096273723220826,-16.652133922195436,-9.157718181610107,-25.209503173828125,-16.051784992218018,-4.867260789871216,-18.19216442108154,-13.324903631210322,-0.945343017578125,-10.974418640136719,-10.029075622558594,5.843777853382984,18.3532625799942,12.509484726611216,5.403226613998413,16.55796241760254,11.154735803604126,10.897402858734134,27.23274040222168,16.335337543487547,24.359418869018555,48.99460983276367,24.635190963745117,-4.528944211101532,-16.925413805611132,-12.3964695945096,-4.236644744873047,-15.247790336608887,-11.01114559173584,0.4199350357055666,-9.135515022277833,-9.5554500579834,6.772258758544922,-2.6633377075195312,-9.435596466064453
QA,rewrite_target_new,1000,1500,ADJACENT,1000,1500,0.988,0.982,-0.006000000000000005,0.09968382961705356,0.13101186498851167,0.031328035371458104,0.013550621457397938,0.01552830683067441,0.001977685373276472,0.09312075451016429,0.13218591958284398,0.039065165072679695,14.877029418945312,14.389122009277344,-0.48790740966796875,5.402030993461609,5.229680543899536,-0.17235044956207268,5.522712230682373,5.309470176696777,-0.2132420539855957,7.625758647918701,7.628415775299074,0.0026571273803730477,10.423420906066895,11.923534393310547,1.5001134872436523,0.09968382961705356,0.13101186498851167,0.031328035371458104,0.013550621457397938,0.01552830683067441,0.001977685373276472,0.09312075451016429,0.13218591958284398,0.039065165072679695,14.877029418945312,14.389122009277344,-0.48790740966796875,5.402030993461609,5.229680543899536,-0.17235044956207268,5.522712230682373,5.309470176696777,-0.2132420539855957,7.625758647918701,7.628415775299074,0.0026571273803730477,10.423420906066895,11.923534393310547,1.5001134872436523
QA,rewrite_target_new,1500,2000,ADJACENT,1500,2000,0.982,0.968,-0.014000000000000012,0.13101186498851167,0.20992786731778415,0.07891600232927248,0.01552830683067441,0.019096627831459045,0.0035683210007846355,0.13218591958284398,0.1846458539366723,0.052459934353828314,14.389122009277344,14.995781898498535,0.6066598892211914,5.229680543899536,4.962151487112045,-0.26752905678749084,5.309470176696777,5.150613307952881,-0.15885686874389648,7.628415775299074,7.556528949737549,-0.07188682556152504,11.923534393310547,12.618613243103027,0.6950788497924805,0.13101186498851167,0.20992786731778415,0.07891600232927248,0.01552830683067441,0.019096627831459045,0.0035683210007846355,0.13218591958284398,0.1846458539366723,0.052459934353828314,14.389122009277344,14.995781898498535,0.6066598892211914,5.229680543899536,4.962151487112045,-0.26752905678749084,5.309470176696777,5.150613307952881,-0.15885686874389648,7.628415775299074,7.556528949737549,-0.07188682556152504,11.923534393310547,12.618613243103027,0.6950788497924805
QA,rewrite_target_new,2000,3000,ADJACENT,2000,3000,0.968,0.8766666666666667,-0.09133333333333327,0.20992786731778415,0.8622337276252529,0.6523058603074687,0.019096627831459045,0.029619650915265083,0.010523023083806038,0.1846458539366723,2.314223289489742,2.12957743555307,14.995781898498535,20.18445587158203,5.188673973083496,4.962151487112045,3.693931767940521,-1.2682197191715243,5.150613307952881,4.6625075340271,-0.48810577392578125,7.556528949737549,7.406478881835936,-0.15005006790161346,12.618613243103027,11.883909225463867,-0.7347040176391602,0.20992786731778415,0.8622337276252529,0.6523058603074687,0.019096627831459045,0.029619650915265083,0.010523023083806038,0.1846458539366723,2.314223289489742,2.12957743555307,14.995781898498535,20.18445587158203,5.188673973083496,4.962151487112045,3.693931767940521,-1.2682197191715243,5.150613307952881,4.6625075340271,-0.48810577392578125,7.556528949737549,7.406478881835936,-0.15005006790161346,12.618613243103027,11.883909225463867,-0.7347040176391602
QA,rewrite_target_new,3000,5000,ADJACENT,3000,5000,0.8766666666666667,0.4306,-0.4460666666666667,0.8622337276252529,4.558058110110255,3.6958243824850023,0.029619650915265083,2.733186364173889,2.703566713258624,2.314223289489742,12.010802841186523,9.69657955169678,20.18445587158203,23.766826629638672,3.5823707580566406,3.693931767940521,-2.0409905395507812,-5.734922307491303,4.6625075340271,-1.3095149993896484,-5.972022533416748,7.406478881835936,5.477085113525391,-1.929393768310545,11.883909225463867,13.097172737121582,1.2132635116577148,0.8622337276252529,4.558058110110255,3.6958243824850023,0.029619650915265083,2.733186364173889,2.703566713258624,2.314223289489742,12.010802841186523,9.69657955169678,20.18445587158203,23.766826629638672,3.5823707580566406,3.693931767940521,-2.0409905395507812,-5.734922307491303,4.6625075340271,-1.3095149993896484,-5.972022533416748,7.406478881835936,5.477085113525391,-1.929393768310545,11.883909225463867,13.097172737121582,1.2132635116577148
QA,rewrite_target_new,5000,7500,ADJACENT,5000,7500,0.4306,0.12613333333333332,-0.30446666666666666,4.558058110110255,9.353446455685882,4.795388345575627,2.733186364173889,10.040231227874756,7.307044863700867,12.010802841186523,15.054216670989991,3.043413829803468,23.766826629638672,23.594741821289062,-0.17208480834960938,-2.0409905395507812,-6.660943247254689,-4.6199527077039075,-1.3095149993896484,-7.241378307342529,-5.931863307952881,5.477085113525391,1.3862500190734879,-4.0908350944519025,13.097172737121582,14.64990520477295,1.5527324676513672,4.558058110110255,9.353446455685882,4.795388345575627,2.733186364173889,10.040231227874756,7.307044863700867,12.010802841186523,15.054216670989991,3.043413829803468,23.766826629638672,23.594741821289062,-0.17208480834960938,-2.0409905395507812,-6.660943247254689,-4.6199527077039075,-1.3095149993896484,-7.241378307342529,-5.931863307952881,5.477085113525391,1.3862500190734879,-4.0908350944519025,13.097172737121582,14.64990520477295,1.5527324676513672
