active_mass_constraint_count,actual_bf16_cumulative_capacity,actual_progress_mean,alias,allocation_difference_norm_to_entry,arm,backtracking_count,calibrated_predicted_mean,case_index,coefficient_mass_max,coefficient_mass_mean,coefficient_mass_min,current_state_refresh_count,current_terminal_sha256,e1_xi,e2_total_normalized_mismatch,eta,eta_pair_count,eta_status,feasible_nullity,feasible_rank,full_residual_cosine_to_entry,joint_materialization_count,layer_4_mass,layer_5_mass,layer_6_mass,layer_7_mass,layer_8_mass,negative_actual_count,neutral_fallback_count,outer_step,physical_h_application_count,predicted_cumulative_capacity,predicted_cumulative_structural_p,proposal_difference_norm_to_entry,raw_predicted_mean,realization_mean,remaining_division_count,retry_count,route_status,second_h_application_count,semantic_debt_input_count,semantic_deficit_max,semantic_deficit_mean,semantic_face_max_abs_residual,strength_attenuation_count,target_clamp_hit_count,target_field_cosine_to_entry,target_post_clamp_displacement_mean,target_pre_clamp_displacement_mean,target_state_sha256,writer_step_identity_sha256,writer_step_sha256
9,296.579422055367,0.4252768039004877,qwen2.5-7b-inst,3.005830941424055,SDRT-CAP,0,1.6035650939815802,4,1.0000000000062599,0.9999999984479045,0.9999999845032598,1,c1682cb68bfde5ffbb651b486f1c963d2086df8b62b7329db095768f122f426f,0.45324579774944496,13.443797623451871,0.4930014607115294,30,POOLED_NNLS_CERTIFIED,0,50,0.20885418607849376,1,3.2547122192984763,2.0000000000643374,1.5514570887101403e-10,1.0000000003094602,3.745287764651625,3,0,3,0,296.3489565162841,2.8952057990506597,31.771433804221463,3.252657896119047,0.3050152199376829,0,0,SDRT_CAP_CERTIFIED,0,0,3.4182268728036433,0.4297866831009742,5.844214001626824e-13,0,0,0.007342737020818433,0.5383909327408106,0.5383909408973634,ea591150c0bd03ea3e57e3d48e2c7a90d02ef8969af17bb454e425e97336465a,81d2714aeb9727444932d281609bae1fa46de2264863860dc568840e3b341842,edf9cad45f17ceb210585388137f0ad1e749b7a62b403260a697603069f9f402
9,326.9875822055899,0.005376243835780769,qwen2.5-7b-inst,3.056064636019706,SDRT-CAP,0,0.010049850669852152,4,1.0000000000000173,0.9947423833502533,0.9474238335340196,1,ef2ec92c3f84c7c2e2345eab66b976ece8a3e0981f0c52ad4beb06c1ce2444d3,0.4678202872553696,8.236152820374697,0.4190152932397277,40,POOLED_NNLS_CERTIFIED,0,50,0.06262663675121254,1,0.9999999999916559,0.46836471453056905,4.196900578472782e-09,0.6885566376856127,7.790502477097795,1,0,4,0,326.75553418061173,3.2001897744659082,32.44291987033504,0.023984448376929323,0.7328739726246479,0,0,SDRT_CAP_CERTIFIED,0,0,0.026361085067037493,0.005690463245264255,8.661474315552198e-15,0,0,0.007476455609814065,0.26539967277808807,0.2653996646260744,2d5fb29045ce1a785841dae326ece04eb47f98073719f6771aa7c8751894569f,dfd8f8cf17f2d4141507a25d9d582995050a86ee05a57e960f960f0b44efa43c,2b4133e865927c91d92a7c71ecd2de1724006fedc3b4903b4bef132a630d2df9
10,335.568604636607,0.0007312993635423482,qwen2.5-7b-inst,2.8793939710059244,SDRT-CAP,0,0.0009511964470062797,4,1.0000000000009874,0.999999999994573,0.9999999999408913,1,a8d831d53329e58ff6757b421fd357d67032a84c2ba5c68c84cba6fbb4281a4f,0.5613566576628218,7.866003896312174,0.4190140270183815,50,POOLED_NNLS_CERTIFIED,0,50,0.16243888169594387,1,0.35242540128329813,3.1036934780690233,1.2285614888356469,1.7998872194705384,3.5154324122872227,0,0,5,0,335.33586921910506,3.2741743208895517,29.86240678535629,0.0022700825883438793,1.8548134060576353,0,0,SDRT_CAP_CERTIFIED,0,0,0.003072058781981468,0.000818979978794232,9.954363722197712e-14,0,0,0.00630590256417569,0.22464723815560525,0.22464724719789134,a454d4caea00d4486aac3de094bdec0aa0a7f657528d56110ea92987f2e63069,c5bf40e8092f72ee4c5210019ef24816d3272067020ab7c4fb922afa634f0360,e3672eba465c6288b2160426330c963432ad6b97f165353a9bfe86672684b85f
10,340.2779305836207,0.00028755961393471806,qwen2.5-7b-inst,3.180022950337436,SDRT-CAP,0,0.00020433041685122576,4,1.0000000000006835,0.9999999999994231,0.9999999999906323,1,75215f38e4d3d9bcaa5028dce660e46aaddcb5091c89693c88b33501d079e017,0.555610392112665,4.720095314210459,0.4190140110649847,60,POOLED_NNLS_CERTIFIED,0,50,-0.003956884646171487,1,1.0502926499801926,0.1154461968388411,0.9166351430713469,1.6115138641743827,6.306112145929467,1,0,6,0,340.04798338347814,3.3215922675292116,30.352554576361598,0.0004876457861919473,1.4494055718430445,0,0,SDRT_CAP_CERTIFIED,0,0,0.0015862621366977692,0.0003998926127678715,2.7655286914674004e-14,0,0,0.00023681807161453277,0.18176382080322834,0.18176382409665556,5ef4b11fcff27774a09d6406907cebb5a4119ad5558e5c94ad64012d49796b13,19e239470939f84cfc0c0f769b54d73b1aadf8186eeff00b95aad649f07a58ff,60d436c21214a1e0c6feb550a1131853ce08eb269fe4e3c13776e4f76998aaaf
10,352.06903788914894,0.0002651320886798203,qwen2.5-7b-inst,3.141786157842154,SDRT-CAP,0,0.0002973735152011635,4,1.0000000000012497,0.9999999999997404,0.9999999999920568,1,1b0fbcf13535b3d62e8cc5af3e780b75321ba7378cc47ab571f40708bbb46b50,0.5656376166036841,5.819561536934553,0.41901401135232186,70,POOLED_NNLS_CERTIFIED,0,50,0.13648136915559592,1,1.1131735127589732,1.1814201362570609,2.2440806089352483,1.0776551108330865,4.383670631213035,0,0,7,0,351.83894106898134,3.3954437620776194,30.31519658576434,0.0007096982610233559,1.565919835188002,0,0,SDRT_CAP_CERTIFIED,0,0,0.0011447120923548937,0.0003247370885219425,7.934408338683419e-14,0,0,-0.0009413831982090864,0.15367291688324142,0.153672901149529,dfea195f5260083331ead69f5993eb273fa2b4230e88615b14c74c119fe8050e,f37b710d9808f6d343183109de80b11e843fd69e16819595ef8aaa40152a7cc0,77b565b7bc3f73db178b564f2ba6ec23fb996edce8ab1016799e1d05895064f3
9,112.10744475142599,9.280338787543588,qwen2.5-7b-inst,0.0,SDRT-STRUCTP,0,12.618738142540334,4,1.0000000000000089,0.9343086344327662,0.3430863443280071,1,5c8db3669a98b1ba52f8cc902b053fe87aa19123ca5d394d25c559e12236ce8b,0.001512695398744687,2.5195961329054737,1.0,0,ENTRY_ETA_ONE,0,50,0.9999999999999872,1,0.7595083256426052,1.5962961824754138,4.749381170270707e-13,3.7409697199037444,3.2463121163054245,0,0,0,0,111.94602037352165,1.1933256840645476,4.8626669615003025e-06,12.618738142540334,0.8270792435835519,0,0,SDRT_STRUCTP_CERTIFIED,0,0,15.151657730340958,9.69988584080711,5.3290705182007514e-14,0,0,1.0000000000000013,27.93419559749166,27.934195531278302,2e4521c3f01933fee2de256449a8fce01faf2229ebe0a56610373ac1e534c192,a5c45ff6e30add0ae0cecf92335aaae22d735860c9dc4638daecbd393259afad,3f110df7a561ad6e40a2577bbbec5c7f7b83f551e62538087e2e8312849d106d
9,184.01474642267624,1.700774263299536,qwen2.5-7b-inst,3.2622332746192635,SDRT-STRUCTP,0,2.6647928489588497,4,1.0000000000000018,0.9660725857833018,0.6607258578364702,1,25f19aa05c51074a6828045a3229ca8b78bfeee35ca1a9d6781eb072f9f86420,0.04660189887602655,8.68634890095403,0.6389943841979744,10,POOLED_NNLS_CERTIFIED,0,50,0.21435778381908138,1,0.9359944359214282,1.8244484233843756,2.8371514583801947,1.7955508634232906,2.2675806767237296,1,0,1,0,183.79572056847348,1.8444702008364535,39.67304500044137,4.170291499984824,0.49682849571384735,0,0,SDRT_STRUCTP_CERTIFIED,0,0,9.179132401943207,2.1467207874637095,4.0966579087364785e-16,0,0,0.03052703287656578,13.50957029299981,13.509570294357175,ea2b620605ce28861d79829687a0e847146fdbe0a8b128711f68d7ece375b8f8,d685879a036cfcbea9eb95aaa67ee55637d21865806e68652c04c81214ff9a68,72e2139c52fccedd30feea97b458d900802f8e2eb16fbeca66661f761c2c589b
9,242.94272130255632,0.5439968971419148,qwen2.5-7b-inst,3.3763910098812384,SDRT-STRUCTP,0,2.817081512000138,4,1.0000000000004945,0.999486513451091,0.9948651345667964,1,2fcba96f21df2a6980776019fd124d97f42d2a70c145321fa66bfdb6ed043f83,0.21592179896621988,19.280405106103416,0.6133639940842458,20,POOLED_NNLS_CERTIFIED,0,50,0.18799770506411637,1,6.469389465538385e-12,1.9999999995036188,3.0590441571343385,1.0000000006232552,3.9358209772432273,2,0,2,0,242.71952796361035,2.4244112957993775,34.7507142741989,4.592838085003748,0.48020441991514445,0,0,SDRT_STRUCTP_CERTIFIED,0,0,7.673133045434952,0.9708247013215441,5.115907697472721e-13,0,0,0.012078912377705725,4.9723603663840565,4.972360370014853,1a8e126b1d935acf16032efa016fd524d98a6a680913cfbaff362a2fba4d669b,506700559f965254427996c40dc27ceabf553bbcc5e1118050634c33d2485a1e,dc3c02db861ef09bb8e3203d1cf73d620190b43157afd0b3d19c6dbe0bf7d545
9,296.5794220205782,0.4252768039004877,qwen2.5-7b-inst,3.0058309413397355,SDRT-STRUCTP,0,1.6035650939832125,4,1.0000000000001823,0.9999999985326861,0.9999999853744772,1,c1682cb68bfde5ffbb651b486f1c963d2086df8b62b7329db095768f122f426f,0.4532457977489138,13.443797623465924,0.493001460712008,30,POOLED_NNLS_CERTIFIED,0,50,0.20885418607849376,1,3.254712220518394,2.000000000108562,1.5007966154243322e-10,1.0000000003569793,3.745287764192846,3,0,3,0,296.34895651726265,2.8952057989716784,31.771433804221463,3.2526578961192,0.3050152199400795,0,0,SDRT_STRUCTP_CERTIFIED,0,0,3.4182268728036433,0.4297866831009742,2.4424906541753444e-14,0,0,0.007342737020818433,0.5383909327408106,0.5383909408973634,ea591150c0bd03ea3e57e3d48e2c7a90d02ef8969af17bb454e425e97336465a,475e98ddb5fd08ff83e6277b55407012271e2a7fe65bb2b31a6d2f5ee55e950a,d4870b9188f1cd48834b8616b9a174706fd1dca73a759fa91b46420b03d2ce54
9,326.98758221890034,0.005376243835780769,qwen2.5-7b-inst,3.0560646346570453,SDRT-STRUCTP,0,0.010049850670083352,4,1.0000000000004305,0.9947423831758195,0.9474238345620434,1,ef2ec92c3f84c7c2e2345eab66b976ece8a3e0981f0c52ad4beb06c1ce2444d3,0.4678202872546081,8.236152821148906,0.41901529324004294,40,POOLED_NNLS_CERTIFIED,0,50,0.06262663675121254,1,0.9999999999169702,0.4683647109695852,4.133004715463264e-09,0.6885566365968954,7.790502480141741,1,0,4,0,326.7555340745403,3.2001897733709286,32.44291987033504,0.023984448377463052,0.7328739726463982,0,0,SDRT_STRUCTP_CERTIFIED,0,0,0.026361085067037493,0.005690463245264255,5.963667060182587e-13,0,0,0.007476455609814065,0.26539967277808807,0.2653996646260744,2d5fb29045ce1a785841dae326ece04eb47f98073719f6771aa7c8751894569f,aefea91ae0b9e69046b82ff304a020772b2c7cea24f3a5c88ef5ef048a82382a,382b4d24db90448fbaa1444e89cf496b11a0803e8053c0429a0946b434e067bf
10,335.5686046460511,0.0007312993635423482,qwen2.5-7b-inst,2.879393970459924,SDRT-STRUCTP,0,0.000951196447021782,4,1.0000000000003322,0.9999999999944578,0.9999999999612449,1,a8d831d53329e58ff6757b421fd357d67032a84c2ba5c68c84cba6fbb4281a4f,0.5613566576625322,7.8660038962085395,0.4190140270186967,50,POOLED_NNLS_CERTIFIED,0,50,0.16243888169594387,1,0.3524254014936894,3.1036934782111656,1.2285614889329655,1.7998872211747297,3.5154324101320276,0,0,5,0,335.33586923020675,3.274174319886728,29.86240678535629,0.0022700825883791684,1.854813406036621,0,0,SDRT_STRUCTP_CERTIFIED,0,0,0.003072058781981468,0.000818979978794232,7.805388280157644e-14,0,0,0.00630590256417569,0.22464723815560525,0.22464724719789134,a454d4caea00d4486aac3de094bdec0aa0a7f657528d56110ea92987f2e63069,a4b81cfc40b48e2c26b2418945c654c63194ffc9dbbe02eb41bbcd06abeaafc1,8742f702da171c77079dcd2437a72cc7dcd9a21f0c146891790068d79d0501ac
10,340.2779262709432,0.0002721048629609868,qwen2.5-7b-inst,3.1720864464333194,SDRT-STRUCTP,0,0.00020428275174817873,4,1.0000000000009728,0.9999999998685865,0.999999998791494,1,75215f38e4d3d9bcaa5028dce660e46aaddcb5091c89693c88b33501d079e017,0.5556287791763126,4.721357002323456,0.4190140110653001,60,POOLED_NNLS_CERTIFIED,0,50,-0.003956884646171487,1,1.0912944120486505,0.08641761644633897,0.913582377999511,1.581867474805889,6.326838117385475,1,0,6,0,340.04812573164,3.3215750542739766,30.352554576361598,0.0004875320307996642,1.4334037240828807,0,0,SDRT_STRUCTP_CERTIFIED,0,0,0.0015862621366977692,0.0003998926127678715,8.352617642676252e-14,0,0,0.00023681807161453277,0.18176382080322834,0.18176382409665556,5ef4b11fcff27774a09d6406907cebb5a4119ad5558e5c94ad64012d49796b13,d18d295154d88784fc627369a180c3a9c618c52cc92c3df5937d1a496ad98904,e5e2c54974214c73ff2244ac503e32dddd27fd885dbc8fdb3d2d78d5cf49e74d
10,356.3127665757887,0.0002622330590384081,qwen2.5-7b-inst,2.6545788610057492,SDRT-STRUCTP,0,0.00030838938895957815,4,1.0000000000004468,0.9999999999829137,0.9999999999051766,1,30ecf70dffe15f66f5cae5a210646a97a02f8f9c1299abf8ffcfd9a72ae12168,0.5769890207481848,6.13588872362244,0.41901401132329813,70,POOLED_NNLS_CERTIFIED,0,50,0.13638903079628104,1,1.3664650668034208,2.61383961613405,1.0680389186376476e-08,2.628054415477319,3.391640890733958,0,0,7,0,356.07800172373624,3.4658728637714526,30.306942083631665,0.0007359882500960917,1.5830867841471519,0,0,SDRT_STRUCTP_CERTIFIED,0,0,0.0010576266795396805,0.000332838884787634,1.1701880783809848e-13,0,0,0.0032695424812170843,0.15144797108135333,0.15144795860756127,aee0d3943cc66e92b855af719f6c97457bed0dc29ca008e05527b55aaa2e4e63,37f785fc3e09cdb893b4b1cd08967b317413308891ec754b1a2c619bfa2c2cb2,628929dd5f9ed7eba41f9b19e541fb205c31414556a1d8bffc640186435aa734
