source_table,model,method,layer,metric,availability,n,sum,mean,median,p25,p75,iqr,p90,max,min,accepted_edit_count,fork
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,tau,RECORDED,100,8.611106147135317,0.08611106147135317,0.05728709667038879,0.031879189207729586,0.09849583671168353,0.06661664750395395,0.19346346861269334,0.7231436287163832,0.010095998824755262,5000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,rho,RECORDED,100,209.91747858904859,2.0991747858904857,2.1457304307857985,1.6022853071605745,2.5021614017961227,0.8998760946355482,2.9046600075625166,3.918816405103129,0.7094476808245261,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,tau,RECORDED,100,329.8242365271191,3.298242365271191,3.092042703467046,2.4207040896331824,3.931945798883181,1.5112417092499988,4.781134015134405,7.875944159662564,1.413301839545375,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,rho,RECORDED,100,194.78223169257694,1.9478223169257693,1.7751210505047763,1.4950582985754737,2.2289237222280764,0.7338654236526028,2.9841536577821257,4.309112677162286,0.6453151840449908,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,tau,RECORDED,100,153.75001238275755,1.5375001238275754,1.4076258410765488,1.1003465394777152,1.8111093048496796,0.7107627653719644,2.2011295483005124,3.5600243290879603,0.6877978005762317,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,rho,RECORDED,100,132.73039301826216,1.3273039301826217,1.1824867976567803,1.055512199637413,1.4386762969963682,0.3831640973589552,1.8574859860362514,3.5186513378290427,0.5365311090316102,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,tau,RECORDED,100,88.21876882215518,0.8821876882215518,0.8264700496681323,0.656286996704838,0.987568971747041,0.3312819750422029,1.323855306775071,2.947796685434526,0.4104648601664915,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,rho,RECORDED,100,102.11861326974517,1.0211861326974516,0.9794306560712531,0.8231871376970632,1.0951378565797354,0.2719507188826722,1.442616871970654,2.8808559966371985,0.3667343542095934,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,tau,RECORDED,100,51.96139485048088,0.5196139485048088,0.4799938749665302,0.3963194704908448,0.634006135768569,0.2376866652777242,0.7525358715020377,1.3944394385180978,0.18967362161795978,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,rho,RECORDED,100,103.67645261968993,1.0367645261968992,1.030484441019931,0.9812029943877612,1.067037753539341,0.08583475915157979,1.1976095419413384,1.4586741228327398,0.7045912869224265,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,tau,RECORDED,100,7.991590920662444,0.07991590920662443,0.0544692685580217,0.04368323048912738,0.0840488981872602,0.04036566769813282,0.12914472460431117,0.5599121668655145,0.0159010593688723,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,rho,RECORDED,100,219.29094747047944,2.1929094747047944,2.199270635189829,1.7569462459828,2.5790155175640685,0.8220692715812685,2.908203195112118,3.88294440443452,1.0394500272895608,7500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,tau,RECORDED,100,341.0741469172467,3.410741469172467,3.220631973181135,2.635380122948261,3.902391945414738,1.2670118224664773,4.8672903852012395,8.18591480881632,1.7255514144127915,7500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,rho,RECORDED,100,193.04950646378052,1.9304950646378052,1.7992713602168877,1.450542256866456,2.2072069937055447,0.7566647368390886,2.895079547789084,4.540460353816576,0.5990339944463207,7500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,tau,RECORDED,100,159.9801404992047,1.599801404992047,1.4226704419930098,1.2188694300754506,1.870855214539147,0.6519857844636965,2.303692802352736,4.797974540487865,0.6956961758271009,7500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,rho,RECORDED,100,132.99304111551584,1.3299304111551584,1.2531590277689753,1.0540055724843986,1.468239497253427,0.4142339247690283,1.742292142255322,3.5710572808889918,0.5766162043652073,7500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,tau,RECORDED,100,93.29038132426544,0.9329038132426544,0.8867887994624353,0.6988672233135067,1.030352751882366,0.3314855285688594,1.340419288891502,2.613866091491979,0.39222258634364593,7500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,rho,RECORDED,100,102.10016472464122,1.021001647246412,1.0103515648582118,0.8730077083351111,1.0977638082285148,0.22475609989340373,1.2836295285278014,2.7139722760825338,0.4370629191364312,7500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,tau,RECORDED,100,56.2496243664467,0.562496243664467,0.5230498421249714,0.41150467526695755,0.6732643721788266,0.26175969691186907,0.7793149016800011,1.3808741142145384,0.20256017898590917,7500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,rho,RECORDED,100,99.22993342195048,0.9922993342195048,0.9999489129050583,0.9541064740913056,1.0369153602609746,0.08280888616966908,1.0686442442963704,1.3293489469561663,0.5578142480939063,7500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,tau,RECORDED,100,13.03140223960241,0.1303140223960241,0.09168577185430547,0.06521790833405773,0.15222828515439196,0.08701037682033423,0.27970001098243524,0.47764638322150166,0.019725164940737436,7500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,memit,4,rho,RECORDED,100,40.92677355704217,0.4092677355704217,0.39474524027099267,0.30853769564681344,0.5081221942668225,0.19958449862000904,0.5825597276063795,0.6725110760752656,0.1880308386193382,0,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,tau,RECORDED,100,100.88302745251109,1.0088302745251108,1.0028072048340873,0.7902982545295949,1.2506129208426542,0.4603146663130593,1.4203019777015016,1.8818238957804365,0.4006555934415036,0,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,rho,RECORDED,100,44.65199891038227,0.4465199891038227,0.4317196917353448,0.3187315566304277,0.5840547829160057,0.265323226285578,0.6826036709189363,0.8984539082328749,0.14071216371211923,0,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,tau,RECORDED,100,87.81115724464445,0.8781115724464444,0.8445710972803928,0.7187476418457229,0.9932756235097454,0.2745279816640225,1.1758281624424827,1.708926308348081,0.4130547491694731,0,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,rho,RECORDED,100,69.48388399252867,0.6948388399252867,0.6983436582085065,0.6585457764262269,0.7650275932422766,0.10648181681604973,0.8245536408333783,0.8732155669352625,0.3273119837864503,0,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,tau,RECORDED,100,60.27564055039346,0.6027564055039346,0.5831426788783776,0.5252760810587265,0.6693228152592026,0.1440467342004761,0.7667231959766255,0.959028810407134,0.3016341552206128,0,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,rho,RECORDED,100,73.00172902582105,0.7300172902582105,0.7294063727175402,0.6903462674730129,0.764439341401638,0.07409307392862519,0.8213213244049019,0.880496035811093,0.5051522406013739,0,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,tau,RECORDED,100,31.311346072643584,0.31311346072643587,0.31086015611308837,0.2584505301188793,0.3602579858376198,0.1018074557187405,0.42451820326915507,0.5990082759956318,0.14428930539288753,0,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,rho,RECORDED,100,80.82780387099221,0.8082780387099221,0.810867490412178,0.786905495375664,0.8341780775790926,0.04727258220342856,0.860978968404022,0.9030714435250433,0.7090666392490949,0,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,tau,RECORDED,100,2.1814423167251182,0.02181442316725118,0.02091730002737973,0.017454550623338498,0.02456186284223508,0.0071073122188965825,0.029378049218110533,0.04250901414946046,0.010758358631965021,0,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,rho,RECORDED,100,67.02076901475564,0.6702076901475564,0.6779796227801309,0.5065154491143554,0.821419211763977,0.3149037626496216,0.9234554819444531,1.6818155507186523,0.24730892957738992,1000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,tau,RECORDED,100,151.27002311315877,1.5127002311315878,1.4342756675544868,1.077926841859127,1.8211194073542278,0.7431925654951008,2.2749424322200174,3.8157481582063286,0.5390387549258763,1000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,rho,RECORDED,100,50.19871359512721,0.5019871359512721,0.46966543515494796,0.34111367965759354,0.6233382546077597,0.2822245749501662,0.7337581002643625,1.4322885212135112,0.16481916004264446,1000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,tau,RECORDED,100,97.43630065772876,0.9743630065772877,0.9598317918661533,0.7790697488418772,1.137672199166606,0.3586024503247287,1.3420460932232154,1.7031414668923917,0.43535622649703715,1000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,rho,RECORDED,100,76.4724142913819,0.764724142913819,0.7641000621701131,0.663795974042388,0.8381850288029207,0.17438905476053268,0.9421935966354971,1.1835110913882014,0.5164312502839231,1000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,tau,RECORDED,100,80.23704697821383,0.8023704697821382,0.7780030324053917,0.6613153838621963,0.9384135733093577,0.27709818944716136,1.057366092941245,1.4260461464112009,0.3612795016580985,1000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,rho,RECORDED,100,72.84750960366728,0.7284750960366728,0.734397143843666,0.6739930324575635,0.7855686510556101,0.11157561859804666,0.8268938305198369,0.9247913145331405,0.5364715010706179,1000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,tau,RECORDED,100,55.8738254223484,0.558738254223484,0.5482144551123989,0.46229202248904344,0.6551262008128307,0.19283417832378724,0.7583510439591518,1.0465023871293,0.1865080100398317,1000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,rho,RECORDED,100,80.86421354919116,0.8086421354919117,0.8144507217831356,0.7837117768144806,0.8378765875123215,0.05416481069784096,0.8595804407742768,0.9004037345760394,0.6341079198275605,1000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,tau,RECORDED,100,4.847681120437345,0.04847681120437345,0.03794757195723225,0.026835123125079227,0.06162560742309757,0.03479048429801834,0.08514420457324391,0.15869130043727142,0.01299689212363483,1000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,rho,RECORDED,100,354.5600464460664,3.545600464460664,3.40304535362082,2.5406923539606834,4.280628676694071,1.7399363227333873,5.3148879747592295,8.191889846261793,1.245144120225709,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,tau,RECORDED,100,686.0539800663782,6.8605398006637826,6.231123756875872,4.84432315592763,8.709164169667128,3.8648410137394977,10.060125259701785,21.067659819642195,2.1583080136186026,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,rho,RECORDED,100,303.12979288346116,3.031297928834612,2.953640803010588,2.324116186796711,3.5826561058673847,1.2585399190706736,4.270323270739511,5.984979635766112,0.567382563633053,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,tau,RECORDED,100,172.79374739117617,1.7279374739117617,1.5237672327567875,1.284010775563374,2.0931989867129666,0.8091882111495925,2.413755168563412,8.963760412270565,0.8720301590440566,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,rho,RECORDED,100,112.36684820531292,1.1236684820531293,0.9691931911805842,0.7727288385535279,1.2272684269406464,0.4545395883871185,1.634762951513217,6.564226532017804,0.4702417172941062,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,tau,RECORDED,100,61.69965134464681,0.6169965134464681,0.5626888477558134,0.4482854810995256,0.6760449346486482,0.22775945354912264,0.8130052367358804,4.206226869119437,0.17385604967134813,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,rho,RECORDED,100,56.382629946376476,0.5638262994637647,0.534136019037165,0.43405436800178254,0.634178252306402,0.20012388430461947,0.7318119251463719,1.79219000938737,0.13449508777165708,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,tau,RECORDED,100,39.06654198270313,0.3906654198270313,0.3591713706629918,0.2904093219247189,0.44364575178286964,0.15323642985815072,0.6098839644498869,1.070547306780908,0.18047387537955004,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,rho,RECORDED,100,32.1459735314299,0.321459735314299,0.3318057024293011,0.22217848378328597,0.4060303342682426,0.1838518504849566,0.49698564305963294,0.7555019308085746,8.494745629397678e-05,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,tau,RECORDED,100,31.41313068427832,0.3141313068427832,0.2927814948552316,0.22696796496091337,0.3693922766527944,0.14242431169188102,0.45152135370150503,0.7222864962018001,0.12726934404487042,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,rho,RECORDED,100,81.09583489474551,0.8109583489474551,0.8044161292300297,0.6274374602366606,1.0252502512534227,0.39781279101676215,1.1127540487694567,1.5381287048855667,0.32323787310987195,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,tau,RECORDED,100,186.558904139949,1.86558904139949,1.7323530986478517,1.4197239279471232,2.1974872469316606,0.7777633189845374,2.740409055958566,4.845705523465475,0.5736601545475797,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,rho,RECORDED,100,81.1891824965777,0.811891824965777,0.7636609231624121,0.5120699651011968,1.01092064330625,0.49885067820505324,1.287042396857001,2.558097677289613,-0.21177615686271462,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,tau,RECORDED,100,129.09286576412052,1.2909286576412051,1.2344471413130744,0.9371564025706828,1.5712462088028554,0.6340898062321726,2.0102238427530743,2.846454063369656,0.5498800763963804,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,rho,RECORDED,100,75.9832909417775,0.7598329094177749,0.7163622533562788,0.6008089967090031,0.8986896102238331,0.29788061351483,1.0703526321828676,1.5392933712973325,0.36192801479765063,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,tau,RECORDED,100,105.44239842170055,1.0544239842170056,1.0232104747679907,0.8234300999590562,1.225224113748668,0.40179401378961166,1.5500176851749652,1.9312587579068188,0.37724742394022437,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,rho,RECORDED,100,65.91091118162454,0.6591091118162454,0.6717071095028762,0.5872137252694761,0.7243408830616355,0.13712715779215934,0.7668990245392646,0.9406963923318615,0.45831657737140197,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,tau,RECORDED,100,46.283613362547584,0.4628361336254758,0.4552907401020403,0.3604048386420782,0.5729583040898266,0.21255346544774845,0.6440969817085657,0.9239714158930541,0.13993865020086052,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,rho,RECORDED,100,83.54878194433154,0.8354878194433154,0.8464045151682245,0.7950385865576236,0.8731624960140016,0.07812390945637804,0.9051472006202448,0.9966179367566808,0.5775715777996105,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,tau,RECORDED,100,8.05352930148678,0.0805352930148678,0.06449683893391485,0.04217808410855178,0.09460114561306547,0.05242306150451369,0.1411725994914706,0.3580954390468476,0.009461314527393743,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,rho,RECORDED,100,177.18793430073802,1.7718793430073803,1.819329183387008,0.9844374160367231,2.37947794714729,1.395040531110567,2.8689372662766166,3.6089552866785537,0.5435111461819327,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,tau,RECORDED,100,401.82702228649816,4.018270222864982,3.5088282213082254,2.6399561857833076,4.867531185891434,2.2275750001081267,6.6331988958894,11.218484046580853,1.3447914222450656,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,rho,RECORDED,100,267.2144492270001,2.672144492270001,2.2764458540597676,1.5931063063006776,3.6032759643318006,2.0101696580311232,4.58081345981769,7.032265279233592,-0.3276331275402234,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,tau,RECORDED,100,262.57948498461786,2.6257948498461787,2.4204214539772266,1.7361492414946942,3.416021855248828,1.6798726137541338,4.361778979938457,5.543369600541667,0.8611838825115621,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,rho,RECORDED,100,145.5873796199553,1.455873796199553,1.304019885780193,0.8720506680445684,1.8441901390824504,0.972139471037882,2.550381607056999,3.506185610810465,0.25867512115644203,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,tau,RECORDED,100,118.39751037015863,1.1839751037015862,0.9672624795599025,0.7067467990105472,1.4816342546367713,0.7748874556262242,2.2860855815919234,2.8209318570189548,0.3643799849651303,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,rho,RECORDED,100,81.27655333443715,0.8127655333443715,0.7748633180821181,0.7026650762164653,0.8515975412104122,0.14893246499394686,0.9587033278452431,1.785140670776258,0.3013012489677573,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,tau,RECORDED,100,43.9040155151269,0.439040155151269,0.3520219383445251,0.2783089765082999,0.5438604739904931,0.2655514974821932,0.8767680160627499,1.1503364960488958,0.1488696105858334,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,rho,RECORDED,100,84.87005749983271,0.8487005749983271,0.8593443497970074,0.8103210568428895,0.9043438936448813,0.09402283680199186,0.9249368523605576,0.9747899604553796,0.5238615189455658,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,tau,RECORDED,100,10.72839813233745,0.1072839813233745,0.0877503345177677,0.05742575839881152,0.14072485298742907,0.08329909458861755,0.1834180020684351,0.4042858737526497,0.015283635147332622,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,rho,RECORDED,100,231.2929761601706,2.312929761601706,2.2510377883036297,1.7537944778142749,2.879108177967991,1.1253137001537161,3.4573872569446373,4.802179762379859,-0.14891230147230453,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,tau,RECORDED,100,471.4703870905393,4.714703870905393,4.0475000940381936,3.042252829404378,5.782527695053299,2.7402748656489213,7.442998132187836,18.48698816162616,1.5416349150803317,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,rho,RECORDED,100,219.2969500724478,2.192969500724478,2.011874276532615,1.4294168343844476,2.8011461151289696,1.371729280744522,3.60754859885897,4.868364970354215,0.3653401708264767,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,tau,RECORDED,100,176.03650039878272,1.7603650039878271,1.5939331004589776,1.2094901934888844,2.0680010289411093,0.8585108354522248,2.806594237219204,5.282715429001296,0.6162926780523432,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,rho,RECORDED,100,111.27488061811616,1.1127488061811617,0.9996754553928514,0.7739356109999853,1.3170988524823033,0.543163241482318,1.828846447483437,2.7034195966728825,0.4386016762320605,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,tau,RECORDED,100,75.8064650998364,0.7580646509983641,0.6849841091349704,0.5658747467394052,0.9334859879187328,0.36761124117932764,1.1763569883827107,1.7640039439707267,0.21533629731331647,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,rho,RECORDED,100,72.31902899289004,0.7231902899289004,0.7226320725820794,0.6666481939338064,0.7768800979764593,0.11023190404265293,0.8156906342303126,0.9022145345026924,0.497911644412378,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,tau,RECORDED,100,27.52773253508017,0.2752773253508017,0.25698860820924785,0.1945235597884729,0.33775259333488084,0.14322903354640792,0.41951550237590385,0.5559738354274568,0.09471147326451923,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,rho,RECORDED,100,64.24229458739744,0.6424229458739744,0.6635734319362743,0.5894326792612762,0.7256893469776522,0.136256667716376,0.7808762114014797,0.8898392186839947,0.18842674603990137,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,tau,RECORDED,100,27.943282820855565,0.27943282820855564,0.24787709683026427,0.19573570683349928,0.325699578453639,0.12996387162013973,0.44258006260738075,0.8002664831615235,0.08762104636404537,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,rho,RECORDED,100,333.8441100345162,3.338441100345162,3.3088961494108746,2.62123964064424,3.9355486563058646,1.3143090156616246,4.694807243432243,6.4967392216977,0.9076378922108626,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,tau,RECORDED,100,474.5571242585351,4.745571242585351,4.517558194616049,3.3805918723595,5.616634130525158,2.236042258165658,6.781064931181066,15.871934690772227,1.4880352602527525,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,rho,RECORDED,100,233.21228776227053,2.332122877622705,2.147574072084316,1.8420138520908425,2.6520323594563524,0.81001850736551,3.213267104963271,5.676517976189145,0.8915342076080504,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,tau,RECORDED,100,149.75822491981816,1.4975822491981816,1.3738126665697608,1.106990308490346,1.651466030411903,0.544475721921557,2.1844111486159243,5.5332838068437304,0.627717502431904,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,rho,RECORDED,100,121.88451774008388,1.2188451774008389,1.051956220084914,0.9252963006561645,1.2439664386804317,0.31867013802426714,1.6524446928210483,5.89871697545881,0.6793153513325337,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,tau,RECORDED,100,72.9468522989276,0.729468522989276,0.6330455886471,0.5047158153996634,0.8546604763810222,0.3499446609813588,1.1546403610506208,2.8735654781106876,0.2551049187361127,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,rho,RECORDED,100,63.07381473175028,0.6307381473175028,0.6065077307934925,0.5565490631657303,0.6642879539822193,0.10773889081648902,0.7702659953675247,1.6820581279524411,0.29561522405773466,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,tau,RECORDED,100,32.796018093178034,0.32796018093178037,0.2997609212807575,0.2551851720905661,0.37789849322058783,0.1227133211300217,0.46048918438358605,1.1852602740436982,0.1605496258723695,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,rho,RECORDED,100,38.757864124064234,0.38757864124064234,0.39403238049636946,0.30116939508182183,0.46451327771780504,0.1633438826359832,0.5308422423849775,0.7745333660010012,0.04925601547933078,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,tau,RECORDED,100,30.612221862152712,0.3061222186215271,0.29883859697326265,0.26112618408140803,0.3419856374967268,0.08085945341531875,0.3995265425633406,0.5780233837901882,0.08412611165329059,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,rho,RECORDED,100,315.75927035690586,3.1575927035690587,3.0190326605428526,2.3085981768023327,3.725739849536222,1.4171416727338895,4.6071310482397925,6.705224098380225,1.2448809594920327,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,4,tau,RECORDED,100,512.1680831662156,5.1216808316621565,4.449084321248071,3.3097268721738256,6.185974513685915,2.8762476415120894,8.17674808980288,14.697241105457374,1.615990917972784,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,rho,RECORDED,100,238.8636833589417,2.388636833589417,2.240303237034418,1.7937742246378618,2.926328439965128,1.1325542153272663,3.6178847240575824,5.030375407892683,0.08078896584790313,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,5,tau,RECORDED,100,139.77885256206707,1.3977885256206708,1.3254907251089265,1.116662517670393,1.5744494360259143,0.4577869183555212,1.8826295567536138,3.16447049248909,0.7343382603861759,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,rho,RECORDED,100,110.86693568451128,1.1086693568451127,0.9999134365590383,0.8028458957649859,1.231331058580604,0.4284851628156182,1.7746580409380648,2.959129190312272,0.5549134970928276,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,6,tau,RECORDED,100,62.31913181315168,0.6231913181315167,0.5334967286701253,0.4368894046143963,0.6703243992962756,0.23343499468187934,0.9147327698838018,2.527061440294445,0.15353661206083755,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,rho,RECORDED,100,63.40550683070003,0.6340550683070003,0.6154475653532432,0.5265331646465814,0.7254105525832657,0.1988773879366843,0.8106336124992685,1.6393390570017456,0.16444829267116798,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,7,tau,RECORDED,100,30.413636079083744,0.30413636079083745,0.2843990504032454,0.2499264671192019,0.34857401464064564,0.09864754752144372,0.41899382110945893,0.6629589999571069,0.1009294217456274,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,rho,RECORDED,100,40.750947379988695,0.40750947379988695,0.40917861852485926,0.32362291854978686,0.5011746409913755,0.17755172244158868,0.583282060147074,0.8240105744233654,-0.0300120564110049,7500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,memit,8,tau,RECORDED,100,28.95893164584888,0.28958931645848884,0.2832598971647995,0.24521273664100268,0.3311406952808351,0.08592795863983244,0.3694134791357576,0.4579352448611198,0.10167064067550882,7500,ACCUMULATED_OR_STATIC
