arm,contrast,metric,denominator,before,after,delta_pp,lost,gained,both_success,both_failure,conditional_loss_denominator,conditional_recovery_denominator,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,new_nll_delta_p95,new_nll_delta_p99,new_nll_delta_min,new_nll_delta_max,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90,true_nll_delta_p95,true_nll_delta_p99,true_nll_delta_min,true_nll_delta_max,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,desired_margin_delta_p95,desired_margin_delta_p99,desired_margin_delta_min,desired_margin_delta_max,desired_NLL_harmed,batch,future_batches
L4D,COMMON_W0_TO_W10,RS,1000,71,999,92.80000000000001,0,928,71,1,71,929,-11.018266089051561,-10.876540230237879,-6.1853667043105816,-5.351452999803678,-2.478122406864424,-21.289356957626296,-0.20275586121715605,9.925874262200551,10.192235827445984,16.122036027908326,17.53421599268913,20.84879496574402,-9.865137100219727,24.35147261619568,20.944140351252113,20.376784195192158,28.632418244253493,31.721092615996888,35.60744996476322,4.874475554097444,41.7991840444156,0,,
L4D,POOLED_ATWRITE_TO_W10,PS,2000,1917,1922,0.25,8,13,1909,70,1917,83,-0.030371928895958262,0.0,0.15729799270629904,0.32886634469032283,1.0728213882446282,-10.41549837589264,14.814038187265396,0.0026354432702064513,0.0,0.6409416675567638,0.9934817790985105,2.1481699562072754,-6.600672245025635,5.895116806030273,0.033007372166164714,0.0,0.7505004037171609,1.1724147482775145,2.709167033449048,-8.918921381235123,5.725366711616516,839,,
L4D,COMMON_W0_TO_W10,PS,2000,227,1922,84.75,0,1695,227,78,227,1773,-8.502018851894372,-8.371037483215332,-3.9790519915753975,-2.8143201363272974,-0.5129194784164429,-21.17836151085794,6.66757869720459,5.238835620312486,4.974903166294098,11.604695749282842,13.405616116523742,17.27298219203949,-13.019905090332031,23.093322038650513,13.740854472206859,13.260860092937946,22.45104591783602,24.865288422536103,30.837258223001264,-1.7855710983276367,38.06962417438626,13,,
L4D,POOLED_ATWRITE_TO_W10,NS,10000,8394,8063,-3.3099999999999996,445,114,7949,1492,8394,1606,-0.5700454582341212,-0.20654010772705078,0.5582174301147461,1.0087639927864072,2.7358262062072782,-14.725793641875498,12.024569511413574,0.13692012969843345,0.0,1.1170384883880617,2.3324809938669175,6.488724508285523,-7.123269081115723,20.00629758834839,-0.7069655879325546,-0.14162725396454334,0.6984606742858886,1.1819405555725089,2.5548924653977156,-26.32399563200306,9.846243798732758,4311,,
L4D,COMMON_W0_TO_W10,NS,10000,8820,8063,-7.57,932,175,7888,1005,8820,1180,-1.758993162878599,-1.1958818435668945,0.8990764617919925,1.676686477661128,3.9538948059082086,-20.64563775062561,13.16049861907959,0.056121020262833915,-0.10986185073852539,2.368804848194124,4.287635517120355,8.850130625367164,-10.14709758758545,20.67960411310196,-1.815114183141433,-0.9031063616275787,1.2310485124588013,1.9454578697681408,3.9534263423085214,-30.921556182322092,11.78286075592041,4457,,
LD,W5_FIRST500_TO_W10_SAME500,RS,500,500,499,-0.2,1,0,499,0,500,0,0.0369971145951713,-8.640825399197638e-06,0.0018591423518955709,0.0057311285287141595,0.10288849489763349,-0.019510329701006413,14.175902047601994,-0.008204973220825196,0.03894948959350586,0.5624244689941408,0.8486999511718747,1.2449962043762202,-7.244756698608398,1.7636079788208008,-0.045202087815996495,0.03830612570163794,0.5479991415246335,0.8418523682630615,1.214767842844594,-12.47949472948676,1.7643491994240321,239,,
LD,W5_FIRST500_TO_W10_SAME500,PS,1000,945,945,0.0,4,4,941,51,945,55,-0.05657526173050792,-0.0036818645894527435,0.158669924736023,0.2991872310638427,0.6997928380966186,-2.6950860023498535,9.381619338411838,0.03552140086889267,0.02012920379638672,0.5943267822265627,0.8292005538940429,1.4596237754821768,-3.640639305114746,4.49403977394104,0.0920966625994006,0.09218474477529526,0.7262490302324295,1.0590695542283348,2.1031942670763217,-10.257388953585178,6.24741530418396,390,,
LD,W5_FIRST500_TO_W10_SAME500,NS,5000,4262,4138,-2.48,178,54,4084,684,4262,738,-0.4642508528445207,-0.28941774368286133,0.593328380584717,1.021991014480591,2.6989259910583634,-15.41622460715007,13.081445693969727,0.107924006404815,-0.04380631446838379,0.9713447093963627,1.8202105760574363,5.699573545455937,-5.817792892456055,18.66401243209839,-0.5721748592493358,-0.2110720118507743,0.7176732778549201,1.1019918262958532,2.3223012764751916,-27.015039571444504,5.576717376708984,2236,,
LD,ENTRY_TO_ATWRITE,RS,100,5,100,95.0,0,95,5,0,5,95,-11.736861129860772,-11.792186834965833,-6.59734674049541,-5.710242586291861,-4.666996709558288,-21.1544799990952,-2.658772119320929,9.318884064941667,8.953844420611858,16.327689068391923,18.280150312557815,22.351160068511966,-2.6708383560180664,22.947526454925537,21.05574519480244,20.882545903790742,29.404503776552165,32.4049676053226,36.344192692244256,7.624264834448695,37.52433087490499,0,1,
LD,ATWRITE_TO_W10,RS,100,100,100,0.0,0,0,100,0,100,0,0.14236939661459475,-7.165807619458064e-05,0.003971157828345898,0.006658458430320023,0.1984960499793664,-0.019380033016204834,14.17582887611934,-0.017439389228820802,0.013841867446899414,0.9179808616638185,1.338521146774292,1.9129963779449481,-3.2710189819335938,2.2897157669067383,-0.15980878584341554,-0.003397671680431813,0.879177935724147,1.1813358885294287,1.7981498537829637,-12.266637744527543,2.290252711973153,45,1,9
LD,ENTRY_TO_ATWRITE,PS,200,20,190,85.0,0,170,20,10,20,180,-8.402847063957598,-8.41971679776907,-4.042028447776102,-2.9879331469535875,-0.3646999287605297,-18.240441009402275,1.0073306560516357,4.7783281757775695,4.245370090007782,10.62772786617279,12.390538001060486,15.039474918842313,-2.8821940422058105,18.753620147705078,13.181175239735166,12.77716588973999,20.93510324815288,22.861803888715798,26.201882718675762,-0.07691001892089844,32.35702271468472,1,1,
LD,ATWRITE_TO_W10,PS,200,190,190,0.0,2,2,188,8,190,10,-0.162311049469281,-0.012812023051083088,0.29985525012016295,0.5390885829925528,1.6025830519199273,-8.020861506462097,9.351738076657057,-0.04259793922305107,-0.006381571292877197,0.9395358085632323,1.3583592891693113,2.2887585926055887,-5.943190574645996,2.625699996948242,0.11971311024622992,0.14500706922262907,1.2763161897659292,2.1466149561107155,3.0852018327638486,-9.544177155941725,5.085727125406265,78,1,9
LD,ENTRY_TO_ATWRITE,NS,1000,886,869,-1.7000000000000002,18,1,868,113,886,114,-0.4239027209691703,-0.17941951751708984,0.20153827667236332,0.35342822074890123,0.7352443695068354,-13.486232876777649,1.9779157638549805,-0.05852431684359908,-0.056341566145420074,0.3304852724075317,0.5230651795864104,2.003214075565336,-6.5173516273498535,6.791163444519043,-0.36537840412557127,-0.09777975082397461,0.33112740516662603,0.5281994581222532,0.9577787661552428,-18.056219346821308,2.5367703437805176,388,1,
LD,ATWRITE_TO_W10,NS,1000,869,847,-2.1999999999999997,41,19,828,112,869,131,-0.9059417248051613,-0.6994495391845703,0.7733510971069341,1.4467490673065173,3.128555016517639,-15.308125078678131,6.808345317840576,-0.05047379683476174,-0.1512441486120224,1.3996639728546145,2.945465987175702,6.065566934943196,-7.636686444282532,11.649957656860352,-0.8554679279703996,-0.4190963804721832,0.9804138660430909,1.584005609899759,3.2805975008010853,-20.507313311100006,7.209505558013916,404,1,9
LD,ENTRY_TO_ATWRITE,RS,100,10,100,90.0,0,90,10,0,10,90,-11.05260670429816,-11.135819777904544,-6.295057007763535,-5.6782682638033295,-3.8115657280711317,-20.767932377784746,-1.1091101942583919,8.775547406161204,8.763572573661804,14.590714025497439,17.609820100292563,21.22549980401994,-4.846821308135986,23.258764505386353,19.828154110459362,19.269506258955516,28.890129947959213,29.97028776320221,38.38688574418514,4.275380365550518,40.910531972534955,0,2,
LD,ATWRITE_TO_W10,RS,100,100,99,-1.0,1,0,99,0,100,0,0.03453004409009736,-1.6613281331956387e-05,0.004647945519536742,0.015099863591603872,0.5382417085231403,-0.05780585389584303,2.887764005223289,-0.08249062776565552,-0.007896900177001953,1.0244946479797368,1.1521615028381342,1.9333167457580596,-7.795195817947388,2.4896535873413086,-0.11702067185575288,-0.005968654702883214,1.027529543457786,1.1565674603218208,1.937518491202503,-10.682959823170677,2.5474594412371516,49,2,8
LD,ENTRY_TO_ATWRITE,PS,200,28,185,78.5,0,157,28,15,28,172,-8.130824277468491,-8.01024517044425,-3.378326177597046,-2.3748968362808243,-1.0082295095920621,-18.23320581112057,2.2532453536987305,4.211861382103525,3.521002769470215,10.693605268001555,12.650991958379736,16.22421590566635,-9.95453429222107,19.749046802520752,12.342685659572016,11.884205657988787,21.022044155094772,25.048298434913157,29.282792876558364,-1.755849838256836,30.917901515960693,1,2,
LD,ATWRITE_TO_W10,PS,200,185,186,0.5,0,1,185,14,185,15,-0.08404515633010305,-0.011479448527097702,0.26498952805995935,0.6500459134578698,0.9857056188583372,-3.375760555267334,2.3531699180603027,0.10599994219839573,0.07072150707244873,0.8136937141418455,1.1640098810195918,1.6747148227691628,-1.8503098487854004,2.25034236907959,0.1900450985284988,0.1520974887534976,1.0287554021924734,1.4586445678956805,2.2556196275027443,-3.082284927368164,3.875488594174385,72,2,8
LD,ENTRY_TO_ATWRITE,NS,1000,883,870,-1.3,16,3,867,114,883,117,-0.3433916439563036,-0.14230060577392578,0.20384044647216817,0.3074591159820556,0.6842797422409053,-16.579638823866844,4.055361747741699,-0.02326881453185342,-0.032807230949401855,0.2332550048828125,0.41515103578567497,1.538860363960263,-3.855471134185791,7.904314398765564,-0.3201228294244502,-0.07929873466491699,0.25687940716743474,0.44905828237533507,0.917072441577911,-22.602036237716675,5.5581488609313965,406,2,
LD,ATWRITE_TO_W10,NS,1000,870,836,-3.4000000000000004,51,17,819,113,870,130,-0.9638319465921377,-0.6860947608947754,0.6157581329345707,1.1076580524444573,2.999906663894651,-13.806138386949897,11.252245903015137,0.053897775811434255,-0.13008758425712585,1.2853435397148136,2.8997211158275586,9.704196383282541,-6.8800408244133,19.024096965789795,-1.017729722403572,-0.5141614675521851,0.9408319178968669,1.576057337224482,2.7264587441086756,-24.14384495280683,7.476747214794159,417,2,8
LD,ENTRY_TO_ATWRITE,RS,100,9,100,91.0,0,91,9,0,9,91,-10.506857947286845,-10.528978548652958,-5.7001055669039475,-4.427319491724484,-1.652313797406378,-19.980773629184114,5.8028846979141235e-05,9.333951413119213,9.999450922012329,15.001444244384771,17.95878078341484,20.17036451578141,-2.274852752685547,22.030187368392944,19.840809360406055,19.314222380984575,28.238936790468873,29.6758226700942,33.7827768782177,-0.09731373563408852,34.60827677731868,1,3,
LD,ATWRITE_TO_W10,RS,100,100,100,0.0,0,0,100,0,100,0,0.008438557773224602,-1.2563330528791994e-05,0.004460946412291381,0.022459547873586384,0.15283642124384808,-0.007768062874674797,0.4773937361314893,-0.14791297435760498,-0.031763553619384766,0.521681594848633,0.6656437397003173,1.6415024089813242,-6.916450500488281,1.808523178100586,-0.15635153213082958,-0.03209681424777955,0.5221889629436193,0.6660775341952103,1.6417537420630115,-7.3938442366197705,1.8068430051207542,46,3,7
LD,ENTRY_TO_ATWRITE,PS,200,20,187,83.5,0,167,20,13,20,180,-8.196087984595687,-8.11961555480957,-3.4561952173709876,-2.14314634799958,0.05320015907287507,-16.731892108917236,0.34262847900390625,4.899916520407423,4.241365909576416,11.662068223953247,13.916889368742703,17.686324343681317,-5.669515609741211,22.031095385551453,13.096004505003112,11.801467597484589,24.25213710912503,26.55949469324076,29.48652832859194,-0.18145263195037842,34.919226706260815,4,3,
LD,ATWRITE_TO_W10,PS,200,187,187,0.0,2,2,185,11,187,13,-0.1469339788990328,-0.005747297313064337,0.20679268240928647,0.32821078300476053,0.778461110591888,-2.665191173553467,0.8958637714385986,0.08940856348723174,0.007704019546508789,0.6687292575836181,1.0856920242309565,2.059970359802225,-2.208099365234375,9.74034571647644,0.23634254238626454,0.11919688247144222,0.905787799693644,1.3651088500395385,3.4319647336005836,-2.4397265911102295,12.03239130973816,78,3,7
LD,ENTRY_TO_ATWRITE,NS,1000,884,876,-0.8,11,3,873,113,884,116,-0.3421100639998913,-0.1441340446472168,0.11801266670227054,0.20434346199035636,0.5887499809265133,-7.979512691497803,7.399224281311035,-0.04735498895135243,-0.025124620646238327,0.1943056106567383,0.390315094590187,1.2470504784584031,-3.7549219131469727,5.960572749376297,-0.2947550750485389,-0.10622453689575195,0.1880424499511719,0.3295333087444298,0.919521784782409,-11.567106992006302,4.125875473022461,417,3,
LD,ATWRITE_TO_W10,NS,1000,876,842,-3.4000000000000004,46,12,830,112,876,124,-0.8259532342548482,-0.48110151290893555,0.559482479095459,1.1266666412353508,2.640011157989499,-16.171276220004074,11.724205017089844,0.06599343974984367,-0.11336803436279297,1.1970757961273197,2.2161763191223116,6.1780931659787806,-7.085240364074707,17.236129477620125,-0.8919466740046919,-0.33408451080322266,0.8182332992553714,1.210226798057556,2.2115304470062225,-27.31242526404094,4.936115562915802,417,3,7
LD,ENTRY_TO_ATWRITE,RS,100,12,100,88.0,0,88,12,0,12,88,-10.201977446039418,-10.077303459664108,-5.187149795820733,-4.032916200361798,-2.4490337294456546,-21.623377645330038,-2.3919785178732127,10.988042079029837,11.280728816986084,16.383036160469057,17.28989778757095,19.47748119950297,-6.632269382476807,24.497385263442993,21.190019525069257,21.544614395606914,29.10391876997893,31.733620194895774,35.09386841580535,6.288411928340793,37.854326396744,0,4,
LD,ATWRITE_TO_W10,RS,100,100,100,0.0,0,0,100,0,100,0,-6.502163905679481e-05,-1.4296339941211045e-05,0.00027144033228978517,0.0003680780937429517,0.0023429489812042538,-0.008572054095566273,0.004083074163645506,0.08515073776245118,0.06456756591796875,0.6350902557373047,0.8202541828155517,1.3407123184204126,-1.4792490005493164,1.80322265625,0.08521575940150797,0.06463273777626455,0.6352306731045246,0.8202643651718972,1.3423211034463043,-1.4815743725084758,1.8039613772998564,46,4,6
LD,ENTRY_TO_ATWRITE,PS,200,32,193,80.5,0,161,32,7,32,168,-7.881788212676474,-7.7265584614360705,-3.169739991426469,-2.170695478934795,-0.3387260532379164,-18.397957345470786,5.5189666748046875,6.649514778031735,6.253974005579948,13.206118440628051,14.979047602415081,19.688837115764596,-8.223833084106445,24.462656497955322,14.531302990708209,14.472884023474762,23.21444221911952,26.51420747290831,35.18068213174818,-5.550677955150604,37.05309539916925,1,4,
LD,ATWRITE_TO_W10,PS,200,193,194,0.5,0,1,193,6,193,7,-0.061021302929802915,-0.0014401233056560159,0.07369852960109705,0.22140762805938707,0.49432625204324454,-2.3658289909362793,0.9524926468729973,0.06369300656020642,0.080780029296875,0.6366754531860348,1.045803523063659,2.0617138957977246,-1.5721569061279297,2.857222557067871,0.12471430949000933,0.10759792919270694,0.7860412910580635,1.2301244776695965,2.5966769898845783,-1.8553180024027824,3.446775436401367,67,4,6
LD,ENTRY_TO_ATWRITE,NS,1000,854,820,-3.4000000000000004,37,3,817,143,854,146,-0.42796345576562456,-0.16622453927993774,0.17676477432250987,0.3244590163230896,1.0843321418762204,-15.5123150954023,12.119148254394531,0.1566405201664893,-0.0010443106293678284,0.49321832656860354,1.2708467014133886,4.88118225574493,-4.252095699310303,15.874198913574219,-0.5846039759321138,-0.13793028518557549,0.27028919458389294,0.45472422838211046,1.0483332848548887,-29.5197559488588,7.319278240203857,493,4,
LD,ATWRITE_TO_W10,NS,1000,820,790,-3.0,41,11,779,169,820,180,-0.5247912721123721,-0.3089938163757324,0.6677556037902832,1.1173438072204578,2.74854248046875,-11.728993764147162,4.604588985443115,0.15394163478072734,-0.015628904104232788,1.2310056656599049,2.5188355445861816,6.61535434246063,-4.061922073364258,17.24199302494526,-0.6787329068930994,-0.2452954538166523,0.7847891688346863,1.2791641592979401,2.9496861171722406,-26.953479479067028,5.4188172817230225,483,4,6
LD,ENTRY_TO_ATWRITE,RS,100,6,100,94.0,0,94,6,0,6,94,-10.324071765096724,-10.235831162659451,-6.784862716402855,-5.583500469854336,-1.3764333305822156,-18.850626583909616,-0.1657516130944714,9.1534627906885,8.748657615855336,14.94281384944916,16.240441319346427,18.017485814094545,-4.422050952911377,18.316041469573975,19.477534555785223,19.600978797796415,26.6212289247429,29.781290556315707,35.52015657016892,6.667626230046153,37.16666805348359,0,5,
LD,ATWRITE_TO_W10,RS,100,100,100,0.0,0,0,100,0,100,0,0.0006222181197335885,-2.770537685137242e-05,0.001684045791625977,0.004215114295948293,0.02422270502895139,-0.013822698965668678,0.06759877130389214,0.08799508094787598,0.06054115295410156,0.5216170310974131,0.8407496452331543,0.9858001232147219,-1.0559110641479492,1.0163288116455078,0.08737286282814238,0.05838090553879738,0.52214544331655,0.8418523682630621,0.9859262474739809,-1.0561150474241003,1.0171101490268484,45,5,5
LD,ENTRY_TO_ATWRITE,PS,200,24,189,82.5,0,165,24,11,24,176,-7.586278708926111,-7.556405663490295,-3.293458080291748,-1.4850039005279547,-0.1668956518173232,-17.533880196511745,2.1979775428771973,4.937570380442776,4.550945520401001,10.607679805159568,12.615009450912474,15.41745313882827,-4.142443656921387,17.414994716644287,12.523849089368888,11.744528591632843,21.87974355071783,23.947817692835805,28.977065070404205,-0.6332354545593262,31.655750155448914,1,5,
LD,ATWRITE_TO_W10,PS,200,189,188,-0.5,1,0,188,11,189,11,-0.03654935035170638,-0.0011226694332435727,0.18174197077751159,0.3779506921768179,0.7010040473937983,-1.6473817825317383,4.319401860237122,0.020393464267253875,-0.0004239082336425781,0.5602903366088867,0.7785618782043457,1.3880090618133523,-1.6071982383728027,2.4271860122680664,0.05694281461896025,0.09208432585000992,0.6933057649061084,0.8636313848197439,1.3966898357681898,-4.559625744819641,2.466457759961486,89,5,5
LD,ENTRY_TO_ATWRITE,NS,1000,868,859,-0.8999999999999999,11,2,857,130,868,132,-0.36341809629648925,-0.14233946800231934,0.13938322067260756,0.266340160369873,0.6611341381072997,-8.729729652404785,2.593637466430664,0.026654935961181764,-0.0062631964683532715,0.2819339871406556,0.4572790175676344,1.5891475892066953,-1.3516488075256348,6.969610571861267,-0.390073032257671,-0.12683987617492676,0.18456888794898996,0.3374764427542684,0.7844380584359162,-9.899344190955162,2.8423725962638855,471,5,
LD,ATWRITE_TO_W10,NS,1000,859,823,-3.5999999999999996,43,7,816,134,859,141,-0.4999825814059004,-0.29460716247558594,0.6403724670410158,1.134681439399718,2.86389148712158,-10.18603515625,6.829911708831787,0.16406870178133248,-0.03730681538581848,0.9432526111602784,2.0806985378265357,6.337788567543029,-4.205834269523621,14.225544840097427,-0.6640512831872329,-0.21937477588653564,0.7293500900268556,1.121734941005705,2.3236805080994962,-19.92477996274829,4.467979252338409,453,5,5
LD,ENTRY_TO_ATWRITE,RS,100,13,100,87.0,0,87,13,0,13,87,-10.625371854013355,-10.632046704478853,-5.99217153454665,-5.222404295997695,-3.5832101719966047,-20.220501435687765,-1.4003579118289053,8.773973642066121,8.753033518791199,14.479035949707031,15.710620236396789,17.475283142030253,-5.7573082447052,19.941650390625,19.399345496079476,18.949576769315172,27.838918666499378,29.046807257819456,32.59992087670254,2.5214406391605735,35.292180375778116,0,6,
LD,ATWRITE_TO_W10,RS,100,100,100,0.0,0,0,100,0,100,0,0.0006286065939275432,-1.1182593880221248e-05,0.0028826736379414836,0.004477346315979957,0.017044500922784214,-0.009250205010175705,0.01782484445720911,-0.008916339874267577,0.04999685287475586,0.3891500473022463,0.5667009353637695,0.7634790897369387,-1.1469297409057617,0.8039684295654297,-0.009544946468195122,0.04984227294335142,0.38917197461705677,0.5669350698357447,0.7660830244142565,-1.1575668174773455,0.8053770316764712,48,6,4
