arm,batch,state,metric,numerator,denominator,percent,ties,desired_TF_strict,desired_token_correct,desired_token_count,new_nll_mean,new_nll_median,new_nll_p90,new_nll_p95,new_nll_p99,new_nll_min,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_p95,true_nll_p99,true_nll_min,true_nll_max,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_p95,desired_margin_p99,desired_margin_min,desired_margin_max,two_P_strict,two_P_denominator
T75,6,entry,PS,38,200,19.0,0,0,6,208,9.303400987386704,9.256564140319824,13.567877388000488,14.552239990234373,16.57735221862792,2.5973892211914062,21.78765106201172,5.572467902656644,5.50926947593689,10.05715217590332,11.359585952758788,12.89854811668395,0.042006634175777435,14.366982460021973,-3.730933084730059,-3.5783764123916626,1.390809249877927,3.344397425651549,4.6263463258743265,-15.359715938568115,4.935446262359619,0,100
T75,6,entry,RS,14,100,14.0,0,0,4,104,9.829369406700135,9.780248165130615,14.33662691116333,15.413276290893554,16.774925765991213,1.3776345252990723,17.22344398498535,4.671540924143046,4.217463254928589,8.428759288787845,10.553985500335692,14.327733192443851,0.016695071011781693,15.07522201538086,-5.157828482557088,-5.212282657623291,0.9927166938781742,2.996730041503905,4.470902471542367,-17.004789426922798,6.04110050201416,,
T75,6,selected,NS,731,1000,73.1,0,156,176,1020,9.015083781931782,9.049963474273682,13.988724994659425,14.789089632034301,16.70048854827881,0.002652224386110902,18.177400588989258,5.7159371386256534,5.1376025676727295,11.194234943389892,12.690969371795653,14.836412029266354,0.0014913876075297594,17.234949111938477,3.2991466433061287,3.172229252755642,10.275686943531037,12.09149154983461,14.206938171386719,-14.711159825325012,17.00570313143544,,
T75,6,selected,PS,194,200,97.0,0,148,155,208,1.1302382839557685,0.10585014522075653,3.8707678794860834,5.4152124643325745,9.454364748001092,0.0001627074379939586,10.372159957885742,11.743531672954559,11.523219585418701,17.922606658935546,19.590209102630613,22.75958879470823,2.3347039222717285,25.557035446166992,10.613293388998791,10.558110388927162,17.731667601503432,18.60520446143344,22.754337419685886,-2.557945728302002,25.521267477422953,59,100
T75,6,selected,RS,100,100,100.0,0,100,104,104,0.0013363502558058826,0.0005502974381670356,0.0030144984135404233,0.0049190984806045885,0.010145547194406414,4.1960789531003684e-05,0.014821181073784828,16.01754638195038,16.24725914001465,21.348439979553223,23.21281690597534,25.608275871276863,6.406033992767334,26.879602432250977,16.016210031694573,16.245623710390646,21.347913403890562,23.212616699749194,25.6064295057545,6.391212811693549,26.879090201924555,,
T75,7,entry,NS,823,1000,82.3,0,237,247,1010,9.350662330703809,9.335250854492188,14.284896278381348,15.967276763916011,18.223887310028076,0.0037675369530916214,21.99966049194336,4.5654269907341805,3.8552154302597046,9.72557373046875,11.492645740509033,13.918979978561401,0.003710529999807477,18.28547477722168,4.7852353399696295,4.774040341377258,10.928637099266053,12.663500785827635,15.62745381600223,-13.507622195407748,19.311783403158188,,
T75,7,entry,PS,34,200,17.0,0,3,5,202,8.921398481279612,9.10251760482788,13.115102291107178,14.19845108985901,18.56636772155761,0.23372116684913635,20.1468563079834,3.9863256715561146,3.372685432434082,8.23034954071045,9.694477891921997,11.504620771408069,0.0008500776602886617,12.801597595214844,-4.935072809723497,-4.960083603858948,1.3089482784271238,2.230841255187983,4.627248891890049,-19.660792529582977,5.290583610534668,1,100
T75,7,entry,RS,18,100,18.0,0,5,6,101,9.120073903799057,9.01672649383545,14.344430923461918,15.782926511764526,18.022604522705084,0.35014185309410095,19.266841888427734,4.077610583854839,3.280728578567505,8.714838790893555,10.802612590789796,14.043178892135625,0.003598644398152828,14.945524215698242,-5.0424633199442175,-5.465755462646484,1.4811594009399416,3.3993106842041003,5.8959667676687255,-17.6135331094265,6.1974711418151855,,
T75,7,selected,NS,786,1000,78.6,0,215,225,1010,8.759882459511049,8.664861679077148,14.027769851684571,15.402450656890869,17.803648796081543,0.005530295893549919,21.443458557128906,4.841896331771277,4.193861246109009,9.97744379043579,11.567707729339595,14.678048114776612,0.003180328756570816,17.77958106994629,3.917986127739772,4.141510546207428,10.364464193582535,12.095591431856153,15.032517256140705,-14.526948723942041,19.159391939640045,,
T75,7,selected,PS,199,200,99.5,0,152,154,202,1.0422571318531846,0.05911989137530327,4.214577293395996,5.643711066246032,7.397150368690477,0.00010132275929208845,9.961508750915527,10.736745419502258,10.539806365966797,15.562140655517577,17.10990772247314,19.843171234130832,2.139120578765869,23.847393035888672,9.694488287649074,9.643372844904661,15.554102681251242,17.105360918096263,19.84266257908076,-1.7307910919189453,23.846036520204507,60,100
T75,7,selected,RS,100,100,100.0,0,100,101,101,0.0017118018959899927,0.0006800960400141776,0.0029504362028092146,0.0036397653049789367,0.010192634714767588,1.1324817933200393e-05,0.058874838054180145,15.315870299339295,14.98398494720459,20.569763565063482,22.223132324218746,26.374724254608157,7.319023609161377,27.009077072143555,15.314158497443305,14.983199504815275,20.56829728566809,22.222963234181222,26.374427191326216,7.3178367507644,27.009024025417602,,
T75,8,entry,NS,812,1000,81.2,0,202,202,1000,9.004468079280574,8.891755104064941,14.482841968536377,15.609087944030762,18.049661178588867,0.005444579292088747,20.41592025756836,5.0034467824075834,4.400650978088379,10.08429708480835,12.099582242965699,15.154508218765258,0.0020320022013038397,17.89847183227539,4.00102129687299,3.712048076093197,10.31028744801879,11.762402671575545,14.861419393792746,-11.807467408012599,17.872957974672318,,
T75,8,entry,PS,34,200,17.0,0,6,10,204,8.72505126837641,8.475966453552246,13.474255084991455,14.540233755111693,16.62936906814575,0.08589694648981094,17.418737411499023,4.625136798273598,4.075471878051758,8.966863346099853,10.62606239318847,12.875259895324696,0.0007578838267363608,17.145652770996094,-4.099914470102813,-4.123595476150513,1.3802918434143066,2.8472257554531026,7.419303025007248,-13.070598889549728,7.7151771783828735,1,100
T75,8,entry,RS,14,100,14.0,0,0,2,102,9.014101473093033,8.862870693206787,13.355729579925539,14.031475353240966,16.365881080627446,1.8198591470718384,17.169353485107422,4.717674811817705,4.418601036071777,9.407841110229493,10.426750707626342,12.128672809600847,0.03935397416353226,15.21300220489502,-4.296426661275327,-4.159379418939352,1.1745859622955326,1.9956281661987303,4.141583037376415,-14.142773866653442,6.269629001617432,,
T75,8,selected,NS,755,1000,75.5,0,173,173,1000,8.524789649983868,8.363441944122314,14.16060028076172,15.271793746948243,17.848868923187254,0.0008618692518211901,20.06405258178711,5.36931262480095,4.766323089599609,10.657093334197999,12.543571424484249,15.85641595840454,0.0008450751192867756,26.939199447631836,3.155477025182918,3.113908886909485,9.602242994308472,11.301682431995864,14.46323140323162,-26.938337578380015,16.681206166744232,,
T75,8,selected,PS,196,200,98.0,0,159,163,204,1.1410020718105078,0.0626244880259037,3.7154695749282824,6.247446060180656,10.413367538452126,0.000409161759307608,15.898226737976074,11.461449519395828,11.30971622467041,16.853475952148436,18.19422569274901,25.15901657104492,1.026827096939087,27.374927520751953,10.32044744758532,10.220998498611152,16.78212332557887,18.172670076915516,25.15855978240928,-6.833486080169678,27.373643745784648,68,100
T75,8,selected,RS,100,100,100.0,0,100,102,102,0.0011638056286756183,0.0006286311836447567,0.0023102629464119683,0.0036352138151414673,0.007369089596904817,5.769562994828448e-05,0.007881376892328262,15.785622005462647,14.848212242126465,22.110553169250487,24.239592456817626,25.378084354400656,8.128413200378418,29.683557510375977,15.78445819983397,14.846634732588427,22.110289457325415,24.239010080459412,25.377870766265282,8.127903114713263,29.68315633237944,,
T75,9,entry,NS,800,1000,80.0,0,209,219,1010,8.859630009057932,8.82139539718628,13.494354629516602,14.852396011352536,17.73041122436523,0.008972917683422565,24.2237491607666,5.07214924051892,4.3978753089904785,10.481682395935058,12.235871458053586,17.111863784790028,0.0021614301949739456,22.489669799804688,3.7874807685390115,3.985032081604004,9.731537236273288,11.357519996725006,15.44955951482057,-12.740780353546143,17.872449904680252,,
T75,9,entry,PS,48,200,24.0,0,5,5,200,8.753771601133048,8.65251636505127,14.208458709716796,15.329038858413696,16.917255153656004,0.033204786479473114,20.596115112304688,4.9255487479642035,4.033958435058594,10.067569255828857,11.305674314498898,15.103992261886557,0.015628596767783165,21.376293182373047,-3.828222853168845,-4.053487002849579,2.6562528610229474,4.696986532211302,8.156684348583221,-16.15456730313599,10.269572503864765,2,100
T75,9,entry,RS,26,100,26.0,0,3,3,100,8.549600453972817,8.386189937591553,14.103732967376711,15.418846559524535,17.654409542083748,0.04402095079421997,19.07516098022461,4.779464482925833,4.165697336196899,10.154236984252929,11.732607650756835,14.52650130271916,0.018543222919106483,23.072988510131836,-3.7701359710469844,-3.662208318710327,2.8372017920017316,5.940155130624769,8.52607258796692,-14.038400638848543,8.878291606903076,,
T75,9,selected,NS,721,1000,72.1,0,170,180,1010,8.069539616766269,8.363386154174805,13.089512538909913,14.401004886627197,17.350353298187255,0.000806721393018961,23.848186492919922,5.5024866448929535,4.970475435256958,10.920798206329346,12.57392129898071,16.012333049774167,0.0023994247894734144,20.823572158813477,2.567052971873316,3.0834779739379883,9.275926232337953,10.67437262535095,15.812117205951361,-20.721427511423826,18.23104165866971,,
T75,9,selected,PS,197,200,98.5,0,162,162,200,1.036989857306544,0.06169907934963703,4.855239915847777,6.847679781913757,8.181476659774773,0.00012683063687290996,11.437825202941895,11.786391742229462,11.534412860870361,17.246797370910645,19.210035037994384,20.437866020202623,2.289515972137451,24.22541618347168,10.749401884922918,10.49690830160398,17.239627082459627,19.20804404730443,20.43758662252482,-4.052837371826172,24.22525526388199,68,100
T75,9,selected,RS,100,100,100.0,0,100,100,100,0.001550074463521014,0.0006136202428024262,0.002770451991818848,0.004857216030359267,0.014003582075238363,5.5549986427649856e-05,0.0401558019220829,15.867017259597779,15.58022928237915,21.445676422119142,22.881714153289792,25.404595947265626,7.4903459548950195,25.82696533203125,15.865467185134257,15.578395071002888,21.445250907810987,22.881633997865716,25.40439256636135,7.48909373045899,25.826463944278657,,
T75,10,entry,NS,769,1000,76.9,0,169,169,1000,8.960383092779841,9.131146430969238,14.270601367950439,15.4820439338684,18.196131744384765,0.00026890001026913524,24.485565185546875,5.395807954723947,5.079815864562988,10.845416450500489,12.277569198608399,15.202986955642698,0.008204448036849499,18.98758888244629,3.564575138055894,3.746551275253296,9.707998371124267,11.495917546749114,13.917835808992386,-18.416799581435043,20.071010291576385,,
T75,10,entry,PS,46,200,23.0,0,3,4,202,8.685345652848483,8.616011619567871,12.973531532287597,14.279128026962278,15.462267074584954,0.2555393576622009,17.46550941467285,4.832790522929281,4.384005546569824,9.049527359008788,10.102181911468504,12.009848136901851,0.05364963784813881,12.860438346862793,-3.8525551299192013,-4.134265899658203,2.1361999034881576,3.616701078414913,5.954725379943837,-14.999906837940216,7.432899475097656,1,100
T75,10,entry,RS,19,100,19.0,0,2,3,101,9.071270654797553,8.862877368927002,14.881602191925055,16.390523815155028,17.822983360290532,0.8152410387992859,18.766611099243164,4.999614050481468,4.2594568729400635,10.01288566589356,13.523171806335448,15.536853017807015,0.029641060158610344,17.252180099487305,-4.071656604316086,-4.146514654159546,2.0888660430908206,3.706999123096464,5.207306799888636,-14.081238985061646,10.049876689910889,,
T75,10,selected,NS,717,1000,71.7,0,154,154,1000,8.390404792368178,8.420790672302246,13.898216056823731,15.27723994255066,18.18608190536499,0.00031931069679558277,22.390031814575195,5.586772071876563,5.282283782958984,10.875283432006837,12.555216598510738,15.298786573410034,0.007095851004123688,18.950782775878906,2.803632720491616,3.0330227613449097,9.220745503902437,11.102324432134628,13.465145119428634,-18.24126737448387,20.787894308567047,,
T75,10,selected,PS,195,200,97.5,0,140,142,202,1.1789787405761307,0.1456911861896515,3.921980762481689,6.137585592269897,7.714351272583007,0.00045074793160893023,8.021145820617676,11.129692077040673,11.179579257965088,16.124648094177246,17.25151958465576,18.666717720031738,0.37222790718078613,20.149032592773438,9.950713336464542,10.080179805867374,16.028149315016343,16.932681389350904,18.660361632835407,-4.622920274734497,20.147635601693764,57,100
T75,10,selected,RS,100,100,100.0,0,100,101,101,0.0012597332428049412,0.0007828984234947711,0.0025302320253103973,0.003429135936312376,0.006715525179170108,1.5258672647178173e-05,0.013825485482811928,15.459173135757446,15.294561386108398,20.106681251525885,22.53768215179443,25.39104600906375,7.503331184387207,30.965938568115234,15.457913402514642,15.294202411772858,20.10629610806355,22.5361559494042,25.390585818958453,7.498529536649585,30.965888382263074,,
L4D,1,entry,NS,886,1000,88.6,0,171,200,1030,11.702866309762001,11.753228187561035,16.330905532836915,17.844212245941154,20.694358615875245,1.4505696296691895,23.890642166137695,5.548876543793653,5.327509164810181,10.792420768737793,12.224353837966918,15.0020481300354,0.0006337541271932423,19.437641143798828,6.1539897659683485,6.283679723739624,12.643171024322509,14.603695090115068,17.407033039331434,-7.564944267272949,19.776073440909386,,
L4D,1,entry,PS,20,200,10.0,0,0,0,202,10.184146780967712,10.16865348815918,14.706744194030762,15.584749317169189,18.057230358123775,2.29310941696167,18.510713577270508,5.011512103741989,4.745984792709351,9.873660755157468,11.626846599578851,13.519330320358273,0.015909049659967422,18.12643814086914,-5.172634677225724,-5.06204891204834,-0.02309870719910198,2.190676355361932,6.111190600395202,-18.461957179009914,8.01390027999878,0,100
L4D,1,entry,RS,5,100,5.0,0,0,0,101,11.743398172855377,11.794809341430664,16.157980155944827,17.85722961425781,20.54955348968506,2.6649434566497803,21.15650177001953,4.899285252303816,4.411774158477783,9.811361503601077,12.17257852554321,14.300750102996831,0.0032719431910663843,15.272205352783203,-6.844112920551561,-6.767649173736572,-1.4714363098144525,-0.6172097682952927,3.8515192222595243,-19.781265690922737,4.406447410583496,,
L4D,1,selected,NS,865,1000,86.5,0,160,190,1030,11.133724765693536,11.104583740234375,15.948259830474854,17.2749960899353,20.17293081283569,0.002092316746711731,23.542463302612305,5.526177989302028,5.322661638259888,10.662451839447021,12.1157244682312,14.517468338012694,0.0007858763565309346,18.67910385131836,5.607546776391508,5.614887028932571,12.256295767426492,13.982353086210786,16.518053651452064,-12.937066122889519,19.899939574301243,,
L4D,1,selected,PS,194,200,97.0,0,125,127,202,1.6400640051125084,0.3955034166574478,5.044349241256713,6.829371380805961,9.776966915130611,0.0004923323867842555,10.714134216308594,10.153915958404541,10.02016544342041,15.388942813873289,17.06114339828491,19.595753707885738,0.8843942880630493,21.306928634643555,8.513851953292033,8.348864717409015,15.08514501331374,16.832523868849965,19.594074323917734,-5.414586901664734,21.037090569734573,44,100
L4D,1,selected,RS,100,100,100.0,0,100,101,101,0.0014505088787700516,0.0008624052279628813,0.003005916834808887,0.004103520512580871,0.006732942759990713,6.8662193370983e-05,0.010831019841134548,15.203706488609313,15.342006206512451,20.198003196716314,21.524964427948,25.840298042297373,4.724857807159424,27.617387771606445,15.202255979730545,15.34120729303686,20.197546068267552,21.524486787123898,25.838240918931852,4.72220047051087,27.617319109413074,,
L4D,2,entry,NS,881,1000,88.1,0,186,196,1010,11.04870445394516,10.940295696258545,15.794180583953858,16.927821350097656,18.644108085632325,0.674769401550293,22.007766723632812,4.9906412647319955,4.560280084609985,10.083571434020998,11.886250114440914,14.846976976394652,0.0010901705827564,17.886899948120117,6.058063189213164,6.518204092979431,12.241189267486336,13.679417268279938,17.041792438426054,-11.158666610717773,18.420170418918133,,
L4D,2,entry,PS,28,200,14.0,0,1,5,204,10.14515511214733,10.0947847366333,14.476481914520264,15.43471655845642,17.579542331695553,0.8896776437759399,18.917821884155273,4.811316930409521,4.220985412597656,10.020317649841308,11.809185695648189,14.323035831451406,0.0058114612475037575,17.353605270385742,-5.333838181737811,-5.140179991722107,0.6490297794342038,2.16500821113586,4.850699132680892,-16.213018647395074,5.460019111633301,0,100
L4D,2,entry,RS,11,100,11.0,0,0,2,102,10.965584667921066,10.927775382995605,14.978637218475344,16.995656871795653,20.07482517242432,1.1150139570236206,20.642995834350586,4.46991860230919,4.096575498580933,8.48686628341675,10.98032808303833,12.770781593322758,0.005240275990217924,13.515713691711426,-6.495666065611877,-6.807186603546143,0.09983739852905696,1.4905673027038564,2.8143024921417257,-16.340905904769897,3.1762895584106445,,
L4D,2,selected,NS,869,1000,86.9,0,191,201,1010,10.661985225580633,10.532875061035156,15.260393428802491,16.55977449417114,18.260329017639158,0.10957358032464981,21.35472869873047,4.938805981725687,4.480934143066406,10.110161685943604,11.86575045585632,15.176575107574461,0.0012251974549144506,19.523468017578125,5.723179243854945,6.111349582672119,11.794577184319499,12.981111913919449,16.447216928601264,-11.036842286586761,18.305434208363295,,
L4D,2,selected,PS,183,200,91.5,0,132,136,204,1.790091061926796,0.25531837344169617,6.965985298156738,7.820165467262263,10.703405265808103,0.0008715168805792928,13.968002319335938,9.72195050932467,9.89570951461792,15.017702674865722,16.820895099639888,18.89801830291747,0.2071107178926468,20.001052856445312,7.931859447397874,8.21423364058137,14.594523879140615,16.47492891314905,18.895386847823385,-10.578042447566986,20.000098207441624,54,100
L4D,2,selected,RS,100,100,100.0,0,100,102,102,0.006550880679860711,0.0006678853824269027,0.0024775514379143737,0.007113244524225592,0.1215853514522326,0.00011276562872808427,0.3540442883968353,14.796576995849609,14.31551742553711,20.637735557556155,22.034510231018064,23.610924034118657,4.060751438140869,24.408180236816406,14.790026115169749,14.315068469950347,20.63705577802612,22.034263653784727,23.609711258596512,3.706707149744034,24.40745463478379,,
L4D,3,entry,NS,880,1000,88.0,0,164,194,1030,10.532356438457965,10.545504570007324,15.248653221130372,16.78390951156616,20.452598438262932,0.8988519310951233,24.935413360595703,5.2189405240246565,4.7713775634765625,10.147609901428224,11.607541704177855,14.506246786117554,0.0008925982983782887,19.412527084350586,5.3134159144333095,5.274303317070007,11.320661240816117,12.412557055288925,14.188955149650571,-7.956724166870117,19.373995225294493,,
L4D,3,entry,PS,24,200,12.0,0,2,6,204,10.073886891305447,10.112915992736816,13.963701725006104,15.254580402374266,18.37220796585083,0.515693724155426,18.7915096282959,4.934483698960394,4.510379076004028,9.261966514587401,10.430179071426387,11.877069978713985,0.004763208329677582,13.793558120727539,-5.139403192345053,-4.914260387420654,0.4117399215698228,1.12593586444854,3.221485179662697,-15.145433589816093,6.743192672729492,0,100
L4D,3,entry,RS,8,100,8.0,0,1,3,102,10.305409260392189,10.10120677947998,15.062286853790283,16.289362144470214,18.41352834701539,0.02320200204849243,19.905067443847656,4.550780292500276,4.470883131027222,8.851758003234865,10.359640550613403,11.651932172775295,0.0009667966514825821,16.776657104492188,-5.754628967891913,-5.569367676973343,-0.5169074058532711,0.8171049594879127,3.6168447369337478,-16.601850032806396,11.268639504909515,,
L4D,3,selected,NS,861,1000,86.1,0,171,201,1030,10.005471333563328,9.981317520141602,14.834092998504639,16.253708934783933,19.46930521011352,0.5539530515670776,24.261606216430664,5.173036858623266,4.73225212097168,10.062838172912599,11.570193004608152,14.41599419593811,0.0009806115413084626,19.146657943725586,4.8324344749400625,4.751250326633453,10.782825964689255,12.066425973176955,13.527641184790989,-9.25070333480835,18.96556387061719,,
L4D,3,selected,PS,190,200,95.0,0,126,130,204,1.671447601339678,0.528417706489563,5.249227905273438,6.69509618282318,9.359334239959708,0.00013684290752280504,10.803008079528809,10.139908123277127,10.039403438568115,15.876496410369873,18.02086896896362,20.891732292175288,0.05577855557203293,21.95586395263672,8.46846052193745,8.417124941479415,15.460777260083704,18.009575475868765,20.891059653777624,-5.970521874725819,21.91646871715784,45,100
L4D,3,selected,RS,100,100,100.0,0,100,102,102,0.0016508737414551433,0.0006519814196508378,0.00327991561498493,0.006242760340683157,0.009560675388202195,2.3007127310847864e-05,0.033706627786159515,14.839247713088989,14.974984169006348,20.085818099975587,21.39257287979126,24.42192161560059,5.766578674316406,24.962051391601562,14.837596839347533,14.974262147617992,20.08458145732002,21.392513616824907,24.42161653180083,5.758667729794979,24.96191597901634,,
L4D,4,entry,NS,843,1000,84.3,0,200,200,1000,10.115054806002881,10.045472145080566,14.826682376861573,16.62901611328125,20.868642807006832,0.004036375787109137,22.46758460998535,5.355355873651919,4.968271732330322,10.891564941406251,12.161071014404294,14.548205652236936,0.0019462230848148465,18.104076385498047,4.759698932350963,4.333589553833008,11.219297301769256,13.192094859667113,16.686324571371077,-9.443110466003418,20.827828753739595,,
L4D,4,entry,PS,32,200,16.0,0,1,3,202,9.074945721626282,8.871500015258789,13.845924282073973,14.904849529266354,17.467039508819575,0.7815401554107666,18.97614860534668,4.565787726294948,4.135059118270874,8.768031501770018,11.3653043270111,12.806930255889883,0.0023606547620147467,16.714466094970703,-4.509157995331334,-4.28979566693306,1.2476407051086422,3.0214817047119134,5.195579161643952,-18.738731250166893,8.751771926879883,0,100
L4D,4,entry,RS,13,100,13.0,0,1,2,101,9.855315418243409,10.08629560470581,14.645642280578615,16.403242874145505,18.349705009460465,2.2744197845458984,21.359453201293945,4.755172038590535,4.010544419288635,10.441735839843751,11.40878458023071,14.203686466217045,0.011434614658355713,15.044699668884277,-5.100143379652873,-5.048891484737396,1.6890971183776862,3.1505808353424065,4.325958852767964,-16.843302562832832,8.121262550354004,,
L4D,4,selected,NS,811,1000,81.1,0,188,188,1000,9.71600754449633,9.678689956665039,14.541279220581055,16.262613105773926,20.54682334899902,0.001998928841203451,26.635025024414062,5.49454720687028,5.056464672088623,11.163685894012453,12.423574256896968,15.28430652618408,0.002300951164215803,18.118967056274414,4.221460337626049,3.9824960231781006,10.592863488197327,12.283037341968155,16.461648124605418,-14.027406454086304,20.49547240510583,,
L4D,4,selected,PS,196,200,98.0,0,150,152,202,1.320231317259968,0.11126188561320305,4.624132108688353,7.1516387939453105,10.967513399124146,0.00014828535495325923,11.923820495605469,10.765101370811463,10.402281284332275,15.979493141174316,17.305985832214354,24.33630628585815,1.1050677299499512,25.702646255493164,9.444870053551494,9.008668169379234,15.680601037293671,17.25239100540057,24.137025217574546,-9.179571628570557,25.6988915449474,59,100
L4D,4,selected,RS,100,100,100.0,0,100,101,101,0.0013220222789095714,0.0007687234319746494,0.002712137438356882,0.004883272526785731,0.009172180257737646,8.928377064876258e-05,0.010783258825540543,15.166733617782592,15.276818752288818,19.589520454406742,22.34269981384277,26.3418427848816,5.320904731750488,28.06131935119629,15.165411595503683,15.275623502326198,19.588121951662472,22.342449631338237,26.341292164674098,5.310121472924948,28.06094319742988,,
L4D,5,entry,NS,866,1000,86.6,0,251,251,1000,10.025283066809177,9.889228343963623,14.630835628509521,16.06605815887451,18.766465396881095,0.1367037296295166,21.66663360595703,4.8086724422879055,4.0960400104522705,10.359707927703857,11.768317317962644,15.597747831344604,0.0007637205999344587,18.282649993896484,5.216610624521272,5.267423510551453,10.998566162586213,12.297810125630344,15.142137844897805,-8.722646474838257,19.498677730560303,,
L4D,5,entry,PS,28,200,14.0,0,2,4,202,9.33164884775877,9.175367832183838,13.239696979522705,14.749519824981688,16.046762008666988,0.9188118577003479,16.72409439086914,4.593644490409642,3.963504195213318,9.900573348999023,11.084711170196533,14.40924603462219,0.019075283780694008,15.087390899658203,-4.738004357349127,-5.0352089405059814,0.6408348083496092,1.4825663089752135,4.649753918647764,-15.02388471364975,5.59669303894043,1,100
L4D,5,entry,RS,8,100,8.0,0,2,3,101,10.091987255811691,9.953293323516846,14.37798595428467,15.989979124069214,17.679244003295906,0.28440308570861816,19.212047576904297,4.498116959808394,4.113632559776306,8.443917560577395,10.211845874786377,12.94209601402283,0.011453471146523952,13.711027145385742,-5.593870296003297,-5.4930431842803955,-0.7819733619689926,0.34986819624900634,5.898949468135839,-16.793687343597412,6.925494909286499,,
L4D,5,selected,NS,859,1000,85.9,0,239,239,1000,9.600272670432926,9.373302936553955,14.314313697814942,15.916757440567016,18.443184967041013,0.03231622651219368,20.924781799316406,4.844892238036846,4.160866737365723,10.30341787338257,11.78559718132019,15.544155197143555,0.0008897398365661502,18.328392028808594,4.7553804323960795,4.7813040018081665,10.479488557577133,11.758019083738326,14.856067585712296,-9.786375027149916,18.880943179130554,,
L4D,5,selected,PS,193,200,96.5,0,125,127,202,1.663769121098303,0.49562908709049225,5.9374173164367665,7.151304912567137,8.62582192420959,0.0001515035255579278,9.075210571289062,9.715006547868251,9.79620361328125,14.35785722732544,16.317923641204832,18.426333961486808,0.9602039456367493,19.836856842041016,8.05123742676995,8.022066801786423,13.82989183217287,15.780968407168983,18.421175571812775,-6.43320631980896,19.836651584715582,46,100
L4D,5,selected,RS,100,100,100.0,0,100,101,101,0.0014804163601365872,0.0009017691772896796,0.002485183160752058,0.003393565770238638,0.0118661777116359,6.246371776796877e-05,0.02577628381550312,15.032467918395996,15.073835372924805,19.536613082885744,21.035210037231444,23.749658298492434,8.475171089172363,24.075923919677734,15.03098750203586,15.073225279396866,19.536122380110466,21.03472540226212,23.74839889068273,8.473348967381753,24.075285281054676,,
L4D,6,entry,NS,821,1000,82.1,0,159,179,1020,10.187906829893588,10.23887014389038,14.638358211517334,15.800866174697875,17.69560245513916,0.04290592670440674,21.523303985595703,5.583667805384379,5.3210837841033936,10.625995540618897,12.315580224990844,14.369401273727417,0.0058784219436347485,17.028305053710938,4.60423902450921,4.41764497756958,10.900969672203065,12.19739011004567,15.591463391333816,-9.496420711278915,17.53154704719782,,
L4D,6,entry,PS,29,200,14.5,0,0,7,208,9.827299037575722,9.773265361785889,13.53438549041748,14.659610843658443,17.942530288696286,1.6631180047988892,20.69275665283203,5.638660833630711,5.302875518798828,10.404453372955322,11.331842565536498,13.193052206039427,0.03246268257498741,13.467178344726562,-4.188638203945011,-4.094770312309265,0.7779569625854456,2.938748288154601,5.353065265417098,-16.25085163116455,7.221353530883789,0,100
L4D,6,entry,RS,12,100,12.0,0,0,4,104,10.391547628641128,10.44648551940918,14.847495460510261,16.303949737548827,18.748809528350836,1.2244062423706055,19.868717193603516,5.051644328460097,4.741328001022339,9.36587648391724,11.622717332839965,14.413415899276734,0.03681836277246475,14.522557258605957,-5.339903300181032,-5.178685426712036,0.8239459514617928,2.5142822742462148,5.409184073209769,-18.973997950553894,6.665415644645691,,
L4D,6,selected,NS,806,1000,80.6,0,157,177,1020,9.861781013520435,9.975220203399658,14.396665477752686,15.604123401641845,17.384484844207762,0.02554483339190483,21.161273956298828,5.625025840817485,5.2214601039886475,10.667113399505617,12.345015239715574,14.258999710083005,0.006293241400271654,16.870935440063477,4.236755172702949,4.046460151672363,10.62344459295273,11.87164860293269,15.286283864080904,-11.911667823791504,17.156956359744072,,
L4D,6,selected,PS,192,200,96.0,0,119,126,208,1.7140516546933213,0.3631765842437744,5.481536722183227,6.442611026763914,10.615028018951413,0.0004295380203984678,10.966060638427734,10.764795967936516,10.70176076889038,15.329659366607666,16.732071399688717,20.154012546539303,0.9829126596450806,21.73828125,9.050744313243195,8.858453419059515,14.84823186355643,16.665820032835466,19.91679313109896,-4.0150251388549805,21.73270353442058,42,100
L4D,6,selected,RS,100,100,100.0,0,100,104,104,0.0011558585344755557,0.0007030875713098794,0.002838024520315231,0.0033993373974226405,0.005273390552029033,7.4741430580616e-05,0.008997846394777298,15.344576201438905,15.332808017730713,20.642154502868653,21.871282482147215,22.608932266235364,6.606728553771973,25.094257354736328,15.343420342904428,15.33197781452327,20.63909899206483,21.870874923537485,22.608638166544566,6.6030442719347775,25.093887159222504,,
L4D,7,entry,NS,868,1000,86.8,0,249,259,1010,9.734304212659598,9.578219890594482,14.398913288116455,15.860093879699706,18.449116802215578,0.4358008801937103,20.383296966552734,4.59098095395742,3.98666775226593,10.007886123657228,11.732297563552857,14.541233577728269,0.004713733214884996,19.926847457885742,5.1433232587021775,4.943264961242676,10.878831557929516,12.60366156995296,16.87228163421154,-12.44373869895935,20.356473559513688,,
