state,family,variant,edits,task,branch,label,support,predicted,tp,fp,fn,f1
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,sst2,generation,0,50,41,38,3,12,0.8351648351648352
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,sst2,generation,1,50,35,34,1,16,0.8
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,sst2,alternative,0,50,51,47,4,3,0.9306930693069307
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,sst2,alternative,1,50,49,46,3,4,0.9292929292929293
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mrpc,generation,0,50,9,8,1,42,0.2711864406779661
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mrpc,generation,1,50,91,49,42,1,0.6950354609929078
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mrpc,alternative,0,50,9,8,1,42,0.2711864406779661
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mrpc,alternative,1,50,91,49,42,1,0.6950354609929078
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,cola,generation,-1,0,5,0,5,0,0.0
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,cola,generation,0,50,68,43,25,7,0.7288135593220338
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,cola,generation,1,50,27,23,4,27,0.5974025974025974
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,cola,alternative,0,50,76,46,30,4,0.7301587301587301
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,cola,alternative,1,50,24,20,4,30,0.5405405405405406
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,rte,generation,0,50,77,46,31,4,0.7244094488188977
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,rte,generation,1,50,23,19,4,31,0.5205479452054794
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,rte,alternative,0,50,77,46,31,4,0.7244094488188977
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,rte,alternative,1,50,23,19,4,31,0.5205479452054794
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mmlu,generation,-1,0,26,0,26,0,0.0
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mmlu,generation,0,25,17,10,7,15,0.47619047619047616
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mmlu,generation,1,25,19,11,8,14,0.5
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mmlu,generation,2,25,24,11,13,14,0.4489795918367347
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mmlu,generation,3,25,14,6,8,19,0.3076923076923077
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mmlu,alternative,0,25,25,13,12,12,0.52
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mmlu,alternative,1,25,24,13,11,12,0.5306122448979592
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mmlu,alternative,2,25,30,16,14,9,0.5818181818181818
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mmlu,alternative,3,25,21,12,9,13,0.5217391304347826
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,nli,generation,0,50,44,31,13,19,0.6595744680851063
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,nli,generation,1,50,56,37,19,13,0.6981132075471698
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,nli,alternative,0,50,43,30,13,20,0.6451612903225806
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,nli,alternative,1,50,57,37,20,13,0.6915887850467289
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,sst2,generation,-1,0,22,0,22,0,0.0
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,sst2,generation,0,50,40,36,4,14,0.8
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,sst2,generation,1,50,38,37,1,13,0.8409090909090909
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,sst2,alternative,0,50,50,47,3,3,0.94
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,sst2,alternative,1,50,50,47,3,3,0.94
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mrpc,generation,0,50,12,10,2,40,0.3225806451612903
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mrpc,generation,1,50,88,48,40,2,0.6956521739130435
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mrpc,alternative,0,50,12,10,2,40,0.3225806451612903
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mrpc,alternative,1,50,88,48,40,2,0.6956521739130435
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,cola,generation,-1,0,5,0,5,0,0.0
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,cola,generation,0,50,70,45,25,5,0.75
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,cola,generation,1,50,25,22,3,28,0.5866666666666667
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,cola,alternative,0,50,82,48,34,2,0.7272727272727273
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,cola,alternative,1,50,18,16,2,34,0.47058823529411764
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,rte,generation,0,50,80,46,34,4,0.7076923076923077
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,rte,generation,1,50,20,16,4,34,0.45714285714285713
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,rte,alternative,0,50,80,46,34,4,0.7076923076923077
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,rte,alternative,1,50,20,16,4,34,0.45714285714285713
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mmlu,generation,-1,0,23,0,23,0,0.0
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mmlu,generation,0,25,22,13,9,12,0.5531914893617021
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mmlu,generation,1,25,16,10,6,15,0.4878048780487805
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mmlu,generation,2,25,26,11,15,14,0.43137254901960786
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mmlu,generation,3,25,13,9,4,16,0.47368421052631576
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mmlu,alternative,0,25,25,14,11,11,0.56
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mmlu,alternative,1,25,20,12,8,13,0.5333333333333333
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mmlu,alternative,2,25,34,16,18,9,0.5423728813559322
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mmlu,alternative,3,25,21,14,7,11,0.6086956521739131
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,nli,generation,0,50,55,32,23,18,0.6095238095238096
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,nli,generation,1,50,45,27,18,23,0.5684210526315789
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,nli,alternative,0,50,55,32,23,18,0.6095238095238096
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,nli,alternative,1,50,45,27,18,23,0.5684210526315789
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,sst2,generation,-1,0,18,0,18,0,0.0
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,sst2,generation,0,50,44,40,4,10,0.851063829787234
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,sst2,generation,1,50,38,38,0,12,0.8636363636363636
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,sst2,alternative,0,50,50,47,3,3,0.94
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,sst2,alternative,1,50,50,47,3,3,0.94
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mrpc,generation,0,50,11,9,2,41,0.29508196721311475
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mrpc,generation,1,50,89,48,41,2,0.6906474820143885
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mrpc,alternative,0,50,11,9,2,41,0.29508196721311475
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mrpc,alternative,1,50,89,48,41,2,0.6906474820143885
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,cola,generation,-1,0,7,0,7,0,0.0
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,cola,generation,0,50,69,43,26,7,0.7226890756302521
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,cola,generation,1,50,24,19,5,31,0.5135135135135135
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,cola,alternative,0,50,80,48,32,2,0.7384615384615385
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,cola,alternative,1,50,20,18,2,32,0.5142857142857142
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,rte,generation,0,50,82,48,34,2,0.7272727272727273
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,rte,generation,1,50,18,16,2,34,0.47058823529411764
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,rte,alternative,0,50,83,48,35,2,0.7218045112781954
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,rte,alternative,1,50,17,15,2,35,0.44776119402985076
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mmlu,generation,-1,0,26,0,26,0,0.0
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mmlu,generation,0,25,25,16,9,9,0.64
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mmlu,generation,1,25,13,9,4,16,0.47368421052631576
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mmlu,generation,2,25,23,9,14,16,0.375
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mmlu,generation,3,25,13,7,6,18,0.3684210526315789
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mmlu,alternative,0,25,29,17,12,8,0.6296296296296297
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mmlu,alternative,1,25,18,13,5,12,0.6046511627906976
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mmlu,alternative,2,25,32,16,16,9,0.5614035087719298
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mmlu,alternative,3,25,21,13,8,12,0.5652173913043478
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,nli,generation,0,50,36,21,15,29,0.4883720930232558
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,nli,generation,1,50,64,35,29,15,0.6140350877192983
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,nli,alternative,0,50,35,21,14,29,0.49411764705882355
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,nli,alternative,1,50,65,36,29,14,0.6260869565217392
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,sst2,generation,-1,0,26,0,26,0,0.0
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,sst2,generation,0,50,39,37,2,13,0.8314606741573034
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,sst2,generation,1,50,35,35,0,15,0.8235294117647058
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,sst2,alternative,0,50,49,46,3,4,0.9292929292929293
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,sst2,alternative,1,50,51,47,4,3,0.9306930693069307
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mrpc,generation,-1,0,2,0,2,0,0.0
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mrpc,generation,0,50,19,13,6,37,0.37681159420289856
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mrpc,generation,1,50,79,44,35,6,0.6821705426356589
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mrpc,alternative,0,50,19,13,6,37,0.37681159420289856
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mrpc,alternative,1,50,81,44,37,6,0.6717557251908397
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,cola,generation,-1,0,8,0,8,0,0.0
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,cola,generation,0,50,73,43,30,7,0.6991869918699187
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,cola,generation,1,50,19,15,4,35,0.43478260869565216
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,cola,alternative,0,50,79,44,35,6,0.6821705426356589
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,cola,alternative,1,50,21,15,6,35,0.4225352112676056
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,rte,generation,0,50,82,48,34,2,0.7272727272727273
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,rte,generation,1,50,18,16,2,34,0.47058823529411764
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,rte,alternative,0,50,82,48,34,2,0.7272727272727273
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,rte,alternative,1,50,18,16,2,34,0.47058823529411764
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mmlu,generation,-1,0,38,0,38,0,0.0
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mmlu,generation,0,25,15,9,6,16,0.45
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mmlu,generation,1,25,14,8,6,17,0.41025641025641024
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mmlu,generation,2,25,22,7,15,18,0.2978723404255319
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mmlu,generation,3,25,11,5,6,20,0.2777777777777778
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mmlu,alternative,0,25,26,14,12,11,0.5490196078431373
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mmlu,alternative,1,25,18,10,8,15,0.46511627906976744
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mmlu,alternative,2,25,37,15,22,10,0.4838709677419355
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mmlu,alternative,3,25,19,11,8,14,0.5
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,nli,generation,0,50,18,12,6,38,0.35294117647058826
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,nli,generation,1,50,82,44,38,6,0.6666666666666666
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,nli,alternative,0,50,17,11,6,39,0.3283582089552239
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,nli,alternative,1,50,83,44,39,6,0.6616541353383458
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,sst2,generation,-1,0,38,0,38,0,0.0
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,sst2,generation,0,50,31,31,0,19,0.7654320987654321
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,sst2,generation,1,50,31,30,1,20,0.7407407407407407
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,sst2,alternative,0,50,46,44,2,6,0.9166666666666666
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,sst2,alternative,1,50,54,48,6,2,0.9230769230769231
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mrpc,generation,-1,0,1,0,1,0,0.0
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mrpc,generation,0,50,37,22,15,28,0.5057471264367817
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mrpc,generation,1,50,62,35,27,15,0.625
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mrpc,alternative,0,50,37,22,15,28,0.5057471264367817
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mrpc,alternative,1,50,63,35,28,15,0.6194690265486725
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,cola,generation,-1,0,3,0,3,0,0.0
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,cola,generation,0,50,80,45,35,5,0.6923076923076923
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,cola,generation,1,50,17,14,3,36,0.417910447761194
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,cola,alternative,0,50,77,44,33,6,0.6929133858267716
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,cola,alternative,1,50,23,17,6,33,0.4657534246575342
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,rte,generation,0,50,88,49,39,1,0.7101449275362319
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,rte,generation,1,50,12,11,1,39,0.3548387096774194
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,rte,alternative,0,50,88,49,39,1,0.7101449275362319
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,rte,alternative,1,50,12,11,1,39,0.3548387096774194
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mmlu,generation,-1,0,33,0,33,0,0.0
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mmlu,generation,0,25,20,10,10,15,0.4444444444444444
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mmlu,generation,1,25,14,9,5,16,0.46153846153846156
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mmlu,generation,2,25,25,11,14,14,0.44
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mmlu,generation,3,25,8,4,4,21,0.24242424242424243
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mmlu,alternative,0,25,29,14,15,11,0.5185185185185185
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mmlu,alternative,1,25,20,11,9,14,0.4888888888888889
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mmlu,alternative,2,25,33,16,17,9,0.5517241379310345
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mmlu,alternative,3,25,18,11,7,14,0.5116279069767442
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,nli,generation,0,50,10,7,3,43,0.23333333333333334
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,nli,generation,1,50,90,47,43,3,0.6714285714285714
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,nli,alternative,0,50,9,6,3,44,0.2033898305084746
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,nli,alternative,1,50,91,47,44,3,0.6666666666666666
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,sst2,generation,-1,0,40,0,40,0,0.0
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,sst2,generation,0,50,24,24,0,26,0.6486486486486487
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,sst2,generation,1,50,36,30,6,20,0.6976744186046512
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,sst2,alternative,0,50,37,37,0,13,0.8505747126436781
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,sst2,alternative,1,50,63,50,13,0,0.8849557522123894
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mrpc,generation,-1,0,28,0,28,0,0.0
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mrpc,generation,0,50,58,32,26,18,0.5925925925925926
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mrpc,generation,1,50,14,7,7,43,0.21875
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mrpc,alternative,0,50,77,40,37,10,0.6299212598425197
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mrpc,alternative,1,50,23,13,10,37,0.3561643835616438
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,cola,generation,-1,0,2,0,2,0,0.0
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,cola,generation,0,50,75,42,33,8,0.672
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,cola,generation,1,50,23,16,7,34,0.4383561643835616
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,cola,alternative,0,50,75,44,31,6,0.704
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,cola,alternative,1,50,25,19,6,31,0.5066666666666667
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,rte,generation,0,50,87,48,39,2,0.7007299270072993
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,rte,generation,1,50,13,11,2,39,0.3492063492063492
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,rte,alternative,0,50,89,48,41,2,0.6906474820143885
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,rte,alternative,1,50,11,9,2,41,0.29508196721311475
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mmlu,generation,-1,0,39,0,39,0,0.0
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mmlu,generation,0,25,15,8,7,17,0.4
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mmlu,generation,1,25,15,9,6,16,0.45
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mmlu,generation,2,25,23,7,16,18,0.2916666666666667
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mmlu,generation,3,25,8,4,4,21,0.24242424242424243
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mmlu,alternative,0,25,26,12,14,13,0.47058823529411764
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mmlu,alternative,1,25,22,10,12,15,0.425531914893617
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mmlu,alternative,2,25,33,12,21,13,0.41379310344827586
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,mmlu,alternative,3,25,19,9,10,16,0.4090909090909091
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,nli,generation,0,50,6,5,1,45,0.17857142857142858
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,nli,generation,1,50,94,49,45,1,0.6805555555555556
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,nli,alternative,0,50,6,5,1,45,0.17857142857142858
AlphaEdit_L4_ONLY-edits10000,AlphaEdit,L4_ONLY,10000,nli,alternative,1,50,94,49,45,1,0.6805555555555556
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,sst2,generation,-1,0,27,0,27,0,0.0
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,sst2,generation,0,50,43,40,3,10,0.8602150537634409
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,sst2,generation,1,50,30,30,0,20,0.75
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,sst2,alternative,0,50,52,50,2,0,0.9803921568627451
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,sst2,alternative,1,50,48,48,0,2,0.9795918367346939
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,mrpc,generation,0,50,26,22,4,28,0.5789473684210527
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,mrpc,generation,1,50,74,46,28,4,0.7419354838709677
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,mrpc,alternative,0,50,26,22,4,28,0.5789473684210527
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,mrpc,alternative,1,50,74,46,28,4,0.7419354838709677
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,cola,generation,-1,0,1,0,1,0,0.0
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,cola,generation,0,50,62,43,19,7,0.7678571428571429
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,cola,generation,1,50,37,31,6,19,0.7126436781609196
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,cola,alternative,0,50,66,45,21,5,0.7758620689655172
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,cola,alternative,1,50,34,29,5,21,0.6904761904761905
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,rte,generation,0,50,80,47,33,3,0.7230769230769231
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,rte,generation,1,50,20,17,3,33,0.4857142857142857
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,rte,alternative,0,50,80,47,33,3,0.7230769230769231
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,rte,alternative,1,50,20,17,3,33,0.4857142857142857
AlphaEdit_L8_ONLY-edits00100,AlphaEdit,L8_ONLY,100,mmlu,generation,-1,0,10,0,10,0,0.0
