state,family,variant,edits,task,branch,correct,denominator,invalid,accuracy,weighted_f1,mcc,delta_accuracy_pp,delta_f1_pp,probability_ties,prompt_order_sha256,parameter_root,source_head
AlphaEdit_L4_ONLY-edits03000,AlphaEdit,L4_ONLY,3000,mmlu,alternative,54,100,0,0.54,0.5367605054348396,0.3898504508074336,-6.999999999999995,-7.423908565842829,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,0301c066fb5486a8aa9f25a6fed3b6a1327b46fc825f310bddd62d392330cc28,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits03000,AlphaEdit,L4_ONLY,3000,nli,generation,70,100,0,0.7,0.6995192307692308,0.40128617695256397,2.9999999999999916,3.3561137844845823,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,0301c066fb5486a8aa9f25a6fed3b6a1327b46fc825f310bddd62d392330cc28,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits03000,AlphaEdit,L4_ONLY,3000,nli,alternative,70,100,0,0.7,0.6995192307692308,0.40128617695256397,2.9999999999999916,3.3561137844845823,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,0301c066fb5486a8aa9f25a6fed3b6a1327b46fc825f310bddd62d392330cc28,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits04000,AlphaEdit,L4_ONLY,4000,sst2,generation,81,100,15,0.81,0.8754385964912281,0.6942856186939229,8.000000000000007,4.433447899844034,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,a85cf5c36cd0af83bf570984c2e1ca66820b570b1f045cd5d996c1a6a7b28537,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits04000,AlphaEdit,L4_ONLY,4000,sst2,alternative,93,100,0,0.93,0.92999299929993,0.8601720516172061,-4.999999999999993,-4.999899749878944,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,a85cf5c36cd0af83bf570984c2e1ca66820b570b1f045cd5d996c1a6a7b28537,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits04000,AlphaEdit,L4_ONLY,4000,mrpc,generation,64,100,0,0.64,0.5989304812834224,0.3644054444067475,-3.0000000000000027,-5.871035282799985,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,a85cf5c36cd0af83bf570984c2e1ca66820b570b1f045cd5d996c1a6a7b28537,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits04000,AlphaEdit,L4_ONLY,4000,mrpc,alternative,64,100,0,0.64,0.5989304812834224,0.3644054444067475,-3.0000000000000027,-5.871035282799985,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,a85cf5c36cd0af83bf570984c2e1ca66820b570b1f045cd5d996c1a6a7b28537,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits04000,AlphaEdit,L4_ONLY,4000,cola,generation,71,100,1,0.71,0.705336668751303,0.4539665181963697,-5.000000000000004,-5.533656605986281,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,a85cf5c36cd0af83bf570984c2e1ca66820b570b1f045cd5d996c1a6a7b28537,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits04000,AlphaEdit,L4_ONLY,4000,cola,alternative,65,100,0,0.65,0.6304508499630451,0.337868689199743,-8.999999999999996,-10.084307314567752,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,a85cf5c36cd0af83bf570984c2e1ca66820b570b1f045cd5d996c1a6a7b28537,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits04000,AlphaEdit,L4_ONLY,4000,rte,generation,68,100,0,0.68,0.6567996567996568,0.4214636152117623,2.0000000000000018,2.5723267910767955,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,a85cf5c36cd0af83bf570984c2e1ca66820b570b1f045cd5d996c1a6a7b28537,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits04000,AlphaEdit,L4_ONLY,4000,rte,alternative,68,100,0,0.68,0.6567996567996568,0.4214636152117623,2.0000000000000018,2.5723267910767955,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,a85cf5c36cd0af83bf570984c2e1ca66820b570b1f045cd5d996c1a6a7b28537,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits04000,AlphaEdit,L4_ONLY,4000,mmlu,generation,39,100,28,0.39,0.4541946506421586,0.27292297835750434,-13.0,-10.820119847161202,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,a85cf5c36cd0af83bf570984c2e1ca66820b570b1f045cd5d996c1a6a7b28537,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits04000,AlphaEdit,L4_ONLY,4000,mmlu,alternative,54,100,0,0.54,0.5399079631852741,0.3867182325356252,-6.999999999999995,-7.109162790799372,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,a85cf5c36cd0af83bf570984c2e1ca66820b570b1f045cd5d996c1a6a7b28537,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits04000,AlphaEdit,L4_ONLY,4000,nli,generation,64,100,0,0.64,0.6376811594202898,0.28365431446558775,-3.0000000000000027,-2.8276933504095214,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,a85cf5c36cd0af83bf570984c2e1ca66820b570b1f045cd5d996c1a6a7b28537,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits04000,AlphaEdit,L4_ONLY,4000,nli,alternative,62,100,0,0.62,0.618627057406664,0.24174688920761409,-5.000000000000004,-4.7331035517721,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,a85cf5c36cd0af83bf570984c2e1ca66820b570b1f045cd5d996c1a6a7b28537,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,sst2,generation,72,100,24,0.72,0.8175824175824176,0.5955753804118207,-1.0000000000000009,-1.3521699910370222,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,8f9829f456190b592226d1985e6d3f54f624d392f2008ecac152a120ab8babce,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,sst2,alternative,93,100,0,0.93,0.92999299929993,0.8601720516172061,-4.999999999999993,-4.999899749878944,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,8f9829f456190b592226d1985e6d3f54f624d392f2008ecac152a120ab8babce,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mrpc,generation,57,100,0,0.57,0.483110950835437,0.24459979523511424,-10.000000000000009,-17.45298832759853,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,8f9829f456190b592226d1985e6d3f54f624d392f2008ecac152a120ab8babce,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mrpc,alternative,57,100,0,0.57,0.483110950835437,0.24459979523511424,-10.000000000000009,-17.45298832759853,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,8f9829f456190b592226d1985e6d3f54f624d392f2008ecac152a120ab8babce,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,cola,generation,66,100,5,0.66,0.6631080783623156,0.3848325120239817,-9.999999999999998,-9.756515644885022,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,8f9829f456190b592226d1985e6d3f54f624d392f2008ecac152a120ab8babce,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,cola,alternative,66,100,0,0.66,0.6353496353496354,0.3746343246326776,-7.9999999999999964,-9.594428775908725,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,8f9829f456190b592226d1985e6d3f54f624d392f2008ecac152a120ab8babce,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,rte,generation,65,100,0,0.65,0.6224786970121885,0.3564363423913181,-1.0000000000000009,-0.8597691876700342,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,8f9829f456190b592226d1985e6d3f54f624d392f2008ecac152a120ab8babce,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,rte,alternative,65,100,0,0.65,0.6224786970121885,0.3564363423913181,-1.0000000000000009,-0.8597691876700342,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,8f9829f456190b592226d1985e6d3f54f624d392f2008ecac152a120ab8babce,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mmlu,generation,38,100,26,0.38,0.4332155939298796,0.25330016167749797,-14.000000000000002,-12.918025518389097,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,8f9829f456190b592226d1985e6d3f54f624d392f2008ecac152a120ab8babce,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,mmlu,alternative,54,100,0,0.54,0.5385423892877309,0.38775390185810604,-6.999999999999995,-7.245720180553694,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,8f9829f456190b592226d1985e6d3f54f624d392f2008ecac152a120ab8babce,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,nli,generation,68,100,0,0.68,0.6788438378161381,0.36262033381142117,1.0000000000000009,1.2885744891753093,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,8f9829f456190b592226d1985e6d3f54f624d392f2008ecac152a120ab8babce,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits05000,AlphaEdit,L4_ONLY,5000,nli,alternative,67,100,0,0.67,0.6683750376846548,0.34338179437988015,0.0,0.2416944760269768,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,8f9829f456190b592226d1985e6d3f54f624d392f2008ecac152a120ab8babce,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,sst2,generation,73,100,22,0.73,0.8204545454545454,0.5976881708444355,0.0,-1.064957203824235,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,20455a94ed47be4dfe5ff94efa3a70c105800cbe53645f8a465446df5d794173,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,sst2,alternative,94,100,0,0.94,0.94,0.88,-4.0000000000000036,-3.9991996798719454,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,20455a94ed47be4dfe5ff94efa3a70c105800cbe53645f8a465446df5d794173,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mrpc,generation,58,100,0,0.58,0.5091164095371669,0.24618298195866548,-9.000000000000007,-14.852442457425541,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,20455a94ed47be4dfe5ff94efa3a70c105800cbe53645f8a465446df5d794173,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mrpc,alternative,58,100,0,0.58,0.5091164095371669,0.24618298195866548,-9.000000000000007,-14.852442457425541,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,20455a94ed47be4dfe5ff94efa3a70c105800cbe53645f8a465446df5d794173,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,cola,generation,67,100,5,0.67,0.6683333333333333,0.4133991732024804,-8.999999999999996,-9.233990147783244,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,20455a94ed47be4dfe5ff94efa3a70c105800cbe53645f8a465446df5d794173,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,cola,alternative,64,100,0,0.64,0.5989304812834224,0.3644054444067475,-9.999999999999998,-13.236344182530024,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,20455a94ed47be4dfe5ff94efa3a70c105800cbe53645f8a465446df5d794173,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,rte,generation,62,100,0,0.62,0.5824175824175825,0.3,-4.0000000000000036,-4.865880647130638,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,20455a94ed47be4dfe5ff94efa3a70c105800cbe53645f8a465446df5d794173,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,rte,alternative,62,100,0,0.62,0.5824175824175825,0.3,-4.0000000000000036,-4.865880647130638,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,20455a94ed47be4dfe5ff94efa3a70c105800cbe53645f8a465446df5d794173,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mmlu,generation,43,100,23,0.43,0.4865132817391016,0.3088194149648968,-9.000000000000002,-7.588256737466903,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,20455a94ed47be4dfe5ff94efa3a70c105800cbe53645f8a465446df5d794173,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,mmlu,alternative,56,100,0,0.56,0.5611004667157947,0.41673668879415315,-4.999999999999993,-4.9899124377473125,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,20455a94ed47be4dfe5ff94efa3a70c105800cbe53645f8a465446df5d794173,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,nli,generation,59,100,0,0.59,0.5889724310776943,0.18090680674665816,-8.000000000000007,-7.698566184669076,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,20455a94ed47be4dfe5ff94efa3a70c105800cbe53645f8a465446df5d794173,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits06000,AlphaEdit,L4_ONLY,6000,nli,alternative,59,100,0,0.59,0.5889724310776943,0.18090680674665816,-8.000000000000007,-7.698566184669076,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,20455a94ed47be4dfe5ff94efa3a70c105800cbe53645f8a465446df5d794173,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,sst2,generation,78,100,18,0.78,0.8573500967117988,0.6594537803645552,5.000000000000004,2.624597921901106,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,bcaccf3a4611b291eb3651736e13f76bb86b932f139d5f38064d21df422ef8b5,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,sst2,alternative,94,100,0,0.94,0.94,0.88,-4.0000000000000036,-3.9991996798719454,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,bcaccf3a4611b291eb3651736e13f76bb86b932f139d5f38064d21df422ef8b5,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mrpc,generation,57,100,0,0.57,0.49286472461375164,0.2237209702352076,-10.000000000000009,-16.47761094976706,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,bcaccf3a4611b291eb3651736e13f76bb86b932f139d5f38064d21df422ef8b5,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mrpc,alternative,57,100,0,0.57,0.49286472461375164,0.2237209702352076,-10.000000000000009,-16.47761094976706,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,bcaccf3a4611b291eb3651736e13f76bb86b932f139d5f38064d21df422ef8b5,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,cola,generation,62,100,7,0.62,0.6181012945718828,0.32270663954417655,-14.000000000000002,-14.2571940239283,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,bcaccf3a4611b291eb3651736e13f76bb86b932f139d5f38064d21df422ef8b5,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,cola,alternative,66,100,0,0.66,0.6263736263736264,0.4,-7.9999999999999964,-10.492029673509629,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,bcaccf3a4611b291eb3651736e13f76bb86b932f139d5f38064d21df422ef8b5,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,rte,generation,64,100,0,0.64,0.5989304812834224,0.3644054444067475,-2.0000000000000018,-3.214590760546643,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,bcaccf3a4611b291eb3651736e13f76bb86b932f139d5f38064d21df422ef8b5,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,rte,alternative,63,100,0,0.63,0.5847828526540231,0.34608266424225137,-3.0000000000000027,-4.629353623486576,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,bcaccf3a4611b291eb3651736e13f76bb86b932f139d5f38064d21df422ef8b5,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mmlu,generation,41,100,26,0.41,0.46427631578947365,0.29357261884105806,-11.000000000000004,-9.811953332429695,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,bcaccf3a4611b291eb3651736e13f76bb86b932f139d5f38064d21df422ef8b5,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,mmlu,alternative,59,100,0,0.59,0.5902254231241512,0.4573140469025049,-2.0000000000000018,-2.0774167969116686,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,bcaccf3a4611b291eb3651736e13f76bb86b932f139d5f38064d21df422ef8b5,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,nli,generation,56,100,0,0.56,0.551203590371277,0.125,-10.999999999999998,-11.475450255310804,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,bcaccf3a4611b291eb3651736e13f76bb86b932f139d5f38064d21df422ef8b5,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits07000,AlphaEdit,L4_ONLY,7000,nli,alternative,57,100,0,0.57,0.5601023017902814,0.14675987714106856,-10.000000000000009,-10.58557911341036,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,bcaccf3a4611b291eb3651736e13f76bb86b932f139d5f38064d21df422ef8b5,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,sst2,generation,72,100,26,0.72,0.8274950429610047,0.6102897945428863,-1.0000000000000009,-0.3609074531783052,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,7acb92130adb8fdc45a94c789c471f0677417b442800dd3a7ea24266b075a551,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,sst2,alternative,93,100,0,0.93,0.92999299929993,0.8601720516172061,-4.999999999999993,-4.999899749878944,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,7acb92130adb8fdc45a94c789c471f0677417b442800dd3a7ea24266b075a551,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mrpc,generation,57,100,2,0.57,0.5294910684192787,0.19419992857085192,-10.000000000000009,-12.814976569214354,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,7acb92130adb8fdc45a94c789c471f0677417b442800dd3a7ea24266b075a551,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mrpc,alternative,57,100,0,0.57,0.5242836596968692,0.17843445967710359,-10.000000000000009,-13.335717441455309,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,7acb92130adb8fdc45a94c789c471f0677417b442800dd3a7ea24266b075a551,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,cola,generation,58,100,8,0.58,0.5669848002827854,0.2604391378277895,-18.000000000000004,-19.368843452838036,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,7acb92130adb8fdc45a94c789c471f0677417b442800dd3a7ea24266b075a551,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,cola,alternative,59,100,0,0.59,0.5523528769516323,0.22096287726310632,-15.000000000000002,-17.89410461570904,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,7acb92130adb8fdc45a94c789c471f0677417b442800dd3a7ea24266b075a551,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,rte,generation,64,100,0,0.64,0.5989304812834224,0.3644054444067475,-2.0000000000000018,-3.214590760546643,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,7acb92130adb8fdc45a94c789c471f0677417b442800dd3a7ea24266b075a551,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,rte,alternative,64,100,0,0.64,0.5989304812834224,0.3644054444067475,-2.0000000000000018,-3.214590760546643,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,7acb92130adb8fdc45a94c789c471f0677417b442800dd3a7ea24266b075a551,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mmlu,generation,29,100,38,0.29,0.35897663211492997,0.1796410764125548,-23.000000000000004,-20.341921699884065,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,7acb92130adb8fdc45a94c789c471f0677417b442800dd3a7ea24266b075a551,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,mmlu,alternative,50,100,0,0.5,0.4995017136637101,0.3385650870994517,-10.999999999999998,-11.149787742955775,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,7acb92130adb8fdc45a94c789c471f0677417b442800dd3a7ea24266b075a551,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,nli,generation,56,100,0,0.56,0.5098039215686274,0.15617376188860607,-10.999999999999998,-15.61541713557576,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,7acb92130adb8fdc45a94c789c471f0677417b442800dd3a7ea24266b075a551,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits08000,AlphaEdit,L4_ONLY,8000,nli,alternative,55,100,0,0.55,0.49500617214678483,0.13310871701625052,-12.0,-17.095192077760018,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,7acb92130adb8fdc45a94c789c471f0677417b442800dd3a7ea24266b075a551,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,sst2,generation,61,100,38,0.61,0.7530864197530863,0.5208929972860511,-12.0,-7.801769773970147,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,cbd0f274fefd9a404ffc73b26055d6c295873a6ef7a914e92f2262136a520c71,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,sst2,alternative,92,100,0,0.92,0.9198717948717947,0.8427009716003844,-5.999999999999995,-6.012020192692469,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,cbd0f274fefd9a404ffc73b26055d6c295873a6ef7a914e92f2262136a520c71,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mrpc,generation,57,100,1,0.57,0.5653735632183908,0.15331685928084005,-10.000000000000009,-9.226727089303143,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,cbd0f274fefd9a404ffc73b26055d6c295873a6ef7a914e92f2262136a520c71,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L4_ONLY-edits09000,AlphaEdit,L4_ONLY,9000,mrpc,alternative,57,100,0,0.57,0.562608076492727,0.14498627873361333,-10.000000000000009,-9.503275761869522,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,cbd0f274fefd9a404ffc73b26055d6c295873a6ef7a914e92f2262136a520c71,257fe5483dc3407690fec9c9bb45cc7dcda91215
