cell,arm,batch,stage,cohort,requests,at_write_success,now_success,initial_failure,success_to_loss,initial_failure_to_recovery,loss_conditional_den,order_hash
QM,O,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,O,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,97,0,3,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,O,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,O,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,99,0,1,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,O,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,O,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,O,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,O,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QM,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,96,0,4,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,99,0,1,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QM,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,100,0,0,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QM,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,96,0,4,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,99,0,1,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,99,0,1,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,99,0,1,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QM,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,100,0,0,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QM,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,100,100,0,0,0,100,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
QM,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,91,0,9,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,97,0,3,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,98,0,2,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,95,0,5,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,99,0,1,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,99,0,1,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QM,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,98,0,2,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QM,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,100,98,0,2,0,100,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
QM,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,10,100,100,100,0,0,0,100,5d0a044d9bd072653d046a529444df5feb60f7727f463ddd517406cb52378f51
QM,QCL,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,QCL,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,99,0,1,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,QCL,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,QCL,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,QCL,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,QCL,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,QCL,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,QCL,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,QCL,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,QCL,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,QCL,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,97,0,3,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,QCL,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,QCL,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,99,0,1,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,QCL,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,QCL,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,QCL,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,97,0,3,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,QCL,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,QCL,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,99,0,1,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,QCL,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,QCL,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,QCL,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,96,0,4,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,99,0,1,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QM,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,97,0,3,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,99,0,1,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QM,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,100,0,0,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QM,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,97,0,3,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,98,0,2,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QM,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,100,0,0,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QM,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,100,100,0,0,0,100,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
QM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,97,0,3,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,98,0,2,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,100,0,0,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,100,100,0,0,0,100,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
QM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,10,100,100,100,0,0,0,100,5d0a044d9bd072653d046a529444df5feb60f7727f463ddd517406cb52378f51
QM,NQFIX,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,NQFIX,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,NQFIX,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,97,0,3,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,99,0,1,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,NQFIX,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,97,0,3,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,NQFIX,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,99,0,1,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,NQFIX,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,98,0,2,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,NQFIX,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,NQFIX,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,NQFIX,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,96,0,4,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,98,0,2,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,98,0,2,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,99,0,1,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,99,0,1,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,99,99,1,0,0,99,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QM,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,95,0,5,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,97,0,3,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,89,0,11,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,93,0,7,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,94,0,6,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,95,0,5,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,99,94,1,5,0,99,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QM,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,99,99,1,0,0,99,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QM,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,80,0,20,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,88,0,12,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,89,0,11,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,81,0,19,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,85,0,15,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,92,0,8,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,99,91,1,8,0,99,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QM,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,99,93,1,6,0,99,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QM,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,99,99,1,0,0,99,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
QM,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,80,0,20,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,80,0,20,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,78,0,22,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,75,0,25,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,81,0,19,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,86,0,14,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QM,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,99,85,1,14,0,99,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
