cell,arm,batch,stage,category,target,unit,prompt_den,strict_num,correct_token_num,target_token_den,nll_n,nll_mean,nll_median,nll_q25,nll_q75,nll_p90,nll_max,margin_true_minus_new_n,margin_true_minus_new_mean,margin_true_minus_new_median,margin_true_minus_new_q25,margin_true_minus_new_q75,margin_true_minus_new_p90,margin_true_minus_new_max
QA,QCL,7,ENTRY_CURRENT,locality,new,request_cluster,1000,16,35,1020,100,9.7103174664042875,9.791877269744873,7.8633239746093748,11.611540579795838,13.561621513366703,16.256571292877197,100,-4.0438899294249708,-3.755973046272993,-6.3029118731617926,-1.5457593739032744,-0.22366250991821207,2.7365744087845085
QA,QCL,7,ENTRY_CURRENT,locality,true,prompt,1000,135,150,1020,1000,5.6664275369793176,5.348928689956665,2.887180507183075,7.8875129222869873,10.385217094421389,21.190988540649414,1000,-4.0438899294249717,-3.8504841327667236,-7.0324781537055969,-0.74477839469909668,1.4011812210083039,8.6006662845611572
QA,QCL,7,ENTRY_CURRENT,locality,true,request_cluster,1000,135,150,1020,100,5.6664275369793167,5.8497151076793674,3.8826925247907642,7.4135336577892303,8.7644208931922929,10.777957439422607,100,-4.0438899294249708,-3.755973046272993,-6.3029118731617926,-1.5457593739032744,-0.22366250991821207,2.7365744087845085
QA,QCL,7,CURRENT_B100,rewrite,new,prompt,100,96,98,102,100,0.29530027075903492,0.014391833450645208,0.0036202617338858545,0.057520508766174316,0.21625218391418458,9.8875389099121094,100,14.259481716908049,13.92558643873781,11.413772899541073,17.408547263708897,19.561931145936253,26.378765834495425
QA,QCL,7,CURRENT_B100,rewrite,new,request_cluster,100,96,98,102,100,0.29530027075903492,0.014391833450645208,0.0036202617338858545,0.057520508766174316,0.21625218391418458,9.8875389099121094,100,14.259481716908049,13.92558643873781,11.413772899541073,17.408547263708897,19.561931145936253,26.378765834495425
QA,QCL,7,CURRENT_B100,rewrite,true,prompt,100,0,1,102,100,14.554781987667084,13.945758819580078,11.484400272369385,17.418301105499268,19.727023887634278,26.392580032348633,100,14.259481716908049,13.92558643873781,11.413772899541073,17.408547263708897,19.561931145936253,26.378765834495425
QA,QCL,7,CURRENT_B100,rewrite,true,request_cluster,100,0,1,102,100,14.554781987667084,13.945758819580078,11.484400272369385,17.418301105499268,19.727023887634278,26.392580032348633,100,14.259481716908049,13.92558643873781,11.413772899541073,17.408547263708897,19.561931145936253,26.378765834495425
QA,QCL,7,CURRENT_B100,rephrase,new,prompt,200,125,129,204,200,1.7872218152595452,0.32325175404548645,0.032453895546495914,2.8574807047843933,6.0722342967987055,11.566928863525391,200,10.726266466705711,10.387944303452969,7.2618443332612514,13.860513413324952,17.201954970136285,30.177775016753003
QA,QCL,7,CURRENT_B100,rephrase,new,request_cluster,200,125,129,204,100,1.7872218152595452,0.87772310839500278,0.10973530693445355,2.8340548723936081,4.3162424415349969,8.2229077816009521,100,10.726266466705711,10.581716792657971,7.6522791550960392,13.585800242610276,15.967190827574822,26.123340851976536
QA,QCL,7,CURRENT_B100,rephrase,true,prompt,200,0,2,204,200,12.513488281965255,12.535869598388672,9.3431539535522461,15.162336826324463,17.421401405334471,30.180700302124023,200,10.726266466705711,10.387944303452969,7.2618443332612514,13.860513413324952,17.201954970136285,30.177775016753003
QA,QCL,7,CURRENT_B100,rephrase,true,request_cluster,200,0,2,204,100,12.513488281965255,12.164612293243408,9.5784251689910889,14.771684288978577,17.350739860534667,26.13409423828125,100,10.726266466705711,10.581716792657971,7.6522791550960392,13.585800242610276,15.967190827574822,26.123340851976536
QA,QCL,7,CURRENT_B100,locality,new,prompt,1000,18,38,1020,1000,9.0010008570402853,8.9251461029052734,6.2145630121231079,11.704957723617554,13.608670520782471,19.306890487670898,1000,-2.3393781498894097,-2.1401572227478027,-5.131998598575592,0.45605206489562988,2.6049197196960452,14.805673360824585
QA,QCL,7,CURRENT_B100,locality,new,request_cluster,1000,18,38,1020,100,9.0010008570402853,9.0644715309143074,7.0589682340621946,11.183215618133545,12.464012413024903,14.885958480834962,100,-2.3393781498894093,-2.2853240743279457,-4.2269386500120163,-0.16454120278358458,0.91284731864929403,2.7004213511943815
QA,QCL,7,CURRENT_B100,locality,true,prompt,1000,80,94,1020,1000,6.6616227071508769,6.1662528514862061,3.767424464225769,9.350867748260498,11.774131965637208,18.736991882324219,1000,-2.3393781498894097,-2.1401572227478027,-5.131998598575592,0.45605206489562988,2.6049197196960452,14.805673360824585
QA,QCL,7,CURRENT_B100,locality,true,request_cluster,1000,80,94,1020,100,6.661622707150876,6.5095141157507896,4.8352190256118774,8.355626034736634,9.5912296342849768,12.960762691497802,100,-2.3393781498894093,-2.2853240743279457,-4.2269386500120163,-0.16454120278358458,0.91284731864929403,2.7004213511943815
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,prompt,700,640,656,716,700,0.55917463534609335,0.021316996775567532,0.0061093096155673265,0.11704020388424397,0.75774015188217381,20.182897567749023,700,13.069981677255814,12.94581773551181,9.6164878193521872,16.494717798079364,19.514505462924717,29.879692389426054
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,request_cluster,700,640,656,716,700,0.55917463534609335,0.021316996775567532,0.0061093096155673265,0.11704020388424397,0.75774015188217381,20.182897567749023,700,13.069981677255814,12.94581773551181,9.6164878193521872,16.494717798079364,19.514505462924717,29.879692389426054
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,prompt,700,0,8,710,700,13.629156312601907,13.380195140838623,10.360702037811279,16.547497749328613,19.628987693786623,29.880075454711914,700,13.069981677255814,12.94581773551181,9.6164878193521872,16.494717798079364,19.514505462924717,29.879692389426054
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,request_cluster,700,0,8,710,700,13.629156312601907,13.380195140838623,10.360702037811279,16.547497749328613,19.628987693786623,29.880075454711914,700,13.069981677255814,12.94581773551181,9.6164878193521872,16.494717798079364,19.514505462924717,29.879692389426054
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,prompt,1400,882,912,1432,1400,1.9894730598661927,0.4274960458278656,0.044862753711640835,2.9149205684661865,6.3980904579162736,17.172332763671875,1400,9.7348593532111618,9.4037433862686157,6.1675831079483032,13.116793798282743,16.596530371019622,30.177775016753003
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,request_cluster,1400,882,912,1432,700,1.9894730598661927,1.0871367838699371,0.11105701490305364,3.060263124294579,5.5055567502975471,14.104636192321777,700,9.7348593532111618,9.4690901231952012,6.6048704597633332,12.74911280896049,15.670405049982946,27.249572893837467
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,prompt,1400,1,15,1420,1400,11.724332413077354,11.459275245666504,8.7158877849578857,14.308861017227173,17.188609504699713,30.180700302124023,1400,9.7348593532111618,9.4037433862686157,6.1675831079483032,13.116793798282743,16.596530371019622,30.177775016753003
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,request_cluster,1400,1,15,1420,700,11.724332413077354,11.663968324661255,8.9685330390930176,14.194317817687988,16.805288124084473,27.253521919250488,700,9.7348593532111618,9.4690901231952012,6.6048704597633332,12.74911280896049,15.670405049982946,27.249572893837467
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,prompt,7000,116,258,7160,7000,8.938410164184269,8.8844079971313477,6.4204039573669434,11.372472524642944,13.617793750762941,23.076921463012695,7000,-2.3039102999977104,-2.2326521873474121,-5.1149008274078369,0.50188016891479492,2.9759375572204596,22.585158169269562
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,request_cluster,7000,116,258,7160,700,8.938410164184269,8.825393700599669,7.1141335964202881,10.728362822532654,12.45837290763855,17.220419216156007,700,-2.3039102999977104,-2.2835867390036584,-4.3091457426548008,-0.28415598869323733,1.6039139211177835,12.604310417827218
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,prompt,7000,619,704,7100,7000,6.6344998641865596,6.1641645431518555,3.6400217413902283,9.2322409152984619,11.911925315856939,23.123483657836914,7000,-2.3039102999977104,-2.2326521873474121,-5.1149008274078369,0.50188016891479492,2.9759375572204596,22.585158169269562
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,request_cluster,7000,619,704,7100,700,6.6344998641865587,6.2770843431353569,4.6457775950431817,8.3087676554918275,10.124716343879703,16.148721885681152,700,-2.3039102999977104,-2.2835867390036584,-4.3091457426548008,-0.28415598869323733,1.6039139211177835,12.604310417827218
QA,QCL,8,ENTRY_CURRENT,rewrite,new,prompt,100,2,5,103,100,8.9615156209468836,9.2504639625549316,5.8484343290328979,11.364510536193848,14.217598342895508,18.85789680480957,100,-2.5209210428595541,-2.5040168762207031,-5.1766751259565353,0.27243936061859131,3.1679817199707037,9.3793454170227051
QA,QCL,8,ENTRY_CURRENT,rewrite,new,request_cluster,100,2,5,103,100,8.9615156209468836,9.2504639625549316,5.8484343290328979,11.364510536193848,14.217598342895508,18.85789680480957,100,-2.5209210428595541,-2.5040168762207031,-5.1766751259565353,0.27243936061859131,3.1679817199707037,9.3793454170227051
QA,QCL,8,ENTRY_CURRENT,rewrite,true,prompt,100,10,10,100,100,6.4405945780873299,5.7939183712005615,3.5283632874488831,8.3825719356536865,11.967546844482422,16.466793060302734,100,-2.5209210428595541,-2.5040168762207031,-5.1766751259565353,0.27243936061859131,3.1679817199707037,9.3793454170227051
QA,QCL,8,ENTRY_CURRENT,rewrite,true,request_cluster,100,10,10,100,100,6.4405945780873299,5.7939183712005615,3.5283632874488831,8.3825719356536865,11.967546844482422,16.466793060302734,100,-2.5209210428595541,-2.5040168762207031,-5.1766751259565353,0.27243936061859131,3.1679817199707037,9.3793454170227051
QA,QCL,8,ENTRY_CURRENT,rephrase,new,prompt,200,4,9,206,200,9.0816085644066327,9.0387558937072754,6.5443141460418701,11.879615306854248,13.410512733459472,17.942726135253906,200,-2.0921028000861406,-1.5759387016296387,-4.6556196808815002,0.5123143196105957,3.2389200210571287,9.4958910048007965
QA,QCL,8,ENTRY_CURRENT,rephrase,new,request_cluster,200,4,9,206,100,9.0816085644066327,9.3958299160003662,7.1076900959014893,11.226554691791534,13.407907056808472,15.258071899414062,100,-2.0921028000861406,-1.9765706062316895,-4.2379880547523499,0.37907582521438599,2.7668540000915542,9.285556897521019
QA,QCL,8,ENTRY_CURRENT,rephrase,true,prompt,200,24,24,200,200,6.9895057643204925,6.5923333168029785,3.6633966565132141,9.8127303123474121,12.731134128570556,18.418436050415039,200,-2.0921028000861406,-1.5759387016296387,-4.6556196808815002,0.5123143196105957,3.2389200210571287,9.4958910048007965
QA,QCL,8,ENTRY_CURRENT,rephrase,true,request_cluster,200,24,24,200,100,6.9895057643204925,6.5229130685329437,4.3250205814838409,9.7367907762527466,11.777546596527101,17.635493278503418,100,-2.0921028000861406,-1.9765706062316895,-4.2379880547523499,0.37907582521438599,2.7668540000915542,9.285556897521019
QA,QCL,8,ENTRY_CURRENT,locality,new,prompt,1000,24,54,1030,1000,8.9279025814980262,8.9969162940979004,6.290935754776001,11.367696523666382,13.423191356658936,19.751298904418945,1000,-2.4703965421244503,-2.3159394264221191,-5.2790830731391907,0.39587855339050293,2.7374825477600102,15.142209589481354
QA,QCL,8,ENTRY_CURRENT,locality,new,request_cluster,1000,24,54,1030,100,8.927902581498028,8.8071123123168942,7.1677188217639918,10.487753558158875,12.128086757659913,14.054258155822755,100,-2.4703965421244503,-2.7876929834485056,-4.4570709254592655,-0.40448193699121476,1.2122086882591248,6.0662484705448154
QA,QCL,8,ENTRY_CURRENT,locality,true,prompt,1000,107,107,1000,1000,6.4575060393735768,5.9519681930541992,3.5108183622360229,9.028480052947998,11.969248294830322,22.581872940063477,1000,-2.4703965421244503,-2.3159394264221191,-5.2790830731391907,0.39587855339050293,2.7374825477600102,15.142209589481354
QA,QCL,8,ENTRY_CURRENT,locality,true,request_cluster,1000,107,107,1000,100,6.4575060393735759,6.0239157438278195,4.605523815006018,8.4891744613647475,9.8643061590194705,13.60700569152832,100,-2.4703965421244503,-2.7876929834485056,-4.4570709254592655,-0.40448193699121476,1.2122086882591248,6.0662484705448154
QA,QCL,8,CURRENT_B100,rewrite,new,prompt,100,54,56,103,100,5.9193238190581905,0.18553929030895233,0.01078261062502861,12.011361360549927,16.621357727050782,22.280363082885742,100,8.759178588015784,9.3766742628067732,2.5126140117645264,14.015255138278008,18.307283853943233,24.681717818748439
QA,QCL,8,CURRENT_B100,rewrite,new,request_cluster,100,54,56,103,100,5.9193238190581905,0.18553929030895233,0.01078261062502861,12.011361360549927,16.621357727050782,22.280363082885742,100,8.759178588015784,9.3766742628067732,2.5126140117645264,14.015255138278008,18.307283853943233,24.681717818748439
QA,QCL,8,CURRENT_B100,rewrite,true,prompt,100,0,0,100,100,14.678502407073974,14.659685611724854,11.534147977828979,17.452428817749023,20.380347633361819,26.695075988769531,100,8.759178588015784,9.3766742628067732,2.5126140117645264,14.015255138278008,18.307283853943233,24.681717818748439
QA,QCL,8,CURRENT_B100,rewrite,true,request_cluster,100,0,0,100,100,14.678502407073974,14.659685611724854,11.534147977828979,17.452428817749023,20.380347633361819,26.695075988769531,100,8.759178588015784,9.3766742628067732,2.5126140117645264,14.015255138278008,18.307283853943233,24.681717818748439
QA,QCL,8,CURRENT_B100,rephrase,new,prompt,200,48,51,206,200,8.8830363687255893,8.9490375518798828,1.3480769693851471,14.505040407180786,18.212030601501464,24.419408798217773,200,5.1082813720731064,4.1316518783569336,0.60026431083679199,9.6738589825108647,13.712248802185057,22.083336025476456
QA,QCL,8,CURRENT_B100,rephrase,new,request_cluster,200,48,51,206,100,8.8830363687255893,8.8227556180208921,5.7837922107428312,12.182261571288109,15.772894048690796,20.505325317382812,100,5.1082813720731064,5.3517425954341888,1.6595608741044998,8.200780754443258,11.198014178592713,19.64206101000309
QA,QCL,8,CURRENT_B100,rephrase,true,prompt,200,5,5,200,200,13.991317740798696,14.461560726165771,11.561042547225952,16.936867713928223,19.747241592407224,27.203544616699219,200,5.1082813720731064,4.1316518783569336,0.60026431083679199,9.6738589825108647,13.712248802185057,22.083336025476456
QA,QCL,8,CURRENT_B100,rephrase,true,request_cluster,200,5,5,200,100,13.991317740798696,14.56924843788147,11.842522025108337,16.909027814865112,18.549883937835695,20.839441299438477,100,5.1082813720731064,5.3517425954341888,1.6595608741044998,8.200780754443258,11.198014178592713,19.64206101000309
QA,QCL,8,CURRENT_B100,locality,new,prompt,1000,15,32,1030,1000,11.750656095996499,11.31571102142334,7.6701996326446533,15.608730554580688,18.80290241241455,28.184745788574219,1000,-1.1707495114486663,-1.180511474609375,-4.025326132774353,1.8353662490844727,4.2172830820083647,13.217799186706543
QA,QCL,8,CURRENT_B100,locality,new,request_cluster,1000,15,32,1030,100,11.750656095996499,11.909258151054381,9.7086279749870297,14.104897260665894,15.996792144775391,18.129922866821289,100,-1.1707495114486663,-1.3851339474320412,-3.1575357392430305,0.33396912813186647,2.3543195915222199,8.4198780059814453
QA,QCL,8,CURRENT_B100,locality,true,prompt,1000,75,75,1000,1000,10.579906584547832,10.344349384307861,5.3755348920822144,15.575045347213745,18.602611732482909,27.518701553344727,1000,-1.1707495114486663,-1.180511474609375,-4.025326132774353,1.8353662490844727,4.2172830820083647,13.217799186706543
QA,QCL,8,CURRENT_B100,locality,true,request_cluster,1000,75,75,1000,100,10.579906584547832,10.105618643760682,8.2242912411689755,13.195524990558624,15.898035049438477,19.512348365783691,100,-1.1707495114486663,-1.3851339474320412,-3.1575357392430305,0.33396912813186647,2.3543195915222199,8.4198780059814453
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,prompt,800,435,447,819,800,5.9692446394761234,0.5975337028503418,0.018101318273693323,12.510422706604004,18.179389572143556,28.376726150512695,800,7.9938870360875125,8.3657659105956554,1.6128911972045898,13.746792805846781,17.686950230691583,28.996823941124603
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,request_cluster,800,435,447,819,800,5.9692446394761234,0.5975337028503418,0.018101318273693323,12.510422706604004,18.179389572143556,28.376726150512695,800,7.9938870360875125,8.3657659105956554,1.6128911972045898,13.746792805846781,17.686950230691583,28.996823941124603
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,prompt,800,5,9,810,800,13.963131675563636,14.109992980957031,10.746660232543945,17.316133975982666,20.108757209777831,28.997085571289062,800,7.9938870360875125,8.3657659105956554,1.6128911972045898,13.746792805846781,17.686950230691583,28.996823941124603
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,request_cluster,800,5,9,810,800,13.963131675563636,14.109992980957031,10.746660232543945,17.316133975982666,20.108757209777831,28.997085571289062,800,7.9938870360875125,8.3657659105956554,1.6128911972045898,13.746792805846781,17.686950230691583,28.996823941124603
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,prompt,1600,320,338,1638,1600,9.6012296304098026,9.9431600570678711,2.4040185809135437,15.246637344360352,19.14429340362549,30.364959716796875,1600,3.6843623147503375,3.1370272636413574,-0.52684521675109863,7.810861349105835,12.312718323851005,25.954926744103432
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,request_cluster,1600,320,338,1638,800,9.6012296304098026,9.5618666410446167,5.4324958026409149,13.964226484298706,16.885720014572144,27.862164497375488,800,3.6843623147503375,3.5118485577404499,0.2873234748840332,7.0397127933101729,10.397855001688004,24.931825945619494
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,prompt,1600,35,42,1620,1600,13.285591945160141,13.599695682525635,10.065870523452759,16.894037246704102,19.649478912353516,28.089677810668945,1600,3.6843623147503375,3.1370272636413574,-0.52684521675109863,7.810861349105835,12.312718323851005,25.954926744103432
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,request_cluster,1600,35,42,1620,800,13.285591945160141,13.62443995475769,10.631313323974609,16.2719566822052,18.446310997009277,25.538207054138184,800,3.6843623147503375,3.5118485577404499,0.2873234748840332,7.0397127933101729,10.397855001688004,24.931825945619494
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,prompt,8000,143,236,8190,8000,11.713771171560532,11.376001358032227,7.8480122089385986,15.358483076095581,18.806437301635743,31.001564025878906,8000,-1.4453405316230128,-1.3794331550598145,-4.2652490139007568,1.4246714115142822,4.0128892898559574,17.600065087899566
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,request_cluster,8000,143,236,8190,800,11.713771171560534,11.896477103233337,9.3315401792526238,14.101016068458557,15.920062685012816,19.948024892807005,800,-1.445340531623013,-1.4542929440736772,-3.5673919662833216,0.51919619441032405,2.5128725546598449,8.5590318202972409
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,prompt,8000,431,478,8100,8000,10.26843063993752,9.8521852493286133,5.3219654560089111,14.763247966766357,18.261616897583011,31.468284606933594,8000,-1.4453405316230128,-1.3794331550598145,-4.2652490139007568,1.4246714115142822,4.0128892898559574,17.600065087899566
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,request_cluster,8000,431,478,8100,800,10.268430639937518,10.012776112556459,7.5743106722831719,12.643623501062393,15.238704223632814,19.512348365783691,800,-1.445340531623013,-1.4542929440736772,-3.5673919662833216,0.51919619441032405,2.5128725546598449,8.5590318202972409
QA,QCL,9,ENTRY_CURRENT,rewrite,new,prompt,100,2,2,100,100,11.71717713713646,11.415217876434326,8.5875904560089111,15.236215591430664,17.486801910400391,26.745597839355469,100,-1.906705271601677,-2.3315854072570801,-4.33114954829216,0.58763837814331055,3.517260241508485,10.600147724151611
QA,QCL,9,ENTRY_CURRENT,rewrite,new,request_cluster,100,2,2,100,100,11.71717713713646,11.415217876434326,8.5875904560089111,15.236215591430664,17.486801910400391,26.745597839355469,100,-1.906705271601677,-2.3315854072570801,-4.33114954829216,0.58763837814331055,3.517260241508485,10.600147724151611
QA,QCL,9,ENTRY_CURRENT,rewrite,true,prompt,100,5,5,100,100,9.8104718655347831,8.4900369644165039,5.5758196115493774,14.390553951263428,17.593878364562997,27.325349807739258,100,-1.906705271601677,-2.3315854072570801,-4.33114954829216,0.58763837814331055,3.517260241508485,10.600147724151611
QA,QCL,9,ENTRY_CURRENT,rewrite,true,request_cluster,100,5,5,100,100,9.8104718655347831,8.4900369644165039,5.5758196115493774,14.390553951263428,17.593878364562997,27.325349807739258,100,-1.906705271601677,-2.3315854072570801,-4.33114954829216,0.58763837814331055,3.517260241508485,10.600147724151611
QA,QCL,9,ENTRY_CURRENT,rephrase,new,prompt,200,0,0,200,200,13.796794899702071,13.953649997711182,10.623521566390991,16.884765625,19.627408981323242,26.23005485534668,200,-1.5847064616158604,-1.4242939949035645,-4.1701708137989044,0.88372540473937988,3.1489058494567872,13.09455680847168
QA,QCL,9,ENTRY_CURRENT,rephrase,new,request_cluster,200,0,0,200,100,13.796794899702071,14.045216798782349,10.939002513885498,16.763579964637756,18.378160095214845,24.267253875732422,100,-1.5847064616158604,-1.5041759312152863,-3.3262706995010376,0.5898817777633667,2.899308681488038,10.980798244476318
QA,QCL,9,ENTRY_CURRENT,rephrase,true,prompt,200,15,15,200,200,12.212088438086212,13.432451248168945,7.4275463819503784,16.833610534667969,18.834610748291016,29.202386856079102,200,-1.5847064616158604,-1.4242939949035645,-4.1701708137989044,0.88372540473937988,3.1489058494567872,13.09455680847168
QA,QCL,9,ENTRY_CURRENT,rephrase,true,request_cluster,200,15,15,200,100,12.212088438086212,12.964585542678833,8.2547221481800079,15.789892554283142,18.424206304550172,25.358785629272461,100,-1.5847064616158604,-1.5041759312152863,-3.3262706995010376,0.5898817777633667,2.899308681488038,10.980798244476318
QA,QCL,9,ENTRY_CURRENT,locality,new,prompt,1000,12,12,1000,1000,11.91452459615469,11.596834659576416,8.1141879558563232,15.297146558761597,18.807724380493163,27.417270660400391,1000,-1.6345723874159157,-1.5356335639953613,-4.1012686491012573,1.1217026710510254,3.3034538269042968,14.644360184669495
QA,QCL,9,ENTRY_CURRENT,locality,new,request_cluster,1000,12,12,1000,100,11.91452459615469,11.805621433258057,10.05185204744339,13.998530876636504,15.195830087661749,19.90189619064331,100,-1.6345723874159159,-1.711825665831566,-3.3757681421935559,0.03544827699661255,1.8084338378906266,4.2268334388732907
QA,QCL,9,ENTRY_CURRENT,locality,true,prompt,1000,66,66,1000,1000,10.279952208738774,9.7844142913818359,5.2132588624954224,15.043880701065063,18.580127525329591,28.462570190429688,1000,-1.6345723874159157,-1.5356335639953613,-4.1012686491012573,1.1217026710510254,3.3034538269042968,14.644360184669495
QA,QCL,9,ENTRY_CURRENT,locality,true,request_cluster,1000,66,66,1000,100,10.279952208738774,10.244671511650086,7.612347123026848,12.820741415023804,15.233934178352357,17.490034580230713,100,-1.6345723874159159,-1.711825665831566,-3.3757681421935559,0.03544827699661255,1.8084338378906266,4.2268334388732907
QA,QCL,9,CURRENT_B100,rewrite,new,prompt,100,73,73,100,100,1.7917010582785589,0.07826593890786171,0.019713139627128839,2.0420145988464355,6.2882021427154546,15.670150756835938,100,9.7481205485959066,10.462800793349743,5.78457036241889,13.432324189227074,16.283275682665412,22.401262938976288
QA,QCL,9,CURRENT_B100,rewrite,new,request_cluster,100,73,73,100,100,1.7917010582785589,0.07826593890786171,0.019713139627128839,2.0420145988464355,6.2882021427154546,15.670150756835938,100,9.7481205485959066,10.462800793349743,5.78457036241889,13.432324189227074,16.283275682665412,22.401262938976288
QA,QCL,9,CURRENT_B100,rewrite,true,prompt,100,1,1,100,100,11.539821606874465,11.64739465713501,8.7249722480773926,13.752486705780029,16.788014030456544,22.647642135620117,100,9.7481205485959066,10.462800793349743,5.78457036241889,13.432324189227074,16.283275682665412,22.401262938976288
QA,QCL,9,CURRENT_B100,rewrite,true,request_cluster,100,1,1,100,100,11.539821606874465,11.64739465713501,8.7249722480773926,13.752486705780029,16.788014030456544,22.647642135620117,100,9.7481205485959066,10.462800793349743,5.78457036241889,13.432324189227074,16.283275682665412,22.401262938976288
QA,QCL,9,CURRENT_B100,rephrase,new,prompt,200,50,50,200,200,4.9463402191805654,4.2806227207183838,1.4066089987754822,7.5991299152374268,10.146162128448486,15.876994132995605,200,4.0445338960853405,4.2459417581558228,0.4387507438659668,7.5738417208194733,10.774019988952205,15.56851040199399
QA,QCL,9,CURRENT_B100,rephrase,new,request_cluster,200,50,50,200,100,4.9463402191805654,4.3572016954421997,2.5566094964742661,6.860711395740509,9.324783778190616,14.292171001434326,100,4.0445338960853405,3.84958815574646,0.59000056982040405,7.4777245298027992,9.2693122237920793,13.75793125666678
QA,QCL,9,CURRENT_B100,rephrase,true,prompt,200,4,4,200,200,8.9908741152659051,9.264197826385498,6.1690795421600342,12.086208581924438,13.964174842834471,17.007177352905273,200,4.0445338960853405,4.2459417581558228,0.4387507438659668,7.5738417208194733,10.774019988952205,15.56851040199399
QA,QCL,9,CURRENT_B100,rephrase,true,request_cluster,200,4,4,200,100,8.9908741152659051,9.0189039707183838,6.5853350311517715,11.595421314239502,13.160704612731935,15.981379985809326,100,4.0445338960853405,3.84958815574646,0.59000056982040405,7.4777245298027992,9.2693122237920793,13.75793125666678
QA,QCL,9,CURRENT_B100,locality,new,prompt,1000,20,20,1000,1000,9.3820186567753545,9.2848515510559082,6.5316082239151001,12.23735499382019,14.499893188476562,23.961326599121094,1000,-1.2552068054564298,-1.3069972991943359,-4.0049503296613693,1.3578758239746094,4.5347122669219972,22.028371870517731
QA,QCL,9,CURRENT_B100,locality,new,request_cluster,1000,20,20,1000,100,9.3820186567753563,9.4753052234649662,7.472028517723083,11.27551486492157,12.538004875183109,15.65160026550293,100,-1.2552068054564296,-1.4859426617622375,-3.200048792362213,0.54724227190017705,2.3232102918624888,5.9824552536010742
QA,QCL,9,CURRENT_B100,locality,true,prompt,1000,74,74,1000,1000,8.1268118513189265,7.9734492301940918,4.6979950666427612,11.367350578308105,14.068053150177002,24.896768569946289,1000,-1.2552068054564298,-1.3069972991943359,-4.0049503296613693,1.3578758239746094,4.5347122669219972,22.028371870517731
QA,QCL,9,CURRENT_B100,locality,true,request_cluster,1000,74,74,1000,100,8.1268118513189265,7.9204164028167732,5.9559927642345425,10.10610784292221,11.593964008092881,14.803919029235839,100,-1.2552068054564296,-1.4859426617622375,-3.200048792362213,0.54724227190017705,2.3232102918624888,5.9824552536010742
QA,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,prompt,900,475,487,919,900,4.3121055397223973,1.0180428028106689,0.029335660394281149,8.5030786991119385,12.884214401245117,23.964391708374023,900,7.0584968504145866,6.773714151699096,0.87323546409606934,12.935277079468506,16.615876992791893,28.631875131744891
QA,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,request_cluster,900,475,487,919,900,4.3121055397223973,1.0180428028106689,0.029335660394281149,8.5030786991119385,12.884214401245117,23.964391708374023,900,7.0584968504145866,6.773714151699096,0.87323546409606934,12.935277079468506,16.615876992791893,28.631875131744891
QA,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,prompt,900,17,22,910,900,11.370602390136984,11.364928722381592,8.1492063999176025,14.193362712860107,17.462059020996094,28.633874893188477,900,7.0584968504145866,6.773714151699096,0.87323546409606934,12.935277079468506,16.615876992791893,28.631875131744891
