cell,arm,reference,batch,category,prompt_n,arm_success,O_success,loss,recovery,both_success,both_failure,delta_rate,order_hash,nll_new_delta_n,nll_new_delta_mean,nll_new_delta_median,nll_new_delta_q25,nll_new_delta_q75,nll_new_delta_p90,nll_new_delta_max,nll_true_delta_n,nll_true_delta_mean,nll_true_delta_median,nll_true_delta_q25,nll_true_delta_q75,nll_true_delta_p90,nll_true_delta_max,margin_true_minus_new_delta_n,margin_true_minus_new_delta_mean,margin_true_minus_new_delta_median,margin_true_minus_new_delta_q25,margin_true_minus_new_delta_q75,margin_true_minus_new_delta_p90,margin_true_minus_new_delta_max
QA,QCL,O,3,rewrite,300,299,299,0,0,299,1,0,178470986f4797ae7498278967614c8794e93d1d03fddb3b34e4e4750fc93a0a,300,-0.037730441319993889,-0.0022724783193552867,-0.012162400525994599,0.0020514674833975732,0.011956993665080519,0.43775403499603271,300,0.51934457619984942,0.47923851013183594,-0.70606875419616699,1.7459884881973267,3.2596018075943016,9.6360416412353516,300,0.55707501751984334,0.49201308980991598,-0.67662458756240085,1.8089058449259028,3.436709237378091,9.7693141137715429
QA,QCL,O,3,rephrase,600,581,583,7,5,576,12,-0.0033333333333332993,681c93f9742be4595ab4e18b18c4f9fc01d82f48756baeb59c4aab951adf4c79,600,0.037219613266109564,-0.0016680316184647381,-0.13442262879107147,0.17178070545196533,1.1679151117801667,9.0234220027923584,600,-0.055500759085019433,0.0001087188720703125,-1.1603214740753174,1.0303859710693359,2.4537621498107915,8.4637584686279297,600,-0.092720372351128996,-0.026800632476806641,-1.2757686972618103,1.2498767375946045,2.5747175589203835,8.9038233757019043
QA,QCL,O,3,locality,3000,2432,2385,85,132,2300,483,0.015666666666666607,4a35eea27a0d118419714a9e1054945b435b65e6ae33dc3c9cafab396db01a2f,3000,0.014608781116975781,-0.0047106742858886719,-0.56852134317159653,0.56514894962310791,1.3596908569335937,8.1952657699584961,3000,-0.21290945426848096,-0.10603368282318115,-0.61511719226837158,0.31540042161941528,0.91785864830017083,12.444348812103271,3000,-0.22751823538545674,-0.1037449836730957,-0.75777965784072876,0.46868181228637695,1.2566607713699338,24.377734422683716
QA,NQFIX,O,3,rewrite,300,156,299,143,0,156,1,-0.47666666666666668,178470986f4797ae7498278967614c8794e93d1d03fddb3b34e4e4750fc93a0a,300,16.900040740755916,16.780840783787426,14.775323960231617,19.01593793281063,20.809234393857334,25.813523249700665,300,2.8562789360682168,3.0732784271240234,-0.48768925666809082,6.6521689891815186,9.2299058914184577,14.317089080810547,300,-14.043761804687698,-14.048977249069139,-17.43520929175429,-10.426804656162858,-7.2592250676359962,2.7394165992736816
QA,NQFIX,O,3,rephrase,600,303,583,291,11,292,6,-0.46666666666666667,681c93f9742be4595ab4e18b18c4f9fc01d82f48756baeb59c4aab951adf4c79,600,15.422604403717365,15.78025362547487,13.146877884864807,18.395048103498993,20.142705185711385,26.08041949570179,600,5.4449963585535688,5.4502091407775879,1.9261796474456787,9.0747296810150146,12.008666419982912,17.842603921890259,600,-9.9776080451637981,-9.9537365436553955,-13.897631930187345,-5.9756046961992979,-2.6893282368779179,12.34526538848877
QA,NQFIX,O,3,locality,3000,1418,2385,1247,280,1138,335,-0.32233333333333336,4a35eea27a0d118419714a9e1054945b435b65e6ae33dc3c9cafab396db01a2f,3000,7.6617441659742811,7.7567920684814453,4.451974630355835,10.965658783912659,13.748815059661863,21.891196727752686,3000,11.50610193100626,11.748416900634766,8.4151358604431152,14.978914529085159,17.429273033142088,23.716423749923706,3000,3.8443577650319787,3.7970004081726074,-0.1314692497253418,7.7822631597518921,10.955740976333617,22.879372209310532
QA,ORBFH,O,3,rewrite,300,300,299,0,1,299,0,0.0033333333333332993,178470986f4797ae7498278967614c8794e93d1d03fddb3b34e4e4750fc93a0a,300,-0.07476236777569284,-0.0023961828555911779,-0.012225273589137942,0.0018842692370526493,0.013621697016060358,0.53617092967033386,300,0.61702444871266682,0.52549552917480469,-0.70380806922912598,1.8203141689300537,3.4166997909545929,9.3913826942443848,300,0.69178681648835971,0.56728475820273161,-0.70562886929837987,1.8262598117253219,3.5652249161619696,20.631195515394211
QA,ORBFH,O,3,rephrase,600,584,583,5,6,578,11,0.0016666666666667052,681c93f9742be4595ab4e18b18c4f9fc01d82f48756baeb59c4aab951adf4c79,600,-0.076087587620689498,-0.0056018838658928871,-0.20327401161193848,0.15428635850548744,1.0206075370311738,9.255573034286499,600,0.019236648778120678,-0.013275384902954102,-1.1598126888275146,1.1411499977111816,2.9381962776184083,11.934270858764648,600,0.095324236398810172,0.044728510081768036,-1.3398661613464355,1.4144299514591694,3.0696428775787354,19.391901972470805
QA,ORBFH,O,3,locality,3000,2435,2385,82,132,2303,483,0.016666666666666607,4a35eea27a0d118419714a9e1054945b435b65e6ae33dc3c9cafab396db01a2f,3000,0.023631766918115318,0.0057709217071533203,-0.55605602264404297,0.59269911050796509,1.3964223146438597,8.4641752243041992,3000,-0.19532816818216817,-0.094946861267089844,-0.61506378650665283,0.33171957731246948,0.98718538284301693,12.125439167022705,3000,-0.21895993510028347,-0.12482929229736328,-0.78005227446556091,0.48609451949596405,1.366014432907104,23.939577341079712
QA,JAC,O,3,rewrite,300,300,299,0,1,299,0,0.0033333333333332993,178470986f4797ae7498278967614c8794e93d1d03fddb3b34e4e4750fc93a0a,300,-0.074014740261288056,-0.0027989481459371746,-0.011943297722609714,0.00258620735257864,0.013055391726084057,0.30537214502692223,300,0.51217456976572673,0.43102598190307617,-0.84031295776367188,2.283355712890625,3.2520325660705582,12.380877017974854,300,0.5861893100270148,0.44178719911724329,-0.81542216404341161,2.2996102945253369,3.4817047995980848,23.621680429205298
QA,JAC,O,3,rephrase,600,587,583,2,6,581,11,0.0066666666666667096,681c93f9742be4595ab4e18b18c4f9fc01d82f48756baeb59c4aab951adf4c79,600,-0.10248746924503696,-0.0029104179702699184,-0.19490689039230347,0.18403705954551697,1.0913991928100586,8.2210245132446289,600,0.021540606915950774,-0.027886152267456055,-1.2644064426422119,1.0765030384063721,2.9320391654968265,12.875326156616211,600,0.12402807616098774,0.01810678094625473,-1.3979723453521729,1.3371545905247331,3.4018428273499017,21.228383165318519
QA,JAC,O,3,locality,3000,2401,2385,133,149,2252,466,0.0053333333333333011,4a35eea27a0d118419714a9e1054945b435b65e6ae33dc3c9cafab396db01a2f,3000,-0.26025586897362762,-0.13124360330402851,-0.92805576324462891,0.54231023788452148,1.3991844415664672,9.8045253753662109,3000,-0.18775895510838989,-0.10343337059020996,-0.73950791358947754,0.43927633762359619,1.209266662597656,13.79288387298584,3000,0.072496913865237725,-0.022353410720825195,-0.80900752544403076,0.87089860439300537,2.1636833667755124,21.572022438049316
QA,QCL,O,4,rewrite,400,399,398,0,1,398,1,0.0025000000000000577,e954118a9a97d7273772a5ce2713b9e575c001fd2659b91973a0ef8d7bfb46ce,400,-0.039995630438806981,-0.0019898033933714032,-0.01333952066488564,0.0030765673145651817,0.013324761344119919,0.49210202693939209,400,0.45726628899574279,0.43850493431091309,-1.0871505737304688,1.6008381843566895,3.5829326629638691,13.747728824615479,400,0.49726191943454978,0.45350538939237595,-1.0898274268838577,1.6207721988903359,3.7024700827198105,13.778145747317467
QA,QCL,O,4,rephrase,800,777,785,11,3,774,12,-0.010000000000000009,27baf8ae6a8b697ad4774527a24dbb86e4ae62c193911e0cec9958a836967012,800,0.078407587898673234,-0.0011993820080533624,-0.15083840617444366,0.26239529252052307,1.4315232016146184,10.637448787689209,800,-0.15181445464491844,-0.14453792572021484,-1.3859871625900269,1.2273681163787842,2.6980936050415041,9.3134555816650391,800,-0.23022204254359166,-0.10552461445331573,-1.7996869492344558,1.4007559521123767,2.9206594681832945,10.811318075284362
QA,QCL,O,4,locality,4000,3211,3109,105,207,3004,684,0.025499999999999967,07a7e22b335fdb3a05f20556e1fa5ffa3d48c3bbfab8ec580bd0438a582a4d92,4000,0.07199145758786471,0.029980182647705078,-0.6311030387878418,0.72942829132080078,1.6617321014404296,7.6004815101623535,4000,-0.29386876409716206,-0.15575104951858521,-0.75230550765991211,0.35435378551483154,1.0343372344970698,11.585326194763184,4000,-0.3658602216850268,-0.19733810424804688,-1.0230613946914673,0.49686074256896973,1.3842167615890502,19.757330417633057
QA,NQFIX,O,4,rewrite,400,227,398,172,1,226,1,-0.42749999999999999,e954118a9a97d7273772a5ce2713b9e575c001fd2659b91973a0ef8d7bfb46ce,400,15.880062740841641,16.271796965971589,13.949789502425119,18.282716342189815,20.208097292308231,25.183844107203186,400,2.2765694934129717,2.4813985824584961,-1.1354508399963379,5.9069967269897461,8.9094294548034689,14.625635147094727,400,-13.603493247428668,-13.28504662879277,-17.436263278039405,-9.8984848308609799,-7.0453864875598811,2.891761302947998
QA,NQFIX,O,4,rephrase,800,428,785,364,7,421,8,-0.44624999999999992,27baf8ae6a8b697ad4774527a24dbb86e4ae62c193911e0cec9958a836967012,800,14.354661187341126,14.842152416706085,12.006355222314596,17.539558318443596,19.28749184049666,25.853433042764664,800,4.5575015342235563,4.4318256378173828,1.2814295291900635,8.157848596572876,11.596420621871948,17.238353729248047,800,-9.7971596531175695,-9.7588311079889536,-13.620802391320467,-5.9441983103752136,-2.6416847467422468,15.969735271202808
QA,NQFIX,O,4,locality,4000,2011,3109,1519,421,1590,470,-0.27449999999999997,07a7e22b335fdb3a05f20556e1fa5ffa3d48c3bbfab8ec580bd0438a582a4d92,4000,7.3154761615892347,7.3424468040466309,4.0827736854553223,10.664239645004272,13.602112913131712,20.514461129903793,4000,10.693481666522624,10.853948593139648,7.5298025608062744,14.167647987604141,16.872127091884611,23.819968581199646,4000,3.3780055049333897,3.3503353595733643,-0.32947695255279541,7.2029293179512024,10.355215454101559,22.919777810573578
QA,ORBFH,O,4,rewrite,400,400,398,0,2,398,0,0.0050000000000000044,e954118a9a97d7273772a5ce2713b9e575c001fd2659b91973a0ef8d7bfb46ce,400,-0.055157586643399557,-0.0019374154217075557,-0.012454436044208705,0.0034809679200407118,0.018102328106760997,3.6110532395541668,400,0.39813095927238462,0.35298585891723633,-1.1744067668914795,1.9273955821990967,3.4959887027740488,14.22378396987915,400,0.45328854591578421,0.3720615734346211,-1.1755514840187971,1.9928883272514213,3.5946256441995503,20.681094978004694
QA,ORBFH,O,4,rephrase,800,783,785,6,4,779,11,-0.0024999999999999467,27baf8ae6a8b697ad4774527a24dbb86e4ae62c193911e0cec9958a836967012,800,0.00063193410062012845,-0.0029954969068057835,-0.22556687146425247,0.22673410369316116,1.2232192039489749,11.924398899078369,800,-0.037991030961275103,-0.034055709838867188,-1.4904332160949707,1.4601776599884033,3.2307224273681645,11.582744598388672,800,-0.038622965061895227,0.037017613649368286,-1.6980633493512869,1.6407274683006108,3.4582527399063117,19.624224410625175
QA,ORBFH,O,4,locality,4000,3205,3109,112,208,2997,683,0.024000000000000021,07a7e22b335fdb3a05f20556e1fa5ffa3d48c3bbfab8ec580bd0438a582a4d92,4000,0.086593456829257773,0.054003238677978516,-0.63226139545440674,0.71923565864562988,1.7166293144226072,8.7416095733642578,4000,-0.27579254575289086,-0.13437271118164062,-0.74505794048309326,0.35659849643707275,1.1071228146553038,11.138477325439453,4000,-0.36238600258214865,-0.18995550274848938,-1.0249159932136536,0.52244079113006592,1.4630883455276489,21.514352321624756
QA,JAC,O,4,rewrite,400,400,398,0,2,398,0,0.0050000000000000044,e954118a9a97d7273772a5ce2713b9e575c001fd2659b91973a0ef8d7bfb46ce,400,-0.06469353197178862,-0.0024964030017144978,-0.012971234857104719,0.0035712377284653485,0.018128551915288001,0.25839667767286301,400,0.43232779264450072,0.34142637252807617,-1.2117524147033691,2.2936737537384033,3.8512691497802738,11.575995922088623,400,0.49702132461628934,0.34313707961700857,-1.2069273203087505,2.3183358905371279,3.962915491778404,23.05736918002367
QA,JAC,O,4,rephrase,800,785,785,5,5,780,10,0,27baf8ae6a8b697ad4774527a24dbb86e4ae62c193911e0cec9958a836967012,800,-0.085979176290074968,-0.0052072931721340865,-0.2476615309715271,0.23048338666558266,1.3111409664154055,7.8608655333518982,800,-0.04988762594759464,-0.059283733367919922,-1.5490708351135254,1.3175163269042969,3.2034171104431164,13.454742431640625,800,0.036091550342480329,-0.042351022362709045,-1.7673850730061531,1.500793068727944,3.6628984671086076,21.578395681921393
QA,JAC,O,4,locality,4000,3168,3109,166,225,2943,666,0.014750000000000041,07a7e22b335fdb3a05f20556e1fa5ffa3d48c3bbfab8ec580bd0438a582a4d92,4000,-0.20819245881517418,-0.12358689308166504,-1.0358912944793701,0.64766812324523926,1.6996556282043456,11.039214372634888,4000,-0.25727374689042337,-0.15038824081420898,-0.85922122001647949,0.49597251415252686,1.3564612627029418,14.355838298797607,4000,-0.049081288075249176,-0.061204195022583008,-1.0084012672305107,0.91109871864318848,2.3103868842124928,19.975676894187927
QA,QCL,O,5,rewrite,500,499,498,0,1,498,1,0.0020000000000000018,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,-0.037556577069190099,-0.0020709707168862224,-0.01560222078114748,0.0040162054065149277,0.015171195613220336,0.36117822304368019,500,0.41371008300781248,0.32061052322387695,-1.1415801048278809,1.8950438499450684,3.7640472888946541,13.172618865966797,500,0.45126666007700261,0.3478640309185721,-1.1208934469614178,1.9019160467432812,3.8398827188531883,13.218377570330631
QA,QCL,O,5,rephrase,1000,976,982,11,5,971,13,-0.0060000000000000053,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,0.10051286319160135,-0.0010680649429559708,-0.16507592424750328,0.30255313217639923,1.3731874883174902,13.228455066680908,1000,-0.079245090842247012,-0.042198657989501953,-1.5100698471069336,1.3163294792175293,2.9015729904174807,9.8939285278320312,1000,-0.17975795403384837,-0.050813946931157261,-1.770198617130518,1.5075065628625453,3.1346520225517454,10.86399993672967
QA,QCL,O,5,locality,5000,3967,3842,177,302,3665,856,0.025000000000000022,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,0.097850174734252504,0.047578334808349609,-0.69713091850280762,0.84633219242095947,1.8897283554077151,9.2194757461547852,5000,-0.34904195941337385,-0.19408369064331055,-0.87608399987220764,0.39391437172889709,1.1669874191284189,9.6980199813842773,5000,-0.44689213414762635,-0.24485504627227783,-1.2575391530990601,0.58144134283065796,1.5710625648498537,18.932470321655273
QA,NQFIX,O,5,rewrite,500,288,498,211,1,287,1,-0.42000000000000004,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,15.25225571577379,16.068827451672405,13.504698172444478,18.089459448237903,19.879183377884331,25.161860818043351,500,2.006035168170929,2.0496001243591309,-1.6019368171691895,5.7425904273986816,8.8698137283325202,15.531996250152588,500,-13.246220547602862,-13.179137254133821,-17.003001838224009,-9.6233290855307132,-5.7851165334694059,15.569035360153066
QA,NQFIX,O,5,rephrase,1000,545,982,446,9,536,9,-0.43699999999999994,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,13.819056912984845,14.675111532211304,11.512841403484344,17.111957767512649,19.080417106859386,25.819046173244715,1000,4.3198592128753663,4.2011065483093262,1.0989351272583008,7.7117935419082642,10.856530046463014,16.765938997268677,1000,-9.4991977001094785,-9.4314842084422708,-13.599226931110024,-5.6262186616659164,-1.9536978125572202,12.736882448196411
QA,NQFIX,O,5,locality,5000,2505,3842,1878,541,1964,617,-0.26739999999999997,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,7.0208179651043841,7.0670900344848633,3.6954047679901123,10.354288935661316,13.123821544647218,21.078682899475098,5000,10.264324552467791,10.439917087554932,7.1649943590164185,13.572804152965546,16.311798739433289,24.539633557200432,5000,3.2435065873634068,3.1884836554527283,-0.39755153656005859,6.9373326301574707,10.077763986587525,23.034892737865448
QA,ORBFH,O,5,rewrite,500,500,498,0,2,498,0,0.0040000000000000036,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,-0.044294123991159721,-0.0021324511617422104,-0.012931766861584038,0.0046008236240595579,0.020050980709493162,4.984694505110383,500,0.39483259916305541,0.38697385787963867,-1.1965508460998535,2.0423380136489868,3.9809236526489276,13.366216659545898,500,0.43912672315421514,0.41640572785399854,-1.1940144794643857,2.0623245732858777,4.1387328446377065,20.041417103260756
QA,ORBFH,O,5,rephrase,1000,982,982,7,7,975,11,0,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,0.038905876776916558,-0.0013071232242509723,-0.20862821582704782,0.24101318418979645,1.3050722599029543,11.849233865737915,1000,0.036637760043144223,0.075920581817626953,-1.3876848220825195,1.5592167377471924,3.29453763961792,11.85700798034668,1000,-0.0022681167337723308,0.11744743678718805,-1.6547360487747937,1.7420452609658241,3.6200069118989635,19.426104692742229
QA,ORBFH,O,5,locality,5000,3972,3842,180,310,3662,848,0.026000000000000023,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,0.099304341974854465,0.026716232299804688,-0.72331821918487549,0.85379570722579956,1.9219924926757825,9.1934096813201904,5000,-0.32924796030749565,-0.17302775382995605,-0.87587130069732666,0.39932206273078918,1.1942660331726076,9.927614688873291,5000,-0.42855230228235014,-0.2350916862487793,-1.2101415395736694,0.58487510681152344,1.6589351654052735,21.461651086807251
QA,JAC,O,5,rewrite,500,500,498,0,2,498,0,0.0040000000000000036,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,-0.047666855504096023,-0.0023617077094968408,-0.015227011521346867,0.0050373256672173738,0.020045214612036948,3.9200318104121834,500,0.49581412076950071,0.41108083724975586,-1.4159832000732422,2.4472948312759399,4.4838596343994146,11.644264698028564,500,0.54348097627359671,0.41518716228893027,-1.3983767052995972,2.5106214152474422,4.5419883753638715,23.142357336357236
QA,JAC,O,5,rephrase,1000,979,982,11,8,971,10,-0.0030000000000000027,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,-0.005208222187953652,-0.0040109294932335615,-0.23238294944167137,0.26818555593490601,1.3313256144523622,14.641380786895752,1000,-0.041962993383407594,-0.07845306396484375,-1.6313679218292236,1.4720649719238281,3.353571128845215,12.711128234863281,1000,-0.036754771195453943,-0.10990251041948795,-1.8563204631209373,1.6773472861386836,3.7584970194846394,21.473958392161876
QA,JAC,O,5,locality,5000,3917,3842,246,321,3596,837,0.015000000000000013,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,-0.21195641358774156,-0.14410948753356934,-1.1086113452911377,0.73314690589904785,1.8031974792480487,12.230553388595581,5000,-0.33280944909653626,-0.1810758113861084,-1.0045753717422485,0.48880919814109802,1.4547059059143066,15.162095308303833,5000,-0.12085303550879471,-0.061538934707641602,-1.1544435024261475,1.011371910572052,2.3702794313430813,20.84699435532093
QA,QCL,O,6,rewrite,600,599,599,0,0,599,1,0,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,-0.027353552671605334,-0.0021219599293544888,-0.015704064979217947,0.0054483574931509793,0.023356338404119017,2.0973082184791565,600,0.3109587597846985,0.24893569946289062,-1.3739547729492188,2.0181777477264404,3.7861543655395518,12.364620685577393,600,0.33831231245630383,0.27260804665274918,-1.3850989119091537,2.052694477912155,3.7960980750503959,12.407494429149665
QA,QCL,O,6,rephrase,1200,1175,1179,13,9,1166,12,-0.0033333333333334103,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,0.072073736740518743,-0.001310412073507905,-0.17829711362719536,0.25945591181516647,1.4693638443946897,13.875093460083008,1200,-0.21409218589464823,-0.067980289459228516,-1.7446770668029785,1.3537201881408691,2.9093201160430917,14.322780609130859,1200,-0.28616592263516699,-0.14579605124890804,-1.9458042830228806,1.5035784784704447,3.2751286173239369,14.463138822466135
QA,QCL,O,6,locality,6000,4671,4442,216,445,4226,1113,0.038166666666666682,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,6000,0.058298281802757021,0.010168552398681641,-0.82624232769012451,0.90528512001037598,2.0073509216308594,12.617893695831299,6000,-0.43867044130573052,-0.2457258403301239,-1.0788125991821289,0.4205586314201355,1.2233660459518432,9.0767288208007812,6000,-0.4969687231084875,-0.28619527444243431,-1.388150155544281,0.63055229187011719,1.6838488101959244,16.132617712020874
QA,NQFIX,O,6,rewrite,600,360,599,239,0,360,1,-0.39833333333333332,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,13.821005300060952,14.581337067298591,11.549671297892928,16.933902507342282,18.644714935682714,24.65238360222429,600,0.76034520904223124,0.73714303970336914,-2.6157100200653076,4.6561245918273926,7.7145499229431165,17.788827896118164,600,-13.06066009101872,-13.111261738231406,-17.097624131944031,-9.0933709554374218,-5.3115319268777936,17.831456947111292
QA,NQFIX,O,6,rephrase,1200,678,1179,510,9,669,12,-0.41750000000000009,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,12.480352074529341,13.204549074172974,10.153973340988159,15.564849292859435,17.716184734320269,24.580343101173639,1200,3.0057437584797539,2.9197392463684082,-0.29981088638305664,6.6031156778335571,9.3629734992981053,16.252007484436035,1200,-9.4746083160495864,-9.5092152431607246,-13.583361715078354,-5.3158806637075031,-2.2097508372738948,12.030544757843018
QA,NQFIX,O,6,locality,6000,3055,4442,2077,690,2365,868,-0.23116666666666663,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,6000,6.2307535197420316,6.243039608001709,3.0222856998443604,9.4067888259887695,12.262044310569763,20.492213010787964,6000,9.0631049693943933,9.3672938346862793,5.9733302593231201,12.317083358764648,14.795843982696534,24.189092248678207,6000,2.8323514496523616,2.70660400390625,-0.6675797700881958,6.3515843152999878,9.6775719456374674,22.852754771709442
QA,ORBFH,O,6,rewrite,600,600,599,0,1,599,0,0.0016666666666667052,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,-0.040829619058677054,-0.0011853128962684423,-0.014451723225647584,0.0056325220502912998,0.024473279411904532,1.9779269890859723,600,0.28632674336433411,0.24860382080078125,-1.3882529735565186,2.1916759014129639,4.2704668998718267,13.573950290679932,600,0.32715636242301116,0.2858216468594037,-1.4170729941688478,2.2398944040760398,4.3056922535877682,18.591220408678055
QA,ORBFH,O,6,rephrase,1200,1183,1179,6,10,1173,11,0.0033333333333332993,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,-0.0078984664799524283,-0.0050736312405206263,-0.27427204046398401,0.18088526837527752,1.2475658178329472,12.772540092468262,1200,0.0077066958447297414,0.095343589782714844,-1.5871045589447021,1.6237746477127075,3.4546795845031766,12.822121143341064,1200,0.015605162324682169,0.21456695906817913,-1.7102632781025022,1.7887881305068731,4.1083172053564336,17.682363756000996
QA,ORBFH,O,6,locality,6000,4611,4442,256,425,4186,1133,0.028166666666666673,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,6000,0.064295143838991251,0.023565530776977539,-0.84450459480285645,0.89640235900878906,2.101736640930179,12.955532550811768,6000,-0.40721309936395844,-0.25854825973510742,-1.100326731801033,0.43072831630706787,1.3519072055816652,10.557406902313232,6000,-0.47150824320294971,-0.27397799491882324,-1.3769077360630035,0.67702421918511391,1.789086818695069,22.15422260761261
QA,JAC,O,6,rewrite,600,600,599,0,1,599,0,0.0016666666666667052,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,-0.040223072735534514,-0.0015326304128393531,-0.01640505762770772,0.0064501081360504031,0.022216740529984239,4.7240500933257863,600,0.24199628949165344,0.18243408203125,-1.6297986507415771,2.2982287406921387,4.4831596374511733,12.72782039642334,600,0.28221936222718796,0.2067147467751056,-1.6300433238502592,2.3381284145289101,4.5433882069541145,24.043195547536016
QA,JAC,O,6,rephrase,1200,1180,1179,10,11,1169,10,0.00083333333333324155,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,0.021275116222156307,-0.0024065993493422866,-0.22383187245577574,0.25907943677157164,1.4624033808708194,15.425323486328125,1200,-0.19638018012046815,-0.19783258438110352,-1.8294916152954102,1.4656723737716675,3.5564259529113773,12.807730197906494,1200,-0.21765529634262445,-0.19392549991607666,-2.1591737171111163,1.6906828870996833,3.9603599880792912,22.16289771697484
QA,JAC,O,6,locality,6000,4519,4442,362,439,4080,1119,0.012833333333333363,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,6000,-0.24832755969732048,-0.17531680315732956,-1.3098511695861816,0.81619203090667725,2.0790757656097414,13.434884548187256,6000,-0.37875329083763065,-0.23459398746490479,-1.1998765468597412,0.56944465637207031,1.6724595546722423,14.819069862365723,6000,-0.13042573114031014,-0.072599411010742188,-1.3050973415374756,1.1569700241088867,2.7003172397613535,20.896075811237097
QA,QCL,O,7,rewrite,700,695,648,3,50,645,2,0.067142857142857171,215aaa16b7dfb49c2240905eb371ae93f26beafa160e44fc218a8e2dee29d419,700,-2.4041125758723072,-0.25219849933637306,-3.2307805346790701,-0.016219043754972517,0.0089394333423115455,6.3325834274291992,700,1.6481581224714006,1.4423863887786865,-0.6556096076965332,4.2898008823394775,6.4568403244018588,15.525896072387695,700,4.0522706983437082,3.5177210625261068,0.67668803280685097,6.8542270381003618,10.782018425222487,22.967103838920593
QA,QCL,O,7,rephrase,1400,1366,1300,12,78,1288,22,0.047142857142857153,48b6abe11f45ac68165e57c4b78da99c1cf1f6b349a737a6ba010ced85288fd9,1400,-1.7468828158153649,-0.50480177055578679,-3.0075948014855385,0.0022965278476476669,0.97093493491411209,10.17697811126709,1400,0.76300577504294265,0.77730083465576172,-1.705180287361145,3.3406217098236084,5.4673887252807711,15.382291793823242,1400,2.5098885908583077,2.3757997639477253,-0.4534318745136261,5.2901063798926771,8.06089097978548,24.938305549323559
QA,QCL,O,7,locality,7000,4955,4373,583,1165,3790,1462,0.083142857142857185,7e4ecbe40fae73b04da62317eaa624a04ad09ba1ba12b645c028e3b9957236c1,7000,-0.74114248166050367,-0.38310956954956055,-2.3935791254043579,1.2218544483184814,2.8505477905273442,13.118607401847839,7000,-1.862752750527779,-1.2825653553009033,-3.670616626739502,0.33732807636260986,1.8993148803710938,13.743008613586426,7000,-1.1216102688672753,-0.92930889129638672,-3.1188747882843018,0.95221471786499023,2.9647871971130377,16.884043216705322
QA,NQFIX,O,7,rewrite,700,404,648,264,20,384,32,-0.34857142857142853,215aaa16b7dfb49c2240905eb371ae93f26beafa160e44fc218a8e2dee29d419,700,10.999003016529056,12.013964086771011,8.202489972114563,14.829426133073866,16.819157642126083,23.068574914708734,700,2.7583788820675443,2.8402690887451172,-0.23288393020629883,5.7968999147415161,8.9100366115570075,17.835733413696289,700,-8.2406241344615108,-8.23423393034318,-12.580350436270237,-3.8211033903062344,0.33322324752807775,9.7821216583251953
QA,NQFIX,O,7,rephrase,1400,765,1300,573,38,727,62,-0.38214285714285723,48b6abe11f45ac68165e57c4b78da99c1cf1f6b349a737a6ba010ced85288fd9,1400,10.295233837372486,10.979883793741465,7.496441300958395,13.904441981576383,15.7888875707984,21.482267141342163,1400,3.5210235496078219,3.4187021255493164,0.73226237297058105,6.2237989902496338,8.6982994079589862,16.229750633239746,1400,-6.7742102877646646,-6.5847716927528381,-10.608211001381278,-2.9755169153213501,0.42980108261108535,13.738691329956055
